game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype
PHI195405170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/05/17,PHI11,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""  Bruce Foster""","""Jim Herdman""","""JIm Herdman""",1999/09/19 6:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,13776,presj101,rober102,,,,
PHI195405180,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/05/18,PHI11,0,0:00PM,night,false,donaa901,balll901,barla901,warnl101,"""285,276""","""Comly/Smith""","""Comly/Smith""",2010/05/31 6:19PM,unknown,none,0,unknown,-1,unknown,unknown,night,158,9254,nichc102,simmc101,jolld101,,,
PHI195405190,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/05/19,PHI11,0,0:00PM,night,false,balll901,barla901,warnl101,donaa901,"""266,119,60,181""","""Dick Weston/Townsend""","""David W. Smith/Townsend""",2008/02/24 11:52AM,park,none,0,fromlf,-1,unknown,unknown,unknown,142,9910,spahw101,dickm101,,,,
PHI195405210,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/05/21,PHI11,0,0:00PM,night,false,secof101,gorea901,jackb901,conlj102,"""150,104""","""Greg Beston/Smith""","""Greg Beston/Smith""",2003/04/21 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,night,136,7021,rober102,antoj103,,,,
PHI195405220,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/05/22,PHI11,0,0:00PM,night,false,jackb901,conlj102,gorea901,secof101,"""211""","""David W. Smith""","""David W. Smith""",2010/06/27 3:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,12183,gomer101,pensp101,,,,
PHI195405230,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/05/23,PHI11,0,0:00PM,day,false,gorea901,secof101,(none),jackb901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/19 6:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,172,9688,hearj102,simmc101,grism101,,,
PHI195405240,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/05/24,PHI11,0,0:00PM,night,false,conlj102,secof101,jackb901,gorea901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/24 8:12PM,unknown,none,0,unknown,-1,unknown,unknown,night,140,7899,wilhh101,dickm101,,,,
PHI195405310,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/05/31,PHI11,0,0:00PM,day,false,jackb901,gorea901,conlj102,secof101,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/02 11:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,235,22386,labic101,millb103,,,,
PHI195406150,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/06/15,PHI11,0,0:00PM,night,false,barla901,balll901,(none),jackb901,"""Scorecard""","""Beston,et al""","""Greg Beston""",2003/10/13 3:09PM,unknown,none,0,unknown,-1,unknown,unknown,night,129,10684,rascv101,millb103,,,,
PHI195406170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/06/17,PHI11,0,0:00PM,night,false,balll901,jackb901,barla901,dixoh901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,night,197,12881,rober102,presj101,,,,
PHI195406180,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/06/18,PHI11,0,0:00PM,night,false,gorea901,donaa901,conlj102,gormt101,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/26 4:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,156,8589,valec101,simmc101,smitf104,,,
PHI195406190,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/06/19,PHI11,0,0:00PM,day,false,donaa901,conlj102,gormt101,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/25 2:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,4257,collj102,dickm101,smitf104,,,
PHI195406201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/06/20,PHI11,1,0:00PM,day,false,conlj102,gormt101,gorea901,donaa901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/25 6:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,baczf101,millb103,,,,
PHI195406202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/06/20,PHI11,2,0:00PM,day,false,gormt101,gorea901,donaa901,conlj102,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/26 6:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,14832,fowla101,wehmh101,,,,
PHI195406220,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/06/22,PHI11,0,0:00PM,night,false,goetl901,dascf901,warnl101,secof101,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/26 6:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,8128,rober102,minnp101,,,,
PHI195406230,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/06/23,PHI11,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/27 7:28PM,unknown,none,0,unknown,-1,unknown,unknown,night,144,6927,simmc101,pollh101,,,,
PHI195406240,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/06/24,PHI11,0,0:00PM,night,false,warnl101,secof101,goetl901,dascf901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/05 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,night,170,6060,wehmh101,minnp101,,,,
PHI195406250,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/06/25,PHI11,0,0:00PM,night,false,stewb901,pineb101,(none),engeb902,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/26 7:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,16560,burdl101,millb103,,,,
PHI195406260,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/06/26,PHI11,0,0:00PM,day,false,pineb101,engeb902,(none),stewb901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/26 9:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,5373,rober102,nichc102,,,,
PHI195406271,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/06/27,PHI11,1,0:00PM,day,false,engeb902,stewb901,(none),pineb101,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/26 6:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,simmc101,jolld101,,,,
PHI195406272,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/06/27,PHI11,2,0:00PM,day,false,stewb901,pineb101,(none),engeb902,"""  Bruce Foster""","""Jim Herdman""","""JIm Herdman""",1999/09/26 7:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,19073,ridzs101,spahw101,,,,
PHI195407020,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/07/02,PHI11,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/18 7:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,21929,ridzs101,labic101,rober102,,,
PHI195407030,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/07/03,PHI11,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/18 7:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,8980,millb114,millb103,,,,
PHI195407040,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/07/04,PHI11,0,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/18 10:14PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,164,15420,erskc101,rober102,,,,
PHI195407270,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/07/27,PHI11,0,0:00PM,night,false,secof101,goetl901,dascf901,warnl101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/26 3:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,11415,rober102,podbb101,,,,
PHI195407280,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/07/28,PHI11,0,0:00PM,night,false,goetl901,dascf901,warnl101,secof101,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/27 7:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,141,6463,wehmh101,smitf104,,,,
PHI195407290,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/07/29,PHI11,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/04/26 3:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,5408,valec101,dickm101,,,,
PHI195407300,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/07/30,PHI11,0,0:00PM,night,false,gorea901,gormt101,donaa901,conlj102,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/09/28 6:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,12194,haddh101,millb103,,,,
PHI195407311,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/07/31,PHI11,1,0:00PM,day,false,gormt101,donaa901,conlj102,gorea901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/10/01 6:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,0,lawrb103,rober102,haddh101,,,
PHI195407312,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/07/31,PHI11,2,0:00PM,night,false,donaa901,conlj102,gorea901,gormt101,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/10/01 7:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,27204,greeb103,lintr101,dickm101,,,
PHI195408010,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/08/01,PHI11,0,0:00PM,day,false,conlj102,gorea901,gormt101,donaa901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/10/02 7:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,5707,simmc101,bearr101,,,,
PHI195408030,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/08/03,PHI11,0,0:00PM,night,false,barla901,dixoh901,balll901,jackb901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/17 5:26PM,unknown,none,0,unknown,-1,unknown,unknown,night,148,13899,spahw101,dickm101,,,,
PHI195408040,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/08/04,PHI11,0,0:00PM,night,false,dixoh901,balll901,jackb901,barla901,"""  Bruce Foster""","""Jim Herdman""","""Jim Herdman""",1999/10/02 7:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,16093,rober102,nichc102,,,,
PHI195408060,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/08/06,PHI11,0,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/17 6:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,157,7060,simmc101,pollh101,,,,
PHI195408070,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/08/07,PHI11,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/17 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,3807,millb103,coled103,dickm101,,,
PHI195408081,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/08/08,PHI11,1,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/22 9:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,rober102,jeffh101,,,,
PHI195408082,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/08/08,PHI11,2,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/22 9:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10400,wehmh101,rushb101,,,,
PHI195408100,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/08/10,PHI11,0,0:00PM,night,false,jackb901,barla901,dixoh901,balll901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/26 7:45AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,153,31421,simmc101,podrj101,rober102,,,
PHI195408110,"""version 7RS(19) of 07/07/92""",BRO,PHI,1954/08/11,PHI11,0,0:00PM,night,false,barla901,dixoh901,balll901,jackb901,"""Allan Roth""","""Gord Gladman""","""Gord Gladman""",1996/03/26 7:08PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,24536,loesb101,dickm101,,,,
PHI195408131,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/08/13,PHI11,1,0:00PM,day,false,dixoh901,balll901,jackb901,barla901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/22 10:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,frieb102,rober102,,,,
PHI195408132,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/08/13,PHI11,2,0:00PM,night,false,balll901,jackb901,barla901,dixoh901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/22 4:59PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,8804,thiej101,wehmh101,,,,
PHI195408140,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/08/14,PHI11,0,0:00PM,day,false,jackb901,barla901,dixoh901,balll901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/06/22 5:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,2865,law-v101,simmc101,,,,
PHI195408151,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/08/15,PHI11,1,0:00PM,day,false,barla901,dixoh901,balll901,jackb901,"""126""","""Comly""","""Comly""",1999/11/20 11:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,0,littd102,dickm101,hetkj101,,,
PHI195408152,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/08/15,PHI11,2,0:00PM,day,false,dixoh901,balll901,jackb901,barla901,"""126""","""Comly""","""Comly""",1999/11/20 11:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,4773,rober102,hetkj101,,,,
PHI195409061,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/06,PHI11,1,0:00PM,day,false,donaa901,conlj102,gorea901,gormt101,"""Kremenko""",,"""Alan Boodman""",1995/10/19 10:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,liddd101,dickm101,grism101,,,
PHI195409062,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/06,PHI11,2,0:00PM,day,false,conlj102,gorea901,gormt101,donaa901,"""Kremenko""",,"""Alan Boodman""",1995/10/19 3:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,193,35272,rober102,worta101,,,,
PHI195409070,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/07,PHI11,0,0:00PM,night,false,gorea901,gormt101,donaa901,conlj102,"""Kremenko""",,"""Alan Boodman""",1995/10/19 3:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,13535,gomer101,simmc101,wilhh101,,,
PHI195409080,"""version 7RS(19) of 07/07/92""",CIN,PHI,1954/09/08,PHI11,0,0:00PM,night,false,dascf901,secof101,warnl101,goetl901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2004/05/06 7:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,3913,smitf104,dickm101,,,,
PHI195409111,"""version 7RS(19) of 07/07/92""",CHN,PHI,1954/09/11,PHI11,1,0:00PM,day,false,dixoh901,jackb901,balll901,barla901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/07/20 2:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,wehmh101,davij103,,,,
PHI195409121,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/09/12,PHI11,1,0:00PM,day,false,goetl901,dascf901,secof101,warnl101,"""126""","""Comly""","""Comly""",1999/11/21 12:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,0,dickm101,spahw101,,,,
PHI195409122,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/09/12,PHI11,2,0:00PM,day,false,dascf901,secof101,warnl101,goetl901,"""126""","""Comly""","""Comly""",1999/11/21 12:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,17598,burdl101,rober102,,,,
PHI195409130,"""version 7RS(19) of 07/07/92""",MLN,PHI,1954/09/13,PHI11,0,0:00PM,night,false,secof101,warnl101,goetl901,dascf901,"""126""","""Comly""","""Comly""",1999/11/21 12:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,11189,jolld101,simmc101,,,,
PHI195409140,"""version 7RS(19) of 07/07/92""",SLN,PHI,1954/09/14,PHI11,0,0:00PM,night,false,warnl101,goetl901,dascf901,secof101,"""Secory""","""209""","""Cramer""",2006/04/01 9:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,5157,lawrb103,mrozr101,,schor101,,
PHI195409221,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/09/22,PHI11,1,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""McClain""","""Greg Beston""","""Greg Beston""",2003/07/20 2:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,0,simmc101,peppl101,,,,
PHI195409222,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/09/22,PHI11,2,0:00PM,night,false,engeb902,stewb901,pineb101,boggd901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/07/23 7:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,110,2837,rober102,littd102,,,,
PHI195409230,"""version 7RS(19) of 07/07/92""",PIT,PHI,1954/09/23,PHI11,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""253,101""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2007/01/29 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,936,wehmh101,lapap102,,,,
PHI195409241,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/24,PHI11,1,0:00PM,day,false,secof101,warnl101,goetl901,dascf901,"""Kremenko""",,"""Alan Boodman""",1995/10/22 10:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,liddd101,dickm101,,,,
PHI195409242,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/24,PHI11,2,0:00PM,night,false,warnl101,goetl901,dascf901,secof101,"""Kremenko""",,"""Alan Boodman""",1995/10/22 10:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,12165,mrozr101,mccaw102,rober102,,,
PHI195409250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/25,PHI11,0,0:00PM,night,false,goetl901,dascf901,secof101,warnl101,"""Kremenko""",,"""Alan Boodman""",1995/10/22 10:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,6310,simmc101,mccaw102,,,,
PHI195409260,"""version 7RS(19) of 07/07/92""",NY1,PHI,1954/09/26,PHI11,0,0:00PM,day,false,dascf901,secof101,warnl101,goetl901,"""Kremenko""",,"""Alan Boodman""",1995/10/27 3:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,7992,speng102,rober102,,,,
NYA195404150,"""version 7RS(19) of 07/07/92""",PHA,NYA,1954/04/15,NYC16,0,0:00PM,day,false,mckib901,soarh901,runge901,summb901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/04/18 5:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,23494,morgt101,kella103,,,,
NYA195404180,"""version 7RS(19) of 07/07/92""",WS1,NYA,1954/04/18,NYC16,0,0:00PM,day,false,soarh901,runge901,summb901,mckib901,"""  Senators""","""Jim Herdman""","""Jim Herdman""",1996/04/30 9:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,16952,mcdem102,grimb102,dixos101,,,
NYA195404210,"""version 7RS(19) of 07/07/92""",BOS,NYA,1954/04/21,NYC16,0,2:00PM,day,false,mcgob901,chyln901,papaj901,honoj901,""" Koppett""","""Jim Herdman""","""Jim Herdman""",1999/01/25 10:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,26356,lopae101,kiell101,,,,
NYA195404270,"""version 7RS(19) of 07/07/92""",CHA,NYA,1954/04/27,NYC16,0,2:00PM,day,false,runge901,soarh901,summb901,mckib901,""" CHA - Koppett""","""Jim Herdman""","""Jim Herdman""",1998/09/05 9:40AM,park,none,0,unknown,-1,wet,rain,cloudy,169,4641,johnd102,fordw101,dorif101,,,
NYA195404290,"""version 7RS(19) of 07/07/92""",CHA,NYA,1954/04/29,NYC16,0,0:00PM,day,false,soarh901,summb901,mckib901,runge901,"""  White Sox""","""Jim Herdman""","""Jim Herdman""",1998/09/06 8:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,9943,lopae101,pierb101,reyna102,,,
NYA195404300,"""version 7RS(19) of 07/07/92""",CLE,NYA,1954/04/30,NYC16,0,0:00PM,day,false,summb901,mckib901,runge901,soarh901,"""CLE,Koppett""","""Scott Came""","""Scott Came""",1997/06/22 2:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,9042,lemob101,fordw101,,,,
NYA195405010,"""version 7RS(19) of 07/07/92""",CLE,NYA,1954/05/01,NYC16,0,2:00PM,day,false,mckib901,runge901,soarh901,summb901,""" CLE - Koppett""","""Jim Herdman""","""Jim Herdman""",1997/04/06 5:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,20938,wynne101,millb104,,,,
NYA195405021,"""version 7RS(19) of 07/07/92""",DET,NYA,1954/05/02,NYC16,1,2:03PM,day,false,honoj901,mcgob901,papaj901,chyln901,""" DET - Koppett""","""Jim Herdman""","""Jim Herdman""",1998/11/13 8:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,0,reyna102,grayt101,,,,
NYA195405022,"""version 7RS(19) of 07/07/92""",DET,NYA,1954/05/02,NYC16,2,5:13PM,day,false,mcgob901,papaj901,chyln901,honoj901,""" DET - Koppett""","""Jim Herdman""","""Jim Herdman""",1998/11/13 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,81,24416,hoefb101,byrdh101,,,,
NYA195405050,"""version 7RS(19) of 07/07/92""",BAL,NYA,1954/05/05,NYC16,0,2:00PM,day,false,papaj901,chyln901,honoj901,mcgob901,""" BAL -- Koppett""","""Jim Herdman""","""Jim Herdman""",1997/01/01 3:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,6253,lopae101,turlb101,,,,
NYA195405060,"""version 7RS(19) of 07/07/92""",BAL,NYA,1954/05/06,NYC16,0,2:00PM,day,false,chyln901,honoj901,mcgob901,papaj901,""" BAL -- Koppett""","""Jim Herdman""","""Jim Herdman""",1997/01/01 5:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,4610,reyna102,colej101,grimb102,,,
NYA195405070,"""version 7RS(19) of 07/07/92""",PHA,NYA,1954/05/07,NYC16,0,2:00PM,day,false,hurle901,grieb901,umonf901,berrc103,""" Koppett""","""Jim Herdman""","""Jim Herdman""",1999/01/24 5:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,5805,morgt101,martm101,,,,
NYA195405091,"""version 7RS(19) of 07/07/92""",PHA,NYA,1954/05/09,NYC16,1,2:00PM,day,false,grieb901,umonf901,berrc103,hurle901,""" Koppett""","""Jim Herdman""","""Jim Herdman""",1999/01/25 9:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,byrdh101,tricb101,sainj101,,,
NYA195405092,"""version 7RS(19) of 07/07/92""",PHA,NYA,1954/05/09,NYC16,2,4:33PM,day,false,umonf901,berrc103,hurle901,grieb901,"""  Koppett""","""Jim Herdman""","""Jim Herdman""",1999/01/19 9:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,23909,,,,,,
NYA195405210,"""version 7RS(19) of 07/07/92""",BOS,NYA,1954/05/21,NYC16,0,0:00PM,night,false,romme101,nappl901,flahr901,stevj901,""" Boston Papers""","""Bob Kistler""","""Jim Herdman""",1999/01/18 6:14AM,unknown,none,53,unknown,-1,wet,drizzle,cloudy,155,30119,sullf101,fordw101,,,,
NYA195405220,"""version 7RS(19) of 07/07/92""",BOS,NYA,1954/05/22,NYC16,0,0:00PM,day,false,nappl901,flahr901,stevj901,romme101,""" Boston Papers""","""Bob Kistler""","""Jim Herdman""",1999/01/18 7:15PM,unknown,none,62,unknown,-1,dry,none,cloudy,148,22953,reyna102,clevt101,,,,
NYA195405230,"""version 7RS(19) of 07/07/92""",BOS,NYA,1954/05/23,NYC16,0,0:00PM,day,false,flahr901,stevj901,romme101,nappl901,""" Boston Papers""","""Bob Kistler""","""Jim Herdman""",1999/01/18 9:42PM,unknown,none,66,unknown,-1,wet,drizzle,cloudy,199,38524,kinde101,sainj101,,,,
NYA195405240,"""version 7RS(19) of 07/07/92""",PHA,NYA,1954/05/24,NYC16,0,0:00PM,night,false,stevj901,romme101,nappl901,flahr901,"""45""","""Tom Eckel""","""David W. Smith""",2010/06/27 2:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,10598,grimb102,kella103,,,,
NYA195405311,"""version 7RS(19) of 07/07/92""",WS1,NYA,1954/05/31,NYC16,1,0:00PM,day,false,stevj901,romme101,nappl901,flahr901,"""  Senators""","""Jim Herdman""","""Jim Herdman""",1996/06/15 7:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,schmj101,fordw101,,,,
