game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,translator,oscorer,gwrbi
COL199608240,PIT,COL,DEN02,1996/08/24,0,6:07,night,false,wintm901,davib902,wendh901,gormb901,pitches,84,fromrf,7,dry,none,night,153,48014,thomm002,petec001,,"""""",,
COL199608250,PIT,COL,DEN02,1996/08/25,0,1:05,day,false,davib902,wendh901,gormb901,wintm901,pitches,79,tolf,9,dry,none,sunny,180,48139,munom001,wilkm001,,"""""",,
COL199608260,CIN,COL,DEN02,1996/08/26,0,7:05,night,false,kellj901,laynj901,herna901,westj901,pitches,79,tolf,13,damp,showers,night,126,48093,swifb001,jarvk001,bailr001,"""""",,
COL199608270,CIN,COL,DEN02,1996/08/27,0,7:05,night,false,laynj901,herna901,westj901,kellj901,pitches,68,tolf,5,wet,none,night,184,50046,smilj001,reyna001,branj001,"""""",,
COL199608280,CIN,COL,DEN02,1996/08/28,0,1:06,day,false,herna901,westj901,kellj901,laynj901,pitches,73,fromcf,5,dry,showers,cloudy,196,48057,ruffb001,shawj001,,"""""",,
COL199608290,CIN,COL,DEN02,1996/08/29,0,1:06,day,false,westj901,kellj901,laynj901,herna901,pitches,74,fromlf,10,dry,none,cloudy,186,48029,burbd001,thomm002,,"""""",,
COL199609100,ATL,COL,DEN02,1996/09/10,0,7:06,night,false,mealj901,wintm901,marsr901,wendh901,pitches,79,fromcf,6,dry,none,night,183,48051,holmd001,clonb001,ruffb001,"""""",,
COL199609110,ATL,COL,DEN02,1996/09/11,0,5:36,night,false,wintm901,marsr901,wendh901,mealj901,pitches,74,fromrf,13,dry,none,night,166,48091,wrigj001,neagd001,swifb001,"""""",,
COL199609120,ATL,COL,DEN02,1996/09/12,0,1:06,day,false,marsr901,wendh901,mealj901,wintm901,pitches,66,fromcf,7,dry,none,overcast,217,48052,burkj002,smolj001,,"""""",,
COL199609130,HOU,COL,DEN02,1996/09/13,0,7:06,night,false,pullf901,grege901,bonig901,davib902,pitches,64,tocf,5,wet,none,night,154,48049,holmd001,hernx001,ruffb001,"""""",,
COL199609140,HOU,COL,DEN02,1996/09/14,0,2:07,day,false,grege901,bonig901,davib902,pullf901,pitches,65,rtol,6,dry,none,cloudy,167,48132,ritzk001,walld002,,"""""",,
COL199609150,HOU,COL,DEN02,1996/09/15,0,1:07,day,false,bonig901,davib902,pullf901,grege901,pitches,66,rtol,9,dry,none,sunny,176,48038,thomm002,drabd001,,"""""",,
COL199609160,LAN,COL,DEN02,1996/09/16,0,7:06,night,false,tatat901,hohnb901,rapue901,davig901,pitches,70,torf,8,dry,none,night,166,48013,valdi001,wrigj001,,"""""",,
COL199609170,LAN,COL,DEN02,1996/09/17,0,9:05,night,false,hohnb901,rapue901,davig901,tatat901,pitches,46,fromlf,5,damp,rain,night,171,50066,nomoh001,swifb001,,"""""",einsd701,
COL199609180,LAN,COL,DEN02,1996/09/18,0,1:05,day,false,rapue901,davig901,tatat901,hohnb901,pitches,56,fromcf,8,wet,none,sunny,146,50053,burkj002,astap001,ruffb001,"""""",,
COL199609270,SFN,COL,DEN02,1996/09/27,0,7:06,night,false,pullf901,poncl901,davib902,grege901,pitches,51,fromlf,8,dry,none,night,174,48009,sodes001,niedd001,,"""""",,
COL199609280,SFN,COL,DEN02,1996/09/28,0,1:07,day,false,poncl901,davib902,grege901,pullf901,pitches,67,torf,10,dry,none,sunny,160,48042,carld001,burkj002,beckr001,"""""",,
COL199609290,SFN,COL,DEN02,1996/09/29,0,1:06,day,false,davib902,grege901,pullf901,poncl901,pitches,74,tolf,7,dry,none,sunny,158,48162,ritzk001,watsa001,,"""""",,
KCA199604050,BOS,KCA,KAN06,1996/04/05,0,1:44,day,true,merrd901,scotd901,cedeg901,roe-r901,pitches,37,ltor,12,dry,none,cloudy,264,39526,clart001,pennb001,,"""""",,
KCA199604060,BOS,KCA,KAN06,1996/04/06,0,1:37,day,true,scotd901,cedeg901,roe-r901,merrd901,pitches,48,tocf,3,dry,none,sunny,184,17339,pichh001,belis001,,"""""",,
KCA199604070,BOS,KCA,KAN06,1996/04/07,0,1:34,day,true,phild901,roe-r901,merrd901,scotd901,pitches,50,fromrf,14,dry,none,sunny,155,13183,moyej001,gubim001,sloch001,"""""",,
KCA199604150,CHA,KCA,KAN06,1996/04/15,0,7:04,night,true,koscg901,clara901,morrd901,barnl901,pitches,53,rtol,25,dry,none,night,173,12653,karcm001,pichh001,hernr001,"""""",,
KCA199604160,CHA,KCA,KAN06,1996/04/16,0,7:05,night,true,clara901,morrd901,barnl901,koscg901,pitches,65,rtol,22,dry,none,night,188,12399,belct001,berej002,montj002,"""""",,
KCA199604170,CHA,KCA,KAN06,1996/04/17,0,7:06,night,true,barnl901,morrd901,koscg901,clara901,pitches,77,tolf,28,dry,none,night,173,13350,ferna001,appik001,hernr001,"""""",,
KCA199604180,MIL,KCA,KAN06,1996/04/18,0,7:05,night,true,koscg901,clara901,(none),barnl901,pitches,78,rtol,12,dry,none,night,144,13153,spars001,gubim001,,"""""",,
KCA199604190,MIL,KCA,KAN06,1996/04/19,0,7:05,night,true,mcclt901,tscht901,cedeg901,shulj901,pitches,74,rtol,25,dry,none,night,163,15321,mcdob001,hanec001,,"""""",,
KCA199604200,MIL,KCA,KAN06,1996/04/20,0,1:35,day,true,tscht901,cedeg901,shulj901,mcclt901,pitches,60,rtol,12,dry,none,sunny,182,17220,miraa001,jacoj001,,"""""",,
KCA199604210,MIL,KCA,KAN06,1996/04/21,0,1:35,day,true,cedeg901,shulj901,mcclt901,tscht901,pitches,70,rtol,20,dry,none,overcast,188,14666,wickk001,pichh001,fettm001,,,
KCA199604220,NYA,KCA,KAN06,1996/04/22,0,7:06,night,true,hirsj901,joycj901,hendt901,waltb901,none,57,ltor,10,dry,none,night,200,14763,coned001,appik001,,"""""",,
KCA199604230,NYA,KCA,KAN06,1996/04/23,0,7:04,night,true,joycj901,mckej901,hendt901,hirsj901,pitches,63,tolf,8,dry,none,night,145,12536,gubim001,key-j001,montj002,"""""",,
KCA199604240,BAL,KCA,KAN06,1996/04/24,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,79,tocf,6,dry,unknown,night,205,13962,merck001,hanec001,,"""""",,
KCA199604250,BAL,KCA,KAN06,1996/04/25,0,7:05,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,73,torf,25,dry,none,night,184,16090,rhoda001,valej001,myerr001,"""""",,
KCA199605030,OAK,KCA,KAN06,1996/05/03,0,7:05,night,true,onorb901,merrd901,scotd901,phild901,pitches,63,rtol,10,dry,none,night,176,14452,appik001,reyec001,montj002,,,
KCA199605040,OAK,KCA,KAN06,1996/05/04,0,7:04,night,true,merrd901,scotd901,phild901,onorb901,pitches,66,rtol,10,dry,none,night,164,15987,wojcs001,gubim001,groob001,,,
KCA199605050,OAK,KCA,KAN06,1996/05/05,0,1:36,day,true,scotd901,phild901,onorb901,merrd901,pitches,61,ltor,10,damp,showers,overcast,136,16589,hanec001,priea001,,,,
KCA199605170,TOR,KCA,KAN06,1996/05/17,0,7:05,night,true,reedr901,johnm901,younl901,cobld901,pitches,87,rtol,15,dry,none,night,148,20079,belct001,guzmj003,montj002,,,
KCA199605180,TOR,KCA,KAN06,1996/05/18,0,7:06,night,true,johnm901,younl901,cobld901,reedr901,none,85,rtol,20,unknown,none,night,162,18116,violf001,appik001,,"""""",,
KCA199605190,TOR,KCA,KAN06,1996/05/19,0,1:37,day,true,younl901,cobld901,reedr901,johnm901,pitches,85,ltor,22,dry,none,cloudy,148,15039,hanse001,gubim001,timlm001,,,
KCA199605200,TOR,KCA,KAN06,1996/05/20,0,7:05,night,true,cobld901,reedr901,johnm901,younl901,pitches,63,ltor,10,dry,none,night,125,14303,hanec001,hentp001,montj002,,,
KCA199605230,TEX,KCA,KAN06,1996/05/23,0,7:06,night,true,phild901,onorb901,merrd901,scotd901,pitches,84,rtol,7,dry,none,night,152,15612,appik001,olivd001,montj002,,,
KCA199605240,TEX,KCA,KAN06,1996/05/24,0,7:03,night,true,onorb901,merrd901,scotd901,phild901,pitches,66,fromrf,14,damp,showers,night,149,13696,gubim001,wittb001,,,,
KCA199605250,TEX,KCA,KAN06,1996/05/25,0,7:05,night,true,merrd901,scotd901,phild901,onorb901,pitches,69,ltor,7,dry,none,night,136,23668,hellr001,hanec001,hennm001,,,
KCA199605260,TEX,KCA,KAN06,1996/05/26,0,1:35,day,true,scotd901,phild901,onorb901,merrd901,pitches,63,rtol,10,wet,none,overcast,172,22665,hillk001,lintd001,hennm001,,,
KCA199605270,DET,KCA,KAN06,1996/05/27,0,7:05,night,true,mckej901,hendt901,hirsj901,joycj901,pitches,73,ltor,18,dry,none,night,246,19776,montj002,verer001,,,,
KCA199605290,DET,KCA,KAN06,1996/05/29,0,7:06,night,true,hendt901,hirsj901,joycj901,mckej901,pitches,62,ltor,5,dry,none,night,161,13712,gohrg001,appik001,walkm001,,,
KCA199606070,SEA,KCA,KAN06,1996/06/07,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,66,ltor,12,wet,none,night,179,20891,valej001,wolcb001,,,,
KCA199606080,SEA,KCA,KAN06,1996/06/08,0,7:05,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,66,ltor,5,dry,none,night,183,30022,appik001,milab001,montj002,,,
KCA199606090,SEA,KCA,KAN06,1996/06/09,0,1:34,day,true,cousd901,welkt901,brinj901,kaisk901,pitches,67,fromlf,13,dry,none,overcast,145,20489,hitcs001,gubim001,charn001,,,
KCA199606100,CAL,KCA,KAN06,1996/06/10,0,7:05,night,true,koscg901,clara901,morrd901,barnl901,pitches,75,tolf,8,dry,none,night,176,15691,mcelc001,pught001,perct001,,,
KCA199606110,CAL,KCA,KAN06,1996/06/11,0,7:05,night,true,clara901,morrd901,barnl901,koscg901,pitches,86,tolf,1,dry,none,night,202,16687,mcelc001,valej001,perct001,,,
KCA199606120,CAL,KCA,KAN06,1996/06/12,0,3:05,day,true,morrd901,barnl901,koscg901,clara901,pitches,88,rtol,4,dry,none,cloudy,183,15428,mcelc001,montj002,perct001,,,
KCA199606130,BAL,KCA,KAN06,1996/06/13,0,7:05,night,true,hicke901,barrt901,mcclt901,tscht901,pitches,83,rtol,6,dry,none,night,158,20108,lintd001,merck001,,,,
KCA199606140,BAL,KCA,KAN06,1996/06/14,0,7:07,night,true,barrt901,mcclt901,tscht901,hicke901,pitches,84,tocf,1,dry,none,night,147,28502,mussm001,gubim001,,,,
KCA199606150,BAL,KCA,KAN06,1996/06/15,0,7:05,night,true,mcclt901,tscht901,hicke901,barrt901,pitches,87,rtol,5,dry,none,night,281,24784,magnm001,krivr001,,"""""",,
KCA199606160,BAL,KCA,KAN06,1996/06/16,0,7:06,night,true,tscht901,hicke901,barrt901,mcclt901,none,85,rtol,17,unknown,rain,night,188,19437,coppr001,jacoj001,milla001,"""""",,
KCA199606250,MIL,KCA,KAN06,1996/06/25,0,7:05,night,true,garcr901,craft901,reilm901,cedeg901,pitches,82,rtol,10,dry,none,night,158,14448,boner001,gubim001,fettm001,"""""",,
KCA199606260,MIL,KCA,KAN06,1996/06/26,0,7:05,night,true,craft901,reilm901,cedeg901,garcr901,pitches,82,rtol,15,dry,none,night,141,14560,hanec001,giveb001,,"""""",,
KCA199606270,MIL,KCA,KAN06,1996/06/27,0,7:06,night,true,dimur901,morrd901,barnl901,koscg901,pitches,85,rtol,10,dry,none,night,165,17670,mcdob001,belct001,,"""""",,
KCA199606280,MIN,KCA,KAN06,1996/06/28,0,7:05,night,true,morrd901,barnl901,koscg901,dimur901,pitches,87,rtol,10,dry,none,night,148,21515,appik001,radkb001,,"""""",,
KCA199606290,MIN,KCA,KAN06,1996/06/29,0,7:05,night,true,barnl901,koscg901,dimur901,morrd901,pitches,90,rtol,13,dry,none,night,206,23232,tromm001,lintd001,,"""""",,
KCA199606300,MIN,KCA,KAN06,1996/06/30,0,1:30,day,true,koscg901,dimur901,morrd901,barnl901,pitches,87,fromlf,10,dry,none,overcast,135,28246,rodrf001,gubim001,stevd001,"""""",,
KCA199607110,CHA,KCA,KAN06,1996/07/11,0,7:05,night,true,fordd901,evanj901,phild901,merrd901,pitches,78,tocf,3,dry,none,night,138,22928,hanec001,alvaw001,,"""""",,
KCA199607120,CHA,KCA,KAN06,1996/07/12,0,7:05,night,true,evanj901,phild901,merrd901,fordd901,pitches,86,rtol,5,dry,none,night,191,18458,tapak001,belct001,hernr001,"""""",,
KCA199607130,CHA,KCA,KAN06,1996/07/13,0,7:04,night,true,phild901,merrd901,fordd901,evanj901,pitches,83,rtol,10,dry,none,night,143,25363,ferna001,rosaj001,,"""""",,
KCA199607140,CHA,KCA,KAN06,1996/07/14,0,1:36,day,true,merrd901,fordd901,evanj901,phild901,pitches,76,ltor,10,damp,none,cloudy,133,17024,baldj002,lintd001,hernr001,"""""",,
KCA199607150,CLE,KCA,KAN06,1996/07/15,0,7:06,night,true,mcclt901,hicke901,shulj901,tscht901,pitches,86,torf,12,dry,none,night,174,22294,magnm001,tavaj001,montj002,,,
KCA199607160,CLE,KCA,KAN06,1996/07/16,0,7:04,night,true,hicke901,shulj901,tscht901,mcclt901,pitches,83,rtol,15,dry,none,night,173,16871,mcdoj001,hanec001,,"""""",,
KCA199607170,CLE,KCA,KAN06,1996/07/17,0,7:05,night,true,shulj901,tscht901,mcclt901,hicke901,pitches,93,rtol,15,dry,none,night,154,19532,belct001,herso001,montj002,"""""",,
KCA199607300,BOS,KCA,KAN06,1996/07/30,0,7:07,night,true,brinj901,kaisk901,cousd901,welkt901,none,75,ltor,10,dry,none,night,143,17166,rosaj001,eshev001,,"""""",,
KCA199607310,BOS,KCA,KAN06,1996/07/31,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,none,75,tocf,5,dry,none,night,145,17527,waket001,hanec001,sloch001,"""""",,
KCA199608010,BOS,KCA,KAN06,1996/08/01,0,7:05,night,true,cousd901,welkt901,brinj901,kaisk901,none,72,rtol,5,unknown,none,night,148,18934,belct001,clemr001,,"""""",,
KCA199608020,NYA,KCA,KAN06,1996/08/02,0,7:06,night,true,hendt901,hirsj901,mckej901,joycj901,pitches,78,tolf,7,dry,none,night,177,28618,montj002,rivem002,,"""""",,
KCA199608030,NYA,KCA,KAN06,1996/08/03,0,7:09,night,true,hirsj901,coope901,joycj901,hendt901,pitches,83,tolf,15,dry,none,night,165,29355,lintd001,weatd001,,"""""",,
KCA199608040,NYA,KCA,KAN06,1996/08/04,0,1:36,day,true,coope901,joycj901,hendt901,hirsj901,pitches,87,tolf,20,dry,none,sunny,174,24624,petta001,rosaj001,,"""""",,
KCA199608050,NYA,KCA,KAN06,1996/08/05,0,7:04,night,true,joycj901,hendt901,hirsj901,coope901,pitches,90,tolf,20,dry,none,night,197,22865,key-j001,pichh001,wettj001,"""""",,
KCA199608060,OAK,KCA,KAN06,1996/08/06,0,7:05,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,93,tolf,17,dry,none,night,152,14028,belct001,wasdj001,,"""""",,
KCA199608070,OAK,KCA,KAN06,1996/08/07,0,7:06,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,82,fromlf,12,dry,none,night,125,15517,appik001,priea001,,"""""",,
KCA199608080,OAK,KCA,KAN06,1996/08/08,0,3:06,day,true,kaisk901,cousd901,welkt901,brinj901,pitches,83,torf,5,dry,none,cloudy,153,19197,wengd001,lintd001,taylb001,"""""",,
KCA199608190,TOR,KCA,KAN06,1996/08/19,0,7:06,night,true,hirsj901,joycj901,mckej901,hendt901,pitches,88,rtol,10,dry,none,night,144,16862,spolp001,rosaj001,timlm001,"""""",,
KCA199608200,TOR,KCA,KAN06,1996/08/20,0,7:07,night,true,joycj901,mckej901,hendt901,hirsj901,pitches,76,rtol,0,dry,none,night,248,14568,timlm001,huisr001,,"""""",,
KCA199608210,TOR,KCA,KAN06,1996/08/21,0,7:06,night,true,mckej901,hendt901,hirsj901,joycj901,pitches,87,tolf,6,dry,none,night,153,12238,guzmj003,hanec001,,"""""",,
KCA199608220,DET,KCA,KAN06,1996/08/22,0,7:06,night,true,younl901,cobld901,reedr901,johnm901,pitches,82,rtol,10,dry,none,night,167,14699,thomj003,belct001,,"""""",,
KCA199608230,DET,KCA,KAN06,1996/08/23,0,7:06,night,true,cobld901,reedr901,johnm901,younl901,pitches,76,ltor,5,wet,none,night,158,15603,sagea001,appik001,olsog001,"""""",,
KCA199608240,DET,KCA,KAN06,1996/08/24,0,7:07,night,true,reedr901,johnm901,younl901,cobld901,pitches,77,rtol,5,dry,none,night,169,28011,rosaj001,olivo001,,"""""",,
KCA199608250,DET,KCA,KAN06,1996/08/25,0,1:36,day,true,johnm901,younl901,cobld901,reedr901,pitches,76,rtol,7,dry,none,cloudy,176,15123,vanpt001,lintd001,myerm001,"""""",,
KCA199608270,TEX,KCA,KAN06,1996/08/27,0,7:05,night,true,fordd901,meric901,evanj901,mccol901,pitches,81,fromrf,6,dry,none,night,186,12907,montj002,russj001,,"""""",,
KCA199608280,TEX,KCA,KAN06,1996/08/28,0,7:05,night,true,meric901,evanj901,mccol901,fordd901,pitches,82,fromcf,8,dry,none,night,196,12695,huisr001,grosk001,,"""""",,
KCA199609100,SEA,KCA,KAN06,1996/09/10,0,7:06,night,true,fordd901,meric901,evanj901,mccol901,pitches,84,tolf,6,dry,none,night,157,12499,rosaj001,torrs001,blumj001,"""""",,
KCA199609110,SEA,KCA,KAN06,1996/09/11,0,7:05,night,true,meric901,evanj901,mccol901,fordd901,pitches,77,ltor,10,dry,none,night,151,13078,lintd001,moyej001,blumj001,"""""",,
KCA199609120,SEA,KCA,KAN06,1996/09/12,0,7:05,night,true,evanj901,mccol901,fordd901,meric901,pitches,66,ltor,15,dry,none,night,178,15045,mulht001,hanec001,charn001,"""""",,
KCA199609130,CAL,KCA,KAN06,1996/09/13,0,7:06,night,true,onorb901,reilm901,cedeg901,garcr901,pitches,66,ltor,5,dry,none,night,162,13083,belct001,abboj001,,"""""",,
KCA199609140,CAL,KCA,KAN06,1996/09/14,0,1:05,day,true,reilm901,cedeg901,garcr901,onorb901,pitches,68,rtol,15,dry,none,cloudy,186,17174,appik001,dickj001,,"""""",,
KCA199609160,MIN,KCA,KAN06,1996/09/16,0,7:07,night,true,evanj901,mccol901,fordd901,meric901,pitches,68,tocf,0,dry,none,night,163,16843,rosaj001,radkb001,blumj001,"""""",,
KCA199609170,MIN,KCA,KAN06,1996/09/17,0,7:05,night,true,mccol901,fordd901,meric901,evanj901,pitches,67,fromlf,3,dry,none,night,157,11809,hanec001,aldrs001,blumj001,"""""",,
KCA199609180,MIN,KCA,KAN06,1996/09/18,0,7:06,night,true,fordd901,meric901,evanj901,mccol901,pitches,67,fromcf,10,dry,none,night,159,11588,millt001,belct001,,"""""",,
KCA199609270,CLE,KCA,KAN06,1996/09/27,0,7:05,night,true,mccol901,fordd901,meric901,evanj901,pitches,62,rtol,3,dry,none,night,172,15939,rosaj001,herso001,,"""""",,
KCA199609280,CLE,KCA,KAN06,1996/09/28,0,7:05,night,true,fordd901,meric901,evanj901,mccol901,pitches,70,ltor,2,dry,none,night,175,19820,merck001,scanb001,mesaj001,"""""",,
KCA199609290,CLE,KCA,KAN06,1996/09/29,0,1:37,day,true,meric901,evanj901,mccol901,fordd901,pitches,72,tolf,6,dry,none,sunny,139,14556,belct001,ogeac001,pichh001,"""""",,
TOR199604090,CAL,TOR,TOR02,1996/04/09,0,1:35,day,true,hirsj901,joycj901,mckej901,hendt901,pitches,0,unknown,-1,unknown,unknown,dome,147,36616,hentp001,langm001,,,,
TOR199604100,CAL,TOR,TOR02,1996/04/10,0,7:37,night,true,joycj901,mckej901,hendt901,hirsj901,none,0,unknown,-1,dry,none,dome,144,25446,holzm001,guzmj003,perct001,"""""",,
TOR199604110,CAL,TOR,TOR02,1996/04/11,0,7:35,night,true,mckej901,hendt901,hirsj901,joycj901,pitches,68,unknown,0,dry,none,dome,166,25512,hanse001,abboj001,timlm001,,,
TOR199604120,SEA,TOR,TOR02,1996/04/12,0,7:37,night,true,denkd901,shulj901,mcclt901,tscht901,pitches,70,unknown,0,dry,none,dome,191,31293,hitcs001,quanp001,,,,
TOR199604130,SEA,TOR,TOR02,1996/04/13,0,1:06,day,true,shulj901,mcclt901,tscht901,denkd901,pitches,0,unknown,0,dry,none,dome,178,33645,bosic001,warej001,,,,
TOR199604140,SEA,TOR,TOR02,1996/04/14,0,1:10,day,true,mcclt901,tscht901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,dome,137,29301,wolcb001,hentp001,,"""""",,
TOR199604150,DET,TOR,TOR02,1996/04/15,0,7:36,night,true,johnm901,younl901,hicke901,reedr901,pitches,0,unknown,-1,dry,none,dome,157,26127,guzmj003,olivo001,,,,
TOR199604160,DET,TOR,TOR02,1996/04/16,0,12:35,day,true,younl901,hicke901,reedr901,johnm901,pitches,68,tolf,0,dry,none,dome,192,25503,gohrg001,hanse001,lewir001,,,
TOR199604240,OAK,TOR,TOR02,1996/04/24,0,7:38,night,true,roe-r901,merrd901,scotd901,phild901,none,68,unknown,-1,dry,none,dome,192,28029,priea001,hentp001,corsj001,"""""",,
TOR199604250,OAK,TOR,TOR02,1996/04/25,0,7:35,night,true,merrd901,scotd901,phild901,roe-r901,pitches,68,unknown,0,dry,none,dome,188,26163,mohlm001,crabt001,,,,
TOR199604260,CLE,TOR,TOR02,1996/04/26,0,7:35,night,true,koscg901,clara901,morrd901,barnl901,pitches,0,unknown,-1,dry,none,dome,150,30227,herso001,hanse001,mesaj001,,,
TOR199604270,CLE,TOR,TOR02,1996/04/27,0,1:06,day,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,199,40140,castt001,nagyc001,,,,
TOR199604280,CLE,TOR,TOR02,1996/04/28,0,1:05,day,true,morrd901,barnl901,koscg901,clara901,pitches,0,unknown,-1,dry,none,dome,187,31143,lopea002,violf001,,,,
TOR199604300,MIL,TOR,TOR02,1996/04/30,0,7:37,night,true,merrd901,scotd901,phild901,roe-r901,pitches,68,tolf,0,dry,none,dome,202,25467,crabt001,bozem001,,,,
TOR199605010,MIL,TOR,TOR02,1996/05/01,0,7:35,night,true,scotd901,phild901,roe-r901,merrd901,pitches,72,unknown,0,dry,none,dome,147,25684,guzmj003,miraa001,,"""""",,
TOR199605020,MIL,TOR,TOR02,1996/05/02,0,12:37,day,true,phild901,roe-r901,merrd901,scotd901,pitches,0,unknown,-1,dry,none,dome,167,31299,hanse001,karls001,timlm001,,,
TOR199605100,BOS,TOR,TOR02,1996/05/10,0,7:34,night,true,mccol901,fordd901,meric901,evanj901,pitches,0,unknown,-1,dry,none,dome,204,31159,sloch001,carrg001,,,,
TOR199605110,BOS,TOR,TOR02,1996/05/11,0,1:07,day,true,fordd901,meric901,evanj901,mccol901,pitches,0,unknown,-1,dry,none,dome,228,33163,quanp001,knacb001,,,,
TOR199605120,BOS,TOR,TOR02,1996/05/12,0,1:07,day,true,meric901,evanj901,mccol901,fordd901,pitches,0,unknown,-1,dry,none,dome,193,31188,janzm001,sloch001,,,,
TOR199605230,MIN,TOR,TOR02,1996/05/23,0,7:05,night,true,evanj901,mccol901,fordd901,meric901,pitches,68,tolf,0,dry,none,dome,191,31163,janzm001,milcm001,,,,
TOR199605240,MIN,TOR,TOR02,1996/05/24,0,7:35,night,true,mccol901,fordd901,meric901,evanj901,pitches,72,unknown,0,dry,none,dome,146,33141,rober001,hanse001,,"""""",,
TOR199605250,MIN,TOR,TOR02,1996/05/25,0,1:35,day,true,fordd901,meric901,evanj901,mccol901,pitches,60,tolf,12,dry,none,sunny,198,34118,guare001,castt001,stevd001,"""""",,
TOR199605260,MIN,TOR,TOR02,1996/05/26,0,1:35,day,true,meric901,evanj901,mccol901,fordd901,pitches,51,rtol,5,dry,none,cloudy,173,30170,nauld001,bohab001,,"""""",,
TOR199605270,CHA,TOR,TOR02,1996/05/27,0,7:35,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,64,ltor,12,dry,none,sunny,160,30013,janzm001,ferna001,timlm001,,,
TOR199605280,CHA,TOR,TOR02,1996/05/28,0,7:37,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,66,fromrf,5,dry,none,night,186,30104,baldj002,violf001,hernr001,,,
TOR199605290,CHA,TOR,TOR02,1996/05/29,0,7:35,night,true,brinj901,cousd901,(none),welkt901,pitches,72,unknown,0,dry,none,dome,151,31074,hanse001,magrj001,timlm001,,,
TOR199605310,KCA,TOR,TOR02,1996/05/31,0,7:06,night,true,hicke901,mcclt901,barrt901,tscht901,pitches,68,tolf,0,dry,none,night,148,33194,hentp001,gubim001,timlm001,,,
TOR199606010,KCA,TOR,TOR02,1996/06/01,0,4:08,day,true,mcclt901,barrt901,tscht901,hicke901,none,68,unknown,-1,unknown,unknown,unknown,162,31107,crabt001,montj002,,"""""",,
TOR199606020,KCA,TOR,TOR02,1996/06/02,0,2:05,day,true,barrt901,tscht901,hicke901,mcclt901,pitches,0,unknown,-1,wet,showers,overcast,163,32253,belct001,janzm001,montj002,"""""",,
TOR199606100,NYA,TOR,TOR02,1996/06/10,0,7:36,night,true,barrt901,mcclt901,tscht901,hicke901,none,73,unknown,7,dry,none,night,160,37332,key-j001,hentp001,wettj001,"""""",,
TOR199606110,NYA,TOR,TOR02,1996/06/11,0,7:35,night,true,mcclt901,tscht901,hicke901,barrt901,pitches,70,tocf,7,dry,none,night,157,32114,petta001,quanp001,wettj001,,,
TOR199606120,NYA,TOR,TOR02,1996/06/12,0,12:37,day,true,tscht901,hicke901,barrt901,mcclt901,pitches,72,tolf,12,dry,none,sunny,161,44238,janzm001,mendr001,,,,
TOR199606250,SEA,TOR,TOR02,1996/06/25,0,7:38,night,true,scotd901,clara901,(none),onorb901,pitches,72,tolf,10,dry,none,night,170,31420,crabt001,charn001,,"""""",,
TOR199606260,SEA,TOR,TOR02,1996/06/26,0,7:35,night,true,clara901,everm901,onorb901,scotd901,pitches,72,tolf,9,dry,none,night,155,30158,warej001,ayalb002,crabt001,"""""",,
TOR199606270,SEA,TOR,TOR02,1996/06/27,0,12:36,day,true,everm901,onorb901,scotd901,clara901,pitches,73,tocf,3,dry,none,sunny,190,31108,wellb002,quanp001,,"""""",,
