game_id,visteam,hometeam,site,date,number,gametype,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
CHN202306130,PIT,CHN,CHI11,2023/06/13,0,regular,7:05PM,night,9,2,true,tumpj901,hudsm901,walsb901,wendh902,(none),(none),2023/07/12 09:02:26,unknown,pitches,speaa701,61,torf,18,unknown,none,overcast,161,33740,tailj001,ortil003,
CHN202306140,PIT,CHN,CHI11,2023/06/14,0,regular,7:05PM,night,9,2,true,hudsm901,walsb901,wendh902,tumpj901,(none),(none),2023/06/28 08:59:40,unknown,pitches,speaa701,64,fromrf,7,unknown,none,sunny,169,30832,smyld001,contr001,
CHN202306150,PIT,CHN,CHI11,2023/06/15,0,regular,7:05PM,night,9,2,true,walsb901,wendh902,tumpj901,hudsm901,(none),(none),2023/07/18 09:03:27,unknown,pitches,lissr701,55,fromcf,14,unknown,none,cloudy,166,32881,strom001,oviej001,
CHN202306160,BAL,CHN,CHI11,2023/06/16,0,regular,1:20PM,day,9,2,true,hanat901,buckc901,may-b901,nelsj901,(none),(none),2023/06/18 09:05:16,unknown,pitches,seipb701,57,fromlf,12,unknown,none,cloudy,166,37515,hendk001,irvic001,
CHN202306170,BAL,CHN,CHI11,2023/06/17,0,regular,1:20PM,day,9,2,true,buckc901,may-b901,nelsj901,hanat901,(none),(none),2023/07/01 09:04:58,unknown,pitches,speaa701,69,rtol,6,unknown,none,sunny,152,40605,steej002,gibsk002,alzoa001
CHN202306180,BAL,CHN,CHI11,2023/06/18,0,regular,12:05PM,day,9,2,true,may-b901,nelsj901,hanat901,buckc901,(none),(none),2023/07/01 09:04:59,unknown,pitches,jackj702,76,rtol,4,unknown,none,cloudy,166,40121,kremd001,tailj001,bautf001
CHN202306270,PHI,CHN,CHI11,2023/06/27,0,regular,7:05PM,night,9,2,true,valej901,navaj901,muchm901,wolcq901,(none),(none),2023/07/04 09:04:45,unknown,pitches,seipb701,66,fromcf,8,unknown,none,overcast,144,37072,suarr001,tailj001,
CHN202306280,PHI,CHN,CHI11,2023/06/28,0,regular,7:05PM,night,9,2,true,navaj901,muchm901,wolcq901,valej901,(none),(none),2023/07/01 09:05:04,unknown,pitches,jackj702,74,rtol,5,unknown,none,overcast,180,32379,nolaa001,smyld001,
CHN202306290,PHI,CHN,CHI11,2023/06/29,0,regular,7:05PM,night,9,2,true,muchm901,wolcq901,valej901,navaj901,(none),(none),2023/07/03 18:03:23,unknown,pitches,lissr701,76,tocf,4,unknown,none,cloudy,131,35090,walkt004,hendk001,kimbc001
CHN202306300,CLE,CHN,CHI11,2023/06/30,0,regular,1:20PM,day,9,2,true,ramoc901,rehaj901,navaj901,lentn901,(none),(none),2023/07/16 09:04:03,unknown,pitches,seipb701,86,rtol,6,unknown,none,cloudy,156,32230,steej002,quanc001,
CHN202307010,CLE,CHN,CHI11,2023/07/01,0,regular,6:15PM,night,9,2,true,rehaj901,fairc901,lentn901,ramoc901,(none),(none),2023/08/24 10:02:35,unknown,pitches,lissr701,73,fromrf,2,unknown,none,overcast,173,34342,bibet001,strom001,
CHN202307020,CLE,CHN,CHI11,2023/07/02,0,regular,4:05PM,day,9,2,true,fairc901,lentn901,ramoc901,rehaj901,(none),(none),2023/07/29 12:23:03,unknown,pitches,speaa701,65,fromlf,13,unknown,rain,overcast,178,38392,hents001,alzoa001,
CHN202307140,BOS,CHN,CHI11,2023/07/14,0,regular,7:05PM,night,9,2,true,segac901,nelsj901,may-b901,estam901,(none),(none),2023/07/23 20:30:20,unknown,pitches,lissr701,86,torf,7,unknown,none,cloudy,167,37597,bellb002,hendk001,jansk001
CHN202307150,BOS,CHN,CHI11,2023/07/15,0,regular,1:20PM,day,9,2,true,nelsj901,navaj901,arrid901,segac901,(none),(none),2023/10/03 06:10:26,unknown,pitches,speaa701,83,torf,8,unknown,none,cloudy,155,40224,strom001,paxtj001,
CHN202307160,BOS,CHN,CHI11,2023/07/16,0,regular,1:20PM,day,9,2,true,may-b901,estam901,segac901,nelsj901,(none),(none),2023/08/02 12:05:14,unknown,pitches,jackj702,81,ltor,4,unknown,none,cloudy,159,37812,crawk001,steej002,
CHN202307170,WAS,CHN,CHI11,2023/07/17,0,regular,7:05PM,night,9,2,true,vondc901,libkj901,hoyej901,reybd901,(none),(none),2023/07/19 09:06:45,unknown,pitches,speaa701,72,fromrf,6,unknown,none,sunny,164,29383,gorem001,smyld001,finnk001
CHN202307180,WAS,CHN,CHI11,2023/07/18,0,regular,7:05PM,night,9,2,true,libkj901,hoyej901,reybd901,vondc901,(none),(none),2023/07/20 09:06:38,unknown,pitches,speaa701,73,fromrf,9,unknown,none,sunny,170,28636,fulmm001,willa004,
CHN202307190,WAS,CHN,CHI11,2023/07/19,0,regular,7:05PM,night,9,2,true,hoyej901,reybd901,vondc901,libkj901,(none),(none),2023/07/25 09:03:17,unknown,pitches,lissr701,77,rtol,8,unknown,none,cloudy,175,28197,merrj001,thomm005,
CHN202307200,SLN,CHN,CHI11,2023/07/20,0,regular,7:05PM,night,9,2,true,viscj901,kulpr901,blasc901,ballb901,(none),(none),2023/07/23 20:30:24,unknown,pitches,speaa701,80,ltor,13,unknown,none,cloudy,178,34251,matzs001,strom001,
CHN202307210,SLN,CHN,CHI11,2023/07/21,0,regular,1:20PM,day,9,2,true,kulpr901,blasc901,ballb901,viscj901,(none),(none),2023/07/24 09:26:48,unknown,pitches,seipb701,74,fromlf,8,unknown,none,sunny,168,38819,steej002,flahj002,alzoa001
CHN202307220,SLN,CHN,CHI11,2023/07/22,0,regular,1:20PM,day,9,2,true,blasc901,ballb901,viscj901,kulpr901,(none),(none),2023/10/03 06:10:27,unknown,pitches,speaa701,82,tolf,9,unknown,none,cloudy,195,40425,paled001,thomz002,alzoa001
CHN202307230,SLN,CHN,CHI11,2023/07/23,0,regular,1:20PM,day,9,2,true,ballb901,viscj901,kulpr901,blasc901,(none),(none),2023/08/07 12:40:19,unknown,pitches,jackj702,78,fromrf,3,unknown,none,sunny,153,38223,tailj001,montj004,
CHN202307310,CIN,CHN,CHI11,2023/07/31,0,regular,7:05PM,night,9,2,true,bakej902,carlm901,gibsh902,thomd901,(none),(none),2023/08/05 13:34:16,unknown,pitches,jackj702,74,fromrf,3,unknown,none,sunny,171,34688,farmb001,strom001,diaza004
CHN202308010,CIN,CHN,CHI11,2023/08/01,0,regular,7:05PM,night,9,2,true,carlm901,gibsh902,thomd901,bakej902,(none),(none),2023/10/06 09:13:06,unknown,pitches,speaa701,84,tolf,8,unknown,none,cloudy,174,33452,steej002,liveb001,
CHN202308020,CIN,CHN,CHI11,2023/08/02,0,regular,7:05PM,night,9,2,true,gibsh902,thomd901,bakej902,carlm901,(none),(none),2023/08/23 09:03:30,unknown,pitches,speaa701,81,rtol,8,unknown,none,cloudy,175,33991,fulmm001,farmb001,
CHN202308030,CIN,CHN,CHI11,2023/08/03,0,regular,7:05PM,night,9,2,true,thomd901,bakej902,carlm901,gibsh902,(none),(none),2023/08/05 13:34:18,unknown,pitches,lissr701,83,fromcf,7,unknown,none,cloudy,163,35615,tailj001,weavl001,alzoa001
CHN202308040,ATL,CHN,CHI11,2023/08/04,0,regular,1:20PM,day,9,2,true,tumpj901,blakr901,hudsm901,wendh902,(none),(none),2023/09/21 09:08:20,unknown,pitches,seipb701,82,fromcf,12,unknown,none,cloudy,129,36225,friem001,hendk001,
CHN202308050,ATL,CHN,CHI11,2023/08/05,0,regular,1:20PM,day,9,2,true,blakr901,hudsm901,wendh902,tumpj901,(none),(none),2023/08/12 12:30:46,unknown,pitches,speaa701,73,fromrf,11,unknown,rain,overcast,190,40201,fulmm001,eldeb001,
CHN202308060,ATL,CHN,CHI11,2023/08/06,0,regular,1:20PM,day,9,2,true,hudsm901,wendh902,tumpj901,blakr901,(none),(none),2023/08/25 09:03:59,unknown,pitches,jackj702,68,fromlf,5,unknown,none,cloudy,172,39015,steej002,mortc002,alzoa001
CHN202308150,CHA,CHN,CHI11,2023/08/15,0,regular,7:05PM,night,9,2,true,carlm901,bakej902,millb903,gibsh902,(none),(none),2023/08/17 10:08:29,unknown,pitches,speaa701,71,fromlf,3,unknown,none,sunny,162,40389,ramsl001,merrj001,santg001
CHN202308160,CHA,CHN,CHI11,2023/08/16,0,regular,7:05PM,night,9,2,true,bakej902,millb903,gibsh902,carlm901,(none),(none),2023/08/24 10:02:46,unknown,pitches,jackj702,75,torf,5,unknown,none,sunny,147,40869,smyld001,santg001,
CHN202308180,KCA,CHN,CHI11,2023/08/18,0,regular,1:20PM,day,9,2,true,drakr901,millb901,whitc901,ortir901,(none),(none),2023/08/24 10:02:48,unknown,pitches,seipb701,73,rtol,5,unknown,none,sunny,163,37936,ragac001,tailj001,hernc006
CHN202308190,KCA,CHN,CHI11,2023/08/19,0,regular,1:20PM,day,9,2,true,millb901,whitc901,ortir901,drakr901,(none),(none),2023/09/10 09:03:15,unknown,pitches,lissr701,80,tolf,13,unknown,none,cloudy,154,39525,steej002,singb001,alzoa001
CHN202308200,KCA,CHN,CHI11,2023/08/20,0,regular,1:20PM,day,9,2,true,whitc901,ortir901,drakr901,millb901,(none),(none),2023/08/27 09:03:08,unknown,pitches,seipb701,85,fromrf,7,unknown,none,sunny,122,36949,hendk001,lylej001,alzoa001
CHN202308280,MIL,CHN,CHI11,2023/08/28,0,regular,7:05PM,night,9,2,true,hoyej901,libkj901,reybd901,herna901,(none),(none),2023/09/08 09:03:04,unknown,pitches,speaa701,73,rtol,8,unknown,none,sunny,138,35097,milew001,tailj001,
CHN202308290,MIL,CHN,CHI11,2023/08/29,0,regular,7:05PM,night,9,2,true,libkj901,reybd901,herna901,hoyej901,(none),(none),2023/09/10 09:03:17,unknown,pitches,speaa701,70,fromlf,17,unknown,none,cloudy,150,33294,steej002,burnc002,alzoa001
CHN202308300,MIL,CHN,CHI11,2023/08/30,0,regular,1:20PM,day,9,2,true,reybd901,herna901,hoyej901,libkj901,(none),(none),2023/09/22 09:02:16,unknown,pitches,seipb701,67,ltor,16,unknown,none,cloudy,151,31769,alzoa001,payaj001,
CHN202309040,SFN,CHN,CHI11,2023/09/04,0,regular,1:20PM,day,9,2,true,kulpr901,viscj901,torrc901,blasc901,(none),(none),2023/09/14 09:03:11,unknown,pitches,jackj702,89,tocf,4,unknown,none,cloudy,119,39452,steej002,webbl001,
CHN202309050,SFN,CHN,CHI11,2023/09/05,0,regular,6:40PM,night,9,2,true,viscj901,torrc901,blasc901,kulpr901,(none),(none),2023/09/22 09:02:19,unknown,pitches,speaa701,84,tolf,14,unknown,none,cloudy,191,28684,smyld001,jackl001,
CHN202309060,SFN,CHN,CHI11,2023/09/06,0,regular,1:20PM,day,9,2,true,torrc901,blasc901,kulpr901,viscj901,(none),(none),2023/09/12 09:02:57,unknown,pitches,seipb701,80,tocf,15,unknown,none,sunny,138,27443,wickj001,wooda002,
CHN202309070,ARI,CHN,CHI11,2023/09/07,0,regular,6:40PM,night,9,2,true,moorm901,drecb901,sches901,wegnm901,(none),(none),2023/09/09 09:03:41,unknown,pitches,speaa701,66,fromlf,10,unknown,none,cloudy,154,28814,nelsr003,assaj001,sewap001
CHN202309080,ARI,CHN,CHI11,2023/09/08,0,regular,1:20PM,day,9,2,true,drecb901,sches901,wegnm901,moorm901,(none),(none),2023/09/10 09:03:21,unknown,pitches,seipb701,66,fromlf,12,unknown,none,overcast,136,31846,gallz001,cuasj001,
CHN202309090,ARI,CHN,CHI11,2023/09/09,0,regular,1:20PM,day,9,2,true,sches901,wegnm901,moorm901,drecb901,(none),(none),2023/10/06 09:13:08,unknown,pitches,jackj702,70,ltor,4,unknown,none,cloudy,192,40391,ginkk001,paled001,sewap001
CHN202309100,ARI,CHN,CHI11,2023/09/10,0,regular,1:20PM,day,9,2,true,wegnm901,moorm901,drecb901,sches901,(none),(none),2023/09/12 09:02:59,unknown,pitches,speaa701,75,fromrf,6,unknown,none,sunny,137,35431,hendk001,mantj002,merrj001
CHN202309190,PIT,CHN,CHI11,2023/09/19,0,regular,6:40PM,night,9,2,true,wolfj901,porta901,tomln901,barbs901,(none),(none),2023/10/03 09:09:17,unknown,pitches,speaa701,64,rtol,10,unknown,none,overcast,158,34202,assaj001,faltb001,
CHN202309200,PIT,CHN,CHI11,2023/09/20,0,regular,6:40PM,night,9,2,true,porta901,tomln901,barbs901,wolfj901,(none),(none),2023/09/26 09:04:02,unknown,pitches,lissr701,75,tolf,5,unknown,none,cloudy,178,31491,kellm003,steej002,
CHN202309210,PIT,CHN,CHI11,2023/09/21,0,regular,6:40PM,night,9,2,true,tomln901,barbs901,wolfj901,porta901,(none),(none),2023/09/24 09:04:00,unknown,pitches,speaa701,69,fromcf,4,unknown,none,cloudy,182,31544,oviej001,hendk001,
CHN202309220,COL,CHN,CHI11,2023/09/22,0,regular,1:20PM,day,9,2,true,iassd901,becka901,morag901,macka901,(none),(none),2023/10/03 06:10:36,unknown,pitches,seipb701,74,fromrf,6,unknown,none,cloudy,158,32150,tailj001,davin001,
CHN202309230,COL,CHN,CHI11,2023/09/23,0,regular,1:20PM,day,9,2,true,becka901,valej901,macka901,iassd901,(none),(none),2023/10/06 09:13:09,unknown,pitches,seipb701,74,rtol,9,unknown,none,sunny,175,38608,assaj001,mearn001,cuasj001
CHN202309240,COL,CHN,CHI11,2023/09/24,0,regular,1:20PM,day,9,2,true,valej901,macka901,iassd901,becka901,(none),(none),2023/10/05 09:13:37,unknown,pitches,speaa701,73,tolf,7,unknown,none,sunny,151,37060,wickj001,blact002,merrj001
SLN202303300,TOR,SLN,STL10,2023/03/30,0,regular,3:10PM,day,9,2,true,iassd901,barrs901,morag901,becka901,(none),(none),2023/08/16 09:03:31,unknown,pitches,smitm701,70,tolf,16,unknown,none,sunny,218,47649,garcy001,helsr001,romaj004
SLN202304010,TOR,SLN,STL10,2023/04/01,0,regular,1:15PM,day,9,2,true,barrs901,morag901,becka901,iassd901,(none),(none),2023/07/23 20:30:17,unknown,pitches,smitm701,46,torf,23,unknown,none,cloudy,151,44461,flahj002,gausk001,helsr001
SLN202304020,TOR,SLN,STL10,2023/04/02,0,regular,1:15PM,day,9,2,true,morag901,becka901,iassd901,barrs901,(none),(none),2023/07/28 12:23:54,unknown,pitches,smitm701,63,fromrf,13,unknown,none,sunny,149,45525,montj004,bassc001,
SLN202304030,ATL,SLN,STL10,2023/04/03,0,regular,6:45PM,night,9,2,true,randt901,valej901,ticht901,knigb901,(none),(none),2023/05/20 17:38:48,unknown,pitches,smitm701,77,rtol,15,unknown,none,sunny,166,37689,mortc002,woodj003,
SLN202304040,ATL,SLN,STL10,2023/04/04,0,regular,6:45PM,night,9,2,true,valej901,ticht901,knigb901,randt901,(none),(none),2023/05/20 17:38:49,unknown,pitches,webbj701,82,tolf,18,unknown,none,overcast,140,36501,doddd001,matzs001,minta001
SLN202304050,ATL,SLN,STL10,2023/04/05,0,regular,12:15PM,day,9,2,true,ticht901,knigb901,randt901,valej901,(none),(none),2023/05/20 17:38:50,unknown,pitches,webbj701,60,torf,10,unknown,none,cloudy,147,36300,eldeb001,mikom001,chavj001
SLN202304130,PIT,SLN,STL10,2023/04/13,0,regular,6:45PM,night,9,2,true,merzd901,barkl901,littw901,addir901,(none),(none),2023/05/20 17:38:59,unknown,pitches,smitm701,79,tolf,10,unknown,none,sunny,161,37805,velav001,montj004,
SLN202304140,PIT,SLN,STL10,2023/04/14,0,regular,7:15PM,night,9,2,true,barkl901,littw901,addir901,merzd901,(none),(none),2023/05/20 17:39:00,unknown,pitches,smitm701,78,rtol,12,unknown,none,sunny,137,40637,thomz002,oviej001,gallg001
SLN202304150,PIT,SLN,STL10,2023/04/15,0,regular,1:15PM,day,9,2,true,littw901,addir901,merzd901,barkl901,(none),(none),2023/10/03 06:10:19,unknown,pitches,smitm701,70,fromrf,10,unknown,rain,overcast,174,40042,bednd001,hickj002,mored002
SLN202304160,PIT,SLN,STL10,2023/04/16,0,regular,1:15PM,day,9,2,true,addir901,merzd901,barkl901,littw901,(none),(none),2023/07/04 09:04:42,unknown,pitches,smitm701,47,torf,17,unknown,none,overcast,165,40346,verhd001,croww001,
SLN202304170,ARI,SLN,STL10,2023/04/17,0,regular,6:45PM,night,9,2,true,gonzm901,wolcq901,valej901,johna901,(none),(none),2023/10/03 06:10:20,unknown,pitches,smitm701,67,torf,17,unknown,none,sunny,144,36405,kellm002,flahj002,chafa001
SLN202304180,ARI,SLN,STL10,2023/04/18,0,regular,6:45PM,night,9,2,true,wolcq901,valej901,johna901,gonzm901,(none),(none),2023/05/20 17:39:05,unknown,pitches,smitm701,71,fromlf,10,unknown,none,cloudy,186,36028,nelsk001,montj004,castm002
SLN202304190,ARI,SLN,STL10,2023/04/19,0,regular,12:15PM,day,9,2,true,valej901,johna901,gonzm901,wolcq901,(none),(none),2023/05/20 17:39:06,unknown,pitches,webbj701,78,fromrf,16,unknown,none,sunny,179,39068,woodj003,bumgm001,
SLN202305020,ANA,SLN,STL10,2023/05/02,0,regular,6:45PM,night,9,2,true,macka901,hudsm901,wendh902,tumpj901,(none),(none),2023/05/20 17:39:20,unknown,pitches,smitm701,66,torf,21,unknown,none,sunny,157,37048,sandp002,matzs001,
SLN202305030,ANA,SLN,STL10,2023/05/03,0,regular,6:45PM,night,9,2,true,hudsm901,wendh902,tumpj901,macka901,(none),(none),2023/10/03 06:10:22,unknown,pitches,smitm701,68,torf,9,unknown,none,sunny,162,42148,teper001,gallg001,estec001
SLN202305040,ANA,SLN,STL10,2023/05/04,0,regular,12:15PM,day,9,2,true,wendh902,tumpj901,macka901,hudsm901,(none),(none),2023/05/20 17:39:23,unknown,pitches,webbj701,72,fromrf,5,unknown,none,sunny,178,40508,canng001,flahj002,
SLN202305050,DET,SLN,STL10,2023/05/05,0,regular,7:15PM,night,9,2,true,valej901,johna901,wolcq901,gonzm901,(none),(none),2023/06/10 09:05:41,unknown,pitches,smitm701,70,rtol,12,unknown,none,cloudy,188,36359,boydm001,hickj002,langa001
SLN202305060,DET,SLN,STL10,2023/05/06,0,regular,1:15PM,day,9,2,true,johna901,wolcq901,gonzm901,valej901,(none),(none),2023/05/20 17:39:25,unknown,pitches,smitm701,73,rtol,12,unknown,none,overcast,192,39512,cisnj001,gallg001,
SLN202305070,DET,SLN,STL10,2023/05/07,0,regular,1:15PM,day,9,2,true,wolcq901,gonzm901,valej901,johna901,(none),(none),2023/05/20 17:39:27,unknown,pitches,smitm701,87,torf,8,unknown,none,cloudy,163,44465,verhd001,englm001,
SLN202305150,MIL,SLN,STL10,2023/05/15,0,regular,6:45PM,night,9,2,true,moorm901,wegnm901,drecb901,sches901,(none),(none),2023/05/20 17:39:35,unknown,pitches,smitm701,74,fromlf,8,unknown,none,overcast,156,34548,flahj002,peraf001,
SLN202305160,MIL,SLN,STL10,2023/05/16,0,regular,6:45PM,night,9,2,true,wegnm901,drecb901,sches901,moorm901,(none),(none),2023/05/20 17:39:36,unknown,pitches,smitm701,69,ltor,8,unknown,none,overcast,175,34655,payaj001,montj004,willd004
SLN202305170,MIL,SLN,STL10,2023/05/17,0,regular,6:45PM,night,9,2,true,drecb901,sches901,moorm901,wegnm901,(none),(none),2023/06/22 09:03:41,unknown,pitches,webbj701,78,fromlf,4,unknown,none,cloudy,154,35433,libem001,burnc002,helsr001
SLN202305180,LAN,SLN,STL10,2023/05/18,0,regular,6:45PM,night,9,2,true,rehaj901,fairc901,emmep901,lentn901,(none),(none),2023/05/20 17:39:38,unknown,pitches,smitm701,81,tolf,5,unknown,none,cloudy,189,36982,waina001,uriaj001,
SLN202305190,LAN,SLN,STL10,2023/05/19,0,regular,7:15PM,night,9,2,true,fairc901,emmep901,lentn901,rehaj901,(none),(none),2023/06/21 09:12:06,unknown,pitches,smitm701,67,torf,11,unknown,none,overcast,174,44774,gonst001,matzs001,
SLN202305200,LAN,SLN,STL10,2023/05/20,0,regular,6:15PM,night,9,2,true,emmep901,lentn901,rehaj901,fairc901,(none),(none),2023/06/02 09:03:19,unknown,pitches,webbj701,72,fromlf,9,unknown,none,sunny,150,45177,helsr001,gonzv001,gallg001
SLN202305210,LAN,SLN,STL10,2023/05/21,0,regular,1:15PM,day,9,2,true,lentn901,rehaj901,fairc901,emmep901,(none),(none),2023/06/02 09:03:21,unknown,pitches,smitm701,75,fromrf,11,unknown,none,sunny,180,44721,verhd001,kersc001,
SLN202305290,KCA,SLN,STL10,2023/05/29,0,regular,1:15PM,day,9,2,true,wegnm901,drecb901,sches901,moorm901,(none),(none),2023/06/10 09:05:46,unknown,pitches,webbj701,85,ltor,3,unknown,none,cloudy,167,45911,mayem001,waina001,
SLN202305300,KCA,SLN,STL10,2023/05/30,0,regular,6:45PM,night,9,2,true,drecb901,sches901,moorm901,wegnm901,(none),(none),2023/06/11 09:08:33,unknown,pitches,smitm701,88,tolf,7,unknown,none,cloudy,139,38406,mikom001,hernc006,gallg001
SLN202306090,CIN,SLN,STL10,2023/06/09,0,regular,7:15PM,night,9,2,true,wolcq901,valej901,johna901,gonzm901,(none),(none),2023/06/11 09:08:37,unknown,pitches,smitm701,82,rtol,3,unknown,none,cloudy,156,43238,montj004,liveb001,gallg001
SLN202306100,CIN,SLN,STL10,2023/06/10,0,regular,1:15PM,day,9,2,true,valej901,johna901,gonzm901,wolcq901,(none),(none),2023/06/12 09:06:03,unknown,pitches,webbj701,85,fromrf,8,unknown,none,sunny,167,45246,abboa001,mikom001,
SLN202306110,CIN,SLN,STL10,2023/06/11,0,regular,1:15PM,day,9,2,true,johna901,gonzm901,wolcq901,valej901,(none),(none),2023/06/21 09:12:08,unknown,pitches,millm701,65,fromlf,9,unknown,none,overcast,163,42445,gibai001,hickj002,diaza004
SLN202306120,SFN,SLN,STL10,2023/06/12,0,regular,6:45PM,night,9,2,true,iassd901,gibsh902,morag901,becka901,(none),(none),2023/06/14 09:07:01,unknown,pitches,smitm701,73,ltor,9,unknown,none,cloudy,151,40886,webbl001,strac001,dovac001
SLN202306130,SFN,SLN,STL10,2023/06/13,0,regular,6:45PM,night,9,2,true,gibsh902,morag901,becka901,iassd901,(none),(none),2023/07/12 09:02:26,unknown,pitches,millm701,80,torf,12,unknown,none,sunny,197,40917,jackl001,flahj002,winnk001
SLN202306140,SFN,SLN,STL10,2023/06/14,0,regular,12:15PM,day,9,2,true,morag901,becka901,iassd901,gibsh902,(none),(none),2023/06/28 08:59:40,unknown,pitches,webbj701,84,tocf,8,unknown,none,cloudy,172,39165,roget002,matzs001,dovac001
SLN202306240,CHN,SLN,LON01,2023/06/24,0,regular,6:10PM,night,9,2,true,hamaa901,carav901,mahrn901,laynj901,(none),(none),2023/09/01 09:06:38,unknown,pitches,webbj701,81,unknown,5,unknown,none,cloudy,160,54662,steej002,waina001,
SLN202306250,CHN,SLN,LON01,2023/06/25,0,regular,3:10PM,day,9,2,true,barrs901,mahrn901,carav901,hamaa901,(none),(none),2023/06/28 09:03:52,unknown,pitches,webbj701,87,unknown,12,unknown,none,sunny,184,55565,woodj003,strom001,hickj002
SLN202306270,HOU,SLN,STL10,2023/06/27,0,regular,6:45PM,night,9,2,true,porta901,wolfj901,jimee901,barbs901,(none),(none),2023/07/04 09:04:45,unknown,pitches,smitm701,87,fromlf,6,unknown,none,cloudy,146,41512,montj004,valdf001,hickj002
SLN202306280,HOU,SLN,STL10,2023/06/28,0,regular,6:45PM,night,9,2,true,wolfj901,jimee901,barbs901,porta901,(none),(none),2023/07/01 09:05:04,unknown,pitches,smitm701,91,fromrf,11,unknown,none,cloudy,190,41452,marts003,gallg001,presr001
SLN202306290,HOU,SLN,STL10,2023/06/29,0,regular,6:15PM,night,9,2,true,jimee901,barbs901,porta901,wolfj901,(none),(none),2023/07/03 18:03:23,unknown,pitches,smitm701,85,fromrf,10,unknown,none,cloudy,168,42504,franj006,waina001,
SLN202307011,NYA,SLN,STL10,2023/07/01,1,regular,1:15PM,day,9,2,true,barkl901,ballb901,merzd901,littw901,(none),(none),2023/08/24 10:02:35,unknown,pitches,smitm701,90,tolf,9,unknown,none,cloudy,171,44237,flahj002,sevel001,
SLN202307012,NYA,SLN,STL10,2023/07/01,2,regular,6:15PM,night,9,2,true,addir901,merzd901,littw901,ballb901,(none),(none),2023/08/24 10:02:35,unknown,pitches,millm701,76,tolf,5,unknown,none,cloudy,164,44846,kingm002,libem001,
SLN202307020,NYA,SLN,STL10,2023/07/02,0,regular,1:15PM,day,9,2,true,merzd901,littw901,barkl901,addir901,(none),(none),2023/07/29 12:23:03,unknown,pitches,millm701,83,torf,11,unknown,none,cloudy,157,44676,montj004,coleg001,
SLN202307140,WAS,SLN,STL10,2023/07/14,0,regular,1:15PM,day,9,2,true,millb901,walsb901,ortir901,drakr901,(none),(none),2023/07/23 20:30:20,unknown,pitches,smitm701,91,fromrf,8,unknown,none,cloudy,163,42042,finnk001,hickj002,harvh001
SLN202307150,WAS,SLN,STL10,2023/07/15,0,regular,6:15PM,night,9,2,true,walsb901,metzj901,drakr901,millb901,(none),(none),2023/10/03 06:10:26,unknown,pitches,millm701,77,torf,8,unknown,none,cloudy,178,41900,hudsd002,willa004,
