game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
SLA195005302,,CHA,SLA,1950/05/30,STL07,2,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""276,103""","""Wayne Townsend""","""Wayne Townsend""",2013/03/14 23:20,park,none,0,unknown,-1,unknown,unknown,unknown,181,3537,judsh101,ferrt101,cainb101,,,,
SLA195006131,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/06/13,STL07,1,0:00PM,day,false,boyej901,passa901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,dorif101,hudss101,,,,,
SLA195006132,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/06/13,STL07,2,0:00PM,night,false,passa901,berrc103,(none),boyej901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,4846,fannc101,kuzab101,,,,,
SLA195006140,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/06/14,STL07,0,0:00PM,night,false,berrc103,boyej901,(none),passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 4:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3077,marrc101,garvn102,,,,,
SLA195006150,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/06/15,STL07,0,0:00PM,night,false,boyej901,passa901,(none),berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/01/28 4:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,2193,dorif101,harrm101,,,,,
SLA195006160,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/06/16,STL07,0,0:00PM,night,false,passa901,berrc103,(none),boyej901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/13 2:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,5578,rascv101,widma101,ferrt101,,,,
SLA195006170,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/06/17,STL07,0,0:00PM,day,false,berrc103,boyej901,(none),passa901,"""102,208,104,96,603""","""John Gabcik/Smith""","""David W. Smith""",2012/10/02 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,2824,overs101,sanff101,pilld101,,,,
SLA195006220,"""version 7RS(19) of 07/07/92""",PHA,SLA,1950/06/22,STL07,0,0:00PM,night,false,summb901,grieb901,(none),stevj901,"""95""","""Comly""","""Comly""",2000/01/27 11:42PM,park,count,0,unknown,-1,unknown,unknown,unknown,150,2102,shanb102,overs101,brisl101,,,,
SLA195006240,"""version 7RS(19) of 07/07/92""",BOS,SLA,1950/06/24,STL07,0,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""102,208,71,276""","""Richard Weston/Smith""","""David W. Smith""",2013/09/29 1:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,2486,kinde101,fannc101,,,,,
SLA195006251,"""version 7RS(19) of 07/07/92""",BOS,SLA,1950/06/25,STL07,1,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/13 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,dobsj101,garvn102,parnm101,,,,
SLA195006270,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/06/27,STL07,0,0:00PM,night,false,hubbc901,romme101,(none),papaj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/01/29 2:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,4050,widma101,fellb101,,,,,
SLA195006280,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/06/28,STL07,0,0:00PM,night,false,romme101,papaj901,(none),hubbc901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/01/29 2:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,2491,lemob101,dorif101,,,,,
SLA195006290,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/06/29,STL07,0,0:00PM,night,false,papaj901,hubbc901,(none),romme101,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/02/07 8:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2273,groms101,pilld101,,,,,
SLA195007071,"""version 7RS(19) of 07/07/92""",CHA,SLA,1950/07/07,STL07,1,0:00PM,day,false,papaj901,stevj901,(none),hubbc901,"""162 or 227""","""Comly""","""Comly""",2009/12/24 9:20PM,unknown,none,0,unknown,-1,unknown,unknown,night,121,0,cainb101,dorif101,,,,,
SLA195007090,"""version 7RS(19) of 07/07/92""",CHA,SLA,1950/07/09,STL07,0,0:00PM,day,false,stevj901,hubbc901,(none),papaj901,"""127""","""Comly/RWood""","""Comly/RWood""",2009/08/28 12:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,6486,garvn102,pierb101,,,,,
SLA195007250,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/07/25,STL07,0,0:00PM,night,false,mcgob901,soarh901,mckib901,hurle901,"""276,104""","""David W. Smith""","""David W. Smith""",2012/02/11 10:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,7715,overs101,rascv101,,,,,
SLA195007260,,NYA,SLA,1950/07/26,STL07,0,0:00PM,night,false,soarh901,mckib901,hurle901,mcgob901,NY Daily Mirror,Mark Pankin,Mark Pankin,2013/05/14 20:52,park,none,0,unknown,-1,unknown,unknown,unknown,153,9042,fordw101,garvn102,ferrt101,,,,
SLA195007270,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/07/27,STL07,0,0:00PM,night,false,mckib901,hurle901,mcgob901,soarh901,"""276,96.104""","""David W. Smith""","""David W. Smith""",2011/10/03 1:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,3768,widma101,byrnt101,,,,,
SLA195007280,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/07/28,STL07,0,0:00PM,night,false,hurle901,mcgob901,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/23 6:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,2952,brunj101,harrm101,,,,,
SLA195007290,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/07/29,STL07,0,0:00PM,day,false,mcgob901,soarh901,(none),hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/23 6:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,1728,fannc101,harrm101,,,,,
SLA195007301,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/07/30,STL07,1,0:00PM,day,false,soarh901,hurle901,(none),mcgob901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/23 6:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,haynj101,overs101,conss101,,,,
SLA195007302,"""version 7RS(19) of 07/07/92""",WS1,SLA,1950/07/30,STL07,2,0:00PM,day,false,hurle901,mcgob901,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",2000/02/23 7:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,6222,harrm101,widma101,,,,,
SLA195008091,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/08/09,STL07,1,0:00PM,day,false,passa901,berrc103,(none),honoj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/02 7:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,0,benta101,widma101,florj101,,,,
SLA195008092,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/08/09,STL07,2,0:00PM,night,false,berrc103,honoj901,(none),passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/03 6:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,7986,fannc101,benta101,,,,,
SLA195008100,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/08/10,STL07,0,0:00PM,night,false,honoj901,passa901,(none),berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/03 6:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,4412,lemob101,overs101,,,,,
SLA195009020,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/09/02,STL07,0,0:00PM,night,false,hubbc901,romme101,(none),hurle901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 5:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,2491,wynne101,overs101,,,,,
SLA195009030,"""version 7RS(19) of 07/07/92""",CLE,SLA,1950/09/03,STL07,0,0:00PM,day,false,romme101,hurle901,(none),hubbc901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",2000/03/27 5:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,5163,fellb101,johnd102,,,,,
SLA195009140,"""version 7RS(19) of 07/07/92""",BOS,SLA,1950/09/14,STL07,0,0:00PM,night,false,hubbc901,romme101,(none),papaj901,"""241""","""Comly""","""Comly""",2009/08/23 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,7303,stard102,nixow101,,,,,
SLA195009150,"""version 7RS(19) of 07/07/92""",BOS,SLA,1950/09/15,STL07,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/13 8:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,1910,dobsj101,johnd102,kinde101,,,,
SLA195009160,,BOS,SLA,1950/09/16,STL07,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""ded and 190""",,"""Knight""",,unknown,none,unknown,unknown,-1,unknown,unknown,unknown,127,3897,fannc101,mastw101,,,,,
SLA195009171,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/09/17,STL07,1,0:00PM,day,false,summb901,grieb901,(none),hurle901,"""102,208,104,96,611""","""Richard Weston,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2013/10/02 9:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,overs101,pagej101,,,,,
SLA195009172,"""version 7RS(19) of 07/07/92""",NYA,SLA,1950/09/17,STL07,2,0:00PM,day,false,grieb901,hurle901,(none),summb901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/03/11 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,21082,reyna102,widma101,rascv101,,,,
SLA195009230,"""version 7RS(19) of 07/07/92""",CHA,SLA,1950/09/23,STL07,0,0:00PM,day,false,hurle901,soarh901,(none),honoj901,"""102,208,68,111,276,100""","""Richard Weston/RWood""","""David W. Smith/RWood""",2013/10/05 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,1760,pierb101,widma101,,,,,
SLA195009241,"""version 7RS(19) of 07/07/92""",CHA,SLA,1950/09/24,STL07,1,0:00PM,day,false,soarh901,honoj901,(none),(none),"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/13 10:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,overs101,gumpr101,,,,,
SLN195004180,"""version 7RS(19) of 07/07/92""",PIT,SLN,1950/04/18,STL07,0,0:00PM,night,false,goetl901,jordl901,(none),dascf901,"""209""",,"""D Lamoureaux""",2008/06/12 4:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,20871,stalg103,chesb101,,,,,
SLN195004200,"""version 7RS(19) of 07/07/92""",PIT,SLN,1950/04/20,STL07,0,0:00PM,day,false,dascf901,goetl901,(none),jordl901,"""209.208,137""","""D Lamoureaux/Way""","""D Lamoureaux/Smith""",2008/06/12 4:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,4235,dickm101,pollh101,,,,,
SLN195004300,"""version 7RS(19) of 07/07/92""",CHN,SLN,1950/04/30,STL07,0,0:00PM,day,false,goetl901,jordl901,(none),dascf901,"""209""",,"""D Lamoureaux""",2008/06/12 5:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,9645,brech101,schmj101,,,,,
SLN195005010,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/05/01,STL07,0,0:00PM,night,false,gorea901,stewb901,(none),conlj102,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/25 11:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,11534,boyec101,hattj101,,,,,
SLN195005020,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/05/02,STL07,0,0:00PM,night,false,stewb901,conlj102,(none),gorea901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/25 11:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,161,20491,roe-p101,pollh101,,,,,
SLN195005030,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/05/03,STL07,0,0:00PM,day,false,conlj102,gorea901,(none),stewb901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 9:28AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,221,16041,braza101,ramsw101,,,,,
SLN195005050,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/05/05,STL07,0,0:00PM,night,false,goetl901,jordl901,(none),dascf901,"""209""",,"""Comly""",2006/07/22 6:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,12302,brech101,rober102,,,,,
SLN195005070,,BSN,SLN,1950/05/07,STL07,0,0:00PM,day,false,pineb101,boggd901,(none),warnl101,"""276""","""Wayne Townsend""","""Wayne Townsend""",2013/06/29 17:18,park,none,0,unknown,-1,unknown,unknown,unknown,139,22676,pollh101,sainj101,,,,,
SLN195005080,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/05/08,STL07,0,0:00PM,night,false,boggd901,warnl101,(none),pineb101,"""115,276""","""Bob Kistler/Smith""","""Greg Beston/Smith""",1994/03/08 6:04PM,unknown,none,0,unknown,-1,unknown,unknown,night,129,8809,stalg103,bickv101,,,,,
SLN195005100,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/05/10,STL07,0,0:00PM,night,false,balll901,robbs901,barla901,donaa901,"""210""","""Comly""","""Comly""",2010/01/22 5:52AM,unknown,none,0,unknown,-1,unknown,unknown,night,154,8850,lanim101,kennm101,,,,,
SLN195005120,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/05/12,STL07,0,0:00PM,night,false,pineb101,boggd901,(none),warnl101,"""240""","""David W. Smith""","""David W. Smith""",2012/05/08 12:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,11873,blace102,brech101,,,,,
SLN195005130,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/05/13,STL07,0,0:00PM,night,false,boggd901,warnl101,(none),pineb101,"""240""","""David W. Smith""","""David W. Smith""",2012/05/08 1:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,14019,pollh101,petek101,,,,,
SLN195005140,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/05/14,STL07,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""209,533""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2008/06/13 9:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,9632,mungr101,raffk101,braza101,,,,
SLN195006010,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/06/01,STL07,0,0:00PM,night,false,conlj102,gorea901,(none),stewb901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/27 7:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,32180,pollh101,roe-p101,,,,,
SLN195006020,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/06/02,STL07,0,0:00PM,night,false,gorea901,stewb901,(none),conlj102,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/27 9:02PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,131,30548,newcd101,brech101,,,,,
SLN195006040,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/06/04,STL07,0,0:00PM,day,false,boggd901,warnl101,robbs901,pineb101,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,30956,lanim101,heink101,,,,,
SLN195006050,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/06/05,STL07,0,0:00PM,night,false,warnl101,robbs901,pineb101,boggd901,"""95""","""Comly""","""Comly""",2000/02/02 12:00AM,park,count,0,unknown,-1,unknown,unknown,unknown,151,15604,rober102,mungr101,,,,,
SLN195006060,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/06/06,STL07,0,0:00PM,night,false,robbs901,pineb101,boggd901,warnl101,"""95""","""Comly""","""Comly""",2000/02/02 12:12AM,park,count,0,unknown,-1,unknown,unknown,unknown,134,16328,pollh101,simmc101,,,,,
SLN195006070,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/06/07,STL07,0,0:00PM,night,false,balll901,barla901,(none),donaa901,"""115""","""Bob Kistler""","""Greg Beston""",1994/03/09 4:27PM,unknown,none,0,unknown,-1,unknown,unknown,night,147,13413,spahw101,stalg103,,,,,
SLN195006080,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/06/08,STL07,0,0:00PM,night,false,barla901,donaa901,(none),balll901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/24 3:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,11417,martf101,sainj101,,,,,
SLN195006090,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/06/09,STL07,0,0:00PM,night,false,donaa901,robbs901,(none),barla901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/24 3:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,11582,lanim101,hallb103,stalg103,,,,
SLN195006100,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/06/10,STL07,0,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/24 3:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,10601,mungr101,hartc102,,,,,
SLN195006111,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/06/11,STL07,1,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""102,208,104,96,276""","""John Gabcik,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2012/10/02 9:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,0,pollh101,kosld101,,,,,
SLN195006112,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/06/11,STL07,2,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""102,208,104,96,276""","""John Gabcik,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2012/10/02 9:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,33853,braza101,kramj101,stalg103,,,,
SLN195007010,"""version 7RS(19) of 07/07/92""",PIT,SLN,1950/07/01,STL07,0,0:00PM,night,false,balll901,barla901,(none),donaa901,"""286""","""Comly""","""Comly""",2010/02/08 10:43PM,unknown,none,0,unknown,-1,unknown,unknown,night,154,15795,pollh101,queem101,braza101,,,,
SLN195007020,"""version 7RS(19) of 07/07/92""",PIT,SLN,1950/07/02,STL07,0,0:00PM,day,false,barla901,donaa901,(none),balll901,"""276""","""David W. Smith/Townsend""","""David W. Smith/Townsend""",2013/02/24 11:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,25630,mungr101,werlb101,braza101,,,,
SLN195007041,"""version 7RS(19) of 07/07/92""",CHN,SLN,1950/07/04,STL07,1,0:00PM,day,false,dascf901,goetl901,(none),jordl901,"""209""",,"""D Lamoureaux""",2008/06/15 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,lanim101,schmj101,,,,,
SLN195007042,"""version 7RS(19) of 07/07/92""",CHN,SLN,1950/07/04,STL07,2,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""276,102,208,68,111""","""John Gabcik/Smith""","""David W. Smith""",2013/03/07 8:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,31445,brech101,rushb101,,,,,
SLN195007050,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/07/05,STL07,0,0:00PM,night,false,donaa901,balll901,(none),barla901,"""291""","""Comly""","""Comly""",2010/10/03 2:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,13667,pollh101,raffk101,,,,,
SLN195007060,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/07/06,STL07,0,0:00PM,night,false,balll901,barla901,(none),donaa901,"""291""","""Comly""","""Comly""",2010/10/05 5:21PM,unknown,none,0,unknown,-1,unknown,unknown,night,131,14729,braza101,blace102,,,,,
SLN195007130,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/07/13,STL07,0,0:00PM,night,false,barla901,donaa901,(none),balll901,"""102,266,119,276""","""John Gabcik,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2013/08/31 12:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,24471,simmc101,pollh101,,,,,
SLN195007150,"""version 7RS(19) of 07/07/92""",PHI,SLN,1950/07/15,STL07,0,0:00PM,day,false,balll901,barla901,(none),donaa901,"""102,276,208,266,119""","""Stew Thornley/Smith""","""David W. Smith""",2013/10/08 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,20219,martf101,konsj101,braza101,,,,
SLN195007160,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/07/16,STL07,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/07 10:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,30966,vancc101,mungr101,,,,,
SLN195007171,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/07/17,STL07,1,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/07 10:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,19341,bankd101,stalg103,landj101,,,,
SLN195007172,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/07/17,STL07,2,0:00PM,night,false,dascf901,goetl901,(none),jordl901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/08 10:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,28799,roe-p101,pollh101,,,,,
SLN195007180,"""version 7RS(19) of 07/07/92""",BRO,SLN,1950/07/18,STL07,0,0:00PM,night,false,jordl901,goetl901,(none),dascf901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/08 10:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,120,26101,braza101,palie101,,,,,
SLN195007191,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/07/19,STL07,1,0:00PM,day,false,conlj102,stewb901,(none),gorea901,"""128""","""Comly/RWood""","""Comly/RWood""",2009/08/14 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,6690,lanim101,jansl101,dusae101,,,,
SLN195007192,,NY1,SLN,1950/07/19,STL07,2,0:00PM,night,false,stewb901,gorea901,(none),conlj102,NY Daily Mirror,Mark Pankin,Mark Pankin,2013/05/13 15:47,park,none,0,unknown,-1,unknown,unknown,unknown,163,13602,brech101,jones103,,,,,
SLN195007200,,NY1,SLN,1950/07/20,STL07,0,0:00PM,night,false,gorea901,conlj102,(none),stewb901,"""103,270""","""Mark Pankin/Smith""","""Mark Pankin/Smith""",2013/06/03 23:04,park,none,0,unknown,-1,unknown,unknown,unknown,159,9190,kosld101,mungr101,,,,,
SLN195007210,"""version 7RS(19) of 07/07/92""",NY1,SLN,1950/07/21,STL07,0,0:00PM,night,false,conlj102,stewb901,(none),gorea901,"""104""","""David W. Smith""","""David W. Smith""",2012/05/08 8:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,11770,magls101,boyec101,,,,,
SLN195007221,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/07/22,STL07,1,0:00PM,day,false,stewb901,gorea901,(none),(none),"""128""","""Comly/RWood""","""Comly/RWood""",2009/08/14 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,9510,bickv101,stalg103,hogub101,,,,
SLN195007222,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/07/22,STL07,2,0:00PM,night,false,gorea901,stewb901,(none),(none),"""102,208,71,276""","""Richard Weston,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2013/09/29 2:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,21756,pollh101,spahw101,stalg103,,,,
SLN195007230,"""version 7RS(19) of 07/07/92""",BSN,SLN,1950/07/23,STL07,0,0:00PM,day,false,stewb901,gorea901,(none),(none),"""210""","""Comly""","""Comly""",2010/01/21 10:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,23100,braza101,chipb101,brech101,,,,
SLN195008180,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/08/18,STL07,0,0:00PM,night,false,pineb101,boggd901,(none),robbs901,"""291""","""Comly""","""Comly""",2010/10/07 9:36AM,unknown,none,0,unknown,-1,unknown,unknown,night,170,8640,pollh101,ramsw101,,,,,
SLN195008190,"""version 7RS(19) of 07/07/92""",CIN,SLN,1950/08/19,STL07,0,0:00PM,night,false,boggd901,robbs901,(none),pineb101,"""240""","""David W. Smith""","""David W. Smith""",2012/05/08 3:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,11248,braza101,blace102,,,,,
