game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,oscorer
BAL196809270,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1968/09/27,0,7:01PM,night,false,dimul901,sprim901,flahr901,stewb902,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/11/07 10:11PM,park,none,0,unknown,-1,unknown,unknown,night,137,7528,mcdos101,nelsr101,,,,
PHI196804170,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/04/17,0,7:37PM,night,false,harvd901,kiblj901,craws901,pelec901,"""A. Lewis""","""Comly""","""P. Palmieri""",1995/01/01 10:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,15817,frymw101,drysd101,farrt101,,,
PHI196804190,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/04/19,0,7:37PM,night,false,kiblj901,craws901,pelec901,harvd901,"""A. Lewis""","""Comly""","""P. Palmieri""",1995/01/01 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,6671,shorc102,giusd101,,,,
PHI196804200,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/04/20,0,2:17PM,day,false,craws901,pelec901,harvd901,kiblj901,"""A. Lewis""","""Comly""","""P. Palmieri""",1995/01/01 12:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,3738,jackl102,dierl101,,,,
PHI196804210,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/04/21,0,1:36PM,day,false,pelec901,harvd901,kiblj901,craws901,"""A. Lewis""","""Comly""","""P. Palmieri""",1995/01/03 7:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,5634,frymw101,wilsd102,,,,
PHI196804220,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/04/22,0,7:38PM,night,false,secof101,burkk101,wendh901,jackb901,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/20 8:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,4231,wiser101,linzf101,,,,
PHI196804230,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/04/23,0,7:37PM,night,false,burkk101,wendh901,jackb901,secof101,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/20 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,8618,marij101,shorc102,,,,
PHI196805030,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/05/03,0,7:38PM,night,false,engeb901,barla901,lands901,varge901,"""28""","""Comly""","""Comly""",1998/06/20 9:39PM,park,none,0,unknown,-1,unknown,unknown,night,200,9433,farrt101,klinr102,,,,
PHI196805040,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/05/04,0,7:37PM,night,false,barla901,lands901,varge901,engeb901,"""28""","""Comly""","""Comly""",1998/06/20 9:58PM,park,none,0,unknown,-1,unknown,unknown,night,151,15834,halld101,facer101,,,,
PHI196805050,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/05/05,0,1:39PM,day,false,lands901,varge901,engeb901,barla901,"""28""","""Comly""","""Comly""",1998/06/20 11:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,9407,wickd101,jackl102,moosb101,,,
PHI196805130,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/05/13,0,7:38PM,night,false,willb901,gormt101,sudoe901,weyel901,"""28""","""Comly""","""Comly""",1998/06/21 11:57AM,park,none,0,unknown,-1,unknown,unknown,night,160,3126,niekp001,shorc102,,,,
PHI196805140,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/05/14,0,7:37PM,night,false,gormt101,sudoe901,weyel901,willb901,"""28""","""Comly""","""Comly""",1998/06/21 3:52PM,park,none,0,unknown,-1,unknown,unknown,night,120,4531,reedr001,jackl102,,,,
PHI196805170,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/05/17,0,1:38PM,night,false,donaa901,venzt901,steim901,pryop901,"""28""","""Comly""","""Comly""",1998/06/25 2:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,17034,frymw101,gibsb101,,,,
PHI196805180,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/05/18,0,7:36PM,night,false,venzt901,steim901,pryop901,donaa901,"""28""","""Comly""","""Comly""",1998/06/29 9:23PM,park,none,0,unknown,-1,unknown,unknown,night,112,12941,jackl102,briln101,,,,
PHI196805190,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/05/19,0,0:00PM,day,false,steim901,pryop901,donaa901,venzt901,"""28""","""Comly""","""Comly""",1998/06/29 9:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,27725,farrt101,hoerj101,,,,
PHI196805220,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/05/22,0,7:36PM,night,false,secof101,burkk101,wendh901,jackb901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/09/07 8:34PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,5717,frymw101,cardd101,,,,
PHI196805291,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/05/29,1,6:07PM,day,false,secof101,burkk101,wendh901,jackb901,"""28""","""Comly""","""Comly""",1998/06/21 4:47PM,park,none,0,unknown,-1,unknown,unknown,night,144,0,holtk101,shorc102,,,,
PHI196805292,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/05/29,2,9:00PM,night,false,burkk101,wendh901,jackb901,secof101,"""28""","""Comly""","""Comly""",1998/06/21 5:02PM,park,none,0,unknown,-1,unknown,unknown,night,156,18128,wiser101,nye-r101,,,,
PHI196805310,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/05/31,0,7:36PM,night,false,sudoe901,weyel901,willb901,gormt101,"""28""","""Comly""","""Comly""",1998/06/21 5:19PM,park,none,0,unknown,-1,unknown,unknown,night,151,9112,nolag101,farrt101,culvg101,,,
PHI196806010,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/06/01,0,7:37PM,night,false,weyel901,willb901,gormt101,sudoe901,"""28""","""Comly""","""Comly""",1998/06/21 7:13PM,park,none,0,unknown,-1,unknown,unknown,night,164,10566,frymw101,pappm101,,,,
PHI196806020,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/06/02,0,1:34PM,day,false,willb901,gormt101,sudoe901,weyel901,"""28""","""Comly""","""Comly""",1998/06/21 7:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,6662,maloj102,wiser101,,,,
PHI196806110,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/06/11,0,7:37PM,night,false,secof101,burkk101,wendh901,jackb901,"""28""","""Comly""","""Comly""",1998/08/06 10:01PM,park,none,0,unknown,-1,unknown,unknown,night,143,5243,dierl101,wiser101,,,,
PHI196806130,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/06/13,0,7:37PM,night,false,burkk101,wendh901,jackb901,secof101,"""28""","""Comly""","""Comly""",1998/08/06 10:08PM,park,none,0,unknown,-1,unknown,unknown,night,124,4542,shorc102,giusd101,farrt101,,,
PHI196806141,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/06/14,1,6:06PM,day,false,harvd901,kiblj901,craws901,pelec901,"""28""","""Comly""","""Comly""",1998/08/06 10:17PM,park,none,0,unknown,-1,unknown,unknown,night,124,0,singb101,jamej102,,,,
PHI196806142,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/06/14,2,8:40PM,night,false,kiblj901,craws901,pelec901,harvd901,"""28""","""Comly""","""Comly""",1998/08/06 10:26PM,park,none,0,unknown,-1,unknown,unknown,night,148,19716,frymw101,brewj102,,,,
PHI196806150,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/06/15,0,7:37PM,night,false,craws901,pelec901,harvd901,kiblj901,"""28""","""Comly""","""Comly""",1998/08/06 10:35PM,park,none,0,unknown,-1,unknown,unknown,night,158,11868,farrt101,aguih101,,,,
PHI196806160,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/06/16,0,1:37PM,day,false,pelec901,harvd901,kiblj901,craws901,"""28""","""Comly""","""Comly""",1998/08/06 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,29084,ostec103,wiser101,brewj102,,,
PHI196806181,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/06/18,1,6:09PM,day,false,engeb901,barla901,lands901,varge901,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/29 9:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,0,shorc102,perrg101,,,,
PHI196806182,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/06/18,2,9:09PM,night,false,barla901,lands901,varge901,engeb901,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/30 10:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,22184,frymw101,mccom103,,,,
PHI196806190,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/06/19,0,7:37PM,night,false,lands901,varge901,engeb901,barla901,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/31 7:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,15520,marij101,jackl102,,,,
PHI196806200,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/06/20,0,7:37PM,night,false,varge901,engeb901,barla901,lands901,"""A. Lewis""","""Comly""","""Alan Boodman""",1995/08/31 8:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,12656,wiser101,sader101,,,,
PHI196806280,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/06/28,0,7:38PM,night,false,willb901,sudoe901,weyel901,gormt101,"""28""","""Comly""","""Comly""",1998/08/08 9:44PM,park,none,0,unknown,-1,unknown,unknown,night,182,18994,bunnj101,frymw101,,,,
PHI196806290,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/06/29,0,7:38PM,night,false,sudoe901,weyel901,gormt101,willb901,"""28""","""Comly""","""Comly""",1998/08/08 9:54PM,park,none,0,unknown,-1,unknown,unknown,night,124,17052,moosb101,jackl102,,,,
PHI196806300,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/06/30,0,1:37PM,day,false,weyel901,gormt101,willb901,sudoe901,"""28""","""Comly""","""Comly""",1998/08/08 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,8884,vealb101,farrt101,,,,
PHI196807050,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/07/05,0,7:40PM,night,false,wendh901,jackb901,secof101,burkk101,"""Mets/Lewis/Koppett""","""Fischthal""","""Fischthal""",1996/10/06 3:53PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,134,10084,shorc102,seavt001,,,,
PHI196807060,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/07/06,0,2:36PM,day,false,jackb901,secof101,burkk101,wendh901,"""Mets/Lewis/Koppett""","""Fischthal""","""Fischthal""",1996/10/06 4:19PM,park,pitches,0,unknown,-1,wet,none,sunny,183,4032,jacka101,frymw101,koonc101,,,
PHI196807071,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/07/07,1,1:07PM,day,false,secof101,burkk101,wendh901,jackb901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/10/06 5:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,180,0,halld101,taylr101,,,,
PHI196807072,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/07/07,2,4:31PM,day,false,burkk101,wendh901,jackb901,secof101,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/10/06 9:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,14478,frisd101,jackl102,seavt001,,,
PHI196807160,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/07/16,0,7:38PM,night,false,venzt901,steim901,pryop901,donaa901,"""28""","""Comly""","""Comly""",1998/12/08 10:41PM,park,none,0,unknown,-1,unknown,unknown,night,216,11980,regap101,wagng101,niekj001,,,
PHI196807171,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/07/17,1,6:08PM,day,false,steim901,pryop901,donaa901,venzt901,"""28""","""Comly""","""Comly""",1998/12/08 11:10PM,park,none,0,unknown,-1,unknown,unknown,night,184,0,handb101,frymw101,regap101,,,
PHI196807172,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/07/17,2,9:40PM,night,false,pryop901,donaa901,venzt901,steim901,"""28""","""Comly""","""Comly""",1998/12/08 11:21PM,park,none,0,unknown,-1,unknown,unknown,night,160,17920,jamej102,nye-r101,,,,
PHI196807261,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/07/26,1,6:08PM,day,false,craws901,pelec901,harvd901,kiblj901,"""28""","""Comly""","""Comly""",1998/12/09 10:35PM,unknown,none,0,unknown,-1,unknown,unknown,night,163,0,stong102,jackg101,raymc101,,,
PHI196807262,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/07/26,2,9:15PM,night,false,pelec901,harvd901,kiblj901,craws901,"""28""","""Comly""","""Comly""",1998/12/09 10:49PM,park,none,0,unknown,-1,unknown,unknown,night,144,16334,pappm101,jamej102,upshc101,,,
PHI196807270,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/07/27,0,7:37PM,night,false,harvd901,kiblj901,craws901,pelec901,"""28""","""Comly""","""Comly""",1998/12/09 10:59PM,park,none,0,unknown,-1,unknown,unknown,night,128,12020,frymw101,britj101,,,,
PHI196807280,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/07/28,0,1:37PM,day,false,kiblj901,craws901,pelec901,harvd901,"""28""","""Comly""","""Comly""",1999/05/11 12:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,8173,jackl102,jarvp101,,,,
PHI196807291,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/07/29,1,6:07PM,day,false,burkk101,wendh901,jackb901,secof101,"""22,28""","""Comly""","""Comly""",1999/05/11 1:03AM,park,none,0,unknown,-1,unknown,unknown,night,178,0,abert101,farrt101,,,,lewia701
PHI196807292,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/07/29,2,0:00PM,night,false,wendh901,jackb901,secof101,burkk101,"""22""","""Comly""","""Comly""",1998/12/27 4:34PM,park,none,0,unknown,-1,unknown,unknown,night,163,14083,culvg101,shorc102,,,,
PHI196807300,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/07/30,0,7:37PM,night,false,jackb901,secof101,burkk101,wendh901,"""22,28""","""Comly""","""Comly""",1999/05/11 10:31PM,park,none,0,unknown,-1,unknown,unknown,night,152,7213,clont101,wiser101,carrc103,,,
PHI196807310,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/07/31,0,7:37PM,night,false,secof101,burkk101,wendh901,jackb901,"""28""","""Comly""","""Comly""",1998/06/18 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,14811,briln101,frymw101,,,,
PHI196808010,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/08/01,0,7:35PM,night,false,burkk101,wendh901,jackb901,secof101,"""28""","""Comly""","""Comly""",1998/06/18 9:54PM,park,none,0,unknown,-1,unknown,unknown,night,95,12674,carls001,jackl102,,,,
PHI196808131,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/08/13,1,6:07PM,day,false,kiblj901,craws901,pelec901,harvd901,"""28""","""Comly""","""Comly""",1998/12/10 11:58PM,park,none,0,unknown,-1,unknown,unknown,night,144,0,wilsd102,wiser101,,,,
PHI196808132,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/08/13,2,8:55PM,night,false,craws901,pelec901,harvd901,kiblj901,"""28""","""Comly""","""Comly""",1998/12/11 12:09AM,park,none,0,unknown,-1,unknown,unknown,night,141,7021,jamej102,cuelm101,wagng101,,,
PHI196808140,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/08/14,0,7:37PM,night,false,pelec901,harvd901,kiblj901,craws901,"""28""","""Comly""","""Comly""",1998/12/11 12:21AM,park,none,0,unknown,-1,unknown,unknown,night,137,4040,shorc102,lemad102,wagng101,,,
PHI196808150,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1968/08/15,0,7:35PM,night,false,harvd901,kiblj901,craws901,pelec901,"""28""","""Comly""","""Comly""",1998/12/11 12:52AM,park,none,0,unknown,-1,unknown,unknown,night,150,3217,giusd101,farrt101,coomd101,,,
PHI196808160,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/08/16,0,0:00PM,night,false,pryop901,donaa901,venzt901,steim901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 7:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,194,18586,gibbj102,wagng101,monbb101,,,
PHI196808170,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/08/17,0,0:00PM,day,false,donaa901,venzt901,steim901,pryop901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 10:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,9526,marij101,wiser101,linzf101,,,
PHI196808180,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1968/08/18,0,1:38PM,day,false,venzt901,steim901,pryop901,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 10:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,11562,wagng101,monbb101,,,,
PHI196808190,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/08/19,0,7:36PM,night,false,barla901,lands901,varge901,engeb901,"""28""","""Comly""","""Comly""",1998/06/18 10:09PM,park,none,0,unknown,-1,unknown,unknown,night,139,12278,gibsb101,frymw101,,,,
PHI196808200,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/08/20,0,7:37PM,night,false,lands901,varge901,engeb901,barla901,"""20""","""Comly""","""Comly""",1998/06/18 10:37PM,park,none,0,unknown,-1,unknown,unknown,night,134,9379,jackl102,briln101,,,,
PHI196808210,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/08/21,0,7:37PM,night,false,varge901,engeb901,barla901,lands901,"""28""","""Comly""","""Comly""",1998/06/18 10:52PM,park,none,0,unknown,-1,unknown,unknown,night,162,9500,hughd101,johnj104,hoerj101,,,
PHI196808220,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1968/08/22,0,7:38PM,night,false,engeb901,barla901,lands901,varge901,"""28""","""Comly""","""Comly""",1998/06/18 11:02PM,park,none,0,unknown,-1,unknown,unknown,night,135,10193,shorc102,jastl101,,,,
PHI196808281,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/08/28,1,0:00PM,day,false,steim901,pryop901,donaa901,venzt901,"""28""","""Comly""","""Comly""",1998/12/11 9:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,0,stong102,frymw101,,,,
PHI196808282,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/08/28,2,9:31PM,night,false,pryop901,donaa901,venzt901,steim901,"""28""","""Comly""","""Comly""",1998/12/11 9:37PM,park,none,0,unknown,-1,unknown,unknown,night,119,6713,jarvp101,johnj104,,,,
PHI196808290,"""version 7RS(19) of 07/07/92""",ATL,PHI,PHI11,1968/08/29,0,7:38PM,night,false,donaa901,venzt901,steim901,pryop901,"""28""","""Comly""","""Comly""",1998/12/11 9:46PM,park,none,0,unknown,-1,unknown,unknown,night,119,4396,niekp001,jackl102,,,,
PHI196808300,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/08/30,0,7:38PM,night,false,willb901,sudoe901,weyel901,gormt101,"""28""","""Comly""","""Comly""",1998/12/11 10:03PM,park,none,0,unknown,-1,unknown,unknown,night,163,6614,shorc102,maloj102,farrt101,,,
PHI196808310,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/08/31,0,7:38PM,night,false,sudoe901,weyel901,gormt101,willb901,"""28""","""Comly""","""Comly""",1998/12/11 10:17PM,park,none,0,unknown,-1,unknown,unknown,night,144,6629,farrt101,carrc103,,,,
PHI196809010,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1968/09/01,0,1:37PM,day,false,weyel901,gormt101,willb901,sudoe901,"""28""","""Comly""","""Comly""",1998/12/11 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,4381,johnj104,abert101,,,,
PHI196809021,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/09/02,1,6:23PM,day,false,pelec901,harvd901,kiblj901,craws901,"""28""","""Comly""","""Comly""",1998/12/11 10:57PM,park,none,0,unknown,-1,unknown,unknown,night,160,0,boozj101,purdj101,wagng101,,,
PHI196809022,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/09/02,2,9:31PM,night,false,harvd901,kiblj901,craws901,pelec901,"""28""","""Comly""","""Comly""",1998/12/11 11:05PM,park,none,0,unknown,-1,unknown,unknown,night,147,5240,frymw101,kekim101,farrt101,,,
PHI196809030,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/09/03,0,7:36PM,night,false,kiblj901,craws901,pelec901,harvd901,"""28""","""Comly""","""Comly""",1998/12/11 11:23PM,park,none,0,unknown,-1,unknown,unknown,night,163,2812,brewj102,boozj101,,,,
PHI196809040,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1968/09/04,0,7:37PM,night,false,craws901,pelec901,harvd901,kiblj901,"""28""","""Comly""","""Comly""",1998/12/11 11:29PM,park,none,0,unknown,-1,unknown,unknown,night,143,3282,suttd001,jackl102,,,,
PHI196809131,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/09/13,1,6:09PM,day,false,engeb901,barla901,lands901,olsea901,"""28""","""Comly""","""Comly""",1998/12/12 9:34AM,park,none,0,unknown,-1,unknown,unknown,night,131,0,shorc102,holtk101,,,,
PHI196809132,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/09/13,2,8:47PM,night,false,barla901,lands901,olsea901,engeb901,"""28""","""Comly""","""Comly""",1998/12/12 9:52AM,park,none,0,unknown,-1,unknown,unknown,night,143,5253,nye-r101,johnj104,,,,
PHI196809140,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/09/14,0,2:18PM,day,false,olsea901,lands901,engeb901,barla901,"""28""","""Comly""","""Comly""",1998/12/12 10:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,2251,jackl102,handb101,,,,
PHI196809150,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1968/09/15,0,1:37PM,day,false,lands901,varge901,barla901,olsea901,"""28""","""Comly""","""Comly""",1998/12/12 10:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,4015,jenkf101,jackg101,,,,
PHI196809160,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/09/16,0,7:39PM,night,false,gormt101,colon901,willb901,weyel901,"""28""","""Comly""","""Comly""",1998/12/12 10:21AM,park,none,0,unknown,-1,unknown,unknown,night,162,2087,ellid101,wiser101,,,,
PHI196809170,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/09/17,0,7:38PM,night,false,colon901,willb901,sudoe901,gormt101,"""28""","""Comly""","""Comly""",1998/12/12 10:31AM,park,none,0,unknown,-1,unknown,unknown,night,162,2576,moosb101,shorc102,dalcb101,,,
PHI196809180,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1968/09/18,0,7:37PM,night,false,willb901,sudoe901,weyel901,colon901,"""28""","""Comly""","""Comly""",1998/12/12 10:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,2463,johnj104,vealb101,wagng101,,,
PHI196809201,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/09/20,1,6:06PM,day,false,colon901,engeb901,lands901,varge901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 8:21PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,0,seavt001,wagng101,,,,
PHI196809202,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/09/20,2,8:50PM,night,false,engeb901,lands901,varge901,colon901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 8:37PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,163,4443,koonc101,farrt101,,,,
PHI196809210,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1968/09/21,0,2:18PM,day,false,barla901,lands901,colon901,engeb901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 8:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,1854,shorc102,selmd101,wagng101,,,
