game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
DET199505020,CLE,DET,DET04,1995/05/02,0,1:15,day,true,waldl901,kleig901,deegb901,harvr901,pitches,59,fromrf,15,dry,none,cloudy,203,39398,martd001,bergs001,,,,,
DET199505030,CLE,DET,DET04,1995/05/03,0,7:07,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,66,tolf,10,dry,none,night,212,29996,clarm002,dohej001,,,,,
DET199505040,CLE,DET,DET04,1995/05/04,0,1:15,day,true,kaisk901,cousd901,welkt901,brinj901,pitches,63,tolf,5,dry,none,overcast,145,28846,welld001,herso001,hennm001,,,,
DET199505050,BOS,DET,DET04,1995/05/05,0,7:07,night,true,shulj901,tscht901,craft901,denkd901,pitches,62,ltor,10,wet,none,night,201,10041,lilld001,liraf001,ryank001,,,,
DET199505060,BOS,DET,DET04,1995/05/06,0,1:15,day,true,tscht901,craft901,denkd901,shulj901,pitches,64,ltor,10,dry,none,sunny,198,16564,selea001,bergs001,belis001,,,,
DET199505070,BOS,DET,DET04,1995/05/07,0,1:15,day,true,craft901,denkd901,shulj901,tscht901,pitches,65,rtol,15,dry,none,sunny,158,10752,eshev001,groob001,,,,,
DET199505190,TOR,DET,DET04,1995/05/19,0,7:06,night,true,shulj901,tscht901,craft901,denkd901,pitches,78,ltor,20,dry,none,night,147,18558,coned001,moorm001,,,,,
DET199505200,TOR,DET,DET04,1995/05/20,0,1:17,day,true,denkd901,shulj901,tscht901,craft901,pitches,78,ltor,15,dry,none,sunny,168,18888,dohej001,hentp001,,,,,
DET199505210,TOR,DET,DET04,1995/05/21,0,1:17,day,true,shulj901,tscht901,craft901,denkd901,pitches,70,ltor,20,dry,none,sunny,192,19144,boevj001,cox-d001,hennm001,,,,
DET199505220,SEA,DET,DET04,1995/05/22,0,1:16,day,true,reedr901,hirsj901,evanj901,mccol901,pitches,69,ltor,5,dry,none,sunny,187,9167,boevj001,carmr001,hennm001,,,,
DET199505230,MIN,DET,DET04,1995/05/23,0,7:05,night,true,hirsj901,evanj901,mccol901,reedr901,pitches,81,torf,5,damp,rain,night,126,8042,welld001,guare001,,,,,
DET199505240,MIN,DET,DET04,1995/05/24,0,7:06,night,true,evanj901,mccol901,reedr901,hirsj901,pitches,58,fromrf,5,damp,rain,night,180,8608,moorm001,radkb001,,,,,
DET199505250,MIN,DET,DET04,1995/05/25,0,1:16,day,true,mccol901,reedr901,hirsj901,evanj901,pitches,58,fromcf,5,damp,rain,overcast,162,17111,guthm001,boevj001,aguir001,,,,
DET199505260,CHA,DET,DET04,1995/05/26,0,7:07,night,true,roe-r901,mcclt901,cedeg901,phild901,pitches,72,fromrf,10,dry,none,night,205,15551,maxcb001,hernr001,,,,,
DET199505270,CHA,DET,DET04,1995/05/27,0,1:21,day,true,mcclt901,cedeg901,phild901,roe-r901,pitches,68,fromrf,10,dry,none,cloudy,174,14425,berej002,liraf001,hernr001,,,,
DET199505280,CHA,DET,DET04,1995/05/28,0,1:27,day,true,cedeg901,phild901,roe-r901,mcclt901,pitches,69,tolf,10,soaked,rain,overcast,226,10813,radis001,groob001,hernr001,,,,
DET199506120,NYA,DET,DET04,1995/06/12,0,7:07,night,true,roe-r901,mcclt901,johnm901,phild901,pitches,71,fromrf,5,dry,none,night,187,14135,welld001,petta001,,,,,
DET199506130,NYA,DET,DET04,1995/06/13,0,7:06,night,true,mcclt901,johnm901,phild901,roe-r901,pitches,85,ltor,9,dry,none,night,187,11800,mcdoj001,moorm001,,,,,
DET199506140,NYA,DET,DET04,1995/06/14,0,7:35,night,true,johnm901,phild901,roe-r901,mcclt901,pitches,79,fromrf,8,dry,none,night,162,12254,perem001,aheap001,,,,,
DET199506150,NYA,DET,DET04,1995/06/15,0,7:06,night,true,phild901,roe-r901,mcclt901,johnm901,pitches,80,fromrf,-1,dry,none,night,187,9793,bergs001,boehb001,,,,,
DET199506160,BAL,DET,DET04,1995/06/16,0,7:07,night,true,mckej901,scotd901,voltv901,cedeg901,pitches,87,rtol,-1,dry,none,night,221,16444,liraf001,mcdob001,hennm001,,,,
DET199506170,BAL,DET,DET04,1995/06/17,0,7:05,night,true,scotd901,voltv901,cedeg901,onorb901,pitches,88,tocf,-1,dry,none,night,185,13195,welld001,browk001,boevj001,,,,
DET199506180,BAL,DET,DET04,1995/06/18,0,1:15,day,true,voltv901,cedeg901,onorb901,scotd901,pitches,93,ltor,8,dry,none,cloudy,217,16109,maxcb001,mussm001,hennm001,,,,
DET199506190,TEX,DET,DET04,1995/06/19,0,7:06,night,true,barnl901,koscg901,morrd901,clara901,pitches,100,torf,8,dry,none,night,164,11215,grosk001,aheap001,russj001,,,,
DET199506200,TEX,DET,DET04,1995/06/20,0,7:08,night,true,koscg901,morrd901,clara901,barnl901,pitches,96,fromrf,10,dry,none,night,186,10874,olivd001,bergs001,russj001,,,,
DET199506210,TEX,DET,DET04,1995/06/21,0,7:07,night,true,morrd901,clara901,barnl901,koscg901,pitches,91,fromrf,8,dry,none,night,120,16487,liraf001,tewkb001,hennm001,,,,
DET199506230,MIL,DET,DET04,1995/06/23,0,7:06,night,true,hendt901,meric901,cedeg901,diazl901,pitches,87,rtol,15,dry,none,night,155,15920,welld001,boner001,hennm001,,,,
DET199506240,MIL,DET,DET04,1995/06/24,0,7:05,night,true,meric901,cobld901,diazl901,cedeg901,pitches,83,fromrf,10,dry,none,night,159,12062,moorm001,giveb001,boevj001,,,,
DET199506250,MIL,DET,DET04,1995/06/25,0,2:06,day,true,cobld901,diazl901,cedeg901,hendt901,pitches,77,rtol,5,damp,rain,overcast,175,15263,maxcb001,righr001,hennm001,,,,
DET199507030,SEA,DET,DET04,1995/07/03,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,80,tolf,10,dry,none,night,136,23780,welld001,bosic001,hennm001,,,,
DET199507040,SEA,DET,DET04,1995/07/04,0,7:07,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,81,rtol,5,dry,none,night,217,20188,chrim001,ayalb002,,,,,
DET199507050,SEA,DET,DET04,1995/07/05,0,1:18,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,84,tolf,20,dry,none,cloudy,200,17224,chrim001,carmr001,hennm001,,,,
DET199507060,KCA,DET,DET04,1995/07/06,0,7:07,night,true,barrt901,cobld901,merrd901,meric901,pitches,86,torf,20,dry,none,night,176,11464,dohej001,hanec001,wickk001,,,,
DET199507070,KCA,DET,DET04,1995/07/07,0,7:05,night,true,cobld901,merrd901,meric901,barrt901,pitches,72,ltor,20,dry,none,night,152,19968,welld001,appik001,,,,,
DET199507080,KCA,DET,DET04,1995/07/08,0,7:06,night,true,merrd901,meric901,barrt901,cobld901,pitches,81,ltor,5,dry,none,night,143,36905,gubim001,moorm001,montj002,,,,
DET199507090,KCA,DET,DET04,1995/07/09,0,1:17,day,true,meric901,barrt901,cobld901,merrd901,pitches,70,rtol,5,wet,none,overcast,150,18110,liraf001,gordt001,hennm001,,,,
DET199507130,CAL,DET,DET04,1995/07/13,0,8:23,night,true,welkt901,mcclt901,roe-r901,johnm901,pitches,73,rtol,20,damp,rain,night,185,13837,perct001,boevj001,smitl001,,,,
DET199507140,CAL,DET,DET04,1995/07/14,0,7:07,night,true,mcclt901,roe-r901,johnm901,welkt901,pitches,104,ltor,10,dry,none,night,181,19204,pattb001,liraf001,perct001,,,,
DET199507161,CAL,DET,DET04,1995/07/16,1,12:16,day,true,roe-r901,johnm901,welkt901,mcclt901,pitches,86,ltor,5,dry,none,cloudy,197,0,finlc001,boevj001,smitl001,,,,
DET199507162,CAL,DET,DET04,1995/07/16,2,3:59,day,true,johnm901,welkt901,mcclt901,roe-r901,pitches,93,torf,10,damp,rain,overcast,169,21186,jamem001,moorm001,,,,,
DET199507250,OAK,DET,DET04,1995/07/25,0,7:10,night,true,reedr901,hirsj901,evanj901,mccol901,pitches,78,tocf,5,wet,none,night,195,14560,liraf001,darlr001,,,,,
DET199507260,OAK,DET,DET04,1995/07/26,0,8:52,night,true,hirsj901,evanj901,mccol901,reedr901,pitches,71,fromrf,5,damp,rain,night,165,14284,welld001,reyec001,,,,,
DET199507270,OAK,DET,DET04,1995/07/27,0,1:17,day,true,evanj901,mccol901,reedr901,hirsj901,pitches,85,unknown,-1,dry,none,cloudy,185,18836,stott001,moorm001,,,,,
DET199508010,BOS,DET,DET04,1995/08/01,0,7:57,night,true,mcclt901,roe-r901,(none),(none),pitches,77,fromlf,5,damp,rain,night,174,20170,smitz001,moorm001,,,,,
DET199508020,BOS,DET,DET04,1995/08/02,0,7:35,night,true,johnm901,phild901,roe-r901,mcclt901,pitches,84,fromrf,10,dry,none,night,150,16488,bergs001,clemr001,,,,,
DET199508030,BOS,DET,DET04,1995/08/03,0,7:12,night,true,phild901,roe-r901,mcclt901,johnm901,pitches,83,torf,15,damp,rain,night,135,11451,waket001,nitkc001,,,,,
DET199508040,NYA,DET,DET04,1995/08/04,0,7:06,night,true,scotd901,garcr901,joycj901,cedeg901,pitches,83,ltor,5,wet,showers,night,178,23304,kamis001,limaj001,wettj001,,,,
DET199508050,NYA,DET,DET04,1995/08/05,0,8:07,night,true,garcr901,joycj901,cedeg901,scotd901,pitches,83,torf,5,dry,none,night,146,21219,hitcs001,liraf001,,,,,
DET199508060,NYA,DET,DET04,1995/08/06,0,1:16,day,true,joycj901,cedeg901,scotd901,garcr901,pitches,82,fromrf,10,dry,none,cloudy,229,33008,boevj001,eilad001,,,,,
DET199508150,TOR,DET,DET04,1995/08/15,0,8:44,night,true,mccol901,reedr901,evanj901,hirsj901,pitches,85,ltor,5,damp,rain,night,195,19173,bohab001,hentp001,,,,,
DET199508160,TOR,DET,DET04,1995/08/16,0,7:07,night,true,reedr901,evanj901,hirsj901,mccol901,pitches,89,tolf,10,dry,none,night,186,17551,hurte001,maxcb001,castt001,,,,
DET199508170,TOR,DET,DET04,1995/08/17,0,7:07,night,true,mckej901,voltv901,joycj901,scotd901,pitches,77,fromrf,10,dry,none,night,154,14629,leita001,limaj001,castt001,,,,
DET199508180,MIN,DET,DET04,1995/08/18,0,7:07,night,true,voltv901,joycj901,scotd901,mckej901,pitches,85,fromrf,10,dry,none,night,166,18265,bergs001,parrj002,dohej001,,,,
DET199508190,MIN,DET,DET04,1995/08/19,0,8:07,night,true,joycj901,scotd901,mckej901,voltv901,pitches,89,rtol,10,dry,none,night,155,15147,radkb001,nitkc001,mahop001,,,,
DET199508200,MIN,DET,DET04,1995/08/20,0,1:16,day,true,scotd901,mckej901,voltv901,joycj901,pitches,89,rtol,10,dry,none,sunny,190,18868,mahop001,dohej001,,,,,
DET199508210,CHA,DET,DET04,1995/08/21,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,93,ltor,15,dry,none,night,163,16890,ferna001,moorm001,mccak001,,,,
DET199508220,CHA,DET,DET04,1995/08/22,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,85,fromrf,15,dry,none,night,214,16107,delej001,limaj001,,,,,
DET199508230,CHA,DET,DET04,1995/08/23,0,7:07,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,85,torf,15,dry,none,night,165,15506,liraf001,hernr001,,,,,
DET199509010,CLE,DET,DET04,1995/09/01,0,8:08,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,74,rtol,10,dry,none,night,198,16155,nagyc001,limaj001,,,,,
DET199509020,CLE,DET,DET04,1995/09/02,0,7:06,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,78,rtol,10,dry,none,night,147,22426,liraf001,herso001,dohej001,,,,
DET199509030,CLE,DET,DET04,1995/09/03,0,1:16,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,83,ltor,10,dry,none,cloudy,202,25393,mesaj001,boevj001,,,,,
DET199509040,CLE,DET,DET04,1995/09/04,0,1:17,day,true,kaisk901,cousd901,welkt901,brinj901,pitches,81,tolf,10,dry,none,sunny,139,24987,sodoc001,clarm002,henrd001,,,,
DET199509120,MIL,DET,DET04,1995/09/12,0,7:08,night,true,reilm901,garcr901,fordd901,younl901,pitches,80,torf,15,dry,none,night,149,8874,limaj001,giveb001,dohej001,,,,
DET199509130,MIL,DET,DET04,1995/09/13,0,1:18,day,true,garcr901,fordd901,younl901,reilm901,pitches,80,ltor,15,dry,none,cloudy,161,8967,henrd001,fettm001,,,,,
DET199509140,MIL,DET,DET04,1995/09/14,0,7:07,night,true,fordd901,younl901,reilm901,garcr901,pitches,78,ltor,10,dry,none,night,177,7775,spars001,bergs001,fettm001,,,,
DET199509150,TEX,DET,DET04,1995/09/15,0,8:07,night,true,joycj901,scotd901,voltv901,mckej901,pitches,68,rtol,15,dry,none,night,168,12059,sodoc001,grosk001,henrd001,,,,
DET199509160,TEX,DET,DET04,1995/09/16,0,7:07,night,true,scotd901,onorb901,mckej901,joycj901,pitches,81,tolf,10,dry,none,night,157,17142,rogek001,nitkc001,,,,,
DET199509170,TEX,DET,DET04,1995/09/17,0,1:17,day,true,onorb901,mckej901,joycj901,scotd901,pitches,66,fromlf,15,dry,none,cloudy,157,12940,pavlr001,limaj001,,,,,
DET199509180,BAL,DET,DET04,1995/09/18,0,7:08,night,true,cedeg901,shulj901,tscht901,craft901,pitches,69,rtol,10,dry,none,night,161,12637,haynj001,liraf001,,,,,
DET199509190,BAL,DET,DET04,1995/09/19,0,1:15,day,true,shulj901,tscht901,craft901,cedeg901,pitches,73,unknown,-1,dry,none,overcast,168,9647,myerm001,krivr001,henrd001,,,,
DET199509200,BAL,DET,DET04,1995/09/20,0,1:15,day,true,tscht901,craft901,cedeg901,shulj901,pitches,62,unknown,-1,wet,drizzle,overcast,143,8397,erics001,sodoc001,,,,,
DET199509210,BAL,DET,DET04,1995/09/21,0,1:17,day,true,craft901,cedeg901,shulj901,tscht901,pitches,59,fromrf,10,dry,none,overcast,171,14803,mussm001,dohej001,,,,,
CAL199504260,DET,CAL,ANA01,1995/04/26,0,7:37,night,true,freet901,pilam901,luked901,kapla901,pitches,65,torf,8,dry,none,night,184,51145,moorm001,finlc001,groob001,munse701,,,
CAL199505020,OAK,CAL,ANA01,1995/05/02,0,7:05,night,true,schaj901,uremj901,higgj901,bohnm901,pitches,68,torf,5,dry,none,night,174,12471,stewd001,finlc001,ecked001,munse701,,,
CAL199505030,OAK,CAL,ANA01,1995/05/03,0,7:35,night,true,phild901,roe-r901,mcclt901,johnm901,pitches,65,tocf,12,dry,none,night,254,12864,butcm001,reyec001,,munse701,,,
CAL199505040,OAK,CAL,ANA01,1995/05/04,0,7:05,night,true,roe-r901,mcclt901,johnm901,phild901,none,65,fromrf,7,dry,none,night,209,11817,stott001,willm002,ecked001,munse701,,,
CAL199505050,SEA,CAL,ANA01,1995/05/05,0,7:07,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,63,torf,5,dry,none,night,197,30230,pattb001,flemd001,,munse701,,,
CAL199505060,SEA,CAL,ANA01,1995/05/06,0,7:06,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,58,ltor,5,dry,none,night,206,21882,willm002,wellb002,smitl001,munse701,,,
CAL199505070,SEA,CAL,ANA01,1995/05/07,0,5:02,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,62,torf,10,dry,none,cloudy,154,24868,johnr005,finlc001,ayalb002,munse701,,,
CAL199505090,TEX,CAL,ANA01,1995/05/09,0,7:05,night,true,merrd901,hendt901,meric901,cobld901,pitches,68,torf,5,dry,none,night,198,11943,langm001,hellr001,smitl001,munse701,,,
CAL199505100,TEX,CAL,ANA01,1995/05/10,0,7:37,night,true,hendt901,meric901,cobld901,merrd901,none,66,unknown,-1,dry,none,night,185,12138,sands001,tewkb001,,munse701,,,
CAL199505110,TEX,CAL,ANA01,1995/05/11,0,1:06,day,true,meric901,cobld901,merrd901,hendt901,none,73,unknown,-1,dry,none,overcast,169,12728,rogek001,sprir001,russj001,munse701,,,
CAL199505230,NYA,CAL,ANA01,1995/05/23,0,7:05,night,true,tscht901,craft901,denkd901,shulj901,pitches,55,unknown,1,dry,none,night,193,14952,finlc001,rivem002,,munse701,,,
CAL199505240,NYA,CAL,ANA01,1995/05/24,0,7:35,night,true,craft901,denkd901,shulj901,tscht901,pitches,64,tolf,5,dry,none,night,159,15497,pattb001,mcdoj001,smitl001,munse701,,,
CAL199505250,NYA,CAL,ANA01,1995/05/25,0,7:07,night,true,denkd901,shulj901,tscht901,craft901,none,69,tocf,-1,dry,none,night,186,17210,langm001,perem001,,munse701,,,
CAL199505260,BOS,CAL,ANA01,1995/05/26,0,7:05,night,true,younl901,garcr901,scotd901,reilm901,pitches,65,tocf,10,dry,none,night,190,27816,hanse001,willm002,,munse701,,,
CAL199505270,BOS,CAL,ANA01,1995/05/27,0,7:06,night,true,garcr901,scotd901,reilm901,younl901,pitches,69,tocf,10,dry,none,night,169,29792,waket001,bielm001,,munse701,,,
CAL199505280,BOS,CAL,ANA01,1995/05/28,0,1:06,day,true,scotd901,reilm901,younl901,garcr901,pitches,72,tocf,5,dry,none,sunny,205,27497,finlc001,vanet001,,munse701,,,
CAL199505290,BAL,CAL,ANA01,1995/05/29,0,7:07,night,true,kaisk901,cousd901,(none),brinj901,none,72,torf,10,dry,none,night,161,15413,bosks001,mussm001,smitl001,munse701,,,
CAL199505300,BAL,CAL,ANA01,1995/05/30,0,7:05,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,0,unknown,-1,dry,none,night,249,13889,orosj001,pattb001,joned001,munse701,,,
CAL199505310,BAL,CAL,ANA01,1995/05/31,0,7:36,night,true,welkt901,brinj901,kaisk901,cousd901,none,70,tocf,8,dry,none,night,192,14127,mcdob001,sands001,joned001,munse701,,,
CAL199506120,MIN,CAL,ANA01,1995/06/12,0,7:05,night,true,morrd901,clara901,barnl901,koscg901,pitches,77,tocf,10,dry,none,night,152,13006,finlc001,guare001,,munse701,,,
CAL199506130,MIN,CAL,ANA01,1995/06/13,0,7:05,night,true,clara901,barnl901,koscg901,morrd901,pitches,75,tolf,3,dry,none,night,145,13999,bosks001,tapak001,,munse701,,,
CAL199506140,MIN,CAL,ANA01,1995/06/14,0,7:35,night,true,barnl901,koscg901,morrd901,clara901,pitches,67,tocf,12,dry,none,night,179,13464,erics001,butcm001,aguir001,munse701,,,
CAL199506150,CHA,CAL,ANA01,1995/06/15,0,7:55,night,true,denkd901,shulj901,tscht901,craft901,pitches,0,unknown,-1,damp,showers,night,189,13544,bielm001,keysb001,smitl001,munse701,,,
CAL199506170,CHA,CAL,ANA01,1995/06/17,0,7:05,night,true,shulj901,tscht901,craft901,denkd901,pitches,0,unknown,-1,wet,none,night,211,32185,pattb001,fortt001,,munse701,,,
CAL199506180,CHA,CAL,ANA01,1995/06/18,0,1:07,day,true,tscht901,craft901,denkd901,shulj901,pitches,80,tocf,10,dry,none,sunny,182,24813,finlc001,berej002,,munse701,,,
CAL199506190,KCA,CAL,ANA01,1995/06/19,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,73,unknown,-1,dry,none,night,205,14150,appik001,bosks001,,munse701,,,
CAL199506200,KCA,CAL,ANA01,1995/06/20,0,7:05,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,75,tocf,5,dry,none,night,156,15100,andeb002,gubim001,smitl001,munse701,,,
CAL199506210,KCA,CAL,ANA01,1995/06/21,0,7:35,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,72,tocf,12,dry,none,night,162,15553,gordt001,bielm001,montj002,munse701,,,
CAL199507030,TOR,CAL,ANA01,1995/07/03,0,7:05,night,true,culbf901,joycj901,cedeg901,mckej901,pitches,0,unknown,-1,dry,none,night,168,17848,langm001,coned001,smitl001,munse701,,,
CAL199507040,TOR,CAL,ANA01,1995/07/04,0,6:05,night,true,joycj901,cedeg901,mckej901,culbf901,pitches,74,torf,10,dry,none,night,195,61292,finlc001,guzmj003,,munse701,,,
CAL199507050,TOR,CAL,ANA01,1995/07/05,0,7:35,night,true,cedeg901,culbf901,(none),joycj901,pitches,0,unknown,-1,dry,none,night,193,14163,hentp001,bosks001,castt001,munse701,,,
CAL199507060,TOR,CAL,ANA01,1995/07/06,0,7:05,night,true,onorb901,culbf901,joycj901,cedeg901,pitches,72,torf,2,dry,none,night,179,15076,andeb002,leita001,,munse701,,,
CAL199507070,MIL,CAL,ANA01,1995/07/07,0,7:05,night,true,culbf901,joycj901,cedeg901,onorb901,pitches,78,unknown,-1,dry,none,night,172,15473,spars001,bielm001,,munse701,,,
CAL199507080,MIL,CAL,ANA01,1995/07/08,0,7:05,night,true,mckej901,cedeg901,onorb901,culbf901,pitches,78,tocf,5,dry,none,night,139,21945,langm001,boner001,,munse701,,,
CAL199507090,MIL,CAL,ANA01,1995/07/09,0,1:05,day,true,joycj901,onorb901,culbf901,mckej901,pitches,87,tocf,7,dry,none,sunny,216,19186,ignam001,finlc001,fettm001,munse701,,,
CAL199507210,DET,CAL,ANA01,1995/07/21,0,7:05,night,true,scotd901,barrt901,joycj901,cedeg901,pitches,78,tolf,5,dry,none,night,170,21731,welld001,habyj001,hennm001,munse701,,,
CAL199507220,DET,CAL,ANA01,1995/07/22,0,7:07,night,true,barrt901,joycj901,cedeg901,scotd901,pitches,75,fromcf,5,dry,none,night,159,28429,andeb002,bergs001,,munse701,,,
CAL199507230,DET,CAL,ANA01,1995/07/23,0,1:07,day,true,joycj901,cedeg901,scotd901,barrt901,pitches,82,tocf,5,dry,none,sunny,184,18948,langm001,limaj001,,munse701,,,
CAL199507240,CLE,CAL,ANA01,1995/07/24,0,7:05,night,true,garcr901,fordd901,younl901,reilm901,pitches,0,unknown,-1,dry,none,night,237,30367,assep001,smitl001,mesaj001,munse701,,,
CAL199507250,CLE,CAL,ANA01,1995/07/25,0,7:07,night,true,fordd901,younl901,reilm901,garcr901,pitches,78,tocf,10,dry,none,night,203,42468,finlc001,herso001,smitl001,munse701,,,
CAL199507260,CLE,CAL,ANA01,1995/07/26,0,1:05,day,true,younl901,reilm901,garcr901,fordd901,pitches,85,unknown,-1,dry,none,sunny,187,35650,harkm001,martd001,smitl001,munse701,,,
CAL199508010,SEA,CAL,ANA01,1995/08/01,0,7:07,night,true,cobld901,merrd901,meric901,hendt901,pitches,80,ltor,5,dry,none,night,159,22074,andeb002,johnr005,,munse701,,,
CAL199508020,SEA,CAL,ANA01,1995/08/02,0,7:37,night,true,merrd901,meric901,hendt901,cobld901,pitches,75,unknown,-1,dry,none,night,185,23253,harkm001,belct001,smitl001,munse701,,,
CAL199508030,SEA,CAL,ANA01,1995/08/03,0,7:09,night,true,meric901,hendt901,cobld901,merrd901,pitches,79,tocf,3,dry,none,night,222,34674,benea001,abboj001,charn001,munse701,,,
CAL199508040,TEX,CAL,ANA01,1995/08/04,0,7:05,night,true,hendt901,cobld901,merrd901,meric901,pitches,77,unknown,-1,dry,none,night,187,25036,rogek001,finlc001,vosbe001,munse701,,,
CAL199508050,TEX,CAL,ANA01,1995/08/05,0,8:05,night,true,cobld901,merrd901,meric901,hendt901,pitches,78,tocf,5,dry,none,night,180,42296,langm001,darwd001,smitl001,munse701,,,
CAL199508060,TEX,CAL,ANA01,1995/08/06,0,1:05,day,true,merrd901,meric901,hendt901,cobld901,pitches,85,tocf,5,dry,none,sunny,189,23342,pavlr001,andeb002,vosbe001,munse701,,,
CAL199508070,TEX,CAL,ANA01,1995/08/07,0,1:08,day,true,meric901,hendt901,cobld901,merrd901,none,84,tolf,5,dry,none,sunny,138,21057,harkm001,tayls002,,munse701,,,
CAL199508170,BOS,CAL,ANA01,1995/08/17,0,7:05,night,true,clara901,barnl901,koscg901,morrd901,pitches,65,torf,5,dry,none,night,170,25435,gunde001,habyj001,belis001,munse701,,,
CAL199508180,NYA,CAL,ANA01,1995/08/18,0,7:05,night,true,barnl901,koscg901,morrd901,clara901,pitches,78,unknown,-1,dry,none,night,183,30921,mcdoj001,abboj001,wettj001,munse701,,,
CAL199508190,NYA,CAL,ANA01,1995/08/19,0,7:05,night,true,koscg901,morrd901,clara901,barnl901,pitches,74,unknown,-1,dry,none,night,204,41453,finlc001,coned001,smitl001,munse701,,,
CAL199508200,NYA,CAL,ANA01,1995/08/20,0,1:07,day,true,morrd901,clara901,barnl901,koscg901,pitches,84,torf,8,dry,none,sunny,187,31163,langm001,hitcs001,,munse701,,,
CAL199508210,BOS,CAL,ANA01,1995/08/21,0,7:05,night,true,roe-r901,mcclt901,johnm901,phild901,pitches,70,tocf,8,dry,none,night,160,23943,eshev001,andeb002,belis001,munse701,,,
CAL199508220,BOS,CAL,ANA01,1995/08/22,0,7:05,night,true,mcclt901,johnm901,phild901,roe-r901,pitches,82,unknown,5,dry,none,night,182,27822,clemr001,harkm001,aguir001,munse701,,,
CAL199508230,BOS,CAL,ANA01,1995/08/23,0,7:35,night,true,johnm901,barrt901,roe-r901,mcclt901,pitches,78,torf,5,dry,none,night,221,29053,stanm003,smitl001,aguir001,munse701,,,
