game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
CLE197106160,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/06/16,0,0:00PM,night,false,mccol901,odomj901,sprim901,honoj901,"""Indians""","""Alan Boodman""",1996/06/07 7:47AM,unknown,none,71,unknown,-1,unknown,unknown,unknown,182,6220,hallt101,mings101,wills102,,,
CLE197106170,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/06/17,0,0:00PM,night,false,odomj901,sprim901,honoj901,mccol901,"""Indians""","""Alan Boodman""",1996/06/09 8:51PM,unknown,none,72,unknown,-1,unknown,unknown,unknown,192,6732,cainl101,mcdos101,schef102,,,
CLE197106180,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/06/18,0,0:00PM,night,false,sprim901,honoj901,mccol901,odomj901,"""Tigers""","""Alan Boodman""",1996/06/14 5:38PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,163,12084,handr101,colej102,colbv101,,,
CLE197106190,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/06/19,0,0:00PM,day,false,honoj901,mccol901,odomj901,sprim901,"""Indians""","""Alan Boodman""",1996/06/16 8:57PM,unknown,none,79,unknown,-1,unknown,unknown,unknown,159,13818,niekj001,fosta101,schef102,,,
CLE197106201,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/06/20,1,0:00PM,day,false,mccol901,odomj901,sprim901,honoj901,"""Indians""","""Alan Boodman""",1996/06/20 7:40AM,unknown,none,81,unknown,-1,unknown,unknown,unknown,195,0,colbv101,schef102,,,,
CLE197106202,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/06/20,2,0:00PM,day,false,odomj901,sprim901,honoj901,mccol901,"""Indians""","""Alan Boodman""",1996/06/20 9:36AM,unknown,none,83,unknown,-1,unknown,unknown,unknown,191,50669,mcdos101,timmt101,,,,
CLE197106301,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/06/30,1,0:00PM,night,false,nappl901,neudj901,goetr901,phild901,,"""A.Braunstein""",1996/11/14 7:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,hennp102,richp102,,,"""Tom Stillman""",
CLE197106302,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/06/30,2,0:00PM,night,false,neudj901,goetr901,phild901,nappl901,,"""A.Braunstein""",1996/11/14 12:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,13945,jackg101,hargs101,halld101,,,
CLE197107010,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/07/01,0,0:00PM,night,false,goetr901,phild901,nappl901,neudj901,,"""A.Braunstein""",1996/11/14 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,7862,farme101,watte101,,,"""Tom Stillman""",
CLE197107020,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/07/02,0,0:00PM,night,false,phild901,nappl901,neudj901,goetr901,"""3,6""","""Comly""",1997/09/14 8:56PM,park,none,72,unknown,-1,unknown,unknown,night,173,12087,bosmd101,lambr101,lindp101,,"""Comly""",
CLE197107030,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/07/03,0,0:00PM,day,false,nappl901,neudj901,goetr901,phild901,"""3,9""","""Comly""",1997/09/14 9:39PM,park,none,73,unknown,-1,unknown,unknown,unknown,157,4849,browj109,fosta101,grzej101,,"""Comly""",
CLE197107040,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/07/04,0,0:00PM,day,false,neudj901,goetr901,phild901,nappl901,"""3,14""","""Comly""",1997/09/15 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,11264,brobp101,dunns101,,,"""Comly""",
CLE197107050,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/07/05,0,0:00PM,day,false,goetr901,phild901,nappl901,neudj901,"""3,14""","""Comly""",1997/09/15 9:14PM,park,none,83,unknown,-1,unknown,unknown,unknown,149,13813,lindp101,hargs101,riddd102,,"""Comly""",
CLE197107060,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/07/06,0,0:00PM,night,false,odonj901,umonf901,dimul901,hallb901,"""2,3""","""Comly""",1997/09/21 10:42AM,park,none,81,unknown,-1,unknown,unknown,night,162,9309,siebs101,lambr101,peteg101,,"""Comly""",
CLE197107071,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/07/07,1,0:00PM,night,false,umonf901,dimul901,hallb901,odonj901,"""2,3""","""Comly""",1997/09/21 11:44AM,park,none,87,unknown,-1,unknown,unknown,night,121,0,culpr101,fosta101,,,"""Comly""",
CLE197107072,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/07/07,2,0:00PM,night,false,dimul901,hallb901,odonj901,umonf901,"""2,3'""","""Comly""",1997/09/21 12:13PM,park,none,0,unknown,-1,unknown,unknown,night,141,8582,farme101,tianl101,hennp102,,"""Comly""",
CLE197107080,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/07/08,0,0:00PM,night,false,hallb901,odonj901,umonf901,dimul901,"""2,3""","""Comly""",1997/09/21 12:45PM,park,none,86,unknown,-1,unknown,unknown,night,160,8305,lee-b101,colbv101,lyles101,,"""Comly""",
CLE197107230,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/07/23,0,0:00PM,night,false,sprim901,honoj901,mccol901,odomj901,"""3,10""","""Comly""",1997/09/27 10:23AM,park,none,80,unknown,-1,unknown,unknown,night,170,14004,rookj101,mcdos101,burgt001,,"""Comly""",
CLE197107240,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/07/24,0,0:00PM,day,false,honoj901,mccol901,odomj901,sprim901,"""3,10""","""Comly""",1997/09/27 9:51PM,park,none,70,unknown,-1,unknown,rain,overcast,160,8930,yorkj101,fosta101,,,"""Comly""",
CLE197107251,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/07/25,1,0:00PM,day,false,mccol901,odomj901,sprim901,honoj901,"""3,10""","""Comly""",1997/09/27 10:09PM,park,none,73,unknown,-1,unknown,unknown,cloudy,143,0,dragd101,lambr101,,,"""Comly""",
CLE197107252,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/07/25,2,0:00PM,day,false,odomj901,sprim901,honoj901,mccol901,"""3,10""","""Comly""",1997/09/27 10:30PM,park,none,0,unknown,-1,unknown,unknown,cloudy,134,12247,farme101,burgt001,mings101,,"""Comly""",
CLE197107270,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/07/27,0,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""3,8""","""Comly""",1997/09/28 10:32AM,park,none,71,unknown,-1,unknown,unknown,night,140,8016,mcdos101,wrigc102,,,"""Comly""",
CLE197107280,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/07/28,0,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""3,8""","""Comly""",1997/09/28 10:48AM,park,none,79,unknown,-1,unknown,unknown,night,180,3512,may-r101,hargs101,,,"""Comly""",
CLE197107290,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/07/29,0,0:00PM,night,false,denkd901,frana901,deegb901,chyln901,"""3,8""","""Comly""",1997/09/28 11:11AM,park,none,72,unknown,-1,unknown,unknown,night,172,3272,fishe102,paulm101,,,"""Comly""",
CLE197107300,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/07/30,0,0:00PM,night,false,barnl901,anthm901,malog901,soarh901,"""3,33""","""Comly""",1997/09/28 1:07PM,park,none,65,unknown,-1,unknown,unknown,night,160,10045,fosta101,bluev001,hennp102,,"""Comly""",
CLE197107310,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/07/31,0,0:00PM,day,false,anthm901,malog901,soarh901,barnl901,"""3,33""","""Comly""",1997/09/28 2:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,15341,dobsc101,dunns101,,,"""Comly""",
CLE197108011,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/08/01,1,0:00PM,day,false,malog901,soarh901,barnl901,anthm901,"""3,33""","""Comly""",1997/10/16 7:38PM,park,none,75,unknown,-1,unknown,unknown,unknown,136,0,huntj101,hargs101,,,"""Comly""",
CLE197108012,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/08/01,2,0:00PM,day,false,soarh901,barnl901,anthm901,malog901,"""3,33""","""Comly""",1997/10/16 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,12974,odomj101,lambr101,fingr001,,"""Comly""",
CLE197108020,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/08/02,0,7:48PM,night,false,barnl901,anthm901,malog901,soarh901,"""3,6""","""Comly""",1997/10/05 11:13AM,park,none,84,unknown,-1,unknown,unknown,unknown,132,8025,petef101,paulm101,,,"""Comly""",
CLE197108030,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/08/03,0,7:47PM,night,false,anthm901,malog901,soarh901,barnl901,"""6,3""","""Comly""",1997/10/05 11:43AM,park,none,71,unknown,-1,unknown,unknown,night,139,5084,kekim101,fosta101,,,"""Comly""",
CLE197108040,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/08/04,0,0:00PM,night,false,malog901,soarh901,barnl901,anthm901,"""3,6""","""Comly""",1997/10/05 1:39PM,park,none,0,unknown,-1,unknown,unknown,night,168,4721,bahns101,lambr101,mcdal101,,"""Comly""",
CLE197108200,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/08/20,0,0:00PM,night,false,soarh901,barnl901,anthm901,malog901,"""3,9""","""Comly""",1997/10/15 8:35PM,park,none,84,unknown,-1,unknown,unknown,night,153,7256,bradt102,colbv101,johnb105,,"""Comly""",
CLE197108210,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/08/21,0,0:00PM,day,false,barnl901,malog901,anthm901,soarh901,"""3,9""","""Comly""",1997/10/15 9:13PM,park,none,80,unknown,-1,unknown,unknown,unknown,165,11078,lambr101,johnt001,farme101,,"""Comly""",
CLE197108220,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/08/22,0,0:00PM,day,false,malog901,anthm901,soarh901,barnl901,"""3,9""","""Comly""",1997/10/15 9:38PM,park,none,76,unknown,-1,unknown,unknown,unknown,151,5124,woodw103,dunns101,johnb105,,"""Comly""",
CLE197108240,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/08/24,0,0:00PM,night,false,malog901,soarh901,barnl901,anthm901,"""3,54""","""Comly""",1997/10/17 11:23PM,park,none,68,unknown,-1,unknown,unknown,night,163,6533,sandk101,farme101,,,"""Comly""",
CLE197108250,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/08/25,0,0:00PM,night,false,soarh901,barnl901,anthm901,malog901,"""3,54""","""Comly""",1997/10/18 12:10AM,park,none,80,unknown,-1,unknown,unknown,night,182,2954,parsb101,paulm101,sandk101,,"""Comly""",
CLE197108260,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/08/26,0,0:00PM,night,false,barnl901,anthm901,malog901,soarh901,"""3,54""","""Comly""",1997/10/18 12:32AM,park,none,80,unknown,-1,unknown,unknown,night,168,2804,farme101,locks101,hennp102,,"""Comly""",
CLE197108270,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/08/27,0,0:00PM,night,false,phild901,nappl901,neudj901,goetr901,"""3,11""","""Comly""",1997/10/18 9:27AM,park,none,75,unknown,-1,unknown,unknown,night,162,15899,blylb001,dunns101,,,"""Comly""",
CLE197108280,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/08/28,0,0:00PM,day,false,nappl901,neudj901,goetr901,phild901,"""3,11""","""Comly""",1997/10/18 9:44AM,park,none,74,unknown,-1,unknown,unknown,unknown,156,5663,ballm101,corbr101,,,"""Comly""",
CLE197108290,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/08/29,0,0:00PM,day,false,neudj901,goetr901,phild901,nappl901,"""3,11""","""Comly""",1997/10/18 10:10AM,park,none,77,unknown,-1,unknown,unknown,unknown,168,5121,perrj102,mcdos101,haydh101,,"""Comly""",
CLE197109110,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/09/11,0,1:32PM,day,false,odomj901,sprim901,honoj901,mccol901,"""3,6""","""Comly""",1997/10/26 5:02PM,park,none,76,unknown,-1,unknown,unknown,overcast,157,4925,kekim101,handr101,hambr101,,"""Comly""",
CLE197109120,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/09/12,0,1:33PM,day,false,sprim901,honoj901,mccol901,odomj901,"""3,6""","""Comly""",1997/10/26 5:46PM,park,none,71,unknown,-1,unknown,unknown,overcast,140,7556,mcdos101,petef101,hennp102,,"""Comly""",
CLE197109141,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/09/14,1,0:00PM,night,false,malog901,evanj901,soarh901,barnl901,"""3,14""","""Comly""",1997/10/22 10:35PM,park,none,73,unknown,-1,unknown,unknown,night,114,0,colbv101,gogob101,,,"""Comly""",
CLE197109142,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/09/14,2,0:00PM,night,false,evanj901,soarh901,barnl901,malog901,"""Indians/Rangers""","""David W. Smith""",1994/12/03 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,375,2639,mclad101,mcdos101,,,"""David W. Smith""",
CLE197109150,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/09/15,0,0:00PM,night,false,soarh901,barnl901,malog901,evanj901,"""2,3""","""Comly""",1997/10/29 9:02PM,park,none,69,unknown,-1,unknown,unknown,night,171,2449,lyles101,farme101,bretk101,,"""Comly""",
CLE197109160,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/09/16,0,0:00PM,night,false,barnl901,malog901,evanj901,soarh901,"""2,3""","""Comly""",1997/10/29 10:09PM,park,none,65,unknown,-1,unknown,unknown,night,168,2301,curtj001,lambr101,lyles101,,"""Comly""",
CLE197109241,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/09/24,1,0:00PM,night,false,flahr901,neudj901,goetr901,phild901,"""Orioles""","""A. Braunstein""",1996/11/20 12:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,0,cuelm101,mcdos101,,,"""Jim Wohlenhaus""",
CLE197109242,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/09/24,2,0:00PM,night,false,neudj901,goetr901,phild901,flahr901,,"""A. Braunstein""",1996/11/21 6:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,3511,dobsp101,paulm101,,,"""Jim Wohlenhaus""",
CLE197109250,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/09/25,0,0:00PM,day,false,goetr901,phild901,flahr901,neudj901,"""Orioles""","""A. Braunstein""",1996/11/21 6:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,208,3307,richp102,ballm101,watte101,,"""Jim Wohlenhaus""",
CLE197109260,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/09/26,0,0:00PM,day,false,phild901,flahr901,neudj901,goetr901,,"""A. Braunstein""",1996/11/21 7:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2967,palmj001,fosta101,,,"""Jim Wohlenhaus""",
CLE197109280,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/09/28,0,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""3,4""","""Comly""",1997/10/30 12:30AM,park,none,83,unknown,-1,unknown,unknown,night,126,2266,colej102,hargs101,,,"""Comly""",
CLE197109290,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/09/29,0,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""3,4""","""Comly""",1997/10/30 12:40AM,park,none,75,unknown,-1,unknown,unknown,night,127,2596,colbv101,lolim101,,,"""Comly""",
NYN197104060,"""version 7RS(19) of 07/07/92""",MON,NYN,NYC17,1971/04/06,0,0:00PM,day,false,barla901,varge901,wendh901,froeb901,"""Mets""","""Alan Boodman""",1996/01/31 2:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,26062,seavt001,mortc102,,,,
NYN197104080,"""version 7RS(19) of 07/07/92""",MON,NYN,NYC17,1971/04/08,0,0:00PM,day,false,varge901,wendh901,froeb901,barla901,"""Mets""","""Alan Boodman""",1996/01/31 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,13033,renks101,gentg101,,,,
NYN197104100,"""version 7RS(19) of 07/07/92""",CIN,NYN,NYC17,1971/04/10,0,0:00PM,day,false,wendh901,froeb901,barla901,varge901,"""Mets""","""Alan Boodman""",1996/02/01 6:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,26757,frisd101,granw101,,,,
NYN197104110,"""version 7RS(19) of 07/07/92""",CIN,NYN,NYC17,1971/04/11,0,0:00PM,day,false,froeb901,barla901,varge901,wendh901,"""Mets""","""Alan Boodman""",1996/02/02 9:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,22005,mcgrt001,granw101,,,,
NYN197104160,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1971/04/16,0,2:05PM,day,false,pryop901,craws901,kiblj901,davis901,"""Mets""","""Alan Boodman""",1996/02/08 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,123,18491,seavt001,ellid101,,,,
NYN197104170,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1971/04/17,0,2:15PM,day,false,craws901,kiblj901,davis901,pryop901,"""Mets""","""Alan Boodman""",1996/02/08 4:39PM,unknown,none,0,unknown,-1,unknown,unknown,sunny,121,23305,blass101,koosj001,,,,
NYN197104181,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1971/04/18,1,1:05PM,day,false,kiblj901,davis901,pryop901,craws901,"""Mets""","""Alan Boodman""",1996/02/09 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,gentg101,walkl101,,,,
NYN197104182,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1971/04/18,2,0:00PM,day,false,davis901,pryop901,craws901,kiblj901,"""Mets""","""Alan Boodman""",1996/02/09 7:23PM,unknown,none,0,unknown,-1,unknown,unknown,cloudy,163,51905,johnb103,mcgrt001,,,,
NYN197105030,"""version 7RS(19) of 07/07/92""",CHN,NYN,NYC17,1971/05/03,0,8:05PM,night,false,steim901,engeb901,venzt901,lands901,"""Cubs""","""Alan Boodman""",1996/03/03 10:35AM,unknown,none,0,unknown,-1,unknown,showers,unknown,182,16174,mcgrt001,holtk101,,,,
NYN197105040,"""version 7RS(19) of 07/07/92""",CHN,NYN,NYC17,1971/05/04,0,8:10PM,night,false,engeb901,venzt901,lands901,steim901,"""Mets""","""D Lamoureaux + Wigley from radio""",1994/12/15 8:36PM,radio,pitches,61,fromcf,7,unknown,none,night,167,17963,ryann001,pappm101,frisd101,,"""D Lamoureaux + Wigley from radio""",
NYN197105050,"""version 7RS(19) of 07/07/92""",CHN,NYN,NYC17,1971/05/05,0,8:05PM,night,false,venzt901,lands901,steim901,engeb901,"""Cubs""","""Alan Boodman""",1996/03/06 10:10AM,unknown,none,62,unknown,-1,unknown,unknown,unknown,162,21437,jenkf101,willc101,,,,
NYN197105070,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1971/05/07,0,8:05PM,night,false,gormt101,pelec901,harvd901,dalej901,"""Cardinals""","""Alan Boodman""",1996/03/11 11:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,44304,seavt001,gibsb101,,,,
NYN197105090,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1971/05/09,0,2:05PM,day,false,pelec901,harvd901,dalej901,gormt101,"""Cardinals""","""Alan Boodman""",1996/03/28 10:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,27189,koosj001,carls001,frisd101,,,
NYN197105100,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1971/05/10,0,0:00PM,night,false,willb901,steld901,olsea901,donaa901,"""Mets""","""Alan Boodman""",1996/04/12 8:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,16056,gentg101,blasw101,mcgrt001,,,
NYN197105110,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1971/05/11,0,0:00PM,night,false,steld901,olsea901,donaa901,willb901,"""Mets""","""D Lamoureaux""",1994/12/15 8:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,20612,ryann001,dierl101,,,"""D Lamoureaux""",
NYN197105120,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1971/05/12,0,0:00PM,day,false,olsea901,donaa901,willb901,steld901,"""Mets""","""Alan Boodman""",1996/04/12 9:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,20547,wilsd102,seavt001,gladf102,,,
NYN197105210,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1971/05/21,0,0:00PM,night,false,sudoe901,weyel901,colon901,burkk101,"""Mets""","""D Lamoureaux""",1994/12/26 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,36843,ryann001,jarvp101,frisd101,,"""D Lamoureaux""",
NYN197105220,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1971/05/22,0,2:20PM,day,false,weyel901,colon901,burkk101,sudoe901,"""Mets,27""","""Alan Boodman + Wigley from 27""",1996/04/27 9:35AM,park,pitches,66,fromrf,14,unknown,none,unknown,194,43649,taylr101,upshc101,,,,
NYN197105230,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1971/05/23,0,0:00PM,day,false,colon901,burkk101,sudoe901,weyel901,"""Mets""","""Alan Boodman""",1996/04/27 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,50999,sader101,mcqum103,,,,
NYN197105250,"""version 7RS(19) of 07/07/92""",PHI,NYN,NYC17,1971/05/25,0,0:00PM,night,false,davis901,pryop901,craws901,kiblj901,"""Phillies""","""Alan Boodman""",1996/04/28 10:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,198,18853,frisd101,bunnj101,,,,
NYN197105260,"""version 7RS(19) of 07/07/92""",PHI,NYN,NYC17,1971/05/26,0,0:00PM,night,false,pryop901,craws901,kiblj901,davis901,"""Phillies""","""Alan Boodman""",1996/04/30 7:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,22409,branb102,mcgrt001,,,,
NYN197106080,"""version 7RS(19) of 07/07/92""",SDN,NYN,NYC17,1971/06/08,0,0:00PM,night,false,gormt101,pelec901,harvd901,dalej901,"""Mets""","""Alan Boodman""",1996/05/22 4:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,19734,gentg101,arlis101,frisd101,,,
NYN197106090,"""version 7RS(19) of 07/07/92""",SDN,NYN,NYC17,1971/06/09,0,0:00PM,night,false,pelec901,harvd901,dalej901,gormt101,"""Mets""","""Alan Boodman""",1996/05/24 4:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,24164,seavt001,sevea101,mcgrt001,,,
NYN197106100,"""version 7RS(19) of 07/07/92""",SDN,NYN,NYC17,1971/06/10,0,0:00PM,day,false,harvd901,dalej901,gormt101,pelec901,"""Mets""","""D Lamoureaux""",1994/12/26 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,23153,kirbc101,ryann001,,,"""D Lamoureaux""",
NYN197106110,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1971/06/11,0,0:00PM,night,false,weyel901,colon901,mcshj901,burkk101,"""Bob Stevens""","""Alan Boodman""",1996/01/24 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,193,52486,mcmad102,mcgrt001,,,,
NYN197106120,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1971/06/12,0,2:35PM,day,false,colon901,mcshj901,burkk101,weyel901,"""Mets,27""","""Alan Boodman + Wigley from 27""",1996/01/24 10:15AM,park,pitches,80,torf,9,wet,rain,cloudy,145,48918,rebef101,sader101,mcmad102,,,
NYN197106130,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1971/06/13,0,0:00PM,day,false,mcshj901,burkk101,weyel901,colon901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 10:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,52010,mcgrt001,hamis101,,,,
NYN197106140,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1971/06/14,0,0:00PM,night,false,wendh901,froeb901,barla901,varge901,"""Mets""","""Alan Boodman""",1996/06/03 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,35233,suttd001,seavt001,brewj102,,,
NYN197106150,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1971/06/15,0,0:00PM,night,false,froeb901,barla901,varge901,wendh901,"""Mets""","""D Lamoureaux""",1994/12/26 7:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,36512,downa101,ryann001,,,"""D Lamoureaux""",
NYN197106160,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1971/06/16,0,0:00PM,day,false,barla901,varge901,wendh901,froeb901,"""Mets""","""Alan Boodman""",1996/06/06 10:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,23823,willc101,singb101,mcgrt001,,,
