game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
PIT192005180,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/05/18,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/28 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,4000,hamie101,oescj101,,,
PIT192005190,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/05/19,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 4:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,2000,coopw101,mcquh101,,,
PIT192005200,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/05/20,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 5:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,2000,adamb104,filld101,,,
PIT192005210,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/05/21,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,carlh101,eayre101,,,
PIT192005220,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/05/22,PIT06,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""73""","""Comly""","""Comly""",1996/11/12 5:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,18000,grimb101,coopw101,,,
PIT192005240,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/05/24,PIT06,0,0:00PM,day,false,riglc901,harrp901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/12 11:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,2500,mamaa101,adamb104,,,
PIT192005250,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/05/25,PIT06,0,0:00PM,day,false,harrp901,riglc901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/13 8:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,68,3000,carlh101,cadol101,,,
PIT192005260,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/05/26,PIT06,0,0:00PM,day,false,riglc901,harrp901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/13 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,grimb101,wisnj101,,,
PIT192005311,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/05/31,PIT06,1,0:00PM,day,false,hartb901,mccob104,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 6:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,9000,sherb101,ponde101,jacoe101,,
PIT192005312,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/05/31,PIT06,2,0:00PM,day,false,mccob104,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 6:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,20000,coopw101,doakb101,carlh101,,
PIT192006010,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/06/01,PIT06,0,0:00PM,day,false,hartb901,mccob104,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/07 3:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,1000,hainj101,ponde101,,,
PIT192006020,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/06/02,PIT06,0,0:00PM,day,false,mccob104,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/07 3:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2000,schuf102,carlh101,,,
PIT192006250,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/06/25,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/15 5:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,3000,coopw101,hendc101,,,
PIT192006260,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/06/26,PIT06,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/15 5:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,12000,ponde101,vaugh101,,,
PIT192007051,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/07/05,PIT06,1,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/24 3:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,15000,carlh101,fishr101,,,
PIT192007052,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/07/05,PIT06,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/24 3:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,20000,hamie101,luqud101,,,
PIT192007060,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/07/06,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/24 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,3000,ringj101,meadj101,,,
PIT192007070,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/07/07,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/24 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,78,0,coopw101,smitg104,,,
PIT192007080,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/07/08,PIT06,0,0:00PM,day,false,quige901,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 2:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,3000,adamb104,meadl101,,,
PIT192007090,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/07/09,PIT06,0,0:00PM,day,false,hartb901,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 2:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,rixee101,carlh101,,,
PIT192007101,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/07/10,PIT06,1,0:00PM,day,false,quige901,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 3:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,0,meadl101,coopw101,,,
PIT192007102,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/07/10,PIT06,2,0:00PM,day,false,hartb901,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,14000,hubbb101,ponde101,,,
PIT192007120,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/07/12,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2000,adamb104,filld101,,,
PIT192007130,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/07/13,PIT06,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,0,carlh101,scotj101,,,
PIT192007140,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/07/14,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,2000,coopw101,oescj101,,,
PIT192007150,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/07/15,PIT06,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/27 4:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,2500,carlh101,watsm103,,,
PIT192007160,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/07/16,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""73,137""","""Comly""","""Comly/Lamoureaux""",1997/02/20 12:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,4000,bentr102,hamie101,,,
PIT192007171,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/07/17,PIT06,1,0:00PM,day,false,riglc901,morac102,(none),(none),"""73""","""Comly""","""Comly""",1997/02/23 12:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,adamb104,tonef101,,,
PIT192007172,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/07/17,PIT06,2,0:00PM,day,false,morac102,riglc901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/23 5:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,25000,barnj102,carlh101,,,
PIT192007200,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/07/20,PIT06,0,0:00PM,day,false,harrp901,hartb901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/24 9:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,83,3000,nehfa101,coopw101,,,
PIT192007210,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/07/21,PIT06,0,0:00PM,day,false,hartb901,harrp901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/26 9:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,3800,ponde101,marqr102,,,
PIT192007220,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/07/22,PIT06,0,0:00PM,day,false,harrp901,hartb901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/27 8:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,4000,carlh101,cadol101,,,
PIT192007230,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/07/23,PIT06,0,0:00PM,day,false,hartb901,harrp901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/27 10:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,4000,smits102,adamb104,,,
PIT192007240,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/07/24,PIT06,0,0:00PM,day,false,harrp901,hartb901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/27 11:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,15000,coopw101,grimb101,,,
PIT192008130,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/08/13,PIT06,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/05 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,4000,schuf102,coopw101,,,
PIT192008141,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/08/14,PIT06,1,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/05 7:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,0,doakb101,ponde101,,,
PIT192008142,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/08/14,PIT06,2,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/05 7:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,12000,,,,,
PIT192008190,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/08/19,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""119""","""Cliff Blau""","""Cliff Blau""",2015/11/07 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,3000,enzmj101,hamie101,,,
PIT192008200,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/08/20,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/09 3:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,2000,betth101,ponde101,,,
PIT192008211,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/08/21,PIT06,1,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/09 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,rixee101,coopw101,,,
PIT192008212,"""version 7RS(19) of 07/07/92""",PHI,PIT,1920/08/21,PIT06,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/09 4:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,12000,adamb104,hubbb101,,,
PIT192008230,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/08/23,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/25 11:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,94,3500,pfefj101,hamie101,,,
PIT192008240,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/08/24,PIT06,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""73""","""Comly""","""Comly""",1997/05/26 12:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,94,3000,carlh101,grimb101,,,
PIT192008250,"""version 7RS(19) of 07/07/92""",BRO,PIT,1920/08/25,PIT06,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/26 11:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,89,4000,mamaa101,ponde101,,,
PIT192008260,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/08/26,PIT06,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 5:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,80,3000,adamb104,mcquh101,,,
PIT192008270,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/08/27,PIT06,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 5:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,0,coopw101,oescj101,,,
PIT192008280,"""version 7RS(19) of 07/07/92""",BSN,PIT,1920/08/28,PIT06,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,7500,filld101,hamie101,,,
PIT192008301,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/08/30,PIT06,1,0:00PM,day,false,quige901,odayh101,(none),(none),"""73""","""Comly""","""Comly""",1997/05/26 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,carlh101,dougp101,,,
PIT192008302,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/08/30,PIT06,2,0:00PM,day,false,odayh101,quige901,(none),(none),"""73""","""Comly""","""Comly""",1997/05/26 9:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,5000,ponde101,tonef101,,,
PIT192008310,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/08/31,PIT06,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""73""","""Comly""","""Comly""",1997/05/27 2:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,wisnj101,nehfa101,hamie101,,
PIT192009010,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/09/01,PIT06,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""73""","""Comly""","""Comly""",1997/06/26 10:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,7000,coopw101,bentr102,,,
PIT192009020,"""version 7RS(19) of 07/07/92""",NY1,PIT,1920/09/02,PIT06,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""73""","""Comly""","""Comly""",1997/06/26 10:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,5000,barnj102,hamie101,,,
PIT192009030,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/09/03,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 3:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,4000,vaugh101,carlh101,,,
PIT192009040,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/09/04,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 3:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,8000,adamb104,tylel101,coopw101,,
PIT192009061,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/09/06,PIT06,1,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 3:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,9000,marts102,coopw101,,,
PIT192009062,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/09/06,PIT06,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/11 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,19000,hamie101,bails101,,,
PIT192009070,"""version 7RS(19) of 07/07/92""",CHN,PIT,1920/09/07,PIT06,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/12 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,0,carlh101,vaugh101,adamb104,,
PIT192009221,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/09/22,PIT06,1,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 3:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,0,adamb104,luqud101,,,
PIT192009222,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/09/22,PIT06,2,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 3:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,7600,ponde101,ruetd101,,,
PIT192009230,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/09/23,PIT06,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 1:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,2500,coopw101,elleh101,,,
PIT192009240,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/09/24,PIT06,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 1:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,1500,hamie101,schuf102,,,
PIT192009251,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/09/25,PIT06,1,0:00PM,day,false,odayh101,quige901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 3:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,zinnj101,sherb101,,,
PIT192009252,"""version 7RS(19) of 07/07/92""",SLN,PIT,1920/09/25,PIT06,2,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/15 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,13000,hainj101,ponde101,,,
PIT192010021,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/10/02,PIT06,1,0:00PM,day,false,harrp901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/16 3:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,fishr101,coopw101,,,
PIT192010022,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/10/02,PIT06,2,0:00PM,day,false,harrp901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/16 3:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,brenl101,zinnj101,,,
PIT192010023,"""version 7RS(19) of 07/07/92""",CIN,PIT,1920/10/02,PIT06,3,0:00PM,day,false,harrp901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/05/16 3:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,61,9000,morrj105,napib101,,,
SLN192004140,"""version 7RS(19) of 07/07/92""",PIT,SLN,1920/04/14,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/24 1:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10000,adamb104,goodm102,hamie101,,
SLN192004150,"""version 7RS(19) of 07/07/92""",PIT,SLN,1920/04/15,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/24 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,1000,schuf102,coopw101,,,
SLN192004160,"""version 7RS(19) of 07/07/92""",PIT,SLN,1920/04/16,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2015/05/24 9:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,200,carlh101,sherb101,,,
SLN192004170,"""version 7RS(19) of 07/07/92""",PIT,SLN,1920/04/17,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/24 8:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,5000,ponde101,hainj101,,,
SLN192004180,"""version 7RS(19) of 07/07/92""",CHN,SLN,1920/04/18,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,6000,doakb101,alexg102,,,
SLN192004190,"""version 7RS(19) of 07/07/92""",CHN,SLN,1920/04/19,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/25 9:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,1000,vaugh101,jacoe101,,,
SLN192004200,"""version 7RS(19) of 07/07/92""",CHN,SLN,1920/04/20,STL05,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/25 1:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2000,schuf102,gaw-c101,hainj101,,
SLN192005050,"""version 7RS(19) of 07/07/92""",CIN,SLN,1920/05/05,STL05,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/27 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3500,ruetd101,doakb101,,,
SLN192005060,"""version 7RS(19) of 07/07/92""",CIN,SLN,1920/05/06,STL05,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/28 1:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,500,hainj101,elleh101,,,
SLN192005070,"""version 7RS(19) of 07/07/92""",CIN,SLN,1920/05/07,STL05,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/28 3:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,3600,fishr101,schuf102,salls101,,
SLN192005080,"""version 7RS(19) of 07/07/92""",CIN,SLN,1920/05/08,STL05,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/28 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,7000,jacoe101,ringj101,,,
SLN192005090,"""version 7RS(19) of 07/07/92""",CIN,SLN,1920/05/09,STL05,0,0:00PM,day,false,riglc901,morac102,(none),(none),TSN Box,,,,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,12000,ruetd101,doakb101,,,
SLN192005110,"""version 7RS(19) of 07/07/92""",BSN,SLN,1920/05/11,STL05,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/29 3:42PM,unknown,none,0,unknown,-1,soaked,unknown,unknown,125,2000,filld101,jacoe101,,,
SLN192005130,"""version 7RS(19) of 07/07/92""",BSN,SLN,1920/05/13,STL05,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/29 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,200,hainj101,oescj101,,,
SLN192005140,"""version 7RS(19) of 07/07/92""",BRO,SLN,1920/05/14,STL05,0,0:00PM,day,false,quige901,morac102,(none),(none),"""73,128""","""Comly/Smith""","""Comly/Smith""",1996/11/11 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,1500,grimb101,goodm102,,,
SLN192005150,"""version 7RS(19) of 07/07/92""",BRO,SLN,1920/05/15,STL05,0,0:00PM,day,false,quige901,morac102,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/07/30 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,7000,mamaa101,jacoe101,,,
