game_id,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
SEA202205290,HOU,SEA,SEA03,2022/05/29,0,1:10PM,day,9,2,true,diazl901,gibsh902,tomln901,fairc901,(none),(none),2022/09/26 06:25:01,unknown,pitches,radoe701,55,unknown,0,unknown,none,cloudy,180,28986,montr004,gonzm005,presr001,
SEA202206100,BOS,SEA,SEA03,2022/06/10,0,7:10PM,night,9,2,true,belld901,diazl901,gibsh902,tomln901,(none),(none),2022/09/26 06:25:16,unknown,pitches,radoe701,62,tolf,1,unknown,none,dome,228,27314,diekj001,munoa002,houct001,
SEA202206110,BOS,SEA,SEA03,2022/06/11,0,7:10PM,night,9,2,true,diazl901,gibsh902,tomln901,belld901,(none),(none),2022/09/27 09:03:18,unknown,pitches,peted701,65,torf,2,unknown,none,cloudy,217,37691,sewap001,roblh001,,
SEA202206120,BOS,SEA,SEA03,2022/06/12,0,1:10PM,day,9,2,true,gibsh902,tomln901,belld901,diazl901,(none),(none),2022/09/26 06:25:19,unknown,pitches,padud701,57,fromlf,4,unknown,none,sunny,172,42900,danit001,sewap001,houct001,
SEA202206130,MIN,SEA,SEA03,2022/06/13,0,7:10PM,night,9,2,true,reybd901,merzd901,johna901,herna901,(none),(none),2022/09/26 06:25:20,unknown,pitches,radoe701,57,tolf,2,unknown,none,cloudy,190,12749,thiec001,flexc001,pagae001,
SEA202206140,MIN,SEA,SEA03,2022/06/14,0,7:10PM,night,9,2,true,merzd901,johna901,herna901,reybd901,(none),(none),2022/09/26 06:25:21,unknown,pitches,peted701,59,unknown,0,unknown,none,cloudy,156,13019,gilbl002,ryanj002,,
SEA202206150,MIN,SEA,SEA03,2022/06/15,0,1:10PM,day,9,2,true,johna901,herna901,reybd901,merzd901,(none),(none),2022/09/26 06:25:22,unknown,pitches,radoe701,56,tocf,3,unknown,none,cloudy,180,15329,jax-g001,gonzm005,,
SEA202206160,ANA,SEA,SEA03,2022/06/16,0,7:10PM,night,9,2,true,arrid901,wendh902,hamaa901,laynj901,(none),(none),2022/09/26 06:25:23,unknown,pitches,peted701,67,unknown,0,unknown,none,cloudy,173,21485,ohtas001,kirbg001,igler001,
SEA202206170,ANA,SEA,SEA03,2022/06/17,0,7:10PM,night,9,2,true,wendh902,hamaa901,laynj901,arrid901,(none),(none),2022/09/26 06:25:24,unknown,pitches,padud701,57,unknown,0,unknown,none,dome,157,37500,ray-r002,lorem002,,
SEA202206181,ANA,SEA,SEA03,2022/06/18,1,1:10PM,day,9,2,true,hamaa901,arrid901,mahrn901,wendh902,(none),(none),2022/09/26 06:25:26,unknown,pitches,padud701,57,unknown,1,unknown,none,overcast,204,24071,igler001,castd002,quijj001,
SEA202206182,ANA,SEA,SEA03,2022/06/18,2,7:10PM,night,9,2,true,laynj901,mahrn901,wendh902,arrid901,(none),(none),2022/09/26 06:25:26,unknown,pitches,peted701,57,unknown,0,unknown,none,dome,177,20804,hergj001,milot001,brada001,
SEA202206190,ANA,SEA,SEA03,2022/06/19,0,1:10PM,day,9,2,true,mahrn901,arrid901,hamaa901,laynj901,(none),(none),2022/09/26 06:25:27,unknown,pitches,peted701,62,torf,5,unknown,none,cloudy,164,39052,wanta001,gilbl002,,
SEA202206270,BAL,SEA,SEA03,2022/06/27,0,7:10PM,night,9,2,true,millb901,riggj901,eddid901,knigb901,(none),(none),2022/09/26 06:25:35,unknown,pitches,radoe701,87,tocf,2,unknown,none,sunny,159,21615,wellt003,kirbg001,akink001,
SEA202206280,BAL,SEA,SEA03,2022/06/28,0,7:10PM,night,9,2,true,riggj901,eddid901,knigb901,millb901,(none),(none),2022/09/26 06:25:37,unknown,pitches,padud701,59,tolf,1,unknown,none,cloudy,159,16024,castd002,perec004,sewap001,
SEA202206290,BAL,SEA,SEA03,2022/06/29,0,1:10PM,day,9,2,true,eddid901,becka901,millb901,riggj901,(none),(none),2022/09/26 06:25:38,unknown,pitches,radoe701,62,unknown,0,unknown,none,cloudy,185,17412,flexc001,votha001,,
SEA202206300,OAK,SEA,SEA03,2022/06/30,0,7:10PM,night,9,2,true,valej901,morag901,segac901,fleta901,(none),(none),2022/09/26 06:25:38,unknown,pitches,radoe701,73,ltor,5,unknown,none,sunny,173,20860,gilbl002,marta006,sewap001,
SEA202207010,OAK,SEA,SEA03,2022/07/01,0,7:10PM,night,9,2,true,morag901,segac901,fleta901,valej901,(none),(none),2022/09/26 06:25:39,unknown,pitches,padud701,74,fromlf,7,unknown,none,sunny,180,27589,kaprj001,gonzm005,trivl001,
SEA202207020,OAK,SEA,SEA03,2022/07/02,0,1:10PM,day,9,2,true,segac901,fleta901,valej901,morag901,(none),(none),2022/10/12 09:01:04,unknown,pitches,radoe701,61,torf,2,unknown,none,overcast,170,23907,castd002,trivl001,,
SEA202207030,OAK,SEA,SEA03,2022/07/03,0,1:10PM,day,9,2,true,fleta901,valej901,morag901,segac901,(none),(none),2022/09/26 06:25:42,unknown,pitches,radoe701,57,unknown,0,unknown,none,dome,148,23333,ray-r002,montf001,sewap001,
SEA202207070,TOR,SEA,SEA03,2022/07/07,0,7:10PM,night,9,2,true,buckc901,gonzm901,sches901,vondc901,(none),(none),2022/09/26 06:25:48,unknown,pitches,padud701,71,ltor,3,unknown,none,cloudy,161,24998,gonzm005,banda001,,
SEA202207080,TOR,SEA,SEA03,2022/07/08,0,7:10PM,night,9,2,true,gonzm901,sches901,vondc901,buckc901,(none),(none),2022/09/26 06:25:50,unknown,pitches,peted701,72,ltor,3,unknown,none,sunny,248,32398,borur001,romos001,,
SEA202207090,TOR,SEA,SEA03,2022/07/09,0,7:10PM,night,9,2,true,sches901,vondc901,buckc901,gonzm901,(none),(none),2022/09/26 06:25:51,unknown,pitches,peted701,70,ltor,2,unknown,none,cloudy,162,41210,brasm001,manoa001,castd002,
SEA202207100,TOR,SEA,SEA03,2022/07/10,0,1:10PM,day,9,2,true,vondc901,buckc901,gonzm901,sches901,(none),(none),2022/09/26 06:25:52,unknown,pitches,padud701,65,unknown,3,unknown,none,overcast,165,37694,festm001,cimba001,sewap001,
SEA202207220,HOU,SEA,SEA03,2022/07/22,0,7:10PM,night,9,2,true,vanol901,rackd901,barbs901,tosia901,(none),(none),2022/09/28 09:03:05,unknown,pitches,padud701,73,torf,1,unknown,none,sunny,184,45290,urquj001,gonzm005,nerih001,
SEA202207230,HOU,SEA,SEA03,2022/07/23,0,1:10PM,day,9,2,true,rackd901,barbs901,tosia901,vanol901,(none),(none),2022/09/26 06:26:04,unknown,pitches,padud701,61,torf,4,unknown,none,cloudy,166,43197,verlj001,gilbl002,abreb002,
SEA202207240,HOU,SEA,SEA03,2022/07/24,0,1:10PM,day,9,2,true,barbs901,tosia901,vanol901,rackd901,(none),(none),2022/09/26 06:26:06,unknown,pitches,radoe701,71,torf,5,unknown,none,cloudy,190,34827,valdf001,ray-r002,presr001,
SEA202207250,TEX,SEA,SEA03,2022/07/25,0,7:10PM,night,9,2,true,hamaa901,whitc901,laynj901,moorm901,(none),(none),2022/09/26 06:26:07,unknown,pitches,radoe701,80,ltor,2,unknown,none,sunny,182,23581,flexc001,ottog001,swane001,
SEA202207260,TEX,SEA,SEA03,2022/07/26,0,7:10PM,night,9,2,true,whitc901,laynj901,moorm901,hamaa901,(none),(none),2022/09/26 06:26:08,unknown,pitches,radoe701,84,torf,2,unknown,none,sunny,179,25837,swane001,martb002,,
SEA202207270,TEX,SEA,SEA03,2022/07/27,0,12:40PM,day,9,2,true,laynj901,moorm901,hamaa901,whitc901,(none),(none),2022/09/26 06:26:09,unknown,pitches,padud701,77,unknown,0,unknown,none,sunny,160,25509,gonzm005,grayj003,festm001,
SEA202208050,ANA,SEA,SEA03,2022/08/05,0,7:10PM,night,9,2,true,hudsm901,tumpj901,blakr901,johna901,(none),(none),2022/09/26 06:26:19,unknown,pitches,padud701,71,torf,7,unknown,none,sunny,216,42654,chavj001,sewap001,hergj001,
SEA202208061,ANA,SEA,SEA03,2022/08/06,1,1:10PM,day,9,2,true,blakr901,cejan901,johna901,hudsm901,(none),(none),2022/09/26 06:26:20,unknown,pitches,padud701,72,tocf,6,unknown,none,sunny,168,41507,kirbg001,barrj003,swane001,
SEA202208062,ANA,SEA,SEA03,2022/08/06,2,7:10PM,night,9,2,true,tumpj901,johna901,hudsm901,cejan901,(none),(none),2022/09/26 06:26:20,unknown,pitches,padud701,79,torf,2,unknown,none,sunny,167,27065,detmr001,flexc001,,
SEA202208070,ANA,SEA,SEA03,2022/08/07,0,1:10PM,day,9,2,true,johna901,hudsm901,blakr901,tumpj901,(none),(none),2022/09/26 06:26:22,unknown,pitches,padud701,75,tocf,4,unknown,none,sunny,174,34837,gonzm005,davit005,sewap001,
SEA202208080,NYA,SEA,SEA03,2022/08/08,0,7:10PM,night,9,2,true,marqa901,dejer901,barrl901,millb903,(none),(none),2022/09/26 06:26:22,unknown,pitches,radoe701,82,torf,4,unknown,none,cloudy,204,35843,tailj001,gilbl002,,
SEA202208090,NYA,SEA,SEA03,2022/08/09,0,7:10PM,night,9,2,true,dejer901,barrl901,millb903,marqa901,(none),(none),2022/09/26 06:26:24,unknown,pitches,radoe701,68,torf,3,unknown,none,cloudy,247,38804,brasm001,loaij001,,
SEA202208100,NYA,SEA,SEA03,2022/08/10,0,1:10PM,day,9,2,true,barrl901,millb903,marqa901,dejer901,(none),(none),2022/09/26 06:26:25,unknown,pitches,padud701,65,ltor,4,unknown,none,cloudy,164,43280,murfp001,abrea001,sewap001,
SEA202208230,WAS,SEA,SEA03,2022/08/23,0,7:10PM,night,9,2,true,cuzzp901,rippm901,valej901,belld901,(none),(none),2022/09/26 06:26:42,unknown,pitches,padud701,72,fromlf,2,unknown,none,cloudy,168,38254,ray-r002,fedde001,sewap001,
SEA202208240,WAS,SEA,SEA03,2022/08/24,0,1:10PM,day,9,2,true,rippm901,valej901,belld901,cuzzp901,(none),(none),2022/09/26 06:26:43,unknown,pitches,radoe701,67,torf,2,unknown,none,sunny,177,21035,finnk001,sewap001,,
SEA202208250,CLE,SEA,SEA03,2022/08/25,0,1:10PM,day,9,2,true,dejer901,merzd901,barrl901,marqa901,(none),(none),2022/09/26 06:26:43,unknown,pitches,radoe701,73,torf,2,unknown,none,sunny,166,24028,gonzm005,mcket001,munoa002,
SEA202208260,CLE,SEA,SEA03,2022/08/26,0,7:10PM,night,9,2,true,merzd901,barrl901,marqa901,dejer901,(none),(none),2022/09/26 06:26:45,unknown,pitches,peted701,71,unknown,0,unknown,none,overcast,209,39870,murfp001,clase001,,
SEA202208270,CLE,SEA,SEA03,2022/08/27,0,7:10PM,night,9,2,true,barrl901,marqa901,dejer901,merzd901,(none),(none),2022/09/26 06:26:46,unknown,pitches,peted701,63,ltor,2,unknown,none,cloudy,168,45586,plesz001,munoa002,clase001,
SEA202208280,CLE,SEA,SEA03,2022/08/28,0,1:10PM,day,9,2,true,marqa901,dejer901,merzd901,barrl901,(none),(none),2022/09/26 06:26:47,unknown,pitches,peted701,62,torf,4,unknown,none,cloudy,151,45190,ray-r002,civaa001,,
SEA202209050,CHA,SEA,SEA03,2022/09/05,0,3:40PM,day,9,2,true,riggj901,wolcq901,porta901,addir901,(none),(none),2022/09/26 06:26:56,unknown,pitches,padud701,70,tocf,2,unknown,none,sunny,168,37109,lynnl001,gonzm005,hendl001,
SEA202209060,CHA,SEA,SEA03,2022/09/06,0,6:40PM,night,9,2,true,wolcq901,porta901,addir901,riggj901,(none),(none),2022/09/26 06:26:57,unknown,pitches,radoe701,74,torf,2,unknown,none,sunny,182,17958,gilbl002,cuetj001,sewap001,
SEA202209070,CHA,SEA,SEA03,2022/09/07,0,1:10PM,day,9,2,true,porta901,addir901,riggj901,wolcq901,(none),(none),2022/09/26 06:26:58,unknown,pitches,radoe701,65,tocf,6,unknown,none,cloudy,212,15264,bumma001,castd002,hendl001,
SEA202209090,ATL,SEA,SEA03,2022/09/09,0,6:40PM,night,9,2,true,bacce901,emmep901,drecb901,hobep901,(none),(none),2022/09/26 06:27:01,unknown,pitches,padud701,72,fromrf,2,unknown,none,sunny,186,42114,mortc002,ray-r002,jansk001,
SEA202209100,ATL,SEA,SEA03,2022/09/10,0,6:10PM,night,9,2,true,emmep901,drecb901,hobep901,bacce901,(none),(none),2022/09/26 06:27:03,unknown,pitches,padud701,75,torf,0,unknown,none,cloudy,169,44965,kirbg001,friem001,sewap001,
SEA202209110,ATL,SEA,SEA03,2022/09/11,0,1:10PM,day,9,2,true,drecb901,hobep901,bacce901,emmep901,(none),(none),2022/09/26 06:27:04,unknown,pitches,radoe701,73,unknown,0,unknown,none,cloudy,204,45245,sewap001,jansk001,,
SEA202209130,SDN,SEA,SEA03,2022/09/13,0,6:40PM,night,9,2,true,morag901,fleta901,mosce901,gibsh902,(none),(none),2022/09/26 06:27:06,unknown,pitches,padud701,65,tocf,3,unknown,none,cloudy,184,34740,darvy001,gilbl002,hadej001,
SEA202209140,SDN,SEA,SEA03,2022/09/14,0,1:10PM,day,9,2,true,fleta901,mosce901,gibsh902,morag901,(none),(none),2022/09/27 09:03:20,unknown,pitches,radoe701,63,torf,3,unknown,none,cloudy,173,24238,castl003,clevm001,,
SEA202209270,TEX,SEA,SEA03,2022/09/27,0,6:40PM,night,9,2,true,becka901,drakr901,littw901,barkl901,(none),(none),2022/10/11 09:01:00,unknown,pitches,padud701,73,unknown,0,unknown,none,cloudy,202,23221,millt003,ray-r002,,
SEA202209280,TEX,SEA,SEA03,2022/09/28,0,6:40PM,night,9,2,true,drakr901,littw901,barkl901,becka901,(none),(none),2022/10/04 09:02:22,unknown,pitches,radoe701,65,unknown,0,unknown,none,cloudy,154,21863,kirbg001,perem004,sewap001,
SEA202209290,TEX,SEA,SEA03,2022/09/29,0,6:40PM,night,9,2,true,littw901,barkl901,becka901,drakr901,(none),(none),2022/10/04 09:02:23,unknown,pitches,radoe701,64,torf,1,unknown,none,cloudy,228,21094,flexc001,kingj002,,
SEA202209300,OAK,SEA,SEA03,2022/09/30,0,6:40PM,night,9,2,true,vanol901,barbs901,rackd901,mosce901,(none),(none),2022/10/03 09:01:04,unknown,pitches,peted701,66,fromcf,4,unknown,none,sunny,167,44754,brasm001,acevd001,,
SEA202210010,OAK,SEA,SEA03,2022/10/01,0,1:10PM,day,9,2,true,barbs901,rackd901,mosce901,vanol901,(none),(none),2022/10/09 09:01:57,unknown,pitches,peted701,66,ltor,5,unknown,none,sunny,156,42512,castl003,ollea001,,
SEA202210020,OAK,SEA,SEA03,2022/10/02,0,1:10PM,day,9,2,true,rackd901,mosce901,vanol901,barbs901,(none),(none),2022/10/07 09:01:05,unknown,pitches,peted701,65,tocf,4,unknown,none,sunny,191,42465,kaprj001,ray-r002,,
SEA202210030,DET,SEA,SEA03,2022/10/03,0,6:40PM,night,9,2,true,barrs901,guccc901,may-b901,iassd901,(none),(none),2022/10/05 09:01:53,unknown,pitches,padud701,66,unknown,0,unknown,none,sunny,191,23463,garcb001,kirbg001,chafa001,
SEA202210041,DET,SEA,SEA03,2022/10/04,1,3:10PM,day,9,2,true,guccc901,arrid901,iassd901,barrs901,(none),(none),2022/10/12 09:01:07,unknown,pitches,radoe701,60,unknown,0,unknown,none,cloudy,204,0,torrl001,sotog003,,
SEA202210042,DET,SEA,SEA03,2022/10/04,2,7:12PM,day,9,2,true,may-b901,iassd901,barrs901,arrid901,(none),(none),2022/10/12 09:01:07,unknown,pitches,padud701,59,fromlf,2,unknown,none,cloudy,202,24564,shefj001,rodre005,castd002,
SEA202210050,DET,SEA,SEA03,2022/10/05,0,1:10PM,day,9,2,true,iassd901,barrs901,arrid901,may-b901,(none),(none),2022/10/07 09:01:06,unknown,pitches,radoe701,57,tocf,3,unknown,none,cloudy,168,22053,swane001,sotog003,,
CLE202204150,SFN,CLE,CLE08,2022/04/15,0,7:10PM,night,9,2,true,emmep901,hoyej901,drecb901,hobep901,(none),(none),2022/09/26 06:24:12,unknown,pitches,brosc701,54,ltor,28,unknown,none,cloudy,176,33469,rodoc001,plesz001,dovac001,
CLE202204160,SFN,CLE,CLE08,2022/04/16,0,6:10PM,night,9,2,true,hoyej901,drecb901,hobep901,emmep901,(none),(none),2022/09/26 06:24:13,unknown,pitches,maveb701,46,ltor,7,unknown,none,cloudy,199,13187,leond003,sandn001,mcgej001,
CLE202204170,SFN,CLE,CLE08,2022/04/17,0,1:40PM,day,9,2,true,drecb901,hobep901,emmep901,hoyej901,(none),(none),2022/09/26 06:24:15,unknown,pitches,maveb701,35,fromcf,10,unknown,none,cloudy,177,9620,wooda002,civaa001,,
CLE202204201,CHA,CLE,CLE08,2022/04/20,1,2:10PM,day,9,2,true,diazl901,macka901,fairc901,lives901,(none),(none),2022/09/26 06:24:18,unknown,pitches,maveb701,50,ltor,8,unknown,none,cloudy,161,0,biebs001,keucd001,,
CLE202204202,CHA,CLE,CLE08,2022/04/20,2,5:41PM,day,9,2,true,onorb901,fairc901,lives901,macka901,(none),(none),2022/09/26 06:24:18,unknown,pitches,maveb701,52,fromrf,3,unknown,none,overcast,181,9196,gosea001,lambj003,clase001,
CLE202204210,CHA,CLE,CLE08,2022/04/21,0,1:10PM,day,9,2,true,fairc901,lives901,diazl901,onorb901,(none),(none),2022/09/26 06:24:19,unknown,pitches,maveb701,54,torf,15,unknown,none,overcast,187,8345,plesz001,ceasd001,clase001,
CLE202205041,SDN,CLE,CLE08,2022/05/04,1,1:10PM,day,9,2,true,lives901,tomln901,cuzzp901,blasc901,(none),(none),2022/09/26 06:24:33,unknown,pitches,scotd701,51,tocf,14,unknown,none,cloudy,195,0,crisn001,plesz001,roget001,
CLE202205042,SDN,CLE,CLE08,2022/05/04,2,5:11PM,day,9,2,true,rippm901,cuzzp901,blasc901,tomln901,(none),(none),2022/09/26 06:24:33,unknown,pitches,scotd701,51,fromcf,9,unknown,none,overcast,226,10244,sandn001,lamed001,,
CLE202205050,TOR,CLE,CLE08,2022/05/05,0,6:10PM,night,9,2,true,carlm901,addir901,bakej902,becka901,(none),(none),2022/09/26 06:24:34,unknown,pitches,brosc701,52,fromcf,8,unknown,none,cloudy,183,9104,civaa001,berrj001,clase001,
CLE202205071,TOR,CLE,CLE08,2022/05/07,1,2:10PM,day,9,2,true,addir901,tomln901,becka901,carlm901,(none),(none),2022/09/26 06:24:36,unknown,pitches,brosc701,54,fromrf,29,unknown,none,sunny,203,0,gausk001,biebs001,,
CLE202205072,TOR,CLE,CLE08,2022/05/07,2,6:16PM,day,9,2,true,bakej902,becka901,carlm901,tomln901,(none),(none),2022/09/26 06:24:36,unknown,pitches,brosc701,54,fromrf,26,unknown,none,sunny,175,16819,mcket001,strir001,,
CLE202205080,TOR,CLE,CLE08,2022/05/08,0,1:40PM,day,9,2,true,becka901,carlm901,addir901,bakej902,(none),(none),2022/09/26 06:24:38,unknown,pitches,scotd701,55,fromcf,15,unknown,none,sunny,182,14787,shawb001,cimba001,clase001,
CLE202205170,CIN,CLE,CLE08,2022/05/17,0,6:10PM,night,9,2,true,viscj901,mealj901,hicke901,carav901,(none),(none),2022/09/26 06:24:48,unknown,pitches,maveb701,60,fromrf,3,unknown,none,sunny,202,12916,warra002,sandn001,diaza004,
CLE202205190,CIN,CLE,CLE08,2022/05/19,0,1:10PM,day,9,2,true,mealj901,hicke901,tosia901,viscj901,(none),(none),2022/09/26 06:24:50,unknown,pitches,maveb701,64,ltor,10,unknown,none,cloudy,168,8510,cessl001,stept002,santt001,
CLE202205200,DET,CLE,CLE08,2022/05/20,0,7:10PM,night,9,2,true,lives901,dejer901,barrl901,marqa901,(none),(none),2022/09/26 06:24:51,unknown,pitches,maveb701,84,tocf,23,unknown,none,cloudy,158,23874,civaa001,barnj002,,
CLE202205220,DET,CLE,CLE08,2022/05/22,0,1:40PM,day,9,2,true,dejer901,barrl901,marqa901,lives901,(none),(none),2022/09/26 06:24:53,unknown,pitches,brosc701,54,fromcf,9,unknown,none,overcast,166,15554,faeda001,biebs001,sotog003,
CLE202205300,KCA,CLE,CLE08,2022/05/30,0,6:10PM,night,9,2,true,welkb901,viscj901,morag901,fleta901,(none),(none),2022/09/26 06:25:03,unknown,pitches,maveb701,88,torf,13,unknown,none,sunny,169,15271,sandn001,snidc001,,
CLE202205310,KCA,CLE,CLE08,2022/05/31,0,6:10PM,night,9,2,true,viscj901,morag901,fleta901,welkb901,(none),(none),2022/09/26 06:25:04,unknown,pitches,brosc701,90,unknown,7,unknown,none,cloudy,170,10519,quanc001,lyncd001,,
CLE202206010,KCA,CLE,CLE08,2022/06/01,0,1:10PM,day,9,2,true,morag901,fleta901,welkb901,viscj901,(none),(none),2022/09/26 06:25:06,unknown,pitches,scotd701,81,ltor,9,unknown,none,cloudy,168,12895,pilkk001,kellb003,,
CLE202206071,TEX,CLE,CLE08,2022/06/07,1,3:10PM,day,9,2,true,barrl901,millb903,riggj901,marqa901,(none),(none),2022/09/26 06:25:13,unknown,pitches,brosc701,63,fromcf,9,unknown,none,overcast,160,0,quanc001,grayj003,clase001,
CLE202206072,TEX,CLE,CLE08,2022/06/07,2,7:50PM,day,9,2,true,blakr901,riggj901,marqa901,millb903,(none),(none),2022/09/26 06:25:13,unknown,pitches,brosc701,64,fromcf,6,unknown,none,sunny,190,10763,heart001,mccak003,barlj001,
CLE202206080,TEX,CLE,CLE08,2022/06/08,0,7:10PM,night,9,2,true,riggj901,marqa901,barrl901,blakr901,(none),(none),2022/09/26 06:25:14,unknown,pitches,maveb701,68,rtol,16,unknown,none,overcast,127,10965,morge001,dunnd001,,
CLE202206090,OAK,CLE,CLE08,2022/06/09,0,7:10PM,night,9,2,true,becka901,drecb901,rehaj901,emmep901,(none),(none),2022/09/26 06:25:15,unknown,pitches,brosc701,68,ltor,12,unknown,none,sunny,203,12995,deloe001,trivl001,,
CLE202206100,OAK,CLE,CLE08,2022/06/10,0,7:10PM,night,9,2,true,drecb901,rehaj901,emmep901,becka901,(none),(none),2022/09/26 06:25:16,unknown,pitches,maveb701,73,fromrf,3,unknown,none,sunny,170,21311,gosea001,jimed002,,
CLE202206110,OAK,CLE,CLE08,2022/06/11,0,4:10PM,day,9,2,true,rehaj901,emmep901,becka901,drecb901,(none),(none),2022/09/27 09:03:18,unknown,pitches,maveb701,71,ltor,5,unknown,none,cloudy,188,22674,montf001,morge001,,
CLE202206120,OAK,CLE,CLE08,2022/06/12,0,11:35AM,day,9,2,true,emmep901,becka901,drecb901,rehaj901,(none),(none),2022/09/26 06:25:19,unknown,pitches,scotd701,73,ltor,9,unknown,none,cloudy,151,17776,quanc001,irvic001,clase001,
CLE202206240,BOS,CLE,CLE08,2022/06/24,0,7:10PM,night,9,2,true,porta901,rehaj901,becka901,wolcq901,(none),(none),2022/09/26 06:25:32,unknown,pitches,scotd701,78,fromrf,3,unknown,none,sunny,199,29106,piven001,shawb001,,
CLE202206250,BOS,CLE,CLE08,2022/06/25,0,6:10PM,night,9,2,true,rehaj901,becka901,wolcq901,porta901,(none),(none),2022/09/26 06:25:33,unknown,pitches,maveb701,80,fromcf,9,unknown,none,cloudy,175,27239,wincj001,biebs001,houct001,
CLE202206260,BOS,CLE,CLE08,2022/06/26,0,1:40PM,day,9,2,true,becka901,wolcq901,porta901,rehaj901,(none),(none),2022/10/02 09:01:33,unknown,pitches,maveb701,85,fromcf,9,unknown,none,cloudy,202,20663,hillr001,civaa001,,
CLE202206270,MIN,CLE,CLE08,2022/06/27,0,7:10PM,night,9,2,true,tomln901,barkl901,lentn901,barrt901,(none),(none),2022/09/26 06:25:35,unknown,pitches,brosc701,73,ltor,8,unknown,none,sunny,175,12554,grays001,mcket001,,
CLE202206281,MIN,CLE,CLE08,2022/06/28,1,1:10PM,day,9,2,true,barkl901,tomln901,cejan901,barrt901,(none),(none),2022/09/26 06:25:36,unknown,pitches,scotd701,69,fromrf,5,unknown,none,sunny,179,12442,hents001,pagae001,clase001,
CLE202206282,MIN,CLE,CLE08,2022/06/28,2,7:10PM,night,9,2,true,lentn901,cejan901,barrt901,tomln901,(none),(none),2022/09/26 06:25:36,unknown,pitches,maveb701,72,fromrf,4,unknown,none,sunny,180,12145,windj002,pilkk001,,
CLE202206290,MIN,CLE,CLE08,2022/06/29,0,7:10PM,night,9,2,true,cejan901,barrt901,barkl901,lentn901,(none),(none),2022/09/26 06:25:38,unknown,pitches,maveb701,76,fromrf,4,unknown,none,cloudy,199,12840,morge001,cottj001,,
CLE202206300,MIN,CLE,CLE08,2022/06/30,0,1:10PM,day,9,2,true,barrt901,barkl901,lentn901,cejan901,(none),(none),2022/09/26 06:25:38,unknown,pitches,scotd701,85,fromrf,3,unknown,none,sunny,199,17066,clase001,thort001,,
CLE202207021,NYA,CLE,CLE08,2022/07/02,1,12:10PM,day,9,2,true,bacoj901,millb903,littw901,ticht901,(none),(none),2022/10/12 09:01:04,unknown,pitches,maveb701,73,fromcf,5,unknown,none,sunny,208,21203,coleg001,mccak003,,
CLE202207022,NYA,CLE,CLE08,2022/07/02,2,6:10PM,night,9,2,true,drakr901,littw901,ticht901,millb903,(none),(none),2022/10/12 09:01:04,unknown,pitches,maveb701,76,fromrf,2,unknown,none,sunny,189,29236,cortn001,civaa001,holmc001,
CLE202207030,NYA,CLE,CLE08,2022/07/03,0,1:40PM,day,9,2,true,littw901,ticht901,bacoj901,drakr901,(none),(none),2022/09/26 06:25:42,unknown,pitches,brosc701,77,ltor,9,unknown,none,sunny,175,26113,mcket001,montj004,clase001,
CLE202207110,CHA,CLE,CLE08,2022/07/11,0,7:10PM,night,9,2,true,merzd901,mosce901,viscj901,reynj901,(none),(none),2022/09/26 06:25:53,unknown,pitches,brosc701,87,ltor,15,unknown,none,cloudy,171,13655,quanc001,lynnl001,,
CLE202207121,CHA,CLE,CLE08,2022/07/12,1,1:10PM,day,9,2,true,viscj901,merzd901,gibsh902,reynj901,(none),(none),2022/09/26 06:25:54,unknown,pitches,scotd701,80,ltor,14,unknown,none,sunny,129,11342,biebs001,martd006,,
CLE202207122,CHA,CLE,CLE08,2022/07/12,2,7:10PM,night,9,2,true,mosce901,gibsh902,reynj901,merzd901,(none),(none),2022/09/26 06:25:54,unknown,pitches,scotd701,79,ltor,9,unknown,none,sunny,195,11750,ceasd001,pilkk001,,
CLE202207130,CHA,CLE,CLE08,2022/07/13,0,7:10PM,night,9,2,true,gibsh902,reynj901,mosce901,viscj901,(none),(none),2022/09/29 09:02:10,unknown,pitches,brosc701,69,unknown,0,unknown,none,cloudy,177,13987,gioll001,hents001,hendl001,
