game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer,umplf
CHN195707270,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/07/27,0,0:00PM,day,false,,dixoh901,sudoe901,gormt101,burkk101,"""Comly""","""Comly""",1997/11/16 11:03AM,park,count,0,unknown,-1,unknown,unknown,unknown,153,11323,brosj101,haddh101,,,"""28""",,
CHN195707281,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/07/28,1,0:00PM,day,false,,sudoe901,gormt101,burkk101,dixoh901,"""Comly""","""Comly""",1997/11/16 11:27AM,park,count,0,unknown,-1,unknown,unknown,unknown,168,0,simmc101,pohot101,farrt101,,"""28""",,
CHN195707282,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/07/28,2,0:00PM,day,false,,gormt101,burkk101,dixoh901,sudoe901,"""Comly""","""Comly""",1997/11/16 12:04PM,park,count,0,unknown,-1,unknown,unknown,unknown,170,20512,sanfj101,drotd101,,,"""28""",,
CHN195707290,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/07/29,0,0:00PM,day,false,,burkk101,dixoh901,sudoe901,gormt101,"""Comly""","""Comly""",1997/11/16 2:40PM,park,count,0,unknown,-1,unknown,unknown,unknown,140,3637,rober102,elstd101,,,"""28""",,
CHN195707301,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/07/30,1,0:00PM,day,false,,smitv101,conlj102,donaa901,delmv901,"""Comly""","""Comly""",1996/04/21 9:53AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,magls101,drabm101,labic101,,"""Roth""",,
CHN195707302,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/07/30,2,0:00PM,day,false,,conlj102,donaa901,delmv901,smitv101,"""David W. Smith""","""David W. Smith""",1994/12/17 6:16PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,15576,hilld102,newcd101,elstd101,,"""Allan Roth""",,
CHN195707311,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/07/31,1,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Comly""","""Comly""",1996/04/21 10:11AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,0,roebe101,rushb101,labic101,,"""Roth""",,
CHN195707312,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/07/31,2,0:00PM,day,false,,delmv901,smitv101,conlj102,donaa901,"""Comly""","""Comly""",1996/04/21 10:39AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,17163,roebe101,elstd101,labic101,,"""Roth""",,
CHN195708010,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/08/01,0,0:00PM,day,false,,smitv101,conlj102,donaa901,delmv901,"""David W. Smith""","""David W. Smith""",1994/12/17 10:57PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,180,8075,koufs101,pohot101,,,"""Allan Roth""",,
CHN195708020,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/08/02,0,0:00PM,day,false,,jackb901,craws901,venzt901,balll901,"""Greg Beston""","""Greg Beston""",2003/12/29 10:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,5414,hilld102,law-v101,,,"""127""",,
CHN195708041,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/08/04,1,0:00PM,day,false,,craws901,venzt901,balll901,jackb901,"""David W. Smith""","""David W. Smith""",2003/02/14 4:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,drabm101,frieb102,,,"""168,175""",,
CHN195708042,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/08/04,2,0:00PM,day,false,,venzt901,balll901,jackb901,craws901,"""Comly""","""Comly""",2005/11/20 8:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,14757,hilld102,arrol101,,,"""246""",,
CHN195708130,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/08/13,0,1:30PM,day,false,,craws901,venzt901,balll901,jackb901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/01/29 9:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,171,11039,rushb101,wehmh101,littd102,,"""CARDINALS""",,
CHN195708140,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/08/14,0,1:30PM,day,false,,venzt901,balll901,jackb901,craws901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/02/01 10:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,10523,drotd101,mizew101,,,"""CARDINALS""",,
CHN195708150,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/08/15,0,1:30PM,day,false,,balll901,jackb901,craws901,venzt901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/02/02 12:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,7429,drabm101,jones105,,,"""CARDINALS""",,
CHN195708160,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/08/16,0,0:00PM,day,false,,jackb901,craws901,venzt901,balll901,"""Greg Beston""","""Greg Beston""",2003/03/19 4:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,217,9659,brosj101,grosd101,,,"""22""",,
CHN195708170,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/08/17,0,0:00PM,day,false,,craws901,venzt901,balll901,jackb901,"""Greg Beston""","""Greg Beston""",2003/03/19 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,14181,lownt101,jeffh101,,,"""22""",,
CHN195708180,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/08/18,0,0:00PM,day,false,,venzt901,balll901,jackb901,craws901,"""Greg Beston""","""Greg Beston""",2003/03/20 6:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,27100,rushb101,nuxhj101,,,"""22""",,
CHN195708300,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/08/30,0,1:30PM,day,false,,dascf901,secof101,lands901,bakeb101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/04/29 1:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,9338,mizew101,drabm101,,,"""CARDINALS""",,
CHN195708310,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/08/31,0,1:30PM,day,false,,secof101,lands901,bakeb101,dascf901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/06/22 10:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,176,13437,wehmh101,lownt101,muffb101,,"""CARDINALS""",,
CHN195709010,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1957/09/01,0,1:30PM,day,false,,lands901,bakeb101,dascf901,secof101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1999/09/27 10:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,192,17438,mcdal101,lownt101,merrl101,,"""CARDINALS""",,
CHN195709021,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/02,1,0:00PM,day,false,,conlj102,donaa901,delmv901,smitv101,"""Ron Richards""","""Ron Richards""",1998/06/25 10:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,189,0,johne101,rushb101,,,"""Bob Wolf""",,
CHN195709022,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/02,2,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/06/25 11:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,34239,trowb101,hilld102,,,"""Bob Wolf""",,
CHN195709030,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/03,0,0:00PM,day,false,,delmv901,smitv101,conlj102,donaa901,"""Ron Richards""","""Ron Richards""",1998/06/25 11:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,7490,spahw101,littd102,,,"""Bob Wolf""",,
CHN195709041,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/09/04,1,0:00PM,day,false,,lands901,bakeb101,dascf901,secof101,"""Greg Beston""","""Greg Beston""",2003/03/25 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,0,drabm101,podbb101,,,"""22""",,
CHN195709042,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/09/04,2,0:00PM,day,false,,bakeb101,dascf901,secof101,lands901,"""David W. Smith""","""David W. Smith""",2003/02/14 3:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,3500,nuxhj101,elstd101,,,"""22""",,
CHN195709050,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1957/09/05,0,0:00PM,day,false,,dascf901,secof101,lands901,bakeb101,"""Greg Beston""","""Greg Beston""",2003/03/25 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,2141,lawrb103,drotd101,,,"""22""",,
CHN195709100,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/09/10,0,0:00PM,day,false,,conlj102,donaa901,delmv901,smitv101,"""David W. Smith""","""David W. Smith""",1994/12/18 3:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,3489,drotd101,koufs101,,,"""Allan Roth""",,
CHN195709110,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1957/09/11,0,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Comly""","""Comly""",1996/04/22 10:08PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,3461,podrj101,rushb101,,,"""Roth""",,
CHN195709131,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/09/13,1,0:00PM,day,false,,delmv901,smitv101,conlj102,donaa901,"""David W. Smith""","""David W. Smith""",2009/03/15 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,0,frieb102,elstd101,,,"""264""",,
CHN195709132,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/09/13,2,0:00PM,day,false,,smitv101,conlj102,donaa901,delmv901,"""Comly""","""Comly""",2005/11/20 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,2197,smitb109,drabm101,facer101,,"""246""",,
CHN195709141,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/09/14,1,1:00PM,day,false,,conlj102,donaa901,delmv901,smitv101,"""Comly""","""Comly""",2005/11/20 9:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,obrie101,brosj101,,,"""246""",,
CHN195709142,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1957/09/14,2,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Comly""","""Comly""",2005/11/20 9:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,6170,brosj101,obrij101,lownt101,,"""246""",,
CHN195709151,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1957/09/15,1,0:00PM,day,false,,jackb901,craws901,venzt901,balll901,"""Comly""","""Comly""",2010/08/25 8:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,rushb101,cronr101,,,"""291""",,
CHN195709152,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1957/09/15,2,0:00PM,day,false,,craws901,venzt901,balll901,jackb901,"""Comly""","""Comly""",2010/08/25 8:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,9294,elstd101,mills101,lownt101,,"""291""",,
CHN195709170,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/09/17,0,0:00PM,day,false,,burkk101,dixoh901,gormt101,boggd901,"""Comly""","""Comly""",1997/11/19 11:05PM,park,count,0,unknown,-1,unknown,unknown,unknown,140,1727,drabm101,sanfj101,,,"""28""",,sudoe901
CHN195709180,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1957/09/18,0,0:00PM,day,false,,dixoh901,gormt101,boggd901,burkk101,"""Comly""","""Comly""",1997/11/19 11:45PM,park,count,0,unknown,-1,unknown,unknown,unknown,126,2094,drotd101,rober102,elstd101,,"""28""",,sudoe901
CHN195709200,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/20,0,0:00PM,day,false,,gormt101,burkk101,dixoh901,sudoe901,"""Ron Richards""","""Ron Richards""",1998/06/25 11:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,4032,spahw101,rushb101,mcmad102,,"""Bob Wolf""",,
CHN195709210,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/21,0,0:00PM,day,false,,boggd901,burkk101,dixoh901,gormt101,"""Ron Richards""","""Ron Richards""",1998/06/26 12:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,15025,buhlb101,drabm101,,,"""Bob Wolf""",,sudoe901
CHN195709220,"""version 7RS(19) of 07/07/92""",MLN,CHN,CHI11,1957/09/22,0,0:00PM,day,false,,burkk101,dixoh901,gormt101,boggd901,"""Ron Richards""","""Ron Richards""",1998/06/26 12:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,200,25561,mcmad102,lownt101,jay-j101,,"""Bob Wolf""",,sudoe901
CIN195704160,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1957/04/16,0,0:00,day,false,,conlj102,donaa901,delmv901,smitv101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1994/10/29 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,32554,wehmh101,klipj101,,,"""CARDINALS""",,
CIN195704240,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1957/04/24,0,0:00PM,night,false,,lands901,bakeb101,dascf901,secof101,"""Greg Beston""","""Greg Beston""",2003/02/20 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,7212,nuxhj101,drabm101,grosd101,,"""22""",,
CIN195704250,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1957/04/25,0,0:00PM,day,false,,bakeb101,dascf901,secof101,lands901,"""Greg Beston""","""Greg Beston""",2003/02/22 10:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,3458,lawrb103,drotd101,,,"""22""",,
CIN195704260,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1957/04/26,0,0:00PM,night,false,,smitv101,conlj102,donaa901,delmv901,"""Ron Richards""","""Ron Richards""",1998/08/11 3:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,18462,spahw101,klipj101,,,"""Bob Wolf""",,
CIN195704270,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1957/04/27,0,0:00PM,night,false,,conlj102,donaa901,delmv901,smitv101,"""Ron Richards""","""Ron Richards""",1998/08/11 3:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,23816,burdl101,hackw102,,,"""Bob Wolf""",,
CIN195704280,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1957/04/28,0,0:00PM,day,false,,donaa901,delmv901,smitv101,conlj102,"""Ron Richards""","""Ron Richards""",1998/08/12 3:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,14562,murfr101,acket101,,,"""Bob Wolf""",,
CIN195705140,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/05/14,0,0:00PM,night,false,,burkk101,boggd901,gormt101,dixoh901,"""Comly""","""Comly""",1997/11/09 12:18PM,park,count,0,unknown,-1,unknown,unknown,night,174,9829,farrt101,sancr101,rober102,,"""28""",,
CIN195705150,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/05/15,0,0:00PM,night,false,,boggd901,gormt101,dixoh901,burkk101,"""Comly""","""Comly""",1997/11/09 5:25PM,park,count,0,unknown,-1,unknown,unknown,night,155,12442,lawrb103,sanfj101,,,"""28""",,
CIN195705160,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/05/16,0,0:00PM,night,false,,balll901,jackb901,craws901,venzt901,"""Greg Beston""","""Greg Beston""",2003/02/24 7:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,7337,acket101,ridzs101,,,"""22""",,
CIN195705170,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/05/17,0,0:00PM,night,false,,jackb901,craws901,venzt901,balll901,"""Greg Beston""","""Greg Beston""",2003/03/02 10:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19192,grosd101,barcc101,,,"""22""",,
CIN195705180,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/05/18,0,0:00PM,day,false,,craws901,venzt901,balll901,jackb901,"""Greg Beston""","""Greg Beston""",2003/03/02 11:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,8538,gomer101,nuxhj101,,,"""22""",,
CIN195705191,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/05/19,1,0:00PM,day,false,,lands901,bakeb101,dascf901,secof101,"""Greg Beston""","""Greg Beston""",2003/03/02 12:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,acket101,purkb101,,,"""22""",,
CIN195705192,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/05/19,2,0:00PM,day,false,,bakeb101,dascf901,secof101,lands901,"""Greg Beston""","""Greg Beston""",2003/03/04 2:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,24564,acket101,klinr102,,,"""22""",,
CIN195705210,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/05/21,0,0:00PM,night,false,,dascf901,secof101,lands901,bakeb101,"""Comly""","""Comly""",1996/04/09 9:47PM,park,pitches,0,unknown,-1,unknown,unknown,night,138,21036,podrj101,jeffh101,,,"""Roth""",,
CIN195705220,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/05/22,0,0:00PM,night,false,,secof101,lands901,bakeb101,dascf901,"""David W. Smith""","""David W. Smith""",1994/12/08 11:06AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,18640,klipj101,koufs101,,,"""Allan Roth""",,
CIN195705230,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1957/05/23,0,8:00PM,night,false,,burkk101,boggd901,gormt101,dixoh901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1994/12/24 9:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,7082,grosd101,mcdal101,acket101,,"""CARDINALS""",,
CIN195705240,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1957/05/24,0,0:00,night,false,,boggd901,gormt101,dixoh901,burkk101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1994/12/31 8:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,19825,jackl102,nuxhj101,wilhh101,,"""CARDINALS""",,
CIN195705250,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1957/05/25,0,9:34PM,night,false,,gormt101,dixoh901,burkk101,boggd901,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1995/01/03 7:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,25925,schmw101,lawrb103,davij103,,"""CARDINALS""",,
CIN195705260,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1957/05/26,0,1:30PM,day,false,,dixoh901,burkk101,boggd901,gormt101,"""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1995/01/07 9:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,17782,jeffh101,wehmh101,,,"""CARDINALS""",,
CIN195706010,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1957/06/01,0,0:00PM,day,false,,jackb901,craws901,venzt901,balll901,"""David W. Smith""","""David W. Smith""",2003/02/14 2:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,9320,jeffh101,littd102,nuxhj101,,"""22""",,
CIN195706021,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1957/06/02,1,0:00PM,day,false,,craws901,venzt901,balll901,jackb901,"""Greg Beston""","""Greg Beston""",2003/03/04 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,0,freeh101,drabm101,,,"""22""",,
CIN195706022,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1957/06/02,2,0:00PM,day,false,,venzt901,balll901,jackb901,craws901,"""Greg Beston""","""Greg Beston""",2003/03/04 7:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,26664,rushb101,klipj101,elstd101,,"""22""",,
CIN195706170,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/06/17,0,0:00PM,night,false,,delmv901,smitv101,conlj102,donaa901,"""Comly""","""Comly""",1996/04/17 9:06PM,park,pitches,0,unknown,-1,unknown,unknown,night,154,14595,mcded101,klipj101,,,"""Roth""",,
CIN195706180,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/06/18,0,0:00PM,night,false,,smitv101,conlj102,donaa901,delmv901,"""Comly""","""Comly""",1996/04/17 9:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,18551,newcd101,jeffh101,,,"""Roth""",,
CIN195706190,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/06/19,0,0:00PM,night,false,,conlj102,donaa901,delmv901,smitv101,"""Comly""","""Comly""",1996/04/17 9:49PM,park,pitches,0,unknown,-1,unknown,unknown,night,118,18809,acket101,labic101,freeh101,,"""Roth""",,
CIN195706200,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1957/06/20,0,0:00PM,night,false,,donaa901,delmv901,smitv101,conlj102,"""Comly""","""Comly""",1996/04/17 10:54PM,park,pitches,0,unknown,-1,unknown,unknown,night,139,18217,lawrb103,crair101,,,"""Roth""",,
CIN195706210,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/06/21,0,0:00PM,night,false,,bakeb101,dascf901,secof101,lands901,"""Greg Beston""","""Greg Beston""",2003/03/09 11:01AM,unknown,none,0,unknown,-1,unknown,unknown,night,179,19648,purkb101,jeffh101,,,"""22""",,
CIN195706220,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/06/22,0,0:00PM,day,false,,dascf901,secof101,lands901,bakeb101,"""Greg Beston""","""Greg Beston""",2003/03/09 12:03PM,unknown,none,0,unknown,-1,unknown,rain,unknown,178,9299,lawrb103,purkb101,,,"""22""",,
CIN195706231,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/06/23,1,0:00PM,day,false,,secof101,lands901,bakeb101,dascf901,"""Greg Beston""","""Greg Beston""",2003/03/09 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,jeffh101,swanr101,,,"""22""",,
CIN195706232,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/06/23,2,0:00PM,day,false,,lands901,bakeb101,dascf901,secof101,"""Greg Beston""","""Greg Beston""",2003/03/09 12:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,22188,acket101,klinr102,sancr101,,"""22""",,
CIN195706250,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/06/25,0,0:00PM,night,false,,gormt101,dixoh901,(none),burkk101,,"""Alan Boodman""",1996/01/16 11:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,13824,lawrb103,cronr101,,,"""Koppett""",,
CIN195706260,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/06/26,0,0:00PM,night,false,,dixoh901,burkk101,(none),gormt101,,"""Alan Boodman""",1996/01/16 11:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,14097,mills101,klipj101,,,"""Koppett""",,
CIN195706270,"""version 7RS(19) of 07/07/92""",NY1,CIN,CIN07,1957/06/27,0,0:00PM,night,false,,burkk101,gormt101,(none),dixoh901,,"""Alan Boodman""",1996/01/16 5:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8025,antoj103,grosd101,,,"""Koppett""",,
CIN195706280,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/06/28,0,0:00PM,night,false,,craws901,venzt901,balll901,jackb901,"""Comly""","""Comly""",1997/11/12 9:55PM,park,count,0,unknown,-1,unknown,unknown,night,161,16848,jeffh101,cardd101,,,"""28""",,
CIN195706290,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/06/29,0,0:00PM,day,false,,venzt901,balll901,jackb901,craws901,"""Comly""","""Comly""",1997/11/12 10:25PM,park,count,0,unknown,-1,unknown,unknown,unknown,147,10290,acket101,rober102,,,"""28""",,
CIN195706301,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/06/30,1,0:00PM,day,false,,balll901,jackb901,craws901,venzt901,"""Comly""","""Comly""",1997/11/12 10:43PM,park,count,0,unknown,-1,unknown,unknown,unknown,142,0,lawrb103,simmc101,,,"""28""",,
CIN195706302,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1957/06/30,2,0:00PM,day,false,,jackb901,craws901,venzt901,balll901,"""Comly""","""Comly""",1997/11/12 11:10PM,park,count,0,unknown,-1,unknown,unknown,unknown,155,32584,klipj101,haddh101,lawrb103,,"""28""",,
CIN195707030,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1957/07/03,0,0:00PM,night,false,,dascf901,secof101,lands901,bakeb101,"""Ron Richards""","""Ron Richards""",1998/08/12 3:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,28255,jeffh101,burdl101,lawrb103,,"""Bob Wolf""",,
CIN195707040,"""version 7RS(19) of 07/07/92""",MLN,CIN,CIN07,1957/07/04,0,0:00PM,day,false,,secof101,lands901,bakeb101,dascf901,"""Ron Richards""","""Ron Richards""",1998/08/12 3:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,20914,conlg101,freeh101,mcmad102,,"""Bob Wolf""",,
CIN195707230,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1957/07/23,0,0:00PM,night,false,,dixoh901,sudoe901,gormt101,burkk101,"""Greg Beston""","""Greg Beston""",2003/03/12 5:40PM,unknown,none,0,unknown,-1,unknown,unknown,night,210,17551,law-v101,lawrb103,purkb101,,"""22""",,
