game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype,umplf,umprf
WS1195107070,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/07/07,WAS09,0,0:00PM,night,false,papaj901,romme101,(none),mcgob901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/13 11:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,11035,martm101,morej102,,,,,,
WS1195107081,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/07/08,WAS09,1,0:00PM,day,false,romme101,mcgob901,(none),papaj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 12:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,marrc101,kella103,,,,,,
WS1195107082,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/07/08,WAS09,2,0:00PM,day,false,mcgob901,papaj901,(none),romme101,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 12:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,9544,hudss101,schec101,,,,,,
WS1195107240,"""version 7RS(19) of 07/07/92""",DET,WS1,1951/07/24,WAS09,0,0:00PM,night,false,passa901,berrc103,hurle901,nappl901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,10661,stuam101,portb102,,,,,,
WS1195107250,"""version 7RS(19) of 07/07/92""",DET,WS1,1951/07/25,WAS09,0,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/25 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,3069,johnd102,hutcf101,,,,,,
WS1195107260,"""version 7RS(19) of 07/07/92""",DET,WS1,1951/07/26,WAS09,0,0:00PM,day,false,hurle901,nappl901,passa901,berrc103,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 6:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,3430,troud101,harrm101,,,,,,
WS1195107270,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/07/27,WAS09,0,0:00PM,night,false,nappl901,passa901,berrc103,hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 7:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,5214,marrc101,mcdoj104,,,,,,
WS1195107291,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/07/29,WAS09,1,0:00PM,day,false,passa901,berrc103,hurle901,nappl901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 7:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,conss101,widma101,,,,,,
WS1195107292,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/07/29,WAS09,2,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 7:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,9069,paigs101,harrm101,,,,,,
WS1195107310,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/07/31,WAS09,0,0:00PM,night,false,summb901,grieb901,(none),stevj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 8:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,25064,fellb101,johnd102,garcm101,,,,,
WS1195108011,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/08/01,WAS09,1,0:00PM,day,false,grieb901,stevj901,(none),summb901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 8:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,brisl101,haynj101,garcm101,,,,,
WS1195108012,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/08/01,WAS09,2,0:00PM,night,false,stevj901,summb901,(none),grieb901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 8:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,24633,morej102,wynne101,,,,,,
WS1195108020,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/08/02,WAS09,0,0:00PM,night,false,summb901,grieb901,(none),stevj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 8:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,11622,groms101,portb102,,,,,,
WS1195108030,"""version 7RS(19) of 07/07/92""",CHA,WS1,1951/08/03,WAS09,0,0:00PM,night,false,grieb901,stevj901,(none),summb901,"""WS1""","""DWV""","""DWV""",1996/05/07 2:53PM,park,none,0,unknown,-1,unknown,unknown,night,134,9321,rogos101,hudss101,,,,,,
WS1195108040,"""version 7RS(19) of 07/07/92""",CHA,WS1,1951/08/04,WAS09,0,0:00PM,night,false,stevj901,summb901,(none),grieb901,"""WS1""","""DWV""","""DWV""",1996/05/07 3:02PM,park,none,0,unknown,-1,unknown,unknown,night,116,11449,marrc101,holck101,,,,,,
WS1195108050,"""version 7RS(19) of 07/07/92""",CHA,WS1,1951/08/05,WAS09,0,0:00PM,day,false,summb901,grieb901,(none),stevj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/26 8:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,16845,kretl101,stard102,,,,,,
WS1195108140,"""version 7RS(19) of 07/07/92""",NYA,WS1,1951/08/14,WAS09,0,0:00PM,night,false,duffj901,grieb901,stevj901,summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,19680,kuzab101,harrm101,,,,,,
WS1195108150,"""version 7RS(19) of 07/07/92""",NYA,WS1,1951/08/15,WAS09,0,0:00PM,night,false,grieb901,stevj901,summb901,duffj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,15367,lopae101,morej102,kuzab101,,,,,
WS1195108160,"""version 7RS(19) of 07/07/92""",NYA,WS1,1951/08/16,WAS09,0,0:00PM,day,false,stevj901,summb901,duffj901,grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,4843,schaa102,stard102,ostrj101,,,,,
WS1195108170,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/08/17,WAS09,0,0:00PM,night,false,soarh901,mcgob901,(none),mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/06 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,10834,kinde101,marrc101,,,,,,
WS1195108180,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/08/18,WAS09,0,0:00PM,night,false,mckib901,stevj901,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 6:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,14430,parnm101,morej102,kinde101,,,,,
WS1195108190,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/08/19,WAS09,0,0:00PM,day,false,stevj901,soarh901,(none),mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/07 6:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,15984,scarr102,portb102,,,,,,
WS1195109010,"""version 7RS(19) of 07/07/92""",NYA,WS1,1951/09/01,WAS09,0,0:00PM,day,false,hubbc901,papaj901,nappl901,honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/13 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,17026,lopae101,hudss101,,,,,,
WS1195109110,"""version 7RS(19) of 07/07/92""",CHA,WS1,1951/09/11,WAS09,0,0:00PM,night,false,hubbc901,hurle901,honoj901,nappl901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/28 6:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,6751,ferrt101,dorif101,,,,,,
WS1195109120,"""version 7RS(19) of 07/07/92""",CHA,WS1,1951/09/12,WAS09,0,0:00PM,night,false,hurle901,honoj901,nappl901,hubbc901,"""White Sox""","""D Lamoureaux ""","""D Lamoureaux""",1999/12/29 6:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,3612,pierb101,hudss101,,,,,,
WS1195109130,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/09/13,WAS09,0,0:00PM,night,false,honoj901,nappl901,hubbc901,hurle901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,15219,portb102,lemob101,,,,,,
WS1195109151,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/09/15,WAS09,1,0:00PM,day,false,nappl901,hubbc901,hurle901,honoj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,wynne101,johnd102,,,,,,
WS1195109152,"""version 7RS(19) of 07/07/92""",CLE,WS1,1951/09/15,WAS09,2,0:00PM,day,false,hubbc901,hurle901,honoj901,nappl901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,20056,ferrt101,garcm101,,,,,,
WS1195109161,"""version 7RS(19) of 07/07/92""",DET,WS1,1951/09/16,WAS09,1,0:00PM,day,false,romme101,soarh901,(none),duffj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 12:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,cainb101,stard102,,,,,,
WS1195109162,"""version 7RS(19) of 07/07/92""",DET,WS1,1951/09/16,WAS09,2,0:00PM,day,false,soarh901,duffj901,(none),romme101,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10530,grayt101,simaa101,troud101,,,,,
WS1195109181,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/09/18,WAS09,1,0:00PM,day,false,duffj901,romme101,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,byrnt101,hudss101,,,,,,
WS1195109182,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/09/18,WAS09,2,0:00PM,night,false,romme101,soarh901,(none),duffj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 6:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2808,garvn102,morej102,,,,,,
WS1195109190,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/09/19,WAS09,0,0:00PM,night,false,soarh901,duffj901,(none),romme101,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,2612,portb102,mahob101,,,,,,
WS1195109200,"""version 7RS(19) of 07/07/92""",SLA,WS1,1951/09/20,WAS09,0,0:00PM,night,false,duffj901,romme101,(none),soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/29 7:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1303,paigs101,johnd102,,,,,,
WS1195109250,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/09/25,WAS09,0,0:00PM,night,false,hurle901,summb901,(none),romme101,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,5754,portb102,kiell101,,,,,,
WS1195109260,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/09/26,WAS09,0,0:00PM,night,false,summb901,romme101,(none),hurle901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 12:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,5455,hudss101,scarr102,ferrt101,,,,,
WS1195109270,"""version 7RS(19) of 07/07/92""",BOS,WS1,1951/09/27,WAS09,0,0:00PM,day,false,romme101,hurle901,(none),summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 5:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,1555,simaa101,stobc101,conss101,,,,,
WS1195109290,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/09/29,WAS09,0,0:00PM,night,false,stevj901,honoj901,(none),duffj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1103,kella103,stard102,,,,,,
WS1195109301,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/09/30,WAS09,1,0:00PM,day,false,honoj901,duffj901,(none),stevj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 6:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,0,portb102,shanb102,,,,,,
WS1195109302,"""version 7RS(19) of 07/07/92""",PHA,WS1,1951/09/30,WAS09,2,0:00PM,day,false,duffj901,stevj901,(none),honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/12/30 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,3846,hoopb101,haynj101,,,,,,
DET195104170,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/04/17,DET04,0,0:00PM,day,false,passa901,berrc103,hurle901,nappl901,"""Indians""","""D Lamoureaux ""","""D Lamoureaux""",1999/09/15 6:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,43470,lemob101,newhh101,,,,,,
DET195104180,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/04/18,DET04,0,0:00PM,day,false,berrc103,hurle901,nappl901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/09/15 6:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,5161,wynne101,troud101,,,,,,
DET195104230,"""version 7RS(19) of 07/07/92""",SLA,DET,1951/04/23,DET04,0,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/09 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2125,herbr101,fannc101,,,,,,
DET195104280,"""version 7RS(19) of 07/07/92""",CHA,DET,1951/04/28,DET04,0,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""94""","""D Lamoureaux""","""D Lamoureaux""",2003/11/09 5:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,11640,rogos101,pierb101,,,,,,
DET195104290,"""version 7RS(19) of 07/07/92""",CHA,DET,1951/04/29,DET04,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/09/16 9:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,21301,holck101,newhh101,,,,,,
DET195105010,"""version 7RS(19) of 07/07/92""",PHA,DET,1951/05/01,DET04,0,0:00PM,day,false,grieb901,stevj901,(none),duffj901,"""253,291""","""Lamoureaux/Comly""","""Lamoureaux/Comly""",2007/02/08 12:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,3583,wyseh101,troud101,,,,,,
DET195105020,"""version 7RS(19) of 07/07/92""",PHA,DET,1951/05/02,DET04,0,0:00PM,day,false,stevj901,duffj901,(none),grieb901,"""150""","""Greg Beston""","""Greg Beston""",2003/07/29 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,11902,herbr101,wyseh101,,,,,,
DET195105030,"""version 7RS(19) of 07/07/92""",BOS,DET,1951/05/03,DET04,0,0:00PM,day,false,stevj901,duffj901,summb901,grieb901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/05/20 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,6705,stobc101,grayt101,,,,,,
DET195105040,"""version 7RS(19) of 07/07/92""",BOS,DET,1951/05/04,DET04,0,0:00PM,day,false,duffj901,summb901,grieb901,stevj901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/05/20 5:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,5513,newhh101,taylh101,,,,,,
DET195105050,"""version 7RS(19) of 07/07/92""",BOS,DET,1951/05/05,DET04,0,0:00PM,day,false,summb901,grieb901,stevj901,duffj901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/05/20 6:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,13322,herbr101,taylh101,,,,,,
DET195105060,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/05/06,DET04,0,0:00PM,day,false,soarh901,mcgob901,mckib901,honoj901,"""Rosenthal""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 7:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,37078,morgt101,boroh101,,,,,,
DET195105070,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/05/07,DET04,0,0:00PM,day,false,mcgob901,mckib901,honoj901,soarh901,"""Rosenthal""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 5:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,6036,bearg102,sanff101,,,,,,
DET195105080,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/05/08,DET04,0,0:00PM,day,false,mckib901,honoj901,soarh901,mcgob901,"""Rosenthal""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 5:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,11653,herbr101,reyna102,,,,,,
DET195105090,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/05/09,DET04,0,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/09/24 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,3799,newhh101,simaa101,,,,,,
DET195105250,"""version 7RS(19) of 07/07/92""",SLA,DET,1951/05/25,DET04,0,0:00PM,night,false,grieb901,stevj901,(none),summb901,"""56,102,208,611""","""Richard Weston/RWood""","""David W. Smith/RWood""",2011/12/20 9:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,23531,widma101,newhh101,,,,,,
DET195105260,"""version 7RS(19) of 07/07/92""",SLA,DET,1951/05/26,DET04,0,0:00PM,day,false,stevj901,summb901,(none),grieb901,"""56,102,208,603""","""Richard Weston/Smith""","""David W. Smith""",2011/12/20 11:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,6299,kennb103,troud101,,,,,,
DET195105280,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/05/28,DET04,0,0:00PM,night,false,duffj901,stevj901,summb901,grieb901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 1:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,28652,fellb101,grayt101,,,,,,
DET195105290,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/05/29,DET04,0,0:00PM,day,false,stevj901,summb901,grieb901,duffj901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 1:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,6280,lemob101,cainb101,,,,,,
DET195106020,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/06/02,DET04,0,0:00PM,day,false,mcgob901,mckib901,honoj901,soarh901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/02/10 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,267,22047,reyna102,grayt101,,,,,,
DET195106031,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/06/03,DET04,1,0:00PM,day,false,mckib901,honoj901,soarh901,mcgob901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,0,simaa101,troud101,haynj101,,,,,
DET195106032,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/06/03,DET04,2,0:00PM,day,false,honoj901,soarh901,mcgob901,mckib901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 5:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,16929,hutcf101,hudss101,,,,,,
DET195106040,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/06/04,DET04,0,0:00PM,day,false,soarh901,mcgob901,mckib901,honoj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 5:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,2235,newhh101,conss101,,,,,,
DET195106050,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/06/05,DET04,0,0:00PM,night,false,mcgob901,mckib901,honoj901,soarh901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/10/10 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,16164,bearg102,johnd102,,,,,,
DET195106060,"""version 7RS(19) of 07/07/92""",BOS,DET,1951/06/06,DET04,0,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""253""","""David W. Smith""","""David W. Smith""",2010/01/26 10:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,9002,cainb101,taylh101,hutcf101,,,,,
DET195106070,"""version 7RS(19) of 07/07/92""",BOS,DET,1951/06/07,DET04,0,0:00PM,night,false,papaj901,hubbc901,(none),romme101,"""115""","""Bob Kistler""","""Greg Beston""",1998/10/04 1:59PM,unknown,none,0,unknown,-1,unknown,unknown,night,125,39929,kinde101,grayt101,,,,,,
DET195106080,"""version 7RS(19) of 07/07/92""",PHA,DET,1951/06/08,DET04,0,0:00PM,day,false,hubbc901,romme101,(none),papaj901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/02/10 8:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,2623,troud101,schec101,,,,,,
DET195106101,"""version 7RS(19) of 07/07/92""",PHA,DET,1951/06/10,DET04,1,0:00PM,day,false,romme101,papaj901,(none),hubbc901,"""150""","""Greg Beston""","""Greg Beston""",2003/08/13 9:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,hutcf101,hoopb101,,,,,,
DET195106102,,PHA,DET,1951/06/10,DET04,2,0:00PM,day,false,papaj901,hubbc901,(none),romme101,"""119,56,276""","""Mark Pankin/Smith""","""Mark Pankin/Smith""",2012/01/14 14:16,park,none,0,unknown,-1,unknown,unknown,unknown,154,26764,cainb101,colej101,troud101,,,,,
DET195107050,"""version 7RS(19) of 07/07/92""",CHA,DET,1951/07/05,DET04,0,0:00PM,day,false,hurle901,passa901,berrc103,nappl901,"""212""","""David W. Smith""","""David W. Smith""",2010/01/20 1:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,11462,hutcf101,kretl101,,,,,,
DET195107060,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/07/06,DET04,0,0:00PM,night,false,passa901,berrc103,nappl901,hurle901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/06 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,54562,fellb101,grayt101,brisl101,,,,,
DET195107070,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/07/07,DET04,0,0:00PM,day,false,berrc103,nappl901,hurle901,passa901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/13 11:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,16049,cainb101,lemob101,,,,,,
DET195107081,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/07/08,DET04,1,0:00PM,day,false,nappl901,hurle901,passa901,berrc103,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/13 11:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,wynne101,trucv101,,,,,,
DET195107082,"""version 7RS(19) of 07/07/92""",CLE,DET,1951/07/08,DET04,2,0:00PM,day,false,hurle901,passa901,berrc103,nappl901,"""Indians""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 12:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,41154,garcm101,whith101,,,,,,
DET195107120,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/07/12,DET04,0,0:00PM,day,false,duffj901,grieb901,stevj901,summb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 1:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,4655,cainb101,sanff101,hutcf101,,,,,
DET195107130,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/07/13,DET04,0,0:00PM,night,false,grieb901,stevj901,summb901,duffj901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 3:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,22693,portb102,grayt101,morej102,,,,,
DET195107140,"""version 7RS(19) of 07/07/92""",WS1,DET,1951/07/14,DET04,0,0:00PM,day,false,stevj901,summb901,duffj901,grieb901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1999/11/14 4:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6729,johnd102,newhh101,,,,,,
DET195107152,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/07/15,DET04,2,0:00PM,day,false,duffj901,grieb901,stevj901,summb901,"""56,276""","""Wayne Townsend""","""Wayne Townsend""",2012/01/13 8:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,45919,morgt101,bearg102,reyna102,,,,,
DET195107160,"""version 7RS(19) of 07/07/92""",NYA,DET,1951/07/16,DET04,0,0:00PM,day,false,grieb901,stevj901,summb901,duffj901,"""52,96,104,56""","""Pete Cottrell""","""Pete Cottrell""",2012/01/16 12:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,12226,sheas101,cainb101,ostrj101,,,,,
