game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer,innings
SLA194809191,"""version 7RS(19) of 07/07/92""",NYA,SLA,1948/09/19,STL07,1,0:00PM,day,false,passa901,boyej901,(none),romme101,"""209""","""209""","""DWV""",2013/08/10 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,sanff101,embrr101,fannc101,,,,
SLA194809192,"""version 7RS(19) of 07/07/92""",NYA,SLA,1948/09/19,STL07,2,0:00PM,day,false,boyej901,romme101,(none),passa901,"""209""","""209""","""DWV""",2013/08/10 8:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,12751,rascv101,ostrj101,,,,,
SLA194809200,"""version 7RS(19) of 07/07/92""",NYA,SLA,1948/09/20,STL07,0,0:00PM,day,false,romme101,passa901,(none),boyej901,"""99,102,208,128,104,98,96""","""Tom Thress""","""David W. Smith""",2014/09/23 9:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,1937,pagej101,gerha101,,,,,
PHI194804200,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/04/20,PHI11,0,0:00PM,day,false,barrg901,balll901,(none),barla901,"""115""","""Bob Kistler""","""Greg Beston""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,22913,leond103,sainj101,,,,,
PHI194804210,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/04/21,PHI11,0,0:00PM,day,false,balll901,barla901,(none),barrg901,"""115,596""","""Bob Kistler/Smith""","""Greg Beston/Smith""",2001/07/04 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,208,4720,heuse101,white103,,,,,
PHI194804220,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/04/22,PHI11,0,0:00PM,day,false,barla901,barrg901,(none),balll901,"""115,266,119,71,596""","""Tom Thress/Smith""","""David W. Smith""",2014/07/01 10:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,6678,shouc101,simmc101,,,,,
PHI194804300,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/04/30,PHI11,0,0:00PM,night,false,boggd901,henlb101,(none),stewb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/04/27 9:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,25834,palie101,leond103,,,,,
PHI194805010,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/05/01,PHI11,0,0:00PM,day,false,henlb101,stewb901,(none),boggd901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/04/27 10:44PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,117,13439,hattj101,dubim101,,,,,
PHI194805021,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/05/02,PHI11,1,0:00PM,day,false,stewb901,boggd901,(none),henlb101,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/04/27 11:30PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,162,0,barnr103,leond103,branr103,,,,
PHI194805022,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/05/02,PHI11,2,0:00PM,day,false,boggd901,henlb101,(none),stewb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/04/28 1:15PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,123,37861,heink101,roe-p101,,,,,
PHI194805150,"""version 7RS(19) of 07/07/92""",NY1,PHI,1948/05/15,PHI11,0,0:00PM,day,false,pineb101,gorea901,(none),robbs901,"""99,266,104,96,286""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2014/05/20 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,12875,dubim101,jansl101,,,,,
PHI194805170,"""version 7RS(19) of 07/07/92""",NY1,PHI,1948/05/17,PHI11,0,0:00PM,night,false,gorea901,robbs901,(none),pineb101,"""211""","""David W. Smith""","""David W. Smith""",2012/04/09 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,16165,donnb101,newsb101,,,,,
PHI194805180,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/05/18,PHI11,0,0:00PM,day,false,barla901,barrg901,(none),balll901,"""286""","""Tom Thress/Smith""","""David W. Smith""",2014/05/14 7:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,109,2646,schmj101,simmc101,,,,,
PHI194805190,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/05/19,PHI11,0,0:00PM,night,false,barrg901,balll901,(none),barla901,"""211""","""David W. Smith""","""David W. Smith""",2012/04/09 7:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,10929,nahes101,chamc102,,,,,
PHI194805220,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/05/22,PHI11,0,0:00PM,day,false,stewb901,boggd901,(none),henlb101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/02 7:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,6623,gumbh101,simmc101,,,,,
PHI194805231,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/05/23,PHI11,1,0:00PM,day,false,gorea901,robbs901,(none),pineb101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/02 7:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,0,wilkt101,donnb101,burkk101,,,,
PHI194805232,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/05/23,PHI11,2,0:00PM,day,false,robbs901,pineb101,(none),gorea901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/02 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,35152,hearj102,leond103,,,,,
PHI194805240,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/05/24,PHI11,0,0:00PM,night,false,pineb101,gorea901,(none),robbs901,"""211""","""David W. Smith""","""David W. Smith""",2012/04/09 10:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,13968,dubim101,braza101,,,,,
PHI194805250,"""version 7RS(19) of 07/07/92""",PIT,PHI,1948/05/25,PHI11,0,0:00PM,night,false,rearb901,goetl901,(none),conlj102,"""211""","""David W. Smith""","""David W. Smith""",2013/07/02 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,7138,ericp101,ridde101,rowes101,,,,
PHI194806170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/06/17,PHI11,0,0:00PM,night,false,conlj102,rearb901,(none),goetl901,"""211""","""David W. Smith""","""David W. Smith""",2013/07/20 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,17119,brech101,simmc101,wilkt101,,,,
PHI194806190,"""version 7RS(19) of 07/07/92""",PIT,PHI,1948/06/19,PHI11,0,0:00PM,day,false,balll901,barla901,(none),barrg901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/02 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,7555,chesb101,dubim101,higbk101,,,,
PHI194806201,"""version 7RS(19) of 07/07/92""",PIT,PHI,1948/06/20,PHI11,1,0:00PM,day,false,barla901,barrg901,(none),balll901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/02 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,leond103,sewer101,,,,,
PHI194806202,"""version 7RS(19) of 07/07/92""",PIT,PHI,1948/06/20,PHI11,2,0:00PM,day,false,barrg901,balll901,(none),barla901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/03 12:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,23810,gregh102,donnb101,queem101,,,,
PHI194806210,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/06/21,PHI11,0,0:00PM,night,false,gorea901,jordl901,(none),pineb101,"""240""","""DWV""","""DWV""",2013/08/11 6:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8509,fox-h101,heink101,gumbh101,,,,
PHI194806220,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/06/22,PHI11,0,0:00PM,night,false,pineb101,jordl901,(none),gorea901,"""240""","""DWV""","""DWV""",2013/08/11 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,9091,raffk101,heuse101,,,,,
PHI194806230,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/06/23,PHI11,0,0:00PM,night,false,jordl901,gorea901,(none),pineb101,"""211""","""David W. Smith""","""David W. Smith""",2013/07/20 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,7724,rober102,hught101,,,,,
PHI194806260,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/06/26,PHI11,0,0:00PM,day,false,robbs901,stewb901,(none),henlb101,"""119,266,68,111,596""","""Tom Thress/Smith""","""David W. Smith""",2014/06/20 1:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,5513,rowes101,kushe101,,,,,
PHI194806272,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/06/27,PHI11,2,0:00PM,day,false,henlb101,robbs901,(none),stewb901,"""211""","""David W. Smith""","""David W. Smith""",2013/07/20 9:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,27470,rober102,chamc102,,,,,
PHI194807020,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/07/02,PHI11,0,0:00PM,night,false,goetl901,rearb901,(none),jordl901,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/11/23 6:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,18195,hogub101,simmc101,,,,,
PHI194807030,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/07/03,PHI11,0,0:00PM,day,false,rearb901,jordl901,(none),goetl901,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/11/23 6:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,9548,spahw101,heink101,white103,,,,
PHI194807041,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/07/04,PHI11,1,0:00PM,day,false,jordl901,goetl901,rearb901,dascf901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/04 12:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,donnb101,voisb101,,,,,
PHI194807042,"""version 7RS(19) of 07/07/92""",BSN,PHI,1948/07/04,PHI11,2,0:00PM,day,false,goetl901,rearb901,dascf901,jordl901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/04 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,21861,rober102,barrr101,,,,,
PHI194807051,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/07/05,PHI11,1,0:00PM,day,false,rearb901,dascf901,jordl901,goetl901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/06/06 8:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,0,ramsw101,leond103,,,,,
PHI194807052,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/07/05,PHI11,2,0:00PM,day,false,dascf901,jordl901,goetl901,rearb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/08/13 7:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,32892,barnr103,rowes101,,,,,
PHI194807060,"""version 7RS(19) of 07/07/92""",BRO,PHI,1948/07/06,PHI11,0,0:00PM,night,false,jordl901,goetl901,(none),rearb901,"""27""","""GORD GLADMAN""","""GORD GLADMAN""",1994/08/14 2:44PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,148,17063,behrh101,dubim101,,,,,
PHI194807070,"""version 7RS(19) of 07/07/92""",NY1,PHI,1948/07/07,PHI11,0,0:00PM,night,false,goetl901,rearb901,(none),jordl901,"""211""","""David W. Smith""","""David W. Smith""",2013/07/20 10:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,13198,jansl101,simmc101,,,,,
PHI194807280,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/07/28,PHI11,0,0:00PM,day,false,dascf901,balll901,barla901,barrg901,"""266,119,68,111,596""","""Tom Thress/RWood""","""David W. Smith/RWood""",2014/07/31 6:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3801,dubim101,kushe101,,,,,
PHI194807290,"""version 7RS(19) of 07/07/92""",CHN,PHI,1948/07/29,PHI11,0,0:00PM,day,false,balll901,barla901,dascf901,barrg901,"""276,596""","""DWV/Smith""","""DWV/Smith""",2013/07/25 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,3939,rowes101,laded101,dubim101,,,,
PHI194807300,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/07/30,PHI11,0,0:00PM,night,false,stewb901,henlb101,(none),conlj102,"""211""","""David W. Smith""","""David W. Smith""",2013/07/24 2:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,12020,rober102,gumbh101,,,,,
PHI194807311,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/07/31,PHI11,1,0:00PM,day,false,henlb101,conlj102,(none),stewb901,"""126""","""Comly""","""Comly""",1999/10/25 10:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,nahes101,fox-h101,rowes101,,,,
PHI194807312,"""version 7RS(19) of 07/07/92""",CIN,PHI,1948/07/31,PHI11,2,0:00PM,day,false,conlj102,stewb901,(none),henlb101,"""128""","""Comly""","""Comly""",1999/10/25 10:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,8527,heink101,waltb102,,,,,
PHI194808060,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/08/06,PHI11,0,0:00PM,night,false,goetl901,rearb901,(none),jordl901,"""126""","""Comly""","""Comly""",1999/10/25 10:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,18176,pollh101,leond103,,,,,
PHI194808070,"""version 7RS(19) of 07/07/92""",SLN,PHI,1948/08/07,PHI11,0,0:00PM,day,false,rearb901,jordl901,(none),goetl901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/04/05 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,9871,rober102,braza101,,,,,
