game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,translator
CHN198707030,SFN,CHN,CHI11,1987/07/03,0,0:00PM,day,false,davib902,hallt901,tatat901,crawj901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,37650,downk001,moyej001,robij001,thomr003,,
CHN198707040,SFN,CHN,CHI11,1987/07/04,0,0:00PM,day,false,hallt901,tatat901,crawj901,davib902,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,211,30929,sutcr001,hamma001,smitl001,dernb001,,
CHN198707050,SFN,CHN,CHI11,1987/07/05,0,0:00PM,day,false,tatat901,crawj901,davib902,hallt901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,228,32304,pricj001,lynce001,garrs001,speic001,,
CHN198707060,SDN,CHN,CHI11,1987/07/06,0,0:00PM,day,false,kiblj901,darlg901,willc901,froeb901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,20508,trous001,granm001,,dawsa001,,
CHN198707070,SDN,CHN,CHI11,1987/07/07,0,0:00PM,day,false,darlg901,willc901,froeb901,kiblj901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,26615,sands001,showe001,smitl001,dawsa001,,
CHN198707080,SDN,CHN,CHI11,1987/07/08,0,0:00PM,day,false,willc901,froeb901,kiblj901,darlg901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,192,31278,lancl001,mccul001,,dernb001,,
CHN198707090,LAN,CHN,CHI11,1987/07/09,0,0:00PM,day,false,westj901,engeb901,demud901,marsr901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,33606,sutcr001,honer001,sands001,mattg001,,
CHN198707100,LAN,CHN,CHI11,1987/07/10,0,0:00PM,day,false,engeb901,demud901,marsr901,westj901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,36003,younm001,smitl001,,duncm001,,
CHN198707110,LAN,CHN,CHI11,1987/07/11,0,0:00PM,day,false,demud901,marsr901,westj901,engeb901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,37045,trous001,leart001,,sandr001,,
CHN198707120,LAN,CHN,CHI11,1987/07/12,0,0:00PM,day,false,marsr901,westj901,engeb901,demud901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,35895,welcb001,lancl001,,shelj001,,
CHN198707280,MON,CHN,CHI11,1987/07/28,0,0:00PM,day,false,grege901,steld901,harvd901,davig901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,35299,sutcr001,mcgaa001,smitl001,dawsa001,,
CHN198707290,MON,CHN,CHI11,1987/07/29,0,0:00PM,day,false,steld901,harvd901,davig901,grege901,"""O'Donnell""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,37019,smitb001,maddg002,,,,
CHN198707300,MON,CHN,CHI11,1987/07/30,0,0:00PM,day,false,harvd901,davig901,grege901,steld901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,28128,heatn001,tewkb001,,fitzm001,,
CHN198707310,PHI,CHN,CHI11,1987/07/31,0,0:00PM,day,false,mcshj901,poncl901,brocf901,demud901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,213,32930,tekuk001,sands001,bedrs001,schur001,,
CHN198708010,PHI,CHN,CHI11,1987/08/01,0,0:00PM,day,false,poncl901,brocf901,demud901,mcshj901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,33002,lancl001,humet001,smitl001,dawsa001,,
CHN198708020,PHI,CHN,CHI11,1987/08/02,0,0:00PM,day,false,brocf901,demud901,mcshj901,poncl901,"""Vrotny""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,217,33629,smitl001,calhj001,,sandr001,,
CHN198708130,NYN,CHN,CHI11,1987/08/13,0,0:00PM,day,false,rungp901,engeb901,westj901,marsr901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,206,35033,dipif001,mcdor001,smitl001,davij001,,
CHN198708140,NYN,CHN,CHI11,1987/08/14,0,0:00PM,day,false,engeb901,westj901,marsr901,rungp901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,17811,sands001,mitcj001,,morek001,,
CHN198708150,NYN,CHN,CHI11,1987/08/15,0,0:00PM,day,false,westj901,marsr901,rungp901,engeb901,"""Dewan""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,32425,moyej001,leact001,dipif001,martd002,,
CHN198708160,NYN,CHN,CHI11,1987/08/16,0,0:00PM,day,false,marsr901,rungp901,engeb901,westj901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,209,32731,darlr001,maddg002,,mcrek001,,
CHN198708210,HOU,CHN,CHI11,1987/08/21,0,0:00PM,day,false,hallt901,kiblj901,willc901,quicj901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,31006,dipif001,deshj001,smitl001,dernb001,,
CHN198708220,HOU,CHN,CHI11,1987/08/22,0,0:00PM,day,false,kiblj901,willc901,quicj901,hallt901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,199,32552,andel001,dipif001,smitd001,bassk001,,
CHN198708230,HOU,CHN,CHI11,1987/08/23,0,0:00PM,day,false,willc901,quicj901,hallt901,kiblj901,"""McCormick""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,33934,heatj001,sutcr001,smitd001,hatcb001,,
CHN198708271,ATL,CHN,CHI11,1987/08/27,1,0:00PM,day,false,davig901,ripps901,steld901,grege901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,0,smitz001,moyej001,,roeng001,,
CHN198708272,ATL,CHN,CHI11,1987/08/27,2,0:00PM,day,false,ripps901,steld901,grege901,davig901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,19006,lancl001,mahlr001,dipif001,durhl001,,
CHN198709040,CIN,CHN,CHI11,1987/09/04,0,0:00PM,day,false,hallt901,tatat901,crawj901,davib902,"""Annis""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,19715,willf001,smitl001,franj001,parkd001,,
CHN198709050,CIN,CHN,CHI11,1987/09/05,0,0:00PM,day,false,crawj901,tatat901,davib902,hallt901,"""McCormick""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,188,33336,rasmd001,lynce001,,diazb001,,
CHN198709060,CIN,CHN,CHI11,1987/09/06,0,0:00PM,day,false,tatat901,davib902,hallt901,crawj901,"""McCormick""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,33093,lancl001,powet001,smitl001,durhl001,,
CHN198709070,PIT,CHN,CHI11,1987/09/07,0,1:35PM,day,false,palld901,monte901,weyel901,rennd901,"""O'Donnell + Wigley from WGN video""","""O'Donnell + Wigley from WGN video""",tv,pitches,75,fromcf,10,dry,none,cloudy,153,21745,fishb001,moyej001,robij001,bonib001,,
CHN198709080,PIT,CHN,CHI11,1987/09/08,0,0:00PM,day,false,monte901,weyel901,rennd901,palld901,"""Corica""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,8331,palav001,sutcr001,gottj001,diazm001,,
CHN198709090,PIT,CHN,CHI11,1987/09/09,0,0:00PM,day,false,weyel901,rennd901,palld901,monte901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,8054,robij001,smitl001,gottj001,robij001,,
CHN198709110,MON,CHN,CHI11,1987/09/11,0,0:00PM,day,false,demud901,davib902,crawj901,harvd901,"""Corica""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10174,lancl001,youmf001,,durhl001,,
CHN198709120,MON,CHN,CHI11,1987/09/12,0,0:00PM,day,false,davib902,crawj901,harvd901,demud901,"""Corica""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,25681,perep001,moyej001,,brooh001,,
CHN198709130,MON,CHN,CHI11,1987/09/13,0,0:00PM,day,false,crawj901,harvd901,demud901,davib902,"""McCormick""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,25444,sutcr001,smitb001,,dawsa001,,
CHN198709210,NYN,CHN,CHI11,1987/09/21,0,0:00PM,day,false,pullf901,ripps901,demud901,bonig901,"""Sklansky""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,8229,goodd001,lancl001,,johnh001,,
CHN198709220,NYN,CHN,CHI11,1987/09/22,0,0:00PM,day,false,ripps901,demud901,bonig901,pullf901,"""Netter""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,11672,sutcr001,coned001,,martd002,,
CHN198709230,PHI,CHN,CHI11,1987/09/23,0,0:00PM,day,false,demud901,bonig901,pullf901,ripps901,"""Galbreath""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,7160,ruffb001,moyej001,,schmm001,,
CHN198709240,PHI,CHN,CHI11,1987/09/24,0,0:00PM,day,false,bonig901,pullf901,ripps901,demud901,"""Lambos""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,193,6904,bedrs001,ballj001,,dauld001,,
CHN198709250,SLN,CHN,CHI11,1987/09/25,0,0:00PM,day,false,marsr901,rungp901,engeb901,westj901,"""Corica""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,21561,sands001,forsb001,dipif001,dawsa001,,
CHN198709260,SLN,CHN,CHI11,1987/09/26,0,0:00PM,day,false,rungp901,engeb901,westj901,marsr901,"""McCormick""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,220,35669,tudoj001,sutcr001,daylk001,dried001,,
CHN198709270,SLN,CHN,CHI11,1987/09/27,0,0:00PM,day,false,engeb901,westj901,marsr901,rungp901,"""McCormick""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,33912,lancl001,cox-d001,smitl001,dernb001,,
PIT198704100,SLN,PIT,PIT07,1987/04/10,0,0:00PM,night,false,davig901,harvd901,steld901,grege901,"""Tomczak""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,52119,robid001,lapod001,,breas001,,
PIT198704110,SLN,PIT,PIT07,1987/04/11,0,0:00PM,day,false,harvd901,steld901,grege901,davig901,"""Goetz""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,6720,forsb001,kippb001,worrt001,herrt001,,
PIT198704120,SLN,PIT,PIT07,1987/04/12,0,0:00PM,day,false,bonig901,grege901,davig901,harvd901,"""Sharp""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,6749,pattb001,tudoj001,robid001,vansa001,,
PIT198704130,SLN,PIT,PIT07,1987/04/13,0,0:00PM,day,false,grege901,davig901,harvd901,steld901,"""Menees""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,5182,cox-d001,drabd001,hortr001,clarj001,,
PIT198704170,PHI,PIT,PIT07,1987/04/17,0,0:00PM,night,false,tatat901,crawj901,davib902,wendh901,"""Them""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,10105,bedrs001,joneb002,,russj002,,
PIT198704180,PHI,PIT,PIT07,1987/04/18,0,0:00PM,day,false,crawj901,davib902,wendh901,tatat901,"""Smith""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,19361,tekuk001,robid001,,schmm001,,
PIT198704190,PHI,PIT,PIT07,1987/04/19,0,0:00PM,day,false,davib902,wendh901,tatat901,crawj901,"""Them""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,7962,drabd001,ruffb001,robid001,breas001,,
PIT198704200,NYN,PIT,PIT07,1987/04/20,0,0:00PM,night,false,brocf901,willb901,mcshj901,pullf901,"""Drucker""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,186,8267,easll001,myerr001,,diazm001,,
PIT198704210,NYN,PIT,PIT07,1987/04/21,0,0:00PM,night,false,willb901,mcshj901,pullf901,brocf901,"""Percival""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,13368,ojedb001,kippb001,orosj001,santr001,,
PIT198704220,NYN,PIT,PIT07,1987/04/22,0,0:00PM,night,false,mcshj901,pullf901,brocf901,willb901,"""McKennan""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,13911,darlr001,pattb001,orosj001,teuft001,,
PIT198704280,LAN,PIT,PIT07,1987/04/28,0,0:00PM,night,false,mcshj901,pullf901,brocf901,willb901,"""Taylor""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,3420,kippb001,valef001,easll001,ortij001,,
PIT198704290,LAN,PIT,PIT07,1987/04/29,0,0:00PM,night,false,pullf901,brocf901,willb901,mcshj901,"""Copenheaver""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,4668,welcb001,pattb001,,hatcm001,,
PIT198704300,LAN,PIT,PIT07,1987/04/30,0,0:00PM,night,false,brocf901,willb901,mcshj901,pullf901,"""Pohl""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,7114,smilj001,herso001,robid001,morrj002,,
PIT198705010,SFN,PIT,PIT07,1987/05/01,0,0:00PM,night,false,tatat901,crawj901,davib902,wendh901,"""Wayne Townsend""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10651,reusr001,davim001,,diazm001,,
PIT198705020,SFN,PIT,PIT07,1987/05/02,0,0:00PM,night,false,crawj901,davib902,wendh901,tatat901,"""Wayne Townsend""","""Berman""",unknown,none,0,unknown,-1,wet,unknown,unknown,171,14736,smilj001,downk001,robid001,reynr001,,
PIT198705120,SDN,PIT,PIT07,1987/05/12,0,0:00PM,night,false,rungp901,marsr901,westj901,engeb901,"""Eby""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,5744,reusr001,hawka001,,,,
PIT198705130,SDN,PIT,PIT07,1987/05/13,0,0:00PM,night,false,westj901,marsr901,engeb901,rungp901,"""Wertzberger""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,201,7916,walkb001,leffc001,robid001,,,
PIT198705140,SDN,PIT,PIT07,1987/05/14,0,0:00PM,night,false,marsr901,engeb901,rungp901,westj901,"""Kreger""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,5592,fishb001,showe001,smilj001,lavam001,,
PIT198705150,ATL,PIT,PIT07,1987/05/15,0,0:00PM,night,false,weyel901,monte901,palld901,rennd901,"""Hall""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,18137,assep001,penah001,,ramir001,,
PIT198705160,ATL,PIT,PIT07,1987/05/16,0,0:00PM,night,false,monte901,palld901,rennd901,weyel901,"""Kaneshiro""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,215,16939,dedmj001,smilj001,garbg001,simmt001,,
PIT198705170,ATL,PIT,PIT07,1987/05/17,0,0:00PM,day,false,palld901,rennd901,weyel901,monte901,"""Kaneshiro""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,26469,robid001,olwie001,,diazm001,,
PIT198705180,HOU,PIT,PIT07,1987/05/18,0,0:00PM,night,false,mcshj901,pullf901,brocf901,willb901,"""Palmieri""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,4213,scotm001,kippb001,,garnp001,,
PIT198705190,HOU,PIT,PIT07,1987/05/19,0,0:00PM,night,false,pullf901,brocf901,willb901,mcshj901,"""Pohl""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,6238,smilj001,meadd001,robid001,bonib001,,
PIT198705200,HOU,PIT,PIT07,1987/05/20,0,0:00PM,night,false,brocf901,willb901,mcshj901,pullf901,"""Kreger""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,14096,tayld002,darwd001,penah001,vansa001,,
PIT198705290,CIN,PIT,PIT07,1987/05/29,0,0:00PM,night,false,wendh901,tatat901,crawj901,davib902,"""Millett""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,202,26835,hoffg002,kippb001,,jonet001,,
PIT198705300,CIN,PIT,PIT07,1987/05/30,0,0:00PM,night,false,tatat901,crawj901,davib902,wendh901,"""Millett""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,28853,gullb001,tayld002,,davie001,,
PIT198705310,CIN,PIT,PIT07,1987/05/31,0,0:00PM,day,false,crawj901,davib902,wendh901,tatat901,"""Weber""","""Berman""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,24786,powet001,drabd001,franj001,parkd001,,
PIT198706120,NYN,PIT,PIT07,1987/06/12,0,0:00PM,night,false,monte901,palld901,rennd901,weyel901,"""Nakamura""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,27465,ferns001,reusr001,,hernk001,,
PIT198706130,NYN,PIT,PIT07,1987/06/13,0,0:00PM,day,false,palld901,rennd901,weyel901,monte901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,26894,robid001,myerr001,,reynr001,,
PIT198706140,NYN,PIT,PIT07,1987/06/14,0,0:00PM,day,false,rennd901,weyel901,monte901,palld901,"""Percival""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,30477,siskd001,fishb001,,hernk001,,
PIT198706230,MON,PIT,PIT07,1987/06/23,0,0:00PM,night,false,ripps901,rungp901,demud901,engeb901,"""Pohl""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,9276,heatn001,kippb001,parrj001,nichr001,,
PIT198706240,MON,PIT,PIT07,1987/06/24,0,0:00PM,night,false,rungp901,demud901,engeb901,ripps901,"""Haug""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,21564,fishb001,fiscj001,,ray-j001,,
PIT198706250,MON,PIT,PIT07,1987/06/25,0,0:00PM,night,false,demud901,engeb901,ripps901,rungp901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,10836,martd001,dunnm001,mcgaa001,galaa001,,
PIT198706260,CHN,PIT,PIT07,1987/06/26,0,0:00PM,night,false,rennd901,weyel901,monte901,hallt901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,20408,joneb002,maddg002,robid001,bonib001,,
PIT198706270,CHN,PIT,PIT07,1987/06/27,0,0:00PM,night,false,weyel901,monte901,hallt901,rennd901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,31595,reusr001,moyej001,,ortij001,,
PIT198706280,CHN,PIT,PIT07,1987/06/28,0,0:00PM,day,false,monte901,hallt901,rennd901,weyel901,"""O'Donnell""","""O'Donnell""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,25304,joneb002,sutcr001,,reynr001,,
PIT198707030,LAN,PIT,PIT07,1987/07/03,0,0:00PM,night,false,darlg901,willc901,froeb901,kiblj901,"""Fraser""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,124,22454,reusr001,valef001,,bonib001,,
PIT198707040,LAN,PIT,PIT07,1987/07/04,0,0:00PM,day,false,willc901,froeb901,kiblj901,darlg901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,12935,kippb001,welcb001,robid001,reynr001,,
PIT198707050,LAN,PIT,PIT07,1987/07/05,0,0:00PM,day,false,froeb901,kiblj901,darlg901,willc901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,13438,herso001,fishb001,younm001,heepd001,,
PIT198707061,SFN,PIT,PIT07,1987/07/06,1,0:00PM,night,false,steld901,ripps901,harvd901,poncl901,"""Tomczak""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,dravd001,dunnm001,garrs001,clarw001,,
PIT198707062,SFN,PIT,PIT07,1987/07/06,2,0:00PM,night,false,ripps901,harvd901,poncl901,steld901,"""Kreger""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,11204,lacom001,drabd001,leffc001,,,
PIT198707070,SFN,PIT,PIT07,1987/07/07,0,0:00PM,night,false,harvd901,poncl901,steld901,ripps901,"""Elsberry""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,232,7027,gideb001,pricj001,,morrj002,,
PIT198707080,SFN,PIT,PIT07,1987/07/08,0,0:00PM,night,false,poncl901,steld901,ripps901,harvd901,"""Pohl""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,229,10868,robij001,gideb001,,melvb001,,
PIT198707100,SDN,PIT,PIT07,1987/07/10,0,0:00PM,night,false,froeb901,kiblj901,darlg901,willc901,"""Copenheaver""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,219,13109,robid001,gossr001,,ray-j001,,
PIT198707110,SDN,PIT,PIT07,1987/07/11,0,0:00PM,night,false,kiblj901,darlg901,willc901,froeb901,"""Haug""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,27476,granm001,fishb001,davim001,gwynt001,,
PIT198707120,SDN,PIT,PIT07,1987/07/12,0,0:00PM,day,false,darlg901,willc901,froeb901,kiblj901,"""Nakamura""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,13276,dunnm001,showe001,gideb001,bonib001,,
PIT198707280,PHI,PIT,PIT07,1987/07/28,0,0:00PM,night,false,poncl901,brocf901,demud901,mcshj901,"""Palmieri""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,130,16270,rawls001,reusr001,,thomm001,,
PIT198707290,PHI,PIT,PIT07,1987/07/29,0,0:00PM,night,false,brocf901,demud901,mcshj901,poncl901,"""Nichols""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,28392,carmd001,drabd001,bedrs001,thomm001,,
PIT198707300,PHI,PIT,PIT07,1987/07/30,0,0:00PM,night,false,demud901,mcshj901,poncl901,brocf901,"""Kreger""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,11769,ruffb001,smilj001,bedrs001,wilsg001,,
PIT198708030,CHN,PIT,PIT07,1987/08/03,0,0:00PM,night,false,harvd901,bonig901,grege901,poncl901,"""Galbreath""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,7281,drabd001,maddg002,gottj001,pedra001,,
PIT198708040,CHN,PIT,PIT07,1987/08/04,0,0:00PM,night,false,bonig901,grege901,poncl901,harvd901,"""O'Donnell""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,220,8744,masom001,gideb001,,dawsa001,,
PIT198708050,CHN,PIT,PIT07,1987/08/05,0,0:00PM,night,false,grege901,poncl901,harvd901,steld901,"""O'Donnell""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,7726,fishb001,moyej001,,ortij001,,
PIT198708060,MON,PIT,PIT07,1987/08/06,0,0:00PM,night,false,rennd901,palld901,ripps901,weyel901,"""Copenheaver""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,7755,parrj001,gottj001,burkt001,galaa001,,
PIT198708070,MON,PIT,PIT07,1987/08/07,0,0:00PM,night,false,palld901,ripps901,weyel901,rennd901,"""MacInnes""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,22075,walkb001,sebrb001,gideb001,lavam001,,
PIT198708080,MON,PIT,PIT07,1987/08/08,0,0:00PM,night,false,ripps901,weyel901,rennd901,palld901,"""Thomas""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,18285,drabd001,smitb001,smilj001,bondb001,,
PIT198708090,MON,PIT,PIT07,1987/08/09,0,0:00PM,day,false,weyel901,rennd901,palld901,ripps901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,18829,dunnm001,parrj001,gottj001,vansa001,,
PIT198708100,SLN,PIT,PIT07,1987/08/10,0,0:00PM,night,false,rungp901,westj901,darlg901,marsr901,"""Loewen""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,11445,forsb001,fishb001,,lindj001,,
PIT198708110,SLN,PIT,PIT07,1987/08/11,0,0:00PM,night,false,westj901,marsr901,rungp901,engeb901,"""Loewen""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,14637,daylk001,reusr001,worrt001,smito001,,
PIT198708120,SLN,PIT,PIT07,1987/08/12,0,0:00PM,night,false,marsr901,rungp901,engeb901,westj901,"""Loewen""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,141,15186,walkb001,magrj001,,vansa001,,
PIT198708240,CIN,PIT,PIT07,1987/08/24,0,0:00PM,night,false,quicj901,hallt901,kiblj901,willc901,"""Kreger""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,11020,drabd001,browt001,gottj001,bonib001,,
PIT198708250,CIN,PIT,PIT07,1987/08/25,0,0:00PM,night,false,hallt901,kiblj901,willc901,quicj901,"""Nakamura""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,123,10149,dunnm001,powet001,,ray-j001,,
PIT198708260,CIN,PIT,PIT07,1987/08/26,0,0:00PM,night,false,kiblj901,willc901,quicj901,hallt901,"""Menees""","""Nakamura""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,13722,robij001,franj001,,pedra001,,
