game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype
BRO191307220,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/07/22,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/12/15 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,1500,salls101,curtc101,,,,
BRO191307230,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/07/23,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/12/16 1:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,1500,yinge101,harmb101,,,,
BRO191308120,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1913/08/12,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/13 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,7000,froma101,ragap101,mathc102,,,
BRO191308131,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1913/08/13,1,0:00PM,day,false,quige901,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/02/20 9:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,wagnb102,camnh101,,,,
BRO191308132,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1913/08/13,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/02/20 11:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,5000,reule101,camnh101,,,,
BRO191308140,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1913/08/14,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/02/20 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,4000,mcqug103,allef101,,,,
BRO191308150,"""version 7RS(19) of 07/07/92""",PIT,BRO,NYC15,1913/08/15,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/02/20 9:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,5000,,,,,,
BRO191308161,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/16,1,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73,589""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2014/01/18 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,0,salls101,yinge101,,,,
BRO191308162,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/16,2,0:00PM,day,false,byrol901,riglc901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/19 1:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,16000,curtc101,grind101,,,,
BRO191308181,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/18,1,0:00,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/20 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,allef101,doakb101,,,,
BRO191308182,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/18,2,0:00PM,day,false,byrol901,riglc901,(none),(none),"""141,208,589,591""","""Jim Herdman""","""Jim Herdman""",2025/03/13 9:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,7000,ruckn101,harmb101,,,,
BRO191308190,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/19,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/21 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2000,perrp101,reule101,salls101,,,
BRO191308200,"""version 7RS(19) of 07/07/92""",SLN,BRO,NYC15,1913/08/20,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/23 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,2200,yinge101,salls101,,,,
BRO191308210,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1913/08/21,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/24 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,2500,amesr101,ragap101,,,,
BRO191308220,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1913/08/22,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/25 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,1500,johnc102,ruckn101,,,,
BRO191308230,"""version 7RS(19) of 07/07/92""",CIN,BRO,NYC15,1913/08/23,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/27 1:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,8000,reule101,suggg101,,,,
BRO191308250,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1913/08/25,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/28 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,5000,lavej101,yinge101,,,,
BRO191308260,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1913/08/26,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/29 3:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3000,pearg101,ragap101,,,,
BRO191308270,"""version 7RS(19) of 07/07/92""",CHN,BRO,NYC15,1913/08/27,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2014/01/30 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3000,vaugh101,reule101,,,,
BRO191308280,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1913/08/28,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/01/31 5:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,1500,ruckn101,perdh101,,,,
BRO191308301,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1913/08/30,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/01 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,tylel101,allef101,,,,
BRO191308302,"""version 7RS(19) of 07/07/92""",BSN,BRO,NYC15,1913/08/30,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/02 9:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,12000,quinj102,reule101,,,,
BRO191309011,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1913/09/01,1,0:00,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/13 1:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7000,seatt102,walkm102,,,,
BRO191309012,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1913/09/01,2,0:00PM,day,false,easom101,brenb901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/13 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,81,10000,mayee101,yinge101,,,,
BRO191309020,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1913/09/02,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/15 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,5000,rixee101,ruckn101,,,,
BRO191309031,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1913/09/03,1,0:00,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/02/17 1:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,camnh101,pfefj101,brena101,,,
BRO191309032,"""version 7RS(19) of 07/07/92""",PHI,BRO,NYC15,1913/09/03,2,0:00PM,day,false,easom101,brenb901,(none),(none),"""141,590,266""","""David W. Smith""","""David W. Smith""",2025/03/21 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,4000,reule101,chalg101,,,,
BRO191309250,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1913/09/25,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/12 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,marqr102,ragap101,,,,
BRO191309260,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1913/09/26,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/14 7:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,6000,tesrj101,allef101,,,,
BRO191309270,"""version 7RS(19) of 07/07/92""",NY1,BRO,NYC15,1913/09/27,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2014/03/16 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,12000,ruckn101,demaa101,,,,
BSN191304170,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/04/17,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/08/04 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,8000,mathc102,jameb102,,,,
BSN191304180,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/04/18,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/05 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2700,demaa101,tylel101,,,,
BSN191304191,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS07,1913/04/19,1,0:00AM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/06 7:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,6500,amesr101,jameb102,,,,
BSN191304192,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS07,1913/04/19,2,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/07 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,16970,tesrj101,hesso101,,,,
BSN191304210,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/04/21,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/09 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2000,marqr102,tylel101,,,,
BSN191304220,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/04/22,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/10 1:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2300,curtc101,perdh101,,,,
BSN191304230,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/04/23,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/12 11:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,2500,ruckn101,hesso101,,,,
BSN191304240,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/04/24,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/14 1:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,2000,jameb102,allef101,,,,
BSN191304250,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/04/25,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/08/15 5:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2000,stace101,tylel101,,,,
BSN191304260,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/04/26,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""71,163,266""","""Jim Herdman""","""Jim Herdman""",2024/10/27 1:43PM,park,none,0,unknown,-1,dry,none,sunny,105,6000,seatt102,perdh101,,,,
BSN191304300,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/04/30,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,266,574""","""Jim Herdman""","""Jim Herdman""",2024/10/28 6:41PM,park,none,0,unknown,-1,dry,unknown,unknown,122,1800,jameb102,brena101,,,,
BSN191305060,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/05/06,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/22 4:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,2500,perdh101,hendc101,,,,
BSN191305070,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/05/07,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/22 10:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,2000,tylel101,otoom101,,,,
BSN191305080,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/05/08,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/25 10:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3000,dickw101,adamb104,,,,
BSN191305090,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/05/09,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2004/12/25 10:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2500,jameb102,robih102,,,,
BSN191305100,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/05/10,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,102,128,208,611""","""Rob Wood""","""Rob Wood""",2022/06/19 4:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,6000,,,,,,
BSN191305120,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/05/12,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/04 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,5000,rudod101,salls101,,,,
BSN191305130,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/05/13,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/04 2:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,4500,grind101,perdh101,,,,
BSN191305140,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/05/14,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/04 5:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5100,tylel101,harmb101,,,,
BSN191305150,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/05/15,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2024/10/27 9:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,5000,johnc102,hesso101,,,,
BSN191305170,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/05/17,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,240,572""","""Rob Wood""","""Rob Wood""",2024/10/27 3:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,7500,jameb102,browm102,,,,
BSN191305190,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/05/19,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2024/10/28 5:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,5000,browm102,rudod101,,,,
BSN191305200,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/05/20,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/09/12 3:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,4100,overo101,perdh101,,,,
BSN191305210,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/05/21,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/09/14 9:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,4000,reule101,hesso101,chenl101,,,
BSN191305260,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/05/26,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/17 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,4000,marqr102,jameb102,,,,
BSN191305271,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/05/27,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/18 7:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,tylel101,mathc102,,,,
BSN191305272,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS05,1913/05/27,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/19 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,5700,rudod101,tesrj101,,,,
BSN191305301,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS07,1913/05/30,1,0:00AM,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/21 8:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,6100,yinge101,tylel101,,,,
BSN191305302,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS07,1913/05/30,2,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,574,141,589""","""David W. Smith""","""David W. Smith""",2025/02/16 2:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,16000,rudod101,allef101,,,,
BSN191305311,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/05/31,1,0:00,day,false,brenb901,easom101,(none),(none),"""73""","""Cliff Blau""","""Cliff Blau""",2013/09/22 7:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,stace101,dickw101,,,,
BSN191305312,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS05,1913/05/31,2,0:00PM,day,false,brenb901,easom101,(none),(none),"""73,591""","""Cliff Blau/WTownsend""","""Cliff Blau/WTownsend""",2013/09/23 3:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,12000,,,,,,
BSN191306211,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/06/21,1,0:00PM,day,false,riglc901,byrol901,(none),(none),"""71,163,266""","""Rob Wood""","""Rob Wood""",2025/02/10 12:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,seatt102,rudod101,,,,
BSN191306212,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/06/21,2,0:00PM,day,false,riglc901,byrol901,(none),(none),"""71,163,266""","""Rob Wood""","""Rob Wood""",2025/02/10 3:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,16500,moore103,perdh101,mayee101,,,
BSN191306230,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/06/23,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""71,163,266,574""","""Jim Herdman""","""Jim Herdman""",2025/02/25 8:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,6000,brena101,jameb102,,,,
BSN191306240,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS05,1913/06/24,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""71,163,266,574""","""Jim Herdman""","""Jim Herdman""",2025/02/26 8:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,3000,seatt102,tylel101,alexg102,,,
BSN191307080,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/07/08,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,574,208""","""David W. Smith""","""David W. Smith""",2025/02/28 1:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3200,tylel101,grind101,,,,
BSN191307091,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/07/09,1,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,102,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/25 10:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,hesso101,salls101,,,,
BSN191307092,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/07/09,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/25 6:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,7000,rudod101,perrp101,,,,
BSN191307100,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/07/10,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,208,574""","""Rob Wood""","""Rob Wood""",2025/02/12 10:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,perdh101,harmb101,,,,
BSN191307110,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS05,1913/07/11,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""71,163,208,574""","""David W. Smith""","""David W. Smith""",2025/03/01 1:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,4000,salls101,tylel101,,,,
BSN191307120,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/07/12,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/28 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,11000,camnh101,dickw101,,,,
BSN191307140,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/07/14,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/28 7:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,3700,perdh101,adamb104,,,,
BSN191307150,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/07/15,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/29 10:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,3500,hendc101,rudod101,,,,
BSN191307160,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS05,1913/07/16,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""137""","""Greg Beston""","""Greg Beston""",2005/01/29 12:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,3500,camnh101,hesso101,,,,
BSN191307171,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/07/17,1,0:00PM,day,false,quige901,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/06 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,tylel101,smitc107,,,,
BSN191307172,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/07/17,2,0:00PM,day,false,odayh101,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/06 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,9500,humpb101,perdh101,,,,
BSN191307190,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/07/19,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/09 7:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,15000,dickw101,chenl101,,,,
BSN191307210,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS05,1913/07/21,0,0:00PM,day,false,riglc901,byrol901,(none),(none),"""277""","""Cliff Blau""","""Cliff Blau""",2013/12/11 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,overo101,rudod101,,,,
BSN191307221,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/07/22,1,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/02/28 3:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,amesr101,hesso101,browm102,,,
BSN191307222,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/07/22,2,0:00PM,day,false,easom101,brenb901,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/02/28 7:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,5000,bentr102,jameb102,browm102,,,
BSN191307230,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS05,1913/07/23,0,0:00PM,day,false,brenb901,easom101,(none),(none),"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2025/02/28 10:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2200,tylel101,packg101,,,,
