game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf,gametype,umplf,umprf
BSN191409080,"""version 7RS(19) of 07/07/92""",NY1,BSN,1914/09/08,BOS07,0,0:00PM,day,false,"""98""","""Jim Herdman""","""Jim Herdman""",2006/04/30 8:07AM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,dry,none,sunny,135,17000,jameb102,marqr102,,,,,,
BSN191409091,"""version 7RS(19) of 07/07/92""",PHI,BSN,1914/09/09,BOS07,1,0:00PM,day,false,"""269,266""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2013/05/29 5:08PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,130,0,alexg102,cocrg101,,,,,,
BSN191409092,"""version 7RS(19) of 07/07/92""",PHI,BSN,1914/09/09,BOS07,2,0:00PM,day,false,"""65,574,269,163""","""Cliff Blau""","""Cliff Blau""",2024/09/21 4:05PM,quige901,easom101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7500,davii103,tincb101,,,,,,
BSN191409101,"""version 7RS(19) of 07/07/92""",PHI,BSN,1914/09/10,BOS07,1,1:30PM,day,false,"""269""","""Jim Herdman""","""Jim Herdman""",2013/05/31 5:00PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,0,rudod101,marsr101,,,,,,
BSN191409102,"""version 7RS(19) of 07/07/92""",PHI,BSN,1914/09/10,BOS07,2,0:00PM,day,false,"""574,269,266,163""","""Cliff Blau""","""Cliff Blau""",2024/09/22 3:40PM,easom101,lincf901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,96,6500,jameb102,baums101,,,,,,
BSN191409110,"""version 7RS(19) of 07/07/92""",PHI,BSN,1914/09/11,BOS07,0,0:00PM,day,false,"""574,269,163,266""","""Cliff Blau""","""Cliff Blau""",2024/09/23 4:44PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,135,1000,cocrg101,rixee101,,,,,,
BSN191409120,"""version 7RS(19) of 07/07/92""",BRO,BSN,1914/09/12,BOS07,0,0:00PM,day,false,"""269,73,80""","""Jim Herdman""","""Jim Herdman""",2013/04/25 8:30AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,dry,none,sunny,130,14500,aitcr101,tylel101,,,,,,
BSN191409140,"""version 7RS(19) of 07/07/92""",BRO,BSN,1914/09/14,BOS07,0,0:00PM,day,false,"""98,65,80""","""Jim Herdman""","""Jim Herdman""",2013/07/25 7:21AM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,6000,rudod101,pfefj101,,,,,,
BSN191409150,"""version 7RS(19) of 07/07/92""",BRO,BSN,1914/09/15,BOS07,0,0:00PM,day,false,"""98""","""Jim Herdman""","""Jim Herdman""",2006/05/21 7:38AM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,6500,jameb102,ruckn101,,,,,,
BSN191409160,"""version 7RS(19) of 07/07/92""",SLN,BSN,1914/09/16,BOS07,0,0:00PM,day,false,"""65""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2013/07/26 9:45AM,hartb106,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,155,12000,tylel101,perrp101,,,,,,
BSN191409170,"""version 7RS(19) of 07/07/92""",SLN,BSN,1914/09/17,BOS07,0,0:00PM,day,false,"""65""","""Jim Herdman""","""Jim Herdman""",2013/08/08 6:22PM,riglc901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,7500,rudod101,salls101,,,,,,
BSN191409180,"""version 7RS(19) of 07/07/92""",SLN,BSN,1914/09/18,BOS07,0,0:00PM,day,false,"""65,269""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2013/08/26 9:32AM,hartb106,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,167,7000,,,,,,,,
BSN191409190,"""version 7RS(19) of 07/07/92""",PIT,BSN,1914/09/19,BOS07,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/09 10:20PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,17000,davii103,coopw101,tylel101,,,,,
BSN191409210,"""version 7RS(19) of 07/07/92""",PIT,BSN,1914/09/21,BOS07,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/09 11:24PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,7500,rudod101,harmb101,,,,,,
BSN191409220,"""version 7RS(19) of 07/07/92""",PIT,BSN,1914/09/22,BOS07,0,0:00PM,day,false,"""152,154""","""Comly""","""Comly""",2000/12/09 11:52PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,6000,tylel101,mcqug103,,,,,,
BSN191409231,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/23,BOS07,1,0:00PM,day,false,"""613""","""Rob Wood""","""Rob Wood""",2022/05/20 1:01PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,jameb102,amesr101,,,,,,
BSN191409232,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/23,BOS07,2,0:00PM,day,false,"""65""","""Jim Herdman""","""Jim Herdman""",2013/07/29 9:34AM,easom101,quige901,(none),(none),unknown,none,93,unknown,-1,dry,none,sunny,120,11000,leark101,davii103,,,,,,
BSN191409241,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/24,BOS07,1,0:00PM,day,false,"""269,240""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2013/06/13 5:03PM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,rudod101,bentr102,,,,,,
BSN191409242,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/24,BOS07,2,0:00PM,day,false,"""269""","""Jim Herdman""","""Jim Herdman""",2013/06/13 9:36AM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,10000,,,,,,,,
BSN191409251,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/25,BOS07,1,0:00PM,day,false,"""269""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2013/06/18 9:33AM,quige901,easom101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,116,0,rudod101,yinge101,,,,,,
BSN191409252,"""version 7RS(19) of 07/07/92""",CIN,BSN,1914/09/25,BOS07,2,0:00PM,day,false,"""71,163,240,572,574""","""Rob Wood""","""Rob Wood""",2024/09/27 10:19PM,easom101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,7500,jameb102,dougp101,,,,,,
BSN191409261,"""version 7RS(19) of 07/07/92""",CHN,BSN,1914/09/26,BOS07,1,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2006/05/28 3:25PM,byrol901,ocona901,(none),(none),unknown,none,0,unknown,-1,dry,none,overcast,130,0,tylel101,vaugh101,,,,,,
BSN191409262,"""version 7RS(19) of 07/07/92""",CHN,BSN,1914/09/26,BOS07,2,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2006/05/28 4:11PM,ocona901,byrol901,(none),(none),unknown,none,0,unknown,-1,dry,none,overcast,75,22000,hesso101,chenl101,,,,,,
BSN191409280,"""version 7RS(19) of 07/07/92""",CHN,BSN,1914/09/28,BOS07,0,2:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2006/05/28 5:36PM,byrol901,ocona901,(none),(none),unknown,none,0,unknown,-1,dry,none,sunny,103,2100,jameb102,humpb101,,,,,,
BSN191409290,"""version 7RS(19) of 07/07/92""",CHN,BSN,1914/09/29,BOS07,0,0:00PM,day,false,"""109""","""Jim Herdman""","""Jim Herdman""",2006/06/24 8:14AM,ocona901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,122,2300,hught107,chenl101,,,,,,
NY1191404230,"""version 7RS(19) of 07/07/92""",PHI,NY1,1914/04/23,NYC14,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2007/02/06 5:07PM,klemb901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,20000,tesrj101,mayee101,schuf102,,,,,
NY1191404240,"""version 7RS(19) of 07/07/92""",PHI,NY1,1914/04/24,NYC14,0,0:00PM,day,false,"""73""","""Jim Herdman""","""Jim Herdman""",2007/02/08 5:37PM,klemb901,hartb106,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,2500,marsr101,froma101,,,,,,
