game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gwrbi
CLE199404300,TEX,CLE,CLE08,1994/04/30,0,1:05,day,true,mcclt901,scotd901,phild901,roe-r901,pitches,47,fromrf,20,damp,rain,cloudy,228,38228,dreys001,plune001,,,
CLE199405010,TEX,CLE,CLE08,1994/05/01,0,1:07,day,true,scotd901,phild901,roe-r901,mcclt901,pitches,43,ltor,4,dry,none,unknown,193,40826,carpc001,mesaj001,henkt001,,
CLE199405130,DET,CLE,CLE08,1994/05/13,0,7:05,night,true,meric901,cobld901,hendt901,johnm901,pitches,52,unknown,10,dry,none,night,139,39650,clarm002,belct001,,,
CLE199405140,DET,CLE,CLE08,1994/05/14,0,1:07,day,true,cobld901,hendt901,johnm901,meric901,pitches,0,torf,5,dry,none,sunny,190,39106,morrj001,gullb001,,,
CLE199405150,DET,CLE,CLE08,1994/05/15,0,1:05,day,true,hendt901,johnm901,meric901,cobld901,pitches,72,ltor,10,damp,showers,overcast,182,41546,nagyc001,dohej001,,,
CLE199405170,MIL,CLE,CLE08,1994/05/17,0,6:08,night,true,reedr901,cedeg901,evanj901,cousd901,pitches,48,ltor,8,dry,none,night,180,41857,martd001,eldrc001,,,
CLE199405180,MIL,CLE,CLE08,1994/05/18,0,6:08,night,true,cedeg901,evanj901,cousd901,reedr901,pitches,53,fromcf,10,dry,none,night,150,28431,clarm002,boner001,,,
CLE199405190,MIL,CLE,CLE08,1994/05/19,0,7:05,night,true,evanj901,cousd901,reedr901,cedeg901,pitches,56,rtol,11,dry,none,night,242,30294,plune001,scanb001,,,
CLE199405270,OAK,CLE,CLE08,1994/05/27,0,7:05,night,true,craft901,mckej901,joycj901,hicke901,pitches,59,unknown,18,dry,none,sunny,162,41252,mesaj001,brisj001,,,
CLE199405280,OAK,CLE,CLE08,1994/05/28,0,1:05,day,true,mckej901,joycj901,hicke901,craft901,pitches,64,fromlf,10,dry,none,sunny,148,41700,clarm002,wittb001,,,
CLE199405290,OAK,CLE,CLE08,1994/05/29,0,1:06,day,true,joycj901,hicke901,(none),craft901,none,77,ltor,6,unknown,none,sunny,195,41744,morrj001,jimem001,shuep001,,
CLE199405300,CAL,CLE,CLE08,1994/05/30,0,7:05,night,true,culbf901,cobld901,hendt901,cedeg901,pitches,82,ltor,10,dry,none,night,163,33878,nagyc001,farrj001,,,
CLE199406010,CAL,CLE,CLE08,1994/06/01,0,7:05,night,true,cobld901,hendt901,cedeg901,culbf901,pitches,58,rtol,5,dry,none,night,200,32938,mesaj001,pattb001,,,
CLE199406130,TOR,CLE,CLE08,1994/06/13,0,7:07,night,true,phild901,roe-r901,mcclt901,scotd901,pitches,90,ltor,11,damp,rain,night,162,41598,clarm002,cornb001,,,
CLE199406140,TOR,CLE,CLE08,1994/06/14,0,7:05,night,true,roe-r901,mcclt901,scotd901,phild901,pitches,84,ltor,5,dry,none,sunny,176,41887,mesaj001,guzmj003,shuep001,,
CLE199406150,TOR,CLE,CLE08,1994/06/15,0,7:07,night,true,mcclt901,scotd901,phild901,roe-r901,pitches,85,tolf,8,damp,none,night,235,41794,mesaj001,brows002,,,
CLE199406160,BOS,CLE,CLE08,1994/06/16,0,7:06,night,true,clara901,morrd901,barnl901,koscg901,pitches,83,fromcf,8,dry,none,night,172,41631,farrs001,russj001,,,
CLE199406170,BOS,CLE,CLE08,1994/06/17,0,7:07,night,true,morrd901,barnl901,koscg901,clara901,pitches,83,unknown,-1,dry,none,night,166,41189,martd001,mincn001,,,
CLE199406180,BOS,CLE,CLE08,1994/06/18,0,1:09,day,true,barnl901,koscg901,clara901,morrd901,pitches,87,unknown,-1,dry,none,sunny,200,41759,plune001,clemr001,,,
CLE199406190,BOS,CLE,CLE08,1994/06/19,0,1:06,day,true,koscg901,clara901,morrd901,barnl901,pitches,85,fromcf,15,dry,none,sunny,175,41833,morrj001,harrg001,shuep001,,
CLE199406240,NYA,CLE,CLE08,1994/06/24,0,9:48,night,true,cousd901,reedr901,evanj901,mccol901,pitches,0,unknown,-1,damp,rain,night,243,41703,mulht001,clarm002,,,
CLE199406260,NYA,CLE,CLE08,1994/06/26,0,1:07,day,true,reedr901,evanj901,mccol901,cousd901,pitches,74,ltor,15,damp,drizzle,overcast,243,41648,abboj001,morrj001,howes001,,
CLE199406270,BAL,CLE,CLE08,1994/06/27,0,7:10,night,true,tscht901,shulj901,denkd901,culbf901,pitches,63,ltor,8,damp,showers,night,211,41663,boltt001,nagyc001,smitl001,,
CLE199406280,BAL,CLE,CLE08,1994/06/28,0,7:07,night,true,shulj901,denkd901,culbf901,tscht901,pitches,82,ltor,12,wet,none,night,209,41747,plune001,milla001,,,
CLE199406290,BAL,CLE,CLE08,1994/06/29,0,7:39,night,true,denkd901,culbf901,tscht901,shulj901,pitches,72,torf,10,wet,none,night,236,40238,eichm001,mesaj001,smitl001,,
CLE199406300,BAL,CLE,CLE08,1994/06/30,0,7:05,night,true,culbf901,tscht901,shulj901,denkd901,pitches,73,ltor,5,dry,none,night,162,41814,clarm002,moyej001,,,
CLE199407010,MIN,CLE,CLE08,1994/07/01,0,7:07,night,true,meric901,hendt901,cedeg901,cobld901,pitches,83,unknown,-1,dry,none,night,152,41801,morrj001,erics001,,,
CLE199407020,MIN,CLE,CLE08,1994/07/02,0,1:05,day,true,hendt901,cedeg901,cobld901,meric901,pitches,77,ltor,10,dry,none,overcast,155,41746,nagyc001,guare001,,,
CLE199407030,MIN,CLE,CLE08,1994/07/03,0,7:07,night,true,cedeg901,cobld901,meric901,hendt901,pitches,71,fromrf,9,dry,none,night,233,41261,plune001,aguir001,,,
CLE199407040,MIN,CLE,CLE08,1994/07/04,0,1:07,day,true,cobld901,meric901,hendt901,cedeg901,pitches,77,tolf,10,dry,none,sunny,165,41567,martd001,deshj001,,,
CLE199407180,TEX,CLE,CLE08,1994/07/18,0,7:05,night,true,shulj901,tscht901,denkd901,winam901,pitches,79,ltor,12,dry,none,night,199,41845,olivd001,mesaj001,henkt001,,
CLE199407190,TEX,CLE,CLE08,1994/07/19,0,7:08,night,true,tscht901,denkd901,winam901,shulj901,none,85,rtol,6,unknown,none,night,149,41774,nagyc001,fajah001,,,
CLE199407200,TEX,CLE,CLE08,1994/07/20,0,7:37,night,true,denkd901,winam901,shulj901,tscht901,pitches,92,torf,4,wet,drizzle,night,340,40280,henkt001,casil001,whitm002,,
CLE199407210,CHA,CLE,CLE08,1994/07/21,0,7:11,night,true,mcclt901,scotd901,roe-r901,tscht901,pitches,74,ltor,8,wet,none,night,188,41863,alvaw001,martd001,hernr001,,
CLE199407220,CHA,CLE,CLE08,1994/07/22,0,7:07,night,true,scotd901,tscht901,roe-r901,mcclt901,pitches,76,unknown,12,damp,drizzle,night,210,41844,morrj001,sands001,russj001,,
CLE199407230,CHA,CLE,CLE08,1994/07/23,0,1:07,day,true,tscht901,roe-r901,mcclt901,scotd901,pitches,84,torf,8,dry,none,sunny,181,41861,grimj001,ruffs001,,,
CLE199407240,CHA,CLE,CLE08,1994/07/24,0,1:06,day,true,roe-r901,mcclt901,scotd901,tscht901,pitches,79,ltor,12,wet,drizzle,cloudy,172,41894,ferna001,nagyc001,hernr001,,
CLE199408010,DET,CLE,CLE08,1994/08/01,0,7:08,night,true,welkt901,brinj901,merrd901,reilm901,pitches,85,ltor,10,dry,none,night,172,41922,grimj001,moorm001,,,
CLE199408020,DET,CLE,CLE08,1994/08/02,0,7:05,night,true,brinj901,merrd901,reilm901,welkt901,pitches,76,fromcf,6,dry,none,night,212,41286,cadag001,russj001,groob001,,
CLE199408030,DET,CLE,CLE08,1994/08/03,0,7:07,night,true,merrd901,reilm901,welkt901,brinj901,pitches,81,ltor,4,dry,none,night,188,41611,nagyc001,belct001,russj001,,
CLE199408040,DET,CLE,CLE08,1994/08/04,0,7:05,night,true,reilm901,welkt901,brinj901,merrd901,none,73,ltor,15,unknown,rain,overcast,168,41926,lopea002,bergs001,,,
SEA199404110,MIN,SEA,SEA02,1994/04/11,0,7:45,night,true,cousd901,reedr901,cedeg901,evanj901,pitches,0,unknown,-1,dry,none,dome,201,57806,ayalb002,willc001,,,
SEA199404120,MIN,SEA,SEA02,1994/04/12,0,7:08,night,true,reedr901,cedeg901,evanj901,cousd901,pitches,0,unknown,-1,dry,none,dome,164,13489,flemd001,erics001,,,
SEA199404130,MIN,SEA,SEA02,1994/04/13,0,12:36,day,true,cedeg901,evanj901,cousd901,reedr901,pitches,0,unknown,-1,dry,none,dome,183,16207,mahop001,hibbg001,aguir001,,
SEA199404150,MIL,SEA,SEA02,1994/04/15,0,7:36,night,true,mckej901,joycj901,craft901,hicke901,pitches,0,unknown,-1,dry,none,dome,147,16969,johnr005,higut001,,,
SEA199404160,MIL,SEA,SEA02,1994/04/16,0,7:04,night,true,joycj901,craft901,hicke901,mckej901,pitches,0,unknown,-1,dry,none,dome,150,32990,eldrc001,bosic001,lloyg001,,
SEA199404170,MIL,SEA,SEA02,1994/04/17,0,1:37,day,true,craft901,hicke901,mckej901,joycj901,pitches,0,unknown,-1,dry,none,dome,175,18307,flemd001,navaj001,,,
SEA199404250,BOS,SEA,SEA02,1994/04/25,0,7:06,night,true,shulj901,culbf901,tscht901,kaisk901,pitches,0,unknown,-1,dry,none,dome,153,35468,johnr005,clemr001,,,
SEA199404260,BOS,SEA,SEA02,1994/04/26,0,7:07,night,true,culbf901,tscht901,kaisk901,shulj901,pitches,0,unknown,-1,dry,none,dome,168,14093,ayalb002,harrg001,,,
SEA199404270,NYA,SEA,SEA02,1994/04/27,0,7:37,night,true,garcr901,fordd901,younl901,hirsj901,pitches,0,unknown,-1,dry,none,dome,184,22697,kamis001,flemd001,,,
SEA199404280,NYA,SEA,SEA02,1994/04/28,0,7:05,night,true,younl901,hirsj901,culbf901,garcr901,pitches,0,unknown,-1,dry,none,dome,152,13477,salkr001,mulht001,davit002,,
SEA199404290,BAL,SEA,SEA02,1994/04/29,0,7:37,night,true,reilm901,welkt901,brinj901,merrd901,pitches,0,unknown,-1,dry,none,dome,152,21203,rislb001,milla001,ayalb002,,
SEA199404300,BAL,SEA,SEA02,1994/04/30,0,7:06,night,true,welkt901,brinj901,merrd901,reilm901,pitches,0,unknown,-1,dry,none,dome,166,50006,mussm001,johnr005,smitl001,,
SEA199405010,BAL,SEA,SEA02,1994/05/01,0,1:37,day,true,brinj901,merrd901,reilm901,welkt901,pitches,0,unknown,-1,dry,none,dome,182,20962,bosic001,rhoda001,,,
SEA199405130,CAL,SEA,SEA02,1994/05/13,0,7:38,night,true,cedeg901,evanj901,cousd901,reedr901,pitches,0,unknown,-1,dry,none,dome,165,17256,finlc001,flemd001,,,
SEA199405140,CAL,SEA,SEA02,1994/05/14,0,7:07,night,true,evanj901,cousd901,reedr901,cedeg901,pitches,0,unknown,-1,dry,none,dome,200,33579,rislb001,grahj001,ayalb002,,
SEA199405150,CAL,SEA,SEA02,1994/05/15,0,1:36,day,true,cousd901,reedr901,cedeg901,evanj901,pitches,0,unknown,-1,dry,none,dome,222,33193,johnr005,magrj001,ayalb002,,
SEA199405160,KCA,SEA,SEA02,1994/05/16,0,7:10,night,true,mcclt901,scotd901,phild901,roe-r901,pitches,0,unknown,-1,dry,none,dome,158,23290,gordt001,bosic001,montj002,,
SEA199405170,KCA,SEA,SEA02,1994/05/17,0,12:36,day,true,scotd901,phild901,roe-r901,mcclt901,pitches,0,unknown,-1,dry,none,dome,159,18815,coned001,salkr001,,,
SEA199405180,KCA,SEA,SEA02,1994/05/18,0,7:38,night,true,phild901,roe-r901,mcclt901,scotd901,pitches,0,unknown,-1,dry,none,dome,193,11976,belis001,rislb001,montj002,,
SEA199405190,TEX,SEA,SEA02,1994/05/19,0,7:07,night,true,joycj901,hicke901,mckej901,craft901,pitches,0,unknown,-1,dry,none,dome,197,16283,gossr001,carpc001,,,
SEA199405200,TEX,SEA,SEA02,1994/05/20,0,7:38,night,true,hicke901,mckej901,craft901,joycj901,pitches,0,unknown,-1,dry,none,dome,183,22406,johnr005,pavlr001,,,
SEA199405210,TEX,SEA,SEA02,1994/05/21,0,7:08,night,true,mckej901,craft901,joycj901,hicke901,pitches,0,unknown,-1,unknown,unknown,dome,193,37870,bosic001,hellr001,,,
SEA199405220,TEX,SEA,SEA02,1994/05/22,0,5:09,night,true,craft901,joycj901,hicke901,mckej901,pitches,0,unknown,-1,dry,none,dome,182,19617,salkr001,hursb001,,,
SEA199406030,TOR,SEA,SEA02,1994/06/03,0,7:39,night,true,brinj901,merrd901,reilm901,beane901,pitches,0,unknown,-1,dry,none,dome,175,23310,guzmj003,salkr001,halld002,,
SEA199406040,TOR,SEA,SEA02,1994/06/04,0,7:07,night,true,merrd901,reilm901,beane901,brinj901,pitches,0,unknown,-1,dry,none,dome,160,37127,johnr005,stott001,,,
SEA199406050,TOR,SEA,SEA02,1994/06/05,0,1:37,day,true,reilm901,beane901,brinj901,merrd901,pitches,0,unknown,-1,dry,none,dome,179,26339,stewd001,flemd001,halld002,,
SEA199406060,CLE,SEA,SEA02,1994/06/06,0,7:06,night,true,koscg901,clara901,morrd901,barnl901,pitches,68,unknown,-1,dry,none,dome,167,12815,rislb001,lilld001,ayalb002,,
SEA199406070,CLE,SEA,SEA02,1994/06/07,0,7:06,night,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,179,14159,rislb001,lilld001,,,
SEA199406080,CLE,SEA,SEA02,1994/06/08,0,7:36,night,true,morrd901,barnl901,koscg901,clara901,pitches,0,unknown,-1,dry,none,dome,191,13129,clarm002,cummj001,shuep001,,
SEA199406100,OAK,SEA,SEA02,1994/06/10,0,7:36,night,true,barnl901,koscg901,clara901,morrd901,pitches,0,unknown,-1,unknown,unknown,dome,205,17943,ecked001,rislb001,brisj001,,
SEA199406110,OAK,SEA,SEA02,1994/06/11,0,7:08,night,true,koscg901,clara901,morrd901,barnl901,pitches,68,tocf,2,dry,none,dome,143,42802,bosic001,darlr001,ayalb002,,
SEA199406120,OAK,SEA,SEA02,1994/06/12,0,1:38,day,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,184,29849,vanpt001,flemd001,,,
SEA199406230,CHA,SEA,SEA02,1994/06/23,0,7:08,night,true,mcclt901,scotd901,phild901,roe-r901,pitches,0,unknown,-1,dry,none,dome,182,20074,delej001,hibbg001,,,
SEA199406240,CHA,SEA,SEA02,1994/06/24,0,7:38,night,true,scotd901,phild901,roe-r901,mcclt901,pitches,0,unknown,-1,dry,none,dome,173,29031,sands001,salkr001,,,
SEA199406250,CHA,SEA,SEA02,1994/06/25,0,7:09,night,true,phild901,roe-r901,mcclt901,scotd901,pitches,0,unknown,-1,dry,none,dome,142,44257,mcdoj001,johnr005,,,
SEA199406260,CHA,SEA,SEA02,1994/06/26,0,1:37,day,true,roe-r901,mcclt901,scotd901,phild901,pitches,0,unknown,-1,dry,none,dome,206,25682,ferna001,davit002,delej001,,
SEA199406270,DET,SEA,SEA02,1994/06/27,0,7:08,night,true,hendt901,cedeg901,cobld901,meric901,pitches,0,unknown,-1,dry,none,dome,169,29696,belct001,flemd001,,,
SEA199406280,DET,SEA,SEA02,1994/06/28,0,12:36,day,true,cedeg901,cobld901,meric901,hendt901,pitches,0,unknown,-1,dry,none,dome,151,19210,rislb001,dohej001,ayalb002,,
SEA199406290,DET,SEA,SEA02,1994/06/29,0,7:37,night,true,cobld901,meric901,hendt901,cedeg901,pitches,0,unknown,-1,dry,none,dome,223,16012,davit002,davis001,ayalb002,,
SEA199407140,NYA,SEA,SEA02,1994/07/14,0,7:09,night,true,reedr901,onorb901,merrd901,cousd901,pitches,0,unknown,-1,dry,none,dome,211,21165,howes001,ayalb002,,,
SEA199407150,NYA,SEA,SEA02,1994/07/15,0,7:38,night,true,onorb901,merrd901,cousd901,reedr901,pitches,0,unknown,-1,dry,none,dome,242,22979,ausaj001,rislb001,,,
SEA199407160,NYA,SEA,SEA02,1994/07/16,0,5:07,night,true,merrd901,cousd901,reedr901,onorb901,pitches,0,unknown,-1,dry,none,dome,194,40149,key-j001,johnr005,,,
SEA199407170,NYA,SEA,SEA02,1994/07/17,0,1:37,day,true,cousd901,reedr901,onorb901,merrd901,pitches,0,unknown,-1,dry,none,dome,180,25907,kamis001,cummj001,,,
SEA199407180,BAL,SEA,SEA02,1994/07/18,0,8:07,night,true,clara901,koscg901,morrd901,barnl901,pitches,0,unknown,-1,dry,none,dome,225,22694,rislb001,eichm001,ayalb002,,
SFN199404040,PIT,SFN,SFO02,1994/04/04,0,1:10,day,false,pullf901,westj901,bonig901,rapue901,pitches,65,torf,15,dry,none,sunny,150,58077,burkj001,smitz001,,,
SFN199404050,PIT,SFN,SFO02,1994/04/05,0,12:37,day,false,westj901,bonig901,rapue901,pullf901,pitches,64,tocf,15,dry,none,cloudy,137,20674,swifb001,cooks001,beckr001,,
SFN199404060,PIT,SFN,SFO02,1994/04/06,0,12:35,day,false,bonig901,rapue901,pullf901,westj901,pitches,68,tocf,13,wet,drizzle,cloudy,114,19567,portm001,neagd001,,,
SFN199404091,SLN,SFN,SFO02,1994/04/09,1,1:08,day,false,froeb901,crawj901,wintm901,danlk901,pitches,60,tocf,22,wet,none,sunny,234,0,montr002,urbat001,,,
SFN199404092,SLN,SFN,SFO02,1994/04/09,2,5:36,night,false,crawj901,wintm901,danlk901,froeb901,pitches,0,tocf,25,dry,none,sunny,163,30325,tewkb001,torrs001,,,
SFN199404100,SLN,SFN,SFO02,1994/04/10,0,1:07,day,false,wintm901,danlk901,froeb901,crawj901,pitches,65,ltor,15,dry,none,sunny,154,32165,cormr001,swifb001,perem002,,
SFN199404180,MON,SFN,SFO02,1994/04/18,0,7:05,night,false,tatat901,gormb901,ripps901,kellj901,pitches,60,ltor,15,dry,none,night,222,16502,jackm001,scott002,,,
SFN199404190,MON,SFN,SFO02,1994/04/19,0,12:36,day,false,gormb901,ripps901,kellj901,tatat901,pitches,65,torf,17,dry,none,unknown,180,14474,rojam001,burbd001,,,
SFN199404200,PHI,SFN,SFO02,1994/04/20,0,1:06,day,false,ripps901,kellj901,tatat901,gormb901,pitches,62,ltor,16,dry,none,sunny,179,18182,swifb001,judej001,jackm001,,
SFN199404210,PHI,SFN,SFO02,1994/04/21,0,12:37,day,false,kellj901,tatat901,gormb901,ripps901,pitches,61,ltor,23,dry,none,sunny,158,18918,jackd001,torrs001,,,
SFN199404220,NYN,SFN,SFO02,1994/04/22,0,7:09,night,false,rungp901,demud901,hallt901,laynj901,pitches,58,ltor,15,dry,none,night,156,24185,joneb003,portm001,franj001,,
SFN199404230,NYN,SFN,SFO02,1994/04/23,0,2:49,day,false,demud901,hallt901,laynj901,rungp901,pitches,52,ltor,20,damp,showers,cloudy,156,25281,hickb001,hille001,,,
SFN199404240,NYN,SFN,SFO02,1994/04/24,0,1:07,day,false,hallt901,laynj901,rungp901,demud901,pitches,58,ltor,18,dry,none,cloudy,161,30691,burkj001,sabeb001,jackm001,,
SFN199405050,LAN,SFN,SFO02,1994/05/05,0,7:06,night,false,pullf901,bonig901,bellw901,westj901,pitches,60,tocf,12,dry,none,night,204,23272,martr002,burkj001,dreid001,,
SFN199405060,LAN,SFN,SFO02,1994/05/06,0,7:25,night,false,bonig901,bellw901,westj901,pullf901,pitches,57,tocf,8,damp,showers,night,153,28824,swifb001,astap001,beckr001,,
SFN199405070,LAN,SFN,SFO02,1994/05/07,0,1:05,day,false,bellw901,westj901,pullf901,bonig901,pitches,60,rtol,15,damp,none,cloudy,187,46788,grosk001,jackm001,dreid001,,
SFN199405080,LAN,SFN,SFO02,1994/05/08,0,5:08,night,false,westj901,pullf901,bonig901,bellw901,pitches,61,ltor,27,dry,none,night,213,41847,beckr001,dreid001,,,
SFN199405090,COL,SFN,SFO02,1994/05/09,0,1:07,day,false,willc901,mcshj901,monte901,darlg901,pitches,60,torf,10,dry,none,cloudy,175,14472,hickb001,reyna001,,,
SFN199405100,COL,SFN,SFO02,1994/05/10,0,12:36,day,false,mcshj901,monte901,darlg901,willc901,pitches,63,torf,12,dry,none,sunny,159,15182,harrg002,burkj001,ruffb001,,
SFN199405110,COL,SFN,SFO02,1994/05/11,0,1:07,day,false,monte901,darlg901,willc901,mcshj901,pitches,60,tocf,15,dry,none,sunny,163,16759,swifb001,harkm001,,,
SFN199405130,CIN,SFN,SFO02,1994/05/13,0,7:05,night,false,vanol901,relic901,marsr901,hirsm901,pitches,55,ltor,25,dry,none,night,168,20868,portm001,smilj001,beckr001,,
SFN199405140,CIN,SFN,SFO02,1994/05/14,0,7:07,night,false,relic901,marsr901,hirsm901,vanol901,pitches,65,unknown,18,dry,none,sunny,164,34103,torrs001,hanse001,beckr001,,
SFN199405150,CIN,SFN,SFO02,1994/05/15,0,1:38,day,false,marsr901,hirsm901,vanol901,relic901,pitches,63,torf,12,dry,none,overcast,215,42082,branj001,beckr001,,,
SFN199405270,FLO,SFN,SFO02,1994/05/27,0,7:07,night,false,herna901,davig901,hohnb901,quicj901,pitches,53,unknown,22,dry,none,night,149,26690,torrs001,weatd001,beckr001,,
SFN199405280,FLO,SFN,SFO02,1994/05/28,0,1:05,day,false,davig901,hohnb901,quicj901,herna901,pitches,72,unknown,-1,dry,none,sunny,193,26379,hernj002,gomep001,,,
SFN199405290,FLO,SFN,SFO02,1994/05/29,0,1:06,day,false,hohnb901,quicj901,herna901,davig901,pitches,74,ltor,15,dry,none,sunny,144,30332,jackm001,lewir001,beckr001,,
SFN199405300,ATL,SFN,SFO02,1994/05/30,0,2:07,day,false,kellj901,wintm901,froeb901,crawj901,pitches,77,tocf,15,dry,none,overcast,189,39348,mcmig001,beckr001,,,
SFN199405310,ATL,SFN,SFO02,1994/05/31,0,1:07,day,false,kellj901,froeb901,crawj901,wintm901,pitches,67,tocf,15,dry,none,sunny,190,27618,wohlm001,burbd001,mcmig001,,
SFN199406010,ATL,SFN,SFO02,1994/06/01,0,7:38,night,false,froeb901,crawj901,wintm901,kellj901,pitches,63,ltor,17,dry,none,night,170,28208,maddg002,torrs001,mcmig001,,
SFN199406100,SDN,SFN,SFO02,1994/06/10,0,7:07,night,false,tatat901,grege901,herna901,ripps901,pitches,78,ltor,15,dry,none,night,156,18589,hamij002,burkj001,hofft001,,
SFN199406110,SDN,SFN,SFO02,1994/06/11,0,1:06,day,false,grege901,herna901,ripps901,tatat901,none,70,ltor,20,unknown,none,unknown,147,30925,ashba002,portm001,,,
SFN199406120,SDN,SFN,SFO02,1994/06/12,0,1:06,day,false,herna901,ripps901,tatat901,grege901,pitches,66,torf,25,dry,none,cloudy,159,39230,benea001,swifb001,hofft001,,
SFN199406130,HOU,SFN,SFO02,1994/06/13,0,1:05,day,false,darlg901,willc901,mcshj901,monte901,none,67,torf,20,unknown,none,sunny,159,15164,vanlb001,reyns001,beckr001,,
SFN199406140,HOU,SFN,SFO02,1994/06/14,0,12:36,day,false,willc901,mcshj901,monte901,darlg901,none,68,torf,15,unknown,none,sunny,192,15115,willb001,torrs001,hudej001,,
SFN199406150,HOU,SFN,SFO02,1994/06/15,0,12:38,day,false,mcshj901,monte901,darlg901,willc901,none,66,ltor,15,unknown,none,sunny,172,18178,drabd001,burkj001,,,
SFN199406160,HOU,SFN,SFO02,1994/06/16,0,12:35,day,false,monte901,darlg901,willc901,mcshj901,none,0,ltor,15,unknown,none,sunny,144,16126,kiled001,portm001,hudej001,,
SFN199406170,CHN,SFN,SFO02,1994/06/17,0,7:08,night,false,westj901,rapue901,pullf901,bonig901,pitches,62,ltor,20,dry,none,night,164,21461,swifb001,bullj001,,,
SFN199406180,CHN,SFN,SFO02,1994/06/18,0,1:06,day,false,rapue901,pullf901,bonig901,westj901,pitches,70,ltor,15,dry,none,sunny,187,38836,plesd001,hickb001,myerr001,,
SFN199406190,CHN,SFN,SFO02,1994/06/19,0,1:05,day,false,pullf901,bonig901,westj901,rapue901,pitches,74,tocf,11,dry,none,sunny,197,41583,fostk001,torrs001,,,
SFN199406300,MON,SFN,SFO02,1994/06/30,0,7:07,night,false,riekr901,wendh901,relic901,hirsm901,pitches,60,ltor,15,dry,none,night,182,16399,fassj001,torrs001,,,
SFN199407010,MON,SFN,SFO02,1994/07/01,0,7:07,night,false,wendh901,relic901,hirsm901,riekr901,pitches,0,unknown,-1,dry,none,night,199,40036,montr002,hereg001,,,
SFN199407020,MON,SFN,SFO02,1994/07/02,0,1:07,day,false,relic901,hirsm901,riekr901,wendh901,pitches,67,ltor,15,dry,none,cloudy,210,22617,hillk001,burbd001,wettj001,,
SFN199407030,MON,SFN,SFO02,1994/07/03,0,1:07,day,false,hirsm901,riekr901,wendh901,relic901,pitches,67,ltor,15,dry,none,sunny,167,23567,portm001,ruetk001,beckr001,,
SFN199407040,NYN,SFN,SFO02,1994/07/04,0,1:08,day,false,laynj901,rungp901,herna901,hallt901,pitches,64,ltor,25,dry,none,sunny,161,20548,manzj001,beckr001,franj001,,
SFN199407050,NYN,SFN,SFO02,1994/07/05,0,12:37,day,false,rungp901,herna901,hallt901,laynj901,pitches,68,rtol,12,dry,none,sunny,160,16084,sabeb001,burkj001,franj001,,
SFN199407060,NYN,SFN,SFO02,1994/07/06,0,7:37,night,false,herna901,hallt901,laynj901,rungp901,pitches,59,ltor,15,dry,none,night,173,16978,joneb003,hickb001,,,
SFN199407070,PHI,SFN,SFO02,1994/07/07,0,4:05,day,false,davig901,vanol901,quicj901,hohnb901,pitches,0,unknown,-1,dry,none,sunny,155,22481,blacb001,bosks001,beckr001,,
SFN199407080,PHI,SFN,SFO02,1994/07/08,0,7:05,night,false,vanol901,quicj901,hohnb901,davig901,pitches,59,ltor,25,dry,none,night,139,24437,portm001,valef001,beckr001,,
SFN199407090,PHI,SFN,SFO02,1994/07/09,0,1:07,day,false,quicj901,hohnb901,davig901,vanol901,pitches,0,unknown,-1,dry,none,sunny,184,35823,vanlb001,jackd001,beckr001,,
SFN199407100,PHI,SFN,SFO02,1994/07/10,0,1:07,day,false,hohnb901,davig901,vanol901,quicj901,pitches,67,ltor,10,dry,none,sunny,163,48263,burbd001,joned001,,,
