game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,innings,ump2b,ump3b,edittime
BOS193807220,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/07/22,0,,0:00PM,day,false,"""115,270,286""","""Bob Kistler""","""D Lamoureaux""",2004/05/14 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,6500,wilsj103,fellb101,,,hubbc901,romme101,,(none),quinj901,
BOS193807251,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/07/25,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/14 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,dicke101,allej102,,,romme101,quinj901,,(none),hubbc901,
BOS193807252,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/07/25,2,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/04/14 7:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,29000,hardm101,bagbj102,,,quinj901,hubbc901,,(none),romme101,
BOS193808171,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1938/08/17,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 3:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,wilsj103,castg101,mckaa101,,kolll901,basis901,,(none),romme101,
BOS193808172,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1938/08/17,2,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/15 9:26PM,radio,none,0,unknown,-1,unknown,unknown,unknown,105,3200,hevij101,pottn102,,,basis901,romme101,,(none),kolll901,
BOS193808180,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1938/08/18,0,,0:00PM,day,false,"""115,271""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 4:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,2000,bagbj102,thomb102,,,romme101,kolll901,,(none),basis901,
BOS193808190,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1938/08/19,0,,0:00PM,day,false,"""115,271""","""""","""Comly""",2004/05/17 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,4700,ostef101,weavm101,,,kolll901,basis901,,(none),romme101,
BOS193808200,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1938/08/20,0,,0:00PM,day,false,"""271""","""Tom Thress""","""Tom Thress""",2018/08/01 11:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,6200,mckaa101,deshj101,harrb105,,basis901,romme101,,(none),kolll901,
BOS193808231,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/08/23,1,,0:00PM,day,false,"""115""","""Bob Kistler/Smith""","""D Lamoureaux/Smith""",2004/05/17 4:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,ostef101,humpj101,,,mcgob901,summb901,,(none),grieb901,
BOS193808232,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/08/23,2,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamorueaux""",2005/04/22 3:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,18500,wilsj103,hudlw101,,,summb901,grieb901,,(none),mcgob901,
BOS193808240,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1938/08/24,0,,0:00PM,day,false,"""115,271,39""","""Comly/RWood""","""Comly/RWood""",2004/05/17 5:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7000,hardm101,harrb105,,,grieb901,mcgob901,,(none),summb901,
BOS193808251,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/25,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 5:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,wilsj103,knotj102,,,mcgob901,summb901,,(none),grieb901,
BOS193808252,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/25,2,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 5:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,10000,hevij101,whitj101,,,summb901,grieb901,,(none),mcgob901,
BOS193808261,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/26,1,,0:00PM,day,false,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,lyont102,bagbj102,,,grieb901,mcgob901,,(none),summb901,
BOS193808262,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/26,2,,0:00PM,day,false,"""271""","""Frownfelter/RWood""","""Frownfelter/RWood""",2016/04/17 2:22PM,radio,none,0,unknown,-1,unknown,unknown,unknown,160,14800,bagbj102,boylh101,,,mcgob901,summb901,,(none),grieb901,
BOS193808271,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/27,1,,0:00PM,day,false,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,ostef101,gablf101,,,summb901,grieb901,,(none),mcgob901,
BOS193808272,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1938/08/27,2,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/18 12:06PM,radio,none,0,unknown,-1,unknown,unknown,unknown,98,18000,harrb105,lee-t101,,,grieb901,mcgob901,,(none),summb901,
BOS193808290,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1938/08/29,0,,0:00PM,day,false,"""115,271,212""","""Lamoureaux/Comly/RWood""","""Lamoureaux/Comly/RWood""",2004/05/17 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4500,aukee101,wilsj103,,,rue-j901,kolll901,,(none),hubbc901,
BOS193808300,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1938/08/30,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/17 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,2800,colee101,hevij101,johnf101,,kolll901,hubbc901,,(none),rue-j901,
BOS193808310,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1938/08/31,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/18 2:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,harrb105,milll102,,,hubbc901,rue-j901,,(none),kolll901,
BOS193809010,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1938/09/01,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/18 3:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2200,ostef101,newsb101,hevij101,,rue-j901,kolll901,,(none),hubbc901,
BOS193809070,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1938/09/07,0,,0:00PM,day,false,"""115,270""","""Bob Kistler""","""D Lamoureaux""",2004/05/18 2:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,13000,hevij101,ruffr101,,,basis901,pipgg101,,(none),morig101,
BOS193809080,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1938/09/08,0,,0:00PM,day,false,"""115,151""","""Bob Kistler/Ivimey""","""D Lamoureaux/Smith""",2004/05/18 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,9500,gomel102,harrb105,,,pipgg101,morig101,,(none),basis901,
BOS193809090,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1938/09/09,0,,0:00PM,day,false,"""115,266,71,163,274""","""Rob Wood""","""David W. Smith""",2018/08/14 2:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,2200,rossb102,bagbj102,,,basis901,pipgg101,,(none),morig101,
BOS193809100,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1938/09/10,0,,0:00PM,day,false,"""276""",,"""Comly""",2012/12/30 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,4200,nelsl101,ostef101,,,morig101,basis901,,(none),(none),
BOS193809290,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1938/09/29,0,,0:00PM,day,false,"""115,71,163,274,222""","""Jim Wohlenhaus""","""David W. Smith""",2018/08/31 10:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,1800,ostef101,applp101,,,basis901,summb901,,(none),(none),
BOS193810010,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1938/10/01,0,,0:00PM,day,false,"""115,376""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2004/05/18 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,5000,bagbj102,hadlb101,,,basis901,summb901,,(none),(none),
BOS193810020,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1938/10/02,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/09/09 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,12000,sunds101,dicke101,,,summb901,basis901,,(none),(none),
NY1193804190,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/04/19,0,,0:00PM,day,false,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/10/12 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,39742,meltc101,macfd101,,,klemb901,searz901,,(none),balll901,
NY1193804200,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/04/20,0,,0:00PM,day,false,"""270""","""Comly""","""Comly""",2012/11/29 11:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,10192,turnj102,browj110,,,searz901,balll901,,(none),klemb901,
NY1193804210,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/04/21,0,,0:00PM,day,false,"""270,115(2),151""","""Comly/RWood""","""Comly/RWood""",2012/11/29 12:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,5403,hubbc101,shofm101,,,balll901,klemb901,,(none),searz901,
NY1193804260,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/04/26,0,,0:00PM,day,false,"""96,99,270,151""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2018/06/02 9:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,5871,coffd101,lamaw101,,,balll901,klemb901,,(none),searz901,
NY1193804271,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/04/27,1,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/07 5:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,gumbh101,mulch101,,,klemb901,searz901,,(none),balll901,
NY1193804272,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/04/27,2,,0:00PM,day,false,"""276,266,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/06/05 6:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,21829,meltc101,johns101,,,searz901,balll901,,(none),klemb901,
NY1193804300,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/04/30,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/27 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,31723,hubbc101,mungv101,coffd101,,stard901,barrg901,,(none),stewb901,
NY1193805010,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/05/01,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/27 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,40248,lohrb101,hoytw101,coffd101,,barrg901,stewb901,,(none),stard901,
NY1193805020,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/05/02,0,,0:00PM,day,false,"""375,270""","""Dick Cramer""","""Dick Cramer""",2012/08/28 5:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,12088,meltc101,fitzf101,,,stewb901,stard901,,(none),barrg901,
NY1193805170,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/05/17,0,,0:00PM,day,false,"""277""","""Comly/RWood""","""Comly/RWood""",2013/03/08 12:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,19315,coffd101,bryac101,,,morac102,mageg901,,(none),parkg901,
NY1193805180,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/05/18,0,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/08 1:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,12938,rootc101,hubbc101,,,mageg901,parkg901,,(none),morac102,
NY1193805190,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/05/19,0,,0:00PM,day,false,"""277""","""277""","""Comly""",2013/03/08 2:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,7339,lee-b103,gumbh101,,,parkg901,morac102,,(none),mageg901,
NY1193805200,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/05/20,0,,3:15PM,day,false,"""519""","""DWV""","""DWV""",2015/04/27 9:42AM,park,none,0,unknown,-1,dry,none,cloudy,140,2921,vandj101,schuh103,,,morac102,mageg901,,(none),parkg901,
NY1193805210,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/05/21,0,,3:02PM,day,false,"""519""","""DWV""","""DWV""",2015/04/27 10:07AM,park,none,0,unknown,-1,dry,none,sunny,106,20729,derrp101,meltc101,,,mageg901,parkg901,,(none),morac102,
NY1193805220,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/05/22,0,,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2018/06/09 6:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,30343,hubbc101,brane101,,,barrg901,stewb901,,(none),stard901,
NY1193805230,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/05/23,0,,0:00PM,day,false,"""270""",,"""Comly""",2012/12/09 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,5364,browm103,gumbh101,bauer101,,stewb901,stard901,,(none),barrg901,
NY1193805240,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/05/24,0,,0:00PM,day,false,"""270,412""",,"""Comly""",2012/12/09 12:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,4275,casts101,weilb101,,,barrg901,stewb901,,(none),(none),
NY1193805250,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/05/25,0,,0:00PM,day,false,"""209""",,"""D Lamoureaux""",2008/05/17 3:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,4829,schuh103,shouc101,,,barrg901,stewb901,,(none),stard901,
NY1193805281,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/05/28,1,,0:00PM,day,false,TSN Box,"""Dick Cramer""","""Dick Cramer""",2018/06/08 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,meltc101,mulch101,coffd101,,pineb101,goetl901,,(none),rearb901,
NY1193805282,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/05/28,2,,0:00PM,day,false,"""270,276""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2012/12/09 2:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,26476,hubbc101,sivep101,,,rearb901,pineb101,,(none),goetl901,
NY1193805290,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/05/29,0,,0:00PM,day,false,"""104,119,266""","""Tom Thress""","""Tom Thress""",2018/06/09 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,14889,gumbh101,waltb102,browj110,,rearb901,pineb101,,(none),goetl901,
NY1193806140,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/06/14,0,,0:00PM,day,false,"""276""",,"""Comly""",2012/12/24 10:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5334,schuh103,bauer101,,,mageg901,parkg901,,(none),morac102,
NY1193806150,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/06/15,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/11 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5874,tobij103,meltc101,,,parkg901,morac102,,(none),mageg901,
NY1193806160,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/06/16,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/11 4:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,6880,klinb101,hubbc101,,,morac102,mageg901,,(none),parkg901,
NY1193806170,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/06/17,0,,0:00PM,day,false,"""412""",,"""Comly/RWood""",2012/12/21 8:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,7197,casts101,warnl101,,,mageg901,parkg901,,(none),morac102,
NY1193806180,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/06/18,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/22 5:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,11280,lohrb101,weilb101,,,rearb901,pineb101,,(none),goetl901,
NY1193806210,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/06/21,0,,3:00PM,day,false,"""519""","""DWV""","""DWV""",2015/04/27 10:17AM,park,none,0,unknown,-1,dry,none,sunny,125,10509,weavj101,hubbc101,waltb102,,klemb901,searz901,,(none),balll901,
NY1193806220,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/06/22,0,,3:15PM,day,false,"""519""","""DWV""","""DWV""",2015/04/27 10:45AM,park,none,0,unknown,-1,dry,none,sunny,112,10371,coffd101,waltb102,,,searz901,balll901,,(none),klemb901,
NY1193806230,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/06/23,0,,3:14PM,day,false,"""519""","""DWV""","""DWV""",2015/04/27 2:21PM,park,none,0,unknown,-1,dry,none,cloudy,150,22666,vandj101,schuh103,cascj101,,balll901,klemb901,,(none),searz901,
NY1193806240,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/06/24,0,,0:00PM,day,false,"""270,276""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2013/01/11 10:41PM,park,none,0,unknown,-1,unknown,unknown,overcast,139,8256,coffd101,carlt101,,,stewb901,stard901,,(none),barrg901,
NY1193806250,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/06/25,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/11 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,18914,bryac101,gumbh101,,,stard901,barrg901,,(none),stewb901,
NY1193806260,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/06/26,0,,0:00PM,day,false,"""111,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/06/27 5:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,15919,hubbc101,frenl101,,,barrg901,stewb901,,(none),stard901,
NY1193807041,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/07/04,1,,0:00PM,day,false,"""276""","""276""","""Comly""",2013/07/04 5:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,schuh103,prest101,,,stard901,stewb901,,(none),parkg901,
NY1193807042,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/07/04,2,,0:00PM,day,false,"""276,585""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2017/03/01 5:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,50166,casts101,mungv101,,,stewb901,parkg901,,(none),stard901,
NY1193807080,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/07/08,0,,0:00PM,day,false,"""115,270""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 5:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6792,gumbh101,turnj102,,,searz901,balll901,,(none),klemb901,
NY1193807090,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/07/09,0,,0:00PM,day,false,"""270,115(1)""","""Comly""","""Comly""",2012/11/29 1:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,9899,fettl101,hubbc101,,,balll901,klemb901,,(none),searz901,
NY1193807100,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/07/10,0,,0:00PM,day,false,"""71,163,274,104,99,98,96""","""Dick Cramer""","""Dick Cramer""",2018/07/13 4:35PM,,none,0,unknown,-1,unknown,unknown,unknown,124,15278,meltc101,lannj101,,,klemb901,searz901,,(none),balll901,
NY1193807260,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/07/26,0,,0:00PM,day,false,"""412""",,"""Comly/RWood""",2012/12/22 6:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,5784,shouc101,meltc101,davic103,,morac102,mageg901,,(none),parkg901,
NY1193807270,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/07/27,0,,0:00PM,day,false,"""412""","""Comly""","""Comly""",2012/12/22 7:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,7300,warnl101,casts101,,,mageg901,parkg901,,(none),morac102,
NY1193807280,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1938/07/28,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/22 3:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6368,hubbc101,hensr101,,,parkg901,morac102,,(none),mageg901,
NY1193807290,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/07/29,0,,3:20PM,day,false,"""510""","""DWV""","""DWV""",2015/05/15 1:51PM,park,none,0,unknown,-1,dry,none,sunny,145,10162,coffd101,schog101,,,searz901,balll901,,(none),klemb901,
NY1193807300,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/07/30,0,,3:03PM,day,false,"""510""","""DWV""","""DWV""",2015/05/15 2:13PM,park,none,0,unknown,-1,dry,none,sunny,124,14757,lohrb101,derrp101,coffd101,,balll901,klemb901,,(none),searz901,
NY1193807310,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1938/07/31,0,,3:03PM,day,false,"""510""","""DWV""","""DWV""",2015/05/15 2:43PM,park,none,0,unknown,-1,dry,none,sunny,179,16802,davip101,browj110,,,klemb901,searz901,,(none),balll901,
NY1193808020,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/08/02,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 12:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,9627,bryac101,hubbc101,,,rearb901,pineb101,,(none),goetl901,
NY1193808030,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/08/03,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 12:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,7172,gumbh101,lee-b103,coffd101,,pineb101,goetl901,,(none),rearb901,
NY1193808040,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1938/08/04,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/12 1:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,5921,frenl101,lohrb101,,,goetl901,rearb901,,(none),pineb101,
NY1193808050,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/08/05,0,,0:00PM,day,false,"""270,137""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2013/01/12 3:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,18535,browj110,klinb101,,,stewb901,barrg901,,balll901,stard901,
NY1193808071,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/08/07,1,,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2018/07/30 9:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,tobij103,gumbh101,,,barrg901,balll901,,stard901,stewb901,
NY1193808072,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1938/08/07,2,,0:00PM,day,false,"""137,140""","""Jim Herdman""","""Jim Herdman""",2018/07/30 12:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,50468,brane101,hubbc101,,,balll901,stard901,,stewb901,barrg901,
NY1193808160,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/08/16,0,,0:00PM,day,false,"""270,276""",,"""Comly""",2012/12/09 5:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,10434,tamuv101,gumbh101,,,goetl901,rearb901,,(none),pineb101,
NY1193808170,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/08/17,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/10 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,8967,meltc101,poseb102,browj110,,rearb901,pineb101,,(none),goetl901,
NY1193808180,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1938/08/18,0,,0:00PM,day,false,"""270""",,"""Comly""",2013/01/10 7:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,7844,tamuv101,hubbc101,,,pineb101,goetl901,,(none),rearb901,
NY1193808190,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/08/19,0,,0:00PM,day,false,"""276""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2013/07/05 5:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,4352,lohrb101,hallb104,,,goetl901,rearb901,,(none),pineb101,
NY1193808200,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1938/08/20,0,,0:00PM,day,false,"""270""",,"""Comly/RWood""",2013/01/11 2:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,6771,holla101,browj110,,,rearb901,pineb101,,(none),goetl901,
NY1193809060,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1938/09/06,0,,0:00PM,day,false,"""115,71,163,274,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/08/14 3:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,4217,coffd101,reisb102,,,stard901,stewb901,,(none),barrg901,
