game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
NYA192306120,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/06/12,NYC16,0,0:00PM,day,false,"""73,39""","""Wayne Townsend""","""Wayne Townsend""",1997/09/02 11:33AM,connt901,ormsr901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,140,15000,uhleg101,shawb102,coves101,,
NYA192306130,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/06/13,NYC16,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1997/09/02 3:59PM,ormsr901,dinnb101,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,bushj102,shocu101,,,
NYA192306140,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/06/14,NYC16,0,0:00PM,day,false,"""128,154,73""","""Wayne Townsend""","""Wayne Townsend""",2001/04/12 3:06PM,morig101,hildg101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,98,15000,prueh101,hoytw101,,,
NYA192306150,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/06/15,NYC16,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1997/09/03 4:17PM,hildg101,rowlp801,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,103,10000,pennh101,vange101,,,
NYA192306160,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/06/16,NYC16,0,0:00PM,day,false,"""73,128,154""","""Wayne Townsend""","""Wayne Townsend""",1997/09/04 6:03PM,rowlp801,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,115,28000,shawb102,baynb101,,,
NYA192306170,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/06/17,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/09/05 4:33PM,morig101,rowlp801,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,123,52000,bushj102,daush101,,,
NYA192306180,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/06/18,NYC16,0,0:00PM,day,false,"""73,154""","""Wayne Townsend""","""Wayne Townsend""",1997/09/06 6:56PM,hildg101,rowlp801,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,114,12000,hollk101,hoytw101,,,
NYA192306190,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/06/19,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/09/12 1:26PM,rowlp801,morig101,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,127,15000,jones104,coleb101,,,
NYA192306200,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/06/20,NYC16,0,0:00PM,day,false,"""73,154""","""Wayne Townsend""","""Wayne Townsend""",1997/09/12 9:09PM,hildg101,rowlp801,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,145,18000,hollk101,bushj102,,,
NYA192306280,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/06/28,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/04 11:23AM,connt901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,20000,shawb102,romme101,,,
NYA192306290,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/06/29,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/05 11:26PM,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,0,hoytw101,kella101,,,
NYA192306300,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/06/30,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/17 6:43PM,connt901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,35000,pennh101,harrs101,,,
NYA192307010,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/07/01,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/30 9:25PM,owenb901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,30000,jones104,romme101,,,
NYA192307020,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/07/02,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/10/30 10:59PM,hildg101,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,shawb102,zacht101,,,
NYA192307030,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/07/03,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1997/11/05 4:28PM,dinnb101,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,167,5000,bushj102,mogrg101,,,
NYA192307041,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/07/04,NYC16,1,1:30PM,day,false,"""96,104,222,408a""","""Cliff Blau""","""Cliff Blau""",2021/12/05 7:49PM,hildg101,dinnb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,sunny,114,0,pennh101,zahnp101,,,
NYA192307042,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/07/04,NYC16,2,0:00PM,day,false,"""96,104,222,408a""","""Cliff Blau""","""Cliff Blau""",2021/12/05 8:04PM,dinnb101,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,112,45000,jones104,johnw102,,,
NYA192307280,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/07/28,NYC16,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/03/26 5:17PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,soaked,drizzle,overcast,102,25000,robec101,hoytw101,,,
NYA192307291,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/07/29,NYC16,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/03/17 8:56PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,faber101,bushj102,,,
NYA192307292,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/07/29,NYC16,2,0:00PM,day,false,"""73,111,96,104""","""Cliff Blau""","""Cliff Blau""",2021/12/25 7:56PM,dinnb101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,45000,shawb102,cvenm101,,,
NYA192307300,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/07/30,NYC16,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",2000/03/26 11:49PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,100,8000,jones104,leved101,,,
NYA192308010,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/08/01,NYC16,0,0:00PM,day,false,"""73,39""","""Wayne Townsend""","""Wayne Townsend""",1998/03/27 9:57PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,12000,smits102,pennh101,,,
NYA192308020,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/08/02,NYC16,0,0:00PM,day,false,"""73,39""","""Wayne Townsend""","""Wayne Townsend""",1998/04/04 7:00PM,owenb901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,hoytw101,edwaj102,,,
NYA192308040,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/08/04,NYC16,0,0:00PM,day,false,"""73,39""","""Wayne Townsend""","""Wayne Townsend""",1998/04/04 7:43PM,dinnb101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,145,30000,uhleg101,shawb102,,,
NYA192308050,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/08/05,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/05 5:48PM,owenb901,dinnb101,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,155,30000,hoytw101,vange101,,,
NYA192308060,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/08/06,NYC16,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1998/04/06 7:34PM,evanb901,hildg101,(none),holmd102,park,none,0,unknown,-1,unknown,unknown,unknown,123,10000,bushj102,shocu101,,,
NYA192308070,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/08/07,NYC16,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1998/04/08 5:23PM,hildg101,holmd102,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,147,8000,baynb101,shawb102,shocu101,,
NYA192308080,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/08/08,NYC16,0,0:00PM,day,false,"""128,73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/08 6:26PM,holmd102,evanb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,125,7000,david102,pennh101,,,
NYA192308090,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/08/09,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/09 9:02PM,evanb901,hildg101,(none),holmd102,park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,johns101,hoytw101,coleb101,,
NYA192308111,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/08/11,NYC16,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/26 1:20AM,hildg101,holmd102,(none),evanb901,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,bushj102,pillh101,pennh101,,
NYA192308112,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/08/11,NYC16,2,0:00PM,day,false,"""73""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/04/26 6:38PM,holmd102,evanb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,164,56000,hoytw101,daush101,,,
NYA192308120,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/08/12,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/26 8:12PM,evanb901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,25000,johns101,bushj102,,,
NYA192308300,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/08/30,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/06/07 9:21PM,dinnb101,ormsr901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,117,12000,pennh101,zacht101,,,
NYA192308310,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/08/31,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/06/07 10:19PM,ormsr901,morig101,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,107,10000,jones104,zahnp101,,,
NYA192309010,"""version 7RS(19) of 07/07/92""",WS1,NYA,1923/09/01,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/06/23 11:10PM,morig101,dinnb101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,90,15000,hoytw101,russa101,,,
NYA192309091,"""version 7RS(19) of 07/07/92""",BOS,NYA,1923/09/09,NYC16,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/02 10:56PM,holmd102,connt901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,bushj102,fullc102,,,
NYA192309092,"""version 7RS(19) of 07/07/92""",BOS,NYA,1923/09/09,NYC16,2,0:00PM,day,false,"""71,163,274,96,104""","""Jim Herdman""","""Jim Herdman""",2022/02/12 11:50AM,connt901,dinnb101,(none),holmd102,unknown,none,0,unknown,-1,dry,none,sunny,100,50000,shawb102,murrg101,,,
NYA192309100,"""version 7RS(19) of 07/07/92""",BOS,NYA,1923/09/10,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/03 11:30AM,dinnb101,holmd102,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,93,5000,jones104,quinj102,,,
NYA192309110,"""version 7RS(19) of 07/07/92""",BOS,NYA,1923/09/11,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/04 10:33AM,holmd102,connt901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,105,18000,ehmkh101,pipgg101,,,liebf701
NYA192309121,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/09/12,NYC16,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/04 5:04PM,hildg101,rowlp801,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,80,0,hoytw101,robec101,,,
NYA192309122,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/09/12,NYC16,2,0:00PM,day,false,"""109,128""","""Wayne Townsend""","""Wayne Townsend""",2000/04/24 6:37PM,rowlp801,nalld901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,106,30000,pennh101,cvenm101,,,
NYA192309130,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/09/13,NYC16,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/24 8:40PM,nalld901,hildg101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,102,10000,bushj102,blant101,,,
NYA192309140,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/09/14,NYC16,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/27 6:34PM,hildg101,rowlp801,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,leved101,shawb102,,,
NYA192309150,"""version 7RS(19) of 07/07/92""",CHA,NYA,1923/09/15,NYC16,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/05/20 3:32PM,rowlp801,nalld901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,107,10000,jones104,robec101,,,
NYA192309161,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/09/16,NYC16,1,2:00PM,day,false,"""39,73""","""Wayne Townsend""","""Wayne Townsend""",1999/04/25 6:20PM,nalld901,hildg101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,hoytw101,uhleg101,,,
NYA192309162,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/09/16,NYC16,2,0:00PM,day,false,"""39,73""","""Wayne Townsend""","""Wayne Townsend""",1999/04/25 7:00PM,hildg101,rowlp801,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,97,60331,pennh101,edwaj102,,,
NYA192309170,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/09/17,NYC16,0,0:00PM,day,false,"""39,73""","""Wayne Townsend""","""Wayne Townsend""",1999/04/26 10:24PM,rowlp801,nalld901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,smits102,bushj102,,,
NYA192309180,"""version 7RS(19) of 07/07/92""",CLE,NYA,1923/09/18,NYC16,0,0:00PM,day,false,"""39,73""","""Wayne Townsend""","""Wayne Townsend""",1999/04/27 11:01PM,nalld901,hildg101,(none),rowlp801,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,shauj101,shawb102,,,
NYA192309200,"""version 7RS(19) of 07/07/92""",SLA,NYA,1923/09/20,NYC16,0,0:00PM,day,false,"""73,128""","""Wayne Townsend""","""Wayne Townsend""",1998/07/23 7:55AM,owenb901,evanb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,12000,jones104,vange101,,,
NYA192309240,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/09/24,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/07/24 11:03PM,evanb901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,7000,hoytw101,coleb101,,,
NYA192309250,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/09/25,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/07/24 11:25PM,evanb901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,127,7000,franr101,jones104,pillh101,,
NYA192309260,"""version 7RS(19) of 07/07/92""",DET,NYA,1923/09/26,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/25 12:06AM,evanb901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,hollk101,bushj102,,,
NYA192310040,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/10/04,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/26 11:34PM,dinnb101,rowlp801,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,romme101,maysc101,harrs101,,
NYA192310050,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/10/05,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/07/28 10:58PM,rowlp801,connt901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,105,1500,bushj102,walbr101,,,
NYA192310060,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/10/06,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/28 11:53PM,dinnb101,rowlp801,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,95,3000,pennh101,hastb101,roeto101,,
NYA192310070,"""version 7RS(19) of 07/07/92""",PHA,NYA,1923/10/07,NYC16,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/29 11:10PM,rowlp801,connt901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,meekr101,pipgg101,,,
CIN192304170,"""version 7RS(19) of 07/07/92""",SLN,CIN,1923/04/17,CIN07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/11 10:25PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,151,30338,donop102,selle101,,,
CIN192304180,"""version 7RS(19) of 07/07/92""",SLN,CIN,1923/04/18,CIN07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/12 11:32AM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,3000,tonef101,rixee101,,,
CIN192304190,"""version 7RS(19) of 07/07/92""",SLN,CIN,1923/04/19,CIN07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/13 11:08PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,hainj101,keckc101,,,
CIN192304200,"""version 7RS(19) of 07/07/92""",SLN,CIN,1923/04/20,CIN07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/14 7:48PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,3000,luqud101,doakb101,,,
CIN192304210,"""version 7RS(19) of 07/07/92""",PIT,CIN,1923/04/21,CIN07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/17 11:10PM,morac102,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,9200,donop102,coopw101,,,
CIN192304220,"""version 7RS(19) of 07/07/92""",PIT,CIN,1923/04/22,CIN07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/18 5:18PM,morac102,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,131,25000,morrj105,rixee101,bagbj101,,
CIN192304230,"""version 7RS(19) of 07/07/92""",PIT,CIN,1923/04/23,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/23 4:02PM,morac102,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,2293,boehg101,coucj101,glazw101,,
CIN192304240,"""version 7RS(19) of 07/07/92""",PIT,CIN,1923/04/24,CIN07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/19 9:48PM,morac102,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,2300,luqud101,kunze101,,,
CIN192304290,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/04/29,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/23 8:12PM,morac102,finnw901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,106,16901,donop102,aldrv101,,,
CIN192304300,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/04/30,CIN07,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/07/05 2:30PM,finnw901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,3500,rixee101,fussf101,,,
CIN192305010,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/05/01,CIN07,0,0:00PM,day,false,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",1999/07/25 4:08PM,morac102,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,4500,dumon101,keckc101,,,
CIN192305020,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/05/02,CIN07,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/07/25 8:09PM,finnw901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,4200,keenv101,luqud101,,,
CIN192305060,"""version 7RS(19) of 07/07/92""",PIT,CIN,1923/05/06,CIN07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/01/05 2:50PM,finnw901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,12500,donop102,hamie101,,,
CIN192305270,"""version 7RS(19) of 07/07/92""",SLN,CIN,1923/05/27,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/24 1:40PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,79,10393,luqud101,tonef101,,,
CIN192305310,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/05/31,CIN07,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/09/06 5:12PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,2600,luqud101,cheev101,,,
CIN192306010,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/06/01,CIN07,0,0:00PM,day,false,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",1999/10/13 2:11PM,wilsf901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,3000,coucj101,aldrv101,keckc101,,
CIN192306020,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/06/02,CIN07,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/10/30 12:49PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,73,6500,donop102,alexg102,,,
CIN192306030,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/06/03,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/24 3:59PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,106,17073,osbot101,bentr102,,,
CIN192306040,"""version 7RS(19) of 07/07/92""",CHN,CIN,1923/06/04,CIN07,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",1999/10/30 1:30PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,2850,kauft101,rixee101,alexg102,,
CIN192306050,"""version 7RS(19) of 07/07/92""",BSN,CIN,1923/06/05,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/24 7:44PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,102,1733,luqud101,millf102,,,
CIN192306060,"""version 7RS(19) of 07/07/92""",BSN,CIN,1923/06/06,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/25 1:24PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,92,2154,donop102,mcnat101,,,
CIN192306070,"""version 7RS(19) of 07/07/92""",BSN,CIN,1923/06/07,CIN07,0,0:00PM,day,false,"""494""","""Cliff Blau""","""Cliff Blau""",2015/02/25 3:46PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,none,sunny,92,1977,rixee101,oescj101,,,
