game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer,gametype
BOS195804270,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/04/27,0,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,,"""Bruce Borey""",1994/08/27 12:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,11908,sisld102,kemmr101,wallm101,,"""Bruce Borey""",,
BOS195804300,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/04/30,0,0:00PM,day,false,romme101,stevj901,nappl901,ricej901,"""71""","""Greg Beston""",1998/09/16 12:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,4037,garvn102,brewt101,,,"""Greg Beston""",,
BOS195805010,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/05/01,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""71""","""Greg Beston""",1998/09/16 2:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,4897,deloi101,gormt102,,,"""Greg Beston""",,
BOS195805020,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/05/02,0,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""Middlesworth""","""Elliott""",1998/01/18 9:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,5653,sisld102,bunnj101,,,,,
BOS195805041,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/05/04,1,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Indians""","""Greg Beston""",1998/09/25 4:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,garcm101,brewt101,ferrd102,,"""Greg Beston""",,
BOS195805042,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/05/04,2,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""Indians""","""Greg Beston""",1998/09/25 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,23029,baumf102,ridzs101,,,"""Greg Beston""",,
BOS195805050,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/05/05,0,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""Indians""","""Greg Beston""",1998/09/25 9:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,2387,smitb108,narlr101,sullf101,,"""Greg Beston""",,
BOS195805060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/05/06,0,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""White Sox""","""Greg Beston""",1998/09/18 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,3376,wallm101,moorr101,,,"""Greg Beston""",,
BOS195805171,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/05/17,1,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""BAL""","""Tim Cashion""",1997/04/20 4:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,10610,wallm101,harsj101,kiell101,,"""Tim Cashion""",,
BOS195805172,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/05/17,2,0:00PM,night,false,flahr901,chyln901,berrc103,mckib901,"""BAL""","""Tim Cashion""",1997/04/20 11:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,16266,porta101,baumf102,zuveg101,,"""Tim Cashion""",,
BOS195805180,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/05/18,0,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""BAL""","""Tim Cashion""",1997/04/22 11:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,17933,sullf101,loesb101,kiell101,,"""Tim Cashion""",,
BOS195805310,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/05/31,0,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Yankees""","""Greg Beston""",1998/09/25 2:34PM,unknown,none,0,unknown,-1,unknown,none,overcast,180,27455,durer101,nixow101,,,"""Greg Beston""",,
BOS195806010,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/06/01,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""Yankees""","""Greg Beston""",1998/09/25 3:37PM,unknown,none,0,unknown,-1,unknown,none,sunny,140,28954,turlb101,wallm101,,,"""Greg Beston""",,
BOS195806030,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/06/03,0,0:00PM,night,false,hurle901,runge901,tabaf901,papaj901,"""Indians""","""Greg Beston""",1998/09/26 4:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,20665,brewt101,granj101,wallm101,,"""Greg Beston""",,
BOS195806040,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/06/04,0,0:00PM,day,false,runge901,tabaf901,papaj901,hurle901,"""Indians""","""Greg Beston""",1998/09/26 9:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,5745,wilhh101,sisld102,,,"""Greg Beston""",,
BOS195806050,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/06/05,0,0:00PM,day,false,tabaf901,papaj901,hurle901,runge901,"""Indians""","""Greg Beston""",1998/10/01 11:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,4129,fornm101,wilhh101,kiell101,,"""Greg Beston""",,
BOS195806060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/06/06,0,0:00PM,night,false,hurle901,runge901,tabaf901,papaj901,"""White Sox""","""Greg Beston""",1998/10/22 12:01AM,unknown,none,0,unknown,-1,unknown,unknown,night,159,22506,deloi101,stalg103,kiell101,,"""Greg Beston""",,
BOS195806070,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/06/07,0,0:00PM,day,false,runge901,tabaf901,papaj901,hurle901,"""White Sox""","""Greg Beston""",1998/10/23 12:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,13924,deloi101,fiscb101,kiell101,,"""Greg Beston""",,
BOS195806081,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/06/08,1,0:00PM,day,false,tabaf901,papaj901,hurle901,runge901,"""White Sox""","""Greg Beston""",1998/10/23 1:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,0,kiell101,pierb101,,,"""Greg Beston""",,
BOS195806082,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/06/08,2,0:00PM,day,false,papaj901,hurle901,runge901,tabaf901,"""White Sox""","""Greg Beston""",1998/10/23 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,24983,sisld102,donod101,,,"""Greg Beston""",,
BOS195806090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/06/09,0,0:00PM,night,false,romme101,stevj901,nappl901,ricej901,"""Middlesworth""","""R. Elliott""",1998/06/25 7:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,18473,sullf101,foytp101,,,,,
BOS195806111,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/06/11,1,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""Middlesworth""","""R. Elliott""",1998/06/26 6:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,4983,laryf101,fornm101,,,,,
BOS195806112,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/06/11,2,0:00PM,night,false,stevj901,nappl901,ricej901,romme101,"""Middlesworth""","""R. Elliott""",1998/06/26 7:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,12833,bunnj101,wallm101,mofoh101,,,,
BOS195806120,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/06/12,0,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""Middlesworth""","""R. Elliott""",1998/06/29 7:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,5168,sisld102,foytp101,deloi101,,,,
BOS195806130,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/06/13,0,0:00PM,night,false,romme101,stevj901,nappl901,ricej901,"""71""","""Greg Beston""",1998/10/09 2:15PM,unknown,none,0,unknown,-1,unknown,rain,night,143,25000,brewt101,garvn102,,,"""Greg Beston""",,
BOS195806140,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/06/14,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""71""","""Greg Beston""",1998/10/09 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,11083,sullf101,urbaj101,,,"""Greg Beston""",,
BOS195806151,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/06/15,1,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""71""","""Greg Beston""",1998/10/09 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,terrr101,nixow101,urbaj101,,"""Greg Beston""",,
BOS195806152,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/06/15,2,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""71""","""Greg Beston""",1998/10/10 1:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,29014,maasd101,fornm101,,,"""Greg Beston""",,
BOS195807010,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/07/01,0,0:00PM,night,false,tabaf901,papaj901,stewb902,runge901,"""Senators""","""Greg Beston""",1998/10/20 10:00PM,unknown,none,0,unknown,-1,unknown,unknown,night,164,23958,deloi101,grigh101,,,"""Greg Beston""",,
BOS195807020,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/07/02,0,0:00PM,day,false,papaj901,stewb902,runge901,tabaf901,"""Senators""","""Greg Beston""",1998/10/21 8:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7851,pascc102,brewt101,hyded101,,"""Greg Beston""",,
BOS195807030,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/07/03,0,0:00PM,day,false,stewb902,runge901,tabaf901,papaj901,"""Orioles""","""D Lamoureaux""",1997/06/23 5:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,263,3921,loesb101,wallm101,,,"""D Lamoureaux""",,
BOS195807041,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/07/04,1,0:00PM,day,false,runge901,tabaf901,papaj901,stewb902,"""Orioles""","""D Lamoureaux""",1997/06/23 6:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,sullf101,johnc103,,,"""D Lamoureaux""",,
BOS195807042,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/07/04,2,0:00PM,day,false,tabaf901,papaj901,stewb902,runge901,"""Orioles""","""D Lamoureaux""",1997/06/23 11:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,19387,porta101,fornm101,,,"""D Lamoureaux""",,
BOS195807100,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/07/10,0,0:00PM,night,false,mckib901,chyln901,berrc103,flahr901,"""White Sox""","""Greg Beston""",1998/10/23 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,night,169,25471,sullf101,wynne101,,,"""Greg Beston""",,
BOS195807110,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/07/11,0,0:00PM,day,false,chyln901,berrc103,flahr901,mckib901,"""White Sox""","""Greg Beston""",1998/10/24 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,8914,deloi101,wilsj104,,,"""Greg Beston""",,
BOS195807121,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/07/12,1,0:00PM,day,false,berrc103,flahr901,mckib901,chyln901,"""White Sox""","""Greg Beston""",1998/10/24 2:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,donod101,smitb108,,,"""Greg Beston""",,
BOS195807122,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/07/12,2,0:00PM,day,false,flahr901,mckib901,chyln901,berrc103,"""White Sox""","""Greg Beston""",1998/10/24 4:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,14991,stalg103,fornm101,,,"""Greg Beston""",,
BOS195807130,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/07/13,0,0:00PM,day,false,mckib901,chyln901,berrc103,flahr901,"""Indians""","""Greg Beston""",1998/06/21 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,15897,mclic101,brewt101,,,"""Greg Beston""",,
BOS195807140,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/07/14,0,0:00PM,day,false,chyln901,berrc103,flahr901,mckib901,"""Indians""","""Greg Beston""",1998/06/21 2:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,203,7184,wallm101,granj101,,,"""Greg Beston""",,
BOS195807150,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/07/15,0,0:00PM,night,false,soarh901,umonf901,summb901,honoj901,"""Bost. Newspaper""","""Greg Beston""",1998/06/03 9:04PM,unknown,none,0,unknown,-1,unknown,unknown,night,160,19090,sullf101,herbr101,kiell101,,"""Greg Beston""",,
BOS195807160,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/07/16,0,0:00PM,night,false,umonf901,summb901,honoj901,soarh901,"""Bost. Newspaper""","""Greg Beston""",1998/06/06 11:22AM,unknown,none,0,unknown,-1,unknown,unknown,night,138,20316,deloi101,dickm101,kiell101,,"""Greg Beston""",,
BOS195807170,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/07/17,0,0:00PM,day,false,summb901,honoj901,soarh901,umonf901,"""Bost. Newspaper""","""Greg Beston""",1998/06/06 12:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,9972,brewt101,gormt102,wallm101,,"""Greg Beston""",,
BOS195807180,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/07/18,0,0:00PM,night,false,honoj901,soarh901,umonf901,summb901,"""Middlesworth""","""R. Elliott""",1998/10/16 8:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,28430,wallm101,fiscb101,fornm101,,,,
BOS195807190,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/07/19,0,0:00PM,day,false,soarh901,umonf901,summb901,honoj901,"""Middlesworth""","""R. Elliott""",1998/10/16 8:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,12842,kiell101,aguih101,,,,,
BOS195807201,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/07/20,1,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,"""Tigers""","""David W. Smith""",1996/03/03 7:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,bunnj101,sullf101,,,"""David W. Smith""",mckeh701,
BOS195807202,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/07/20,2,0:00PM,day,false,summb901,honoj901,soarh901,umonf901,"""Middlesworth""","""R. Elliott""",1998/10/20 7:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,29529,deloi101,mofoh101,,,,,
BOS195808050,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/08/05,0,0:00PM,night,false,summb901,honoj901,soarh901,umonf901,"""Senators""","""Greg Beston""",1998/06/07 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,night,133,23030,monbb101,pascc102,,,"""Greg Beston""",,
BOS195808060,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/08/06,0,0:00PM,day,false,honoj901,soarh901,umonf901,summb901,"""Senators""","""Greg Beston""",1998/06/07 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,9783,brewt101,ramop101,,,"""Greg Beston""",,
BOS195808070,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/08/07,0,0:00PM,day,false,soarh901,umonf901,summb901,honoj901,"""Senators""","""Greg Beston""",1998/06/07 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,5850,sullf101,grigh101,,,"""Greg Beston""",,
BOS195808140,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/08/14,0,0:00PM,day,false,honoj901,soarh901,umonf901,summb901,"""NYA Koppett""","""Marc Stephenson""",1999/07/18 1:09PM,park,none,0,unknown,-1,unknown,unknown,overcast,158,29728,kuckj101,sisld102,,,"""Marc Stephenson""",,
BOS195808150,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/08/15,0,0:00PM,night,false,soarh901,umonf901,summb901,honoj901,"""NYA Koppett""","""Marc Stephenson""",1999/07/18 1:31PM,park,none,0,unknown,-1,unknown,unknown,night,165,30115,bowst101,turlb101,,,"""Marc Stephenson""",,
BOS195808160,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/08/16,0,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,"""NYA/Koppett/602""","""Townsend/Stephenson""",1999/07/18 2:08PM,park,pitches,70,fromlf,-1,wet,unknown,overcast,152,24925,brewt101,larsd102,,,"""Wayne Townsend/Marc Stephenson""",,
BOS195808170,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/08/17,0,0:00PM,day,false,summb901,honoj901,soarh901,umonf901,"""NYA Koppett""","""Marc Stephenson""",1999/08/08 7:14PM,park,none,0,unknown,-1,unknown,unknown,sunny,148,30501,deloi101,ditma101,kiell101,,"""Marc Stephenson""",,
BOS195808190,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/08/19,0,0:00PM,night,false,runge901,stewb902,papaj901,tabaf901,"""White Sox""","""Greg Beston""",1998/06/28 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,night,149,27544,donod101,sullf101,,,"""Greg Beston""",,
BOS195808200,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1958/08/20,0,0:00PM,day,false,stewb902,papaj901,tabaf901,runge901,"""White Sox""","""Greg Beston""",1998/06/30 7:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,183,12401,lownt101,byerb103,stalg103,,"""Greg Beston""",,
BOS195808210,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/08/21,0,0:00PM,night,false,papaj901,tabaf901,runge901,stewb902,"""Indians""","""Greg Beston""",1998/07/12 11:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19317,brewt101,woodh101,wallm101,,"""Greg Beston""",,
BOS195808220,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/08/22,0,0:00PM,day,false,tabaf901,runge901,stewb902,papaj901,"""Indians""","""Greg Beston""",1998/07/12 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,13421,deloi101,wilhh101,,,"""Greg Beston""",,
BOS195808230,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1958/08/23,0,0:00PM,day,false,runge901,stewb902,papaj901,tabaf901,"""Indians""","""Greg Beston""",1998/07/12 2:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,12895,mclic101,sisld102,,,"""Greg Beston""",,
BOS195808241,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/08/24,1,0:00PM,day,false,stevj901,ricej901,nappl901,romme101,"""71""","""Greg Beston""",1998/06/26 8:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,0,sullf101,garvn102,,,"""Greg Beston""",,
BOS195808242,"""version 7RS(19) of 07/07/92""",KC1,BOS,BOS07,1958/08/24,2,0:00PM,day,false,ricej901,nappl901,romme101,stevj901,"""71""","""Greg Beston""",1998/06/26 9:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,22952,wallm101,herbr101,,,"""Greg Beston""",,
BOS195808271,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/08/27,1,0:00PM,day,false,nappl901,romme101,stevj901,ricej901,"""Middlesworth""","""R. Elliott""",1999/02/11 7:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,11946,brewt101,bunnj101,,,,,
BOS195808272,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1958/08/27,2,0:00PM,night,false,romme101,stevj901,ricej901,nappl901,"""Middlesworth""","""R. Elliott""",1999/02/11 8:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,17258,foytp101,deloi101,,,,,
BOS195808290,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/08/29,0,0:00PM,night,false,stewb902,papaj901,tabaf901,runge901,"""Orioles""","""D Lamoureaux""",1997/07/11 10:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,16411,sullf101,porta101,,,"""D Lamoureaux""",,
BOS195808300,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/08/30,0,0:00PM,day,false,papaj901,tabaf901,runge901,stewb902,"""Orioles""","""D Lamoureaux""",1997/07/11 11:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,9887,pappm101,monbb101,odelb101,,"""D Lamoureaux""",,
BOS195808310,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1958/08/31,0,0:00PM,day,false,tabaf901,runge901,stewb902,papaj901,"""Orioles""","""D Lamoureaux""",1997/07/11 11:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,13112,brewt101,wilhh101,,,"""D Lamoureaux""",,
BOS195809190,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/09/19,0,0:00PM,night,false,honoj901,soarh901,summb901,nappl901,"""Senators""","""Greg Beston""",1998/06/28 1:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,141,9334,brewt101,pascc102,,,"""Greg Beston""",,
BOS195809200,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/09/20,0,0:00PM,day,false,soarh901,summb901,nappl901,honoj901,"""Senators""","""Greg Beston""",1998/06/28 3:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7400,sullf101,valev101,,,"""Greg Beston""",,
BOS195809210,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1958/09/21,0,0:00PM,day,false,summb901,nappl901,honoj901,soarh901,"""Senators""","""D Lamoureaux""",1997/07/12 9:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,9785,deloi101,fiscb101,,,"""D Lamoureaux""",,
BOS195809230,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/09/23,0,0:00PM,night,false,nappl901,honoj901,soarh901,summb901,"""News (Kistler)""","""Greg Beston""",1998/06/24 7:51PM,unknown,none,71,unknown,-1,unknown,none,night,188,21552,wallm101,kuckj101,sullf101,,"""Greg Beston""",,
BOS195809240,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1958/09/24,0,0:00PM,day,false,honoj901,soarh901,summb901,nappl901,"""News (Kistler)""","""Greg Beston""",1998/06/24 9:04PM,unknown,none,78,unknown,-1,unknown,none,cloudy,169,8865,maasd101,brewt101,durer101,,"""Greg Beston""",,
BAL195804150,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1958/04/15,0,0:00PM,day,false,papaj901,hurle901,runge901,tabaf901,"""Senators""","""CVoas""",1994/08/22 9:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,34377,odelb101,pascc102,,,"""CVoas""",,
BAL195804170,"""version 7RS(19) of 07/07/92""",WS1,BAL,BAL11,1958/04/17,0,0:00PM,night,false,hurle901,runge901,tabaf901,papaj901,"""Senators""","""CVoas""",1994/08/22 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,19377,harsj101,stobc101,,,"""CVoas""",,
BAL195804250,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1958/04/25,0,8:05PM,night,false,tabaf901,papaj901,hurle901,runge901,"""BAL NYA""","""Tim Cashion""",1997/02/09 11:32PM,park,none,60,unknown,-1,dry,none,night,135,20363,johnc103,fordw101,,,"""Tim Cashion""",,
BAL195804260,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1958/04/26,0,0:00PM,day,false,papaj901,hurle901,runge901,tabaf901,"""BAL NYA""","""Tim Cashion""",1997/02/10 10:29PM,park,none,50,unknown,-1,dry,none,cloudy,135,16825,turlb101,loesb101,,,"""Tim Cashion""",,
BAL195804300,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1958/04/30,0,5:15PM,night,false,summb901,honoj901,soarh901,umonf901,"""CHA BAL""","""Tim Cashion""",1997/02/12 11:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,10759,harsj101,wynne101,zuveg101,,"""Tim Cashion""",,
BAL195805010,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1958/05/01,0,8:05PM,night,false,honoj901,soarh901,umonf901,summb901,"""BAL CHA""","""Tim Cashion""",1997/02/14 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,9442,wilsj104,johnc103,pierb101,,"""Tim Cashion""",,
BAL195805020,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1958/05/02,0,8:00PM,night,false,soarh901,umonf901,summb901,honoj901,"""BAL CLE""","""Tim Cashion""",1997/02/16 2:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,141,10457,granj101,loesb101,,,"""Tim Cashion""",,
