game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf,gametype,umplf,umprf
KCA200705230,CLE,KCA,KAN06,2007/05/23,0,7:11PM,night,true,hallt901,gibsg901,randt901,relic901,park,pitches,blacd701,79,rtol,16,unknown,unknown,cloudy,190,11506,duckb001,lee-c003,,,,,
KCA200705240,CLE,KCA,KAN06,2007/05/24,0,7:10PM,night,true,gibsg901,randt901,relic901,hallt901,park,pitches,blacd701,64,torf,6,unknown,unknown,unknown,191,11681,sowej001,delaj001,,,,,
KCA200705250,SEA,KCA,KAN06,2007/05/25,0,7:10PM,night,true,fairc901,coope901,reilm901,kellj901,park,pitches,blacd701,63,rtol,5,unknown,unknown,unknown,181,28651,hernf002,mechg001,,,,,
KCA200705260,SEA,KCA,KAN06,2007/05/26,0,6:10PM,night,true,coope901,reilm901,kellj901,fairc901,park,pitches,blacd701,73,rtol,9,unknown,unknown,cloudy,161,21138,baekc001,bannb001,,,,,
KCA200705270,SEA,KCA,KAN06,2007/05/27,0,1:10PM,day,true,reilm901,kellj901,fairc901,coope901,park,pitches,blacd701,68,ltor,3,wet,drizzle,unknown,157,16091,washj001,pereo001,putzj001,,,,
KCA200705280,BAL,KCA,KAN06,2007/05/28,0,6:10PM,night,true,mcclt901,culbf901,fostm901,schrp901,park,pitches,blacd701,79,rtol,9,unknown,unknown,cloudy,147,14758,tracs001,elars001,,,,,
KCA200705290,BAL,KCA,KAN06,2007/05/29,0,7:36PM,night,true,culbf901,fostm901,schrp901,mcclt901,park,pitches,blacd701,69,rtol,12,unknown,unknown,unknown,156,13556,guthj001,delaj001,,,,,
KCA200705300,BAL,KCA,KAN06,2007/05/30,0,8:46PM,night,true,fostm901,schrp901,mcclt901,culbf901,park,pitches,blacd701,64,tocf,2,wet,rain,unknown,151,10513,bedae001,mechg001,ray-c001,,,,
KCA200706080,PHI,KCA,KAN06,2007/06/08,0,7:10PM,night,true,knigb901,eddid901,cousd901,danlk901,park,pitches,blacd701,73,ltor,6,unknown,unknown,sunny,211,19121,elars001,garcf002,doteo001,,,,
KCA200706090,PHI,KCA,KAN06,2007/06/09,0,6:10PM,night,true,eddid901,cousd901,danlk901,knigb901,park,pitches,blacd701,82,rtol,7,unknown,unknown,sunny,130,23734,liebj001,mechg001,,,,,
KCA200706100,PHI,KCA,KAN06,2007/06/10,0,1:10PM,day,true,cousd901,danlk901,knigb901,eddid901,park,pitches,blacd701,72,rtol,7,unknown,unknown,overcast,200,16034,greiz001,moyej001,,,,,
KCA200706120,SLN,KCA,KAN06,2007/06/12,0,7:10PM,night,true,herna901,barrt901,carlm901,younl901,park,pitches,blacd701,80,rtol,13,unknown,unknown,cloudy,173,29354,bannb001,thomb002,,,,,
KCA200706130,SLN,KCA,KAN06,2007/06/13,0,7:10PM,night,true,barrt901,carlm901,younl901,herna901,park,pitches,blacd701,81,fromlf,7,unknown,unknown,sunny,187,25555,waina001,pereo001,,,,,
KCA200706140,SLN,KCA,KAN06,2007/06/14,0,7:10PM,night,true,carlm901,younl901,herna901,barrt901,park,pitches,blacd701,84,fromlf,10,unknown,unknown,sunny,191,28837,greiz001,wellk001,,,,,
KCA200706150,FLO,KCA,KAN06,2007/06/15,0,7:10PM,night,true,monte901,laynj901,millb901,hudsm901,park,pitches,blacd701,84,rtol,6,unknown,unknown,sunny,158,28015,mechg001,mitrs001,doteo001,,,,
KCA200706160,FLO,KCA,KAN06,2007/06/16,0,6:10PM,night,true,laynj901,millb901,hudsm901,monte901,park,pitches,blacd701,89,rtol,9,unknown,unknown,cloudy,189,24323,vandr001,delaj001,gregk001,,,,
KCA200706170,FLO,KCA,KAN06,2007/06/17,0,1:10PM,day,true,millb901,hudsm901,monte901,campa902,park,pitches,blacd701,84,rtol,15,unknown,unknown,cloudy,150,19433,bannb001,olses001,doteo001,,,,
KCA200706290,CHA,KCA,KAN06,2007/06/29,0,7:10PM,night,true,cousd901,danlk901,eddid901,demud901,park,pitches,blacd701,65,fromlf,13,unknown,unknown,unknown,153,20525,bannb001,contj002,greiz001,,,,
KCA200706300,CHA,KCA,KAN06,2007/06/30,0,6:12PM,night,true,danlk901,eddid901,demud901,cousd901,park,pitches,blacd701,66,fromlf,11,unknown,unknown,overcast,161,25119,bukvr001,doteo001,jenkb001,,,,
KCA200707010,CHA,KCA,KAN06,2007/07/01,0,1:13PM,day,true,eddid901,demud901,cousd901,danlk901,park,pitches,blacd701,73,fromlf,9,unknown,unknown,unknown,193,23004,garlj001,thomj005,jenkb001,,,,
KCA200707020,SEA,KCA,KAN06,2007/07/02,0,7:10PM,night,true,demud901,cousd901,danlk901,eddid901,park,pitches,blacd701,82,rtol,10,unknown,unknown,cloudy,200,13257,doteo001,morrb001,,,,,
KCA200707030,SEA,KCA,KAN06,2007/07/03,0,7:10PM,night,true,guccc901,timmt901,meric901,marqa901,park,pitches,blacd701,87,rtol,6,unknown,unknown,cloudy,171,28140,delaj001,feier001,,,,,
KCA200707040,SEA,KCA,KAN06,2007/07/04,0,7:25PM,night,true,timmt901,meric901,marqa901,guccc901,park,pitches,blacd701,71,rtol,7,wet,rain,unknown,143,27497,washj001,bannb001,putzj001,,,,
KCA200707060,TBA,KCA,KAN06,2007/07/06,0,7:11PM,night,true,hallt901,hoyej901,barrs901,cuzzp901,park,pitches,blacd701,90,unknown,0,unknown,unknown,sunny,188,18753,shiej002,pereo001,glovg001,,,,
KCA200707070,TBA,KCA,KAN06,2007/07/07,0,6:10PM,night,true,hoyej901,barrs901,cuzzp901,hallt901,park,pitches,schus701,90,unknown,12,unknown,unknown,sunny,192,20458,doteo001,camps002,,,,,
KCA200707080,TBA,KCA,KAN06,2007/07/08,0,1:10PM,day,true,barrs901,cuzzp901,hallt901,hoyej901,park,pitches,blacd701,90,rtol,11,unknown,unknown,cloudy,201,14726,delaj001,kazms001,,,,,
KCA200707230,NYA,KCA,KAN06,2007/07/23,0,7:11PM,night,true,eddid901,demud901,cousd901,danlk901,park,pitches,blacd701,81,rtol,6,unknown,unknown,cloudy,185,30476,clemr001,pereo001,,,,,
KCA200707240,NYA,KCA,KAN06,2007/07/24,0,7:10PM,night,true,demud901,cousd901,danlk901,eddid901,park,pitches,schus701,85,rtol,8,unknown,unknown,cloudy,241,38212,wangc001,elars001,,,,,
KCA200707250,NYA,KCA,KAN06,2007/07/25,0,7:10PM,night,true,cousd901,danlk901,eddid901,demud901,park,pitches,blacd701,85,rtol,11,unknown,unknown,sunny,199,28460,mussm001,mechg001,,,,,
KCA200707260,NYA,KCA,KAN06,2007/07/26,0,7:10PM,night,true,wolfj901,drakr901,tscht901,ticht901,park,pitches,blacd701,89,rtol,12,unknown,unknown,cloudy,188,37036,delaj001,igawk001,,,,,
KCA200707270,TEX,KCA,KAN06,2007/07/27,0,7:10PM,night,true,drakr901,tscht901,ticht901,wolfj901,park,pitches,schus701,87,ltor,8,unknown,unknown,cloudy,150,21730,bannb001,wrigj001,,,,,
KCA200707280,TEX,KCA,KAN06,2007/07/28,0,6:10PM,night,true,tscht901,ticht901,wolfj901,drakr901,park,pitches,schus701,88,unknown,3,unknown,unknown,unknown,181,27700,pereo001,millk004,doteo001,,,,
KCA200707290,TEX,KCA,KAN06,2007/07/29,0,1:10PM,day,true,ticht901,wolfj901,drakr901,tscht901,park,pitches,blacd701,82,ltor,5,unknown,unknown,unknown,170,15638,nunel001,loe-k001,peraj002,,,,
KCA200708070,MIN,KCA,KAN06,2007/08/07,0,7:10PM,night,true,gormb901,nauep901,everm901,davig901,park,pitches,schus701,94,rtol,10,unknown,unknown,cloudy,151,15648,bannb001,bonsb001,,,,,
KCA200708080,MIN,KCA,KAN06,2007/08/08,0,7:10PM,night,true,nauep901,everm901,davig901,gormb901,park,pitches,blacd701,91,rtol,14,unknown,unknown,sunny,200,21503,santj003,pereo001,,,,,
KCA200708090,MIN,KCA,KAN06,2007/08/09,0,1:10PM,day,true,everm901,davig901,gormb901,nauep901,park,pitches,blacd701,91,torf,6,unknown,unknown,cloudy,171,14569,davik002,garzm001,sorij001,,,,
KCA200708100,TOR,KCA,KAN06,2007/08/10,0,7:10PM,night,true,marsr901,davib902,knigb901,holbs901,park,pitches,blacd701,94,rtol,8,unknown,unknown,sunny,190,21276,marcs001,mechg001,accaj001,,,,
KCA200708110,TOR,KCA,KAN06,2007/08/11,0,6:10PM,night,true,davib902,knigb901,holbs901,marsr901,park,pitches,blacd701,95,rtol,7,unknown,unknown,sunny,166,25934,nunel001,mcgod001,sorij001,,,,
KCA200708120,TOR,KCA,KAN06,2007/08/12,0,6:10PM,night,true,knigb901,holbs901,marsr901,davib902,park,pitches,blacd701,100,rtol,3,unknown,unknown,sunny,173,18381,burna001,bannb001,accaj001,,,,
KCA200708130,TOR,KCA,KAN06,2007/08/13,0,7:11PM,night,true,holbs901,marsr901,davib902,knigb901,park,pitches,schus701,94,rtol,5,unknown,unknown,sunny,175,14845,pereo001,litsj001,,,,,
KCA200708240,CLE,KCA,KAN06,2007/08/24,0,7:10PM,night,true,carlm901,herna901,barrt901,cousd901,park,pitches,schus701,76,ltor,7,unknown,unknown,unknown,166,25640,balej001,sabac001,sorij001,,,,
KCA200708250,CLE,KCA,KAN06,2007/08/25,0,6:10PM,night,true,herna901,barrt901,cousd901,carlm901,park,pitches,blacd701,85,unknown,1,unknown,unknown,cloudy,169,23167,laffa001,davik002,,,,,
KCA200708260,CLE,KCA,KAN06,2007/08/26,0,1:11PM,day,true,barrt901,cousd901,carlm901,herna901,park,pitches,blacd701,83,rtol,10,unknown,unknown,unknown,225,18268,betar001,peraj002,boroj001,,,,
KCA200708280,DET,KCA,KAN06,2007/08/28,0,7:10PM,night,true,kellj901,coope901,fleta901,reilm901,park,pitches,schus701,93,rtol,11,unknown,unknown,sunny,183,16193,bannb001,roben001,,,,,
KCA200708290,DET,KCA,KAN06,2007/08/29,0,7:10PM,night,true,coope901,fleta901,reilm901,kellj901,park,pitches,blacd701,77,ltor,8,unknown,unknown,unknown,176,11628,braur001,milla002,riskd001,,,,
KCA200708300,DET,KCA,KAN06,2007/08/30,0,1:10PM,day,true,fleta901,reilm901,kellj901,coope901,park,pitches,blacd701,80,rtol,9,unknown,unknown,sunny,158,11196,bondj001,nunel001,,,,,
KCA200709070,NYA,KCA,KAN06,2007/09/07,0,7:10PM,night,true,fostm901,schrp901,culbf901,reint901,park,pitches,schus701,79,ltor,8,unknown,unknown,sunny,205,27462,farnk001,mussn001,rivem002,,,,
KCA200709080,NYA,KCA,KAN06,2007/09/08,0,6:10PM,night,true,schrp901,culbf901,mcclt901,fostm901,park,pitches,blacd701,82,unknown,5,unknown,unknown,cloudy,194,35518,petta001,bannb001,,,,,
KCA200709090,NYA,KCA,KAN06,2007/09/09,0,1:10PM,day,true,culbf901,mcclt901,fostm901,schrp901,park,pitches,blacd701,69,ltor,11,unknown,unknown,cloudy,170,24910,wangc001,duckb001,rivem002,,,,
KCA200709100,MIN,KCA,KAN06,2007/09/10,0,7:11PM,night,true,darlg901,poncl901,knigb901,mealj901,park,pitches,schus701,60,ltor,10,unknown,unknown,unknown,187,10525,bonsb001,buckb002,nathj001,,,,
KCA200709110,MIN,KCA,KAN06,2007/09/11,0,7:10PM,night,true,poncl901,knigb901,mealj901,darlg901,park,pitches,blacd701,75,ltor,7,unknown,unknown,sunny,200,12891,bakes002,davik002,nathj001,,,,
KCA200709120,MIN,KCA,KAN06,2007/09/12,0,1:10PM,day,true,knigb901,mealj901,darlg901,poncl901,park,pitches,blacd701,73,rtol,7,unknown,unknown,sunny,156,10102,mechg001,silvc001,,,,,
KCA200709170,CHA,KCA,KAN06,2007/09/17,0,7:10PM,night,true,hallt901,guccc901,hoyej901,cuzzp901,park,pitches,schus701,80,rtol,16,unknown,unknown,sunny,170,14421,vazqj001,davik002,,,,,
KCA200709180,CHA,KCA,KAN06,2007/09/18,0,7:10PM,night,true,guccc901,hoyej901,cuzzp901,hallt901,park,pitches,blacd701,70,rtol,6,unknown,unknown,overcast,158,15015,mechg001,floyg001,sorij001,,,,
KCA200709190,CHA,KCA,KAN06,2007/09/19,0,7:10PM,night,true,hoyej901,cuzzp901,hallt901,drecb901,park,pitches,blacd701,82,ltor,9,unknown,unknown,sunny,136,11857,contj002,bannb001,,,,,
KCA200709200,CHA,KCA,KAN06,2007/09/20,0,1:10PM,day,true,cuzzp901,hallt901,drecb901,hoyej901,park,pitches,blacd701,86,rtol,9,unknown,unknown,cloudy,115,10264,greiz001,garlj001,sorij001,,,,
KCA200709280,CLE,KCA,KAN06,2007/09/28,0,7:10PM,night,true,bellw901,welkb901,estam901,diazl901,park,pitches,schus701,77,rtol,7,unknown,unknown,sunny,180,29846,sabac001,davik002,boroj001,,,,
KCA200709290,CLE,KCA,KAN06,2007/09/29,0,6:10PM,night,true,welkb901,estam901,diazl901,bellw901,park,pitches,blacd701,80,rtol,13,unknown,unknown,cloudy,188,24274,sorij001,perer002,,,,,
KCA200709300,CLE,KCA,KAN06,2007/09/30,0,1:10PM,day,true,estam901,diazl901,bellw901,welkb901,park,pitches,blacd701,82,rtol,23,unknown,unknown,cloudy,156,19104,laffa001,hochl001,boroj001,,,,
TOR200704090,KCA,TOR,TOR02,2007/04/09,0,7:19PM,night,true,nauep901,hallt901,everm901,davig901,park,pitches,uttes701,68,unknown,0,dry,none,dome,188,50125,burna001,pereo001,,,,,
TOR200704100,KCA,TOR,TOR02,2007/04/10,0,7:07PM,night,true,hallt901,everm901,davig901,nauep901,park,pitches,uttes701,68,unknown,0,dry,none,dome,156,22106,greiz001,towej001,sorij001,,,,
TOR200704110,KCA,TOR,TOR02,2007/04/11,0,7:08PM,night,true,everm901,davig901,nauep901,hallt901,park,pitches,uttes701,68,unknown,0,dry,none,dome,183,15218,chacg001,delaj001,ryanb001,,,,
TOR200704120,DET,TOR,TOR02,2007/04/12,0,7:08PM,night,true,kellj901,coope901,hoyej901,reilm901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,178,20416,marom001,ohkat001,zumaj001,,,,
TOR200704130,DET,TOR,TOR02,2007/04/13,0,7:07PM,night,true,coope901,hoyej901,reilm901,kellj901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,134,26268,hallr001,rodnf001,,,,,
TOR200704140,DET,TOR,TOR02,2007/04/14,0,1:09PM,day,true,hoyej901,reilm901,kellj901,coope901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,208,28203,ledew001,ryanb001,jonet003,,,,
TOR200704150,DET,TOR,TOR02,2007/04/15,0,1:08PM,day,true,reilm901,kellj901,coope901,hoyej901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,128,25983,towej001,roben001,marcs001,,,,
TOR200704170,BOS,TOR,TOR02,2007/04/17,0,7:08PM,night,true,monte901,millb901,hudsm901,knigb901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,158,42162,chacg001,matsd001,frasj002,,,,
TOR200704180,BOS,TOR,TOR02,2007/04/18,0,7:07PM,night,true,millb901,hudsm901,knigb901,monte901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,144,20188,waket001,ohkat001,papej001,,,,
TOR200704190,BOS,TOR,TOR02,2007/04/19,0,12:37PM,day,true,hudsm901,knigb901,monte901,millb901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,174,33297,timlm001,marcs001,papej001,,,,
TOR200704270,TEX,TOR,TOR02,2007/04/27,0,7:06PM,night,true,carlm901,younl901,herna901,barrt901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,163,24795,tejer001,towej001,otsua001,,,,
TOR200704280,TEX,TOR,TOR02,2007/04/28,0,1:07PM,day,true,younl901,herna901,barrt901,carlm901,park,pitches,uttes701,68,unknown,0,dry,none,dome,234,24119,otsua001,tallb001,benoj001,,,,
TOR200704290,TEX,TOR,TOR02,2007/04/29,0,1:08PM,day,true,herna901,barrt901,carlm901,younl901,park,pitches,uttes701,63,fromlf,6,unknown,unknown,sunny,159,27516,ohkat001,mccab001,,,,,
TOR200704300,TEX,TOR,TOR02,2007/04/30,0,7:08PM,night,true,barrt901,carlm901,younl901,herna901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,122,19041,hallr001,padiv001,,,,,
TOR200705080,BOS,TOR,TOR02,2007/05/08,0,7:07PM,night,true,gormb901,davig901,everm901,nauep901,park,pitches,hobbd701,82,torf,16,unknown,unknown,sunny,185,41203,beckj002,zambv001,,,,,
TOR200705090,BOS,TOR,TOR02,2007/05/09,0,7:08PM,night,true,davig901,everm901,nauep901,gormb901,park,pitches,hobbd701,68,tolf,4,unknown,unknown,unknown,171,21784,matsd001,ohkat001,,,,,
TOR200705100,BOS,TOR,TOR02,2007/05/10,0,7:08PM,night,true,everm901,nauep901,gormb901,davig901,park,pitches,hobbd701,72,ltor,12,unknown,unknown,sunny,138,22290,waket001,hallr001,,,,,
TOR200705110,TBA,TOR,TOR02,2007/05/11,0,7:09PM,night,true,vanol901,randt901,hallt901,relic901,park,pitches,cauzl701,66,fromlf,18,unknown,unknown,sunny,172,20542,burna001,kazms001,,,,,
TOR200705120,TBA,TOR,TOR02,2007/05/12,0,1:06PM,day,true,randt901,hallt901,relic901,vanol901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,157,23208,downs001,stokb001,accaj001,,,,
TOR200705130,TBA,TOR,TOR02,2007/05/13,0,1:07PM,day,true,hallt901,relic901,vanol901,randt901,park,pitches,milll701,54,tocf,5,unknown,unknown,sunny,141,25453,seo-j001,frasj002,reyea001,,,,
TOR200705140,BAL,TOR,TOR02,2007/05/14,0,7:08PM,night,true,tscht901,joycj901,nelsj901,wolfj901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,148,19819,jansc001,baezd001,accaj001,,,,
TOR200705150,BAL,TOR,TOR02,2007/05/15,0,7:08PM,night,true,joycj901,nelsj901,wolfj901,tscht901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,126,30958,litsj001,cabrd001,accaj001,,,,
TOR200705160,BAL,TOR,TOR02,2007/05/16,0,7:07PM,night,true,nelsj901,wolfj901,tscht901,joycj901,park,pitches,hobbd701,68,unknown,0,dry,none,dome,135,24339,burna001,burrb001,,,,,
TOR200705280,NYA,TOR,TOR02,2007/05/28,0,7:08PM,night,true,kellj901,fairc901,coope901,reilm901,park,pitches,cauzl701,68,fromlf,11,unknown,unknown,sunny,166,28791,mcgod001,desam001,,,,,
TOR200705290,NYA,TOR,TOR02,2007/05/29,0,7:08PM,night,true,fairc901,coope901,reilm901,kellj901,park,pitches,cauzl701,68,tolf,8,unknown,unknown,sunny,166,30116,accaj001,petta001,,,,,
TOR200705300,NYA,TOR,TOR02,2007/05/30,0,7:08PM,night,true,coope901,reilm901,kellj901,fairc901,park,pitches,cauzl701,82,tocf,9,unknown,unknown,sunny,212,29187,clipt001,litsj001,rivem002,,,,
TOR200705310,CHA,TOR,TOR02,2007/05/31,0,7:08PM,night,true,timmt901,reedr901,meric901,marqa901,park,pitches,uttes701,77,fromlf,4,unknown,unknown,unknown,110,22436,hallr001,buehm001,accaj001,,,,
TOR200706010,CHA,TOR,TOR02,2007/06/01,0,7:08PM,night,true,reedr901,meric901,marqa901,timmt901,park,pitches,uttes701,79,torf,9,unknown,unknown,sunny,153,20051,vazqj001,burna001,jenkb001,,,,
TOR200706020,CHA,TOR,TOR02,2007/06/02,0,1:08PM,day,true,meric901,marqa901,timmt901,reedr901,park,pitches,uttes701,81,tolf,7,unknown,unknown,sunny,161,25691,mcgod001,macdm001,jansc001,,,,
TOR200706030,CHA,TOR,TOR02,2007/06/03,0,1:08PM,day,true,marqa901,timmt901,reedr901,meric901,park,pitches,uttes701,68,unknown,0,dry,none,dome,186,30886,tallb001,massn001,accaj001,,,,
TOR200706050,TBA,TOR,TOR02,2007/06/05,0,7:07PM,night,true,eddid901,cousd901,danlk901,knigb901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,185,19063,towej001,fossc001,,,,,
TOR200706060,TBA,TOR,TOR02,2007/06/06,0,7:09PM,night,true,cousd901,danlk901,knigb901,eddid901,park,pitches,uttes701,64,ltor,11,unknown,unknown,cloudy,187,16663,kazms001,ohkat001,,,,,
TOR200706070,TBA,TOR,TOR02,2007/06/07,0,12:38PM,day,true,danlk901,knigb901,eddid901,cousd901,park,pitches,cauzl701,68,unknown,0,dry,none,dome,173,37105,glovg001,accaj001,reyea001,,,,
TOR200706150,WAS,TOR,TOR02,2007/06/15,0,7:08PM,night,true,buckc901,westj901,rapue901,hicke901,park,pitches,uttes701,68,unknown,0,dry,none,dome,168,22042,hallr001,bacsm001,,,,,
TOR200706160,WAS,TOR,TOR02,2007/06/16,0,1:07PM,day,true,westj901,rapue901,hicke901,buckc901,park,pitches,uttes701,81,ltor,9,unknown,unknown,sunny,152,26342,marcs001,speil001,,,,,
TOR200706170,WAS,TOR,TOR02,2007/06/17,0,1:08PM,day,true,rapue901,hicke901,buckc901,westj901,park,pitches,uttes701,79,fromcf,13,unknown,unknown,cloudy,134,28867,bowim001,towej001,cordc001,,,,
TOR200706190,LAN,TOR,TOR02,2007/06/19,0,7:07PM,night,true,guccc901,coope901,kellj901,fairc901,park,pitches,uttes701,73,torf,8,unknown,unknown,unknown,161,22763,pennb002,mcgod001,,,,,
TOR200706200,LAN,TOR,TOR02,2007/06/20,0,7:07PM,night,true,coope901,kellj901,fairc901,guccc901,park,pitches,uttes701,73,fromlf,16,unknown,unknown,sunny,143,24413,hallr001,kuo-h001,,,,,
TOR200706210,LAN,TOR,TOR02,2007/06/21,0,7:07PM,night,true,kellj901,fairc901,guccc901,johna901,park,pitches,uttes701,73,fromlf,30,unknown,unknown,sunny,184,25265,seanr001,jansc001,,,,,
TOR200706220,COL,TOR,TOR02,2007/06/22,0,7:07PM,night,true,johna901,davig901,gormb901,everm901,park,pitches,hobbd701,66,ltor,25,unknown,unknown,sunny,235,27369,wolfb001,fuenb001,,,,,
TOR200706230,COL,TOR,TOR02,2007/06/23,0,1:07PM,day,true,davig901,gormb901,everm901,johna901,park,pitches,hobbd701,61,tocf,11,unknown,unknown,sunny,190,32482,wolfb001,cooka002,,,,,
TOR200706240,COL,TOR,TOR02,2007/06/24,0,1:08PM,day,true,gormb901,everm901,johna901,davig901,park,pitches,hobbd701,79,tolf,2,unknown,unknown,sunny,130,33910,mcgod001,foggj001,,,,,
TOR200707060,CLE,TOR,TOR02,2007/07/06,0,7:10PM,night,true,mealj901,poncl901,drecb901,darlg901,park,pitches,uttes701,81,fromlf,25,unknown,unknown,sunny,177,28526,hallr001,lee-c003,accaj001,,,,
TOR200707070,CLE,TOR,TOR02,2007/07/07,0,1:08PM,day,true,poncl901,drecb901,darlg901,mealj901,park,pitches,uttes701,84,tocf,14,unknown,unknown,sunny,209,25744,carmf001,marcs001,,,,,
TOR200707080,CLE,TOR,TOR02,2007/07/08,0,1:08PM,day,true,drecb901,darlg901,mealj901,poncl901,park,pitches,uttes701,68,unknown,0,dry,none,dome,137,28239,accaj001,byrdp001,,,,,
TOR200707200,SEA,TOR,TOR02,2007/07/20,0,7:08PM,night,true,meric901,timmt901,fairc901,reedr901,park,pitches,hobbd701,73,tocf,11,unknown,unknown,overcast,165,27079,batim001,litsj001,putzj001,,,,
TOR200707210,SEA,TOR,TOR02,2007/07/21,0,1:08PM,day,true,timmt901,fairc901,reedr901,meric901,park,pitches,hobbd701,73,tocf,19,unknown,unknown,sunny,126,28921,towej001,weavj002,accaj001,,,,
TOR200707220,SEA,TOR,TOR02,2007/07/22,0,1:06PM,day,true,fairc901,reedr901,meric901,timmt901,park,pitches,hobbd701,77,fromlf,4,unknown,unknown,sunny,127,29083,hallr001,hernf002,,,,,
TOR200707230,MIN,TOR,TOR02,2007/07/23,0,7:09PM,night,true,wolfj901,drakr901,tscht901,joycj901,park,pitches,cauzl701,77,tolf,9,unknown,unknown,overcast,148,26091,marcs001,santj003,accaj001,,,,
TOR200707240,MIN,TOR,TOR02,2007/07/24,0,7:09PM,night,true,drakr901,tscht901,joycj901,wolfj901,park,pitches,cauzl701,75,tolf,8,unknown,unknown,unknown,149,30669,mcgod001,bakes002,,,,,
TOR200707250,MIN,TOR,TOR02,2007/07/25,0,12:38PM,day,true,tscht901,joycj901,wolfj901,drakr901,park,pitches,cauzl701,75,tolf,5,unknown,unknown,sunny,159,37342,litsj001,silvc001,,,,,
TOR200708030,TEX,TOR,TOR02,2007/08/03,0,7:08PM,night,true,relic901,gibsg901,estam901,vanol901,park,pitches,hobbd701,90,fromlf,19,unknown,unknown,sunny,171,23777,hallr001,wrigj001,accaj001,,,,
TOR200708040,TEX,TOR,TOR02,2007/08/04,0,1:08PM,day,true,gibsg901,estam901,vanol901,relic901,park,pitches,hobbd701,77,fromcf,8,unknown,unknown,sunny,177,25231,marcs001,eyrew001,,,,,
TOR200708050,TEX,TOR,TOR02,2007/08/05,0,1:07PM,day,true,estam901,vanol901,relic901,gibsg901,park,pitches,hobbd701,77,tolf,9,unknown,unknown,sunny,157,29593,mcgod001,mccab001,accaj001,,,,
TOR200708060,NYA,TOR,TOR02,2007/08/06,0,1:09PM,day,true,carlm901,herna901,cousd901,fairc901,park,pitches,uttes701,82,fromlf,7,unknown,unknown,sunny,197,42714,petta001,downs001,rivem002,,,,
TOR200708070,NYA,TOR,TOR02,2007/08/07,0,7:08PM,night,true,herna901,cousd901,fairc901,carlm901,park,pitches,uttes701,68,unknown,0,dry,none,dome,195,38078,clemr001,towej001,,,,,
TOR200708080,NYA,TOR,TOR02,2007/08/08,0,7:08PM,night,true,cousd901,fairc901,carlm901,herna901,park,pitches,uttes701,86,ltor,17,unknown,unknown,sunny,179,40811,hallr001,wangc001,,,,,
TOR200708140,ANA,TOR,TOR02,2007/08/14,0,7:09PM,night,true,reilm901,kellj901,coope901,fleta901,park,pitches,cauzl701,82,torf,14,unknown,unknown,sunny,118,31978,hallr001,saunj001,,,,,
TOR200708150,ANA,TOR,TOR02,2007/08/15,0,7:08PM,night,true,kellj901,coope901,fleta901,reilm901,park,pitches,cauzl701,79,fromlf,13,unknown,unknown,overcast,153,30353,marcs001,mosed001,accaj001,,,,
TOR200708160,ANA,TOR,TOR02,2007/08/16,0,7:08PM,night,true,coope901,fleta901,reilm901,kellj901,park,pitches,cauzl701,81,fromlf,23,unknown,unknown,sunny,158,27861,escok001,mcgod001,rodrf003,,,,
