game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,scorer,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,edittime,gametype
NY1193308262,,PIT,NY1,1933/08/26,NYC14,2,0:00,day,false,pfirc901,klemb901,(none),mcgrt901,"""DWV/Smith""","""DWV/Smith""",,"""98,140""",park,none,88,unknown,-1,unknown,unknown,unknown,119,45000,birkr101,clarw101,hoytw101,,,
NY1193308280,,SLN,NY1,1933/08/28,NYC14,0,0:00,day,false,mcgrt901,riglc901,(none),stard901,"""DWV/Blau""","""DWV/Blau""",,"""98,102""",park,none,0,unknown,-1,soaked,unknown,unknown,170,5000,vancd101,schuh103,deand102,,,
NY1193308291,,SLN,NY1,1933/08/29,NYC14,1,0:00,day,false,riglc901,stard901,(none),mcgrt901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,117,0,hubbc101,hallb104,,,,
NY1193308292,,SLN,NY1,1933/08/29,NYC14,2,0:00,day,false,stard901,mcgrt901,(none),riglc901,"""DWV/Blau""","""DWV/Blau""",,"""98,102""",park,none,0,unknown,-1,unknown,unknown,unknown,131,20000,walkb101,fitzf101,,,,
NY1193308300,,SLN,NY1,1933/08/30,NYC14,0,0:00,day,false,mcgrt901,riglc901,(none),stard901,"""DWV/Blau""","""DWV/Blau""",,"""98,128""",park,none,0,unknown,-1,unknown,unknown,unknown,165,8000,schuh103,deand102,,,,
NY1193309231,,BRO,NY1,1933/09/23,NYC14,1,0:00,day,false,stewb901,pfirc901,(none),morac102,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,124,0,leond103,shorb102,,,,
NY1193309232,,BRO,NY1,1933/09/23,NYC14,2,0:00,day,false,pfirc901,morac102,(none),stewb901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,98,20000,mungv101,salvj101,,,,
NY1193309260,,BSN,NY1,1933/09/26,NYC14,0,0:00,day,false,pfirc901,stewb901,(none),morac102,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,90,500,cantb102,parmr101,,,,
NY1193309271,"""version 7RS(19) of 07/07/92""",PHI,NY1,1933/09/27,NYC14,1,0:00PM,day,false,morac102,pfirc901,(none),quige901,"""Dick Cramer/RWood""","""Dick Cramer/RWood""",2019/8/12 11:00AM,"""96,104,266,589""",unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,hubbc101,grabr101,,,,
NY1193309272,,PHI,NY1,1933/09/27,NYC14,2,0:00,day,false,pfirc901,quige901,(none),morac102,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,100,0,pearf101,schuh103,,,,
BOS193304210,,NYA,BOS,1933/04/21,BOS07,0,0:00,day,false,dinnb101,hildg101,(none),kolll901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,128,18000,ruffr101,weilb101,,,,
BOS193304220,,NYA,BOS,1933/04/22,BOS07,0,0:00,day,false,hildg101,kolll901,(none),dinnb101,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,113,8000,pipgg101,rhodg101,,,,
BOS193304230,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/04/23,BOS07,0,0:00PM,day,false,kolll901,dinnb101,(none),hildg101,"""Dick Cramer""","""Dick Cramer""",2014/12/11 8:00PM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,9000,klinb103,walbr101,weilb101,,,
BOS193304240,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/04/24,BOS07,0,0:00PM,day,false,dinnb101,hildg101,(none),kolll901,"""Dick Cramer""","""Dick Cramer""",2014/12/12 8:00PM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,3000,earng101,andri101,cains101,,,
BOS193304250,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/04/25,BOS07,0,0:00PM,day,false,hildg101,kolll901,(none),dinnb101,"""Dick Cramer""","""Dick Cramer""",2014/12/13 4:30PM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,1000,weilb101,grovl101,,,,
BOS193304270,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/04/27,BOS07,0,0:00PM,day,false,kolll901,dinnb101,(none),hildg101,"""Dick Cramer""","""Dick Cramer""",2019/5/12 11:00AM,"""71,163,274,222""",,none,0,unknown,-1,unknown,unknown,unknown,132,4000,linke101,rhodg101,mcafb101,,,
BOS193305160,,SLA,BOS,1933/05/16,BOS07,0,0:00,day,false,morig101,geish901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,134,3500,hadlb101,klinb103,,,,
BOS193305170,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/05/17,BOS07,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/13 7:47PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,pipgg101,blaeg101,,,,
BOS193305180,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/05/18,BOS07,0,0:00PM,day,false,morig101,geish901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/14 2:04PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,3000,coffd101,weilb101,grays102,,,
BOS193305190,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/05/19,BOS07,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Tom Thress""","""Tom Thress""",2019/06/21 7:42PM,"""56,71,163,212,274""",unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3000,marbf101,rhodg101,hogsc101,,,
BOS193305200,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/05/20,BOS07,0,0:00PM,day,false,morig101,geish901,(none),(none),"""Doug Burks/RWood""","""Doug Burks/RWood""",2019/05/15 11:03AM,"""115,71,163,274,56""",unknown,none,0,unknown,-1,unknown,unknown,unknown,149,8000,johnh101,wyatw101,,,,
BOS193305210,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/05/21,BOS07,0,0:00PM,day,false,geish901,morig101,(none),(none),"""Rob Wood""","""David W. Smith""",2019/05/20 4:38PM,"""56,71,163,274""",park,none,0,unknown,-1,unknown,unknown,unknown,105,4500,browl101,sorrv101,,,,
BOS193305220,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/05/22,BOS07,0,0:00PM,day,false,mcgob901,hildg101,(none),summb901,"""Doug Burks""","""Doug Burks""",2010/09/19 7:32PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3000,pipgg101,durhe101,,,,
BOS193305230,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/05/23,BOS07,0,0:00PM,day,false,summb901,hildg101,(none),mcgob901,"""Doug Burks""","""Doug Burks""",2010/10/03 4:55PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,gastm101,andri101,,,,
BOS193305250,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/05/25,BOS07,0,0:00PM,day,false,mcgob901,summb901,(none),hildg101,"""D Lamoureaux""","""D Lamoureaux""",2004/10/22 6:10PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,111,3500,hardm101,rhodg101,hildo101,,,
BOS193305260,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/05/26,BOS07,0,0:00PM,day,false,summb901,hildg101,(none),mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2004/10/22 6:19PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,133,4500,johnh101,browc103,pipgg101,,,
BOS193305270,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/05/27,BOS07,0,0:00PM,day,false,mcgob901,summb901,(none),hildg101,"""D Lamoureaux""","""D Lamoureaux""",2004/10/22 6:29PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,107,3000,ferrw101,browl101,,,,
BOS193305281,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/05/28,BOS07,1,0:00PM,day,false,summb901,hildg101,(none),mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2004/10/22 6:37PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,weilb101,hildo101,,,,
BOS193305282,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/05/28,BOS07,2,0:00PM,day,false,mcgob901,hildg101,(none),summb901,"""D Lamoureaux""","""D Lamoureaux""",2004/10/22 6:47PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,19000,hudlw101,andri101,,,,
BOS193305301,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/05/30,BOS07,1,0:00PM,day,false,mcgob901,hildg101,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/12/14 7:00PM,469,,none,0,unknown,-1,unknown,unknown,unknown,114,0,grovl101,pipgg101,,,,
BOS193305302,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/05/30,BOS07,2,0:00PM,day,false,hildg101,mcgob901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/12/15 8:00PM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,10000,clasg101,browl101,,,,
BOS193306081,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/06/08,BOS07,1,0:00PM,day,false,dinnb101,vangr901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/14 4:20PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,klinb103,thomt103,,,,
BOS193306090,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/06/09,BOS07,0,0:00PM,day,false,dinnb101,vangr901,(none),(none),"""Tom Thress""","""Tom Thress""",2018/09/08 9:48PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3000,white102,pipgg101,,,,
BOS193306100,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/06/10,BOS07,0,0:00PM,day,false,vangr901,dinnb101,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/15 1:31PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,114,5000,stewl101,johnh101,,,,
BOS193306111,"""version 7RS(19) of 07/07/92""",NYA,BOS,1933/06/11,BOS07,1,0:00PM,day,false,dinnb101,vangr901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/5/23 11:00AM,"""104,96,71,163,274""",,none,0,unknown,-1,unknown,unknown,unknown,166,0,pennh101,pipgg101,ruffr101,,,
BOS193306112,"""version 7RS(19) of 07/07/92""",NYA,BOS,1933/06/11,BOS07,2,0:00PM,day,false,vangr901,dinnb101,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/5/23 11:00AM,"""104,96,71,163,274""",,none,0,unknown,-1,unknown,unknown,unknown,95,30000,pipgg101,moorw101,,,,
BOS193306130,,NYA,BOS,1933/06/13,BOS07,0,0:00,day,false,dinnb101,vangr901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,111,2000,browl101,macfd101,,,,
BOS193306140,,NYA,BOS,1933/06/14,BOS07,0,0:00,day,false,dinnb101,summb901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,589""",park,none,0,unknown,-1,unknown,unknown,unknown,158,3500,andri101,browj110,,,,
BOS193306150,,NYA,BOS,1933/06/15,BOS07,0,0:00,day,false,summb901,dinnb101,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,156,5000,johnh101,allej102,weilb101,,,
BOS193306171,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/06/17,BOS07,1,0:00,day,false,vangr901,summb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/15 4:10PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,earng101,andri101,,,,
BOS193306172,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/06/17,BOS07,2,0:00PM,day,false,summb901,vangr901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/12/16 8:00PM,469,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,18000,rhodg101,grovl101,,,,
BOS193307080,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/07/08,BOS07,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""David W. Smith""","""David W. Smith""",2003/08/10 12:09AM,"""115""",park,none,0,unknown,-1,unknown,unknown,unknown,118,3500,welle101,johnh101,,,,
BOS193307100,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/07/10,BOS07,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/15 7:46PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,103,3000,stilr103,andri101,,,,
BOS193307110,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/07/11,BOS07,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/6/04 11:00AM,"""56,212,71,163,274""",,none,0,unknown,-1,unknown,unknown,unknown,104,2500,weilb101,frasv101,,,,
BOS193307130,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/07/13,BOS07,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""Rob Wood""","""David W. Smith""",2019/06/06 7:47PM,"""71,163,274,56,212""",park,none,0,unknown,-1,unknown,unknown,unknown,119,3000,marbf101,johnh101,,,,
BOS193307140,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/07/14,BOS07,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""David W. Smith""","""David W. Smith""",2003/08/10 12:43AM,"""115""",park,none,0,unknown,-1,unknown,unknown,unknown,119,3000,bridt101,pipgg101,,,,
BOS193307150,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/07/15,BOS07,0,0:00PM,day,false,kolll901,morig101,(none),(none),"""David W. Smith""","""David W. Smith""",2003/08/10 1:00AM,"""115""",park,none,0,unknown,-1,unknown,unknown,unknown,115,3500,rhodg101,hardm101,,,,
BOS193307160,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/07/16,BOS07,0,0:00PM,day,false,morig101,kolll901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/16 9:08AM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,6000,hudlw101,weilb101,,,,
BOS193307180,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/07/18,BOS07,0,0:00PM,day,false,kolll901,morig101,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/16 1:02PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,90,3000,pearm101,browl101,hardm101,,,
BOS193307190,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/07/19,BOS07,0,0:00PM,day,false,morig101,kolll901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/03/16 8:04PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,3000,browc103,klinb103,,,,
BOS193307200,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/07/20,BOS07,0,0:00PM,day,false,kolll901,morig101,(none),(none),"""Doug Burks""","""Doug Burks""",2011/09/11 9:29PM,,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,3000,pipgg101,durhe101,,,,
BOS193307210,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/07/21,BOS07,0,0:00PM,day,false,morig101,kolll901,(none),(none),"""Doug Burks""","""Doug Burks""",2011/10/12 8:43PM,,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,rhodg101,gastm101,,,,
BOS193307220,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/07/22,BOS07,0,0:00PM,day,false,kolll901,morig101,(none),(none),"""David W. Smith""","""David W. Smith""",2003/08/10 1:16AM,"""115""",park,none,0,unknown,-1,unknown,unknown,unknown,106,2000,klinb103,millj109,,,,
BOS193307231,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/07/23,BOS07,1,0:00PM,day,false,morig101,kolll901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/06/05 11:00AM,"""111,71,163,274""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,johnh101,lyont102,,,,
BOS193307232,"""version 7RS(19) of 07/07/92""",CHA,BOS,1933/07/23,BOS07,2,0:00PM,day,false,kolll901,morig101,(none),(none),"""Dick Cramer""","""Dick Cramer""",2019/06/05 11:00AM,"""111,71,163,274""",unknown,none,0,unknown,-1,unknown,unknown,unknown,120,20000,pipgg101,kimsc101,,,,
BOS193307261,,NYA,BOS,1933/07/26,BOS07,1,0:00,day,false,summb901,mcgob901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,120,0,gomel102,weilb101,,,,
BOS193307262,,NYA,BOS,1933/07/26,BOS07,2,0:00,day,false,mcgob901,summb901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,114,24373,browl101,browj110,,,,
BOS193307270,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/07/27,BOS07,0,0:00PM,day,false,mcgob901,ormsr901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/08/28 7:00PM,470,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,3500,rhodg101,cains101,,,,
BOS193307290,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/07/29,BOS07,0,0:00PM,day,false,ormsr901,mcgob901,(none),(none),"""David W. Smith""","""David W. Smith""",2003/08/10 1:34AM,"""115""",park,none,0,unknown,-1,unknown,unknown,unknown,118,5000,pipgg101,grovl101,,,,
BOS193307300,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/07/30,BOS07,0,0:00PM,day,false,mcgob901,ormsr901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/08/28 8:20PM,470,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,10000,klinb103,earng101,browl101,,,
BOS193308100,,WS1,BOS,1933/08/10,BOS07,0,0:00,day,false,summb901,mcgob901,(none),ormsr901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,121,5000,crowg102,rhodg101,russj103,,,
BOS193308110,,WS1,BOS,1933/08/11,BOS07,0,0:00,day,false,mcgob901,ormsr901,(none),summb901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,155,5000,crowg102,pipgg101,white102,,,
BOS193308120,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/08/12,BOS07,0,0:00PM,day,false,ormsr901,summb901,(none),mcgob901,"""Cliff Blau""","""Cliff Blau""",2013/03/17 1:20PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6000,white102,weilb101,,,,
BOS193308130,"""version 7RS(19) of 07/07/92""",PHA,BOS,1933/08/13,BOS07,0,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/08/29 3:20PM,470,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,7500,rhodg101,cains101,andri101,,,
BOS193309051,"""version 7RS(19) of 07/07/92""",WS1,BOS,1933/09/05,BOS07,1,0:00,day,false,dinnb101,hildg101,(none),ormsr901,"""Cliff Blau""","""Cliff Blau""",2013/03/17 8:01PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,russj103,rhodg101,,,,
BOS193309060,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/09/06,BOS07,0,0:00PM,day,false,dinnb101,ormsr901,(none),hildg101,"""Tom Thress""","""Tom Thress""",2019/08/04 5:25PM,"""56,71,163,274""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,1000,hogsc101,browl101,,,,
BOS193309081,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/09/08,BOS07,1,0:00,day,false,ormsr901,hildg101,(none),dinnb101,"""Cliff Blau""","""Cliff Blau""",2013/03/18 1:41PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,bridt101,andri101,,,,
BOS193309090,"""version 7RS(19) of 07/07/92""",DET,BOS,1933/09/09,BOS07,0,0:00PM,day,false,ormsr901,dinnb101,(none),hildg101,"""Cliff Blau""","""Cliff Blau""",2013/03/18 3:45PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2000,rhodg101,sorrv101,klinb103,,,
BOS193309101,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/09/10,BOS07,1,0:00PM,day,false,dinnb101,hildg101,(none),ormsr901,,,,TSN Box,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,hadlb101,weilb101,,,,
BOS193309102,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/09/10,BOS07,2,0:00PM,day,false,ormsr901,hildg101,(none),dinnb101,,,,TSN Box,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,8000,blaeg101,welcj101,,,,
BOS193309120,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/09/12,BOS07,0,0:00PM,day,false,dinnb101,ormsr901,(none),hildg101,"""Cliff Blau""","""Cliff Blau""",2013/03/18 7:51PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,110,1000,coffd101,andri101,,,,
BOS193309130,"""version 7RS(19) of 07/07/92""",SLA,BOS,1933/09/13,BOS07,0,0:00PM,day,false,ormsr901,hildg101,(none),dinnb101,"""Cliff Blau""","""Cliff Blau""",2013/03/19 5:04PM,"""115""",unknown,none,0,unknown,-1,unknown,unknown,unknown,103,1000,browl101,knotj102,,,,
BOS193309180,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/09/18,BOS07,0,0:00PM,day,false,geish901,morig101,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/12/12 6:19PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,114,1200,hildo101,rhodg101,,,,
BOS193309190,"""version 7RS(19) of 07/07/92""",CLE,BOS,1933/09/19,BOS07,0,0:00PM,day,false,morig101,geish901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/12/12 6:27PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,97,1500,weilb101,browc103,klinb103,,,
BOS193309230,,NYA,BOS,1933/09/23,BOS07,0,0:00,day,false,morig101,ormsr901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,145,6000,pennh101,browl101,vanar101,,,
BOS193309240,"""version 7RS(19) of 07/07/92""",NYA,BOS,1933/09/24,BOS07,0,0:00PM,day,false,ormsr901,morig101,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/04/01 8:08PM,"""276,71""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,7000,andri101,devec101,,,,
CHA193304190,"""version 7RS(19) of 07/07/92""",SLA,CHA,1933/04/19,CHI10,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""Doug Burks""","""Doug Burks""",2009/05/23 8:00PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,101,10000,lyont102,coffd101,,,,
CHA193304200,"""version 7RS(19) of 07/07/92""",SLA,CHA,1933/04/20,CHI10,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""Doug Burks""","""Doug Burks""",2009/07/19 1:20PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,122,3000,hevij101,browl101,,,,
CHA193304210,"""version 7RS(19) of 07/07/92""",SLA,CHA,1933/04/21,CHI10,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""Doug Burks""","""Doug Burks""",2009/08/09 9:01PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3500,hadlb101,gregp101,,,,
CHA193304220,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/04/22,CHI10,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/10/20 5:40PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,102,3000,gastm101,hudlw101,,,,
CHA193304230,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/04/23,CHI10,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/10/20 5:52PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,99,20000,lyont102,hardm101,,,,
CHA193304240,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/04/24,CHI10,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/10/20 6:08PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,frasv101,ferrw101,hevij101,,,
CHA193304260,"""version 7RS(19) of 07/07/92""",DET,CHA,1933/04/26,CHI10,0,0:00PM,day,false,vangr901,owenb901,(none),(none),"""Doug Burks,Wayne Townsend""","""Doug Burks,Wayne Townsend""",2009/09/30 9:13PM,"""69,611""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,10000,hogsc101,hevij101,,,,
CHA193304270,"""version 7RS(19) of 07/07/92""",DET,CHA,1933/04/27,CHI10,0,0:00PM,day,false,owenb901,vangr901,(none),(none),"""Doug Burks/Smith""","""Doug Burks/Smith""",2009/10/18 7:52PM,"""69,277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,durhe101,marbf101,,,,
CHA193305040,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/05/04,CHI10,0,0:00PM,day,false,ormsr901,summb901,(none),mcgob901,"""Doug Burks""","""Doug Burks""",2009/11/29 7:44PM,"""69""",unknown,none,0,unknown,-1,unknown,unknown,unknown,87,3000,jones104,cains101,,,,
CHA193305071,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/05/07,CHI10,1,0:00PM,day,false,summb901,mcgob901,(none),ormsr901,"""Rob Wood""","""David W. Smith""",2019/05/16 9:01PM,"""111,71,163,274""",park,none,0,unknown,-1,unknown,unknown,unknown,136,0,faber101,welcj101,,,,
CHA193305072,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/05/07,CHI10,2,0:00PM,day,false,mcgob901,ormsr901,(none),summb901,"""Rob Wood""","""David W. Smith""",2019/05/16 8:07PM,"""111,71,163,274""",park,none,0,unknown,-1,unknown,unknown,unknown,118,20000,johnh101,gregp101,,,,
