game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,howentered,gametype,umplf,umprf
WS1195205042,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/05/04,WAS09,2,0:00PM,day,false,nappl901,grieb901,papaj901,mcgob901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 2:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,23006,ferrt101,paigs101,,,,,,,
WS1195205050,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/05/05,WAS09,0,0:00PM,night,false,grieb901,papaj901,mcgob901,nappl901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 2:48PM,unknown,none,0,unknown,-1,unknown,rain,unknown,160,6228,sheas101,garvn102,newsb101,,,,,,
WS1195205060,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/05/06,WAS09,0,0:00PM,night,false,papaj901,mcgob901,(none),grieb901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 3:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,12665,marrc101,houta101,,,,,,,
WS1195205070,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/05/07,WAS09,0,0:00PM,night,false,mcgob901,grieb901,(none),papaj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,6728,hudss101,grayt101,,,,,,,
WS1195205080,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/05/08,WAS09,0,0:00PM,day,false,grieb901,papaj901,(none),mcgob901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 3:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,223,2903,,,,,,,,,
WS1195205251,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/05/25,WAS09,1,0:00PM,day,false,berrc103,romme101,honoj901,duffj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/23 10:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,shanb102,morej102,,,,,,,
WS1195205252,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/05/25,WAS09,2,0:00PM,day,false,romme101,honoj901,duffj901,berrc103,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/23 10:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,15657,sleal101,hoopb101,,,,,,,
WS1195205260,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/05/26,WAS09,0,0:00PM,day,false,honoj901,duffj901,berrc103,romme101,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/23 11:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,2514,hudss101,zolds101,,,,,,,
WS1195206011,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/06/01,WAS09,1,0:00PM,day,false,stevj901,nappl901,summb901,grieb901,"""14""","""Tim Cashion""","""Tim Cashion""",1998/05/23 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,sleal101,trucv101,,,,,,,
WS1195206012,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/06/01,WAS09,2,0:00PM,day,false,nappl901,summb901,grieb901,stevj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,17474,grayt101,hudss101,,,,,,,
WS1195206020,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/06/02,WAS09,0,0:00PM,night,false,summb901,grieb901,stevj901,nappl901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,9853,marrc101,houta101,,,,,,,
WS1195206030,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/06/03,WAS09,0,0:00PM,night,false,grieb901,stevj901,nappl901,summb901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 4:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,255,9701,paigs101,ferrt101,,,,,,,
WS1195206060,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/06/06,WAS09,0,0:00PM,night,false,romme101,berrc103,honoj901,duffj901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,10496,grism101,sheas101,judsh101,,,,,,
WS1195206070,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/06/07,WAS09,0,0:00PM,night,false,berrc103,honoj901,duffj901,romme101,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 6:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,9404,browh101,sleal101,kennb103,,,,,,
WS1195206080,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/06/08,WAS09,0,0:00PM,day,false,honoj901,duffj901,(none),romme101,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,11285,stobc101,morej102,dorif101,,,,,,
WS1195206100,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/06/10,WAS09,0,0:00PM,night,false,duffj901,romme101,berrc103,honoj901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,16580,wynne101,marrc101,garcm101,,,,,,
WS1195206110,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/06/11,WAS09,0,0:00PM,night,false,romme101,berrc103,honoj901,duffj901,"""WS1/CLE""","""D Lamoureaux""","""D Lamoureaux""",2002/12/29 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,14284,portb102,lemob101,,,,,,,
WS1195206120,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/06/12,WAS09,0,0:00PM,day,false,berrc103,honoj901,duffj901,romme101,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 7:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,8383,fellb101,sheas101,,,,,,,
WS1195207031,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/07/03,WAS09,1,0:00PM,day,false,nappl901,honoj901,robbs901,hurle901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 11:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,sainj101,johnd102,,,,,,,
WS1195207032,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/07/03,WAS09,2,0:00PM,day,false,honoj901,robbs901,hurle901,nappl901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,13471,conss101,hogub101,,,,,,,
WS1195207041,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/07/04,WAS09,1,0:00PM,day,false,robbs901,hurle901,nappl901,honoj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 12:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,hogub101,gumpr101,,,,,,,
WS1195207042,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/07/04,WAS09,2,0:00PM,night,false,hurle901,nappl901,honoj901,robbs901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 1:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,26528,kuzab101,marrc101,,,,,,,
WS1195207050,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/07/05,WAS09,0,0:00PM,night,false,mckib901,soarh901,mcgob901,papaj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 1:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,13006,sheas101,brodd101,,,,,,,
WS1195207060,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/07/06,WAS09,0,0:00PM,day,false,soarh901,mcgob901,papaj901,mckib901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 1:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,11450,morej102,mcdem102,mastw101,,,,,,
WS1195207101,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/07/10,WAS09,1,0:00PM,day,false,grieb901,passa901,honoj901,robbs901,"""CHA/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 1:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,pierb101,portb102,,,,,,,
WS1195207102,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/07/10,WAS09,2,0:00PM,night,false,passa901,honoj901,robbs901,grieb901,"""CHA/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 2:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,17551,rogos101,mastw101,dorif101,,,,,,
WS1195207110,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/07/11,WAS09,0,0:00PM,night,false,honoj901,robbs901,grieb901,passa901,"""CHA/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 2:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,7585,sheas101,dorif101,,,,,,,
WS1195207120,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/07/12,WAS09,0,0:00PM,day,false,robbs901,grieb901,passa901,honoj901,"""CHS/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 3:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,5215,morej102,stobc101,,,,,,,
WS1195207131,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/07/13,WAS09,1,0:00PM,day,false,grieb901,passa901,honoj901,robbs901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 3:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,garcm101,marrc101,,,,,,,
WS1195207132,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/07/13,WAS09,2,0:00PM,day,false,passa901,honoj901,robbs901,grieb901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,26770,harrm101,gumpr101,,,,,,,
WS1195207140,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/07/14,WAS09,0,0:00PM,day,false,honoj901,robbs901,grieb901,passa901,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 4:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,4174,conss101,jones105,haynj101,,,,,,
WS1195207151,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/07/15,WAS09,1,0:00PM,day,false,soarh901,froeg901,(none),hurle901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 6:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,mastw101,grayt101,,,,,,,
WS1195207152,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/07/15,WAS09,2,0:00PM,night,false,froeg901,hurle901,(none),soarh901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 6:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,8382,sleal101,houta101,conss101,,,,,,
WS1195207160,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/07/16,WAS09,0,0:00PM,night,false,mcgob901,hurle901,soarh901,froeg901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,4088,wighb101,johnd102,,,,,,,
WS1195207170,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/07/17,WAS09,0,0:00PM,night,false,hurle901,soarh901,froeg901,mcgob901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4804,sheas101,newhh101,,,,,,,
WS1195207180,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/07/18,WAS09,0,0:00PM,night,false,soarh901,froeg901,mcgob901,hurle901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,4798,gumpr101,overs101,conss101,,,,,,
WS1195207190,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/07/19,WAS09,0,0:00PM,night,false,froeg901,mcgob901,hurle901,soarh901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,7150,morej102,bearg102,,,,,,,
WS1195207201,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/07/20,WAS09,1,0:00PM,day,false,mcgob901,hurle901,soarh901,froeg901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/12 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,marrc101,pilld101,haynj101,,,,,,
WS1195207202,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/07/20,WAS09,2,0:00PM,day,false,hurle901,soarh901,froeg901,mcgob901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/18 8:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,10244,portb102,byrnt101,conss101,,,,,,
WS1195208040,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/08/04,WAS09,0,0:00PM,night,false,honoj901,robbs901,grieb901,passa901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/26 7:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,16005,rascv101,portb102,,,,,,,
WS1195208050,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/08/05,WAS09,0,0:00PM,night,false,robbs901,grieb901,passa901,honoj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 4:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,16708,reyna102,sheas101,,,,,,,
WS1195208060,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/08/06,WAS09,0,0:00PM,night,false,grieb901,passa901,honoj901,robbs901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 4:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,8402,mastw101,ostrj101,,,,,,,
WS1195208071,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/08/07,WAS09,1,0:00PM,day,false,passa901,honoj901,robbs901,grieb901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 5:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,morej102,mcdoj104,,,,,,,
WS1195208072,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/08/07,WAS09,2,0:00PM,day,false,honoj901,robbs901,grieb901,passa901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 5:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,14553,kuzab101,johnd102,,,,,,,
WS1195208101,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/08/10,WAS09,1,0:00PM,day,false,romme101,berrc103,papaj901,duffj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 4:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,marrc101,shanb102,,,,,,,
WS1195208102,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/08/10,WAS09,2,0:00PM,day,false,berrc103,papaj901,duffj901,romme101,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 4:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,22878,byrdh101,sheas101,hoopb101,,,,,,
WS1195208111,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/08/11,WAS09,1,0:00PM,day,false,papaj901,duffj901,romme101,berrc103,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 4:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,conss101,wrige101,,,,,,,
WS1195208112,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/08/11,WAS09,2,0:00PM,night,false,duffj901,romme101,berrc103,papaj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 5:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,8740,kella103,gumpr101,,,,,,,
WS1195208190,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/08/19,WAS09,0,0:00PM,night,false,stevj901,summb901,mckib901,froeg901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/03 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,8098,marrc101,pilld101,,,,,,,
WS1195208211,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/08/21,WAS09,1,0:00PM,day,false,summb901,mckib901,froeg901,stevj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/03 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,sheas101,byrnt101,,,,,,,
WS1195208212,"""version 7RS(19) of 07/07/92""",SLA,WS1,1952/08/21,WAS09,2,0:00PM,night,false,mckib901,froeg901,stevj901,summb901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/03 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,4468,cainb101,mastw101,,,,,,,
WS1195208220,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/08/22,WAS09,0,0:00PM,night,false,froeg901,stevj901,summb901,mckib901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/04 4:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,6552,grayt101,portb102,,,,,,,
WS1195208230,"""version 7RS(19) of 07/07/92""",DET,WS1,1952/08/23,WAS09,0,0:00PM,day,false,stevj901,summb901,mckib901,froeg901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/04 4:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,5355,newhh101,morej102,,,,,,,
WS1195208240,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/08/24,WAS09,0,0:00PM,day,false,romme101,papaj901,mcgob901,duffj901,"""14""","""David W. Smith""","""David W. Smith""",2002/08/19 12:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,285,26076,gumpr101,wynne101,,,,,,,
WS1195208250,"""version 7RS(19) of 07/07/92""",CLE,WS1,1952/08/25,WAS09,0,0:00PM,night,false,papaj901,mcgob901,duffj901,romme101,"""CLE/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/04 5:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,19495,lemob101,marrc101,,,,,,,
WS1195208260,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/08/26,WAS09,0,0:00PM,night,false,mcgob901,duffj901,romme101,papaj901,"""CHA/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/04 5:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,8347,portb102,pierb101,,,,,,,
WS1195208270,"""version 7RS(19) of 07/07/92""",CHA,WS1,1952/08/27,WAS09,0,0:00PM,night,false,duffj901,romme101,papaj901,mcgob901,"""CHA/WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/04 5:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,6253,dorif101,morej102,aloml101,,,,,,
WS1195209011,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/09/01,WAS09,1,0:00PM,day,false,soarh901,nappl901,mcgob901,froeg901,"""WS1""","""D Lamoureaux ""","""D Lamoureaux""",2003/02/12 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,hoopb101,johnd102,wrige101,,,,,,
WS1195209012,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/09/01,WAS09,2,0:00PM,day,false,nappl901,froeg901,mcgob901,robbs901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,13159,morej102,schec101,,,,,,,
WS1195209021,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/09/02,WAS09,1,0:00PM,day,false,froeg901,mcgob901,soarh901,nappl901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,mastw101,hoopb101,,,,,,,
WS1195209022,"""version 7RS(19) of 07/07/92""",PHA,WS1,1952/09/02,WAS09,2,0:00PM,night,false,mcgob901,soarh901,nappl901,froeg901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,6413,fornm101,bishc101,,,,,,,
WS1195209030,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/03,WAS09,0,0:00PM,night,false,stevj901,summb901,froeg901,mckib901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,5987,gumpr101,troud101,,,,,,,
WS1195209040,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/04,WAS09,0,0:00PM,night,false,summb901,froeg901,mckib901,stevj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/14 6:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,9127,portb102,mcdem102,,,,,,,
WS1195209050,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/05,WAS09,0,0:00PM,day,false,froeg901,mckib901,stevj901,summb901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/14 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3897,sancr101,kinde101,,,,,,,
WS1195209060,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/09/06,WAS09,0,0:00PM,night,false,nappl901,soarh901,mcgob901,hurle901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/15 2:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,22279,scarr102,marrc101,gormt102,,,,,,
WS1195209070,"""version 7RS(19) of 07/07/92""",NYA,WS1,1952/09/07,WAS09,0,0:00PM,day,false,soarh901,mcgob901,hurle901,nappl901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/15 2:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,19521,lopae101,mastw101,,,,,,,
WS1195209190,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/19,WAS09,0,0:00PM,night,false,mcgob901,papaj901,duffj901,romme101,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,5187,fornm101,hudss101,,,,,,,
WS1195209200,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/20,WAS09,0,0:00PM,night,false,papaj901,duffj901,romme101,mcgob901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,6965,sheas101,parnm101,mastw101,,,,,,
WS1195209210,"""version 7RS(19) of 07/07/92""",BOS,WS1,1952/09/21,WAS09,0,0:00PM,day,false,duffj901,romme101,mcgob901,papaj901,"""WS1""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 6:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,9966,troud101,marrc101,benta101,,,,,,
BRO195204180,"""version 7RS(19) of 07/07/92""",NY1,BRO,1952/04/18,NYC15,0,0:00PM,day,false,gorea901,stewb901,conlj102,gugla901,"""Allan Roth""",,"""Alan Boodman""",1995/01/07 3:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,230,31032,loesb101,speng102,,,,,,,
BRO195204190,"""version 7RS(19) of 07/07/92""",NY1,BRO,1952/04/19,NYC15,0,0:00PM,day,false,stewb901,conlj102,(none),gugla901,"""Allan Roth""",,"""Alan Boodman""",1995/01/07 7:30PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,21301,branr103,lanim101,,,,,,,
BRO195204200,"""version 7RS(19) of 07/07/92""",NY1,BRO,1952/04/20,NYC15,0,0:00PM,day,false,conlj102,gugla901,gorea901,stewb901,"""Allan Roth""",,"""Alan Boodman""",1995/01/07 7:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,29266,magls101,wadeb101,,,,,,,
BRO195204221,"""version 7RS(19) of 07/07/92""",BSN,BRO,1952/04/22,NYC15,1,0:00PM,day,false,dascf901,secof101,goetl901,jordl901,"""Allan Roth""",,"""Alan Boodman""",1995/01/08 8:28AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,0,vancc101,thieb101,,,,,,,
BRO195204222,"""version 7RS(19) of 07/07/92""",BSN,BRO,1952/04/22,NYC15,2,0:00PM,night,false,secof101,goetl901,(none),dascf901,"""Allan Roth""",,"""Alan Boodman""",1995/01/08 8:37AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,137,25002,roe-p101,wilsj104,,,,,,,
BRO195205101,"""version 7RS(19) of 07/07/92""",PHI,BRO,1952/05/10,NYC15,1,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""Allan Roth""",,"""Alan Boodman""",1995/01/09 5:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,drewk101,branr103,,,,,,,
BRO195205102,"""version 7RS(19) of 07/07/92""",PHI,BRO,1952/05/10,NYC15,2,0:00PM,night,false,pineb101,boggd901,(none),warnl101,"""Allan Roth""",,"""Alan Boodman""",1995/01/09 7:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,134,31777,rober102,labic101,,,,,,,
BRO195205110,"""version 7RS(19) of 07/07/92""",PHI,BRO,1952/05/11,NYC15,0,0:00PM,day,false,boggd901,warnl101,(none),pineb101,"""Allan Roth""",,"""Alan Boodman""",1995/01/10 8:22AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,9104,erskc101,fox-h101,,,,,,,
BRO195205130,"""version 7RS(19) of 07/07/92""",SLN,BRO,1952/05/13,NYC15,0,0:00PM,day,false,gorea901,stewb901,gugla901,conlj102,"""Allan Roth""",,"""Alan Boodman""",1995/01/10 9:56AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,200,4951,wadeb101,presj101,,,,,,,
BRO195205140,"""version 7RS(19) of 07/07/92""",SLN,BRO,1952/05/14,NYC15,0,0:00PM,day,false,stewb901,gugla901,conlj102,gorea901,"""Allan Roth""",,"""Alan Boodman""",1995/01/10 10:33AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,123,6235,stalg103,vancc101,,,,,,,
BRO195205150,"""version 7RS(19) of 07/07/92""",PIT,BRO,1952/05/15,NYC15,0,0:00PM,night,false,balll901,barla901,gormt101,donaa901,"""Allan Roth""",,"""Alan Boodman""",1995/01/10 10:41AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,122,14402,loesb101,dickm101,,,,,,,
BRO195205160,"""version 7RS(19) of 07/07/92""",PIT,BRO,1952/05/16,NYC15,0,0:00PM,day,false,barla901,gormt101,donaa901,balll901,"""Allan Roth""",,"""Alan Boodman""",1995/01/10 3:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,165,3385,labic101,mainw102,,,,,,,
BRO195205170,"""version 7RS(19) of 07/07/92""",PIT,BRO,1952/05/17,NYC15,0,0:00PM,day,false,gormt101,donaa901,balll901,barla901,"""Allan Roth""",,"""Alan Boodman""",1995/01/11 8:17AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,155,11067,wadeb101,klinr102,,,,,,,
