game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
TEX198008100,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/08/10,0,0:00PM,night,true,kaisk901,johnm901,hallb901,morrd901,,,"""R. Elliott""",1996/02/17 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,11752,perrg101,weavr101,darwd001,putnp001,,
TEX198008180,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/08/18,0,7:35PM,night,true,mckej901,barnl901,(none),bremn901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/23 5:57PM,park,none,0,unknown,-1,unknown,unknown,night,168,17609,galer001,figue101,quisd001,portd001,,
TEX198008190,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/08/19,0,7:35PM,night,true,evanj901,barnl901,bremn901,mckej901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/23 6:12PM,park,none,0,unknown,-1,unknown,unknown,night,156,17800,twitj101,darwd001,quisd001,aikew001,,
TEX198008200,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/08/20,0,7:35PM,night,true,barnl901,bremn901,mckej901,evanj901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/23 6:26PM,park,none,0,unknown,-1,unknown,unknown,night,201,16996,quisd001,johnj001,martr001,aikew001,,
TEX198008221,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/08/22,1,5:37PM,night,true,malog901,parkd901,roe-r901,neudj901,"""Brewers/Rangers""","""Doug Burks""","""Doug Burks""",1996/08/10 10:43PM,unknown,none,104,unknown,-1,unknown,unknown,unknown,145,0,rajsd101,clevr101,darwd001,willb101,,
TEX198008222,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/08/22,2,0:00PM,night,true,parkd901,roe-r901,neudj901,malog901,"""Brewers/Rangers""","""Doug Burks""","""Doug Burks""",1996/08/12 4:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,15514,mitcp101,medid101,mcclb001,thomg001,,
TEX198008230,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/08/23,0,0:00PM,night,true,roe-r901,neudj901,malog901,parkd901,"""Brewers/Rangers""","""Doug Burks""","""Doug Burks""",1996/08/18 12:07AM,unknown,none,102,unknown,-1,unknown,unknown,unknown,155,10632,darwd001,auguj001,,sundj001,,
TEX198008240,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/08/24,0,0:00PM,day,true,neudj901,malog901,parkd901,roe-r901,"""Brewers/Rangers""","""Doug Burks""","""Doug Burks""",1996/08/21 7:01PM,unknown,none,98,unknown,-1,unknown,unknown,unknown,198,8425,johnj001,clevr101,,oliva001,,
TEX198009010,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/09/01,0,0:00PM,night,true,mccol901,phild901,pales901,clara901,"""Rangers/Jays""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 11:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,8224,medid101,mclaj001,,grubj001,,
TEX198009020,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/09/02,0,0:00PM,night,true,phild901,pales901,clara901,mccol901,"""Rangers/Jays""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6903,jenkf101,leall001,,oliva001,,
TEX198009030,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/09/03,0,0:00PM,night,true,pales901,clara901,mccol901,phild901,"""Rangers/Jays""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 10:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,6984,stied001,figue101,,mosel001,,
TEX198009150,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/09/15,0,7:30PM,night,true,parkd901,malog901,neudj901,evanj901,"""As/Rangers""","""Doug Burks""","""Doug Burks""",1996/11/19 8:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,6941,matlj101,keoum001,johnj001,oliva001,,
TEX198009160,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/09/16,0,7:30PM,night,true,malog901,neudj901,evanj901,parkd901,"""Rangers/As""","""Doug Burks""","""Doug Burks""",1996/12/02 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,7295,norrm101,darwd001,,mckad101,,
TEX198009170,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/09/17,0,7:30PM,night,true,neudj901,evanj901,parkd901,malog901,"""Rangers/As""","""Doug Burks""","""Doug Burks""",1996/12/16 9:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,7255,langr001,butcj001,laceb001,guerm101,,
TEX198009180,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/09/18,0,7:30PM,night,true,evanj901,parkd901,malog901,neudj901,"""Rangers/As""","""Doug Burks""","""Doug Burks""",1996/12/23 4:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,189,7560,darwd001,mccas001,johnj001,rivem001,,
TEX198009190,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/09/19,0,0:00PM,night,true,bremn901,mckej901,evanj901,barnl901,"""Angels/Rangers""","""Greg Beston""","""Greg Beston""",1996/11/19 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,night,143,9024,tanaf001,matlj101,,skagd101,,
TEX198009200,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/09/20,0,0:00PM,night,true,mckej901,evanj901,barnl901,bremn901,"""Angels/Rangers""","""Greg Beston""","""Greg Beston""",1996/11/19 4:56PM,unknown,none,0,unknown,-1,unknown,unknown,night,202,10938,hassa001,hougc001,,kubsg101,,
TEX198009210,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/09/21,0,0:00PM,day,true,evanj901,barnl901,bremn901,mckej901,"""Angels/Rangers""","""Greg Beston""","""Greg Beston""",1996/11/19 5:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,6794,barrj101,medid101,aased001,lansc001,,
TEX198010021,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1980/10/02,1,0:00PM,night,true,spenf901,neudj901,parkd901,malog901,"""Rangers/Twins""","""Greg Beston""","""Greg Beston""",1996/11/22 11:56AM,unknown,none,77,unknown,15,unknown,none,unknown,170,0,zahng001,matlj101,,moraj001,,
TEX198010022,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1980/10/02,2,0:00PM,night,true,neudj901,parkd901,malog901,spenf901,"""Rangers/Twins""","""Greg Beston""","""Greg Beston""",1996/11/22 12:43PM,unknown,none,0,unknown,-1,unknown,none,night,154,8022,willa001,jenkf101,,landk001,,
TEX198010030,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/10/03,0,0:00PM,night,true,coont901,kunkb101,shulj901,hendt901,"""Rangers/Seattle""","""Greg Beston""","""Greg Beston""",1996/11/22 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,night,130,11226,medid101,abbog001,,richm001,,
TEX198010040,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/10/04,0,0:00PM,night,true,kunkb101,shulj901,hendt901,coont901,"""Rangers/Seattle""","""Greg Beston""","""Greg Beston""",1996/11/22 3:02PM,unknown,none,0,unknown,-1,unknown,unknown,night,152,9241,butcj001,beatj001,matlj101,harrb101,,
TEX198010050,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/10/05,0,2:05PM,day,true,shulj901,hendt901,coont901,kunkb101,"""Rangers/Seattle""","""Greg Beston""","""Greg Beston""",1996/11/22 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,7384,darwd001,parrm101,,grubj001,,
MIN198004220,"""version 7RS(19) of 07/07/92""",CAL,MIN,MIN02,1980/04/22,0,0:00,day,true,clara901,pales901,phild901,dimul901,"""Angels/Twins""","""Bill Disney""","""Bill Disney""",1995/04/29 10:26AM,park,none,89,unknown,25,dry,none,unknown,149,36268,zahng001,frosd101,,smalr001,,
MIN198004230,"""version 7RS(19) of 07/07/92""",CAL,MIN,MIN02,1980/04/23,0,0:00,day,true,pales901,phild901,dimul901,clara901,"""Angels/Twins""","""Bill Disney""","""Bill Disney""",1995/04/29 12:42PM,park,none,60,unknown,-1,dry,none,unknown,161,4772,kisob001,feltt101,,bayld001,,
MIN198004250,"""version 7RS(19) of 07/07/92""",OAK,MIN,MIN02,1980/04/25,0,1:15PM,day,true,phild901,dimul901,clara901,pales901,"""Twins/Oakland""","""Bill Disney""","""Bill Disney""",1995/10/03 6:52AM,park,none,50,unknown,9,unknown,unknown,cloudy,162,2664,koosj001,keoum001,,adamg101,,
MIN198004260,"""version 7RS(19) of 07/07/92""",OAK,MIN,MIN02,1980/04/26,0,1:15PM,day,true,dimul901,clara901,pales901,phild901,"""Twins/Oakland""","""Bill Disney""","""Bill Disney""",1995/10/07 8:05AM,park,none,55,unknown,14,unknown,unknown,cloudy,145,6325,redfp101,mccas001,,wilfr001,,
MIN198004270,"""version 7RS(19) of 07/07/92""",OAK,MIN,MIN02,1980/04/27,0,1:15PM,day,true,clara901,pales901,phild901,dimul901,"""Twins/Oakland""","""Bill Disney""","""Bill Disney""",1995/10/07 9:57AM,park,none,68,unknown,20,unknown,unknown,unknown,197,19859,corbd001,kingb101,,adamg101,,
MIN198004280,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/04/28,0,0:00,day,true,sprim901,brinj901,bremn901,merrd901,"""Twins/Seattle""","""Bill Disney""","""Bill Disney""",1995/10/08 4:19AM,park,none,64,unknown,13,unknown,unknown,unknown,164,2544,honer001,feltt101,heavd101,robel001,,
MIN198004290,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/04/29,0,0:00,day,true,brinj901,bremn901,merrd901,sprim901,"""Twins/Seattle""","""Bill Disney""","""Bill Disney""",1995/10/08 5:17PM,park,none,67,unknown,18,unknown,unknown,cloudy,135,2580,rawls001,marsm101,,simpj101,,
MIN198004300,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/04/30,0,0:00,day,true,bremn901,merrd901,sprim901,brinj901,"""Twins/Seattle""","""Bill Disney""","""Bill Disney""",1995/10/09 7:18AM,park,none,74,unknown,11,unknown,unknown,unknown,132,2891,redfp101,parrm101,,wyneb001,,
MIN198005020,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/05/02,0,7:35PM,night,true,goetr901,malog901,voltv901,hallb901,"""Twins/Yanks""","""Bill Disney""","""Bill Disney""",1995/10/11 6:38AM,park,none,78,unknown,6,unknown,unknown,night,169,17067,guidr001,zahng001,may-r101,jackr001,,
MIN198005030,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/05/03,0,12:15AM,day,true,malog901,voltv901,hallb901,goetr901,"""Twins/Yankees""","""Bill Disney""","""Bill Disney""",1995/10/11 6:03PM,park,none,80,unknown,5,unknown,unknown,unknown,160,12054,johnt001,jackd101,,sodee101,,
MIN198005040,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/05/04,0,1:15PM,day,true,voltv901,hallb901,goetr901,malog901,"""Twins/Yankees""","""Bill Disney""","""Bill Disney""",1995/10/12 7:40AM,park,none,87,unknown,9,unknown,unknown,unknown,159,13085,undet001,koosj001,,jackr001,,
MIN198005160,"""version 7RS(19) of 07/07/92""",MIL,MIN,MIN02,1980/05/16,0,7:34PM,night,true,pales901,dimul901,(none),clara901,"""MIL/MIN""","""Chris Chestnut""","""Chris Chestnut""",1996/03/10 8:31PM,park,none,62,unknown,9,unknown,unknown,unknown,155,12331,koosj001,mcclb001,corbd001,,,
MIN198005170,"""version 7RS(19) of 07/07/92""",MIL,MIN,MIN02,1980/05/17,0,0:00PM,day,true,dimul901,clara901,(none),pales901,"""Twins/Brewers""","""M. Pankin""","""M. Pankin""",1996/06/07 11:44AM,park,none,58,unknown,14,wet,rain,overcast,167,13394,auguj001,zahng001,castb101,younr001,,
MIN198005180,"""version 7RS(19) of 07/07/92""",MIL,MIN,MIN02,1980/05/18,0,0:00PM,day,true,clara901,pales901,(none),dimul901,"""Twins/Brewers""","""M. Pankin""","""M. Pankin""",1996/06/07 3:02PM,park,none,56,unknown,5,unknown,unknown,overcast,152,17929,redfp101,travb101,,jackr002,,
MIN198005260,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1980/05/26,0,7:30PM,night,true,kaisk901,coont901,shulj901,kunkb101,"""Twins/White Sox""","""Greg Beston""","""Greg Beston""",1996/11/24 1:15PM,unknown,none,80,unknown,13,unknown,none,night,141,5436,trous001,zahng001,farme101,lemoc001,,
MIN198005270,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1980/05/27,0,7:35PM,night,true,coont901,shulj901,kunkb101,kaisk901,"""Twins/White Sox""","""Greg Beston""","""Greg Beston""",1996/11/24 2:56PM,unknown,none,86,unknown,6,unknown,none,night,151,4362,burnb001,jackd101,prolm101,nordw101,,
MIN198005280,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1980/05/28,0,7:35PM,night,true,shulj901,kunkb101,kaisk901,coont901,"""Twins/White Sox""","""Greg Beston""","""Greg Beston""",1996/11/24 3:36PM,unknown,none,83,unknown,10,unknown,rain,night,163,4256,marsm101,prolm101,,goodd101,,
MIN198005290,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1980/05/29,0,0:00PM,day,true,kunkb101,kaisk901,coont901,shulj901,"""MIN""","""Chris Chestnut""","""Chris Chestnut""",1996/05/13 7:22PM,park,none,80,unknown,9,wet,rain,unknown,145,5204,koosj001,dotsr001,,,,
MIN198005300,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/05/30,0,0:00PM,night,true,kaisk901,coont901,shulj901,kunkb101,"""Bal""","""Fitzgerald""","""Vincent""",1995/04/30 9:29AM,park,none,0,unknown,-1,unknown,unknown,night,172,4889,flanm001,corbd001,martt001,crowt101,,
MIN198005310,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/05/31,0,0:00PM,day,true,coont901,shulj901,kunkb101,kaisk901,"""Bal""","""Fitzgerald""","""Vincent""",1995/04/30 9:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,149,8288,mcgrs001,zahng001,,singk001,,
MIN198006020,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/06/02,0,7:35PM,night,true,barnl901,evanj901,mckej901,hendt901,"""Red Sox/Twins""","""Greg Beston""","""Greg Beston""",1996/03/12 10:17PM,unknown,none,71,unknown,5,unknown,none,night,153,6322,stanb001,redfp101,,dwyej001,,
MIN198006030,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/06/03,0,7:38PM,night,true,evanj901,mckej901,hendt901,barnl901,"""Red Sox/Twins""","""Greg Beston""","""Greg Beston""",1996/03/12 10:54PM,unknown,none,73,unknown,7,unknown,none,night,141,8346,koosj001,billj101,,sofir101,,
MIN198006060,"""version 7RS(19) of 07/07/92""",TOR,MIN,MIN02,1980/06/06,0,0:00PM,night,true,parkd901,goetr901,malog901,hallb901,"""Twins,Jays (2)""","""Doug Burks""","""Doug Burks""",1996/05/04 3:54AM,unknown,none,78,unknown,10,unknown,unknown,unknown,124,5495,zahng001,mirap001,,wilfr001,,
MIN198006070,"""version 7RS(19) of 07/07/92""",TOR,MIN,MIN02,1980/06/07,0,0:00PM,day,true,goetr901,malog901,hallb901,parkd901,"""Twins,Jays""","""Doug Burks""","""Doug Burks""",1996/05/04 6:28PM,unknown,none,70,unknown,17,unknown,unknown,cloudy,108,5375,jackd101,stied001,corbd001,cubbm101,,
MIN198006081,"""version 7RS(19) of 07/07/92""",TOR,MIN,MIN02,1980/06/08,1,0:00PM,day,true,malog901,hallb901,parkd901,goetr901,"""Jays,Twins""","""Doug Burks""","""Doug Burks""",1996/05/09 5:11AM,unknown,none,69,unknown,20,unknown,unknown,unknown,144,0,ericr101,jeffj101,corbd001,cubbm101,,
MIN198006082,"""version 7RS(19) of 07/07/92""",TOR,MIN,MIN02,1980/06/08,2,0:00PM,day,true,hallb901,parkd901,goetr901,malog901,"""Jays,Twins""","""Doug Burks""","""Doug Burks""",1996/05/11 4:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,217,17869,mclaj001,arrof001,,bonnb001,,
MIN198006190,"""version 7RS(19) of 07/07/92""",DET,MIN,MIN02,1980/06/19,0,0:00PM,day,true,mccol901,roe-r901,koscg901,denkd901,,,"""R. Elliott""",1995/11/18 4:07PM,unknown,none,68,unknown,15,dry,none,unknown,157,14704,jackd101,schad001,,moraj001,,
MIN198006200,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1980/06/20,0,0:00PM,night,true,roe-r901,koscg901,denkd901,mccol901,"""Indians/Twins""","""Greg Beston""","""Greg Beston""",1996/02/10 5:07PM,unknown,none,70,unknown,3,unknown,none,night,268,7668,cruzv101,redfp101,stanm001,harrt001,,
MIN198006210,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1980/06/21,0,0:00PM,day,true,koscg901,denkd901,mccol901,roe-r901,"""Indians/Twins""","""Greg Beston""","""Greg Beston""",1996/02/10 5:36PM,unknown,none,80,unknown,14,unknown,none,unknown,145,7665,zahng001,garlw101,jackd101,wyneb001,,
MIN198006220,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1980/06/22,0,0:00PM,day,true,denkd901,mccol901,roe-r901,koscg901,"""Indians/Twins""","""Greg Beston""","""Greg Beston""",1996/02/10 6:15PM,unknown,none,80,unknown,7,unknown,none,cloudy,180,9676,waitr001,redfp101,,brohj101,,
MIN198006230,"""version 7RS(19) of 07/07/92""",KCA,MIN,MIN02,1980/06/23,0,7:35PM,night,true,reilm901,roe-r901,garcr901,neudj901,"""KC/Min""","""Vincent""","""Vincent""",1996/03/18 5:19PM,park,none,85,unknown,10,unknown,unknown,night,143,7525,koosj001,gural001,,wyneb001,,
MIN198006241,"""version 7RS(19) of 07/07/92""",KCA,MIN,MIN02,1980/06/24,1,5:05PM,night,true,roe-r901,garcr901,neudj901,reilm901,"""KC/Min""","""Vincent""","""Vincnet""",1996/03/18 6:35PM,park,none,78,unknown,5,unknown,unknown,night,151,0,jackd101,quisd001,,smalr001,,
MIN198006242,"""version 7RS(19) of 07/07/92""",KCA,MIN,MIN02,1980/06/24,2,0:00PM,night,true,garcr901,neudj901,reilm901,roe-r901,"""KC/Min""","""Vincent""","""Vincent""",1996/03/18 7:07PM,park,none,0,unknown,-1,unknown,unknown,night,157,11556,martr001,ericr101,quisd001,whitf001,,
MIN198006250,"""version 7RS(19) of 07/07/92""",KCA,MIN,MIN02,1980/06/25,0,7:35PM,night,true,neudj901,reilm901,roe-r901,garcr901,"""KC/Min""","""Vincent""","""Vincent""",1996/03/18 7:18PM,park,none,91,unknown,8,unknown,unknown,night,124,9150,splip001,zahng001,quisd001,,,
MIN198007030,"""version 7RS(19) of 07/07/92""",TEX,MIN,MIN02,1980/07/03,0,5:11PM,night,true,johnm901,reedr901,neudj901,reilm901,"""Rangers/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/05/27 6:19PM,park,none,80,unknown,-1,unknown,unknown,unknown,164,7612,ericr101,comes001,corbd001,cubbm101,,
MIN198007040,"""version 7RS(19) of 07/07/92""",TEX,MIN,MIN02,1980/07/04,0,0:00PM,night,true,reedr901,neudj901,reilm901,johnm901,"""Rangers/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/05/29 10:24PM,park,none,85,rtol,3,unknown,none,night,214,32948,darwd001,verhj101,,willb101,,
MIN198007050,"""version 7RS(19) of 07/07/92""",TEX,MIN,MIN02,1980/07/05,0,0:00PM,day,true,neudj901,reilm901,johnm901,reedr901,"""Rangers/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/05/28 11:08PM,park,none,79,ltor,8,unknown,unknown,unknown,145,9398,zahng001,jenkf101,,smalr001,,
MIN198007060,"""version 7RS(19) of 07/07/92""",TEX,MIN,MIN02,1980/07/06,0,0:00PM,day,true,reilm901,johnm901,reedr901,neudj901,"""Rangers/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/05/29 10:49PM,park,none,83,fromcf,17,unknown,none,sunny,149,9614,arrof001,matlj101,koosj001,mackp101,,
MIN198007120,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/07/12,0,7:30PM,night,true,johnm901,mckej901,barnl901,bremn901,"""Mariners/Twins""","""Greg Beston""","""Greg Beston""",1996/04/08 8:48PM,unknown,none,87,unknown,8,unknown,none,night,138,14963,zahng001,bannf001,,landk001,,
MIN198007130,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/07/13,0,1:15PM,day,true,mckej901,barnl901,bremn901,johnm901,"""Mariners/Twins""","""Greg Beston""","""Greg Beston""",1996/04/08 10:02PM,unknown,none,82,unknown,12,unknown,none,unknown,258,8573,corbd001,rawls001,,,,
MIN198007140,"""version 7RS(19) of 07/07/92""",SEA,MIN,MIN02,1980/07/14,0,1:15PM,day,true,barnl901,bremn901,johnm901,mckej901,"""Mariners/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/06/16 6:32PM,park,none,92,unknown,-1,unknown,unknown,unknown,153,11060,honer001,arrof001,robed101,,,
MIN198007211,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/07/21,1,0:00PM,night,true,neudj901,malog901,parkd901,reilm901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/04 2:18PM,park,none,0,unknown,-1,unknown,unknown,night,198,0,verhj101,martt001,,mackp101,,
MIN198007212,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/07/21,2,0:00PM,night,true,malog901,parkd901,reilm901,neudj901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/04 2:59PM,park,none,0,unknown,-1,unknown,unknown,night,182,15373,stons101,zahng001,,decid001,,
MIN198007220,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/07/22,0,0:00PM,night,true,parkd901,reilm901,neudj901,malog901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/04 3:15PM,park,none,0,unknown,-1,unknown,unknown,night,153,11554,flanm001,ericr101,,singk001,,
MIN198007230,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1980/07/23,0,0:00PM,night,true,reilm901,neudj901,malog901,parkd901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/04 3:53PM,park,none,0,unknown,-1,unknown,unknown,night,200,10793,mcgrs001,arrof001,martt001,singk001,,
MIN198007251,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/07/25,1,5:09PM,night,true,koscg901,denkd901,garcr901,spenf901,"""Red Sox/Twins""","""Greg Beston""","""Greg Beston""",1996/03/25 2:46PM,unknown,none,80,unknown,9,unknown,none,unknown,162,0,remmw101,koosj001,burgt001,wolfl101,,
MIN198007252,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/07/25,2,8:31PM,night,true,denkd901,garcr901,spenf901,koscg901,"""Red Sox/Twins""","""Greg Beston""","""Greg Beston""",1996/03/25 3:38PM,unknown,none,0,unknown,-1,unknown,unknown,night,150,23998,zahng001,renks101,,sofir101,,
MIN198007260,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/07/26,0,1:30PM,day,true,garcr901,spenf901,koscg901,denkd901,"""Red Sox/Twins""","""Greg Beston""","""Greg Beston""",1996/03/25 4:31PM,unknown,none,74,unknown,9,unknown,none,unknown,136,18961,ecked001,ericr101,,hancg001,,
MIN198007270,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1980/07/27,0,0:00PM,day,true,spenf901,koscg901,denkd901,garcr901,"""Twins""","""Greg Beston""","""Greg Beston""",1996/03/25 5:19PM,unknown,none,77,unknown,8,unknown,none,unknown,140,26008,willa001,torrm001,corbd001,goodd101,,
MIN198007280,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/07/28,0,0:00PM,night,true,reedr901,pales901,(none),mccol901,"""Yankees/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/06/30 6:34PM,park,none,81,tocf,8,unknown,unknown,sunny,213,23182,birdd101,verhj101,,ceror001,,
MIN198007290,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/07/29,0,0:00PM,night,true,pales901,phild901,mccol901,reedr901,"""Yankees/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/07/02 9:37PM,park,none,83,fromrf,13,unknown,none,night,132,26501,zahng001,tianl101,,wilfr001,,
MIN198007300,"""version 7RS(19) of 07/07/92""",NYA,MIN,MIN02,1980/07/30,0,7:35PM,night,true,phild901,mccol901,reedr901,pales901,"""Yankees/Twins""","""Marc Stephenson""","""Marc Stephenson""",1996/07/06 7:24PM,park,none,80,torf,9,unknown,unknown,unknown,158,27020,koosj001,gossr001,,castj001,,
