game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings
BOS193606030,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/06/03,0,,0:00PM,day,false,mcgob901,quinj901,(none),ormsr901,"""115""","""unknown""","""Comly""",2000/02/17 12:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,7500,ferrw101,allej102,,,
BOS193606040,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/06/04,0,,0:00PM,day,false,quinj901,ormsr901,(none),mcgob901,"""115""","""unknown""","""Comly""",2000/02/17 8:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,6500,grovl101,blaeg101,,,
BOS193606050,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/06/05,0,,0:00PM,day,false,ormsr901,mcgob901,(none),quinj901,"""115,277""","""unknown""","""Comly""",2000/02/17 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,13000,wilsj103,cains101,ostef101,,
BOS193606060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/06/06,0,,0:00PM,day,false,mcgob901,quinj901,(none),ormsr901,"""115,277""","""unknown""","""Comly""",2000/02/17 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,16000,henrj103,kennv101,marcj101,,
BOS193606070,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/06/07,0,,0:00PM,day,false,quinj901,ormsr901,(none),mcgob901,"""71,111,163,274""","""Tom Thress""","""Tom Thress""",2018/11/07 10:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,26500,lyont102,ferrw101,,,
BOS193606081,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/06/08,1,,0:00PM,day,false,johnc901,summb901,(none),owenb901,"""115""","""unknown""","""Comly""",2000/02/17 9:29PM,park,none,0,unknown,-1,unknown,none,sunny,133,0,grovl101,bridt101,,,
BOS193606082,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/06/08,2,,0:00PM,day,false,summb901,owenb901,(none),johnc901,"""56,115,269,274,212""","""Comly/Herdman/RWood""","""Comly/Herdman/RWood""",2018/11/04 1:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,23500,aukee101,ostef101,,,
BOS193606090,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/06/09,0,,0:00PM,day,false,summb901,owenb901,(none),johnc901,"""115,277""","""unknown""","""Comly""",2000/02/17 10:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,4500,sorrv101,walbr101,,,
BOS193606100,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/06/10,0,,0:00PM,day,false,johnc901,summb901,(none),owenb901,"""115""","""unknown""","""Comly""",2000/02/17 10:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,4500,ferrw101,philr101,,,
BOS193606110,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/06/11,0,,0:00PM,day,false,summb901,owenb901,(none),johnc901,"""115""","""unknown""","""Comly""",2000/02/17 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,3500,wilsj103,thomt103,,,
BOS193607041,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/07/04,1,,0:00PM,day,false,geish901,hubbc901,(none),dinnb101,"""476""","""unknown""","""Comly""",2014/04/19 1:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,grovl101,finkh101,,,
BOS193607042,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/07/04,2,,0:00PM,day,false,hubbc901,dinnb101,(none),geish901,"""476""","""Comly""","""Comly""",2014/04/19 2:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,25000,wilsj103,bullr101,,,
BOS193607051,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/07/05,1,,0:00PM,day,false,dinnb101,geish901,(none),hubbc901,"""476""","""Comly""","""Comly""",2014/04/19 9:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,ferrw101,naktp101,,,
BOS193607052,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/07/05,2,,0:00PM,day,false,geish901,hubbc901,(none),dinnb101,"""476""","""Comly""","""Comly""",2014/04/20 4:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,19000,henrj103,rossb102,,,
BOS193607090,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/07/09,0,,0:00PM,day,false,morig101,summb901,(none),johnc901,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2001/01/25 3:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3000,ferrw101,whitj101,,,
BOS193607100,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/07/10,0,,0:00PM,day,false,summb901,johnc901,(none),morig101,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2001/01/25 3:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,8000,kennv101,marcj101,,,
BOS193607110,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/07/11,0,,0:00PM,day,false,johnc901,morig101,(none),summb901,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2001/01/26 3:15AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,122,3500,cains101,wilsj103,,,
BOS193607120,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/07/12,0,,0:00PM,day,false,morig101,summb901,(none),johnc901,"""39""","""unknown""","""Comly""",2002/09/03 10:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,13500,allej102,grovl101,,,
BOS193607130,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/07/13,0,,0:00PM,day,false,summb901,johnc901,(none),(none),"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/26 1:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,2500,blaeg101,ostef101,,,
BOS193607140,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/07/14,0,,0:00PM,day,false,johnc901,summb901,(none),kolll901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/26 1:57PM,unknown,none,93,unknown,-1,unknown,unknown,unknown,127,2496,hildo101,ferrw101,galed101,,
BOS193607151,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/07/15,1,,0:00PM,day,false,dinnb101,kolll901,(none),basis901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/26 3:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,marcj101,knotj102,,,
BOS193607152,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/07/15,2,,0:00PM,day,false,kolll901,basis901,(none),dinnb101,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/26 4:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,5000,ostef101,mahar101,,,
BOS193607161,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/07/16,1,,0:00PM,day,false,basis901,dinnb101,(none),kolll901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/27 4:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,calde101,grovl101,,,
BOS193607162,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/07/16,2,,0:00PM,day,false,dinnb101,kolll901,(none),basis901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/27 5:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,5200,wilsj103,knotj102,,,
BOS193607170,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/07/17,0,,0:00PM,day,false,kolll901,basis901,(none),dinnb101,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/27 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,7000,ferrw101,andri101,,,
BOS193607180,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/07/18,0,,0:00PM,day,false,basis901,dinnb101,(none),kolll901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/27 8:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,8000,aukee101,ostef101,lawsr101,,
BOS193607190,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/07/19,0,,0:00PM,day,false,dinnb101,kolll901,(none),basis901,"""56,71,163,274""","""Rob Wood""","""David W. Smith""",2018/11/27 8:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,18000,marcj101,rowes101,wilsj103,,
BOS193608040,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/08/04,0,,0:00PM,day,false,ormsr901,geish901,(none),hubbc901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/28 4:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,7500,ruffr101,grovl101,,,
BOS193608050,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/08/05,0,,0:00PM,day,false,geish901,hubbc901,(none),ormsr901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/28 5:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,7500,broaj101,marcj101,,,
BOS193608110,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/08/11,0,,0:00PM,day,false,johnc901,dinnb101,(none),summb901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/29 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,1800,marcj101,finkh101,,,
BOS193608121,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/08/12,1,,0:00PM,day,false,dinnb101,summb901,(none),johnc901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/29 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,ferrw101,liseh101,,,
BOS193608122,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1936/08/12,2,,0:00PM,day,false,summb901,johnc901,(none),dinnb101,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/29 7:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,8000,kellh101,meolm101,,,
BOS193608140,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1936/08/14,0,,0:00PM,day,false,johnc901,dinnb101,(none),summb901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/29 7:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,7300,grovl101,applp101,,,
BOS193608150,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1936/08/15,0,,0:00PM,day,false,dinnb101,summb901,(none),johnc901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/01/29 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,overcast,145,3500,deshj101,ostef101,,,
BOS193608161,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1936/08/16,1,,0:00PM,day,false,summb901,johnc901,(none),dinnb101,"""276,71,163,274,266""","""Rob Wood""","""David W. Smith""",2018/12/02 7:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,cascj101,ferrw101,applp101,,
BOS193608162,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1936/08/16,2,,0:00PM,day,false,johnc901,dinnb101,(none),summb901,"""71,163,274,222,611""","""Rob Wood,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2018/12/02 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,16500,newsb101,marcj101,,,
BOS193608250,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/08/25,0,,0:00PM,day,false,hubbc901,morig101,(none),ormsr901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 8:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,3200,rowes101,wilsj103,,,
BOS193608260,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/08/26,0,,0:00PM,day,false,morig101,ormsr901,(none),hubbc901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 8:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,ferrw101,aukee101,,,
BOS193608270,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1936/08/27,0,,0:00PM,day,false,ormsr901,hubbc901,(none),morig101,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,3600,bridt101,grovl101,,,
BOS193608281,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/08/28,1,,0:00PM,day,false,hubbc901,kolll901,(none),morig101,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/02 8:46PM,unknown,none,65,unknown,-1,unknown,unknown,unknown,108,0,calde101,marcj101,,,
BOS193608282,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1936/08/28,2,,0:00PM,day,false,kolll901,morig101,(none),hubbc901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/03 9:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,11000,ostef101,knotj102,,,
BOS193608301,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/08/30,1,,0:00PM,day,false,kolll901,mcgob901,(none),basis901,"""39""","""unknown""","""Comly""",2002/10/06 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,ferrw101,hildo101,,,
BOS193608302,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/08/30,2,,0:00PM,day,false,mcgob901,basis901,(none),kolll901,"""39""","""unknown""","""Comly""",2002/10/06 11:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,21000,walbr101,fellb101,,,
BOS193609010,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1936/09/01,0,,0:00PM,day,false,basis901,kolll901,(none),mcgob901,"""115""","""Bob Kistler""","""D Lamoureaux""",2001/02/03 9:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2500,grovl101,hardm101,,,
BOS193609031,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/09/03,1,,0:00PM,day,false,mcgob901,ormsr901,(none),basis901,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2001/02/03 9:56AM,unknown,none,0,unknown,-1,unknown,showers,overcast,98,0,whitj101,ferrw101,,,
BOS193609032,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1936/09/03,2,,0:00PM,day,false,ormsr901,basis901,(none),mcgob901,"""115,277""","""Bob Kistler""","""D Lamoureaux""",2001/02/03 10:13AM,unknown,none,0,unknown,-1,unknown,showers,overcast,119,4000,marcj101,cains101,,,
BOS193609040,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/09/04,0,,0:00PM,day,false,hubbc901,kolll901,(none),morig101,"""115,589""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2001/02/03 1:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,12000,murpj103,ostef101,malop103,,
BOS193609051,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/09/05,1,,0:00PM,day,false,kolll901,morig101,(none),hubbc901,"""115,589""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2001/02/03 1:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,walbr101,hadlb101,,,
BOS193609052,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/09/05,2,,0:00PM,day,false,hubbc901,morig101,(none),kolll901,"""115,589""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2001/02/03 2:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,21000,,,,,
BOS193609061,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/09/06,1,,0:00PM,day,false,morig101,kolll901,(none),hubbc901,"""372""","""unknown""","""Comly""",2012/11/19 1:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,ferrw101,broaj101,,,
BOS193609062,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1936/09/06,2,,0:00PM,day,false,kolll901,hubbc901,(none),morig101,"""372""","""unknown""","""Comly""",2012/11/19 1:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,101,31000,grovl101,browj110,,,
NY1193604140,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1936/04/14,0,,3:00PM,day,false,rearb901,barrg901,(none),balll901,"""371""","""Unknown""","""Comly""",2012/04/07 8:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,54392,coffd101,earng101,,,
NY1193604150,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1936/04/15,0,,0:00PM,day,false,barrg901,balll901,(none),rearb901,"""371""","""Unknown""","""Comly""",2012/04/16 11:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,10000,gumbh101,mungv101,,,
NY1193604160,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1936/04/16,0,,0:00PM,day,false,balll901,rearb901,(none),barrg901,"""371""","""Unknown""","""Comly""",2012/04/18 12:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,5922,coffd101,mungv101,,,
NY1193604200,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/04/20,0,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,"""266,104,99,98,96,589,97""","""John Gabcik/RWood/RWood""","""David W. Smith/RWood/RWood""",2018/11/01 6:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,6000,bowmj101,casts101,,,
NY1193604210,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/04/21,0,,0:00PM,day,false,stewb901,pineb101,(none),pfirc901,"""286,589""","""Bob  Kapla,Wayne Townsend""","""Bob Kapla,Wayne Townsend""",2016/05/30 11:19AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,144,6000,gumbh101,davic103,,,
NY1193604220,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/04/22,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""286,589""","""Cliff Blau,Wayne Townsend""","""Cliff Blau,Wayne Townsend""",2016/10/27 7:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,3108,hubbc101,moore101,,,
NY1193604250,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1936/04/25,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""115,589""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",1998/03/27 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,10000,smita104,reisb102,,,
NY1193605120,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1936/05/12,0,,0:00PM,day,false,mageg901,quige901,(none),morac102,277,"""Dick Cramer""","""Dick Cramer""",2015/05/25 1:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,10000,smita104,hensr101,,,
NY1193605140,"""version 7RS(19) of 07/07/92""",CHN,NY1,NYC14,1936/05/14,0,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""277""","""Cliff Blau""","""Cliff Blau""",2017/03/07 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6566,hubbc101,warnl101,,,
NY1193605150,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1936/05/15,0,,3:17PM,day,false,morac102,mageg901,(none),quige901,"""516""","""DWV""","""DWV""",2015/07/09 1:33PM,park,none,0,unknown,-1,dry,none,sunny,135,5555,schuh103,derrp101,smita104,,
NY1193605160,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1936/05/16,0,,3:03PM,day,false,mageg901,quige901,(none),morac102,"""516""","""DWV""","""DWV""",2015/07/09 1:53PM,park,none,0,unknown,-1,dry,none,sunny,127,13786,gumbh101,stinl101,hubbc101,,
NY1193605170,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1936/05/17,0,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,"""286""","""Bob Kapla""","""Bob Kapla""",2016/01/02 3:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,29000,casts101,bushg101,gablf101,,
NY1193605180,"""version 7RS(19) of 07/07/92""",PIT,NY1,NYC14,1936/05/18,0,,0:00PM,day,false,stewb901,pineb101,(none),pfirc901,"""286""","""Bob Kapla""","""Bob Kapla""",2016/01/02 3:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,5963,hubbc101,tisij101,,,
NY1193605200,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1936/05/20,0,,0:00PM,day,false,pineb101,pfirc901,(none),stewb901,"""412""","""Frownfelter""","""Frownfelter""",2016/10/21 11:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,17000,schuh103,parmr101,,,
NY1193605210,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1936/05/21,0,,0:00PM,day,false,pfirc901,stewb901,(none),pineb101,"""412""","""Frownfelter""","""Frownfelter""",2016/10/24 12:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,20000,deanp101,smita104,,,
NY1193605220,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/05/22,0,,0:00PM,day,false,klemb901,searz901,(none),balll901,"""276,266,104,99,96,151,589""","""Rob Wood/RWood/WTownsend""","""David W. Smith/RWood/WTownsend""",2018/11/02 7:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,4468,waltb102,fitzf101,,,
NY1193605230,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/05/23,0,,0:00PM,day,false,searz901,balll901,(none),klemb901,"""266,104,96,151,589,97""","""Dick Cramer/RWood/WTownsend/RWood""","""Dick Cramer/RWood/WTownsend/RWood""",2018/11/01 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,13468,hubbc101,kellh104,,,
NY1193605240,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/05/24,0,,0:00PM,day,false,balll901,klemb901,(none),searz901,"""266,104,99,98,96""","""Dick Cramer""","""Dick Cramer""",2018/11/01 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,20000,schuh103,zacht101,gablf101,,
NY1193605250,"""version 7RS(19) of 07/07/92""",PHI,NY1,NYC14,1936/05/25,0,,0:00PM,day,false,klemb901,searz901,(none),balll901,"""266,104,99,98,96,151""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2018/11/04 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,3000,smita104,bowmj101,,,
NY1193605260,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1936/05/26,0,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""371""","""Unknown""","""Comly""",2012/04/24 2:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7000,gumbh101,clarw101,,,
NY1193605270,"""version 7RS(19) of 07/07/92""",BRO,NY1,NYC14,1936/05/27,0,,0:00PM,day,false,morac102,mageg901,(none),quige901,"""371""","""Unknown""","""Comly""",2012/04/24 8:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,4508,hubbc101,franf101,,,
NY1193605281,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1936/05/28,1,,0:00PM,day,false,mageg901,quige901,(none),morac102,"""115""","""Unknown""","""Comly""",1998/03/29 4:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,macfd101,schuh103,,,
NY1193605282,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1936/05/28,2,,0:00PM,day,false,quige901,morac102,(none),mageg901,"""115,97""","""Comly/RWood""","""Comly/RWood""",1998/03/29 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,7000,cantb102,casts101,chapt101,,
NY1193605290,"""version 7RS(19) of 07/07/92""",BSN,NY1,NYC14,1936/05/29,0,,0:00PM,day,false,morac102,mageg901,(none),quige901,"""115""","""Unknown""","""Comly""",1998/03/29 7:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5000,smita104,bengr101,,,
NY1193606160,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1936/06/16,0,,0:00PM,day,false,balll901,klemb901,(none),searz901,"""516""","""DWV""","""DWV""",2015/07/09 2:12PM,park,none,0,unknown,-1,dry,none,sunny,113,6101,hubbc101,holla101,,,
NY1193606170,"""version 7RS(19) of 07/07/92""",CIN,NY1,NYC14,1936/06/17,0,,0:00PM,day,false,klemb901,searz901,(none),balll901,"""516""","""DWV""","""DWV""",2015/07/09 2:33PM,park,none,0,unknown,-1,dry,none,sunny,140,5694,derrp101,smita104,brend101,,
NY1193606190,"""version 7RS(19) of 07/07/92""",SLN,NY1,NYC14,1936/06/19,0,,0:00PM,day,false,pineb101,stewb901,(none),pfirc901,"""412""","""Frownfelter""","""Frownfelter""",2016/10/28 6:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,12000,deand102,schuh103,,,
