game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
COL202408060,COL,NYN,0,0,lawrj002,sevel001,0.51,4.54
COL202408070,COL,NYN,1,1,vodnv001,buttj001,3.02,3.9
COL202408080,COL,NYN,0,4,gomba001,peted003,7.49,4.22
COL202408090,COL,ATL,0,1,kinlt001,minta001,3.96,
COL202408100,COL,ATL,0,0,chiva001,johnp001,7.06,3.05
COL202408110,COL,ATL,0,1,rogej003,jimej003,,
COL202408160,COL,SDN,4,0,quanc001,waldm003,6.04,7.71
COL202408170,COL,SDN,0,0,freek001,ceasd001,4.98,4.55
COL202408180,COL,SDN,0,0,chiva001,hoeib001,7.06,3.38
COL202408260,COL,MIA,0,0,birdj001,cabre003,5.53,3.53
COL202408270,COL,MIA,4,0,chiva001,sorig001,7.06,8.35
COL202408280,COL,MIA,0,0,freek001,meyem001,4.98,4.73
COL202408290,COL,MIA,0,0,blalb001,tinoj001,9.36,5.12
COL202408300,COL,BAL,0,0,gomba001,suara001,7.49,2.31
COL202408310,COL,BAL,0,0,crisj001,kimbc001,,2.25
COL202409010,COL,BAL,0,1,blact002,efliz001,,5.93
COL202409130,COL,CHN,0,2,vodnv001,smyld001,3.02,
COL202409140,COL,CHN,0,1,kinlt001,smyld001,3.96,
COL202409150,COL,CHN,0,0,quanc001,hendk001,6.04,4.76
COL202409160,COL,ARI,0,2,halvs001,thomr007,4.99,3.92
COL202409170,COL,ARI,0,0,feltr001,montj004,4.75,
COL202409180,COL,ARI,0,3,gomba001,rodre004,7.49,5.02
COL202409240,COL,SLN,0,0,chiva001,kitta001,7.06,3.4
COL202409250,COL,SLN,0,0,gomba001,fedde001,7.49,5.49
COL202409260,COL,SLN,2,2,chiva001,fernr001,7.06,7.71
COL202409270,COL,LAN,1,2,quanc001,caspb001,6.04,4.64
COL202409280,COL,LAN,1,0,senza001,yamay001,6.65,2.49
COL202409290,COL,LAN,0,0,vodnv001,phile001,3.02,0.0
DET202404050,DET,OAK,0,0,folej001,ercel001,,2.64
DET202404060,DET,OAK,0,2,maedk001,blacp001,7.88,6.23
DET202404070,DET,OAK,0,2,flahj002,boylj001,4.64,4.67
DET202404120,DET,MIN,1,0,skubt001,lopep002,2.21,2.74
DET202404131,DET,MIN,3,0,langa001,alcaj001,,6.22
DET202404132,DET,MIN,0,1,mannm001,woods002,,4.04
DET202404140,DET,MIN,0,0,vestw001,jax-g001,3.01,4.23
DET202404150,DET,TEX,0,0,olsor001,lorem002,3.15,4.64
DET202404160,DET,TEX,0,0,chafa001,urenj001,2.41,4.58
DET202404170,DET,TEX,0,1,mills001,yatek001,2.74,5.23
DET202404180,DET,TEX,0,1,mills001,leclj001,2.74,6.0
DET202404260,DET,KCA,0,0,olsor001,lugos001,3.15,4.15
DET202404270,DET,KCA,0,2,faeda001,strac001,,7.71
DET202404280,DET,KCA,2,1,skubt001,wachm001,2.21,3.86
DET202404301,DET,SLN,0,0,mills001,libem001,2.74,4.21
DET202404302,DET,SLN,2,0,holtt002,leahk001,3.66,3.07
DET202405010,DET,SLN,0,0,maedk001,mikom001,7.88,4.84
DET202405100,DET,HOU,0,0,chafa001,valdf001,2.41,3.66
DET202405110,DET,HOU,0,0,skubt001,javic001,2.21,4.62
DET202405120,DET,HOU,0,0,flahj002,verlj001,4.64,3.85
DET202405130,DET,MIA,0,0,faeda001,malda001,,12.0
DET202405140,DET,MIA,0,0,langa001,scott003,,4.74
DET202405150,DET,MIA,0,2,mizec001,roget003,3.87,1.81
DET202405230,DET,TOR,0,0,flahj002,gausk001,4.64,3.59
DET202405240,DET,TOR,0,0,maedk001,manoa001,7.88,
DET202405250,DET,TOR,2,0,olsor001,berrj001,3.15,4.17
DET202405260,DET,TOR,0,0,englm001,romaj004,3.83,8.23
DET202405291,DET,PIT,3,0,skubt001,jonej008,2.21,
DET202405292,DET,PIT,0,0,montk001,skenp001,4.37,1.97
DET202406070,DET,MIL,0,0,olsor001,myert001,3.15,3.55
DET202406080,DET,MIL,1,1,mizec001,koenj001,3.87,2.86
DET202406090,DET,MIL,2,0,skubt001,wilsb003,2.21,6.65
DET202406110,DET,WAS,0,0,chafa001,finnk001,2.41,3.47
DET202406120,DET,WAS,1,0,olsor001,irvij001,3.15,5.7
DET202406130,DET,WAS,0,0,mills001,law-d001,2.74,
DET202406210,DET,CHA,0,0,flahj002,fedde001,4.64,5.49
DET202406220,DET,CHA,0,0,maedk001,thord001,7.88,
DET202406230,DET,CHA,6,0,olsor001,cannj001,3.15,5.82
DET202406240,DET,PHI,0,4,mizec001,nolaa001,3.87,6.01
DET202406250,DET,PHI,0,0,skubt001,suarr001,2.21,3.2
DET202406260,DET,PHI,1,1,montk001,ruizj001,4.37,8.82
DET202407080,DET,CLE,0,0,holtt002,barls001,3.66,4.21
DET202407090,DET,CLE,0,3,vestw001,barls001,3.01,4.21
DET202407100,DET,CLE,2,0,olsor001,bibet001,3.15,4.24
DET202407110,DET,CLE,1,0,flahj002,howas003,4.64,
DET202407120,DET,LAN,2,0,folej001,petem001,,4.0
DET202407130,DET,LAN,0,1,vestw001,ramiy002,3.01,5.4
DET202407140,DET,LAN,0,3,faeda001,ramiy002,,5.4
DET202407260,DET,MIN,0,2,montk001,lopep002,4.37,2.74
DET202407270,DET,MIN,1,2,skubt001,ryanj002,2.21,3.42
DET202407280,DET,MIN,0,0,faeda001,oberb002,,5.1
DET202407290,DET,CLE,0,3,brieb001,bibet001,6.55,4.24
DET202407300,DET,CLE,0,0,faeda001,willg004,,3.06
DET202408010,DET,KCA,0,3,montk001,lugos001,4.37,4.15
DET202408020,DET,KCA,2,0,skubt001,ragac001,2.21,4.67
DET202408030,DET,KCA,0,0,folej001,mcarj001,,
DET202408040,DET,KCA,0,0,mills001,strac001,2.74,7.71
DET202408130,DET,SEA,1,0,skubt001,kirbg001,2.21,4.21
DET202408140,DET,SEA,0,0,holtt002,snidc001,3.66,5.47
DET202408150,DET,SEA,0,1,mills001,munoa002,2.74,1.73
DET202408160,DET,NYA,0,1,brieb001,coleg001,6.55,
DET202408170,DET,NYA,1,0,montk001,rodoc001,4.37,3.09
DET202408180,DET,NYA,0,0,brieb001,leitm002,6.55,4.84
DET202408270,DET,ANA,0,1,hurtb001,cuetj001,2.43,
DET202408280,DET,ANA,0,0,maedk001,canng001,7.88,3.77
DET202408290,DET,ANA,0,0,montk001,kochj001,4.37,6.81
DET202408300,DET,BOS,0,1,mills001,jansk001,2.74,2.59
DET202408310,DET,BOS,0,1,skubt001,piven001,2.21,2.87
DET202409010,DET,BOS,0,0,hurtb001,hillr001,2.43,5.0
DET202409100,DET,COL,1,0,montk001,blalb001,4.37,9.36
DET202409110,DET,COL,6,0,holtt002,gordt002,3.66,6.33
DET202409120,DET,COL,0,0,folej001,halvs001,,4.99
DET202409130,DET,BAL,1,0,hurtb001,efliz001,2.43,5.93
DET202409140,DET,BAL,0,0,maddt001,burnc002,,2.66
DET202409150,DET,BAL,0,0,montk001,povic001,4.37,5.21
DET202409240,DET,TBA,0,0,skubt001,pepir001,2.21,3.86
DET202409250,DET,TBA,2,0,guens001,littz001,5.23,3.81
DET202409260,DET,TBA,0,0,brieb001,cleag001,6.55,2.35
DET202409270,DET,CHA,0,0,hurtb001,shusj001,2.43,8.04
DET202409280,DET,CHA,0,0,brieb001,burks001,6.55,4.22
DET202409290,DET,CHA,0,0,maedk001,cannj001,7.88,5.82
HOU202403280,HOU,NYA,3,0,presr001,loaij001,4.35,4.25
HOU202403290,HOU,NYA,1,0,scott004,weavl001,7.9,3.62
HOU202403300,HOU,NYA,0,0,abreb002,strom001,2.28,6.23
HOU202403310,HOU,NYA,0,0,hadej001,burdn001,2.05,0.0
HOU202404010,HOU,TOR,3,0,blanr001,franb002,4.1,6.05
HOU202404020,HOU,TOR,0,0,hadej001,greec003,2.05,5.56
HOU202404030,HOU,TOR,0,0,javic001,bassc001,4.62,3.96
HOU202404120,HOU,TEX,1,1,franj006,dunnd001,,6.97
HOU202404130,HOU,TEX,0,2,abreb002,urenj001,2.28,4.58
HOU202404140,HOU,TEX,1,0,javic001,eovan001,4.62,1.73
HOU202404150,HOU,ATL,1,0,arris001,bumma001,5.35,3.81
HOU202404160,HOU,ATL,0,0,browh001,loper003,2.43,5.4
HOU202404170,HOU,ATL,1,0,marts003,minta001,5.4,
HOU202404300,HOU,CLE,0,3,hadej001,gaddh001,2.05,3.11
HOU202405010,HOU,CLE,0,0,dubis001,smitc009,5.08,2.93
HOU202405020,HOU,CLE,0,0,scott004,allel003,7.9,4.25
HOU202405030,HOU,SEA,0,0,marts003,speig001,5.4,2.61
HOU202405040,HOU,SEA,0,0,valdf001,gilbl002,3.66,3.44
HOU202405050,HOU,SEA,0,0,hadej001,munoa002,2.05,1.73
HOU202405130,HOU,OAK,0,0,arris001,strir001,5.35,
HOU202405140,HOU,OAK,0,0,hadej001,kellm004,2.05,3.18
HOU202405150,HOU,OAK,2,0,valdf001,brooa001,3.66,
HOU202405160,HOU,OAK,0,0,javic001,estej001,4.62,9.82
HOU202405170,HOU,MIL,0,0,browh001,peraf001,2.43,2.7
HOU202405180,HOU,MIL,0,0,verlj001,milnh001,3.85,3.84
HOU202405190,HOU,MIL,4,1,arris001,rea-c001,5.35,3.95
HOU202405200,HOU,ANA,0,1,valdf001,suarj001,3.66,1.86
HOU202405210,HOU,ANA,2,2,hadej001,estec001,2.05,2.45
HOU202405220,HOU,ANA,0,0,browh001,andet002,2.43,4.56
HOU202405310,HOU,MIN,0,0,blanr001,lopep002,4.1,2.74
HOU202406010,HOU,MIN,2,0,valdf001,ryanj002,3.66,3.42
HOU202406020,HOU,MIN,0,1,presr001,okers001,4.35,3.01
HOU202406030,HOU,SLN,0,2,montr004,romej002,4.48,2.07
HOU202406040,HOU,SLN,2,1,scott004,palla001,7.9,5.31
HOU202406050,HOU,SLN,0,0,blanr001,mikom001,4.1,4.84
HOU202406140,HOU,DET,0,0,browh001,skubt001,2.43,2.21
HOU202406150,HOU,DET,0,2,arris001,flahj002,5.35,4.64
HOU202406160,HOU,DET,1,0,blanr001,maedk001,4.1,7.88
HOU202406210,HOU,BAL,1,0,dubis001,rodrg003,5.08,
HOU202406220,HOU,BAL,0,0,blanr001,burnc002,4.1,2.66
HOU202406230,HOU,BAL,4,0,valdf001,suara001,3.66,2.31
HOU202406250,HOU,COL,5,0,browh001,gomba001,2.43,7.49
HOU202406260,HOU,COL,0,0,arris001,feltr001,5.35,4.75
HOU202407090,HOU,MIA,0,1,blanr001,brazh001,4.1,3.57
HOU202407100,HOU,MIA,1,0,valdf001,hoeib001,3.66,3.38
HOU202407110,HOU,MIA,2,1,scott004,munor001,7.9,8.18
HOU202407120,HOU,TEX,0,0,browh001,heana001,2.43,5.52
HOU202407130,HOU,TEX,1,1,scott004,robed002,7.9,4.08
HOU202407140,HOU,TEX,0,2,blanr001,sborj002,4.1,
HOU202407260,HOU,LAN,0,0,valdf001,stong001,3.66,
HOU202407270,HOU,LAN,0,0,hadej001,treib001,2.05,5.4
HOU202407280,HOU,LAN,0,0,arris001,ryanr003,5.35,
HOU202407290,HOU,PIT,0,0,hadej001,chapa001,2.05,1.17
HOU202407300,HOU,PIT,0,0,browh001,faltb001,2.43,4.45
HOU202407310,HOU,PIT,0,0,valdf001,holdc001,3.66,7.01
HOU202408020,HOU,TBA,0,2,abreb002,kellk004,2.28,5.9
HOU202408030,HOU,TBA,0,0,blanr001,littz001,4.1,3.81
HOU202408040,HOU,TBA,0,0,arris001,alext001,5.35,4.98
HOU202408160,HOU,CHA,0,0,arris001,andej005,5.35,
HOU202408170,HOU,CHA,0,1,browh001,flexc001,2.43,3.09
HOU202408180,HOU,CHA,0,0,valdf001,bushk001,3.66,
HOU202408190,HOU,BOS,0,2,hadej001,jansk001,2.05,2.59
HOU202408200,HOU,BOS,3,3,ort-k001,kellz001,4.89,4.58
HOU202408210,HOU,BOS,1,1,verlj001,wincj001,3.85,3.86
HOU202408290,HOU,KCA,0,0,presr001,ercel001,4.35,2.64
HOU202408300,HOU,KCA,0,0,hadej001,mcarj001,2.05,
HOU202408310,HOU,KCA,0,0,kikuy001,ragac001,3.99,4.67
HOU202409010,HOU,KCA,0,0,blanr001,marsa001,4.1,
HOU202409060,HOU,ARI,0,0,valdf001,pfaab001,3.66,5.25
HOU202409070,HOU,ARI,0,0,kikuy001,rodre004,3.99,5.02
HOU202409080,HOU,ARI,0,0,verlj001,ginkk001,3.85,7.36
HOU202409100,HOU,OAK,0,1,nerih001,harrh002,6.75,3.2
HOU202409110,HOU,OAK,0,0,browh001,estej001,2.43,9.82
HOU202409120,HOU,OAK,0,0,presr001,mcfat001,4.35,
HOU202409190,HOU,ANA,0,1,abreb002,millr004,2.28,
HOU202409200,HOU,ANA,0,0,nerih001,andet002,6.75,4.56
HOU202409210,HOU,ANA,1,0,blanr001,detmr001,4.1,3.96
HOU202409220,HOU,ANA,0,0,hadej001,burkb001,2.05,3.36
HOU202409230,HOU,SEA,0,0,browh001,millb004,2.43,5.68
HOU202409240,HOU,SEA,1,0,valdf001,gilbl002,3.66,3.44
HOU202409250,HOU,SEA,0,0,kikuy001,kirbg001,3.99,4.21
KCA202403280,KCA,MIN,1,1,ragac001,lopep002,4.67,2.74
KCA202403300,KCA,MIN,0,0,smitw002,jax-g001,,4.23
KCA202403310,KCA,MIN,3,0,singb001,oberb002,4.03,5.1
KCA202404040,KCA,CHA,0,0,lugos001,sorom001,4.15,4.52
KCA202404050,KCA,CHA,1,0,strac001,kopem001,7.71,2.45
KCA202404060,KCA,CHA,0,0,wachm001,flexc001,3.86,3.09
KCA202404070,KCA,CHA,0,0,schrj001,garcd003,3.8,
KCA202404090,KCA,HOU,0,1,mcarj001,suerw002,,11.37
KCA202404100,KCA,HOU,0,0,lugos001,arris001,4.15,5.35
KCA202404110,KCA,HOU,9,0,singb001,browh001,4.03,2.43
KCA202404190,KCA,BAL,0,0,marsa001,kremd001,,4.19
KCA202404200,KCA,BAL,0,0,ragac001,burnc002,4.67,2.66
KCA202404210,KCA,BAL,0,0,lugos001,irvic001,4.15,
KCA202404220,KCA,TOR,0,0,singb001,kikuy001,4.03,3.99
KCA202404230,KCA,TOR,0,0,strac001,gausk001,7.71,3.59
KCA202404240,KCA,TOR,1,0,schrj001,rodry003,3.8,3.08
KCA202404250,KCA,TOR,2,0,ragac001,berrj001,4.67,4.17
KCA202405030,KCA,TEX,0,0,schrj001,winnc001,3.8,1.51
KCA202405040,KCA,TEX,0,1,wachm001,sborj002,3.86,
KCA202405050,KCA,TEX,1,0,mcarj001,yatek001,,5.23
KCA202405060,KCA,MIL,0,0,anden001,koenj001,6.14,2.86
KCA202405070,KCA,MIL,0,0,mcarj001,koenj001,,2.86
KCA202405080,KCA,MIL,2,1,singb001,rossj002,4.03,5.12
KCA202405170,KCA,OAK,1,0,ragac001,spenm001,4.67,5.1
KCA202405180,KCA,OAK,2,0,lugos001,strir001,4.15,
KCA202405190,KCA,OAK,2,0,singb001,searj001,4.03,5.04
KCA202405200,KCA,DET,0,0,wachm001,olsor001,3.86,3.15
KCA202405210,KCA,DET,2,0,marsa001,mizec001,,3.87
KCA202405220,KCA,DET,0,0,ragac001,skubt001,4.67,2.21
KCA202405310,KCA,SDN,0,0,schrj001,matsy001,3.8,3.98
KCA202406010,KCA,SDN,2,1,marsa001,vasqr001,,3.84
KCA202406020,KCA,SDN,0,0,kleiw001,matsy001,2.35,3.98
KCA202406070,KCA,SEA,0,7,anden001,stanr002,6.14,5.3
KCA202406080,KCA,SEA,1,1,marsa001,castl003,,3.54
KCA202406090,KCA,SEA,0,1,mcarj001,baumm001,,
KCA202406100,KCA,NYA,0,2,lugos001,rodoc001,4.15,3.09
KCA202406110,KCA,NYA,0,2,singb001,strom001,4.03,6.23
KCA202406120,KCA,NYA,0,6,altad001,potec001,2.48,16.88
KCA202406130,KCA,NYA,0,0,mcarj001,holmc001,,3.53
KCA202406240,KCA,MIA,0,0,ragac001,munor001,4.67,8.18
KCA202406250,KCA,MIA,1,0,hernc006,puk-a001,6.23,
KCA202406260,KCA,MIA,0,0,zerpa001,brazh001,4.18,3.57
KCA202406270,KCA,CLE,0,0,longs002,liveb001,5.36,3.22
KCA202406280,KCA,CLE,0,1,marsa001,mcket001,,11.12
KCA202406290,KCA,CLE,1,1,ragac001,bibet001,4.67,4.24
KCA202406300,KCA,CLE,1,0,lugos001,allel003,4.15,4.25
KCA202407020,KCA,TBA,0,0,singb001,littz001,4.03,3.81
KCA202407030,KCA,TBA,0,1,wachm001,pepir001,3.86,3.86
KCA202407040,KCA,TBA,0,2,marsa001,efliz001,,5.93
KCA202407190,KCA,CHA,1,0,wachm001,flexc001,3.86,3.09
KCA202407200,KCA,CHA,3,0,singb001,cannj001,4.03,5.82
KCA202407210,KCA,CHA,0,0,lugos001,brebj001,4.15,7.71
KCA202407220,KCA,ARI,0,0,ragac001,diazy005,4.67,9.0
KCA202407230,KCA,ARI,1,3,marsa001,montj004,,
KCA202407240,KCA,ARI,0,0,mcarj001,mantj002,,15.83
KCA202407260,KCA,CHN,0,0,singb001,hendk001,4.03,4.76
KCA202407270,KCA,CHN,0,2,lugos001,merrj001,4.15,5.79
KCA202407280,KCA,CHN,2,0,ragac001,assaj001,4.67,3.65
KCA202408050,KCA,BOS,0,0,singb001,paxtj001,4.03,
KCA202408060,KCA,BOS,1,0,lugos001,bernb001,4.15,3.14
KCA202408070,KCA,BOS,1,0,ragac001,crawk001,4.67,
KCA202408090,KCA,SLN,0,2,smitw002,libem001,,4.21
KCA202408100,KCA,SLN,0,0,wachm001,fernr001,3.86,7.71
KCA202408190,KCA,ANA,0,0,lugos001,fulmc001,4.15,5.83
KCA202408200,KCA,ANA,0,0,ragac001,andet002,4.67,4.56
KCA202408210,KCA,ANA,0,0,lorem002,cuetj001,4.64,
KCA202408230,KCA,PHI,1,0,wachm001,walkt004,3.86,4.08
KCA202408240,KCA,PHI,0,0,singb001,suarr001,4.03,3.2
KCA202408250,KCA,PHI,0,0,lugos001,allak001,4.15,2.63
KCA202409020,KCA,CLE,0,0,wachm001,willg004,3.86,3.06
KCA202409030,KCA,CLE,0,0,singb001,bibet001,4.03,4.24
KCA202409040,KCA,CLE,0,0,lugos001,liveb001,4.15,3.22
KCA202409060,KCA,MIN,0,0,ragac001,mattz001,4.67,5.56
KCA202409070,KCA,MIN,0,0,lyncd001,duraj002,3.06,2.06
KCA202409080,KCA,MIN,0,0,wachm001,woods002,3.86,4.04
KCA202409160,KCA,DET,0,0,longs002,hanib001,5.36,3.0
KCA202409170,KCA,DET,0,1,ercel001,holtt002,2.64,3.66
KCA202409180,KCA,DET,1,0,marsa001,skubt001,,2.21
KCA202409200,KCA,SFN,0,1,wachm001,blacm001,3.86,6.75
KCA202409210,KCA,SFN,0,1,singb001,roupl001,4.03,3.8
KCA202409220,KCA,SFN,0,0,lugos001,snelb001,4.15,2.35
LAN202403210,LAN,SDN,1,5,yamay001,kingm002,2.49,3.44
LAN202403280,LAN,SLN,2,0,glast001,mikom001,3.19,4.84
LAN202403290,LAN,SLN,1,0,millb005,thomz002,12.6,
LAN202403300,LAN,SLN,0,0,hurtk001,helsr001,,4.5
LAN202403310,LAN,SLN,0,0,crisn001,kingj002,3.71,4.66
LAN202404010,LAN,SFN,1,0,paxtj001,winnk001,,4.5
LAN202404020,LAN,SFN,1,0,yarbr001,webbl001,4.36,3.22
LAN202404030,LAN,SFN,0,0,glast001,harrk001,3.19,4.04
LAN202404120,LAN,SDN,1,2,vesia001,suarr002,3.02,2.97
LAN202404130,LAN,SDN,0,0,stong001,cosgt001,,2.25
LAN202404140,LAN,SDN,0,0,feyej001,matsy001,,3.98
LAN202404150,LAN,WAS,1,1,glast001,parkm001,3.19,5.68
LAN202404160,LAN,WAS,1,0,yarbr001,corbp001,4.36,4.4
LAN202404170,LAN,WAS,0,2,knacl001,irvij001,4.89,5.7
LAN202404190,LAN,NYN,0,0,hudsd001,garrr001,,3.9
LAN202404200,LAN,NYN,1,1,yarbr001,tonkm001,4.36,4.88
LAN202404210,LAN,NYN,0,0,glast001,housa001,3.19,3.31
LAN202405030,LAN,ATL,0,1,grovm001,chavj001,,9.0
LAN202405040,LAN,ATL,0,0,glast001,eldeb001,3.19,5.3
LAN202405050,LAN,ATL,2,0,paxtj001,friem001,,2.86
LAN202405060,LAN,MIA,3,2,yarbr001,munor001,4.36,8.18
LAN202405070,LAN,MIA,4,1,yamay001,cabre003,2.49,3.53
LAN202405080,LAN,MIA,1,0,stong001,weatr001,,3.99
LAN202405160,LAN,CIN,0,2,glast001,martn002,3.19,4.45
LAN202405170,LAN,CIN,1,0,grovm001,cruzf002,,3.56
LAN202405180,LAN,CIN,0,0,buehw001,ashcg001,4.93,3.99
LAN202405190,LAN,CIN,0,0,banda001,diaza004,3.18,8.15
LAN202405200,LAN,ARI,0,0,yamay001,ceccs001,2.49,4.3
LAN202405210,LAN,ARI,0,0,stong001,pfaab001,,5.25
LAN202405220,LAN,ARI,0,0,glast001,nelsr003,3.19,3.39
LAN202405310,LAN,COL,0,0,buehw001,hudsd002,4.93,
LAN202406010,LAN,COL,0,0,yamay001,quanc001,2.49,6.04
LAN202406020,LAN,COL,2,0,stong001,gomba001,,7.49
LAN202406110,LAN,TEX,3,0,paxtj001,dunnd001,,6.97
LAN202406120,LAN,TEX,1,0,buehw001,latzj001,4.93,2.84
LAN202406130,LAN,TEX,0,2,grovm001,lorem002,,4.64
LAN202406140,LAN,KCA,0,0,hudsd001,smitw002,,
LAN202406150,LAN,KCA,0,0,treib001,lugos001,5.4,4.15
LAN202406160,LAN,KCA,0,0,glast001,singb001,3.19,4.03
LAN202406210,LAN,ANA,0,0,banda001,garcl005,3.18,3.52
LAN202406220,LAN,ANA,0,0,glast001,plesz001,3.19,
LAN202407020,LAN,ARI,1,0,phile001,sewap001,0.0,4.58
LAN202407030,LAN,ARI,4,1,yarbr001,jarvb001,4.36,5.73
LAN202407040,LAN,ARI,0,2,knacl001,martj011,4.89,4.11
LAN202407050,LAN,MIL,1,0,hudsd001,pegue001,,6.75
LAN202407060,LAN,MIL,3,1,phile001,hudsb001,0.0,4.8
LAN202407070,LAN,MIL,0,0,wrobj001,junij001,4.32,2.97
LAN202407190,LAN,BOS,0,0,yarbr001,bernb001,4.36,3.14
LAN202407200,LAN,BOS,0,0,treib001,weisg001,5.4,2.82
LAN202407210,LAN,BOS,2,2,paxtj001,crawk001,,
LAN202407220,LAN,SFN,0,0,treib001,mille002,5.4,1.5
LAN202407230,LAN,SFN,2,0,knacl001,hickj002,4.89,6.95
LAN202407240,LAN,SFN,1,0,glast001,ray-r002,3.19,3.65
LAN202407250,LAN,SFN,0,0,treib001,roget002,5.4,1.98
LAN202408050,LAN,PHI,0,0,glast001,nolaa001,3.19,6.01
LAN202408060,LAN,PHI,0,0,kersc001,sancc002,3.36,2.5
LAN202408070,LAN,PHI,2,1,vesia001,philt002,3.02,2.78
LAN202408090,LAN,PIT,1,0,flahj002,kellm003,4.64,4.19
LAN202408100,LAN,PIT,1,0,kopem001,skenp001,2.45,1.97
LAN202408110,LAN,PIT,2,0,phile001,bednd001,0.0,2.3
LAN202408190,LAN,SEA,0,0,stong001,woo-b001,,2.94
LAN202408200,LAN,SEA,0,2,kellj001,munoa002,,1.73
LAN202408210,LAN,SEA,0,0,flahj002,gilbl002,4.64,3.44
LAN202408230,LAN,TBA,0,1,kopem001,rodrm001,2.45,2.08
LAN202408240,LAN,TBA,0,4,kellj001,rodrm001,,2.08
LAN202408250,LAN,TBA,0,0,treib001,lover001,5.4,8.49
LAN202408270,LAN,BAL,0,0,flahj002,bowmm001,4.64,6.2
LAN202408280,LAN,BAL,1,0,banda001,burnc002,3.18,2.66
LAN202408290,LAN,BAL,0,0,millb005,povic001,12.6,5.21
LAN202409060,LAN,CLE,0,0,knacl001,boydm001,4.89,3.21
LAN202409070,LAN,CLE,6,0,honeb001,willg004,,3.06
LAN202409080,LAN,CLE,0,0,flahj002,bibet001,4.64,4.24
LAN202409090,LAN,CHN,0,3,buehw001,thomk002,4.93,
LAN202409100,LAN,CHN,0,0,phile001,imans001,0.0,3.73
LAN202409110,LAN,CHN,5,2,vesia001,armss001,3.02,2.31
LAN202409200,LAN,COL,0,0,vesia001,freek001,3.02,4.98
LAN202409210,LAN,COL,0,1,buehw001,vodnv001,4.93,3.02
LAN202409220,LAN,COL,0,3,treib001,halvs001,5.4,4.99
LAN202409240,LAN,SDN,1,0,knacl001,kingm002,4.89,3.44
LAN202409250,LAN,SDN,1,0,vesia001,estrj002,3.02,3.45
LAN202409260,LAN,SDN,0,0,banda001,scott003,3.18,4.74
MIA202403280,MIA,PIT,0,0,crond001,ortil003,,
MIA202403290,MIA,PIT,0,0,puk-a001,ryanr002,,
MIA202403300,MIA,PIT,0,0,weatr001,jonej008,3.99,
MIA202403310,MIA,PIT,5,0,scott003,bednd001,4.74,2.3
MIA202404010,MIA,ANA,4,0,scott003,cimba001,4.74,
MIA202404020,MIA,ANA,0,0,luzaj001,andet002,3.92,4.56
MIA202404030,MIA,ANA,0,2,puk-a001,sandp002,,
MIA202404120,MIA,ATL,0,1,roget003,friem001,1.81,2.86
MIA202404130,MIA,ATL,1,0,meyem001,salec001,4.73,2.58
MIA202404140,MIA,ATL,0,0,scott003,minta001,4.74,
MIA202404150,MIA,SFN,0,0,sorig001,harrk001,8.35,4.04
MIA202404160,MIA,SFN,0,0,weatr001,walkr001,3.99,4.11
MIA202404170,MIA,SFN,0,0,crond001,winnk001,,4.5
MIA202404260,MIA,WAS,0,0,faucc001,law-d001,3.28,
MIA202404270,MIA,WAS,1,0,cabre003,barnj002,3.53,9.0
MIA202404280,MIA,WAS,6,0,benda001,law-d001,2.16,
MIA202404290,MIA,WAS,0,0,roget003,irvij001,1.81,5.7
MIA202404300,MIA,COL,0,5,scott003,beekj001,4.74,3.77
MIA202405010,MIA,COL,0,0,munor001,hudsd002,8.18,
MIA202405020,MIA,COL,2,0,smitb005,lawrj002,,0.51
MIA202405100,MIA,PHI,0,0,roget003,suarr001,1.81,3.2
MIA202405110,MIA,PHI,0,0,luzaj001,walkt004,3.92,4.08
MIA202405120,MIA,PHI,0,3,benda001,sotog003,2.16,4.18
MIA202405170,MIA,NYN,0,0,luzaj001,scotc001,3.92,
MIA202405180,MIA,NYN,0,2,scott003,lopej004,4.74,6.57
MIA202405190,MIA,NYN,0,4,sancs001,manas001,,5.64
MIA202405200,MIA,MIL,0,0,scott003,whitm004,4.74,
MIA202405210,MIA,MIL,0,1,puk-a001,myert001,,3.55
MIA202405220,MIA,MIL,1,0,luzaj001,peraf001,3.92,2.7
MIA202405310,MIA,TEX,0,0,crond001,urenj001,,4.58
MIA202406010,MIA,TEX,0,0,weatr001,lorem002,3.99,4.64
MIA202406020,MIA,TEX,0,3,roget003,heana001,1.81,5.52
MIA202406040,MIA,TBA,3,0,luzaj001,pepir001,3.92,3.86
MIA202406050,MIA,TBA,2,3,garrb001,lover001,,8.49
MIA202406070,MIA,CLE,0,0,scott003,smitc009,4.74,2.93
MIA202406080,MIA,CLE,0,1,munor001,liveb001,8.18,3.22
MIA202406090,MIA,CLE,0,0,puk-a001,sandn001,,2.2
MIA202406170,MIA,SLN,0,0,puk-a001,kitta001,,3.4
MIA202406180,MIA,SLN,3,2,faucc001,roycc001,3.28,7.84
MIA202406190,MIA,SLN,2,0,scott003,fernr001,4.74,7.71
MIA202406210,MIA,SEA,0,1,benda001,votha001,2.16,
MIA202406220,MIA,SEA,0,2,andes002,gilbl002,10.32,3.44
MIA202406230,MIA,SEA,4,0,puk-a001,millb004,,5.68
MIA202407020,MIA,BOS,0,2,bellv001,crawk001,4.65,
