game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
PHI196307170,"""version 7RS(19) of 07/07/92""",HOU,PHI,1963/07/17,PHI11,0,8:05PM,night,false,smitv101,secof101,jackb901,pryop901,"""Lewis""","""Comly""","""Comly""",1995/08/02 9:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,189,5796,bennd101,dickj101,,,
PHI196307180,"""version 7RS(19) of 07/07/92""",HOU,PHI,1963/07/18,PHI11,0,8:05PM,night,false,secof101,jackb901,pryop901,smitv101,"""Lewis""","""Comly""","""Comly""",1995/08/02 10:00PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,124,5646,boozj101,johnk102,,,
PHI196307190,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/07/19,PHI11,0,8:11PM,night,false,weyel901,barla901,varge901,harvd901,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/02 10:33PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,124,10754,baldj101,crair101,,,
PHI196307200,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/07/20,PHI11,0,2:20PM,day,false,barla901,varge901,harvd901,weyel901,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/02 11:12PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,3440,greed101,jacka101,,,
PHI196307211,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/07/21,PHI11,1,1:06PM,day,false,varge901,harvd901,weyel901,barla901,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/03 8:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,0,shorc102,willc104,,,
PHI196307212,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/07/21,PHI11,2,4:15PM,day,false,harvd901,weyel901,barla901,varge901,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/03 8:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,143,14372,bennd101,stalt101,klipj101,,
PHI196308061,"""version 7RS(19) of 07/07/92""",CIN,PHI,1963/08/06,PHI11,1,6:05PM,day,false,conlj102,pelec901,walsf901,burkk101,"""Lewis,Cin""","""Comly""","""Comly""",1995/08/26 9:41PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,198,0,henrb101,baldj101,,,
PHI196308062,"""version 7RS(19) of 07/07/92""",CIN,PHI,1963/08/06,PHI11,2,9:53PM,night,false,pelec901,walsf901,burkk101,conlj102,"""Lewis,Cin""","""Comly""","""Comly""",1995/08/26 10:35PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,127,32761,bennd101,jay-j101,,,
PHI196308070,"""version 7RS(19) of 07/07/92""",CIN,PHI,1963/08/07,PHI11,0,8:05PM,night,false,walsf901,burkk101,conlj102,pelec901,"""Lewis,Cin""","""Comly""","""Comly""",1995/08/26 11:30PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,9964,mclic101,maloj102,,,
PHI196308080,"""version 7RS(19) of 07/07/92""",CIN,PHI,1963/08/08,PHI11,0,8:05PM,night,false,burkk101,conlj102,pelec901,walsf901,"""Lewis,Cin""","""Comly""","""Comly""",1995/08/27 11:11AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,15058,tsitj101,shorc102,henrb101,,
PHI196308090,"""version 7RS(19) of 07/07/92""",SFN,PHI,1963/08/09,PHI11,0,8:16PM,night,false,weyel901,barla901,varge901,harvd901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/03 10:24AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,27145,marij101,culpr101,,,
PHI196308100,"""version 7RS(19) of 07/07/92""",SFN,PHI,1963/08/10,PHI11,0,1:35PM,day,false,barla901,varge901,harvd901,weyel901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/04 8:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,11012,bolib101,bennd101,hoefb101,,
PHI196308110,"""version 7RS(19) of 07/07/92""",SFN,PHI,1963/08/11,PHI11,0,1:36PM,day,false,varge901,harvd901,weyel901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/04 8:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,15874,sanfj101,mclic101,larsd102,,
PHI196308120,"""version 7RS(19) of 07/07/92""",SFN,PHI,1963/08/12,PHI11,0,8:36PM,night,false,harvd901,weyel901,barla901,varge901,"""Bob Stevens""",,"""Alan Boodman""",1995/05/04 8:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,20671,shorc102,duffj102,,,
PHI196308141,"""version 7RS(19) of 07/07/92""",CHN,PHI,1963/08/14,PHI11,1,6:07PM,day,false,venzt901,steim901,donaa901,craws901,"""Lewis,Cubs""","""Comly""","""Comly""",1995/08/27 3:56PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,163,0,klipj101,jackl102,,,
PHI196308142,"""version 7RS(19) of 07/07/92""",CHN,PHI,1963/08/14,PHI11,2,9:12PM,night,false,steim901,donaa901,craws901,venzt901,"""Lewis,Cubs""","""Comly""","""Comly""",1995/08/28 8:04PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,165,22553,bennd101,tothp101,,,
PHI196308150,"""version 7RS(19) of 07/07/92""",CHN,PHI,1963/08/15,PHI11,0,8:05PM,night,false,donaa901,craws901,venzt901,steim901,"""Lewis,Cubs""","""Comly""","""Comly""",1995/08/28 8:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,13403,mclic101,buhlb101,baldj101,,
PHI196308190,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/08/19,PHI11,0,8:05PM,night,false,smitv101,secof101,pelec901,pryop901,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/29 10:53PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,143,7980,bennd101,ciscg101,,,
PHI196308201,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/08/20,PHI11,1,6:05PM,day,false,secof101,pelec901,pryop901,smitv101,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/30 3:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,poweg101,mclic101,,,
PHI196308202,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/08/20,PHI11,2,9:00PM,night,false,pelec901,pryop901,secof101,smitv101,"""Lewis,Mets""","""Comly""","""Comly""",1995/08/30 4:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,220,24923,durer101,bearl101,,,
PHI196308230,"""version 7RS(19) of 07/07/92""",PIT,PHI,1963/08/23,PHI11,0,8:06PM,night,false,pryop901,secof101,(none),pelec901,"""Lewis""","""Comly""","""Comly""",1995/08/30 5:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,155,18126,bennd101,schwd101,baldj101,,
PHI196308240,"""version 7RS(19) of 07/07/92""",PIT,PHI,1963/08/24,PHI11,0,8:06PM,night,false,secof101,pelec901,(none),pryop901,"""Lewis""","""Comly""","""Comly""",1995/08/30 5:41PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,170,18276,cardd101,shorc102,,,
PHI196308250,"""version 7RS(19) of 07/07/92""",PIT,PHI,1963/08/25,PHI11,0,1:36PM,day,false,pelec901,pryop901,(none),secof101,"""Lewis""","""Comly""","""Comly""",1995/08/30 6:20PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,174,10183,baldj101,facer101,,,
PHI196308300,"""version 7RS(19) of 07/07/92""",SLN,PHI,1963/08/30,PHI11,0,8:07PM,night,false,craws901,burkk101,walsf901,jackb901,,"""Jim Leopardi""","""Jim Leopardi""",1996/04/25 8:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,26988,sader101,culpr101,taylr101,,
PHI196308310,"""version 7RS(19) of 07/07/92""",SLN,PHI,1963/08/31,PHI11,0,1:36PM,day,false,burkk101,walsf901,jackb901,craws901,,"""Jim Leopardi""","""Jim Leopardi""",1996/04/25 8:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,11382,shanb102,klipj101,,,
PHI196309010,"""version 7RS(19) of 07/07/92""",SLN,PHI,1963/09/01,PHI11,0,1:35PM,day,false,walsf901,jackb901,craws901,burkk101,"""28,20""","""Jim Leopardi""","""Jim Leopardi""",1996/04/25 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,17575,simmc101,shorc102,,,
PHI196309060,"""version 7RS(19) of 07/07/92""",MLN,PHI,1963/09/06,PHI11,0,8:00PM,night,false,craws901,burkk101,walsf901,jackb901,"""Lewis""","""Comly""","""Comly""",1995/09/08 11:15PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,154,10767,shawb103,mclic101,,,
PHI196309070,"""version 7RS(19) of 07/07/92""",MLN,PHI,1963/09/07,PHI11,0,8:06PM,night,false,burkk101,walsf901,jackb901,craws901,"""Lewis""","""Comly""","""Comly""",1995/09/08 11:52PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,190,11589,tiefb101,baldj101,,,
PHI196309080,"""version 7RS(19) of 07/07/92""",MLN,PHI,1963/09/08,PHI11,0,1:38PM,day,false,walsf901,jackb901,craws901,burkk101,"""Lewis""","""Comly""","""Comly""",1995/09/09 10:10AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,8807,spahw101,greed101,,,
PHI196309090,"""version 7RS(19) of 07/07/92""",NYN,PHI,1963/09/09,PHI11,0,1:36PM,day,false,lands901,sudoe901,gormt101,forma901,"""Lewis,Mets""","""Comly""","""Comly""",1995/09/09 5:11PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,3232,crair101,bennd101,,,
PHI196309100,"""version 7RS(19) of 07/07/92""",HOU,PHI,1963/09/10,PHI11,0,8:06PM,night,false,sudoe901,gormt101,forma901,lands901,"""Lewis,Hou""","""Comly""","""Comly""",1995/09/09 6:15PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,146,3645,shorc102,nottd101,,,
PHI196309110,"""version 7RS(19) of 07/07/92""",HOU,PHI,1963/09/11,PHI11,0,8:03PM,night,false,gormt101,forma901,lands901,sudoe901,"""Lewis,Hou""","""Comly""","""Comly""",1995/09/09 6:55PM,park,pitches,71,unknown,7,unknown,unknown,cloudy,117,3412,farrt101,mclic101,,,
PHI196309120,"""version 7RS(19) of 07/07/92""",HOU,PHI,1963/09/12,PHI11,0,0:00PM,night,false,forma901,lands901,sudoe901,gormt101,"""Lewis,Hou""","""Comly""","""Comly""",1995/09/09 7:35PM,park,pitches,81,unknown,13,unknown,unknown,cloudy,113,2849,culpr101,browh101,,,
PHI196309131,"""version 7RS(19) of 07/07/92""",LAN,PHI,1963/09/13,PHI11,1,0:00PM,day,false,pelec901,burkk101,pryop901,secof101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/05/16 10:19AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,141,0,shorc102,sherl101,,,
PHI196309132,"""version 7RS(19) of 07/07/92""",LAN,PHI,1963/09/13,PHI11,2,8:55PM,night,false,burkk101,pryop901,secof101,pelec901,"""Roth,Lewis""","""Comly""","""Comly""",1995/09/04 10:11PM,park,pitches,0,unknown,-1,unknown,unknown,night,152,26024,perrr101,bennd101,,,
PHI196309140,"""version 7RS(19) of 07/07/92""",LAN,PHI,1963/09/14,PHI11,0,1:37PM,day,false,pryop901,secof101,pelec901,burkk101,"""Roth,Lewis""","""Comly""","""Comly""",1995/09/04 10:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,144,10410,richp102,boozj101,,,
PHI196309150,"""version 7RS(19) of 07/07/92""",LAN,PHI,1963/09/15,PHI11,0,1:36PM,day,false,secof101,pelec901,burkk101,pryop901,"""Roth,Lewis""","""Comly""","""Comly""",1995/09/06 8:19PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,129,16796,greed101,drysd101,,,
BAL196304100,"""version 7RS(19) of 07/07/92""",WS2,BAL,1963/04/10,BAL11,0,0:00PM,day,false,hurle901,flahr901,drumc901,dimul901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1995/03/05 4:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,26859,stocw101,hamis101,,,
BAL196304190,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/04/19,BAL11,0,0:00PM,night,false,hallb901,papaj901,soarh901,smita901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 1:44PM,park,none,0,unknown,-1,unknown,unknown,night,179,13548,stocw101,niscr101,mills101,,
BAL196304200,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/04/20,BAL11,0,0:00PM,day,false,papaj901,soarh901,smita901,hallb901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,4715,mcnad102,granj101,,,
BAL196304211,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/04/21,BAL11,1,0:00PM,day,false,soarh901,smita901,hallb901,papaj901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 2:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,barbs102,mcdos101,,,
BAL196304212,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/04/21,BAL11,2,0:00PM,day,false,smita901,hallb901,papaj901,soarh901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 4:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,23228,donod101,rober102,,,
BAL196304230,"""version 7RS(19) of 07/07/92""",MIN,BAL,1963/04/23,BAL11,0,0:00PM,night,false,hallb901,papaj901,soarh901,smita901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 6:25PM,park,none,0,unknown,-1,unknown,unknown,night,122,4055,pappm101,stigd101,,,
BAL196304240,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/04/24,BAL11,0,0:00PM,night,false,hurle901,flahr901,drumc901,dimul901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 6:37PM,park,none,0,unknown,-1,unknown,unknown,night,180,3159,penao101,mccom103,,,
BAL196304250,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/04/25,BAL11,0,0:00PM,night,false,flahr901,drumc901,dimul901,hurle901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 6:50PM,park,none,0,unknown,-1,unknown,unknown,night,166,4390,barbs102,wyatj102,,,
BAL196304260,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/04/26,BAL11,0,0:00PM,night,false,drumc901,dimul901,hurle901,flahr901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 7:32PM,park,none,0,unknown,-1,unknown,unknown,night,208,8864,grbae101,mills101,,,
BAL196304270,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/04/27,BAL11,0,0:00PM,day,false,dimul901,hurle901,flahr901,drumc901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,5462,mcnad102,belib101,stond102,,
BAL196304280,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/04/28,BAL11,0,0:00PM,day,false,hurle901,flahr901,drumc901,dimul901,,"""B. Borey""","""B. Borey""",1993/11/27 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,9034,chand102,burnp102,,,
BAL196305070,"""version 7RS(19) of 07/07/92""",BOS,BAL,1963/05/07,BAL11,0,0:00PM,night,false,hallb901,papaj901,soarh901,smita901,,"""Bruce Borey""","""Bruce Borey""",1994/01/14 9:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,6431,wilse102,rober102,,,
BAL196305080,"""version 7RS(19) of 07/07/92""",BOS,BAL,1963/05/08,BAL11,0,0:00PM,night,false,papaj901,soarh901,smita901,hallb901,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1995/04/06 3:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,5914,barbs102,conlg101,,,
BAL196305090,"""version 7RS(19) of 07/07/92""",BOS,BAL,1963/05/09,BAL11,0,8:00PM,night,false,soarh901,smita901,hallb901,papaj901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/03 9:28PM,park,none,91,unknown,-1,unknown,unknown,night,146,4679,estrc101,monbb101,mills101,,
BAL196305100,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/05/10,BAL11,0,8:03PM,night,false,stewb902,salea901,honoj901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 6:33AM,unknown,none,85,unknown,-1,unknown,unknown,unknown,133,26685,halld101,renih101,,,
BAL196305110,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/05/11,BAL11,0,2:05PM,day,false,salea901,honoj901,runge901,stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 6:48AM,unknown,none,56,torf,-1,unknown,unknown,unknown,155,12171,hamis101,mcnad102,,,
BAL196305120,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/05/12,BAL11,0,2:02PM,day,false,honoj901,runge901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 12:11PM,unknown,none,54,unknown,-1,unknown,unknown,unknown,125,23435,boutj101,barbs102,,,
BAL196305160,"""version 7RS(19) of 07/07/92""",WS2,BAL,1963/05/16,BAL11,0,0:00PM,night,false,umonf901,kinnb901,stevj901,nappl901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 9:50AM,park,none,0,unknown,-1,unknown,unknown,night,138,3893,estrc101,rudod103,halld101,,
BAL196305180,"""version 7RS(19) of 07/07/92""",CHA,BAL,1963/05/18,BAL11,0,0:00PM,night,false,kinnb901,stevj901,nappl901,umonf901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 11:18AM,park,none,0,unknown,-1,unknown,unknown,night,146,16349,barbs102,wilhh101,,,
BAL196305191,"""version 7RS(19) of 07/07/92""",CHA,BAL,1963/05/19,BAL11,1,0:00PM,day,false,stevj901,nappl901,umonf901,kinnb901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 11:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,rober102,pizaj101,,,
BAL196305192,"""version 7RS(19) of 07/07/92""",CHA,BAL,1963/05/19,BAL11,2,0:00PM,day,false,nappl901,umonf901,kinnb901,stevj901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 11:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,16179,brosj101,stond102,,,
BAL196305200,"""version 7RS(19) of 07/07/92""",DET,BAL,1963/05/20,BAL11,0,8:02PM,night,false,honoj901,runge901,stewb902,salea901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 11:58AM,park,none,0,unknown,-1,unknown,unknown,night,145,5969,pappm101,regap101,,,
BAL196305210,"""version 7RS(19) of 07/07/92""",DET,BAL,1963/05/21,BAL11,0,0:00PM,night,false,runge901,stewb902,salea901,honoj901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 12:09PM,park,none,0,unknown,-1,unknown,unknown,night,156,4773,estrc101,lolim101,halld101,,
BAL196305220,"""version 7RS(19) of 07/07/92""",DET,BAL,1963/05/22,BAL11,0,0:00PM,night,false,stewb902,salea901,honoj901,runge901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/04 6:01PM,park,none,0,unknown,-1,unknown,unknown,night,156,10608,barbs102,bunnj101,stocw101,,
BAL196305230,"""version 7RS(19) of 07/07/92""",WS2,BAL,1963/05/23,BAL11,0,8:02PM,night,false,salea901,honoj901,runge901,stewb902,"""Orioles/Senator""","""D Lamoureaux""","""D Lamoureaux""",1995/05/16 9:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,4555,rober102,ostec103,,,
BAL196306040,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/06/04,BAL11,0,0:00PM,night,false,hallb901,papaj901,soarh901,smita901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/27 9:30PM,unknown,none,79,unknown,-1,unknown,unknown,unknown,138,39472,barbs102,terrr101,halld101,,
BAL196306050,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/06/05,BAL11,0,0:00PM,night,false,papaj901,soarh901,smita901,hallb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/27 9:48PM,unknown,none,0,unknown,-1,unknown,rain,unknown,174,24934,fordw101,pappm101,,,
BAL196306060,"""version 7RS(19) of 07/07/92""",NYA,BAL,1963/06/06,BAL11,0,0:00PM,night,false,soarh901,smita901,hallb901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/28 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,28005,halld101,wills102,,,
BAL196306080,"""version 7RS(19) of 07/07/92""",BOS,BAL,1963/06/08,BAL11,0,0:00PM,night,false,smita901,hallb901,papaj901,soarh901,"""Orioles""","""CharlesVoas""","""CharlesVoas""",1994/04/09 10:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,146,11768,monbb101,barbs102,,,
BAL196306090,"""version 7RS(19) of 07/07/92""",BOS,BAL,1963/06/09,BAL11,0,0:00PM,day,false,hallb901,papaj901,soarh901,smita901,"""Orioles""","""CharlesVoas""","""CharlesVoas""",1994/04/09 10:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,222,6357,radad101,mills101,,,
BAL196306100,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/06/10,BAL11,0,0:00PM,night,false,mckib901,chyln901,ricej901,valeb901,,"""Bruce Borey""","""Bruce Borey""",1994/03/20 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,9470,latmb101,mccom103,abert101,,
BAL196306110,"""version 7RS(19) of 07/07/92""",CLE,BAL,1963/06/11,BAL11,0,0:00PM,night,false,chyln901,ricej901,valeb901,mckib901,,"""Bruce Borey""","""Bruce Borey""",1994/03/20 3:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,20193,granj101,rober102,abert101,,
BAL196306280,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/06/28,BAL11,0,8:02PM,night,false,flahr901,dimul901,carrh901,hurle901,"""Orioles""","""CharlesVoas""","""CharlesVoas""",1994/06/15 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,18818,barbs102,penao101,,,
BAL196306290,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/06/29,BAL11,0,2:02PM,day,false,dimul901,carrh901,hurle901,flahr901,"""Orioles""","""CharlesVoas""","""CharlesVoas""",1994/06/15 10:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,7780,pappm101,drabm101,,,
BAL196306301,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/06/30,BAL11,1,0:00PM,day,false,carrh901,hurle901,flahr901,dimul901,,"""Bruce Borey""","""Bruce Borey""",1994/06/26 8:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,213,0,fiscb101,rober102,,,
BAL196306302,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/06/30,BAL11,2,6:22PM,day,false,hurle901,flahr901,dimul901,carrh901,,"""Bruce Borey""","""Bruce Borey""",1994/06/26 5:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,9840,mills101,fiscb101,,,
BAL196307010,"""version 7RS(19) of 07/07/92""",KC1,BAL,1963/07/01,BAL11,0,8:03PM,night,false,flahr901,dimul901,carrh901,hurle901,,"""Bruce Borey""","""Bruce Borey""",1994/06/26 5:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,172,5232,wickd101,mcnad102,wyatj102,,
BAL196307020,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/07/02,BAL11,0,8:02PM,night,false,drumc901,carrh901,hurle901,flahr901,,"""Bruce Borey""","""Bruce Borey""",1994/06/26 6:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,5681,halld101,foytp101,mills101,,
BAL196307030,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/07/03,BAL11,0,0:00PM,night,false,carrh901,hurle901,flahr901,dimul901,,"""Bruce Borey""","""Bruce Borey""",1994/06/26 3:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,7419,pappm101,chand102,,,
BAL196307040,"""version 7RS(19) of 07/07/92""",LAA,BAL,1963/07/04,BAL11,0,0:00PM,day,false,hurle901,dimul901,umonf901,carrh901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/04 6:43AM,park,none,0,unknown,-1,unknown,unknown,night,158,25840,stocw101,turlb101,,,
BAL196307051,"""version 7RS(19) of 07/07/92""",MIN,BAL,1963/07/05,BAL11,1,6:01PM,day,false,umonf901,stevj901,nappl901,kinnb901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/10 6:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,182,0,deloi101,moorr101,mills101,,
BAL196307052,"""version 7RS(19) of 07/07/92""",MIN,BAL,1963/07/05,BAL11,2,9:25PM,night,false,stevj901,nappl901,kinnb901,umonf901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/10 12:04PM,park,none,0,unknown,-1,unknown,unknown,night,169,19695,dailb101,starh101,,,
BAL196307060,"""version 7RS(19) of 07/07/92""",MIN,BAL,1963/07/06,BAL11,0,0:00PM,day,false,nappl901,kinnb901,umonf901,stevj901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/10 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5344,mcnad102,stigd101,mills101,,
BAL196307070,"""version 7RS(19) of 07/07/92""",MIN,BAL,1963/07/07,BAL11,0,0:00PM,day,false,kinnb901,umonf901,stevj901,nappl901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/10 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,6793,mills101,kaatj101,,,
