game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,howscored,oscorer
COL200007140,CIN,COL,DEN02,2000/07/14,0,7:05PM,night,false,demud901,eddid901,relic901,carlm901,pitches,87,tolf,8,unknown,unknown,sunny,163,48471,harnp001,arror001,,,
COL200007150,CIN,COL,DEN02,2000/07/15,0,1:05PM,day,false,eddid901,relic901,carlm901,demud901,pitches,88,fromcf,8,unknown,unknown,cloudy,194,48201,wills002,yoshm001,gravd001,,
COL200007171,OAK,COL,DEN02,2000/07/17,1,1:05PM,day,false,buckc901,clara901,wendh902,spiep901,pitches,82,fromrf,3,unknown,unknown,cloudy,203,40120,magnm001,whitg001,isrij001,,
COL200007172,OAK,COL,DEN02,2000/07/17,2,7:05PM,night,false,reedr901,wendh902,spiep901,clara901,pitches,73,fromlf,2,unknown,unknown,cloudy,235,40276,dejem001,isrij001,,,
COL200007180,OAK,COL,DEN02,2000/07/18,0,1:05PM,day,false,wendh902,clara901,buckc901,reedr901,pitches,84,tolf,4,unknown,unknown,sunny,190,38371,astap001,muldm001,,,
COL200007210,SDN,COL,DEN02,2000/07/21,0,7:05PM,night,false,timmt901,ripps901,tscht901,meric901,pitches,82,tolf,2,unknown,unknown,cloudy,167,41118,eatoa001,bohab001,,,
COL200007220,SDN,COL,DEN02,2000/07/22,0,6:05PM,night,false,ripps901,tscht901,meric901,timmt901,pitches,85,tolf,10,unknown,unknown,sunny,197,46085,whitg001,clemm001,,,
COL200007230,SDN,COL,DEN02,2000/07/23,0,1:05PM,day,false,tscht901,meric901,timmt901,ripps901,pitches,92,tolf,8,unknown,unknown,cloudy,169,40251,hofft001,belis001,walld002,,
COL200007240,LAN,COL,DEN02,2000/07/24,0,7:05PM,night,false,kellj901,coope901,diazl901,reilm901,pitches,88,fromrf,6,unknown,unknown,cloudy,178,39425,browk001,arror001,fettm001,,
COL200007250,LAN,COL,DEN02,2000/07/25,0,7:05PM,night,false,coope901,diazl901,reilm901,kellj901,pitches,86,tolf,3,unknown,unknown,cloudy,178,41220,parkc002,choub001,shawj001,,
COL200007260,LAN,COL,DEN02,2000/07/26,0,7:05PM,night,false,diazl901,reilm901,kellj901,coope901,pitches,86,tolf,8,unknown,unknown,cloudy,193,40301,bohab001,perec001,,,
COL200007270,LAN,COL,DEN02,2000/07/27,0,1:05PM,day,false,reilm901,kellj901,coope901,diazl901,pitches,93,tolf,4,unknown,unknown,cloudy,229,40724,masao001,carrg001,,,
COL200008040,PHI,COL,DEN02,2000/08/04,0,7:05PM,night,false,gormb901,dimum901,everm901,spiep901,pitches,88,tolf,5,unknown,unknown,cloudy,164,42827,tavaj001,bottk001,,,
COL200008050,PHI,COL,DEN02,2000/08/05,0,2:05PM,day,false,dimum901,everm901,spiep901,gormb901,pitches,87,fromcf,6,unknown,unknown,cloudy,204,40979,jimej001,branj001,,,
COL200008060,PHI,COL,DEN02,2000/08/06,0,1:05PM,day,false,everm901,spiep901,gormb901,dimum901,pitches,86,fromcf,3,unknown,unknown,sunny,214,38278,chenb001,astap001,,,
COL200008070,PIT,COL,DEN02,2000/08/07,0,7:05PM,night,false,cuzzp901,schrp901,mcclt901,rapue901,pitches,87,fromcf,1,unknown,unknown,sunny,192,39691,saues001,jimej001,willm005,,
COL200008080,PIT,COL,DEN02,2000/08/08,0,7:05PM,night,false,schrp901,mcclt901,rapue901,cuzzp901,pitches,90,rtol,6,unknown,unknown,sunny,178,38535,roseb002,silvj001,,,
COL200008090,PIT,COL,DEN02,2000/08/09,0,1:05PM,day,false,mcclt901,rapue901,cuzzp901,schrp901,pitches,93,tolf,5,unknown,unknown,sunny,164,39328,whitg001,willm005,,,
COL200008180,FLO,COL,DEN02,2000/08/18,0,7:05PM,night,false,kellj901,coope901,vanvm901,reilm901,pitches,83,tolf,10,unknown,unknown,sunny,191,40205,smitc001,roseb002,alfoa001,,
COL200008190,FLO,COL,DEN02,2000/08/19,0,6:05PM,night,false,coope901,vanvm901,reilm901,kellj901,pitches,86,tolf,4,unknown,unknown,cloudy,196,40232,tavaj001,cornr001,,,
COL200008200,FLO,COL,DEN02,2000/08/20,0,1:05PM,day,false,vanvm901,kellj901,(none),coope901,pitches,84,rtol,7,unknown,unknown,cloudy,171,38498,astap001,sancj001,,,
COL200008210,ATL,COL,DEN02,2000/08/21,0,7:05PM,night,false,randt901,monte901,laynj901,barrt901,pitches,66,tolf,7,unknown,unknown,overcast,200,43015,millk004,bohab001,rockj001,,
COL200008220,ATL,COL,DEN02,2000/08/22,0,7:05PM,night,false,monte901,laynj901,barrt901,randt901,pitches,78,ltor,12,unknown,unknown,cloudy,266,41707,maynb001,rockj001,,,
COL200008230,ATL,COL,DEN02,2000/08/23,0,1:05PM,day,false,laynj901,barrt901,randt901,monte901,pitches,88,tolf,1,unknown,unknown,sunny,142,41850,maddg002,roseb002,remlm001,,
COL200009010,MIL,COL,DEN02,2000/09/01,0,7:05PM,night,false,buckc901,reedr901,wendh902,fichm901,pitches,82,tolf,1,unknown,unknown,sunny,158,38970,astap001,snydj001,whitg001,,
COL200009020,MIL,COL,DEN02,2000/09/02,0,1:05PM,day,false,reedr901,wendh902,fichm901,buckc901,pitches,73,tolf,5,unknown,unknown,sunny,196,36139,damij001,dejem001,,,
COL200009030,MIL,COL,DEN02,2000/09/03,0,1:05PM,day,false,wendh902,fichm901,buckc901,reedr901,pitches,82,tolf,4,unknown,unknown,cloudy,205,36576,acevj001,dejem001,leskc001,,
COL200009040,CHN,COL,DEN02,2000/09/04,0,1:05PM,day,false,dimum901,drakr901,gormb901,everm901,pitches,84,unknown,7,unknown,unknown,sunny,166,40277,roseb002,liebj001,,,
COL200009050,CHN,COL,DEN02,2000/09/05,0,7:05PM,night,false,gormb901,danlk901,everm901,dimum901,pitches,80,fromlf,5,unknown,unknown,cloudy,163,39159,tavaj001,arnoj001,,,
COL200009060,CHN,COL,DEN02,2000/09/06,0,1:05PM,day,false,danlk901,everm901,dimum901,gormb901,pitches,84,rtol,9,unknown,unknown,cloudy,219,37509,vanpt001,whitg001,aguir001,,
COL200009080,LAN,COL,DEN02,2000/09/08,0,7:05PM,night,false,fichm901,roe-r901,lampi901,shulj901,pitches,83,fromcf,12,unknown,unknown,cloudy,167,37647,bohab001,browk001,,,
COL200009090,LAN,COL,DEN02,2000/09/09,0,1:05PM,day,false,roe-r901,lampi901,shulj901,fichm901,pitches,80,fromlf,2,unknown,unknown,sunny,197,37241,whitg001,parkc002,jimej001,,
COL200009100,LAN,COL,DEN02,2000/09/10,0,1:05PM,day,false,lampi901,shulj901,fichm901,roe-r901,pitches,83,tolf,6,unknown,unknown,sunny,185,36273,dreid001,astap001,hergm001,,
COL200009190,SDN,COL,DEN02,2000/09/19,0,7:05PM,night,false,brinj901,cousd901,marqa901,nelsj901,pitches,74,rtol,3,unknown,unknown,cloudy,178,36295,clemm001,bohab001,,,
COL200009200,SDN,COL,DEN02,2000/09/20,0,7:05PM,night,false,cousd901,hollm901,marqa901,brinj901,pitches,50,tolf,5,unknown,unknown,overcast,209,36088,eatoa001,roseb002,hofft001,,
COL200009210,SDN,COL,DEN02,2000/09/21,0,1:05PM,day,false,hollm901,marqa901,brinj901,cousd901,pitches,63,fromcf,7,unknown,unknown,cloudy,170,36286,jarvk001,tollb001,,,
COL200009220,FLO,COL,DEN02,2000/09/22,0,7:05PM,night,false,laynj901,barrt901,randt901,monte901,pitches,37,tolf,2,unknown,drizzle,cloudy,186,45529,pennb002,tavaj001,,,
COL200009230,FLO,COL,DEN02,2000/09/23,0,1:05PM,day,false,barrt901,randt901,monte901,laynj901,pitches,44,fromlf,12,unknown,unknown,cloudy,111,36355,smitc001,wasdj001,,,
COL200009240,FLO,COL,DEN02,2000/09/24,0,1:05PM,day,false,randt901,monte901,laynj901,barrt901,pitches,38,ltor,8,unknown,unknown,cloudy,173,35071,bohab001,sancj001,,,
COL200009250,ARI,COL,DEN02,2000/09/25,0,3:05PM,day,false,kulpr901,marsr901,herna901,fostm901,pitches,47,tolf,1,unknown,unknown,sunny,192,37131,johnr005,roseb002,mantm001,,
COL200009260,ARI,COL,DEN02,2000/09/26,0,7:05PM,night,false,marsr901,herna901,fostm901,kulpr901,pitches,65,tolf,1,unknown,unknown,sunny,202,35703,choub001,morgm001,jimej001,,
COL200009270,ARI,COL,DEN02,2000/09/27,0,7:05PM,night,false,herna901,fostm901,kulpr901,marsr901,pitches,76,tolf,3,unknown,unknown,sunny,172,36519,whitg001,plesd001,jimej001,,
COL200009280,ARI,COL,DEN02,2000/09/28,0,1:05PM,day,false,fostm901,kulpr901,marsr901,herna901,pitches,78,fromrf,9,unknown,unknown,sunny,157,36659,reyna001,wasdj001,,,
MON200004030,LAN,MON,MON02,2000/04/03,0,7:05PM,night,false,mckej901,morrd901,danlk901,fleta901,pitches,72,unknown,0,dry,none,dome,157,51249,browk001,hermd001,adamt001,,
MON200004040,LAN,MON,MON02,2000/04/04,0,7:05PM,night,false,morrd901,danlk901,fleta901,mckej901,pitches,72,tolf,0,dry,none,dome,179,12143,parkc002,irabh001,,,
MON200004050,LAN,MON,MON02,2000/04/05,0,7:05PM,night,false,danlk901,fleta901,mckej901,morrd901,pitches,72,rtol,0,dry,none,dome,178,8867,telfa001,shawj001,,,
MON200004060,LAN,MON,MON02,2000/04/06,0,7:05PM,night,false,fleta901,mckej901,morrd901,danlk901,pitches,72,rtol,0,dry,none,dome,147,9121,pavac001,perec001,,,
MON200004070,SDN,MON,MON02,2000/04/07,0,7:05PM,night,false,welkt901,scotd901,cedeg901,hudsm901,pitches,72,ltor,0,dry,none,dome,175,12260,meadb001,powej002,,park,
MON200004080,SDN,MON,MON02,2000/04/08,0,2:05PM,day,false,scotd901,cedeg901,hudsm901,welkt901,pitches,72,ltor,0,dry,none,dome,169,13528,telfa001,walld002,urbiu001,,
MON200004090,SDN,MON,MON02,2000/04/09,0,1:35PM,day,false,cedeg901,hudsm901,welkt901,scotd901,pitches,72,ltor,0,dry,none,dome,133,9782,irabh001,boehb001,urbiu001,park,
MON200004180,CHN,MON,MON02,2000/04/18,0,7:05PM,night,false,everm901,crawj901,dimum901,gormb901,pitches,72,fromlf,0,dry,none,dome,143,9975,stris001,tapak001,urbiu001,,
MON200004190,CHN,MON,MON02,2000/04/19,0,7:05PM,night,false,crawj901,dimum901,gormb901,everm901,pitches,72,torf,0,dry,none,dome,162,10112,pavac001,quevr001,,,
MON200004200,CHN,MON,MON02,2000/04/20,0,7:05PM,night,false,dimum901,gormb901,everm901,crawj901,pitches,72,unknown,0,dry,none,dome,174,12186,willb001,blanm001,,,
MON200004210,MIL,MON,MON02,2000/04/21,0,7:05PM,night,false,bellw901,onorb901,iassd901,lampi901,pitches,72,tocf,0,dry,none,dome,140,12315,hermd001,haynj001,urbiu001,,
MON200004220,MIL,MON,MON02,2000/04/22,0,7:05PM,night,false,onorb901,iassd901,lampi901,bellw901,pitches,72,tocf,0,dry,none,dome,175,14461,stule001,irabh001,,,
MON200004230,MIL,MON,MON02,2000/04/23,0,1:35PM,day,false,iassd901,lampi901,bellw901,onorb901,pitches,72,fromcf,0,dry,none,dome,186,14410,vazqj001,navaj001,urbiu001,,
MON200004250,COL,MON,MON02,2000/04/25,0,7:05PM,night,false,wendh902,buckc901,(none),vanvm901,pitches,72,tocf,0,dry,none,dome,157,10019,pavac001,bohab001,,,
MON200004260,COL,MON,MON02,2000/04/26,0,7:05PM,night,false,reedr901,buckc901,vanvm901,wendh902,pitches,72,fromcf,0,dry,none,dome,178,10735,hermd001,jarvk001,urbiu001,,
MON200005090,PHI,MON,MON02,2000/05/09,0,7:05PM,night,false,fostm901,kulpr901,herna901,timmt901,pitches,72,tolf,0,dry,none,dome,139,8845,klins002,gomew001,,,
MON200005100,PHI,MON,MON02,2000/05/10,0,7:05PM,night,false,kulpr901,herna901,timmt901,fostm901,pitches,72,rtol,0,dry,none,dome,182,9411,persr001,vazqj001,,,
MON200005110,PHI,MON,MON02,2000/05/11,0,7:05PM,night,false,herna901,timmt901,fostm901,kulpr901,pitches,72,tocf,0,dry,none,dome,159,8311,wolfr001,pavac001,gomew001,,
MON200005120,CHN,MON,MON02,2000/05/12,0,7:05PM,night,false,cousd901,marqa901,brinj901,nelsj901,pitches,72,rtol,0,dry,none,dome,191,15626,thurm002,woodk002,hermd001,,
MON200005130,CHN,MON,MON02,2000/05/13,0,7:05PM,night,false,marqa901,brinj901,nelsj901,cousd901,pitches,72,ltor,0,dry,none,dome,154,14321,liebj001,armat002,,,
MON200005140,CHN,MON,MON02,2000/05/14,0,1:35PM,day,false,brinj901,nelsj901,cousd901,marqa901,pitches,72,ltor,0,dry,none,dome,220,10621,hermd001,aguir001,,,
MON200005160,ARI,MON,MON02,2000/05/16,0,7:05PM,night,false,randt901,barrt901,laynj901,monte901,pitches,72,unknown,0,dry,none,dome,143,11898,vazqj001,johnr005,hermd001,,
MON200005170,ARI,MON,MON02,2000/05/17,0,7:05PM,night,false,barrt901,laynj901,monte901,randt901,pitches,72,unknown,0,dry,none,dome,146,8766,pavac001,reyna001,,,
MON200005180,ARI,MON,MON02,2000/05/18,0,7:05PM,night,false,laynj901,monte901,randt901,barrt901,pitches,72,unknown,0,dry,none,dome,159,11073,kim-b001,telfa001,,,
MON200005190,HOU,MON,MON02,2000/05/19,0,7:05PM,night,false,dimum901,gormb901,everm901,crawj901,pitches,72,fromcf,0,dry,none,dome,212,12679,hermd001,slusj001,,,
MON200005200,HOU,MON,MON02,2000/05/20,0,7:05PM,night,false,gormb901,everm901,crawj901,dimum901,pitches,72,tocf,0,dry,none,dome,196,15166,irabh001,elars001,hermd001,,
MON200005210,HOU,MON,MON02,2000/05/21,0,1:35PM,day,false,everm901,crawj901,dimum901,laynj901,pitches,72,fromcf,0,dry,none,dome,160,20111,vazqj001,limaj001,,,
MON200006020,BAL,MON,MON02,2000/06/02,0,7:05PM,night,false,wegnm901,vanvm901,willc901,reynj901,pitches,72,fromrf,0,dry,none,dome,159,12654,pavac001,johnj007,klins002,,
MON200006030,BAL,MON,MON02,2000/06/03,0,7:05PM,night,false,vanvm901,willc901,reynj901,wegnm901,pitches,72,fromlf,0,dry,none,dome,176,13628,liraf001,rappp001,klins002,,
MON200006040,BAL,MON,MON02,2000/06/04,0,1:35PM,day,false,willc901,reynj901,wegnm901,vanvm901,pitches,72,fromrf,0,dry,none,dome,141,15181,armat002,ponss001,klins002,,
MON200006050,NYA,MON,MON02,2000/06/05,0,7:05PM,night,false,riekr901,emmep901,davig901,joycj901,pitches,72,torf,0,dry,none,dome,172,18095,johnm002,coned001,klins002,,
MON200006060,NYA,MON,MON02,2000/06/06,0,7:05PM,night,false,emmep901,davig901,joycj901,riekr901,pitches,72,tolf,0,dry,none,dome,213,24453,grimj001,vazqj001,,,
MON200006070,NYA,MON,MON02,2000/06/07,0,7:05PM,night,false,davig901,joycj901,riekr901,emmep901,pitches,72,fromlf,0,dry,none,dome,176,25381,herno001,pavac001,,,
MON200006190,PIT,MON,MON02,2000/06/19,0,7:05PM,night,false,scotd901,hudsm901,cedeg901,welkt901,pitches,72,tolf,0,dry,none,dome,142,7483,pavac001,loisr001,klins002,,
MON200006200,PIT,MON,MON02,2000/06/20,0,7:05PM,night,false,hudsm901,cedeg901,welkt901,scotd901,pitches,72,fromcf,0,dry,none,dome,167,8056,bensk001,johnm002,willm005,,
MON200006210,PIT,MON,MON02,2000/06/21,0,7:05PM,night,false,cedeg901,welkt901,scotd901,hudsm901,pitches,72,torf,0,dry,none,dome,169,8324,cordf001,armat002,petec001,,
MON200006220,PIT,MON,MON02,2000/06/22,0,7:05PM,night,false,welkt901,scotd901,hudsm901,cedeg901,pitches,72,tolf,0,dry,none,dome,147,8635,hermd001,ritct001,telfa001,,
MON200006230,PHI,MON,MON02,2000/06/23,0,7:05PM,night,false,mealj901,younl901,klemj901,millb901,pitches,72,tolf,0,dry,none,dome,190,8197,coggd001,vazqj001,,,
MON200006240,PHI,MON,MON02,2000/06/24,0,1:35PM,day,false,younl901,klemj901,millb901,mealj901,pitches,72,rtol,0,dry,none,dome,174,8374,wolfr001,pavac001,,,
MON200006250,PHI,MON,MON02,2000/06/25,0,1:35PM,day,false,klemj901,millb901,mealj901,younl901,pitches,72,fromlf,0,dry,none,dome,138,13164,johnm002,byrdp001,klins002,,
MON200006270,ATL,MON,MON02,2000/06/27,0,7:05PM,night,false,meric901,gibsg901,ripps901,tscht901,pitches,72,ltor,0,dry,none,dome,159,11636,armat002,glavt001,klins002,,
MON200006280,ATL,MON,MON02,2000/06/28,0,7:05PM,night,false,gibsg901,ripps901,tscht901,meric901,pitches,72,ltor,0,dry,none,dome,161,12653,mulht001,hermd001,ligtk001,,
MON200006300,FLO,MON,MON02,2000/06/30,0,7:05PM,night,false,fichm901,katzt901,morrd901,mckej901,pitches,72,tocf,0,dry,none,dome,179,8047,almaa001,klins002,alfoa001,,
MON200007010,FLO,MON,MON02,2000/07/01,0,7:05PM,night,false,katzt901,morrd901,mckej901,fichm901,pitches,72,rtol,0,dry,none,dome,196,8529,dempr002,johnm002,alfoa001,,
MON200007020,FLO,MON,MON02,2000/07/02,0,1:35PM,day,false,morrd901,mckej901,fichm901,katzt901,pitches,72,ltor,0,dry,none,dome,157,9076,cornr001,santj001,alfoa001,,
MON200007070,TOR,MON,MON02,2000/07/07,0,7:05PM,night,false,wegnm901,lampi901,relic901,reynj901,pitches,72,fromlf,0,dry,none,dome,203,13317,liraf001,quanp001,,,
MON200007080,TOR,MON,MON02,2000/07/08,0,7:05PM,night,false,lampi901,relic901,reynj901,wegnm901,pitches,72,tocf,0,dry,none,dome,171,17420,welld001,armat002,kochb001,,
MON200007090,TOR,MON,MON02,2000/07/09,0,1:35PM,day,false,relic901,reynj901,wegnm901,lampi901,pitches,72,rtol,0,dry,none,dome,202,22489,castf001,hermd001,,,
MON200007190,NYN,MON,MON02,2000/07/19,0,7:05PM,night,false,gormb901,everm901,crawj901,dimum901,pitches,72,fromcf,0,dry,none,dome,179,14198,mahop001,klins002,benia001,,
MON200007200,NYN,MON,MON02,2000/07/20,0,1:35PM,day,false,everm901,crawj901,dimum901,gormb901,pitches,72,fromlf,0,dry,none,dome,151,13641,hermd001,hampm001,stris001,,
MON200007280,CIN,MON,MON02,2000/07/28,0,7:05PM,night,false,shulj901,roe-r901,rungb901,rapue901,pitches,72,ltor,0,dry,none,dome,148,11547,desse001,johnm002,,,
MON200007290,CIN,MON,MON02,2000/07/29,0,7:05PM,night,false,roe-r901,rungb901,rapue901,shulj901,pitches,72,ltor,0,dry,none,dome,183,13577,gravd001,santj001,,,
MON200007300,CIN,MON,MON02,2000/07/30,0,1:35PM,day,false,rungb901,rapue901,shulj901,roe-r901,pitches,72,ltor,0,dry,none,dome,178,14495,bellr003,hermd001,gravd001,,
MON200007310,SLN,MON,MON02,2000/07/31,0,7:05PM,night,false,herna901,fleta901,higgs901,danlk901,pitches,72,ltor,0,dry,none,dome,131,9558,kiled001,thurm002,,,
MON200008010,SLN,MON,MON02,2000/08/01,0,7:05PM,night,false,fleta901,higgs901,danlk901,herna901,pitches,72,rtol,0,dry,none,dome,153,9818,moort001,ankir001,,,
MON200008020,SLN,MON,MON02,2000/08/02,0,7:05PM,night,false,higgs901,danlk901,herna901,fleta901,pitches,72,ltor,0,dry,none,dome,179,9669,hentp001,johnm002,,,
MON200008110,COL,MON,MON02,2000/08/11,0,7:05PM,night,false,nelsj901,cousd901,marqa901,iassd901,pitches,72,ltor,0,dry,none,dome,178,9136,bohab001,hermd001,,,
MON200008120,COL,MON,MON02,2000/08/12,0,7:05PM,night,false,cousd901,marqa901,iassd901,nelsj901,pitches,72,ltor,0,dry,none,dome,176,9815,yoshm001,moort001,,,
MON200008130,COL,MON,MON02,2000/08/13,0,1:35PM,day,false,marqa901,iassd901,nelsj901,cousd901,pitches,72,fromlf,0,dry,none,dome,161,10606,choub001,stris001,whitg001,,
MON200008140,COL,MON,MON02,2000/08/14,0,7:05PM,night,false,meric901,ripps901,gibsg901,tscht901,pitches,72,torf,0,dry,none,dome,179,6924,housc001,stris001,jimej001,,
MON200008150,SFN,MON,MON02,2000/08/15,0,7:05PM,night,false,ripps901,gibsg901,tscht901,meric901,pitches,72,rtol,0,dry,none,dome,176,7165,deltm001,liraf001,nen-r001,,
MON200008160,SFN,MON,MON02,2000/08/16,0,7:05PM,night,false,gibsg901,tscht901,meric901,ripps901,pitches,72,ltor,0,dry,none,dome,145,7910,gardm001,hermd001,nen-r001,,
MON200008170,SFN,MON,MON02,2000/08/17,0,1:35PM,day,false,tscht901,meric901,ripps901,gibsg901,pitches,72,rtol,0,dry,none,dome,165,9198,estes001,moort001,rodrf002,,
MON200008250,HOU,MON,MON02,2000/08/25,0,7:05PM,night,false,scotd901,hudsm901,welkt901,cedeg901,pitches,72,ltor,0,dry,none,dome,170,7636,holtc001,liraf001,doteo001,,
MON200008260,HOU,MON,MON02,2000/08/26,0,7:05PM,night,false,hudsm901,welkt901,cedeg901,scotd901,pitches,72,fromlf,0,dry,none,dome,141,8619,hermd001,limaj001,klins002,,
MON200008270,HOU,MON,MON02,2000/08/27,0,1:35PM,day,false,welkt901,cedeg901,scotd901,hudsm901,pitches,72,tolf,0,dry,none,dome,162,10732,elars001,moort001,,,
MON200008280,ARI,MON,MON02,2000/08/28,0,7:05PM,night,false,millb901,hodgm901,younl901,katzt901,pitches,72,unknown,0,dry,none,dome,159,6389,thurm002,schic002,telfa001,,
