game_id,visteam,hometeam,date,visitor_final,home_final
ANA201907270,BAL,ANA,2019/07/27,0,1
ANA201907280,BAL,ANA,2019/07/28,0,1
ANA201907290,DET,ANA,2019/07/29,1,0
ANA201907300,DET,ANA,2019/07/30,0,0
ANA201907310,DET,ANA,2019/07/31,0,0
ANA201908120,PIT,ANA,2019/08/12,1,0
ANA201908130,PIT,ANA,2019/08/13,0,2
ANA201908140,PIT,ANA,2019/08/14,1,3
ANA201908150,CHA,ANA,2019/08/15,4,0
ANA201908160,CHA,ANA,2019/08/16,0,0
ANA201908170,CHA,ANA,2019/08/17,0,0
ANA201908180,CHA,ANA,2019/08/18,1,2
ANA201908270,TEX,ANA,2019/08/27,0,1
ANA201908280,TEX,ANA,2019/08/28,0,0
ANA201908300,BOS,ANA,2019/08/30,1,0
ANA201908310,BOS,ANA,2019/08/31,0,7
ANA201909010,BOS,ANA,2019/09/01,0,0
ANA201909090,CLE,ANA,2019/09/09,0,0
ANA201909100,CLE,ANA,2019/09/10,0,0
ANA201909110,CLE,ANA,2019/09/11,0,0
ANA201909130,TBA,ANA,2019/09/13,1,0
ANA201909140,TBA,ANA,2019/09/14,0,0
ANA201909150,TBA,ANA,2019/09/15,0,0
ANA201909240,OAK,ANA,2019/09/24,0,0
ANA201909250,OAK,ANA,2019/09/25,2,0
ANA201909260,HOU,ANA,2019/09/26,0,1
ANA201909270,HOU,ANA,2019/09/27,0,0
ANA201909280,HOU,ANA,2019/09/28,0,0
ANA201909290,HOU,ANA,2019/09/29,0,0
ANA202007280,SEA,ANA,2020/07/28,0,2
ANA202007290,SEA,ANA,2020/07/29,0,0
ANA202007300,SEA,ANA,2020/07/30,5,3
ANA202007310,HOU,ANA,2020/07/31,1,0
ANA202008010,HOU,ANA,2020/08/01,0,1
ANA202008020,HOU,ANA,2020/08/02,1,0
ANA202008100,OAK,ANA,2020/08/10,0,1
ANA202008110,OAK,ANA,2020/08/11,0,0
ANA202008120,OAK,ANA,2020/08/12,0,0
ANA202008140,LAN,ANA,2020/08/14,0,1
ANA202008150,LAN,ANA,2020/08/15,1,0
ANA202008160,LAN,ANA,2020/08/16,0,0
ANA202008170,SFN,ANA,2020/08/17,0,2
ANA202008180,SFN,ANA,2020/08/18,2,1
ANA202008280,SEA,ANA,2020/08/28,1,1
ANA202008290,SEA,ANA,2020/08/29,1,2
ANA202008300,SEA,ANA,2020/08/30,1,0
ANA202008310,SEA,ANA,2020/08/31,0,0
ANA202009020,SDN,ANA,2020/09/02,0,1
ANA202009030,SDN,ANA,2020/09/03,0,0
ANA202009040,HOU,ANA,2020/09/04,0,1
ANA202009051,HOU,ANA,2020/09/05,3,3
ANA202009052,HOU,ANA,2020/09/05,0,3
ANA202009060,HOU,ANA,2020/09/06,0,4
ANA202009150,ARI,ANA,2020/09/15,0,0
ANA202009160,ARI,ANA,2020/09/16,0,0
ANA202009170,ARI,ANA,2020/09/17,1,1
ANA202009180,TEX,ANA,2020/09/18,0,2
ANA202009190,TEX,ANA,2020/09/19,0,1
ANA202009200,TEX,ANA,2020/09/20,0,0
ANA202009210,TEX,ANA,2020/09/21,0,0
ANA202104010,CHA,ANA,2021/04/01,0,2
ANA202104020,CHA,ANA,2021/04/02,5,2
ANA202104030,CHA,ANA,2021/04/03,0,3
ANA202104040,CHA,ANA,2021/04/04,1,3
ANA202104050,HOU,ANA,2021/04/05,1,4
ANA202104060,HOU,ANA,2021/04/06,2,0
ANA202104160,MIN,ANA,2021/04/16,0,0
ANA202104190,TEX,ANA,2021/04/19,0,0
ANA202104200,TEX,ANA,2021/04/20,0,0
ANA202104210,TEX,ANA,2021/04/21,2,1
ANA202105030,TBA,ANA,2021/05/03,2,0
ANA202105040,TBA,ANA,2021/05/04,0,0
ANA202105050,TBA,ANA,2021/05/05,0,0
ANA202105060,TBA,ANA,2021/05/06,0,0
ANA202105070,LAN,ANA,2021/05/07,1,0
ANA202105080,LAN,ANA,2021/05/08,0,0
ANA202105090,LAN,ANA,2021/05/09,0,0
ANA202105170,CLE,ANA,2021/05/17,0,0
ANA202105180,CLE,ANA,2021/05/18,0,0
ANA202105190,CLE,ANA,2021/05/19,0,0
ANA202105201,MIN,ANA,2021/05/20,0,0
ANA202105202,MIN,ANA,2021/05/20,1,0
ANA202105210,OAK,ANA,2021/05/21,2,0
ANA202105220,OAK,ANA,2021/05/22,0,0
ANA202105230,OAK,ANA,2021/05/23,0,1
ANA202105250,TEX,ANA,2021/05/25,2,0
ANA202105260,TEX,ANA,2021/05/26,0,0
ANA202106030,SEA,ANA,2021/06/03,0,0
ANA202106040,SEA,ANA,2021/06/04,0,0
ANA202106050,SEA,ANA,2021/06/05,0,5
ANA202106060,SEA,ANA,2021/06/06,5,3
ANA202106070,KCA,ANA,2021/06/07,0,1
ANA202106080,KCA,ANA,2021/06/08,0,2
ANA202106090,KCA,ANA,2021/06/09,0,1
ANA202106170,DET,ANA,2021/06/17,1,0
ANA202106180,DET,ANA,2021/06/18,1,1
ANA202106190,DET,ANA,2021/06/19,0,2
ANA202106200,DET,ANA,2021/06/20,2,0
ANA202106220,SFN,ANA,2021/06/22,0,0
ANA202106230,SFN,ANA,2021/06/23,7,1
ANA202107020,BAL,ANA,2021/07/02,0,1
ANA202107030,BAL,ANA,2021/07/03,0,0
ANA202107040,BAL,ANA,2021/07/04,1,2
ANA202107050,BOS,ANA,2021/07/05,0,1
ANA202107060,BOS,ANA,2021/07/06,1,0
ANA202107070,BOS,ANA,2021/07/07,0,0
ANA202107160,SEA,ANA,2021/07/16,0,3
ANA202107170,SEA,ANA,2021/07/17,3,2
ANA202107180,SEA,ANA,2021/07/18,0,2
ANA202107260,COL,ANA,2021/07/26,0,2
ANA202107270,COL,ANA,2021/07/27,0,0
ANA202107280,COL,ANA,2021/07/28,0,1
ANA202107290,OAK,ANA,2021/07/29,0,0
ANA202107300,OAK,ANA,2021/07/30,0,0
ANA202107310,OAK,ANA,2021/07/31,0,0
ANA202108010,OAK,ANA,2021/08/01,0,0
ANA202108101,TOR,ANA,2021/08/10,0,0
ANA202108102,TOR,ANA,2021/08/10,0,0
ANA202108110,TOR,ANA,2021/08/11,1,0
ANA202108120,TOR,ANA,2021/08/12,1,0
ANA202108130,HOU,ANA,2021/08/13,0,0
ANA202108140,HOU,ANA,2021/08/14,0,0
ANA202108150,HOU,ANA,2021/08/15,0,1
ANA202108270,SDN,ANA,2021/08/27,0,0
ANA202108280,SDN,ANA,2021/08/28,0,0
ANA202108300,NYA,ANA,2021/08/30,0,1
ANA202108310,NYA,ANA,2021/08/31,0,0
ANA202109010,NYA,ANA,2021/09/01,0,0
ANA202109030,TEX,ANA,2021/09/03,0,0
ANA202109040,TEX,ANA,2021/09/04,1,0
ANA202109050,TEX,ANA,2021/09/05,0,0
ANA202109060,TEX,ANA,2021/09/06,1,0
ANA202109170,OAK,ANA,2021/09/17,0,0
ANA202109180,OAK,ANA,2021/09/18,0,0
ANA202109190,OAK,ANA,2021/09/19,1,0
ANA202109200,HOU,ANA,2021/09/20,4,0
ANA202109210,HOU,ANA,2021/09/21,0,0
ANA202109220,HOU,ANA,2021/09/22,4,0
ANA202109230,HOU,ANA,2021/09/23,1,0
ANA202109240,SEA,ANA,2021/09/24,0,0
ANA202109250,SEA,ANA,2021/09/25,0,0
ANA202109260,SEA,ANA,2021/09/26,0,0
ANA202204070,HOU,ANA,2022/04/07,0,0
ANA202204080,HOU,ANA,2022/04/08,1,1
ANA202204090,HOU,ANA,2022/04/09,0,1
ANA202204100,HOU,ANA,2022/04/10,0,0
ANA202204110,MIA,ANA,2022/04/11,1,2
ANA202204120,MIA,ANA,2022/04/12,0,1
ANA202204220,BAL,ANA,2022/04/22,0,0
ANA202204230,BAL,ANA,2022/04/23,0,0
ANA202204240,BAL,ANA,2022/04/24,0,0
ANA202204250,CLE,ANA,2022/04/25,0,0
ANA202204260,CLE,ANA,2022/04/26,1,0
ANA202204270,CLE,ANA,2022/04/27,1,0
ANA202204280,CLE,ANA,2022/04/28,0,0
ANA202205060,WAS,ANA,2022/05/06,0,0
ANA202205070,WAS,ANA,2022/05/07,0,0
ANA202205080,WAS,ANA,2022/05/08,0,3
ANA202205090,TBA,ANA,2022/05/09,0,0
ANA202205100,TBA,ANA,2022/05/10,0,4
ANA202205110,TBA,ANA,2022/05/11,2,0
ANA202205200,OAK,ANA,2022/05/20,0,0
ANA202205210,OAK,ANA,2022/05/21,0,0
ANA202205220,OAK,ANA,2022/05/22,0,0
ANA202205240,TEX,ANA,2022/05/24,2,0
ANA202205250,TEX,ANA,2022/05/25,0,1
ANA202205260,TOR,ANA,2022/05/26,1,1
ANA202205270,TOR,ANA,2022/05/27,1,0
ANA202205280,TOR,ANA,2022/05/28,0,1
ANA202205290,TOR,ANA,2022/05/29,0,0
ANA202206060,BOS,ANA,2022/06/06,0,0
ANA202206070,BOS,ANA,2022/06/07,1,0
ANA202206080,BOS,ANA,2022/06/08,0,0
ANA202206090,BOS,ANA,2022/06/09,0,0
ANA202206100,NYN,ANA,2022/06/10,0,0
ANA202206110,NYN,ANA,2022/06/11,4,2
ANA202206120,NYN,ANA,2022/06/12,1,0
ANA202206200,KCA,ANA,2022/06/20,0,0
ANA202206210,KCA,ANA,2022/06/21,2,1
ANA202206220,KCA,ANA,2022/06/22,0,2
ANA202206240,SEA,ANA,2022/06/24,0,0
ANA202206250,SEA,ANA,2022/06/25,0,0
ANA202206260,SEA,ANA,2022/06/26,0,0
ANA202206270,CHA,ANA,2022/06/27,0,0
ANA202206280,CHA,ANA,2022/06/28,0,0
ANA202206290,CHA,ANA,2022/06/29,0,0
ANA202207120,HOU,ANA,2022/07/12,1,0
ANA202207130,HOU,ANA,2022/07/13,0,0
ANA202207140,HOU,ANA,2022/07/14,1,0
ANA202207150,LAN,ANA,2022/07/15,0,1
ANA202207160,LAN,ANA,2022/07/16,0,0
ANA202207280,TEX,ANA,2022/07/28,0,0
ANA202207290,TEX,ANA,2022/07/29,5,1
ANA202207300,TEX,ANA,2022/07/30,0,5
ANA202207310,TEX,ANA,2022/07/31,3,0
ANA202208020,OAK,ANA,2022/08/02,0,0
ANA202208030,OAK,ANA,2022/08/03,0,0
ANA202208040,OAK,ANA,2022/08/04,0,1
ANA202208120,MIN,ANA,2022/08/12,0,0
ANA202208130,MIN,ANA,2022/08/13,0,2
ANA202208140,MIN,ANA,2022/08/14,0,0
ANA202208150,SEA,ANA,2022/08/15,4,0
ANA202208160,SEA,ANA,2022/08/16,5,0
ANA202208170,SEA,ANA,2022/08/17,2,2
ANA202208290,NYA,ANA,2022/08/29,0,0
ANA202208300,NYA,ANA,2022/08/30,0,1
ANA202208310,NYA,ANA,2022/08/31,0,0
ANA202209020,HOU,ANA,2022/09/02,0,0
ANA202209030,HOU,ANA,2022/09/03,0,1
ANA202209040,HOU,ANA,2022/09/04,2,0
ANA202209050,DET,ANA,2022/09/05,0,1
ANA202209060,DET,ANA,2022/09/06,1,2
ANA202209070,DET,ANA,2022/09/07,2,0
ANA202209160,SEA,ANA,2022/09/16,1,0
ANA202209170,SEA,ANA,2022/09/17,0,0
ANA202209180,SEA,ANA,2022/09/18,0,0
ANA202209190,SEA,ANA,2022/09/19,1,0
ANA202209270,OAK,ANA,2022/09/27,0,1
ANA202209280,OAK,ANA,2022/09/28,0,1
ANA202209290,OAK,ANA,2022/09/29,2,0
ANA202209300,TEX,ANA,2022/09/30,0,1
ANA202210010,TEX,ANA,2022/10/01,0,0
ANA202210020,TEX,ANA,2022/10/02,0,0
ANA202304070,TOR,ANA,2023/04/07,0,0
ANA202304080,TOR,ANA,2023/04/08,0,2
ANA202304090,TOR,ANA,2023/04/09,2,1
ANA202304100,WAS,ANA,2023/04/10,0,0
ANA202304110,WAS,ANA,2023/04/11,0,0
ANA202304120,WAS,ANA,2023/04/12,0,0
ANA202304210,KCA,ANA,2023/04/21,0,0
ANA202304220,KCA,ANA,2023/04/22,5,0
ANA202304230,KCA,ANA,2023/04/23,0,0
ANA202304240,OAK,ANA,2023/04/24,3,2
ANA202304250,OAK,ANA,2023/04/25,0,0
ANA202304260,OAK,ANA,2023/04/26,0,2
ANA202304270,OAK,ANA,2023/04/27,0,0
ANA202305050,TEX,ANA,2023/05/05,0,1
ANA202305060,TEX,ANA,2023/05/06,7,1
ANA202305070,TEX,ANA,2023/05/07,0,1
ANA202305080,HOU,ANA,2023/05/08,0,2
ANA202305090,HOU,ANA,2023/05/09,0,0
ANA202305100,HOU,ANA,2023/05/10,0,2
ANA202305190,MIN,ANA,2023/05/19,0,0
ANA202305200,MIN,ANA,2023/05/20,0,0
ANA202305210,MIN,ANA,2023/05/21,0,1
ANA202305220,BOS,ANA,2023/05/22,0,1
ANA202305230,BOS,ANA,2023/05/23,0,2
ANA202305240,BOS,ANA,2023/05/24,1,0
ANA202305260,MIA,ANA,2023/05/26,0,0
ANA202305270,MIA,ANA,2023/05/27,4,1
ANA202305280,MIA,ANA,2023/05/28,0,0
ANA202306060,CHN,ANA,2023/06/06,0,0
ANA202306070,CHN,ANA,2023/06/07,0,0
ANA202306080,CHN,ANA,2023/06/08,0,0
ANA202306090,SEA,ANA,2023/06/09,1,0
ANA202306100,SEA,ANA,2023/06/10,0,0
ANA202306110,SEA,ANA,2023/06/11,0,2
ANA202306200,LAN,ANA,2023/06/20,0,0
ANA202306210,LAN,ANA,2023/06/21,1,0
ANA202306260,CHA,ANA,2023/06/26,0,1
ANA202306270,CHA,ANA,2023/06/27,1,0
ANA202306280,CHA,ANA,2023/06/28,2,0
ANA202306290,CHA,ANA,2023/06/29,2,2
ANA202306300,ARI,ANA,2023/06/30,0,0
ANA202307010,ARI,ANA,2023/07/01,0,0
ANA202307020,ARI,ANA,2023/07/02,0,1
ANA202307140,HOU,ANA,2023/07/14,0,0
ANA202307150,HOU,ANA,2023/07/15,0,1
ANA202307160,HOU,ANA,2023/07/16,4,1
ANA202307170,NYA,ANA,2023/07/17,0,1
ANA202307180,NYA,ANA,2023/07/18,0,0
ANA202307190,NYA,ANA,2023/07/19,0,1
ANA202307210,PIT,ANA,2023/07/21,0,0
ANA202307220,PIT,ANA,2023/07/22,0,0
ANA202307230,PIT,ANA,2023/07/23,0,0
ANA202308030,SEA,ANA,2023/08/03,4,0
ANA202308040,SEA,ANA,2023/08/04,1,0
ANA202308050,SEA,ANA,2023/08/05,0,1
ANA202308060,SEA,ANA,2023/08/06,1,0
ANA202308070,SFN,ANA,2023/08/07,6,0
ANA202308080,SFN,ANA,2023/08/08,0,1
ANA202308090,SFN,ANA,2023/08/09,0,0
ANA202308180,TBA,ANA,2023/08/18,3,0
ANA202308191,TBA,ANA,2023/08/19,0,0
ANA202308192,TBA,ANA,2023/08/19,1,0
ANA202308220,CIN,ANA,2023/08/22,0,0
ANA202308231,CIN,ANA,2023/08/23,1,0
ANA202308232,CIN,ANA,2023/08/23,0,0
ANA202309040,BAL,ANA,2023/09/04,0,0
ANA202309050,BAL,ANA,2023/09/05,1,0
ANA202309060,BAL,ANA,2023/09/06,0,0
ANA202309070,CLE,ANA,2023/09/07,0,2
ANA202309080,CLE,ANA,2023/09/08,0,0
ANA202309090,CLE,ANA,2023/09/09,0,2
ANA202309100,CLE,ANA,2023/09/10,0,0
ANA202309150,DET,ANA,2023/09/15,0,1
ANA202309160,DET,ANA,2023/09/16,1,0
ANA202309170,DET,ANA,2023/09/17,0,0
ANA202309250,TEX,ANA,2023/09/25,0,0
ANA202309260,TEX,ANA,2023/09/26,2,0
ANA202309270,TEX,ANA,2023/09/27,3,0
ANA202309290,OAK,ANA,2023/09/29,0,0
ANA202309300,OAK,ANA,2023/09/30,1,0
ANA202310010,OAK,ANA,2023/10/01,1,0
ANA202404050,BOS,ANA,2024/04/05,1,0
ANA202404060,BOS,ANA,2024/04/06,0,0
ANA202404070,BOS,ANA,2024/04/07,4,1
ANA202404080,TBA,ANA,2024/04/08,1,1
ANA202404090,TBA,ANA,2024/04/09,0,1
ANA202404100,TBA,ANA,2024/04/10,0,0
ANA202404220,BAL,ANA,2024/04/22,0,0
ANA202404230,BAL,ANA,2024/04/23,0,0
ANA202404240,BAL,ANA,2024/04/24,0,1
ANA202404260,MIN,ANA,2024/04/26,1,1
ANA202404270,MIN,ANA,2024/04/27,2,0
ANA202404280,MIN,ANA,2024/04/28,0,0
ANA202404290,PHI,ANA,2024/04/29,1,0
ANA202404300,PHI,ANA,2024/04/30,3,0
ANA202405010,PHI,ANA,2024/05/01,0,0
ANA202405090,KCA,ANA,2024/05/09,0,1
ANA202405100,KCA,ANA,2024/05/10,2,0
ANA202405110,KCA,ANA,2024/05/11,0,0
ANA202405120,KCA,ANA,2024/05/12,0,1
ANA202405130,SLN,ANA,2024/05/13,2,0
ANA202405140,SLN,ANA,2024/05/14,0,0
ANA202405150,SLN,ANA,2024/05/15,0,0
ANA202405240,CLE,ANA,2024/05/24,0,0
ANA202405250,CLE,ANA,2024/05/25,0,0
ANA202405260,CLE,ANA,2024/05/26,0,0
ANA202405280,NYA,ANA,2024/05/28,0,2
ANA202405290,NYA,ANA,2024/05/29,0,0
ANA202405300,NYA,ANA,2024/05/30,0,0
ANA202406030,SDN,ANA,2024/06/03,0,1
ANA202406040,SDN,ANA,2024/06/04,0,0
ANA202406050,SDN,ANA,2024/06/05,0,0
ANA202406070,HOU,ANA,2024/06/07,0,0
ANA202406080,HOU,ANA,2024/06/08,0,0
ANA202406090,HOU,ANA,2024/06/09,0,2
ANA202406170,MIL,ANA,2024/06/17,0,0
ANA202406180,MIL,ANA,2024/06/18,0,3
ANA202406190,MIL,ANA,2024/06/19,0,0
ANA202406240,OAK,ANA,2024/06/24,0,0
ANA202406250,OAK,ANA,2024/06/25,0,0
ANA202406260,OAK,ANA,2024/06/26,1,0
ANA202406270,DET,ANA,2024/06/27,0,0
ANA202406280,DET,ANA,2024/06/28,0,3
ANA202406290,DET,ANA,2024/06/29,0,1
ANA202406300,DET,ANA,2024/06/30,0,5
ANA202407080,TEX,ANA,2024/07/08,0,0
ANA202407090,TEX,ANA,2024/07/09,0,0
ANA202407100,TEX,ANA,2024/07/10,0,2
ANA202407110,SEA,ANA,2024/07/11,0,0
ANA202407120,SEA,ANA,2024/07/12,1,2
ANA202407130,SEA,ANA,2024/07/13,0,0
ANA202407140,SEA,ANA,2024/07/14,0,3
ANA202407250,OAK,ANA,2024/07/25,0,0
ANA202407260,OAK,ANA,2024/07/26,0,0
ANA202407270,OAK,ANA,2024/07/27,0,0
ANA202407280,OAK,ANA,2024/07/28,0,0
ANA202407300,COL,ANA,2024/07/30,0,2
ANA202407310,COL,ANA,2024/07/31,0,0
ANA202408010,COL,ANA,2024/08/01,1,0
ANA202408020,NYN,ANA,2024/08/02,0,0
ANA202408030,NYN,ANA,2024/08/03,0,0
ANA202408040,NYN,ANA,2024/08/04,0,0
ANA202408120,TOR,ANA,2024/08/12,0,1
ANA202408130,TOR,ANA,2024/08/13,0,1
ANA202408140,TOR,ANA,2024/08/14,2,1
ANA202408160,ATL,ANA,2024/08/16,0,0
ANA202408170,ATL,ANA,2024/08/17,0,0
ANA202408180,ATL,ANA,2024/08/18,0,0
ANA202408300,SEA,ANA,2024/08/30,0,0
ANA202408310,SEA,ANA,2024/08/31,0,1
ANA202409010,SEA,ANA,2024/09/01,0,0
ANA202409030,LAN,ANA,2024/09/03,4,0
ANA202409040,LAN,ANA,2024/09/04,0,3
ANA202409130,HOU,ANA,2024/09/13,1,0
ANA202409140,HOU,ANA,2024/09/14,1,0
ANA202409150,HOU,ANA,2024/09/15,0,3
ANA202409160,CHA,ANA,2024/09/16,0,0
ANA202409170,CHA,ANA,2024/09/17,0,0
ANA202409180,CHA,ANA,2024/09/18,0,1
ANA202409270,TEX,ANA,2024/09/27,1,0
ANA202409280,TEX,ANA,2024/09/28,4,0
ANA202409290,TEX,ANA,2024/09/29,3,0
ARI201304010,SLN,ARI,2013/04/01,0,0
ARI201304020,SLN,ARI,2013/04/02,0,0
ARI201304030,SLN,ARI,2013/04/03,0,1
ARI201304080,PIT,ARI,2013/04/08,0,0
ARI201304090,PIT,ARI,2013/04/09,0,0
ARI201304100,PIT,ARI,2013/04/10,0,0
ARI201304120,LAN,ARI,2013/04/12,0,2
ARI201304130,LAN,ARI,2013/04/13,1,0
ARI201304140,LAN,ARI,2013/04/14,0,1
ARI201304250,COL,ARI,2013/04/25,0,0
ARI201304260,COL,ARI,2013/04/26,0,0
ARI201304270,COL,ARI,2013/04/27,0,1
ARI201304280,COL,ARI,2013/04/28,0,0
ARI201304290,SFN,ARI,2013/04/29,0,0
ARI201304300,SFN,ARI,2013/04/30,2,0
ARI201305010,SFN,ARI,2013/05/01,2,0
ARI201305090,PHI,ARI,2013/05/09,0,0
ARI201305100,PHI,ARI,2013/05/10,0,1
ARI201305110,PHI,ARI,2013/05/11,0,0
ARI201305120,PHI,ARI,2013/05/12,2,0
ARI201305130,ATL,ARI,2013/05/13,2,0
ARI201305140,ATL,ARI,2013/05/14,0,0
ARI201305150,ATL,ARI,2013/05/15,0,0
ARI201305240,SDN,ARI,2013/05/24,0,0
ARI201305250,SDN,ARI,2013/05/25,1,0
ARI201305260,SDN,ARI,2013/05/26,0,0
ARI201305271,TEX,ARI,2013/05/27,3,1
ARI201305272,TEX,ARI,2013/05/27,0,1
ARI201306070,SFN,ARI,2013/06/07,0,3
ARI201306080,SFN,ARI,2013/06/08,0,1
ARI201306090,SFN,ARI,2013/06/09,0,0
ARI201306170,MIA,ARI,2013/06/17,1,0
ARI201306180,MIA,ARI,2013/06/18,0,1
ARI201306190,MIA,ARI,2013/06/19,1,3
ARI201306210,CIN,ARI,2013/06/21,1,0
ARI201306220,CIN,ARI,2013/06/22,2,2
ARI201306230,CIN,ARI,2013/06/23,0,1
ARI201307050,COL,ARI,2013/07/05,0,0
ARI201307060,COL,ARI,2013/07/06,0,3
ARI201307070,COL,ARI,2013/07/07,0,0
ARI201307080,LAN,ARI,2013/07/08,1,1
ARI201307090,LAN,ARI,2013/07/09,0,0
ARI201307100,LAN,ARI,2013/07/10,2,0
ARI201307110,MIL,ARI,2013/07/11,0,2
ARI201307120,MIL,ARI,2013/07/12,0,0
ARI201307130,MIL,ARI,2013/07/13,0,0
ARI201307140,MIL,ARI,2013/07/14,0,0
ARI201307220,CHN,ARI,2013/07/22,1,0
ARI201307230,CHN,ARI,2013/07/23,1,3
ARI201307240,CHN,ARI,2013/07/24,1,0
ARI201307250,CHN,ARI,2013/07/25,0,0
ARI201307260,SDN,ARI,2013/07/26,0,0
ARI201307270,SDN,ARI,2013/07/27,3,0
ARI201307280,SDN,ARI,2013/07/28,0,0
ARI201308060,TBA,ARI,2013/08/06,0,0
ARI201308070,TBA,ARI,2013/08/07,0,2
ARI201308090,NYN,ARI,2013/08/09,0,1
ARI201308100,NYN,ARI,2013/08/10,0,0
ARI201308110,NYN,ARI,2013/08/11,1,0
ARI201308120,BAL,ARI,2013/08/12,1,1
ARI201308130,BAL,ARI,2013/08/13,0,1
ARI201308140,BAL,ARI,2013/08/14,0,1
ARI201308260,SDN,ARI,2013/08/26,0,0
ARI201308270,SDN,ARI,2013/08/27,0,1
ARI201308280,SDN,ARI,2013/08/28,0,0
ARI201308300,SFN,ARI,2013/08/30,0,0
ARI201308310,SFN,ARI,2013/08/31,0,1
ARI201309010,SFN,ARI,2013/09/01,3,0
ARI201309020,TOR,ARI,2013/09/02,2,1
ARI201309030,TOR,ARI,2013/09/03,3,0
ARI201309040,TOR,ARI,2013/09/04,0,1
ARI201309130,COL,ARI,2013/09/13,0,3
ARI201309140,COL,ARI,2013/09/14,0,3
ARI201309150,COL,ARI,2013/09/15,0,1
ARI201309160,LAN,ARI,2013/09/16,0,0
ARI201309170,LAN,ARI,2013/09/17,0,0
ARI201309180,LAN,ARI,2013/09/18,1,5
ARI201309190,LAN,ARI,2013/09/19,0,0
ARI201309270,WAS,ARI,2013/09/27,0,2
ARI201309280,WAS,ARI,2013/09/28,0,0
ARI201309290,WAS,ARI,2013/09/29,0,2
ARI201403220,LAN,ARI,2014/03/22,0,0
ARI201403230,LAN,ARI,2014/03/23,0,4
ARI201403310,SFN,ARI,2014/03/31,2,1
ARI201404010,SFN,ARI,2014/04/01,0,0
ARI201404020,SFN,ARI,2014/04/02,0,0
ARI201404030,SFN,ARI,2014/04/03,0,0
ARI201404110,LAN,ARI,2014/04/11,0,0
ARI201404120,LAN,ARI,2014/04/12,1,3
ARI201404130,LAN,ARI,2014/04/13,0,0
ARI201404140,NYN,ARI,2014/04/14,0,0
ARI201404150,NYN,ARI,2014/04/15,0,0
ARI201404160,NYN,ARI,2014/04/16,2,2
ARI201404250,PHI,ARI,2014/04/25,1,1
ARI201404260,PHI,ARI,2014/04/26,0,0
ARI201404270,PHI,ARI,2014/04/27,0,0
ARI201404280,COL,ARI,2014/04/28,1,0
ARI201404290,COL,ARI,2014/04/29,1,0
ARI201404300,COL,ARI,2014/04/30,0,1
ARI201405120,WAS,ARI,2014/05/12,2,0
ARI201405130,WAS,ARI,2014/05/13,0,0
ARI201405140,WAS,ARI,2014/05/14,4,0
ARI201405160,LAN,ARI,2014/05/16,0,0
ARI201405170,LAN,ARI,2014/05/17,0,4
ARI201405180,LAN,ARI,2014/05/18,0,0
ARI201405260,SDN,ARI,2014/05/26,0,2
ARI201405270,SDN,ARI,2014/05/27,0,0
ARI201405280,SDN,ARI,2014/05/28,0,0
ARI201405290,CIN,ARI,2014/05/29,0,0
ARI201405300,CIN,ARI,2014/05/30,1,0
ARI201405310,CIN,ARI,2014/05/31,0,0
ARI201406010,CIN,ARI,2014/06/01,0,0
ARI201406060,ATL,ARI,2014/06/06,2,0
ARI201406070,ATL,ARI,2014/06/07,0,1
ARI201406080,ATL,ARI,2014/06/08,1,0
ARI201406090,HOU,ARI,2014/06/09,0,0
ARI201406100,HOU,ARI,2014/06/10,0,1
ARI201406160,MIL,ARI,2014/06/16,3,0
ARI201406170,MIL,ARI,2014/06/17,0,1
ARI201406180,MIL,ARI,2014/06/18,0,1
ARI201406190,MIL,ARI,2014/06/19,0,0
ARI201406200,SFN,ARI,2014/06/20,0,0
ARI201406210,SFN,ARI,2014/06/21,0,0
ARI201406220,SFN,ARI,2014/06/22,3,1
ARI201406240,CLE,ARI,2014/06/24,0,1
ARI201406250,CLE,ARI,2014/06/25,0,1
ARI201407070,MIA,ARI,2014/07/07,0,0
ARI201407080,MIA,ARI,2014/07/08,2,0
ARI201407090,MIA,ARI,2014/07/09,2,3
ARI201407180,CHN,ARI,2014/07/18,0,0
ARI201407190,CHN,ARI,2014/07/19,0,2
ARI201407200,CHN,ARI,2014/07/20,0,0
ARI201407210,DET,ARI,2014/07/21,0,0
ARI201407220,DET,ARI,2014/07/22,0,2
ARI201407230,DET,ARI,2014/07/23,0,0
ARI201407310,PIT,ARI,2014/07/31,0,1
ARI201408010,PIT,ARI,2014/08/01,5,0
ARI201408020,PIT,ARI,2014/08/02,3,2
ARI201408030,PIT,ARI,2014/08/03,0,1
ARI201408050,KCA,ARI,2014/08/05,1,0
ARI201408060,KCA,ARI,2014/08/06,1,1
ARI201408070,KCA,ARI,2014/08/07,1,0
ARI201408080,COL,ARI,2014/08/08,2,0
ARI201408090,COL,ARI,2014/08/09,0,9
ARI201408100,COL,ARI,2014/08/10,2,0
ARI201408220,SDN,ARI,2014/08/22,1,1
ARI201408230,SDN,ARI,2014/08/23,0,3
ARI201408240,SDN,ARI,2014/08/24,0,0
ARI201408260,LAN,ARI,2014/08/26,0,1
ARI201408270,LAN,ARI,2014/08/27,0,0
ARI201408290,COL,ARI,2014/08/29,0,4
ARI201408300,COL,ARI,2014/08/30,1,0
ARI201408310,COL,ARI,2014/08/31,1,0
ARI201409120,SDN,ARI,2014/09/12,0,0
