home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
DET,left,Top-Left,1,16,0.75,0.9605541724702938,-0.21055417247029384
DET,right,Bottom-Right,0,177,0.9096045197740112,0.9595565367754162,-0.04995201700140495
DET,right,Bottom-Right,1,28,0.8214285714285714,0.953866554805688,-0.13243798337711665
DET,right,OZ,0,614,0.4381107491856677,0.3083341101763489,0.12977663900931885
DET,right,OZ,1,77,0.45454545454545453,0.2893972805327111,0.16514817401274345
DET,right,Top-Right,0,133,0.9323308270676691,0.9685429512458977,-0.03621212417822861
DET,right,Top-Right,1,14,0.8571428571428571,0.9646258574300219,-0.10748300028716484
DET,top,OZ,0,443,0.4582392776523702,0.3047274639197664,0.1535118137326038
DET,top,OZ,1,62,0.45161290322580644,0.3048077537946081,0.14680514943119832
DET,top,Top-Left,0,117,0.8803418803418803,0.9635981690919635,-0.08325628875008317
DET,top,Top-Left,1,18,0.9444444444444444,0.9616782887358036,-0.017233844291359213
DET,top,Top-Right,0,107,0.9252336448598131,0.9690141692022051,-0.04378052434239199
DET,top,Top-Right,1,19,1.0,0.9669168614351941,0.033083138564805936
HOU,bottom,Bottom-Left,0,125,0.928,0.9682216040487324,-0.04022160404873232
HOU,bottom,Bottom-Left,1,15,0.8666666666666667,0.9706829240052134,-0.10401625733854669
HOU,bottom,Bottom-Right,0,158,0.9367088607594937,0.9586403356261547,-0.021931474866661027
HOU,bottom,Bottom-Right,1,14,0.7857142857142857,0.9533491029707042,-0.1676348172564185
HOU,bottom,OZ,0,500,0.484,0.30353417475550204,0.18046582524449795
HOU,bottom,OZ,1,59,0.4406779661016949,0.2792164853474664,0.1614614807542285
HOU,left,Bottom-Left,0,95,0.8842105263157894,0.9684453737133674,-0.08423484739757792
HOU,left,Bottom-Left,1,18,0.8888888888888888,0.9675964617398649,-0.07870757285097607
HOU,left,OZ,0,502,0.4103585657370518,0.3111621922133704,0.09919637352368144
HOU,left,OZ,1,67,0.3582089552238806,0.3074610003842398,0.050747954839640785
HOU,left,Top-Left,0,108,0.8796296296296297,0.963853456641141,-0.08422382701151132
HOU,left,Top-Left,1,16,0.75,0.9620312683515944,-0.21203126835159436
HOU,right,Bottom-Right,0,173,0.7976878612716763,0.9583402145452429,-0.16065235327356653
HOU,right,Bottom-Right,1,21,0.8095238095238095,0.9533198529073055,-0.14379604338349594
HOU,right,OZ,0,579,0.4214162348877375,0.2969201402144361,0.12449609467330142
HOU,right,OZ,1,76,0.42105263157894735,0.29569785082989225,0.1253547807490551
HOU,right,Top-Right,0,121,0.8842975206611571,0.968458548442449,-0.08416102778129197
HOU,right,Top-Right,1,10,0.8,0.9692698837553186,-0.1692698837553186
HOU,top,OZ,0,391,0.5089514066496164,0.30645994849772157,0.2024914581518948
HOU,top,OZ,1,55,0.5454545454545454,0.29839996563152843,0.24705457982301698
HOU,top,Top-Left,0,131,0.9465648854961832,0.9633192088445512,-0.016754323348368017
HOU,top,Top-Left,1,13,1.0,0.9577909247009464,0.0422090752990536
HOU,top,Top-Right,0,124,0.9516129032258065,0.9707591587425369,-0.019146255516730437
HOU,top,Top-Right,1,20,0.95,0.9649556660013427,-0.014955666001342793
KC,bottom,Bottom-Left,0,149,0.959731543624161,0.969341326247511,-0.009609782623349994
KC,bottom,Bottom-Left,1,17,0.9411764705882353,0.9629130111892228,-0.02173654060098751
KC,bottom,Bottom-Right,0,175,0.9314285714285714,0.9596769526541438,-0.028248381225572383
KC,bottom,Bottom-Right,1,25,1.0,0.9512195596502145,0.04878044034978546
KC,bottom,OZ,0,577,0.49220103986135183,0.30890353464930087,0.18329750521205096
KC,bottom,OZ,1,77,0.44155844155844154,0.3013599913566695,0.14019845020177202
KC,left,Bottom-Left,0,135,0.9111111111111111,0.9680169029488522,-0.05690579183774114
KC,left,Bottom-Left,1,22,0.8181818181818182,0.9636012236873065,-0.14541940550548826
KC,left,OZ,0,525,0.38095238095238093,0.31699833177132974,0.06395404918105119
KC,left,OZ,1,62,0.4032258064516129,0.31278324600894436,0.09044256044266852
KC,left,Top-Left,0,124,0.8467741935483871,0.9654874636849701,-0.11871327013658295
KC,left,Top-Left,1,22,0.7727272727272727,0.9603601339803483,-0.18763286125307554
KC,right,Bottom-Right,0,174,0.9252873563218391,0.9585849458289705,-0.03329758950713135
KC,right,Bottom-Right,1,20,0.8,0.9585847682630642,-0.1585847682630641
KC,right,OZ,0,640,0.4421875,0.30792077707159116,0.13426672292840885
KC,right,OZ,1,90,0.34444444444444444,0.28714082131412244,0.057303623130322
KC,right,Top-Right,0,122,0.8934426229508197,0.9695807253495417,-0.07613810239872199
KC,right,Top-Right,1,12,0.9166666666666666,0.9715947416177303,-0.054928074951063666
