season,game_pk,game_date,home_team,away_team,top1_elapsed_seconds,visitor_batters_top1,visitor_pitches_top1,n_empty_top1,n_on_top1,home_starter_id,visiting_starter_id,home_runs_bottom1,home_tempo_be,home_tempo_ro,visiting_starter_tempo_be,visiting_starter_tempo_ro,top1_est_seconds,top1_elapsed_seconds_final
2015,415908,2015-09-22,MIA,PHI,535.0,5,22,9,13,543408,421685,0,15.163,15.163,14.682,14.682,333.586,535.0
2015,415907,2015-09-22,TOR,NYY,839.0,7,26,2,24,462136,622663,0,15.354,15.354,13.421,13.421,399.20399999999995,839.0
2015,415906,2015-09-22,CHC,MIL,379.0,4,14,2,12,453562,572788,0,16.517,16.517,16.759,16.759,231.238,379.0
2015,415905,2015-09-22,MIN,CLE,493.0,4,17,6,11,429722,517593,0,15.147,15.147,15.382,15.382,257.499,493.0
2015,415904,2015-09-22,STL,CIN,348.0,4,18,18,0,407793,572102,0,15.958,15.958,15.761,15.761,287.244,348.0
2015,415903,2015-09-22,DET,CWS,361.0,3,19,19,0,596057,500779,0,14.047,14.047,15.639,15.639,266.89300000000003,361.0
2015,415902,2015-09-22,WSH,BAL,216.0,4,10,7,3,461829,434622,0,14.547,14.547,14.97,14.97,145.47000000000003,216.0
2015,415901,2015-09-22,NYM,ATL,320.0,4,12,2,10,548337,605538,1,17.686,17.686,15.637,15.637,212.23200000000003,320.0
2015,415900,2015-09-22,LAD,AZ,222.0,3,10,10,0,622072,592662,0,13.04,13.04,15.621,15.621,130.39999999999998,222.0
2015,415899,2015-09-22,HOU,LAA,617.0,6,21,13,8,621121,502327,0,16.025,16.025,14.142,14.142,336.525,617.0
2015,415898,2015-09-21,BOS,TB,842.0,7,17,4,13,593958,502042,0,13.245,13.245,16.632,16.632,225.165,842.0
2015,415897,2015-09-21,COL,PIT,281.0,5,11,11,0,592351,150359,0,15.727,15.727,18.82,18.82,172.997,281.0
2015,415896,2015-09-21,TOR,NYY,463.0,4,16,14,2,456034,476589,3,18.924,18.924,14.712,14.712,302.784,463.0
2015,415895,2015-09-21,CHC,MIL,756.0,6,25,6,19,434628,503449,0,15.373,15.373,16.056,16.056,384.325,756.0
2015,415894,2015-09-21,STL,CIN,810.0,6,28,6,22,448802,543424,0,15.728,15.728,14.569,14.569,440.384,810.0
2015,415893,2015-09-21,DET,CWS,184.0,3,8,8,0,150116,605304,0,,,,,,184.0
2015,415891,2015-09-21,NYM,ATL,143.0,3,9,9,0,477003,571946,0,13.58,13.58,15.181,15.181,122.22,143.0
2015,415890,2015-09-21,LAD,AZ,304.0,4,14,7,7,474463,468504,2,12.96,12.96,14.73,14.73,181.44,304.0
2015,415889,2015-09-21,HOU,LAA,394.0,4,16,13,3,572971,450308,0,15.141,15.141,15.715,15.715,242.256,394.0
2015,414769,2015-09-21,DET,CWS,267.0,3,15,15,0,594986,502188,0,15.648,15.648,17.317,17.317,234.72,267.0
2015,415888,2015-09-20,CHC,STL,686.0,6,25,17,8,452657,593372,0,15.949,15.949,12.913,12.913,398.72499999999997,686.0
2015,415887,2015-09-20,TEX,SEA,288.0,3,11,2,9,502706,433587,0,15.59,15.59,16.517,16.517,171.49,288.0
2015,415886,2015-09-20,COL,SD,548.0,5,22,19,3,452718,448306,1,18.282,18.282,16.166,16.166,402.204,548.0
2015,415885,2015-09-20,LAD,PIT,566.0,5,22,14,8,502211,543037,1,15.173,15.173,14.302,14.302,333.806,566.0
2015,415884,2015-09-20,ATL,PHI,203.0,3,12,12,0,527054,605400,1,16.576,16.576,16.377,16.377,198.912,203.0
2015,415883,2015-09-20,HOU,OAK,158.0,3,9,9,0,543521,605156,0,13.493,13.493,15.316,15.316,121.437,158.0
2015,415882,2015-09-20,NYM,NYY,230.0,3,11,11,0,518774,282332,1,14.928,14.928,17.718,17.718,164.208,230.0
2015,415881,2015-09-20,WSH,MIA,562.0,4,15,2,13,544931,592593,3,15.622,15.622,16.355,16.355,234.33,562.0
2015,415880,2015-09-20,DET,KC,740.0,7,26,10,16,430580,450665,0,16.929,16.929,15.249,15.249,440.154,740.0
2015,415879,2015-09-20,MIL,CIN,232.0,4,11,10,1,516414,543101,0,,,13.52,13.52,,232.0
2015,415878,2015-09-20,CLE,CWS,426.0,3,14,7,7,458708,433579,0,14.348,14.348,14.311,14.311,200.872,426.0
2015,415877,2015-09-20,TOR,BOS,478.0,4,21,5,16,279824,448179,0,12.324,12.324,12.518,12.518,258.804,478.0
2015,415876,2015-09-20,TB,BAL,656.0,5,25,9,16,543606,592332,1,15.787,15.787,15.849,15.849,394.675,656.0
2015,415875,2015-09-20,SF,AZ,153.0,3,7,4,3,218596,476451,0,16.351,16.351,18.251,18.251,114.457,153.0
2015,415874,2015-09-20,MIN,LAA,339.0,4,12,3,9,608648,533167,0,16.016,16.016,14.738,14.738,192.19199999999998,339.0
2015,415873,2015-09-19,CHC,STL,133.0,3,7,7,0,475243,608379,2,16.679,16.679,13.14,13.14,116.75299999999999,133.0
2015,415872,2015-09-19,TEX,SEA,351.0,4,11,3,8,430935,573064,1,15.814,15.814,14.038,14.038,173.954,351.0
2015,415871,2015-09-19,COL,SD,332.0,4,17,15,2,456071,572362,4,16.044,16.044,13.807,13.807,272.748,332.0
2015,415870,2015-09-19,LAD,PIT,549.0,4,20,11,9,477132,434538,1,13.302,13.302,15.282,15.282,266.03999999999996,549.0
2015,415869,2015-09-19,ATL,PHI,519.0,4,23,17,6,543901,595191,0,16.65,16.65,15.187,15.187,382.94999999999993,519.0
2015,415868,2015-09-19,HOU,OAK,923.0,6,29,1,28,431148,543243,3,14.88,14.88,16.308,16.308,431.52000000000004,923.0
2015,415867,2015-09-19,NYM,NYY,521.0,6,21,14,7,592789,501381,0,15.287,15.287,16.231,16.231,321.027,521.0
2015,415866,2015-09-19,WSH,MIA,536.0,6,19,4,15,519455,543272,0,14.163,14.163,15.19,15.19,269.097,536.0
2015,415865,2015-09-19,DET,KC,280.0,3,13,13,0,571510,450172,0,13.137,13.137,18.151,18.151,170.781,280.0
2015,415864,2015-09-19,MIL,CIN,494.0,4,19,14,5,543380,595001,2,19.376,19.376,17.667,17.667,368.144,494.0
2015,415863,2015-09-19,CLE,CWS,364.0,3,15,15,0,471911,607074,0,14.667,14.667,14.945,14.945,220.005,364.0
2015,415862,2015-09-19,TOR,BOS,197.0,4,9,5,4,285079,489119,0,13.136,13.136,11.261,11.261,118.22399999999999,197.0
2015,415861,2015-09-19,TB,BAL,342.0,5,12,4,8,541640,612672,1,15.128,15.128,15.349,15.349,181.536,342.0
2015,415860,2015-09-19,SF,AZ,340.0,5,10,2,8,502190,571578,0,13.446,13.446,13.881,13.881,134.46,340.0
2015,415859,2015-09-19,MIN,LAA,360.0,3,9,5,4,460059,572070,0,17.372,17.372,16.365,16.365,156.348,360.0
2015,415844,2015-09-19,MIN,LAA,272.0,3,14,14,0,502043,571760,0,16.202,16.202,13.639,13.639,226.82800000000003,272.0
2015,415858,2015-09-18,CHC,STL,193.0,3,11,11,0,429717,458681,3,14.179,14.179,15.326,15.326,155.969,193.0
2015,415857,2015-09-18,TEX,SEA,525.0,5,20,8,12,451596,572020,0,16.116,16.116,13.889,13.889,322.32,525.0
2015,415856,2015-09-18,COL,SD,226.0,3,13,13,0,518452,453178,0,14.321,14.321,16.421,16.421,186.173,226.0
2015,415855,2015-09-18,LAD,PIT,610.0,5,21,10,11,425844,502046,1,17.064,17.064,15.15,15.15,358.344,610.0
2015,415854,2015-09-18,ATL,PHI,613.0,4,21,8,13,554234,605388,0,15.933,15.933,16.602,16.602,334.59299999999996,613.0
2015,415853,2015-09-18,HOU,OAK,176.0,3,8,8,0,571666,467094,1,17.084,17.084,16.228,16.228,136.672,176.0
2015,415852,2015-09-18,NYM,NYY,584.0,6,22,6,16,571927,547888,0,12.195,12.195,17.55,17.55,268.29,584.0
2015,415851,2015-09-18,WSH,MIA,326.0,5,12,10,2,453286,605228,0,15.792,15.792,13.916,13.916,189.504,326.0
2015,415850,2015-09-18,DET,KC,454.0,4,17,9,8,434378,456501,1,16.978,16.978,14.279,14.279,288.62600000000003,454.0
2015,415849,2015-09-18,MIL,CIN,556.0,6,20,5,15,605200,605232,0,14.617,14.617,17.283,17.283,292.34000000000003,556.0
2015,415848,2015-09-18,CLE,CWS,436.0,4,15,4,11,594736,519242,0,17.035,17.035,14.014,14.014,255.52499999999998,436.0
2015,415847,2015-09-18,TOR,BOS,271.0,3,14,14,0,573186,519144,0,13.875,13.875,15.616,15.616,194.25,271.0
2015,415846,2015-09-18,TB,BAL,218.0,3,14,14,0,592767,592869,0,14.719,14.719,19.173,19.173,206.066,218.0
2015,415845,2015-09-18,SF,AZ,540.0,5,20,6,14,518516,523989,0,17.184,17.184,16.442,16.442,343.68000000000006,540.0
2015,415843,2015-09-17,ATL,TOR,592.0,4,19,5,14,605538,462136,0,15.637,15.637,15.354,15.354,297.103,592.0
2015,415842,2015-09-17,MIL,STL,289.0,5,10,4,6,519076,407793,0,18.064,18.064,15.958,15.958,180.64,289.0
2015,415841,2015-09-17,CWS,OAK,319.0,3,15,15,0,500779,543594,0,15.639,15.639,,,234.58499999999998,319.0
2015,415840,2015-09-17,WSH,MIA,666.0,5,20,16,4,543699,543054,0,14.588,14.588,16.757,16.757,291.76,666.0
2015,415839,2015-09-17,CLE,KC,241.0,4,8,3,5,446372,570649,0,15.012,15.012,14.633,14.633,120.096,241.0
2015,415838,2015-09-17,TEX,HOU,463.0,4,20,14,6,407890,621121,0,15.1,15.1,16.025,16.025,302.0,463.0
2015,415837,2015-09-17,PIT,CHC,718.0,5,16,1,15,450203,543294,0,14.074,14.074,14.097,14.097,225.184,718.0
2015,415836,2015-09-17,TB,BAL,215.0,3,12,12,0,519043,501957,0,15.183,15.183,15.296,15.296,182.196,215.0
2015,415835,2015-09-17,MIN,LAA,740.0,5,27,13,14,543548,502327,5,14.815,14.815,14.142,14.142,400.005,740.0
2015,415834,2015-09-16,PHI,WSH,244.0,3,12,12,0,594742,461829,0,15.549,15.549,14.547,14.547,186.588,244.0
2015,415833,2015-09-16,ATL,TOR,750.0,7,26,13,13,571946,456034,1,15.181,15.181,18.924,18.924,394.70599999999996,750.0
2015,415832,2015-09-16,MIL,STL,360.0,4,15,4,11,503449,448802,0,16.056,16.056,15.728,15.728,240.84000000000003,360.0
2015,415831,2015-09-16,AZ,SD,306.0,3,16,13,3,592662,488768,0,15.621,15.621,14.65,14.65,249.936,306.0
2015,415830,2015-09-16,CWS,OAK,384.0,3,13,3,10,605304,592533,2,,,,,,384.0
2015,415829,2015-09-16,TB,NYY,416.0,4,14,1,13,502042,622663,0,16.632,16.632,13.421,13.421,232.848,416.0
2015,415828,2015-09-16,NYM,MIA,190.0,3,10,10,0,112526,543045,0,15.383,15.383,12.779,12.779,153.82999999999998,190.0
2015,415827,2015-09-16,CLE,KC,172.0,3,9,9,0,517593,518633,1,15.382,15.382,16.45,16.45,138.438,172.0
2015,415826,2015-09-16,TEX,HOU,321.0,3,16,16,0,527048,572971,6,13.752,13.752,15.141,15.141,220.032,321.0
2015,415825,2015-09-16,MIN,DET,814.0,6,28,7,21,429722,596057,0,15.147,15.147,14.047,14.047,424.116,814.0
2015,415824,2015-09-16,LAD,COL,188.0,3,10,10,0,622072,407822,0,13.04,13.04,19.137,19.137,130.39999999999998,188.0
2015,415823,2015-09-16,SF,CIN,247.0,3,13,13,0,408241,547179,1,15.935,15.935,14.18,14.18,207.155,247.0
2015,415822,2015-09-16,PIT,CHC,509.0,4,18,8,10,150359,453562,0,18.82,18.82,16.517,16.517,338.76,509.0
2015,415821,2015-09-16,BAL,BOS,239.0,3,13,13,0,605541,596064,0,17.05,17.05,15.114,15.114,221.65,239.0
2015,415820,2015-09-16,SEA,LAA,564.0,4,18,8,10,547874,450308,0,18.359,18.359,15.715,15.715,330.46200000000005,564.0
2015,415819,2015-09-15,PHI,WSH,427.0,4,17,17,0,571527,544931,0,14.448,14.448,15.622,15.622,245.616,427.0
2015,415818,2015-09-15,ATL,TOR,228.0,3,11,11,0,527054,279824,0,16.576,16.576,12.324,12.324,182.336,228.0
2015,415817,2015-09-15,MIL,STL,300.0,4,13,10,3,516414,593372,0,,,12.913,12.913,,300.0
2015,415816,2015-09-15,AZ,SD,265.0,3,12,12,0,468504,475115,0,14.73,14.73,15.015,15.015,176.76,265.0
2015,415815,2015-09-15,CWS,OAK,1045.0,10,38,2,36,502188,605156,2,17.317,17.317,15.316,15.316,658.046,1045.0
2015,415814,2015-09-15,TB,NYY,400.0,4,18,18,0,543606,476589,1,15.787,15.787,14.712,14.712,284.166,400.0
2015,415813,2015-09-15,NYM,MIA,329.0,3,10,5,5,594798,543408,1,15.249,15.249,15.163,15.163,152.49,329.0
2015,415812,2015-09-15,CLE,KC,222.0,3,10,10,0,458708,450665,0,14.348,14.348,15.249,15.249,143.48000000000002,222.0
2015,415811,2015-09-15,TEX,HOU,316.0,4,10,5,5,502706,543521,4,15.59,15.59,13.493,13.493,155.9,316.0
2015,415810,2015-09-15,MIN,DET,676.0,6,23,7,16,461833,430580,0,14.879,14.879,16.929,16.929,342.217,676.0
2015,415809,2015-09-15,LAD,COL,326.0,5,10,1,9,474463,543734,1,12.96,12.96,14.658,14.658,129.60000000000002,326.0
2015,415808,2015-09-15,SF,CIN,958.0,7,32,4,28,518790,543424,0,15.373,15.373,14.569,14.569,491.936,958.0
2015,415807,2015-09-15,PIT,CHC,296.0,5,11,5,6,457918,452657,0,15.915,15.915,15.949,15.949,175.065,296.0
2015,415806,2015-09-15,BAL,BOS,533.0,4,25,19,6,434622,523260,0,14.97,14.97,16.583,16.583,374.25,533.0
2015,415805,2015-09-15,SEA,LAA,179.0,3,9,9,0,433587,607374,1,16.517,16.517,16.186,16.186,148.653,179.0
2015,415228,2015-09-15,PIT,CHC,535.0,4,20,12,8,543037,434628,3,14.302,14.302,15.373,15.373,286.03999999999996,535.0
2015,415804,2015-09-14,PHI,WSH,319.0,5,12,6,6,605400,519455,0,16.377,16.377,14.163,14.163,196.524,319.0
2015,415803,2015-09-14,AZ,SD,1323.0,9,37,10,27,476451,448306,1,18.251,18.251,16.166,16.166,675.287,1323.0
2015,415802,2015-09-14,CWS,OAK,164.0,3,9,9,0,433579,543243,0,14.311,14.311,16.308,16.308,128.799,164.0
2015,415801,2015-09-14,TB,NYY,321.0,3,13,13,0,541640,282332,0,15.128,15.128,17.718,17.718,196.664,321.0
2015,415800,2015-09-14,NYM,MIA,289.0,3,12,12,0,548337,592593,0,17.686,17.686,16.355,16.355,212.232,289.0
2015,415799,2015-09-14,CLE,KC,447.0,4,14,10,4,471911,450172,1,14.667,14.667,18.151,18.151,205.338,447.0
2015,415798,2015-09-14,TEX,HOU,449.0,5,16,11,5,430935,431148,0,15.814,15.814,14.88,14.88,253.024,449.0
2015,415797,2015-09-14,MIN,DET,625.0,5,21,5,16,608648,543456,4,16.016,16.016,16.16,16.16,336.33599999999996,625.0
2015,415796,2015-09-14,LAD,COL,679.0,5,22,9,13,477132,592351,0,13.302,13.302,15.727,15.727,292.644,679.0
2015,415795,2015-09-14,SF,CIN,401.0,4,18,16,2,218596,572102,2,16.351,16.351,15.761,15.761,294.318,401.0
2015,415794,2015-09-14,BAL,BOS,686.0,5,29,13,16,592332,593958,1,15.849,15.849,13.245,13.245,459.621,686.0
2015,415793,2015-09-14,SEA,LAA,276.0,3,16,16,0,592836,572070,0,12.675,12.675,16.365,16.365,202.8,276.0
2015,415792,2015-09-13,MIA,WSH,506.0,4,17,4,13,543272,453286,0,15.19,15.19,15.792,15.792,258.23,506.0
2015,415791,2015-09-13,NYY,TOR,374.0,4,12,8,4,547888,285079,0,17.55,17.55,13.136,13.136,210.60000000000002,374.0
2015,415790,2015-09-13,CIN,STL,364.0,4,15,8,7,628452,608379,0,12.982,12.982,13.14,13.14,194.73,364.0
2015,415789,2015-09-13,SF,SD,499.0,6,18,10,8,502190,628333,0,13.446,13.446,15.248,15.248,242.02800000000002,499.0
2015,415788,2015-09-13,TEX,OAK,607.0,4,22,10,12,592346,467094,1,15.134,15.134,16.228,16.228,332.948,607.0
2015,415787,2015-09-13,ATL,NYM,221.0,3,13,13,0,543901,477003,0,16.65,16.65,13.58,13.58,216.45,221.0
2015,415786,2015-09-13,CWS,MIN,887.0,8,29,4,25,519242,502043,0,14.014,14.014,16.202,16.202,406.40599999999995,887.0
2015,415785,2015-09-13,PIT,MIL,740.0,6,27,8,19,434538,543380,0,15.282,15.282,19.376,19.376,412.61400000000003,740.0
2015,415784,2015-09-13,AZ,LAD,670.0,6,20,1,19,571578,425844,0,13.881,13.881,17.064,17.064,277.62,670.0
2015,415783,2015-09-13,BAL,KC,486.0,4,22,13,9,612672,456501,3,15.349,15.349,14.279,14.279,337.678,486.0
2015,415782,2015-09-13,LAA,HOU,715.0,5,22,10,12,571760,571666,1,13.639,13.639,17.084,17.084,300.058,715.0
2015,415781,2015-09-13,CLE,DET,404.0,5,15,7,8,594736,434378,0,17.035,17.035,16.978,16.978,255.525,404.0
2015,415780,2015-09-13,SEA,COL,516.0,4,19,7,12,572020,452718,0,13.889,13.889,18.282,18.282,263.891,516.0
2015,415779,2015-09-13,PHI,CHC,592.0,6,23,15,8,421685,429717,2,14.682,14.682,14.179,14.179,337.68600000000004,592.0
2015,415778,2015-09-13,TB,BOS,387.0,4,19,15,4,592767,448179,0,14.719,14.719,12.518,12.518,279.661,387.0
2015,415751,2015-09-13,CLE,DET,201.0,3,12,12,0,545333,150116,2,15.082,15.082,,,180.984,201.0
2015,415777,2015-09-12,MIA,WSH,478.0,5,21,2,19,605228,543699,0,13.916,13.916,14.588,14.588,292.236,478.0
2015,415776,2015-09-12,NYY,TOR,292.0,3,14,14,0,501381,462136,1,16.231,16.231,15.354,15.354,227.23400000000004,292.0
2015,415775,2015-09-12,CIN,STL,938.0,6,33,7,26,543101,458681,0,13.52,13.52,15.326,15.326,446.15999999999997,938.0
2015,415774,2015-09-12,SF,SD,411.0,3,18,18,0,518516,453178,0,17.184,17.184,16.421,16.421,309.312,411.0
2015,415773,2015-09-12,TEX,OAK,497.0,5,19,6,13,451596,543594,0,16.116,16.116,,,306.20399999999995,497.0
2015,415772,2015-09-12,ATL,NYM,185.0,3,10,10,0,554234,592789,1,15.933,15.933,15.287,15.287,159.32999999999998,185.0
2015,415771,2015-09-12,CWS,MIN,996.0,7,33,6,27,500779,543548,0,15.639,15.639,14.815,14.815,516.087,996.0
2015,415770,2015-09-12,PIT,MIL,217.0,3,10,10,0,502046,605200,0,15.15,15.15,14.617,14.617,151.5,217.0
2015,415769,2015-09-12,AZ,LAD,985.0,7,29,6,23,523989,502211,0,16.442,16.442,15.173,15.173,476.818,985.0
2015,415768,2015-09-12,BAL,KC,315.0,3,17,17,0,501957,570649,1,15.296,15.296,14.633,14.633,260.032,315.0
2015,415767,2015-09-12,LAA,HOU,420.0,4,14,10,4,502327,621121,0,14.142,14.142,16.025,16.025,197.988,420.0
2015,415765,2015-09-12,SEA,COL,181.0,3,10,10,0,606273,456071,0,15.916,15.916,16.044,16.044,159.16,181.0
2015,415764,2015-09-12,PHI,CHC,633.0,5,20,5,15,595191,475243,0,15.187,15.187,16.679,16.679,303.74,633.0
2015,415763,2015-09-12,TB,BOS,523.0,6,20,12,8,519043,519144,0,15.183,15.183,15.616,15.616,303.65999999999997,523.0
2015,415747,2015-09-12,NYY,TOR,540.0,5,19,5,14,467100,573186,0,15.149,15.149,13.875,13.875,287.83099999999996,540.0
2015,415762,2015-09-11,MIA,WSH,581.0,5,23,5,18,543054,461829,0,16.757,16.757,14.547,14.547,385.41100000000006,581.0
2015,415761,2015-09-11,NYY,TOR,981.0,8,32,19,13,622663,456034,0,13.421,13.421,18.924,18.924,429.472,981.0
2015,415760,2015-09-11,CIN,STL,485.0,5,21,7,14,547179,407793,0,14.18,14.18,15.958,15.958,297.78,485.0
2015,415759,2015-09-11,SF,SD,131.0,3,6,6,0,408241,488768,0,15.935,15.935,14.65,14.65,95.61,131.0
2015,415758,2015-09-11,TEX,OAK,140.0,3,7,7,0,407890,445926,3,15.1,15.1,13.18,13.18,105.7,140.0
2015,415757,2015-09-11,ATL,NYM,394.0,4,16,10,6,605538,571927,0,15.637,15.637,12.195,12.195,250.192,394.0
2015,415756,2015-09-11,CWS,MIN,684.0,6,27,5,22,605304,429722,0,,,15.147,15.147,,684.0
2015,415755,2015-09-11,PIT,MIL,467.0,6,19,14,5,450203,519076,0,14.074,14.074,18.064,18.064,267.406,467.0
2015,415754,2015-09-11,AZ,LAD,250.0,3,14,14,0,592662,622072,4,15.621,15.621,13.04,13.04,218.69400000000002,250.0
2015,415753,2015-09-11,BAL,KC,312.0,4,15,15,0,605541,518633,0,17.05,17.05,16.45,16.45,255.75,312.0
2015,415752,2015-09-11,LAA,HOU,531.0,5,20,5,15,450308,572971,0,15.715,15.715,15.141,15.141,314.3,531.0
2015,415750,2015-09-11,SEA,COL,309.0,4,11,3,8,547874,518452,0,18.359,18.359,14.321,14.321,201.949,309.0
2015,415749,2015-09-11,PHI,CHC,557.0,5,21,5,16,605388,453562,0,16.602,16.602,16.517,16.517,348.642,557.0
2015,415748,2015-09-11,TB,BOS,902.0,6,33,17,16,502042,489119,3,16.632,16.632,11.261,11.261,548.856,902.0
2015,415741,2015-09-11,PHI,CHC,884.0,7,28,11,17,594742,543294,0,15.549,15.549,14.097,14.097,435.37199999999996,884.0
2015,415746,2015-09-10,SEA,TEX,325.0,4,16,13,3,433587,502706,2,16.517,16.517,15.59,15.59,264.272,325.0
2015,415745,2015-09-10,CIN,STL,587.0,5,22,5,17,543424,448802,0,14.569,14.569,15.728,15.728,320.51800000000003,587.0
2015,415744,2015-09-10,ATL,NYM,497.0,4,23,16,7,571946,112526,0,15.181,15.181,15.383,15.383,349.163,497.0
2015,415743,2015-09-10,PIT,MIL,560.0,6,20,13,7,150359,503449,0,18.82,18.82,16.056,16.056,376.4,560.0
2015,415742,2015-09-10,CLE,DET,529.0,5,16,8,8,517593,430580,0,15.382,15.382,16.929,16.929,246.112,529.0
2015,415023,2015-09-10,SD,COL,246.0,4,11,11,0,475115,407822,0,15.015,15.015,19.137,19.137,165.16500000000002,246.0
2015,415740,2015-09-09,BOS,TOR,424.0,3,17,17,0,523260,571800,0,16.583,16.583,15.784,15.784,281.91099999999994,424.0
2015,415739,2015-09-09,SEA,TEX,348.0,4,23,17,6,573064,527048,1,14.038,14.038,13.752,13.752,322.874,348.0
2015,415738,2015-09-09,DET,TB,230.0,3,12,12,0,543456,543606,0,16.16,16.16,15.787,15.787,193.92000000000002,230.0
2015,415737,2015-09-09,AZ,SF,330.0,3,15,15,0,643327,518790,0,15.983,15.983,15.373,15.373,239.745,330.0
2015,415736,2015-09-09,CIN,PIT,266.0,4,10,5,5,572102,457918,0,15.761,15.761,15.915,15.915,157.60999999999999,266.0
2015,415735,2015-09-09,WSH,NYM,336.0,4,10,3,7,544931,594798,1,15.622,15.622,15.249,15.249,156.22,336.0
2015,415734,2015-09-09,KC,MIN,277.0,3,12,12,0,450665,460059,0,15.249,15.249,17.372,17.372,182.988,277.0
2015,415733,2015-09-09,MIA,MIL,400.0,4,13,6,7,543408,516414,0,15.163,15.163,,,197.11900000000003,400.0
2015,415732,2015-09-09,LAA,LAD,454.0,5,18,11,7,572070,543921,0,16.365,16.365,,,294.57,454.0
2015,415731,2015-09-09,OAK,HOU,326.0,4,9,2,7,605156,543521,0,15.316,15.316,13.493,13.493,137.844,326.0
2015,415730,2015-09-09,SD,COL,634.0,7,17,2,15,448306,543734,1,16.166,16.166,14.658,14.658,274.822,634.0
2015,415729,2015-09-09,CWS,CLE,442.0,4,17,13,4,502188,458708,0,17.317,17.317,14.348,14.348,294.389,442.0
2015,415728,2015-09-09,STL,CHC,638.0,6,25,14,11,593372,452657,1,12.913,12.913,15.949,15.949,322.82500000000005,638.0
2015,415727,2015-09-09,NYY,BAL,535.0,5,20,6,14,282332,434622,1,17.718,17.718,14.97,14.97,354.36,535.0
2015,415726,2015-09-09,PHI,ATL,564.0,5,21,2,19,571527,527054,0,14.448,14.448,16.576,16.576,303.408,564.0
2015,415725,2015-09-08,BOS,TOR,824.0,5,25,2,23,596064,285079,0,15.114,15.114,13.136,13.136,377.85,824.0
2015,415724,2015-09-08,SEA,TEX,225.0,3,13,13,0,592836,430935,0,12.675,12.675,15.814,15.814,164.775,225.0
2015,415723,2015-09-08,DET,TB,240.0,3,11,11,0,571510,541640,0,13.137,13.137,15.128,15.128,144.507,240.0
2015,415722,2015-09-08,AZ,SF,716.0,4,20,10,10,502624,218596,0,12.958,12.958,16.351,16.351,259.16,716.0
2015,415721,2015-09-08,CIN,PIT,421.0,4,15,7,8,628452,434538,0,12.982,12.982,15.282,15.282,194.73,421.0
2015,415720,2015-09-08,WSH,NYM,312.0,3,17,17,0,519455,518774,2,14.163,14.163,14.928,14.928,240.77100000000002,312.0
2015,415719,2015-09-08,KC,MIN,525.0,4,15,3,12,450172,502043,4,18.151,18.151,16.202,16.202,272.265,525.0
2015,415718,2015-09-08,MIA,MIL,286.0,3,12,12,0,543045,543380,1,12.779,12.779,19.376,19.376,153.348,286.0
2015,415717,2015-09-08,LAA,LAD,359.0,4,18,18,0,571760,477132,1,13.639,13.639,13.302,13.302,245.50199999999998,359.0
2015,415716,2015-09-08,OAK,HOU,276.0,3,12,12,0,543243,431148,0,16.308,16.308,14.88,14.88,195.696,276.0
2015,415715,2015-09-08,SD,COL,285.0,3,13,13,0,607067,592351,0,15.106,15.106,15.727,15.727,196.378,285.0
2015,415714,2015-09-08,CWS,CLE,401.0,4,16,5,11,607074,471911,0,14.945,14.945,14.667,14.667,239.12,401.0
2015,415713,2015-09-08,STL,CHC,499.0,5,22,11,11,608379,434628,0,13.14,13.14,15.373,15.373,289.08000000000004,499.0
2015,415712,2015-09-08,NYY,BAL,240.0,3,9,9,0,547888,592332,0,17.55,17.55,15.849,15.849,157.95000000000002,240.0
2015,415711,2015-09-08,PHI,ATL,195.0,3,10,10,0,605400,543901,0,16.377,16.377,16.65,16.65,163.76999999999998,195.0
2015,415710,2015-09-07,BOS,TOR,467.0,5,18,10,8,519144,279824,0,15.616,15.616,12.324,12.324,281.08799999999997,467.0
2015,415709,2015-09-07,SEA,TEX,436.0,4,20,13,7,606273,451596,0,15.916,15.916,16.116,16.116,318.32000000000005,436.0
2015,415708,2015-09-07,DET,TB,410.0,4,15,10,5,150116,592767,0,,,14.719,14.719,,410.0
2015,415707,2015-09-07,AZ,SF,559.0,5,21,14,7,571578,502190,0,13.881,13.881,13.446,13.446,291.501,559.0
2015,415706,2015-09-07,CIN,PIT,272.0,4,12,9,3,543101,502046,0,13.52,13.52,15.15,15.15,162.24,272.0
2015,415705,2015-09-07,WSH,NYM,572.0,4,18,2,16,453286,477003,0,15.792,15.792,13.58,13.58,284.256,572.0
2015,415704,2015-09-07,KC,MIN,596.0,6,27,18,9,570649,543548,1,14.633,14.633,14.815,14.815,395.091,596.0
2015,415703,2015-09-07,MIA,MIL,436.0,4,17,7,10,592593,605200,0,16.355,16.355,14.617,14.617,278.035,436.0
2015,415702,2015-09-07,LAA,LAD,335.0,4,12,3,9,607374,425844,0,16.186,16.186,17.064,17.064,194.232,335.0
2015,415701,2015-09-07,OAK,HOU,667.0,5,21,10,11,467094,571666,1,16.228,16.228,17.084,17.084,340.788,667.0
2015,415700,2015-09-07,SD,COL,560.0,6,20,7,13,453178,452718,2,16.421,16.421,18.282,18.282,328.41999999999996,560.0
2015,415699,2015-09-07,CWS,CLE,268.0,3,12,12,0,519242,545333,0,14.014,14.014,15.082,15.082,168.168,268.0
2015,415698,2015-09-07,STL,CHC,520.0,5,22,14,8,458681,429717,0,15.326,15.326,14.179,14.179,337.172,520.0
