game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,inputtime,oscorer
SLN199704250,COL,SLN,STL09,1997/04/25,0,7:06,night,false,monte901,gormb901,bellw901,crawj901,"""""",pitches,64,ltor,10,dry,none,night,184,29675,ritzk001,benea002,ruffb001,,
SLN199704260,COL,SLN,STL09,1997/04/26,0,1:17,day,false,gormb901,bellw901,crawj901,monte901,"""""",pitches,63,rtol,15,dry,none,cloudy,166,45681,swifb001,morrm001,ruffb001,,
SLN199704270,COL,SLN,STL09,1997/04/27,0,1:18,day,false,bellw901,crawj901,barrm901,gormb901,"""""",pitches,51,tocf,13,damp,drizzle,overcast,170,30615,osbod001,thomm002,,,
SLN199704280,SFN,SLN,STL09,1997/04/28,0,7:06,night,false,kellj901,poncl901,riekr901,wendh901,"""""",pitches,67,ltor,7,wet,none,night,195,21803,benea001,vanlb001,ecked001,,
SLN199704290,SFN,SLN,STL09,1997/04/29,0,7:07,night,false,poncl901,riekr901,wendh901,kellj901,"""""",pitches,73,fromrf,9,dry,none,night,185,23527,fosst001,beckr001,,,
SLN199704300,FLO,SLN,STL09,1997/04/30,0,7:00,night,false,riekr901,wendh901,kellj901,poncl901,"""""",pitches,60,tocf,30,dry,none,night,180,22743,benea002,leita001,,,
SLN199705010,FLO,SLN,STL09,1997/05/01,0,12:36,day,false,wendh901,kellj901,poncl901,riekr901,"""""",pitches,61,torf,10,dry,none,sunny,148,28087,morrm001,ferna001,ecked001,,
SLN199705050,ATL,SLN,STL09,1997/05/05,0,7:06,night,false,quicj901,vanol901,relic901,demud901,"""""",pitches,78,tolf,15,dry,none,night,162,26113,neagd001,benea002,wohlm001,,
SLN199705060,ATL,SLN,STL09,1997/05/06,0,7:06,night,false,vanol901,relic901,demud901,quicj901,"""""",pitches,74,ltor,5,dry,none,night,150,28620,matht002,bielm001,ecked001,,
SLN199705070,PHI,SLN,STL09,1997/05/07,0,7:08,night,false,vanol901,demud901,quicj901,relic901,"""""",pitches,74,fromrf,22,dry,none,night,208,23388,frasj001,harrr001,,,
SLN199705080,PHI,SLN,STL09,1997/05/08,0,12:36,day,false,demud901,quicj901,relic901,vanol901,"""""",pitches,76,tocf,14,dry,none,sunny,147,32264,benea001,mimbm001,,,
SLN199705090,NYN,SLN,STL09,1997/05/09,0,7:08,night,false,westj901,wintm901,laynj901,rungp901,"""""",pitches,68,tocf,18,dry,none,night,168,32054,clarm002,stott001,,,
SLN199705100,NYN,SLN,STL09,1997/05/10,0,7:07,night,false,wintm901,laynj901,rungp901,westj901,"""""",pitches,73,torf,5,dry,none,night,148,43747,joneb003,benea002,franj001,,
SLN199705110,NYN,SLN,STL09,1997/05/11,0,1:16,day,false,laynj901,rungp901,westj901,wintm901,"""""",pitches,77,tolf,15,dry,none,sunny,182,30852,lidlc001,ecked001,franj001,,
SLN199705200,PIT,SLN,STL09,1997/05/20,0,7:07,night,false,vanol901,poncl901,marsr901,kellj901,"""""",pitches,68,ltor,12,dry,none,night,147,25990,jackd001,loaie001,ecked001,,
SLN199705210,PIT,SLN,STL09,1997/05/21,0,12:36,day,false,poncl901,marsr901,kellj901,vanol901,"""""",pitches,64,ltor,20,dry,none,sunny,177,34738,ruebm001,fosst001,loisr001,,
SLN199705290,LAN,SLN,STL09,1997/05/29,0,7:07,night,false,hirsm901,willc901,froeb901,ripps901,"""""",pitches,70,rtol,12,dry,none,night,150,28497,morrm001,astap001,ecked001,,
SLN199705300,LAN,SLN,STL09,1997/05/30,0,7:08,night,false,willc901,froeb901,ripps901,hirsm901,"""""",pitches,65,ltor,8,damp,none,night,176,36069,matht002,halld002,,,
SLN199705310,LAN,SLN,STL09,1997/05/31,0,3:08,day,false,froeb901,ripps901,hirsm901,willc901,"""""",pitches,73,ltor,11,wet,none,cloudy,155,46798,stott001,valdi001,ecked001,,
SLN199706010,LAN,SLN,STL09,1997/06/01,0,1:16,day,false,ripps901,hirsm901,willc901,froeb901,"""""",pitches,67,fromcf,12,wet,drizzle,cloudy,173,36035,parkc002,benea002,,,
SLN199706020,COL,SLN,STL09,1997/06/02,0,7:07,night,false,hirsm901,willc901,froeb901,ripps901,"""""",pitches,73,tocf,10,wet,none,night,181,22653,burkj002,jackd001,,,
SLN199706030,COL,SLN,STL09,1997/06/03,0,12:36,day,false,willc901,froeb901,ripps901,hirsm901,"""""",pitches,70,tocf,8,dry,none,cloudy,167,34038,morrm001,joneb004,,,
SLN199706141,CLE,SLN,STL09,1997/06/14,1,12:19,day,false,laynj901,wintm901,schrp901,gibsg901,"""""",pitches,72,rtol,13,wet,none,sunny,203,43582,lopea002,matht002,,,
SLN199706142,CLE,SLN,STL09,1997/06/14,2,6:05,night,false,rungp901,gibbb901,gibsg901,schrp901,"""""",pitches,75,ltor,13,wet,none,night,162,44532,morrm001,ogeac001,ecked001,,
SLN199706150,CLE,SLN,STL09,1997/06/15,0,1:18,day,false,gibbb901,wintm901,laynj901,rungp901,"""""",pitches,79,rtol,10,dry,none,cloudy,148,46646,nagyc001,stott001,,,
SLN199706200,CIN,SLN,STL09,1997/06/20,0,7:06,night,false,darlg901,herna901,demud901,danlk901,"""""",pitches,90,fromrf,14,dry,none,night,168,42091,merck001,morrm001,shawj001,,
SLN199706210,CIN,SLN,STL09,1997/06/21,0,7:36,night,false,herna901,demud901,danlk901,darlg901,"""""",pitches,74,fromcf,10,damp,none,night,171,44931,stott001,burbd001,,,
SLN199706220,CIN,SLN,STL09,1997/06/22,0,1:17,day,false,demud901,darlg901,danlk901,herna901,"""""",pitches,84,tolf,11,wet,none,cloudy,169,43194,benea002,sulls001,ecked001,,
SLN199706230,CHN,SLN,STL09,1997/06/23,0,7:07,night,false,bellw901,crawj901,monte901,hallt901,"""""",pitches,91,rtol,8,dry,none,night,148,34797,gonzj003,valef001,,,
SLN199706240,CHN,SLN,STL09,1997/06/24,0,7:07,night,false,crawj901,monte901,hallt901,bellw901,"""""",pitches,90,rtol,15,dry,none,night,192,38255,benea001,mulht001,,,
SLN199706250,CHN,SLN,STL09,1997/06/25,0,7:48,night,false,monte901,hallt901,bellw901,crawj901,"""""",pitches,77,fromrf,12,damp,rain,night,167,34312,matht002,pattb001,,,
SLN199706300,MIN,SLN,STL09,1997/06/30,0,7:05,night,false,poncl901,davig901,riekr901,nelsj901,"""""",pitches,85,tocf,14,dry,none,night,148,31994,morrm001,rober001,ecked001,,
SLN199707010,MIN,SLN,STL09,1997/07/01,0,7:06,night,false,davig901,riekr901,kellj901,poncl901,"""""",pitches,91,fromrf,14,dry,none,night,141,27584,stott001,hawkl001,ecked001,,
SLN199707020,MIN,SLN,STL09,1997/07/02,0,7:07,night,false,riekr901,kellj901,poncl901,davig901,"""""",pitches,94,tolf,16,dry,none,night,186,30582,petkm001,guare001,,,
SLN199707030,PIT,SLN,STL09,1997/07/03,0,7:05,night,false,rapue901,gormb901,tatat901,davig901,"""""",pitches,82,tocf,10,dry,none,night,189,30753,loaie001,valef001,loisr001,,
SLN199707040,PIT,SLN,STL09,1997/07/04,0,3:07,day,false,gormb901,tatat901,davig901,rapue901,"""""",pitches,70,tocf,15,dry,none,overcast,196,33885,wilkm001,ecked001,loisr001,,
SLN199707050,PIT,SLN,STL09,1997/07/05,0,4:06,day,false,tatat901,davig901,rapue901,gormb901,"""""",pitches,78,ltor,12,dry,none,sunny,171,39593,liebj001,morrm001,wilkm001,,
SLN199707060,PIT,SLN,STL09,1997/07/06,0,1:16,day,false,davig901,rapue901,gormb901,tatat901,"""""",pitches,70,rtol,15,dry,none,sunny,164,29290,cooks001,stott001,,,
SLN199707160,SDN,SLN,STL09,1997/07/16,0,7:06,night,false,nauep901,relic901,quicj901,darlg901,"""""",pitches,92,tocf,15,dry,none,night,183,29118,brusj001,matht002,hofft001,,
SLN199707170,SDN,SLN,STL09,1997/07/17,0,7:07,night,false,relic901,quicj901,darlg901,nauep901,"""""",pitches,93,unknown,10,dry,none,night,144,27928,hamij002,benea001,hofft001,,
SLN199707180,SFN,SLN,STL09,1997/07/18,0,7:06,night,false,davib902,barrm901,bonig901,grege901,"""""",pitches,99,tocf,7,dry,none,night,159,31326,stott001,estes001,ecked001,,
SLN199707190,SFN,SLN,STL09,1997/07/19,0,7:13,night,false,barrm901,bonig901,grege901,davib902,"""""",pitches,80,tocf,9,wet,none,night,196,37795,frasj001,henrd002,ecked001,,
SLN199707200,SFN,SLN,STL09,1997/07/20,0,1:17,day,false,bonig901,grege901,davib902,barrm901,"""""",pitches,95,ltor,5,dry,none,sunny,164,35073,ruetk001,benea002,,,
SLN199707210,SFN,SLN,STL09,1997/07/21,0,7:08,night,false,laynj901,wintm901,westj901,rungp901,"""""",pitches,95,tocf,7,dry,none,night,179,30567,morrm001,foulk001,,,
SLN199707220,HOU,SLN,STL09,1997/07/22,0,7:08,night,false,wintm901,westj901,rungp901,laynj901,"""""",pitches,91,tocf,10,dry,none,night,146,33964,hampm001,benea001,wagnb001,,
SLN199707230,HOU,SLN,STL09,1997/07/23,0,7:06,night,false,westj901,drecb901,laynj901,wintm901,"""""",pitches,89,tocf,9,dry,none,night,172,33376,magnm001,stott001,,,
SLN199707250,FLO,SLN,STL09,1997/07/25,0,7:07,night,false,willc901,froeb901,hirsm901,herna901,"""""",pitches,100,tolf,12,dry,none,night,168,35161,hernl003,benea002,nen-r001,,
SLN199707260,FLO,SLN,STL09,1997/07/26,0,12:17,day,false,froeb901,hirsm901,herna901,willc901,"""""",pitches,100,rtol,12,dry,none,sunny,163,34668,morrm001,hellr001,ecked001,,
SLN199707270,FLO,SLN,STL09,1997/07/27,0,1:17,day,false,hirsm901,herna901,willc901,froeb901,"""""",pitches,102,tocf,6,dry,none,cloudy,152,30571,benea001,browk001,ecked001,,
SLN199708080,PHI,SLN,STL09,1997/08/08,0,7:07,night,false,bonig901,grege901,pullf901,herna901,"""""",pitches,77,fromrf,12,damp,showers,night,159,38300,osbod001,leitm001,,,
SLN199708090,PHI,SLN,STL09,1997/08/09,0,7:06,night,false,grege901,pullf901,herna901,bonig901,"""""",pitches,79,fromlf,7,damp,none,night,152,42926,greet002,aybam001,bottr001,,
SLN199708100,PHI,SLN,STL09,1997/08/10,0,1:18,day,false,pullf901,herna901,bonig901,grege901,"""""",pitches,86,fromrf,10,dry,none,cloudy,142,31816,schic002,morrm001,,,
SLN199708120,NYN,SLN,STL09,1997/08/12,0,7:06,night,false,relic901,darlg901,demud901,quicj901,"""""",pitches,84,tolf,12,wet,drizzle,night,153,32547,benea001,mlicd001,ecked001,,
SLN199708130,NYN,SLN,STL09,1997/08/13,0,7:07,night,false,quicj901,demud901,darlg901,relic901,"""""",pitches,79,tocf,8,dry,none,night,191,27171,lidlc001,fosst001,franj001,,
SLN199708140,NYN,SLN,STL09,1997/08/14,0,7:06,night,false,demud901,darlg901,relic901,quicj901,"""""",pitches,75,fromrf,10,dry,none,night,158,28411,joneb003,osbod001,,,
SLN199708150,ATL,SLN,STL09,1997/08/15,0,7:06,night,false,marsr901,kellj901,drecb901,riekr901,"""""",pitches,90,rtol,17,dry,none,night,214,43863,kingc001,cathm001,,,
SLN199708160,ATL,SLN,STL09,1997/08/16,0,12:17,day,false,kellj901,drecb901,riekr901,marsr901,"""""",pitches,92,rtol,15,dry,none,sunny,152,47229,maddg002,morrm001,wohlm001,,
SLN199708170,ATL,SLN,STL09,1997/08/17,0,7:06,night,false,drecb901,riekr901,marsr901,kellj901,"""""",pitches,85,tocf,12,dry,none,night,162,40968,kingc001,neagd001,ecked001,,
SLN199708250,MON,SLN,STL09,1997/08/25,0,7:06,night,false,darlg901,relic901,quicj901,demud901,"""""",pitches,87,ltor,3,dry,none,night,141,16965,martp001,aybam001,urbiu001,,
SLN199708260,MON,SLN,STL09,1997/08/26,0,7:07,night,false,relic901,quicj901,demud901,darlg901,"""""",pitches,89,tolf,12,dry,none,night,191,23211,valdm001,ecked001,urbiu001,,
SLN199708270,MON,SLN,STL09,1997/08/27,0,7:06,night,false,quicj901,demud901,darlg901,relic901,"""""",pitches,89,tocf,6,dry,none,night,163,27488,frasj001,telfa001,beltr001,,
SLN199708280,MON,SLN,STL09,1997/08/28,0,7:07,night,false,demud901,darlg901,relic901,quicj901,"""""",pitches,90,tocf,6,dry,none,night,192,22869,benea001,panij001,,,
SLN199709010,CHA,SLN,STL09,1997/09/01,0,1:18,day,false,rapue901,laynj901,wintm901,nelsj901,"""""",pitches,92,fromcf,6,dry,none,cloudy,190,40464,castt001,fosst001,karcm001,,
SLN199709020,CHA,SLN,STL09,1997/09/02,0,7:06,night,false,laynj901,wintm901,nelsj901,rapue901,"""""",pitches,79,tocf,8,damp,none,night,161,27192,benea001,navaj001,,,
SLN199709030,CHA,SLN,STL09,1997/09/03,0,7:06,night,false,wintm901,nelsj901,rapue901,laynj901,"""""",pitches,72,ltor,16,dry,none,night,202,29088,aybam001,eyres001,ecked001,,
SLN199709120,SDN,SLN,STL09,1997/09/12,0,7:07,night,false,bellw901,monte901,(none),hallt901,"""""",pitches,78,fromcf,6,dry,none,night,162,30156,morrm001,ashba002,ecked001,,
SLN199709130,SDN,SLN,STL09,1997/09/13,0,12:18,day,false,monte901,gibbb901,hallt901,bellw901,"""""",pitches,78,rtol,12,dry,none,cloudy,174,32982,erdot001,lowes001,,,
SLN199709140,SDN,SLN,STL09,1997/09/14,0,1:18,day,false,gibbb901,hallt901,bellw901,monte901,"""""",pitches,86,rtol,10,dry,none,sunny,180,34064,fosst001,kroom001,,,
SLN199709150,LAN,SLN,STL09,1997/09/15,0,7:07,night,false,hallt901,nauep901,monte901,gibbb901,"""""",pitches,84,rtol,10,dry,none,night,282,23311,harkm001,raggb001,dreid001,,
SLN199709160,LAN,SLN,STL09,1997/09/16,0,7:06,night,false,nauep901,monte901,gibbb901,hallt901,"""""",pitches,92,tolf,11,dry,none,night,193,27157,gorer001,ecked001,radis001,,
SLN199709230,CIN,SLN,STL09,1997/09/23,0,7:07,night,false,davig901,tatat901,riekr901,rapue901,"""""",pitches,62,torf,11,dry,none,night,194,22045,sulls001,kingc001,shawj001,,
SLN199709240,CIN,SLN,STL09,1997/09/24,0,7:06,night,false,tatat901,riekr901,rapue901,davig901,"""""",pitches,74,torf,7,dry,none,unknown,147,23308,burbd001,fosst001,shawj001,,
SLN199709250,CIN,SLN,STL09,1997/09/25,0,7:07,night,false,riekr901,rapue901,davig901,tatat901,"""""",pitches,78,tocf,8,dry,none,night,253,30938,sulls001,petkm001,whitg001,,
SLN199709260,CHN,SLN,STL09,1997/09/26,0,7:07,night,false,bonig901,grege901,davib902,pullf901,"""""",pitches,80,tocf,3,dry,none,night,158,36488,tapak001,busbm001,,,
SLN199709270,CHN,SLN,STL09,1997/09/27,0,12:17,day,false,grege901,davib902,pullf901,bonig901,"""""",pitches,78,fromcf,5,dry,none,sunny,164,43142,morrm001,fostk001,,,
SLN199709280,CHN,SLN,STL09,1997/09/28,0,1:18,day,false,davib902,pullf901,bonig901,grege901,"""""",pitches,73,tocf,13,dry,none,cloudy,136,46065,painl001,piscm001,,,
CHN199704080,FLO,CHN,CHI11,1997/04/08,0,1:22,day,false,darlg901,gormb901,demud901,mealj901,,pitches,29,ltor,22,dry,none,sunny,165,35393,leita001,tracs001,nen-r001,,
CHN199704100,FLO,CHN,CHI11,1997/04/10,0,1:21,day,false,gormb901,demud901,mealj901,darlg901,,pitches,37,fromrf,10,dry,none,cloudy,153,28585,ferna001,castf001,,,
CHN199704120,ATL,CHN,CHI11,1997/04/12,0,1:45,day,false,poncl901,barrm901,riekr901,marsr901,"""""",pitches,37,fromcf,12,damp,none,overcast,150,23944,bielm001,pattb001,wohlm001,,
CHN199704130,ATL,CHN,CHI11,1997/04/13,0,1:20,day,false,barrm901,riekr901,marsr901,poncl901,"""""",pitches,40,ltor,15,dry,none,sunny,205,21244,clonb001,wendt001,wohlm001,,
CHN199704150,COL,CHN,CHI11,1997/04/15,0,1:22,day,false,tatat901,davig901,herna901,gibbb901,"""""",pitches,59,tolf,21,dry,none,sunny,192,15496,thomm002,fostk001,,,
CHN199704160,COL,CHN,CHI11,1997/04/16,0,1:22,day,false,davig901,herna901,gibbb901,tatat901,"""""",pitches,45,fromcf,14,dry,none,sunny,150,13890,bailr001,castf001,,,
CHN199704240,PIT,CHN,CHI11,1997/04/24,0,7:05,night,false,froeb901,ripps901,willc901,vanol901,"""""",pitches,50,fromlf,16,dry,none,night,175,21787,loisr001,rojam001,,,
CHN199704250,PIT,CHN,CHI11,1997/04/25,0,2:22,day,false,ripps901,willc901,vanol901,froeb901,"""""",pitches,50,fromrf,14,dry,none,sunny,136,18333,fostk001,liebj001,,,
CHN199704260,PIT,CHN,CHI11,1997/04/26,0,2:20,day,false,willc901,vanol901,froeb901,ripps901,"""""",pitches,50,fromrf,6,dry,none,sunny,211,29323,pattb001,rincr001,rojam001,,
CHN199704270,PIT,CHN,CHI11,1997/04/27,0,1:23,day,false,vanol901,froeb901,ripps901,willc901,"""""",pitches,53,ltor,14,wet,drizzle,overcast,163,21083,schmj001,telea001,,,
CHN199704280,MON,CHN,CHI11,1997/04/28,0,7:06,night,false,froeb901,ripps901,willc901,hirsm901,"""""",pitches,53,fromrf,10,dry,none,night,151,18755,mulht001,hermd001,rojam001,,
CHN199704290,MON,CHN,CHI11,1997/04/29,0,1:23,day,false,ripps901,willc901,hirsm901,barrm901,"""""",pitches,68,tocf,16,dry,none,sunny,189,21886,tracs001,bullj001,,,
CHN199705130,LAN,CHN,CHI11,1997/05/13,0,7:05,night,false,herna901,westj901,laynj901,wintm901,"""""",pitches,50,rtol,15,dry,none,night,146,21908,wendt001,astap001,rojam001,,
CHN199705140,LAN,CHN,CHI11,1997/05/14,0,1:31,day,false,westj901,wintm901,laynj901,herna901,"""""",pitches,53,fromcf,7,wet,drizzle,overcast,184,24441,osuna002,rojam001,worrt001,,
CHN199705150,SDN,CHN,CHI11,1997/05/15,0,1:22,day,false,wintm901,laynj901,herna901,westj901,"""""",pitches,48,ltor,15,wet,none,sunny,158,19766,castf001,hitcs001,,,
CHN199705160,SDN,CHN,CHI11,1997/05/16,0,2:23,day,false,hallt901,monte901,bellw901,crawj901,"""""",pitches,60,tocf,9,dry,none,cloudy,163,25036,fostk001,worrt002,,,
CHN199705170,SFN,CHN,CHI11,1997/05/17,0,7:05,night,false,monte901,bellw901,crawj901,hallt901,"""""",pitches,45,torf,10,dry,none,night,145,34309,gardm001,telea001,beckr001,,
CHN199705180,SFN,CHN,CHI11,1997/05/18,0,1:22,day,false,bellw901,crawj901,hallt901,monte901,"""""",pitches,69,tocf,7,wet,rain,cloudy,158,37598,wendt001,tavaj001,adamt001,,
CHN199705190,SFN,CHN,CHI11,1997/05/19,0,1:21,day,false,crawj901,hallt901,monte901,bellw901,"""""",pitches,64,ltor,13,wet,none,sunny,184,23134,tracs001,ferno001,,,
CHN199705200,PHI,CHN,CHI11,1997/05/20,0,7:05,night,false,tatat901,davig901,rapue901,gormb901,"""""",pitches,60,rtol,10,dry,none,night,187,20186,leitm001,castf001,bottr001,,
CHN199705210,PHI,CHN,CHI11,1997/05/21,0,1:23,day,false,davig901,rapue901,gormb901,tatat901,"""""",pitches,50,fromcf,18,dry,none,sunny,164,22881,fostk001,ramoe001,,,
CHN199705290,CIN,CHN,CHI11,1997/05/29,0,7:11,night,false,grege901,davib902,pullf901,bonig901,"""""",pitches,68,torf,15,dry,none,night,150,23005,tracs001,belis001,adamt001,,
CHN199705300,CIN,CHN,CHI11,1997/05/30,0,2:20,day,false,davib902,pullf901,bonig901,grege901,"""""",pitches,70,rtol,12,dry,none,overcast,164,21267,schop001,castf001,,,
CHN199705310,CIN,CHN,CHI11,1997/05/31,0,3:07,day,false,pullf901,bonig901,grege901,davib902,"""""",none,56,fromcf,14,dry,none,cloudy,155,36440,fostk001,morgm001,rojam001,,
CHN199706010,CIN,CHN,CHI11,1997/06/01,0,1:21,day,false,bonig901,grege901,davib902,pullf901,"""""",pitches,57,fromcf,17,dry,none,cloudy,163,28849,gonzj003,smilj001,,,
CHN199706020,PIT,CHN,CHI11,1997/06/02,0,7:09,night,false,davib902,demud901,pullf901,bonig901,"""""",pitches,53,fromcf,10,dry,none,night,155,21773,mulht001,liebj001,adamt001,,
CHN199706030,PIT,CHN,CHI11,1997/06/03,0,1:21,day,false,demud901,pullf901,bonig901,davib902,"""""",pitches,59,fromcf,18,dry,none,sunny,154,17317,cooks001,tracs001,loisr001,,
CHN199706100,NYN,CHN,CHI11,1997/06/10,0,7:05,night,false,ripps901,hirsm901,willc901,froeb901,"""""",pitches,67,fromcf,9,dry,none,night,191,28742,mlicd001,fostk001,,,
CHN199706110,NYN,CHN,CHI11,1997/06/11,0,2:49,day,false,hirsm901,willc901,froeb901,ripps901,"""""",pitches,66,fromlf,5,damp,rain,overcast,161,24703,adamt001,mcmig001,,,
CHN199706130,MIL,CHN,CHI11,1997/06/13,0,2:22,day,false,willc901,froeb901,ripps901,mealj901,"""""",pitches,73,fromrf,7,dry,none,sunny,155,36107,damij001,mulht001,joned001,,
CHN199706140,MIL,CHN,CHI11,1997/06/14,0,3:07,day,false,froeb901,ripps901,mealj901,willc901,"""""",none,61,fromcf,21,dry,none,unknown,194,38593,tracs001,karls001,wendt001,,
CHN199706150,MIL,CHN,CHI11,1997/06/15,0,1:22,day,false,ripps901,mealj901,willc901,froeb901,"""""",pitches,77,tocf,15,dry,none,sunny,189,37990,castf001,eldrc001,wendt001,,
CHN199706260,HOU,CHN,CHI11,1997/06/26,0,7:06,night,false,rungp901,vanol901,laynj901,westj901,"""""",pitches,75,rtol,12,dry,none,night,232,30473,wagnb001,adamt001,minob001,,
CHN199706270,HOU,CHN,CHI11,1997/06/27,0,2:23,day,false,vanol901,laynj901,rungp901,westj901,"""""",pitches,79,fromrf,13,dry,none,sunny,174,28265,fostk001,hampm001,wendt001,,
CHN199706280,HOU,CHN,CHI11,1997/06/28,0,12:09,day,false,laynj901,rungp901,westj901,vanol901,"""""",pitches,80,rtol,12,dry,none,sunny,178,38244,gonzj003,garcr002,bottk001,,
CHN199706290,HOU,CHN,CHI11,1997/06/29,0,1:22,day,false,holbs901,westj901,vanol901,laynj901,"""""",none,80,fromrf,16,dry,none,cloudy,214,30542,minob001,mulht001,wagnb001,,
CHN199706300,KCA,CHN,CHI11,1997/06/30,0,1:32,day,false,gormb901,tatat901,holbs901,rapue901,"""""",pitches,80,fromrf,13,damp,rain,overcast,198,18724,piscm001,boner001,rojam001,,
CHN199707010,KCA,CHN,CHI11,1997/07/01,0,1:23,day,false,tatat901,holbs901,rapue901,gormb901,"""""",none,84,rtol,6,dry,none,sunny,139,18745,castf001,ruscg001,,,
CHN199707020,KCA,CHN,CHI11,1997/07/02,0,1:22,day,false,holbs901,rapue901,gormb901,tatat901,"""""",pitches,89,tocf,23,dry,none,sunny,161,23591,fostk001,appik001,rojam001,,
CHN199707100,SLN,CHN,CHI11,1997/07/10,0,1:23,day,false,kellj901,poncl901,wendh901,riekr901,"""""",pitches,75,fromcf,14,dry,none,sunny,157,33805,benea002,wendt001,ecked001,,
CHN199707110,SLN,CHN,CHI11,1997/07/11,0,2:20,day,false,poncl901,wendh901,riekr901,kellj901,"""""",pitches,80,rtol,17,dry,none,sunny,149,38413,gonzj003,morrm001,,,
CHN199707120,SLN,CHN,CHI11,1997/07/12,0,12:18,day,false,wendh901,riekr901,kellj901,poncl901,"""""",pitches,80,rtol,10,dry,none,sunny,222,39790,matht002,wendt001,ecked001,,
CHN199707130,SLN,CHN,CHI11,1997/07/13,0,1:25,day,false,riekr901,kellj901,poncl901,wendh901,"""""",pitches,93,rtol,20,dry,none,sunny,198,38094,stott001,tracs001,,,
CHN199707140,HOU,CHN,CHI11,1997/07/14,0,7:05,night,false,monte901,bellw901,vanol901,crawj901,"""""",pitches,85,ltor,17,dry,none,night,319,27803,wagnb001,tatir001,sprir001,,
CHN199707150,HOU,CHN,CHI11,1997/07/15,0,1:23,day,false,bellw901,vanol901,crawj901,monte901,"""""",pitches,78,rtol,7,dry,none,sunny,162,19323,kiled001,rojam001,magnm001,,
CHN199707191,COL,CHN,CHI11,1997/07/19,1,1:37,day,false,wintm901,westj901,rungp901,laynj901,"""""",none,75,fromcf,13,dry,none,unknown,173,0,tracs001,wrigj001,,,
CHN199707192,COL,CHN,CHI11,1997/07/19,2,5:20,night,false,westj901,rungp901,laynj901,wintm901,"""""",pitches,72,fromcf,12,dry,none,overcast,211,40751,wendt001,mccuj001,rojam001,,
CHN199707200,COL,CHN,CHI11,1997/07/20,0,2:20,day,false,rungp901,laynj901,wintm901,westj901,"""""",pitches,85,tolf,10,dry,none,sunny,178,36861,leskc001,adamt001,holmd001,,
CHN199707221,ATL,CHN,CHI11,1997/07/22,1,12:09,day,false,grege901,davib902,barrm901,bonig901,"""""",pitches,72,fromcf,12,wet,none,overcast,127,0,maddg002,gonzj003,,,
CHN199707222,ATL,CHN,CHI11,1997/07/22,2,2:42,day,false,davib902,barrm901,bonig901,grege901,"""""",pitches,70,fromcf,12,wet,none,overcast,164,31804,bottk001,cathm001,rojam001,,
CHN199707230,ATL,CHN,CHI11,1997/07/23,0,1:20,day,false,barrm901,bonig901,grege901,davib902,"""""",pitches,72,fromlf,12,dry,none,overcast,149,34230,tapak001,millk004,rojam001,,
CHN199707310,LAN,CHN,CHI11,1997/07/31,0,7:10,night,false,relic901,darlg901,demud901,mealj901,"""""",none,76,fromrf,12,dry,none,night,153,39145,parkc002,mulht001,worrt001,,
