game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,timeofgame,attendance,sky,wp,lp,save,gwrbi,gametype
PHI194106070,"""version 7RS(19) of 07/07/92""",PIT,PHI,1941/06/07,PHI11,0,0:00PM,day,false,"""137,266,276""","""Jim Herdman""","""Jim Herdman""",2017/07/15 2:09PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,110,3802,unknown,blanc101,lannj101,,,
PHI194106100,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/06/10,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/10/31 11:05AM,barla901,pineb101,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,106,3792,unknown,warnl101,johns103,,,
PHI194107060,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/07/06,PHI11,0,0:00PM,day,false,"""276,266,119,104,98,99,103,96""","""Dick Cramer""","""Dick Cramer""",2017/09/06 8:20PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,100,3165,unknown,hubbc101,blanc101,,,
PHI194107100,"""version 7RS(19) of 07/07/92""",PIT,PHI,1941/07/10,PHI11,0,0:00PM,night,false,"""126""","""Comly""","""Comly""",1999/09/06 10:13PM,balll901,barla901,(none),pineb101,park,none,0,unknown,-1,unknown,unknown,121,4630,unknown,sewer101,hught101,sullj102,,
PHI194107131,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/07/13,PHI11,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 10:36PM,searz901,jordl901,(none),barrg901,park,none,0,unknown,-1,unknown,unknown,122,0,unknown,warnl101,hoerl101,,,
PHI194107132,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/07/13,PHI11,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 11:06PM,jordl901,barrg901,(none),searz901,park,none,0,unknown,-1,unknown,unknown,140,6385,unknown,hutci101,blanc101,croub103,,
PHI194107140,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/07/14,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/10/31 9:00PM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,117,1538,unknown,johns103,nahes101,,,
PHI194107150,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/07/15,PHI11,0,0:00PM,day,false,"""128""","""Doug Burks""","""Doug Burks""",2017/07/16 9:45PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,193,1000,unknown,krish101,peari101,,,
PHI194107160,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/07/16,PHI11,0,0:00PM,night,false,"""126""","""Comly""","""Comly""",1999/09/06 11:33PM,goetl901,rearb901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,126,5833,unknown,rootc101,meltr101,olsev101,,
PHI194107170,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/07/17,PHI11,0,0:00PM,day,false,"""276""","""Jim Wohlenhaus""","""David W. Smith""",2017/09/11 10:08PM,rearb901,conlj102,(none),goetl901,park,none,0,unknown,-1,unknown,unknown,75,1500,unknown,,,,,
PHI194107201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/07/20,PHI11,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 11:45PM,stewb901,dunnt901,(none),mageg901,park,none,0,unknown,-1,unknown,unknown,117,0,unknown,derrp101,peari101,,,
PHI194107202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/07/20,PHI11,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 11:55PM,dunnt901,mageg901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,107,7582,unknown,turnj102,grisl101,beggj101,,
PHI194108050,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/08/05,PHI11,0,0:00PM,day,false,"""71,96,119,163,266,274""","""Tom Thress""","""Tom Thress""",2017/09/21 12:23AM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,157,1000,unknown,lamah101,hught101,earlt101,,
PHI194108060,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/08/06,PHI11,0,0:00PM,night,false,"""163,269,274,276""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2017/09/21 3:04PM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,126,3223,unknown,salvm101,johns103,,,
PHI194108160,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/08/16,PHI11,0,0:00PM,day,false,"""98,96,103,104,266""","""Tom Thress""","""Tom Thress""",2017/09/28 7:39PM,rearb901,goetl901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,120,7000,unknown,wittj101,hught101,browj110,,
PHI194108171,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/08/17,PHI11,1,0:00PM,day,false,"""587,96,98,99,104,119,266""","""Tom Thress""","""Tom Thress""",2017/09/29 5:55PM,conlj102,goetl901,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,125,0,unknown,johns103,carpb101,,,
PHI194108172,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/08/17,PHI11,2,0:00PM,day,false,"""587,96,98,99,104,119,266""","""Tom Thress""","""Tom Thress""",2017/09/29 6:28PM,rearb901,goetl901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,115,6587,unknown,grisl101,lohrb101,,,
PHI194108181,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/08/18,PHI11,1,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/11 3:10PM,jordl901,barrg901,(none),searz901,park,none,0,unknown,-1,dry,none,135,0,sunny,beggj101,beckb104,,,
PHI194108182,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/08/18,PHI11,2,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/11 4:00PM,barrg901,searz901,(none),jordl901,park,none,0,unknown,-1,dry,none,110,2873,sunny,thomj102,podgj101,,,
PHI194108201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/08/20,PHI11,1,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/12 8:53AM,searz901,jordl901,(none),barrg901,park,none,0,unknown,-1,dry,none,105,0,cloudy,vandj101,hoerl101,,,
PHI194108202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/08/20,PHI11,2,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/12 9:12AM,jordl901,barrg901,(none),searz901,park,none,0,unknown,-1,dry,none,115,8605,cloudy,ridde101,meltr101,,,
PHI194108210,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/08/21,PHI11,0,0:00PM,night,false,"""276,96,102,119,208,266""","""Tom Thress""","""Tom Thress""",2017/10/10 10:55PM,conlj102,goetl901,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,145,7209,unknown,peari101,coopm101,,,
PHI194108220,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/08/22,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/11/01 6:10PM,rearb901,goetl901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,150,1000,unknown,warnl101,blanc101,,,
PHI194108230,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/08/23,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/11/02 7:10PM,conlj102,goetl901,(none),rearb901,unknown,none,0,unknown,-1,unknown,unknown,124,2607,unknown,grisl101,croub103,johns103,,
PHI194108311,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/08/31,PHI11,1,0:00PM,day,false,"""587,71,119,163,266,274""","""Tom Thress""","""Tom Thress""",2017/10/07 2:03PM,mageg901,stewb901,(none),dunnt901,park,none,0,unknown,-1,unknown,unknown,126,0,unknown,tobij103,grisl101,,,
PHI194109031,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/03,PHI11,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/10 8:01AM,stewb901,dunnt901,(none),mageg901,park,none,0,unknown,-1,unknown,unknown,143,0,unknown,wyatw101,grisl101,,,
PHI194109032,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/03,PHI11,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/10 8:20AM,dunnt901,mageg901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,109,7260,unknown,hoerl101,alboe101,,,
PHI194109201,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/20,PHI11,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/12 10:28AM,conlj102,rearb901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,160,0,unknown,wyatw101,hoerl101,caseh101,,
PHI194109202,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/20,PHI11,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/12 10:43AM,rearb901,stewb901,(none),conlj102,park,none,0,unknown,-1,unknown,unknown,134,17794,unknown,higbk101,blanc101,,,
PHI194109211,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/21,PHI11,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/12 11:04AM,stewb901,conlj102,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,130,0,unknown,allej102,podgj101,,,
PHI194109212,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/21,PHI11,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/12/12 11:26AM,conlj102,rearb901,(none),stewb901,park,none,0,unknown,-1,unknown,unknown,130,35909,unknown,hught101,hamll101,peari101,,
PHI194109220,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/09/22,PHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/03/03 8:40PM,rearb901,stewb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,111,8434,unknown,davic103,meltr101,,,
PHI194109231,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/09/23,PHI11,1,0:00,day,false,"""286""",,"""Cliff Blau""",2016/11/11 4:38PM,dunnt901,mageg901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,116,0,unknown,mastp101,meltc101,,,
PHI194109242,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/09/24,PHI11,2,0:00PM,day,false,270,"""Dick Cramer""","""Dick Cramer""",2013/10/28 9:25PM,dunnt901,mageg901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,121,2000,unknown,sunkt101,lambg101,,,
NYA194104150,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/04/15,NYC16,0,0:00PM,day,false,"""317,96""","""Pete Cottrell""","""Pete Cottrell""",2012/05/20 1:47AM,ormsr901,hubbc901,(none),romme101,park,none,0,unknown,-1,unknown,unknown,128,40128,unknown,deanc101,ruffr101,,,
NYA194104160,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/04/16,NYC16,0,0:00PM,day,false,"""277,317,209""","""David W. Smith""","""David W. Smith""",2013/05/30 2:11PM,hubbc901,romme101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,131,8004,unknown,pottn102,murpj103,,,
NYA194104170,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/04/17,NYC16,0,0:00PM,day,false,"""270,317""","""David W. Smith""","""David W. Smith""",2013/05/28 9:42PM,romme101,ormsr901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,130,7580,unknown,gomel102,vaugp101,,,
NYA194104230,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/04/23,NYC16,0,0:00PM,day,false,"""96,317""","""Pete Cottrell""","""Pete Cottrell""",2012/09/05 11:48PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,150,10651,unknown,gomel102,wagnc101,,,
NYA194104240,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/04/24,NYC16,0,0:00PM,day,false,"""96,317""","""Pete Cottrell""","""Pete Cottrell""",2012/09/06 1:01AM,grieb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,133,5360,unknown,russm101,dicke101,,,
NYA194104250,"""version 7RS(19) of 07/07/92""",WS1,NYA,1941/04/25,NYC16,0,0:00PM,day,false,"""317,96,222""","""Pete Cottrell""","""Pete Cottrell""",2012/10/20 12:46AM,mcgob901,quinj901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,116,6521,unknown,bonht101,leond103,,,
NYA194104260,"""version 7RS(19) of 07/07/92""",WS1,NYA,1941/04/26,NYC16,0,0:00PM,day,false,"""317,96,222""","""Pete Cottrell""","""Pete Cottrell""",2012/10/22 9:10PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,135,14605,unknown,ruffr101,hudss101,chans101,,
NYA194104270,"""version 7RS(19) of 07/07/92""",WS1,NYA,1941/04/27,NYC16,0,0:00PM,day,false,"""317""","""Pete Cottrell""","""Pete Cottrell""",2011/09/07 11:47PM,grieb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,118,26740,unknown,sunds101,donaa101,,,
NYA194105130,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/05/13,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/27 9:45AM,ormsr901,hubbc901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,155,27130,unknown,fellb101,russm101,,,
NYA194105140,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/05/14,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/27 9:50AM,hubbc901,grieb901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,118,10406,unknown,hardm101,ruffr101,,,
NYA194105150,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/05/15,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/12 5:13PM,grieb901,ormsr901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,130,9040,unknown,smite105,bonht101,,,
NYA194105160,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/05/16,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/13 11:25AM,ormsr901,hubbc901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,112,5616,unknown,murpj103,lee-t101,,,
NYA194105170,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/05/17,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/14 8:13PM,hubbc901,grieb901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,138,10272,unknown,rignj101,chans101,,,
NYA194105180,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/05/18,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/14 9:59PM,rue-j901,summb901,(none),stewe901,park,none,0,unknown,-1,unknown,unknown,150,30109,unknown,gomel102,harrb109,,,
NYA194105190,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/05/19,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/15 3:38PM,summb901,stewe901,(none),rue-j901,park,none,0,unknown,-1,unknown,unknown,123,5588,unknown,galed101,russm101,,,
NYA194105200,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/05/20,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/15 5:03PM,stewe901,rue-j901,(none),summb901,park,none,0,unknown,-1,unknown,unknown,150,5628,unknown,brann101,castg101,,,
NYA194105210,"""version 7RS(19) of 07/07/92""",DET,NYA,1941/05/21,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/15 9:53PM,rue-j901,summb901,(none),stewe901,park,none,0,unknown,-1,unknown,unknown,167,10596,unknown,stanc101,benta101,,,
NYA194105220,"""version 7RS(19) of 07/07/92""",DET,NYA,1941/05/22,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/16 9:26PM,summb901,stewe901,(none),rue-j901,park,none,0,unknown,-1,unknown,unknown,145,10156,unknown,peeks101,newsb101,brann101,,
NYA194105230,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/05/23,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/16 10:36PM,hubbc901,ormsr901,(none),romme101,park,none,0,unknown,-1,unknown,unknown,185,8584,unknown,,,,,
NYA194105240,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/05/24,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/17 5:08PM,ormsr901,romme101,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,143,20935,unknown,brann101,johne105,murpj103,,
NYA194105250,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/05/25,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/17 5:43PM,romme101,hubbc901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,150,36461,unknown,grovl101,russm101,,,
NYA194106140,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/06/14,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 6:39PM,quinj901,grieb901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,130,44161,unknown,donaa101,fellb101,,,
NYA194106150,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/06/15,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/03 6:45PM,grieb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,105,43962,unknown,ruffr101,bagbj102,,,
NYA194106160,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/06/16,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/13 2:50PM,mcgob901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,130,12552,unknown,murpj103,milna101,russm101,,
NYA194106170,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/06/17,NYC16,0,0:00PM,day,false,"""270""","""David W. Smith""","""David W. Smith""",2013/03/20 1:39PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,125,10442,unknown,hallj105,murpj103,smite105,,
NYA194106180,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/06/18,NYC16,0,0:00PM,day,false,"""270""","""David W. Smith""","""David W. Smith""",2013/03/20 3:15PM,grieb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,127,11918,unknown,lee-t101,chans101,,,
NYA194106190,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/06/19,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/20 4:44PM,mcgob901,quinj901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,105,9609,unknown,breum101,smite105,,,
NYA194106200,"""version 7RS(19) of 07/07/92""",DET,NYA,1941/06/20,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/20 5:49PM,geish901,passa901,romme101,basis901,park,none,0,unknown,-1,unknown,unknown,127,10129,unknown,russm101,newsb101,,,
NYA194106210,"""version 7RS(19) of 07/07/92""",DET,NYA,1941/06/21,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/20 7:54PM,passa901,romme101,basis901,geish901,park,none,0,unknown,-1,unknown,unknown,134,20067,unknown,troud101,donaa101,benta101,,
NYA194106220,"""version 7RS(19) of 07/07/92""",DET,NYA,1941/06/22,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/20 9:39PM,romme101,basis901,geish901,passa901,park,none,0,unknown,-1,unknown,unknown,142,27072,unknown,murpj103,newsb101,,,
NYA194106240,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/06/24,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/20 10:14PM,basis901,geish901,passa901,romme101,park,none,0,unknown,-1,unknown,unknown,125,9081,unknown,gomel102,muncb101,,,
NYA194106250,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/06/25,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/21 10:20AM,geish901,passa901,romme101,basis901,park,none,0,unknown,-1,unknown,unknown,145,9249,unknown,murpj103,allej102,,,
NYA194106260,"""version 7RS(19) of 07/07/92""",SLA,NYA,1941/06/26,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/21 12:00PM,passa901,romme101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,95,8692,unknown,russm101,aukee101,,,
NYA194107011,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/07/01,NYC16,1,0:00PM,day,false,"""115""","""David W. Smith""","""David W. Smith""",2013/03/21 9:57PM,summb901,rue-j901,romme101,stewe901,park,none,0,unknown,-1,unknown,unknown,152,0,unknown,russm101,harrm101,chans101,,
NYA194107012,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/07/01,NYC16,2,0:00PM,day,false,"""156,246""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/10/04 5:38PM,romme101,stewe901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,65,52832,unknown,bonht101,wilsj103,,,
NYA194107020,"""version 7RS(19) of 07/07/92""",BOS,NYA,1941/07/02,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/21 10:19PM,romme101,stewe901,summb901,rue-j901,park,none,0,unknown,-1,unknown,unknown,142,8682,unknown,gomel102,newsd101,murpj103,,
NYA194107050,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/07/05,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/22 10:41AM,romme101,mcgob901,quinj901,grieb901,park,none,0,unknown,-1,unknown,unknown,120,19977,unknown,ruffr101,marcp101,,,
NYA194107061,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/07/06,NYC16,1,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 1:32AM,mcgob901,quinj901,grieb901,romme101,park,none,0,unknown,-1,unknown,unknown,135,0,unknown,bonht101,babij101,,,
NYA194107062,"""version 7RS(19) of 07/07/92""",PHA,NYA,1941/07/06,NYC16,2,0:00PM,day,false,"""126""","""Comly""","""Comly""",1999/09/06 1:40AM,quinj901,grieb901,romme101,mcgob901,park,none,0,unknown,-1,unknown,unknown,113,60948,unknown,breum101,knotj102,,,
NYA194107220,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/07/22,NYC16,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/21 3:04PM,romme101,geish901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,148,45227,unknown,donaa101,fellb101,,,
NYA194107230,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/07/23,NYC16,0,0:00PM,day,false,"""39,317""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2005/12/21 3:11PM,geish901,pipgg101,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,115,10728,unknown,russm101,smita104,,,
NYA194107240,"""version 7RS(19) of 07/07/92""",CLE,NYA,1941/07/24,NYC16,0,0:00PM,day,false,"""39,317""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2005/12/21 3:17PM,pipgg101,romme101,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,120,9972,unknown,gomel102,bagbj102,bonht101,,
NYA194107250,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/07/25,NYC16,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/23 4:11PM,romme101,geish901,(none),pipgg101,park,none,0,unknown,-1,unknown,unknown,110,8109,unknown,chans101,smite105,,,
NYA194107260,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/07/26,NYC16,0,0:00PM,day,false,"""156,317""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/09/24 5:23PM,geish901,pipgg101,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,135,13567,unknown,breum101,rignj101,,,
NYA194107271,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/07/27,NYC16,1,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/23 5:08PM,pipgg101,romme101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,125,0,unknown,ruffr101,lyont102,,,
NYA194107272,"""version 7RS(19) of 07/07/92""",CHA,NYA,1941/07/27,NYC16,2,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/23 5:35PM,romme101,geish901,(none),pipgg101,park,none,0,unknown,-1,unknown,unknown,125,52304,unknown,lee-t101,bonht101,,,
