game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf,htbf
DET201307110,CHA,DET,DET05,2013/07/11,0,1:08PM,day,true,fairc901,kellj901,coope901,littw901,park,pitches,klonc701,76,ltor,10,unknown,unknown,cloudy,198,40444,salec001,sanca004,reeda001,,,,
DET201307120,TEX,DET,DET05,2013/07/12,0,7:08PM,night,true,wolcq901,barrs901,welkt901,everm901,park,pitches,kleir701,79,ltor,5,unknown,unknown,sunny,169,41686,fistd001,grimj002,,,,,
DET201307130,TEX,DET,DET05,2013/07/13,0,7:16PM,night,true,barrs901,welkt901,everm901,wolcq901,park,pitches,kleir701,80,fromlf,8,unknown,unknown,sunny,173,44061,holld003,schem001,,,,,
DET201307140,TEX,DET,DET05,2013/07/14,0,1:09PM,day,true,welkt901,everm901,wolcq901,barrs901,park,pitches,kleir701,83,fromlf,5,unknown,unknown,sunny,165,41617,verlj001,perem004,,,,,
DET201307260,PHI,DET,DET05,2013/07/26,0,7:07PM,night,true,coope901,schrp901,fairc901,kellj901,park,pitches,marod701,76,fromrf,12,unknown,unknown,cloudy,144,42317,fistd001,hamec001,benoj001,,,,
DET201307270,PHI,DET,DET05,2013/07/27,0,7:55PM,night,true,schrp901,fairc901,kellj901,coope901,park,pitches,kleir701,62,fromrf,10,unknown,unknown,cloudy,145,41970,schem001,valdr002,,,,,
DET201307280,PHI,DET,DET05,2013/07/28,0,1:08PM,day,true,fairc901,kellj901,coope901,schrp901,park,pitches,kleir701,64,fromcf,10,unknown,unknown,cloudy,196,41326,porcr001,diekj001,,,,,
DET201307300,WAS,DET,DET05,2013/07/30,0,7:08PM,night,true,vanol901,gormb901,gonzm901,randt901,park,pitches,klonc701,73,fromcf,7,unknown,unknown,cloudy,143,41880,sanca004,stras001,,,,,
DET201307310,WAS,DET,DET05,2013/07/31,0,1:08PM,day,true,gormb901,gonzm901,randt901,vanol901,park,pitches,klonc701,73,rtol,10,unknown,unknown,unknown,180,40894,verlj001,gonzg003,,,,,
DET201308020,CHA,DET,DET05,2013/08/02,0,7:07PM,night,true,emmep901,bakej902,mcclt901,hudsm901,park,pitches,kleir701,71,fromrf,12,unknown,unknown,unknown,127,41109,fistd001,santh001,benoj001,,,,
DET201308030,CHA,DET,DET05,2013/08/03,0,7:08PM,night,true,bakej902,mcclt901,hudsm901,emmep901,park,pitches,marod701,79,tocf,8,unknown,unknown,sunny,153,43906,schem001,dankj001,benoj001,,,,
DET201308040,CHA,DET,DET05,2013/08/04,0,1:09PM,day,true,mcclt901,hudsm901,emmep901,bakej902,park,pitches,kleir701,72,ltor,8,unknown,unknown,sunny,215,42513,rondb001,axeld001,,,,,
DET201308150,KCA,DET,DET05,2013/08/15,0,7:08PM,night,true,hirsj901,hoyej901,wolcq901,davib902,park,pitches,klonc701,70,fromrf,8,unknown,unknown,cloudy,144,37872,sanca004,guthj001,benoj001,,,,
DET201308161,KCA,DET,DET05,2013/08/16,1,1:08PM,day,true,hoyej901,muchm901,davib902,hirsj901,park,pitches,kleir701,77,rtol,6,unknown,unknown,sunny,159,38714,duffd001,verlj001,hollg001,,,,
DET201308162,KCA,DET,DET05,2013/08/16,2,7:08PM,night,true,wolcq901,davib902,hirsj901,muchm901,park,pitches,kleir701,76,fromlf,7,unknown,unknown,sunny,175,40980,shiej002,alvaj003,hollg001,,,,
DET201308170,KCA,DET,DET05,2013/08/17,0,7:07PM,night,true,muchm901,davib902,hirsj901,wolcq901,park,pitches,kleir701,76,fromlf,10,unknown,unknown,sunny,205,41850,benoj001,crowa001,,,,,
DET201308180,KCA,DET,DET05,2013/08/18,0,1:08PM,day,true,davib902,hirsj901,wolcq901,hoyej901,park,pitches,marod701,79,torf,5,unknown,unknown,sunny,153,41740,schem001,chenb001,,,,,
DET201308200,MIN,DET,DET05,2013/08/20,0,7:09PM,night,true,culbf901,bakej902,welkb901,onorb901,park,pitches,klonc701,82,fromrf,6,unknown,unknown,cloudy,196,37964,pelfm001,porcr001,perkg001,,,,
DET201308210,MIN,DET,DET05,2013/08/21,0,7:08PM,night,true,bakej902,welkb901,onorb901,culbf901,park,pitches,klonc701,82,fromrf,13,unknown,unknown,cloudy,185,38092,smyld001,corrk001,veraj001,,,,
DET201308220,MIN,DET,DET05,2013/08/22,0,1:08PM,day,true,welkb901,onorb901,culbf901,bakej902,park,pitches,klonc701,83,tolf,10,unknown,unknown,cloudy,179,39653,fienc001,rondb001,perkg001,,,,
DET201308260,OAK,DET,DET05,2013/08/26,0,7:08PM,night,true,emmep901,littw901,darlg901,mealj901,park,pitches,klonc701,87,rtol,15,unknown,unknown,cloudy,214,34778,grifa002,alvaj003,balfg001,,,,
DET201308270,OAK,DET,DET05,2013/08/27,0,7:08PM,night,true,littw901,darlg901,mealj901,emmep901,park,pitches,klonc701,81,fromcf,4,unknown,unknown,unknown,126,34356,milot001,verlj001,,,,,
DET201308280,OAK,DET,DET05,2013/08/28,0,7:08PM,night,true,darlg901,mealj901,emmep901,littw901,park,pitches,klonc701,82,fromlf,10,unknown,unknown,sunny,179,31973,strad003,fistd001,andeb004,,,,
DET201308290,OAK,DET,DET05,2013/08/29,0,1:08PM,day,true,mealj901,emmep901,littw901,darlg901,park,pitches,klonc701,84,fromlf,3,unknown,unknown,sunny,189,39212,benoj001,balfg001,,,,,
DET201308300,CLE,DET,DET05,2013/08/30,0,7:08PM,night,true,barkl901,carav901,cedeg901,danlk901,park,pitches,kleir701,87,rtol,16,unknown,unknown,sunny,175,37067,porcr001,mcalz001,rondb001,,,,
DET201308310,CLE,DET,DET05,2013/08/31,0,7:09PM,night,true,carav901,cedeg901,danlk901,barkl901,park,pitches,marod701,79,ltor,8,unknown,unknown,unknown,202,41272,sanca004,kazms001,,,,,
DET201309010,CLE,DET,DET05,2013/09/01,0,1:09PM,day,true,cedeg901,danlk901,barkl901,carav901,park,pitches,marod701,73,fromlf,5,unknown,unknown,unknown,191,41557,smitj002,benoj001,,,,,
DET201309130,KCA,DET,DET05,2013/09/13,0,7:08PM,night,true,davib902,hirsj901,hoyej901,reynj901,park,pitches,kleir701,57,torf,17,unknown,unknown,sunny,167,40389,verlj001,chenb001,benoj001,,,,
DET201309140,KCA,DET,DET05,2013/09/14,0,7:08PM,night,true,hirsj901,hoyej901,reynj901,davib902,park,pitches,kleir701,65,fromrf,6,unknown,unknown,sunny,151,41841,sante001,fistd001,hollg001,,,,
DET201309150,KCA,DET,DET05,2013/09/15,0,1:09PM,day,true,hoyej901,reynj901,davib902,hirsj901,park,pitches,marod701,64,rtol,7,unknown,unknown,unknown,159,40491,smyld001,guthj001,benoj001,,,,
DET201309160,SEA,DET,DET05,2013/09/16,0,7:08PM,night,true,guccc901,hallt901,cuzzp901,kulpr901,park,pitches,klonc701,62,torf,7,unknown,unknown,sunny,170,34063,porcr001,saunj001,benoj001,,,,
DET201309170,SEA,DET,DET05,2013/09/17,0,7:08PM,night,true,hallt901,cuzzp901,kulpr901,guccc901,park,pitches,klonc701,61,fromlf,10,unknown,unknown,cloudy,226,39076,albua001,mediy001,,,,,
DET201309180,SEA,DET,DET05,2013/09/18,0,7:08PM,night,true,cuzzp901,kulpr901,guccc901,hallt901,park,pitches,klonc701,71,fromcf,10,unknown,unknown,cloudy,175,36395,iwakh001,verlj001,,,,,
DET201309190,SEA,DET,DET05,2013/09/19,0,1:08PM,day,true,kulpr901,guccc901,hallt901,cuzzp901,park,pitches,klonc701,77,fromrf,11,unknown,unknown,unknown,163,38431,fistd001,furbc001,benoj001,,,,
DET201309200,CHA,DET,DET05,2013/09/20,0,7:08PM,night,true,timmt901,wintm901,diazl901,wegnm901,park,pitches,kleir701,71,tolf,10,unknown,unknown,overcast,212,39643,schem001,axeld001,,,,,
DET201309210,CHA,DET,DET05,2013/09/21,0,7:08PM,night,true,wintm901,diazl901,muchm901,timmt901,park,pitches,marod701,66,tocf,7,unknown,unknown,sunny,242,41772,albua001,petrj001,,,,,
DET201309220,CHA,DET,DET05,2013/09/22,0,1:08PM,day,true,diazl901,wegnm901,timmt901,muchm901,park,pitches,marod701,59,ltor,9,unknown,unknown,sunny,188,41749,johne003,sanca004,,,,,
ANA201304090,OAK,ANA,ANA01,2013/04/09,0,7:11PM,night,true,muchm901,knigb901,davig901,iassd901,park,pitches,munse701,68,tocf,6,unknown,unknown,sunny,224,44014,cookr001,jepsk001,,,,,
ANA201304100,OAK,ANA,ANA01,2013/04/10,0,7:08PM,night,true,knigb901,davig901,iassd901,muchm901,park,pitches,munse701,72,tocf,6,unknown,unknown,sunny,227,36011,milot001,blanj001,,,,,
ANA201304110,OAK,ANA,ANA01,2013/04/11,0,7:09PM,night,true,davig901,iassd901,muchm901,knigb901,park,pitches,munse701,61,tocf,8,unknown,unknown,sunny,179,43533,grifa002,vargj001,,,,,
ANA201304120,HOU,ANA,ANA01,2013/04/12,0,7:08PM,night,true,timmt901,wintm901,wegnm901,diazl901,park,pitches,franm701,66,tocf,6,unknown,unknown,sunny,203,37674,norrb001,hanst001,,,,,
ANA201304130,HOU,ANA,ANA01,2013/04/13,0,6:07PM,night,true,wintm901,wegnm901,diazl901,timmt901,park,pitches,munse701,60,tocf,8,unknown,unknown,unknown,190,43520,rothm001,veraj001,,,,,
ANA201304140,HOU,ANA,ANA01,2013/04/14,0,12:38PM,day,true,wegnm901,diazl901,timmt901,wintm901,park,pitches,munse701,63,tocf,5,unknown,unknown,unknown,183,36126,wilsc004,humbp001,friee001,,,,
ANA201304190,DET,ANA,ANA01,2013/04/19,0,7:07PM,night,true,darlg901,emmep901,drecb901,fagac901,park,pitches,franm701,77,tocf,6,unknown,unknown,sunny,184,39023,hanst001,sanca004,,,,,
ANA201304200,DET,ANA,ANA01,2013/04/20,0,12:07PM,day,true,emmep901,drecb901,fagac901,darlg901,park,pitches,munse701,77,tocf,4,unknown,unknown,sunny,172,35081,richg002,porcr001,,,,,
ANA201304210,DET,ANA,ANA01,2013/04/21,0,12:39PM,day,true,drecb901,fagac901,darlg901,emmep901,park,pitches,munse701,74,tocf,9,unknown,unknown,sunny,268,41147,willj003,cokep001,,,,,
ANA201304220,TEX,ANA,ANA01,2013/04/22,0,7:09PM,night,true,reynj901,hoyej901,hirsj901,davib902,park,pitches,munse701,62,tocf,10,unknown,unknown,cloudy,187,36192,schet001,friee001,nathj001,,,,
ANA201304230,TEX,ANA,ANA01,2013/04/23,0,7:07PM,night,true,hoyej901,hirsj901,davib902,reynj901,park,pitches,franm701,64,tocf,7,unknown,unknown,sunny,193,35353,delad001,ortij004,,,,,
ANA201304240,TEX,ANA,ANA01,2013/04/24,0,7:09PM,night,true,hirsj901,davib902,reynj901,hoyej901,park,pitches,munse701,63,tocf,10,unknown,unknown,unknown,202,37154,darvy001,rothm001,,,,,
ANA201305020,BAL,ANA,ANA01,2013/05/02,0,7:10PM,night,true,randt901,gonzm901,bellw901,vanol901,park,pitches,munse701,88,torf,5,unknown,unknown,sunny,148,35118,tillc001,blanj001,,,,,
ANA201305030,BAL,ANA,ANA01,2013/05/03,0,7:08PM,night,true,gonzm901,bellw901,vanol901,randt901,park,pitches,munse701,83,tolf,6,unknown,unknown,cloudy,135,40140,vargj001,gonzm003,,,,,
ANA201305040,BAL,ANA,ANA01,2013/05/04,0,1:08PM,day,true,bellw901,vanol901,randt901,gonzm901,park,pitches,munse701,70,rtol,11,unknown,unknown,sunny,223,32136,huntt002,richg002,johnj010,,,,
ANA201305050,BAL,ANA,ANA01,2013/05/05,0,12:38PM,day,true,vanol901,randt901,gonzm901,bellw901,park,pitches,munse701,65,torf,12,unknown,unknown,overcast,214,38047,hammj002,willj003,odayd001,,,,
ANA201305130,KCA,ANA,ANA01,2013/05/13,0,7:08PM,night,true,davib902,mcclt901,hudsm901,guccc901,park,pitches,munse701,86,tocf,3,unknown,unknown,sunny,187,32203,mendl001,blanj001,hochl001,,,,
ANA201305140,KCA,ANA,ANA01,2013/05/14,0,7:08PM,night,true,mcclt901,hudsm901,guccc901,davib902,park,pitches,franm701,71,torf,5,unknown,unknown,sunny,152,33028,vargj001,guthj001,,,,,
ANA201305150,KCA,ANA,ANA01,2013/05/15,0,7:07PM,night,true,hudsm901,guccc901,davib902,mcclt901,park,pitches,franm701,67,tocf,6,unknown,unknown,sunny,216,31917,daviw001,enrib001,,,,,
ANA201305160,CHA,ANA,ANA01,2013/05/16,0,7:08PM,night,true,tumpj901,reynj901,hoyej901,hirsj901,park,pitches,munse701,66,torf,7,unknown,unknown,cloudy,188,37711,lindm001,delad001,reeda001,,,,
ANA201305170,CHA,ANA,ANA01,2013/05/17,0,7:09PM,night,true,reynj901,hoyej901,hirsj901,tumpj901,park,pitches,munse701,69,tocf,7,unknown,unknown,cloudy,168,37546,salec001,wilsc004,reeda001,,,,
ANA201305180,CHA,ANA,ANA01,2013/05/18,0,1:08PM,day,true,hoyej901,hirsj901,tumpj901,reynj901,park,pitches,munse701,72,rtol,7,unknown,unknown,cloudy,230,37165,coelr001,jonen001,friee001,,,,
ANA201305190,CHA,ANA,ANA01,2013/05/19,0,12:39PM,day,true,hirsj901,tumpj901,reynj901,hoyej901,park,pitches,munse701,74,torf,7,unknown,unknown,sunny,184,38190,vargj001,peavj001,friee001,,,,
ANA201305210,SEA,ANA,ANA01,2013/05/21,0,7:08PM,night,true,barkl901,carav901,davig901,nelsj901,park,pitches,munse701,69,torf,8,unknown,unknown,sunny,167,34095,willj003,haraa001,,,,,
ANA201305220,SEA,ANA,ANA01,2013/05/22,0,4:09PM,day,true,carav901,davig901,nelsj901,barkl901,park,pitches,munse701,71,fromlf,8,unknown,unknown,sunny,164,33313,wilsc004,maurb001,,,,,
ANA201305290,LAN,ANA,ANA01,2013/05/29,0,7:10PM,night,true,muchm901,drecb901,darlg901,emmep901,park,pitches,munse701,73,tocf,9,unknown,unknown,sunny,170,39172,weavj003,capuc001,friee001,,,,
ANA201305300,LAN,ANA,ANA01,2013/05/30,0,7:07PM,night,true,drecb901,darlg901,emmep901,muchm901,park,pitches,munse701,71,torf,11,unknown,unknown,sunny,165,42231,vargj001,lillt001,friee001,,,,
ANA201305310,HOU,ANA,ANA01,2013/05/31,0,7:09PM,night,true,dimum901,barrt901,marqa901,belld901,park,pitches,munse701,72,tocf,7,unknown,unknown,cloudy,190,34401,keucd001,hanst001,veraj001,,,,
ANA201306010,HOU,ANA,ANA01,2013/06/01,0,7:08PM,night,true,barrt901,marqa901,belld901,dimum901,park,pitches,munse701,70,torf,10,unknown,unknown,sunny,194,40087,norrb001,willj003,veraj001,,,,
ANA201306020,HOU,ANA,ANA01,2013/06/02,0,12:41PM,day,true,marqa901,belld901,dimum901,barrt901,park,pitches,munse701,69,tocf,9,unknown,unknown,overcast,199,35515,lylej001,wilsc004,ambrh001,,,,
ANA201306030,HOU,ANA,ANA01,2013/06/03,0,7:09PM,night,true,belld901,dimum901,barrt901,marqa901,park,pitches,munse701,67,tocf,8,unknown,unknown,cloudy,158,30010,bedae001,blanj001,veraj001,,,,
ANA201306040,CHN,ANA,ANA01,2013/06/04,0,7:09PM,night,true,joycj901,blasc901,nelsj901,hicke901,park,pitches,munse701,69,tocf,9,unknown,unknown,sunny,181,32223,coelr001,villc001,friee001,,,,
ANA201306050,CHN,ANA,ANA01,2013/06/05,0,4:08PM,day,true,blasc901,nelsj901,hicke901,joycj901,park,pitches,franm701,75,tocf,9,unknown,unknown,sunny,254,30171,gregk001,coelr001,,,,,
ANA201306140,NYA,ANA,ANA01,2013/06/14,0,7:08PM,night,true,gonzm901,randt901,vanol901,gormb901,park,pitches,franm701,67,tocf,9,unknown,unknown,sunny,173,40621,wilsc004,petta001,friee001,,,,
ANA201306150,NYA,ANA,ANA01,2013/06/15,0,4:16PM,day,true,randt901,vanol901,gormb901,gonzm901,park,pitches,munse701,72,ltor,7,unknown,unknown,sunny,190,40486,hanst001,pheld001,,,,,
ANA201306160,NYA,ANA,ANA01,2013/06/16,0,12:38PM,day,true,vanol901,gormb901,gonzm901,randt901,park,pitches,munse701,75,torf,4,unknown,unknown,sunny,178,41204,sabac001,weavj003,rivem002,,,,
ANA201306170,SEA,ANA,ANA01,2013/06/17,0,7:07PM,night,true,reynj901,hirsj901,danlk901,davib902,park,pitches,munse701,72,tolf,4,unknown,unknown,sunny,176,30258,vargj001,haraa001,,,,,
ANA201306180,SEA,ANA,ANA01,2013/06/18,0,7:08PM,night,true,hirsj901,danlk901,davib902,reynj901,park,pitches,franm701,72,torf,7,unknown,unknown,sunny,222,33040,furbc001,richg002,mediy001,,,,
ANA201306190,SEA,ANA,ANA01,2013/06/19,0,7:09PM,night,true,danlk901,davib902,reynj901,hirsj901,park,pitches,munse701,75,tocf,5,unknown,unknown,sunny,147,35401,wilsc004,saunj001,friee001,,,,
ANA201306200,SEA,ANA,ANA01,2013/06/20,0,7:07PM,night,true,davib902,reynj901,hirsj901,danlk901,park,pitches,franm701,75,tocf,6,unknown,unknown,sunny,216,37711,downs001,cappc001,friee001,,,,
ANA201306210,PIT,ANA,ANA01,2013/06/21,0,7:09PM,night,true,hicke901,joycj901,blasc901,nelsj901,park,pitches,munse701,73,torf,8,unknown,unknown,cloudy,175,40136,coleg001,weavj003,grilj001,,,,
ANA201306220,PIT,ANA,ANA01,2013/06/22,0,7:07PM,night,true,joycj901,blasc901,nelsj901,hicke901,park,pitches,munse701,73,tocf,7,unknown,unknown,sunny,172,41114,lirif001,willj003,,,,,
ANA201306230,PIT,ANA,ANA01,2013/06/23,0,12:38PM,day,true,blasc901,nelsj901,hicke901,joycj901,park,pitches,munse701,70,tocf,5,unknown,unknown,unknown,235,35069,melam001,jepsk001,,,,,
ANA201307020,SLN,ANA,ANA01,2013/07/02,0,7:08PM,night,true,ticht901,scotd901,hamaa901,millb901,park,pitches,munse701,71,tocf,6,unknown,unknown,cloudy,160,39455,weavj003,lynnl001,,,,,
ANA201307030,SLN,ANA,ANA01,2013/07/03,0,7:07PM,night,true,scotd901,hamaa901,millb901,ticht901,park,pitches,munse701,74,unknown,3,unknown,unknown,cloudy,202,35025,mills001,willj003,,,,,
ANA201307040,SLN,ANA,ANA01,2013/07/04,0,6:08PM,night,true,hamaa901,millb901,ticht901,scotd901,park,pitches,munse701,76,tocf,7,unknown,unknown,sunny,171,42707,downs001,mujie001,,,,,
ANA201307050,BOS,ANA,ANA01,2013/07/05,0,7:08PM,night,true,diazl901,timmt901,wintm901,wegnm901,park,pitches,franm701,72,tocf,8,unknown,unknown,sunny,194,37092,doubf001,wilsc004,,,,,
ANA201307060,BOS,ANA,ANA01,2013/07/06,0,7:07PM,night,true,timmt901,wintm901,wegnm901,diazl901,park,pitches,munse701,72,tocf,6,unknown,unknown,cloudy,262,36112,delad001,bresc001,,,,,
ANA201307070,BOS,ANA,ANA01,2013/07/07,0,5:08PM,night,true,wintm901,wegnm901,diazl901,timmt901,park,pitches,munse701,81,tocf,3,unknown,unknown,cloudy,177,39018,weavj003,lackj001,friee001,,,,
ANA201307190,OAK,ANA,ANA01,2013/07/19,0,7:09PM,night,true,hallt901,cuzzp901,guccc901,kulpr901,park,pitches,munse701,73,rtol,7,unknown,unknown,sunny,178,43515,weavj003,grifa002,friee001,,,,
ANA201307200,OAK,ANA,ANA01,2013/07/20,0,6:09PM,night,true,cuzzp901,guccc901,kulpr901,hallt901,park,pitches,franm701,68,tocf,7,unknown,unknown,cloudy,151,43572,wilsc004,strad003,friee001,,,,
ANA201307210,OAK,ANA,ANA01,2013/07/21,0,12:38PM,day,true,guccc901,kulpr901,hallt901,cuzzp901,park,pitches,munse701,72,tocf,6,unknown,unknown,overcast,168,37441,colob001,willj003,,,,,
ANA201307220,MIN,ANA,ANA01,2013/07/22,0,7:10PM,night,true,marqa901,barrt901,muchm901,barrs901,park,pitches,munse701,73,tocf,9,unknown,unknown,cloudy,211,33363,dedus001,blanj001,perkg001,,,,
ANA201307230,MIN,ANA,ANA01,2013/07/23,0,7:08PM,night,true,barrt901,muchm901,barrs901,marqa901,park,pitches,franm701,76,tolf,8,unknown,unknown,sunny,218,39177,perkg001,friee001,,,,,
ANA201307240,MIN,ANA,ANA01,2013/07/24,0,12:39PM,day,true,muchm901,barrs901,marqa901,barrt901,park,pitches,munse701,79,tocf,6,unknown,unknown,sunny,163,38209,weavj003,pelfm001,friee001,,,,
ANA201308010,TOR,ANA,ANA01,2013/08/01,0,7:08PM,night,true,tumpj901,knigb901,carlm901,davig901,park,pitches,munse701,71,tocf,6,unknown,unknown,sunny,158,37179,richg002,johnj009,,,,,
ANA201308020,TOR,ANA,ANA01,2013/08/02,0,7:08PM,night,true,knigb901,carlm901,davig901,iassd901,park,pitches,franm701,72,rtol,8,unknown,unknown,cloudy,195,38884,delad001,delas001,friee001,,,,
ANA201308030,TOR,ANA,ANA01,2013/08/03,0,6:09PM,night,true,carlm901,davig901,iassd901,knigb901,park,pitches,munse701,74,tocf,10,unknown,unknown,cloudy,155,41253,weavj003,rogee002,,,,,
ANA201308040,TOR,ANA,ANA01,2013/08/04,0,12:40PM,day,true,davig901,iassd901,knigb901,carlm901,park,pitches,munse701,75,tolf,4,unknown,unknown,sunny,185,33936,cecib001,friee001,jansc001,,,,
ANA201308050,TEX,ANA,ANA01,2013/08/05,0,7:08PM,night,true,wintm901,diazl901,timmt901,wegnm901,park,pitches,franm701,72,tocf,7,unknown,unknown,sunny,181,34040,perem004,willj003,nathj001,,,,
ANA201308060,TEX,ANA,ANA01,2013/08/06,0,7:08PM,night,true,diazl901,timmt901,wegnm901,wintm901,park,pitches,munse701,72,torf,7,unknown,unknown,cloudy,192,34233,darvy001,jepsk001,schet001,,,,
ANA201308070,TEX,ANA,ANA01,2013/08/07,0,7:08PM,night,true,timmt901,wegnm901,wintm901,diazl901,park,pitches,munse701,72,tocf,7,unknown,unknown,sunny,231,34777,ogana001,hanst001,,,,,
ANA201308160,HOU,ANA,ANA01,2013/08/16,0,7:08PM,night,true,schrp901,fairc901,kellj901,coope901,park,pitches,franm701,79,torf,7,unknown,unknown,sunny,228,39074,peacb001,willj003,,,,,
ANA201308170,HOU,ANA,ANA01,2013/08/17,0,6:08PM,night,true,fairc901,kellj901,coope901,schrp901,park,pitches,munse701,83,tocf,6,unknown,unknown,sunny,228,40246,friee001,fielj002,,,,,
ANA201308180,HOU,ANA,ANA01,2013/08/18,0,12:38PM,day,true,kellj901,coope901,schrp901,fairc901,park,pitches,munse701,76,tolf,6,unknown,unknown,sunny,202,36896,oberb001,gutij002,chapk002,,,,
ANA201308190,CLE,ANA,ANA01,2013/08/19,0,7:09PM,night,true,iassd901,knigb901,carlm901,davig901,park,pitches,munse701,72,tocf,7,unknown,unknown,cloudy,183,36574,mcalz001,weavj003,,,,,
ANA201308200,CLE,ANA,ANA01,2013/08/20,0,7:08PM,night,true,knigb901,carlm901,davig901,iassd901,park,pitches,franm701,77,torf,6,unknown,unknown,cloudy,317,36421,carrc003,blanj001,,,,,
ANA201308210,CLE,ANA,ANA01,2013/08/21,0,4:08PM,day,true,carlm901,davig901,iassd901,knigb901,park,pitches,munse701,86,tocf,10,unknown,unknown,sunny,179,35810,mastj001,willj003,perec002,,,,
ANA201309020,TBA,ANA,ANA01,2013/09/02,0,6:09PM,night,true,scotd901,millb901,ticht901,buckc901,park,pitches,munse701,85,tocf,7,unknown,unknown,cloudy,238,37557,richg002,archc001,,,,,
ANA201309030,TBA,ANA,ANA01,2013/09/03,0,7:08PM,night,true,millb901,ticht901,buckc901,scotd901,park,pitches,munse701,86,tocf,7,unknown,unknown,sunny,187,34332,moorm003,vargj001,carmf001,,,,
ANA201309040,TBA,ANA,ANA01,2013/09/04,0,7:12PM,night,true,ticht901,buckc901,scotd901,barrl901,park,pitches,munse701,89,torf,6,unknown,unknown,sunny,174,34025,hellj001,weavj003,rodnf001,,,,
ANA201309050,TBA,ANA,ANA01,2013/09/05,0,7:27PM,night,true,buckc901,scotd901,millb901,ticht901,park,pitches,munse701,88,tocf,4,unknown,unknown,cloudy,169,34623,willj003,pricd001,,,,,
ANA201309060,TEX,ANA,ANA01,2013/09/06,0,7:09PM,night,true,johna901,welkb901,culbf901,bakej902,park,pitches,munse701,89,tocf,4,unknown,unknown,cloudy,171,39591,wilsc004,garzm001,friee001,,,,
ANA201309070,TEX,ANA,ANA01,2013/09/07,0,6:08PM,night,true,welkb901,culbf901,bakej902,johna901,park,pitches,franm701,88,tolf,9,unknown,unknown,cloudy,190,40558,richg002,holld003,,,,,
ANA201309080,TEX,ANA,ANA01,2013/09/08,0,12:38PM,day,true,culbf901,bakej902,johna901,welkb901,park,pitches,munse701,84,tocf,8,unknown,unknown,cloudy,211,35423,ogana001,kohnm001,nathj001,,,,
ANA201309200,SEA,ANA,ANA01,2013/09/20,0,7:08PM,night,true,fleta901,drakr901,westj901,joycj901,park,pitches,munse701,68,torf,5,unknown,unknown,overcast,250,39469,rasmc002,lafrb001,,,,,
ANA201309210,SEA,ANA,ANA01,2013/09/21,0,6:08PM,night,true,drakr901,westj901,joycj901,fleta901,park,pitches,franm701,72,fromcf,8,unknown,unknown,sunny,181,41001,willj003,saunj001,friee001,,,,
ANA201309220,SEA,ANA,ANA01,2013/09/22,0,12:39PM,day,true,westj901,joycj901,fleta901,drakr901,park,pitches,munse701,75,tocf,3,unknown,unknown,cloudy,202,39099,pereo002,wilsc004,farqd001,,,,
ANA201309230,OAK,ANA,ANA01,2013/09/23,0,7:09PM,night,true,reynj901,davib902,hirsj901,hoyej901,park,pitches,munse701,80,torf,5,unknown,unknown,sunny,187,41147,milot001,richg002,,,,,
