game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,umprf
CHA191905200,,PHA,CHA,1919/05/20,CHI10,0,0:00,day,false,"""109""","""""","""DWV""",,hildg101,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,faber101,johnj102,,,,
CHA191905220,"""version 7RS(19) of 07/07/92""",NYA,CHA,1919/05/22,CHI10,0,0:00PM,day,false,TSN Box,,,,nalld901,connt901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,willl104,quinj102,,,,
CHA191905230,,NYA,CHA,1919/05/23,CHI10,0,0:00,day,false,"""109,111,96""","""DWV/Smith""","""DWV/Smith""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,cicoe101,shawb102,,,,
CHA191905240,,NYA,CHA,1919/05/24,CHI10,0,0:00,day,false,"""109""","""""","""DWV""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,15000,thorh101,faber101,,,,
CHA191905250,"""version 7RS(19) of 07/07/92""",WS1,CHA,1919/05/25,CHI10,0,0:00PM,day,false,"""222""","""Frownfelter""","""Frownfelter""",2016/07/05 1:56PM,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,22000,kerrd101,johnw102,danfd101,,,
CHA191905260,,WS1,CHA,1919/05/26,CHI10,0,0:00,day,false,"""109,222""","""DWV/Smith""","""DWV/Smith""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,willl104,thomh104,,,,
CHA191905270,,WS1,CHA,1919/05/27,CHI10,0,0:00,day,false,"""109""","""DWV/Smith""","""DWV/Smith""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,cicoe101,johnw102,,,,
CHA191905301,,CLE,CHA,1919/05/30,CHI10,1,0:00,day,false,"""109,39""","""""","""DWV""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,10000,faber101,bagbj101,,,,
CHA191905302,,CLE,CHA,1919/05/30,CHI10,2,0:00,day,false,"""39,109""","""""","""DWV""",,connt901,nalld901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,30000,willl104,uhleg101,,,,
CHA191905310,,CLE,CHA,1919/05/31,CHI10,0,0:00,day,false,"""39,109""","""""","""DWV""",,nalld901,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,cicoe101,philt102,,,,
