game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
CHN195308052,"""version 7RS(19) of 07/07/92""",NY1,CHN,1953/08/05,CHI11,2,0:00PM,day,false,jackb901,dixoh901,barla901,gorea901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/09/05 8:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,15594,hackw102,kosld101,,,,
CHN195308060,"""version 7RS(19) of 07/07/92""",NY1,CHN,1953/08/06,CHI11,0,0:00PM,day,false,barla901,dixoh901,gorea901,jackb901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/09/06 12:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,6553,wilhh101,hackw102,,,,
CHN195308070,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/08/07,CHI11,0,0:00PM,day,false,gormt101,donaa901,conlj102,warnl101,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/30 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4499,ridzs101,minnp101,konsj101,lopas101,,
CHN195308080,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/08/08,CHI11,0,0:00PM,day,false,donaa901,conlj102,warnl101,gormt101,"""209,119,266,111,68""","""Richard Weston""","""David W. Smith""",2011/09/14 3:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,12636,pollh101,rober102,,,,
CHN195308091,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/08/09,CHI11,1,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""276""","""David W. Smith""","""David W. Smith""",2011/03/26 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,millb103,rushb101,,,,
CHN195308092,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/08/09,CHI11,2,0:00PM,day,false,warnl101,gormt101,donaa901,conlj102,"""68,246,276""","""Comly""","""Comly""",2010/04/11 9:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,22088,klipj101,konsj101,,,,
CHN195308110,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/08/11,CHI11,0,0:00PM,day,false,secof101,goetl901,dascf901,dixoh901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/12/01 6:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,7322,minnp101,collj102,,,,
CHN195308121,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/08/12,CHI11,1,0:00PM,day,false,dascf901,goetl901,dixoh901,secof101,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 1:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,kingc101,klipj101,,,,
CHN195308122,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/08/12,CHI11,2,0:00PM,day,false,dixoh901,goetl901,secof101,dascf901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 1:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,11487,rushb101,raffk101,,,,
CHN195308130,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/08/13,CHI11,0,0:00PM,day,false,secof101,goetl901,dascf901,dixoh901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/20 3:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,8230,baczf101,pollh101,,,,
CHN195308140,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/08/14,CHI11,0,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/10/03 1:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,12862,lownt101,antoj103,klipj101,sereb101,,
CHN195308150,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/08/15,CHI11,0,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/10/05 5:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,20296,spahw101,churb101,,,,
CHN195308161,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/08/16,CHI11,1,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""246""","""David W. Smith""","""David W. Smith""",2007/03/02 3:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,burdl101,minnp101,,,,
CHN195308162,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/08/16,CHI11,2,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""162""","""David W. Smith""","""David W. Smith""",2007/03/01 2:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,39903,buhlb101,rushb101,,,,
CHN195309050,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/09/05,CHI11,0,0:00PM,day,false,balll901,gorea901,jackb901,robel901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 9:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,5877,minnp101,collj102,,,,
CHN195309061,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/09/06,CHI11,1,0:00PM,day,false,gorea901,jackb901,robel901,balll901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 9:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,lownt101,kellb103,,,,
CHN195309062,"""version 7RS(19) of 07/07/92""",CIN,CHN,1953/09/06,CHI11,2,0:00PM,day,false,jackb901,robel901,balll901,gorea901,"""22""","""D Lamoureaux""","""D Lamoureaux""",2006/06/24 9:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,14187,willj104,nuxhj101,,,,
CHN195309071,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/09/07,CHI11,1,0:00PM,day,false,donaa901,warnl101,conlj102,gormt101,"""162""","""David W. Smith""","""David W. Smith""",2007/03/04 11:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,hackw102,burdl101,lownt101,,,
CHN195309072,"""version 7RS(19) of 07/07/92""",MLN,CHN,1953/09/07,CHI11,2,0:00PM,day,false,warnl101,conlj102,gormt101,donaa901,"""162""","""David W. Smith""","""David W. Smith""",2007/03/04 1:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,27401,pollh101,wilsj104,,,,
CHN195309090,"""version 7RS(19) of 07/07/92""",PIT,CHN,1953/09/09,CHI11,0,0:00PM,day,false,dixoh901,goetl901,secof101,dascf901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/30 1:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,2319,simpd101,facer101,,,,
CHN195309110,"""version 7RS(19) of 07/07/92""",NY1,CHN,1953/09/11,CHI11,0,0:00PM,day,false,pineb101,engeb902,stewb901,boggd901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/11/06 6:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,4722,rushb101,gomer101,,,,
CHN195309120,"""version 7RS(19) of 07/07/92""",NY1,CHN,1953/09/12,CHI11,0,0:00PM,day,false,engeb902,stewb901,boggd901,pineb101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/11/08 7:27AM,park,none,58,unknown,-1,unknown,unknown,unknown,115,6169,willj104,hearj102,,,,
CHN195309130,"""version 7RS(19) of 07/07/92""",BRO,CHN,1953/09/13,CHI11,0,0:00PM,day,false,gorea901,jackb901,barla901,balll901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/21 11:51PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,115,21539,hackw102,hughj103,,,,
CHN195309140,"""version 7RS(19) of 07/07/92""",BRO,CHN,1953/09/14,CHI11,0,0:00PM,day,false,jackb901,barla901,balll901,gorea901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/22 9:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,4990,klipj101,moorr101,,,,
CHN195309150,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/09/15,CHI11,0,0:00PM,day,false,pineb101,engeb902,stewb901,boggd901,"""266,119,68,111,123""","""David W. Smith""","""David W. Smith""",2011/09/24 8:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,3185,rober102,minnp101,,,,
CHN195309160,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/09/16,CHI11,0,0:00PM,day,false,engeb902,stewb901,boggd901,pineb101,"""247""","""D Lamoureaux""","""D Lamoureaux""",2008/02/04 5:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,3448,pollh101,millb103,churb101,,,
CHN195309170,"""version 7RS(19) of 07/07/92""",PHI,CHN,1953/09/17,CHI11,0,0:00PM,day,false,stewb901,boggd901,pineb101,engeb902,"""266,119,68,111,123""","""David W. Smith""","""David W. Smith""",2011/09/24 10:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,2793,simmc101,elstd101,,,,
CHN195309250,"""version 7RS(19) of 07/07/92""",SLN,CHN,1953/09/25,CHI11,0,0:00PM,day,false,engeb902,stewb901,boggd901,pineb101,"""102,208,68,111""","""David W. Smith""","""David W. Smith""",2011/09/25 1:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,2706,haddh101,rushb101,,,,
CHN195309260,"""version 7RS(19) of 07/07/92""",SLN,CHN,1953/09/26,CHI11,0,0:00PM,day,false,stewb901,boggd901,pineb101,engeb902,"""276,a102,208,68,111""","""David W. Smith""","""David W. Smith""",2011/10/01 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,6308,hackw102,stalg103,,,,
CHN195309270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1953/09/27,CHI11,0,0:00PM,day,false,boggd901,pineb101,engeb902,stewb901,"""246""","""David W. Smith""","""David W. Smith""",2007/03/30 4:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,13378,minnp101,mizew101,klipj101,,,
PIT195304160,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/04/16,PIT06,0,0:00PM,day,false,secof101,dixoh901,goetl901,dascf901,"""276,140,137,266""","""Smith""","""Smith""",2011/01/05 6:18PM,unknown,none,36,unknown,-1,unknown,showers,overcast,205,16220,dickm101,hansa101,,,,
PIT195304190,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/04/19,PIT06,0,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/06/21 7:14PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,178,8801,erskc101,dickm101,,,,
PIT195304210,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/04/21,PIT06,0,0:00PM,night,false,pineb101,boggd901,engeb902,stewb901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/03/04 10:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,6273,frieb102,magls101,,,,
PIT195304220,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/04/22,PIT06,0,0:00PM,night,false,boggd901,engeb902,stewb901,pineb101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/03/06 9:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,10603,hearj102,lapap102,wilhh101,,,
PIT195304230,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/04/23,PIT06,0,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""H. Rosenthal""","""Gordon Gladman""","""Gordoh Gladman""",1998/03/07 4:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,4372,pollh101,kosld101,hetkj101,,,
PIT195304300,"""version 7RS(19) of 07/07/92""",CHN,PIT,1953/04/30,PIT06,0,0:00PM,day,false,conlj102,warnl101,donaa901,gormt101,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/12/01 5:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2930,facer101,minnp101,,,,
PIT195305010,"""text editor""",CIN,PIT,1953/05/01,PIT06,0,0:00PM,night,false,gorea901,balll901,barla901,jackb901,"""Cin""","""Cramer""","""Cramer""",2006/12/18 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,14826,pettp101,perkh101,dickm101,,,
PIT195305020,"""text editor""",CIN,PIT,1953/05/02,PIT06,0,0:00PM,day,false,balll901,barla901,jackb901,gorea901,"""Cin""","""Cramer""","""Cramer""",2007/1/14 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,7437,lapap102,podbb101,,,,
PIT195305210,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/05/21,PIT06,0,0:00PM,night,false,gorea901,balll901,barla901,jackb901,"""292,137,140""","""Weston/Smith""","""Comly/Smith""",2011/01/13 4:57PM,unknown,none,0,unknown,-1,unknown,unknown,night,142,7507,dickm101,drewk101,,,,
PIT195305230,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/05/23,PIT06,0,0:00PM,day,false,balll901,barla901,(none),jackb901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/05/10 7:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,7444,lapap102,gomer101,,,,
PIT195305240,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/05/24,PIT06,0,0:00PM,day,false,barla901,jackb901,(none),balll901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/05/10 2:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,20966,jansl101,lindj101,wilhh101,,,
PIT195305250,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/05/25,PIT06,0,0:00PM,day,false,jackb901,balll901,(none),barla901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/05/10 7:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,2369,hillf101,frieb102,,,,
PIT195305271,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/05/27,PIT06,1,0:00PM,day,false,warnl101,donaa901,(none),conlj102,"""209""",,"""D Lamoureaux""",2008/06/04 5:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,rober102,dickm101,,,,
PIT195305272,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/05/27,PIT06,2,0:00PM,night,false,donaa901,conlj102,(none),warnl101,"""292,137,140""","""Weston/Smith""","""Comly/Smith""",2011/01/13 5:38PM,unknown,none,0,unknown,-1,unknown,unknown,night,173,16935,facer101,drewk101,dickm101,,,
PIT195305280,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/05/28,PIT06,0,0:00PM,day,false,conlj102,warnl101,(none),donaa901,"""292,137,140,140(2)""","""Weston/Smith/RWood""","""Comly/Smith/RWood""",2011/01/14 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,2437,konsj101,lapap102,,,,
PIT195305290,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/05/29,PIT06,0,0:00PM,day,false,barla901,jackb901,(none),balll901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/11/07 4:43PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,3902,meyer101,lindj101,hughj103,,,
PIT195305301,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/05/30,PIT06,1,0:00PM,day,false,jackb901,balll901,(none),barla901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/11/08 2:50AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,0,wadeb101,dickm101,,,,
PIT195305302,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/05/30,PIT06,2,0:00PM,day,false,balll901,barla901,(none),jackb901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1994/11/08 12:23PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,159,31029,podrj101,frieb102,erskc101,,,
PIT195306040,"""version 7RS(19) of 07/07/92""",CHN,PIT,1953/06/04,PIT06,0,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""280""","""David W. Smith""","""David W. Smith""",2010/06/12 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,3182,hallb103,minnp101,,,,
PIT195306050,"""text editor""",CIN,PIT,1953/06/05,PIT06,0,0:00PM,night,false,dascf901,secof101,dixoh901,goetl901,"""Cin""","""Cramer""","""Cramer""",2006/12/18 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,12229,wehmh101,bowmr101,,,,
PIT195306060,"""text editor""",CIN,PIT,1953/06/06,PIT06,0,0:00PM,day,false,secof101,dixoh901,goetl901,dascf901,"""Cin""","""Cramer""","""Cramer""",2006/12/18 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,6685,smitf104,frieb102,collj102,,,
PIT195306071,"""text editor""",CIN,PIT,1953/06/07,PIT06,1,0:00PM,day,false,dixoh901,goetl901,dascf901,secof101,"""Cin""","""Cramer""","""Cramer""",2006/12/18 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,podbb101,schub103,,,,
PIT195306072,"""text editor""",CIN,PIT,1953/06/07,PIT06,2,0:00PM,day,false,goetl901,dascf901,secof101,dixoh901,"""Cin""","""Cramer""","""Cramer""",2006/12/18 8:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,9021,nuxhj101,lindj101,perkh101,,,
PIT195306090,"""version 7RS(19) of 07/07/92""",SLN,PIT,1953/06/09,PIT06,0,0:00PM,day,false,gorea901,barla901,jackb901,balll901,"""102""","""David W. Smith""","""David W. Smith""",2010/06/12 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,1894,hallb103,haddh101,,,,
PIT195306100,"""version 7RS(19) of 07/07/92""",SLN,PIT,1953/06/10,PIT06,0,0:00PM,night,false,barla901,jackb901,balll901,gorea901,"""276,140,137,208""","""David W. Smith/RWood""","""David W. Smith/RWood""",2011/08/27 8:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,8937,presj101,frieb102,whith101,,,
PIT195306110,"""version 7RS(19) of 07/07/92""",SLN,PIT,1953/06/11,PIT06,0,0:00PM,day,false,jackb901,balll901,gorea901,barla901,"""102""","""D Lamoureaux""","""D Lamoureaux""",2003/12/01 5:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,2178,mills101,lindj101,whith101,,,
PIT195306122,"""version 7RS(19) of 07/07/92""",MLN,PIT,1953/06/12,PIT06,2,0:00PM,night,false,boggd901,engeb902,stewb901,pineb101,"""162,276""","""David W. Smith,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2007/03/05 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,17344,surkm101,schub103,,,,
PIT195306130,"""version 7RS(19) of 07/07/92""",MLN,PIT,1953/06/13,PIT06,0,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/05/08 10:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,5134,burdl101,lapap102,,,,
PIT195307051,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/07/05,PIT06,1,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""140,137,266,119,123""","""Richard Weston/Smith""","""David W. Smith""",2011/09/16 4:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,rober102,dickm101,,,,
PIT195307052,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/07/05,PIT06,2,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""266,119,143,137,123""","""Richard Weston""","""David W. Smith""",2011/09/16 4:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,11404,waugj101,ridzs101,lapap102,,,
PIT195307060,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/07/06,PIT06,0,0:00PM,night,false,stewb901,pineb101,boggd901,engeb902,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/01/06 4:37PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,13497,meyer101,lapap102,hughj103,,,
PIT195307071,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/07/07,PIT06,1,0:00PM,day,false,pineb101,boggd901,engeb902,stewb901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/01/07 12:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,136,0,erskc101,lindj101,wadeb101,,,
PIT195307072,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/07/07,PIT06,2,0:00PM,day,false,boggd901,engeb902,stewb901,pineb101,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/01/09 8:35AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,161,9687,roe-p101,hallb103,millb114,,,
PIT195307080,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/07/08,PIT06,0,0:00PM,night,false,secof101,robel901,goetl901,dascf901,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/06/05 7:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,210,7095,jansl101,hetkj101,kosld101,,,
PIT195307090,"""version 7RS(19) of 07/07/92""",NY1,PIT,1953/07/09,PIT06,0,0:00PM,day,false,robel901,goetl901,dascf901,secof101,"""H. Rosenthal""","""Gordon Gladman""","""Gordon Gladman""",1998/06/05 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,3391,gomer101,facer101,,,,
PIT195307180,"""version 7RS(19) of 07/07/92""",MLN,PIT,1953/07/18,PIT06,0,0:00PM,day,false,robel901,goetl901,dascf901,secof101,"""Mil Journal""","""Gordon Gladman""","""Gordon Gladman""",1999/09/26 1:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,4674,liddd101,waugj101,burdl101,,,
PIT195307192,"""version 7RS(19) of 07/07/92""",SLN,PIT,1953/07/19,PIT06,2,0:00PM,day,false,pineb101,engeb902,stewb901,boggd901,"""276,102,208,137,140""","""Richard Weston""","""David W. Smith""",2011/09/12 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,9045,lapap102,mizew101,,,,
PIT195307200,"""text editor""",SLN,PIT,1953/07/20,PIT06,0,0:00PM,day,false,engeb902,stewb901,boggd901,pineb101,"""150""","""Cramer""","""Cramer""",2006/12/22 9:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,2105,chamc102,frieb102,whith101,,,
PIT195307210,"""text editor""",CIN,PIT,1953/07/21,PIT06,0,0:00PM,night,false,balll901,barla901,gorea901,jackb901,"""Cin""","""Cramer""","""Cramer""",2006/12/23 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,7594,raffk101,waugj101,,,,
PIT195307220,"""text editor""",CIN,PIT,1953/07/22,PIT06,0,0:00PM,day,false,barla901,gorea901,jackb901,balll901,"""Cin""","""Cramer""","""Cramer""",2006/12/24 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,1567,lapap102,collj102,,,,
PIT195307230,"""text editor""",CIN,PIT,1953/07/23,PIT06,0,0:00PM,day,false,gorea901,jackb901,balll901,barla901,"""Cin""","""Cramer""","""Cramer""",2006/12/24 12:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,1807,perkh101,dickm101,,,,
PIT195307250,"""version 7RS(19) of 07/07/92""",CHN,PIT,1953/07/25,PIT06,0,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""68""","""D Lamoureaux]""","""D Lamoureaux""",2003/12/01 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,4217,lownt101,lindj101,leond103,,,
PIT195308110,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/08/11,PIT06,0,0:00PM,night,false,gormt101,donaa901,conlj102,warnl101,"""140,137,266,119,123""","""Richard Weston/Smith""","""David W. Smith""",2011/09/14 8:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,8985,simmc101,dickm101,,,,
PIT195308120,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/08/12,PIT06,0,0:00PM,night,false,donaa901,conlj102,warnl101,gormt101,"""140,137,266,123""","""Richard Weston/Smith""","""David W. Smith""",2011/09/14 9:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,6505,rober102,lindj101,,,,
PIT195308130,"""version 7RS(19) of 07/07/92""",PHI,PIT,1953/08/13,PIT06,0,0:00PM,day,false,conlj102,warnl101,gormt101,donaa901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/30 10:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,2373,lapap102,millb103,,,,
PIT195308210,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/08/21,PIT06,0,0:00PM,night,false,barla901,gorea901,jackb901,balll901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/02/27 12:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,155,12459,dickm101,podrj101,,,,
PIT195308220,"""version 7RS(19) of 07/07/92""",BRO,PIT,1953/08/22,PIT06,0,0:00PM,day,false,gorea901,jackb901,balll901,barla901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/02/28 2:24PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,7033,roe-p101,hallb103,labic101,,,
