game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
OAK199808030,NYA,OAK,OAK01,1998/08/03,0,7:07,night,true,tscht901,culbf901,fostm901,shulj901,,pitches,87,ltor,11,dry,none,night,158,18209,herno001,oquim001,,,,,
OAK199808041,NYA,OAK,OAK01,1998/08/04,1,3:35,day,true,culbf901,fostm901,tscht901,shulj901,,pitches,84,fromlf,15,dry,none,sunny,181,0,mendr001,witaj001,stanm003,,,,
OAK199808042,NYA,OAK,OAK01,1998/08/04,2,7:13,night,true,fostm901,shulj901,tscht901,culbf901,,pitches,78,ltor,15,dry,none,night,189,23357,lloyg001,taylb001,,,,,
OAK199808050,NYA,OAK,OAK01,1998/08/05,0,7:35,night,true,shulj901,tscht901,culbf901,fostm901,,pitches,72,fromlf,15,dry,none,night,136,22458,candt001,irabh001,,,,,
OAK199808170,TOR,OAK,OAK01,1998/08/17,0,7:05,night,true,koscg901,eddid901,barnl901,millb901,,pitches,62,ltor,15,dry,none,cloudy,190,9761,escok001,candt001,plesd001,,,,
OAK199808180,TOR,OAK,OAK01,1998/08/18,0,12:15,day,true,eddid901,barnl901,millb901,koscg901,,none,61,torf,12,dry,none,cloudy,170,9086,haynj001,willw001,,,,,
OAK199808190,CHA,OAK,OAK01,1998/08/19,0,1:05,day,true,barnl901,millb901,koscg901,eddid901,,none,65,torf,8,dry,none,sunny,148,12605,steib002,sirom001,,,,,
OAK199808200,CHA,OAK,OAK01,1998/08/20,0,7:06,night,true,millb901,koscg901,barnl901,eddid901,,pitches,63,rtol,13,dry,none,cloudy,164,8607,rogek001,fordt001,taylb001,,,,
OAK199808210,DET,OAK,OAK01,1998/08/21,0,7:35,night,true,mccol901,meric901,coope901,everm901,,pitches,68,torf,12,dry,none,night,153,10196,oquim001,florb001,taylb001,,,,
OAK199808221,DET,OAK,OAK01,1998/08/22,1,1:06,day,true,meric901,coope901,everm901,mccol901,,pitches,73,rtol,10,dry,none,sunny,158,0,hereg001,moehb001,matht002,,,,
OAK199808222,DET,OAK,OAK01,1998/08/22,2,4:18,day,true,coope901,everm901,mccol901,meric901,,pitches,72,torf,18,dry,none,sunny,147,24200,candt001,castf001,,,,,
OAK199808230,DET,OAK,OAK01,1998/08/23,0,1:05,day,true,everm901,mccol901,meric901,coope901,,pitches,71,torf,12,dry,none,sunny,160,17917,greis001,haynj001,jonet003,,,,
OAK199809040,TBA,OAK,OAK01,1998/09/04,0,7:36,night,true,cobld901,fordd901,hendt901,younl901,,pitches,66,ltor,17,dry,none,cloudy,165,8198,arror001,haynj001,hernr001,,,,
OAK199809050,TBA,OAK,OAK01,1998/09/05,0,6:16,night,true,fordd901,hendt901,younl901,cobld901,,pitches,79,torf,6,dry,none,night,132,34193,rogek001,saunt001,,,,,
OAK199809060,TBA,OAK,OAK01,1998/09/06,0,1:06,day,true,hendt901,younl901,cobld901,fordd901,,none,79,torf,10,dry,none,cloudy,153,35162,candt001,santj001,,,,,
OAK199809080,BAL,OAK,OAK01,1998/09/08,0,7:07,night,true,craft901,clara901,joycj901,mckej901,,none,63,ltor,9,dry,none,cloudy,191,7924,rhoda001,hereg001,benia001,,,,
OAK199809090,BAL,OAK,OAK01,1998/09/09,0,12:15,day,true,clara901,joycj901,mckej901,craft901,,none,64,ltor,18,dry,none,cloudy,175,9015,guzmj003,haynj001,,,,,
OAK199809160,SEA,OAK,OAK01,1998/09/16,0,7:05,night,true,millb901,barrt901,merrd901,scotd901,,pitches,64,torf,12,dry,none,night,159,12371,fassj001,hereg001,timlm001,,,,
OAK199809170,SEA,OAK,OAK01,1998/09/17,0,12:16,day,true,barrt901,merrd901,scotd901,millb901,,none,63,torf,7,dry,none,cloudy,144,11707,moyej001,candt001,,,,,
OAK199809240,ANA,OAK,OAK01,1998/09/24,0,7:05,night,true,phild901,barrt901,scotd901,merrd901,,pitches,63,torf,10,dry,none,overcast,181,9268,dickj001,haynj001,,,,,
OAK199809250,ANA,OAK,OAK01,1998/09/25,0,7:05,night,true,barrt901,scotd901,merrd901,phild901,,pitches,63,torf,8,dry,none,cloudy,145,22861,rogek001,olivo001,,,,,
OAK199809260,ANA,OAK,OAK01,1998/09/26,0,1:05,day,true,scotd901,merrd901,phild901,barrt901,,pitches,62,torf,12,dry,none,cloudy,172,22661,matht002,perct001,,,,,
OAK199809270,ANA,OAK,OAK01,1998/09/27,0,1:07,day,true,merrd901,phild901,barrt901,scotd901,,pitches,63,tolf,8,dry,none,cloudy,144,22819,washj001,witaj001,hases001,,,,
SDN199804070,CIN,SDN,SAN01,1998/04/07,0,3:08,day,false,kellj901,danlk901,quicj901,westj901,,none,69,tocf,10,dry,none,cloudy,152,55454,hofft001,shawj001,,,,,
SDN199804080,CIN,SDN,SAN01,1998/04/08,0,7:38,night,false,danlk901,quicj901,westj901,kellj901,,none,63,torf,5,dry,none,night,175,19626,ashba002,whitg001,hofft001,,,,
SDN199804090,CIN,SDN,SAN01,1998/04/09,0,2:06,day,false,quicj901,westj901,kellj901,danlk901,,none,69,tolf,7,dry,none,sunny,166,24482,boehb001,tomkb001,,,,,
SDN199804100,ARI,SDN,SAN01,1998/04/10,0,7:05,night,false,vanol901,hirsm901,froeb901,grege901,,pitches,63,torf,7,dry,none,night,139,27243,miced001,rodrf002,,,,,
SDN199804110,ARI,SDN,SAN01,1998/04/11,0,7:08,night,false,hirsm901,froeb901,grege901,vanol901,,none,63,tolf,15,dry,none,cloudy,139,37753,smitp001,adamj001,,,,,
SDN199804120,ARI,SDN,SAN01,1998/04/12,0,1:06,day,false,froeb901,vanol901,(none),hirsm901,,none,62,torf,18,dry,none,cloudy,123,26217,hamij002,blaiw001,hofft001,,,,
SDN199804130,ARI,SDN,SAN01,1998/04/13,0,4:35,day,false,vanol901,hirsm901,nelsj901,froeb901,,none,69,tocf,10,dry,none,cloudy,119,36278,ashba002,andeb002,,,,,
SDN199804240,PIT,SDN,SAN01,1998/04/24,0,7:06,night,false,hallt901,gormb901,crawj901,davib902,,pitches,61,torf,8,dry,none,cloudy,151,26413,schmj001,smitp001,rincr001,,,,
SDN199804250,PIT,SDN,SAN01,1998/04/25,0,7:04,night,false,gormb901,crawj901,davib902,hallt901,,pitches,68,torf,5,dry,none,cloudy,271,53710,reyec001,martj003,,,,,
SDN199804260,PIT,SDN,SAN01,1998/04/26,0,1:06,day,false,crawj901,davib902,hallt901,gormb901,,pitches,74,torf,12,dry,none,sunny,132,42281,liebj001,browk001,,,,,
SDN199804270,CHN,SDN,SAN01,1998/04/27,0,7:06,night,false,davib902,hallt901,gormb901,crawj901,,pitches,70,torf,6,dry,none,night,126,20106,tapak001,hamij002,beckr001,,,,
SDN199804280,CHN,SDN,SAN01,1998/04/28,0,7:06,night,false,hallt901,gormb901,crawj901,davib902,,pitches,71,torf,5,dry,none,night,160,21024,ashba002,clarm002,hitcs001,,,,
SDN199805110,NYN,SDN,SAN01,1998/05/11,0,7:05,night,false,tatat901,davig901,bellw901,mealj901,,pitches,64,tocf,10,dry,none,cloudy,130,15291,browk001,leita001,hofft001,,,,
SDN199805130,NYN,SDN,SAN01,1998/05/13,0,7:35,night,false,davig901,bellw901,mealj901,tatat901,,pitches,64,torf,11,dry,none,cloudy,145,14929,joneb003,hamij002,franj001,,,,
SDN199805141,NYN,SDN,SAN01,1998/05/14,1,2:05,day,false,bellw901,mealj901,tatat901,davig901,,pitches,70,tocf,10,dry,none,cloudy,150,0,boehb001,cookd001,hofft001,,,,
SDN199805142,NYN,SDN,SAN01,1998/05/14,2,5:05,night,false,mealj901,tatat901,davig901,bellw901,,pitches,67,tocf,10,dry,none,cloudy,154,26488,miced001,mcmig001,,,,,
SDN199805150,PHI,SDN,SAN01,1998/05/15,0,7:05,night,false,herna901,marsr901,wendh902,bonig901,,pitches,65,torf,6,dry,none,night,169,25157,boehb001,gracm002,hofft001,,,,
SDN199805160,PHI,SDN,SAN01,1998/05/16,0,7:05,night,false,marsr901,wendh902,bonig901,herna901,,pitches,70,tolf,10,dry,none,night,159,53117,reyec001,leitm001,,,,,
SDN199805170,PHI,SDN,SAN01,1998/05/17,0,1:06,day,false,wendh902,bonig901,herna901,marsr901,,pitches,70,torf,10,dry,none,sunny,131,27913,walld002,schic002,hofft001,,,,
SDN199805290,SLN,SDN,SAN01,1998/05/29,0,7:06,night,false,rapue901,drecb901,pullf901,willc901,,pitches,64,tocf,7,dry,none,cloudy,151,36648,petkm001,hamij002,,,,,
SDN199805300,SLN,SDN,SAN01,1998/05/30,0,7:07,night,false,drecb901,pullf901,willc901,rapue901,,pitches,67,torf,5,dry,none,night,158,54089,ashba002,branj001,,,,,
SDN199805310,SLN,SDN,SAN01,1998/05/31,0,1:05,day,false,pullf901,willc901,rapue901,drecb901,,pitches,72,torf,9,dry,none,sunny,144,42618,browk001,lowes001,,,,,
SDN199806010,SLN,SDN,SAN01,1998/06/01,0,7:06,night,false,riekr901,holbs901,wendh901,laynj901,,pitches,68,tolf,6,dry,none,night,153,22156,hitcs001,stott001,hofft001,,,,
SDN199806020,HOU,SDN,SAN01,1998/06/02,0,7:07,night,false,holbs901,wendh901,laynj901,riekr901,,pitches,68,tocf,10,dry,none,night,163,15735,reyns001,reyec001,wagnb001,,,,
SDN199806030,HOU,SDN,SAN01,1998/06/03,0,7:35,night,false,wendh901,laynj901,riekr901,holbs901,,pitches,67,torf,7,dry,none,cloudy,163,13229,bergs001,hamij002,,,,,
SDN199806040,HOU,SDN,SAN01,1998/06/04,0,2:06,day,false,laynj901,riekr901,holbs901,wendh902,,pitches,73,tocf,10,dry,none,cloudy,144,21027,ashba002,hampm001,,,,,
SDN199806080,CIN,SDN,SAN01,1998/06/08,0,7:06,night,false,schrp901,monte901,demud901,relic901,,pitches,67,tolf,5,dry,none,cloudy,151,14620,hamij002,sulls001,hofft001,,,,
SDN199806090,CIN,SDN,SAN01,1998/06/09,0,7:06,night,false,monte901,demud901,relic901,schrp901,,pitches,69,torf,5,dry,none,cloudy,151,14857,ashba002,tomkb001,hofft001,,,,
SDN199806100,CIN,SDN,SAN01,1998/06/10,0,7:36,night,false,demud901,relic901,schrp901,monte901,,pitches,65,torf,5,dry,none,cloudy,136,12957,browk001,shawj001,,,,,
SDN199806120,SFN,SDN,SAN01,1998/06/12,0,7:06,night,false,relic901,froeb901,schrp901,demud901,,pitches,71,torf,5,dry,none,cloudy,182,60789,miced001,reeds001,,,,,
SDN199806130,SFN,SDN,SAN01,1998/06/13,0,7:05,night,false,froeb901,schrp901,demud901,relic901,,pitches,70,torf,10,dry,none,night,147,54390,hamij002,gardm001,hofft001,,,,
SDN199806140,SFN,SDN,SAN01,1998/06/14,0,1:07,day,false,schrp901,demud901,relic901,froeb901,,pitches,76,torf,5,dry,none,sunny,150,40151,ashba002,darwd001,hofft001,,,,
SDN199806160,LAN,SDN,SAN01,1998/06/16,0,7:06,night,false,kellj901,danlk901,quicj901,westj901,,pitches,67,tocf,12,dry,none,cloudy,162,38166,browk001,parkc002,hofft001,,,,
SDN199806170,LAN,SDN,SAN01,1998/06/17,0,7:36,night,false,danlk901,quicj901,westj901,kellj901,,pitches,70,torf,5,dry,none,night,204,35765,hofft001,reyed001,,,,,
SDN199806240,SEA,SDN,SAN01,1998/06/24,0,7:36,night,false,bonig901,hohnb901,herna901,marsr901,,pitches,67,tolf,5,dry,none,night,153,36900,johnr005,ashba002,,,,,
SDN199806250,SEA,SDN,SAN01,1998/06/25,0,2:06,day,false,hohnb901,herna901,marsr901,bonig901,,pitches,76,ltor,5,dry,none,sunny,151,32626,langm001,clouk001,walld002,,,,
SDN199806260,ANA,SDN,SAN01,1998/06/26,0,7:05,night,false,herna901,bonig901,wegnm901,hohnb901,,pitches,70,torf,5,dry,none,night,176,40621,browk001,dickj001,hofft001,,,,
SDN199806270,ANA,SDN,SAN01,1998/06/27,0,1:07,day,false,bonig901,wegnm901,hohnb901,herna901,,pitches,74,torf,12,dry,none,sunny,145,31948,hitcs001,olivo001,,,,,
SDN199806280,ANA,SDN,SAN01,1998/06/28,0,1:07,day,false,wegnm901,hohnb901,herna901,bonig901,,pitches,79,tocf,10,dry,none,sunny,165,41547,washj001,hamij002,,,,,
SDN199807030,COL,SDN,SAN01,1998/07/03,0,6:04,night,false,wendh902,davib902,gormb901,hallt901,,pitches,72,tolf,6,dry,none,night,158,40588,hamij002,dejem001,hofft001,,,,
SDN199807040,COL,SDN,SAN01,1998/07/04,0,6:07,night,false,davib902,gormb901,hallt901,wendh902,,pitches,72,tolf,5,dry,none,night,160,61148,langm001,joneb004,,,,,
SDN199807050,COL,SDN,SAN01,1998/07/05,0,1:08,day,false,gormb901,hallt901,wendh902,davib902,,pitches,75,torf,12,dry,none,sunny,121,32649,ashba002,astap001,,,,,
SDN199807200,SLN,SDN,SAN01,1998/07/20,0,7:07,night,false,willc901,wegnm901,rapue901,drecb901,,pitches,77,tolf,5,dry,none,cloudy,164,32339,morrm001,langm001,,,,,
SDN199807210,SLN,SDN,SAN01,1998/07/21,0,7:05,night,false,wegnm901,rapue901,drecb901,willc901,,pitches,75,torf,5,dry,none,night,143,37145,browk001,merck001,hofft001,,,,
SDN199807220,ARI,SDN,SAN01,1998/07/22,0,7:35,night,false,rapue901,drecb901,willc901,wegnm901,,pitches,75,tocf,5,dry,none,night,181,18780,ashba002,blaiw001,,,,,
SDN199807230,ARI,SDN,SAN01,1998/07/23,0,2:05,day,false,drecb901,willc901,wegnm901,rapue901,,pitches,76,tolf,6,dry,none,sunny,114,24278,hamij002,andeb002,hofft001,,,,
SDN199807240,HOU,SDN,SAN01,1998/07/24,0,7:06,night,false,vanol901,froeb901,nelsj901,grege901,,pitches,72,tocf,5,dry,none,cloudy,154,31047,schop001,hitcs001,magnm001,,,,
SDN199807250,HOU,SDN,SAN01,1998/07/25,0,1:08,day,false,froeb901,nelsj901,grege901,vanol901,,pitches,76,tolf,5,dry,none,sunny,184,54176,langm001,reyns001,hofft001,,,,
SDN199807260,HOU,SDN,SAN01,1998/07/26,0,1:06,day,false,nelsj901,grege901,vanol901,froeb901,,pitches,75,ltor,10,dry,none,sunny,186,41034,walld002,magnm001,,,,,
SDN199808040,PHI,SDN,SAN01,1998/08/04,0,7:07,night,false,darlg901,ripps901,gibsg901,wintm901,,pitches,74,ltor,5,dry,none,night,164,22125,hitcs001,beecm001,hofft001,,,,
SDN199808050,PHI,SDN,SAN01,1998/08/05,0,7:35,night,false,ripps901,gibsg901,darlg901,wintm901,,pitches,73,tolf,5,dry,none,cloudy,147,19109,browk001,schic002,,,,,
SDN199808060,PHI,SDN,SAN01,1998/08/06,0,2:06,day,false,gibsg901,wintm901,ripps901,darlg901,,pitches,76,tolf,10,dry,none,sunny,178,19007,leitm001,hofft001,,,,,
SDN199808070,FLO,SDN,SAN01,1998/08/07,0,7:05,night,false,wintm901,darlg901,poncl901,ripps901,,pitches,73,ltor,5,dry,none,night,255,39145,sands002,speij001,,,,,
SDN199808090,FLO,SDN,SAN01,1998/08/09,0,1:06,day,false,darlg901,ripps901,wintm901,poncl901,,pitches,86,torf,3,dry,none,cloudy,158,21065,hitcs001,larka001,hofft001,,,,
SDN199808100,FLO,SDN,SAN01,1998/08/10,0,7:06,night,false,wendh901,holbs901,wendh902,laynj901,,pitches,79,ltor,5,dry,none,night,158,41514,hernl003,browk001,,,,,
SDN199808110,ATL,SDN,SAN01,1998/08/11,0,7:05,night,false,holbs901,wendh902,laynj901,wendh901,,pitches,82,tolf,6,dry,none,night,129,31430,hamij002,neagd001,hofft001,,,,
SDN199808120,ATL,SDN,SAN01,1998/08/12,0,7:36,night,false,wendh902,laynj901,wendh901,holbs901,,pitches,83,torf,5,dry,none,night,140,40597,ashba002,maddg002,,,,,
SDN199808130,ATL,SDN,SAN01,1998/08/13,0,2:07,day,false,laynj901,nelsj901,holbs901,wendh902,,pitches,83,tocf,10,dry,none,sunny,150,34547,glavt001,langm001,,,,,
SDN199808140,MIL,SDN,SAN01,1998/08/14,0,7:06,night,false,nauep901,herna901,hohnb901,bonig901,,pitches,76,tolf,10,dry,none,night,142,38639,hitcs001,karls001,,,,,
SDN199808161,MIL,SDN,SAN01,1998/08/16,1,2:01,day,false,herna901,hohnb901,bonig901,nauep901,,pitches,78,ltor,10,dry,none,sunny,145,0,browk001,roqur001,,,,,
SDN199808162,MIL,SDN,SAN01,1998/08/16,2,4:58,day,false,hohnb901,bonig901,nauep901,herna901,,pitches,78,tocf,5,dry,none,sunny,135,29319,pulsb001,hamij002,wickb001,,,,
SDN199808280,MON,SDN,SAN01,1998/08/28,0,7:07,night,false,tatat901,bellw901,mealj901,davig901,,pitches,82,torf,4,dry,none,night,201,21518,walld002,maddm002,,,,,
SDN199808290,MON,SDN,SAN01,1998/08/29,0,7:06,night,false,bellw901,davig901,mealj901,tatat901,,pitches,82,tolf,5,dry,none,cloudy,131,52661,hermd001,hitcs001,urbiu001,,,,
SDN199808300,MON,SDN,SAN01,1998/08/30,0,1:07,day,false,davig901,mealj901,bellw901,tatat901,,pitches,93,torf,12,dry,none,sunny,155,21765,bullk001,browk001,urbiu001,,,,
SDN199808310,MON,SDN,SAN01,1998/08/31,0,7:05,night,false,kellj901,danlk901,wegnm901,westj901,,pitches,84,tolf,5,dry,none,cloudy,156,13449,hamij002,pavac001,hofft001,,,,
SDN199809010,NYN,SDN,SAN01,1998/09/01,0,7:06,night,false,danlk901,wegnm901,westj901,kellj901,,pitches,82,ltor,5,dry,none,cloudy,192,18489,myerr001,wendt001,hofft001,,,,
SDN199809020,NYN,SDN,SAN01,1998/09/02,0,7:36,night,false,wegnm901,westj901,kellj901,danlk901,,pitches,78,torf,7,dry,none,cloudy,163,17565,reyna001,ashba002,franj001,,,,
SDN199809070,SFN,SDN,SAN01,1998/09/07,0,8:05,night,false,demud901,laynj901,holbs901,riekr901,,pitches,72,ltor,5,dry,none,night,179,19393,tavaj001,myerr001,nen-r001,,,,
SDN199809080,SFN,SDN,SAN01,1998/09/08,0,7:05,night,false,laynj901,holbs901,riekr901,demud901,,pitches,72,torf,6,dry,none,night,152,19362,ruetk001,ashba002,,,,,
SDN199809090,SFN,SDN,SAN01,1998/09/09,0,7:35,night,false,holbs901,riekr901,demud901,laynj901,,pitches,72,tocf,5,dry,none,cloudy,204,26589,hitcs001,estes001,hofft001,,,,
SDN199809100,LAN,SDN,SAN01,1998/09/10,0,2:05,day,false,riekr901,demud901,laynj901,holbs901,,pitches,77,tocf,10,dry,none,sunny,153,26018,parkc002,browk001,shawj001,,,,
SDN199809110,LAN,SDN,SAN01,1998/09/11,0,7:05,night,false,hirsm901,froeb901,grege901,vanol901,,pitches,72,tocf,5,dry,none,night,141,32830,hamij002,bohab001,hofft001,,,,
SDN199809120,LAN,SDN,SAN01,1998/09/12,0,7:05,night,false,froeb901,grege901,vanol901,hirsm901,,pitches,74,ltor,5,dry,none,night,187,60823,sands002,malos001,hofft001,,,,
SDN199809130,LAN,SDN,SAN01,1998/09/13,0,1:35,day,false,grege901,vanol901,hirsm901,froeb901,,pitches,79,ltor,7,dry,none,sunny,179,37390,weave001,walld002,shawj001,,,,
SDN199809140,CHN,SDN,SAN01,1998/09/14,0,7:05,night,false,drecb901,rapue901,pullf901,bonig901,,pitches,73,torf,5,dry,none,night,164,23948,miced001,karcm001,hofft001,,,,
SDN199809150,CHN,SDN,SAN01,1998/09/15,0,7:05,night,false,rapue901,pullf901,bonig901,drecb901,,pitches,74,tolf,6,dry,none,night,152,37995,tapak001,browk001,beckr001,,,,
SDN199809160,CHN,SDN,SAN01,1998/09/16,0,7:35,night,false,pullf901,bonig901,drecb901,rapue901,,pitches,72,tocf,10,dry,none,night,171,49981,mulht001,miced001,beckr001,,,,
SDN199809170,CHN,SDN,SAN01,1998/09/17,0,2:06,day,false,bonig901,drecb901,rapue901,pullf901,,pitches,78,tocf,10,dry,none,sunny,177,32047,heref001,hofft001,beckr001,,,,
SDN199809180,COL,SDN,SAN01,1998/09/18,0,7:05,night,false,schrp901,monte901,relic901,nelsj901,,pitches,72,tocf,7,dry,none,night,150,28158,astap001,ashba002,vered001,,,,
SDN199809190,COL,SDN,SAN01,1998/09/19,0,7:05,night,false,monte901,relic901,nelsj901,schrp901,,pitches,70,rtol,12,dry,none,night,165,54042,clemm001,thomj005,hofft001,,,,
SDN199809200,COL,SDN,SAN01,1998/09/20,0,1:05,day,false,relic901,nelsj901,schrp901,monte901,,pitches,77,torf,5,dry,none,sunny,154,37939,kiled001,myerr001,vered001,,,,
MON199804010,PIT,MON,MON02,1998/04/01,0,7:24,night,false,crawj901,davib902,hallt901,gormb901,,none,72,unknown,0,dry,none,dome,147,31220,cordf001,perec001,,,,,
MON199804020,PIT,MON,MON02,1998/04/02,0,1:36,day,false,davib902,hallt901,gormb901,crawj901,,none,72,unknown,0,dry,none,dome,159,6396,schmj001,maddm002,loisr001,,,,
MON199804100,CHN,MON,MON02,1998/04/10,0,7:06,night,false,rapue901,drecb901,pullf901,willc901,,pitches,72,unknown,0,dry,none,dome,147,9982,tapak001,valdm001,,,,,
MON199804110,CHN,MON,MON02,1998/04/11,0,2:08,day,false,drecb901,pullf901,willc901,rapue901,,pitches,72,unknown,0,dry,none,dome,186,20218,klins002,adamt001,,,,,
MON199804120,CHN,MON,MON02,1998/04/12,0,1:37,day,false,pullf901,willc901,rapue901,drecb901,,pitches,72,unknown,0,dry,none,dome,157,18506,hermd001,woodk002,urbiu001,,,,
MON199804140,MIL,MON,MON02,1998/04/14,0,7:10,night,false,bonig901,buckc901,herna901,marsr901,,pitches,72,unknown,0,dry,none,dome,154,7386,karls001,vazqj001,,,,,
MON199804150,MIL,MON,MON02,1998/04/15,0,7:07,night,false,buckc901,herna901,marsr901,bonig901,,pitches,72,unknown,0,dry,none,dome,135,7390,moort001,judej001,urbiu001,,,,
MON199804160,MIL,MON,MON02,1998/04/16,0,1:38,day,false,herna901,marsr901,bonig901,buckc901,,pitches,72,unknown,0,dry,none,dome,253,7651,joned001,benns001,,,,,
MON199804210,SLN,MON,MON02,1998/04/21,0,7:10,night,false,darlg901,wintm901,poncl901,ripps901,,pitches,72,unknown,0,dry,none,dome,149,7384,stott001,moort001,branj001,,,,
MON199804220,SLN,MON,MON02,1998/04/22,0,7:08,night,false,wintm901,poncl901,ripps901,darlg901,,pitches,72,unknown,0,dry,none,dome,174,7680,urbiu001,bottk001,,,,,
MON199804230,SLN,MON,MON02,1998/04/23,0,7:08,night,false,poncl901,ripps901,darlg901,wintm901,,pitches,72,unknown,0,dry,none,dome,149,7480,hermd001,polic001,urbiu001,,,,
MON199804240,HOU,MON,MON02,1998/04/24,0,7:07,night,false,holbs901,wendh901,laynj901,riekr901,,pitches,72,unknown,0,dry,none,dome,169,8713,limaj001,valdm001,,,,,
MON199804250,HOU,MON,MON02,1998/04/25,0,7:08,night,false,wendh901,laynj901,riekr901,holbs901,,pitches,72,unknown,0,dry,none,dome,191,8489,magnm001,urbiu001,wagnb001,,,,
MON199804260,HOU,MON,MON02,1998/04/26,0,1:38,day,false,laynj901,riekr901,holbs901,wendh901,,pitches,72,unknown,0,dry,none,dome,169,9889,bergs001,moort001,millt002,,,,
MON199805010,ARI,MON,MON02,1998/05/01,0,7:07,night,false,gormb901,crawj901,davib902,hallt901,,pitches,72,unknown,0,dry,none,dome,149,6952,vazqj001,andeb002,urbiu001,,,,
MON199805020,ARI,MON,MON02,1998/05/02,0,7:08,night,false,crawj901,davib902,hallt901,gormb901,,pitches,72,unknown,0,dry,none,dome,209,8026,benns001,sprir001,,,,,
MON199805030,ARI,MON,MON02,1998/05/03,0,1:37,day,false,davib902,hallt901,gormb901,crawj901,,pitches,72,unknown,0,dry,none,dome,144,10467,hermd001,blaiw001,,,,,
MON199805040,CIN,MON,MON02,1998/05/04,0,7:07,night,false,monte901,demud901,relic901,schrp901,,pitches,72,unknown,0,dry,none,dome,140,6616,wincs001,moort001,shawj001,,,,
MON199805050,CIN,MON,MON02,1998/05/05,0,7:05,night,false,demud901,relic901,schrp901,monte901,,pitches,72,unknown,0,dry,none,dome,159,6549,urbiu001,belis001,,,,,
MON199805060,CIN,MON,MON02,1998/05/06,0,7:06,night,false,relic901,schrp901,monte901,demud901,,pitches,72,unknown,0,dry,none,dome,167,7261,remlm001,vazqj001,shawj001,,,,
MON199805070,COL,MON,MON02,1998/05/07,0,7:08,night,false,poncl901,ripps901,wintm901,darlg901,,pitches,72,unknown,0,dry,none,dome,138,7075,perec001,wrigj001,urbiu001,,,,
MON199805080,COL,MON,MON02,1998/05/08,0,7:06,night,false,ripps901,darlg901,poncl901,wintm901,,pitches,72,unknown,0,dry,none,dome,161,11725,astap001,hermd001,dipoj001,,,,
MON199805090,COL,MON,MON02,1998/05/09,0,7:06,night,false,darlg901,wintm901,ripps901,poncl901,,pitches,72,unknown,0,dry,none,dome,140,12014,moort001,thomj005,urbiu001,,,,
MON199805100,COL,MON,MON02,1998/05/10,0,1:36,day,false,wintm901,poncl901,darlg901,ripps901,,pitches,72,unknown,0,dry,none,dome,155,10041,kiled001,klins002,dipoj001,,,,
MON199805190,HOU,MON,MON02,1998/05/19,0,7:06,night,false,bonig901,hohnb901,herna901,marsr901,,pitches,75,fromlf,9,dry,none,night,156,9126,perec001,schop001,urbiu001,,,,
MON199805200,HOU,MON,MON02,1998/05/20,0,7:06,night,false,hohnb901,herna901,bonig901,marsr901,,pitches,75,fromlf,10,dry,none,night,169,8372,henrd002,telfa001,wagnb001,,,,
MON199805210,HOU,MON,MON02,1998/05/21,0,1:37,day,false,herna901,marsr901,bonig901,hohnb901,,pitches,66,ltor,5,dry,none,cloudy,175,7601,reyns001,benns001,,,,,
MON199805220,PHI,MON,MON02,1998/05/22,0,7:07,night,false,crawj901,davib902,gormb901,hallt901,,pitches,55,tolf,15,dry,none,night,183,11588,gomew001,telfa001,leitm001,,,,
MON199805230,PHI,MON,MON02,1998/05/23,0,7:09,night,false,davib902,gormb901,hallt901,crawj901,,pitches,68,ltor,10,dry,none,cloudy,127,15663,urbiu001,schic002,,,,,
MON199805240,PHI,MON,MON02,1998/05/24,0,1:36,day,false,gormb901,hallt901,davib902,crawj901,,pitches,76,ltor,12,dry,none,sunny,143,14164,perec001,spraj001,urbiu001,,,,
