game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
PHA191205140,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/05/14,0,0:00PM,day,false,connt901,hartb901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2000/07/01 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,benzj101,coomj101,,
PHA191205150,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/05/15,0,3:45PM,day,false,hartb901,connt901,(none),(none),"""437,109""","""Mike Grahek""","""Mike Grahek""",2014/08/20 7:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,1500,plane101,langf101,,
PHA191205170,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/05/17,0,3:45PM,day,false,perrb901,dinnb101,(none),(none),"""248""","""Mike Grahek""","""Mike Grahek""",2012/12/03 11:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,dubuj101,russl101,,
PHA191205180,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/05/18,0,3:00PM,day,false,dinnb101,perrb901,(none),(none),"""248""","""Mike Grahek""","""Mike Grahek""",2012/12/04 10:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,15000,coomj101,trava101,pennh101,
PHA191205210,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/05/21,0,3:45PM,day,false,perrb901,dinnb101,(none),(none),"""128""","""Mike Grahek""","""Mike Grahek""",2012/12/12 7:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2000,powej105,browb103,,
PHA191205220,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/05/22,0,3:45PM,day,false,dinnb101,perrb901,(none),(none),"""441""","""Mike Grahek""","""Mike Grahek""",2014/08/22 7:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2500,coomj101,peltb101,,
PHA191205230,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/05/23,0,3:45PM,day,false,perrb901,dinnb101,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/08/22 10:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2000,bendc101,lakej101,,
PHA191206191,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/19,1,2:00PM,day,false,eganr101,olous901,(none),(none),"""408a,43""","""Mike Grahek""","""Mike Grahek""",2013/02/18 7:26AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,0,coomj101,hught103,,
PHA191206192,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/19,2,0:00PM,day,false,olous901,eganr101,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/02/18 3:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,22000,bendc101,peltb101,,
PHA191206201,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/20,1,2:00PM,day,false,eganr101,olous901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/02/20 6:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,plane101,engej101,,
PHA191206202,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/20,2,0:00PM,day,false,olous901,eganr101,(none),(none),"""437,PET""","""Mike Grahek""","""Mike Grahek""",2014/09/08 10:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,22000,browb103,cashc101,,
PHA191206210,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/21,0,3:45PM,day,false,eganr101,olous901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/02/21 9:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5500,groob101,morgc102,,
PHA191206220,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/06/22,0,3:00PM,day,false,olous901,eganr101,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/02/22 1:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,20000,hught103,coomj101,mussp101,
PHA191206240,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/06/24,0,0:00PM,day,false,eganr101,olous901,(none),(none),"""73""","""Mike Grahek""","""Mike Grahek""",2005/02/12 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,4000,bendc101,fordr101,,
PHA191206261,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/06/26,1,0:00PM,day,false,olous901,eganr101,(none),(none),"""73""","""Mike Grahek""","""Mike Grahek""",2005/02/19 7:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,5000,warhj101,bendc101,,
PHA191206262,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/06/26,2,4:37PM,day,false,eganr101,olous901,(none),(none),"""103""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2013/03/01 12:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,11000,coomj101,quinj102,,
PHA191206270,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/06/27,0,0:00PM,day,false,olous901,eganr101,(none),(none),"""73""","""Mike Grahek""","""Mike Grahek""",2005/02/26 6:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4000,browb103,mccog101,,
PHA191207030,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/03,0,3:15PM,day,false,eganr101,olous901,(none),(none),"""119""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2013/04/04 1:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,12000,collr103,coomj101,,
PHA191207041,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/04,1,10:15AM,day,false,olous901,eganr101,(none),(none),"""269,163""","""Mike Grahek""","""Mike Grahek""",2015/05/30 2:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,28000,plane101,woodj108,,
PHA191207042,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/04,2,3:00PM,day,false,eganr101,olous901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/18 5:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,27000,hallc103,bendc101,,
PHA191207051,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/05,1,2:00PM,day,false,olous901,eganr101,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/09/23 2:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,28000,coomj101,obrib101,,
PHA191207052,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/05,2,0:00PM,day,false,eganr101,olous901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/09/23 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,25000,collr103,morgc102,,
PHA191207060,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/07/06,0,3:00PM,day,false,evanb901,westf901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/09/24 3:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,18000,bedih101,bendc101,,
PHA191207081,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/08,1,2:00PM,day,false,westf901,evanb901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/09/25 3:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,krapg101,browb103,,
PHA191207082,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/08,2,0:00PM,day,false,evanb901,westf901,(none),(none),"""437,PET""","""Mike Grahek""","""Mike Grahek""",2014/09/19 3:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,gregv101,houcb101,,
PHA191207090,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/07/09,0,3:45PM,day,false,westf901,evanb901,(none),(none),"""43,69""","""Mike Grahek""","""Mike Grahek""",2013/09/26 2:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,coomj101,walse101,,
PHA191207100,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/07/10,0,3:45PM,day,false,evanb901,westf901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/09/29 5:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,2000,langf101,plane101,walse101,
PHA191207121,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/07/12,1,1:30PM,day,false,westf901,evanb901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/01 1:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,bendc101,benzj101,,
PHA191207122,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/07/12,2,0:00PM,day,false,evanb901,westf901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/01 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,browb103,walse101,,
PHA191207131,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/13,1,1:30PM,day,false,westf901,evanb901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/02 10:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,gregv101,coomj101,,
PHA191207132,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/13,2,0:00PM,day,false,evanb901,westf901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/02 12:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,houcb101,krapg101,,
PHA191207150,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/15,0,3:45PM,day,false,evanb901,westf901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/03 3:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,browb103,kahlg101,,
PHA191207160,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/07/16,0,3:45PM,day,false,westf901,evanb901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/08 2:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4000,houcb101,gregv101,,
PHA191207171,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/17,1,1:30PM,day,false,olous901,eganr101,(none),(none),"""PET,Detroit Times""","""Mike Grahek""","""Mike Grahek""",2013/10/14 7:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,dubuj101,plane101,,
PHA191207172,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/17,2,4:14PM,day,false,olous901,eganr101,(none),(none),"""PET,Detroit Times""","""Mike Grahek""","""Mike Grahek""",2013/10/14 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,12000,plane101,lakej101,,
PHA191207191,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/19,1,1:30PM,day,false,olous901,eganr101,(none),(none),"""PET,Detroit Times""","""Mike Grahek""","""Mike Grahek""",2013/10/15 11:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,wille103,pennh101,,
PHA191207192,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/19,2,0:00PM,day,false,olous901,eganr101,(none),(none),"""PET,Detroit Times""","""Mike Grahek""","""Mike Grahek""",2013/10/15 5:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,15000,houcb101,workr101,,
PHA191207201,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/20,1,1:30PM,day,false,olous901,eganr101,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/17 8:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,plane101,lakej101,,
PHA191207202,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/07/20,2,0:00PM,day,false,olous901,eganr101,(none),(none),"""437,PET""","""Mike Grahek""","""Mike Grahek""",2014/09/20 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,25000,dubuj101,pennh101,,
PHA191207220,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/07/22,0,3:45PM,day,false,dinnb101,(none),(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/18 5:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,4000,houcb101,allim102,,
PHA191207230,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/07/23,0,3:45PM,day,false,dinnb101,obrij902,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/22 11:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,94,3000,coomj101,powej105,,
PHA191207251,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/07/25,1,1:30PM,day,false,obrij902,dinnb101,(none),(none),"""PET,SLPD""","""Mike Grahek""","""Mike Grahek""",2013/10/29 12:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,coomj101,mitcr101,,
PHA191207252,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/07/25,2,0:00PM,day,false,dinnb101,obrij902,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2013/10/30 11:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,hamie101,browb103,,
PHA191208141,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/08/14,1,1:30PM,day,false,westf901,sherj901,(none),(none),"""PET,85,PNA,39""","""Mike Grahek""","""Mike Grahek""",2015/08/03 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,bendc101,gregv101,houcb101,
PHA191208142,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/08/14,2,0:00PM,day,false,westf901,sherj901,(none),(none),"""85,39,266,PNA""","""Mike Grahek""","""Mike Grahek""",2015/08/03 12:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,plane101,steeb101,,
PHA191208150,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/08/15,0,3:30PM,day,false,westf901,sherj901,(none),(none),"""437""","""Mike Grahek""","""Mike Grahek""",2014/09/29 6:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,3000,coomj101,blanf102,,
PHA191208160,"""version 7RS(19) of 07/07/92""",CLE,PHA,PHI11,1912/08/16,0,3:30PM,day,false,westf901,sherj901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/09/29 7:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,3500,bendc101,gregv101,,
PHA191208170,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/08/17,0,3:00PM,day,false,westf901,sherj901,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",2014/02/07 11:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,walse101,plane101,,
PHA191208201,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/08/20,1,1:30PM,day,false,westf901,evanb901,(none),(none),"""109,PET""","""Mike Grahek""","""Mike Grahek""",2014/02/19 12:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,cicoe101,coomj101,,
PHA191208202,"""version 7RS(19) of 07/07/92""",CHA,PHA,PHI11,1912/08/20,2,0:00PM,day,false,westf901,evanb901,(none),(none),"""CEA""","""Mike Grahek""","""Mike Grahek""",2014/02/20 11:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,walse101,bendc101,,
PHA191208221,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/08/22,1,1:30PM,day,false,connt901,hartb901,(none),(none),"""PET,SLPD""","""Mike Grahek""","""Mike Grahek""",2014/02/22 6:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,bendc101,hamie101,,
PHA191208222,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/08/22,2,0:00PM,day,false,hartb901,connt901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/09/29 7:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,plane101,baumg101,,
PHA191208241,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/08/24,1,1:30PM,day,false,connt901,hartb901,(none),(none),"""SLPD""","""Mike Grahek""","""Mike Grahek""",2014/03/02 6:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,houcb101,napib101,,
PHA191208242,"""version 7RS(19) of 07/07/92""",SLA,PHA,PHI11,1912/08/24,2,0:00PM,day,false,hartb901,connt901,(none),(none),"""438""","""Mike Grahek""","""Mike Grahek""",2014/09/30 6:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,85,18000,coomj101,powej105,,
PHA191208260,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/08/26,0,3:30PM,day,false,connt901,hartb901,(none),(none),"""Detroit Times""","""Mike Grahek""","""Mike Grahek""",2014/03/05 6:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,browb103,dubuj101,,
PHA191208270,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/08/27,0,3:30PM,day,false,hartb901,connt901,(none),(none),"""Detroit Times""","""Mike Grahek""","""Mike Grahek""",2014/03/06 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,6000,crabr101,mullg102,,
PHA191208280,"""version 7RS(19) of 07/07/92""",DET,PHA,PHI11,1912/08/28,0,3:30PM,day,false,connt901,hartb901,(none),(none),"""Detroit Times""","""Mike Grahek""","""Mike Grahek""",2014/03/11 12:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,wille103,houcb101,,
PHA191209260,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/09/26,0,3:00PM,day,false,evanb901,eganr101,(none),(none),"""PET,438""","""Mike Grahek""","""Mike Grahek""",2014/07/08 7:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1000,,,,
PHA191209270,"""version 7RS(19) of 07/07/92""",WS1,PHA,PHI11,1912/09/27,0,1:30PM,day,false,evanb901,eganr101,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2014/07/16 10:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,242,2500,johnw102,plane101,,
PHA191209281,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/09/28,1,1:30PM,day,false,dinnb101,hartb901,(none),(none),"""73,PET""","""Mike Grahek""","""Mike Grahek""",2014/07/18 7:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,browb103,warhj101,,
PHA191209282,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/09/28,2,0:00PM,day,false,hartb901,dinnb101,(none),(none),"""73,PET,NYM,438""","""Mike Grahek""","""Mike Grahek""",2014/07/18 1:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,10000,houcb101,fordr101,,
PHA191209300,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/09/30,0,3:00PM,day,false,hartb901,dinnb101,(none),(none),"""NYM,PET,438""","""Mike Grahek""","""Mike Grahek""",2014/07/24 8:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,400,coves101,caldr101,,
PHA191210010,"""version 7RS(19) of 07/07/92""",NYA,PHA,PHI11,1912/10/01,0,3:00PM,day,false,dinnb101,hartb901,(none),(none),"""NYM,73,PET,438""","""Mike Grahek""","""Mike Grahek""",2014/07/26 6:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,300,salmr101,keatr101,pennh101,
PHA191210030,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/10/03,0,3:00PM,day,false,eganr101,evanb901,(none),(none),"""119""","""Mike Grahek""","""Mike Grahek""",2014/08/03 9:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,10000,woodj108,browb103,hallc103,
PHA191210040,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/10/04,0,3:00PM,day,false,eganr101,evanb901,(none),(none),"""PET,438""","""Mike Grahek""","""Mike Grahek""",2014/08/06 6:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2500,houcb101,collr103,,
PHA191210050,"""version 7RS(19) of 07/07/92""",BOS,PHA,PHI11,1912/10/05,0,3:00PM,day,false,evanb901,eganr101,(none),(none),"""PET,438""","""Mike Grahek""","""Mike Grahek""",2014/08/09 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,obrib101,browb103,,
CIN191204110,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1912/04/11,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",1998/08/06 10:23AM,park,none,0,unknown,-1,dry,none,sunny,143,26336,humpb101,colek101,,
CIN191204120,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1912/04/12,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",1998/08/25 7:32AM,park,none,0,unknown,-1,dry,none,sunny,125,10000,bentr102,mcinh101,,
CIN191204140,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1912/04/14,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""137,CE,CCT""","""Mike Grahek""","""Mike Grahek""",1998/11/08 3:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,20000,suggg101,leifl101,keefb101,
CIN191204150,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1912/04/15,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""137,CE,CCT""","""Mike Grahek""","""Mike Grahek""",1998/11/09 10:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,4000,froma101,adamb104,,
CIN191204160,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1912/04/16,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/11/09 11:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4500,otoom101,smitf106,,
CIN191204210,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1912/04/21,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""208,240""","""Mike Grahek""","""Mike Grahek""",2015/01/20 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,20000,froma101,steeb102,,
CIN191204220,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1912/04/22,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2014/08/13 9:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,4000,bagbj101,geyer101,,
CIN191204230,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1912/04/23,0,0:00PM,day,false,owenb901,brenb901,(none),(none),"""240,572,102,128,208""","""Rob Wood""","""Rob Wood""",2023/08/07 4:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,4500,bentr102,harmb101,,
CIN191204280,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1912/04/28,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/11/27 10:50AM,park,none,0,unknown,-1,unknown,showers,unknown,135,10000,humpb101,otoom101,,
CIN191205070,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1912/05/07,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""240,266""","""Mike Grahek""","""Mike Grahek""",2015/03/02 8:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,6000,seatt102,suggg101,brena101,
CIN191205080,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1912/05/08,0,3:00PM,day,false,riglc901,finnw901,(none),(none),,"""Mike Grahek""","""Mike Grahek""",2015/03/03 5:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,bentr102,alexg102,keefb101,
CIN191205090,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1912/05/09,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""240,266""","""Mike Grahek""","""Mike Grahek""",2015/03/04 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4800,curtc101,froma101,seatt102,
CIN191205100,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1912/05/10,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""73,80""","""Mike Grahek""","""Mike Grahek""",2000/02/15 9:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,4000,smitf106,yinge101,,
CIN191205120,"""version 7RS(19) of 07/07/92""",BRO,CIN,CIN07,1912/05/12,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""73""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2014/10/30 5:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6000,suggg101,ruckn101,,
