game_id,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
ARI199906180,ATL,ARI,1999/06/18,PHO01,0,7:06PM,night,false,demud901,relic901,kellj901,holbs901,pitches,72,unknown,0,dry,none,dome,205,41499,smolj001,benea001,,,,,
ARI199906190,ATL,ARI,1999/06/19,PHO01,0,7:06PM,night,false,relic901,kellj901,holbs901,demud901,pitches,72,unknown,0,dry,none,dome,155,46726,daalo001,pereo001,,,,,
ARI199906200,ATL,ARI,1999/06/20,PHO01,0,5:05PM,night,false,kellj901,holbs901,demud901,relic901,pitches,72,unknown,0,dry,none,dome,195,47235,glavt001,johnr005,,,,,
ARI199906210,CIN,ARI,1999/06/21,PHO01,0,7:05PM,night,false,holbs901,demud901,relic901,kellj901,pitches,72,unknown,0,dry,none,dome,208,32400,whitg001,nunev001,gravd001,,,,
ARI199906220,CIN,ARI,1999/06/22,PHO01,0,7:05PM,night,false,demud901,relic901,kellj901,holbs901,pitches,72,unknown,0,dry,none,dome,194,30420,reyed001,vosbe001,gravd001,,,,
ARI199906230,CIN,ARI,1999/06/23,PHO01,0,7:35PM,night,false,relic901,kellj901,holbs901,demud901,pitches,72,unknown,0,dry,none,dome,202,31648,avers001,benea001,wills002,,,,
ARI199906240,SLN,ARI,1999/06/24,PHO01,0,7:05PM,night,false,kellj901,holbs901,demud901,relic901,pitches,72,unknown,0,dry,none,dome,226,41459,nunev001,bottr001,,,,,
ARI199906250,SLN,ARI,1999/06/25,PHO01,0,7:05PM,night,false,froeb901,nelsj901,wegnm901,bellw901,pitches,72,unknown,0,dry,none,dome,130,45540,jimej001,johnr005,,rausg701,,,
ARI199906260,SLN,ARI,1999/06/26,PHO01,0,7:05PM,night,false,nelsj901,wegnm901,bellw901,froeb901,pitches,72,unknown,0,dry,none,dome,183,48053,aybam001,nunev001,,,,,
ARI199906270,SLN,ARI,1999/06/27,PHO01,0,5:05PM,night,false,wegnm901,bellw901,froeb901,nelsj901,pitches,72,unknown,0,dry,none,dome,176,44458,nunev001,bottr001,,,,,
ARI199907060,HOU,ARI,1999/07/06,PHO01,0,7:05PM,night,false,drecb901,riekr901,laynj901,davig901,pitches,72,unknown,0,dry,none,dome,153,31672,limaj001,daalo001,wagnb001,,,,
ARI199907070,HOU,ARI,1999/07/07,PHO01,0,7:35PM,night,false,riekr901,laynj901,davig901,drecb901,pitches,72,unknown,0,dry,none,dome,167,31004,choub001,millw001,,,,,
ARI199907080,HOU,ARI,1999/07/08,PHO01,0,7:05PM,night,false,laynj901,davig901,drecb901,riekr901,pitches,72,unknown,0,dry,none,dome,256,38224,olsog001,willb001,,,,,
ARI199907090,OAK,ARI,1999/07/09,PHO01,0,7:05PM,night,false,nauep901,gormb901,kulpr901,crawj901,pitches,72,unknown,0,dry,none,dome,205,33635,hereg001,benea001,taylb001,,,,
ARI199907100,OAK,ARI,1999/07/10,PHO01,0,1:10PM,day,false,gormb901,kulpr901,crawj901,nauep901,pitches,72,unknown,0,dry,none,dome,167,36042,hudst001,johnr005,taylb001,,,,
ARI199907110,OAK,ARI,1999/07/11,PHO01,0,1:05PM,day,false,kulpr901,crawj901,nauep901,gormb901,pitches,72,unknown,0,dry,none,dome,165,36632,daalo001,haynj001,mantm001,,,,
ARI199907230,LAN,ARI,1999/07/23,PHO01,0,7:05PM,night,false,willc901,bonig901,rapue901,pullf901,pitches,72,unknown,0,dry,none,dome,151,43031,daalo001,perec001,,,,,
ARI199907240,LAN,ARI,1999/07/24,PHO01,0,7:05PM,night,false,bonig901,rapue901,pullf901,willc901,pitches,72,unknown,0,dry,none,dome,150,42824,andeb002,dreid001,mantm001,,,,
ARI199907250,LAN,ARI,1999/07/25,PHO01,0,5:05PM,night,false,rapue901,pullf901,willc901,bonig901,pitches,72,unknown,0,dry,none,dome,173,47238,browk001,johnr005,shawj001,,,,
ARI199908020,SFN,ARI,1999/08/02,PHO01,0,7:05PM,night,false,holbs901,demud901,relic901,kellj901,pitches,72,unknown,0,dry,none,dome,213,40470,reyna001,ruetk001,,,,,
ARI199908030,SFN,ARI,1999/08/03,PHO01,0,7:05PM,night,false,demud901,relic901,kellj901,holbs901,pitches,72,unknown,0,dry,none,dome,172,38794,hernl003,daalo001,nen-r001,,,,
ARI199908040,SFN,ARI,1999/08/04,PHO01,0,7:35PM,night,false,relic901,kellj901,holbs901,demud901,pitches,72,unknown,0,dry,none,dome,161,41503,andeb002,nathj001,,,,,
ARI199908130,MIL,ARI,1999/08/13,PHO01,0,7:05PM,night,false,vanol901,demud901,westj901,herna901,pitches,72,unknown,0,dry,none,dome,194,38415,nomoh001,benea001,wickb001,,,,
ARI199908140,MIL,ARI,1999/08/14,PHO01,0,7:05PM,night,false,demud901,westj901,herna901,vanol901,pitches,72,unknown,0,dry,none,dome,184,40937,karls001,reyna001,wickb001,,,,
ARI199908150,MIL,ARI,1999/08/15,PHO01,0,5:05PM,night,false,westj901,herna901,vanol901,demud901,pitches,72,unknown,0,dry,none,dome,138,32869,daalo001,pulsb001,,,,,
ARI199908160,CHN,ARI,1999/08/16,PHO01,0,7:05PM,night,false,herna901,vanol901,marsr901,westj901,pitches,72,unknown,0,dry,none,dome,144,42225,johnr005,liebj001,,,,,
ARI199908170,CHN,ARI,1999/08/17,PHO01,0,7:05PM,night,false,vanol901,marsr901,westj901,herna901,pitches,72,unknown,0,dry,none,dome,121,39403,andeb002,lorra001,,,,,
ARI199908180,CHN,ARI,1999/08/18,PHO01,0,7:35PM,night,false,marsr901,westj901,herna901,vanol901,pitches,72,unknown,0,dry,none,dome,151,41571,benea001,tapak001,mantm001,,,,
ARI199908270,NYN,ARI,1999/08/27,PHO01,0,7:05PM,night,false,ripps901,mealj901,poncl901,darlg901,pitches,72,unknown,0,dry,none,dome,169,42581,doteo001,daalo001,benia001,,,,
ARI199908280,NYN,ARI,1999/08/28,PHO01,0,7:05PM,night,false,mealj901,poncl901,darlg901,ripps901,pitches,72,unknown,0,dry,none,dome,178,47076,reyna001,cookd001,mantm001,,,,
ARI199908290,NYN,ARI,1999/08/29,PHO01,0,5:05PM,night,false,poncl901,darlg901,ripps901,mealj901,pitches,72,unknown,0,dry,none,dome,189,38596,andeb002,leita001,olsog001,,,,
ARI199908300,MON,ARI,1999/08/30,PHO01,0,6:35PM,night,false,bellw901,hirsm901,froeb901,nelsj901,pitches,72,unknown,0,dry,none,dome,185,30483,choub001,batim001,mantm001,,,,
ARI199908310,MON,ARI,1999/08/31,PHO01,0,6:35PM,night,false,hirsm901,froeb901,nelsj901,bellw901,pitches,72,unknown,0,dry,none,dome,141,32154,thurm002,johnr005,urbiu001,,,,
ARI199909010,MON,ARI,1999/09/01,PHO01,0,7:35PM,night,false,froeb901,nelsj901,bellw901,hirsm901,pitches,72,unknown,0,dry,none,dome,160,28845,hermd001,daalo001,,,,,
ARI199909100,PHI,ARI,1999/09/10,PHO01,0,6:35PM,night,false,randt901,bellw901,monte901,danlk901,pitches,72,unknown,0,dry,none,dome,145,34700,johnr005,persr001,,,,,
ARI199909110,PHI,ARI,1999/09/11,PHO01,0,7:05PM,night,false,bellw901,monte901,danlk901,randt901,pitches,72,unknown,0,dry,none,dome,149,42442,benea001,wolfr001,,,,,
ARI199909120,PHI,ARI,1999/09/12,PHO01,0,5:05PM,night,false,monte901,danlk901,randt901,bellw901,pitches,72,unknown,0,dry,none,dome,175,32468,stott001,gracm002,,,,,
ARI199909130,PIT,ARI,1999/09/13,PHO01,0,6:35PM,night,false,gibsg901,rapue901,lampi901,willc901,pitches,72,unknown,0,dry,none,dome,147,32147,daalo001,schmj001,choub001,,,,
ARI199909140,PIT,ARI,1999/09/14,PHO01,0,6:35PM,night,false,rapue901,lampi901,willc901,gibsg901,pitches,72,unknown,0,dry,none,dome,125,30372,swing001,wilkm001,mantm001,,,,
ARI199909150,PIT,ARI,1999/09/15,PHO01,0,7:35PM,night,false,lampi901,willc901,gibsg901,rapue901,pitches,72,unknown,-1,dry,none,dome,174,31294,bensk001,reyna001,,,,,
ARI199909170,FLO,ARI,1999/09/17,PHO01,0,6:35PM,night,false,monte901,danlk901,randt901,bellw901,pitches,72,unknown,0,dry,none,dome,190,34127,burna001,benea001,,,,,
ARI199909180,FLO,ARI,1999/09/18,PHO01,0,1:05PM,day,false,randt901,danlk901,bellw901,monte901,pitches,72,unknown,0,dry,none,dome,198,40903,swing001,almoh001,,,,,
ARI199909190,FLO,ARI,1999/09/19,PHO01,0,1:05PM,day,false,danlk901,bellw901,monte901,randt901,pitches,72,unknown,0,dry,none,dome,230,34752,olsog001,loopb001,,,,,
ARI199909270,COL,ARI,1999/09/27,PHO01,0,6:35PM,night,false,schrp901,laynj901,kellj901,rungb901,pitches,72,unknown,0,dry,none,dome,136,35360,andeb002,bohab001,,,,,
ARI199909280,COL,ARI,1999/09/28,PHO01,0,6:35PM,night,false,laynj901,kellj901,rungb901,schrp901,pitches,93,rtol,5,unknown,none,night,162,31447,benea001,hackl001,,,,,
ARI199909290,COL,ARI,1999/09/29,PHO01,0,7:35PM,night,false,kellj901,rungb901,schrp901,laynj901,pitches,90,rtol,6,unknown,none,night,136,32505,astap001,reyna001,,,,,
ARI199909300,SDN,ARI,1999/09/30,PHO01,0,6:35PM,night,false,herna901,marsr901,buckc901,carlm901,pitches,94,ltor,2,unknown,none,night,167,33949,johnr005,hitcs001,mantm001,,,,
ARI199910010,SDN,ARI,1999/10/01,PHO01,0,6:35PM,night,false,marsr901,buckc901,carlm901,herna901,pitches,94,tocf,1,unknown,none,night,170,38519,willw001,stott001,,,,,
ARI199910020,SDN,ARI,1999/10/02,PHO01,0,7:05PM,night,false,buckc901,carlm901,herna901,marsr901,pitches,91,fromlf,5,unknown,none,night,168,46794,kim-b001,whism001,mantm001,,,,
ARI199910030,SDN,ARI,1999/10/03,PHO01,0,1:05PM,day,false,carlm901,herna901,marsr901,buckc901,pitches,72,unknown,0,dry,none,dome,155,43465,andeb002,murrh001,,,,,
BAL199904050,TBA,BAL,1999/04/05,BAL12,0,3:10PM,day,true,cobld901,hendt901,mcclt901,cedeg901,pitches,59,ltor,15,unknown,none,cloudy,225,46733,mussm001,alvaw001,timlm001,,,,
BAL199904070,TBA,BAL,1999/04/07,BAL12,0,7:10PM,night,true,hendt901,mcclt901,cedeg901,cobld901,pitches,79,rtol,5,unknown,none,night,200,42284,saunt001,guzmj003,hernr001,,,,
BAL199904080,TBA,BAL,1999/04/08,BAL12,0,7:08PM,night,true,mcclt901,cedeg901,cobld901,hendt901,pitches,90,rtol,8,unknown,none,cloudy,179,39853,wittb001,erics001,,,,,
BAL199904090,TOR,BAL,1999/04/09,BAL12,0,7:05PM,night,true,welkt901,garcr901,reilm901,johnm901,pitches,49,ltor,13,unknown,none,cloudy,197,36430,escok001,ponss001,,,,,
BAL199904100,TOR,BAL,1999/04/10,BAL12,0,1:35PM,day,true,garcr901,reilm901,johnm901,welkt901,pitches,61,rtol,16,unknown,none,sunny,149,43700,mussm001,carpc002,timlm001,,,,
BAL199904110,TOR,BAL,1999/04/11,BAL12,0,2:07PM,day,true,reilm901,johnm901,welkt901,garcr901,pitches,52,ltor,10,unknown,drizzle,overcast,191,40273,hallr001,orosj001,,,,,
BAL199904230,OAK,BAL,1999/04/23,BAL12,0,7:25PM,night,true,clara901,younl901,tscht901,reedr901,pitches,52,ltor,6,unknown,drizzle,overcast,176,42978,fettm001,haynj001,,,,,
BAL199904240,OAK,BAL,1999/04/24,BAL12,0,1:35PM,day,true,younl901,tscht901,reedr901,clara901,pitches,59,rtol,15,unknown,none,sunny,169,41540,oquim001,erics001,taylb001,,,,
BAL199904250,OAK,BAL,1999/04/25,BAL12,0,1:36PM,day,true,tscht901,reedr901,clara901,younl901,pitches,66,rtol,5,unknown,none,sunny,235,45675,rigbb001,timlm001,taylb001,,,,
BAL199904270,KCA,BAL,1999/04/27,BAL12,0,7:07PM,night,true,barnl901,koscg901,morrd901,hicke901,pitches,69,rtol,10,unknown,none,cloudy,175,36682,mussm001,appik001,timlm001,,,,
BAL199904280,KCA,BAL,1999/04/28,BAL12,0,7:07PM,night,true,koscg901,morrd901,hicke901,barnl901,pitches,66,ltor,12,unknown,none,cloudy,178,35175,rosaj001,guzmj003,,,,,
BAL199904290,KCA,BAL,1999/04/29,BAL12,0,7:07PM,night,true,morrd901,hicke901,barnl901,koscg901,pitches,66,fromlf,5,unknown,none,night,186,34347,suppj001,erics001,santj002,,,,
BAL199904300,MIN,BAL,1999/04/30,BAL12,0,7:08PM,night,true,mccol901,meric901,fordd901,evanj901,pitches,65,ltor,8,unknown,none,cloudy,182,41688,ponss001,hawkl001,,,,,
BAL199905010,MIN,BAL,1999/05/01,BAL12,0,1:39PM,day,true,meric901,fordd901,evanj901,mccol901,pitches,70,ltor,15,unknown,none,sunny,157,44054,radkb001,coppr001,,,,,
BAL199905020,MIN,BAL,1999/05/02,BAL12,0,1:36PM,day,true,fordd901,evanj901,mccol901,meric901,pitches,73,ltor,12,unknown,none,night,172,41535,mussm001,milte001,,,,,
BAL199905040,CHA,BAL,1999/05/04,BAL12,0,7:09PM,night,true,morrd901,hicke901,barnl901,koscg901,pitches,68,ltor,5,unknown,none,cloudy,209,37846,timlm001,lundd001,,,,,
BAL199905050,CHA,BAL,1999/05/05,BAL12,0,7:08PM,night,true,hicke901,barnl901,koscg901,morrd901,pitches,78,ltor,10,unknown,none,cloudy,143,40081,guzmj003,navaj001,,,,,
BAL199905060,CHA,BAL,1999/05/06,BAL12,0,3:06PM,day,true,barnl901,koscg901,morrd901,hicke901,pitches,63,rtol,12,unknown,none,cloudy,147,36880,ponss001,baldj002,timlm001,,,,
BAL199905180,ANA,BAL,1999/05/18,BAL12,0,7:06PM,night,true,welkt901,garcr901,reilm901,johnm901,pitches,81,ltor,10,unknown,none,cloudy,146,42830,mussm001,finlc001,timlm001,,,,
BAL199905190,ANA,BAL,1999/05/19,BAL12,0,7:07PM,night,true,garcr901,reilm901,johnm901,welkt901,pitches,79,ltor,5,unknown,none,cloudy,164,38557,levia001,timlm001,perct001,,,,
BAL199905200,ANA,BAL,1999/05/20,BAL12,0,7:07PM,night,true,reilm901,johnm901,welkt901,garcr901,pitches,81,ltor,15,unknown,none,night,169,38388,belct001,johnj007,perct001,,,,
BAL199905210,TEX,BAL,1999/05/21,BAL12,0,7:07PM,night,true,scotd901,brinj901,shulj901,cousd901,pitches,81,ltor,10,unknown,none,cloudy,137,45867,ponss001,hellr001,,,,,
BAL199905220,TEX,BAL,1999/05/22,BAL12,0,1:37PM,day,true,brinj901,shulj901,cousd901,scotd901,pitches,85,ltor,12,unknown,none,cloudy,226,47915,crabt001,timlm001,wettj001,,,,
BAL199905230,TEX,BAL,1999/05/23,BAL12,0,8:10PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,80,rtol,7,unknown,none,cloudy,169,40516,mussm001,morgm001,,,,,
BAL199906040,PHI,BAL,1999/06/04,BAL12,0,7:40PM,night,true,coope901,fordd901,johnm901,roe-r901,pitches,76,rtol,6,unknown,none,night,221,47542,ogeac001,erics001,,,,,
BAL199906050,PHI,BAL,1999/06/05,BAL12,0,7:06PM,night,true,fordd901,johnm901,roe-r901,coope901,pitches,79,ltor,5,unknown,none,cloudy,186,48531,timlm001,monts001,,,,,
BAL199906060,PHI,BAL,1999/06/06,BAL12,0,1:39PM,day,true,johnm901,roe-r901,coope901,fordd901,pitches,84,unknown,5,unknown,none,sunny,187,47833,bennj001,boner001,,,,,
BAL199906140,KCA,BAL,1999/06/14,BAL12,0,7:35PM,night,true,roe-r901,merrd901,(none),hirsj901,pitches,79,ltor,10,unknown,none,cloudy,168,37501,erics001,appik001,,,,,
BAL199906150,KCA,BAL,1999/06/15,BAL12,0,7:38PM,night,true,merrd901,hirsj901,phild901,roe-r901,pitches,86,ltor,5,unknown,none,cloudy,227,41377,timlm001,servs001,,,,,
BAL199906160,KCA,BAL,1999/06/16,BAL12,0,3:06PM,day,true,hirsj901,phild901,fostm901,merrd901,pitches,79,ltor,12,unknown,none,cloudy,151,41913,ponss001,rosaj001,,,,,
BAL199906220,BOS,BAL,1999/06/22,BAL12,0,7:36PM,night,true,younl901,reedr901,millb901,fostm901,pitches,84,ltor,5,unknown,none,night,170,43329,rhoda001,guthm001,timlm001,,,,
BAL199906230,BOS,BAL,1999/06/23,BAL12,0,7:39PM,night,true,reedr901,millb901,fostm901,younl901,pitches,87,rtol,8,unknown,none,cloudy,186,45086,sabeb001,guzmj003,,,,,
BAL199906240,BOS,BAL,1999/06/24,BAL12,0,7:35PM,night,true,millb901,fostm901,younl901,reedr901,pitches,78,ltor,12,unknown,none,cloudy,141,47388,portm001,mussm001,waket001,,,,
BAL199906250,NYA,BAL,1999/06/25,BAL12,0,7:35PM,night,true,evanj901,welkb901,barrt901,meric901,pitches,88,ltor,9,unknown,none,cloudy,212,47936,nauld001,timlm001,rivem002,,,,
BAL199906260,NYA,BAL,1999/06/26,BAL12,0,1:15PM,day,true,welkb901,barrt901,meric901,evanj901,pitches,94,ltor,10,unknown,none,sunny,185,47841,coned001,johnj007,rivem002,,,,
BAL199906270,NYA,BAL,1999/06/27,BAL12,0,1:35PM,day,true,barrt901,meric901,evanj901,welkb901,pitches,90,ltor,10,unknown,none,cloudy,186,48020,herno001,ponss001,,,,,
BAL199907060,TOR,BAL,1999/07/06,BAL12,0,7:35PM,night,true,clara901,younl901,tscht901,reedr901,pitches,105,rtol,5,unknown,none,overcast,198,37939,lloyg001,timlm001,kochb001,,,,
BAL199907070,TOR,BAL,1999/07/07,BAL12,0,7:35PM,night,true,younl901,tscht901,reedr901,clara901,pitches,98,rtol,6,unknown,none,night,194,42275,spolp001,molig001,kochb001,,,,
BAL199907080,TOR,BAL,1999/07/08,BAL12,0,3:05PM,day,true,tscht901,reedr901,clara901,younl901,pitches,94,ltor,6,unknown,none,cloudy,192,41738,escok001,ponss001,,,,,
BAL199907150,MON,BAL,1999/07/15,BAL12,0,7:35PM,night,true,millb901,fostm901,craft901,mckej901,pitches,87,ltor,12,unknown,none,cloudy,171,43016,ponss001,thurm002,,,,,
BAL199907160,MON,BAL,1999/07/16,BAL12,0,7:35PM,night,true,fostm901,craft901,mckej901,millb901,pitches,93,ltor,5,unknown,none,night,161,41929,mussm001,smitd006,,,,,
BAL199907170,MON,BAL,1999/07/17,BAL12,0,7:05PM,night,true,craft901,mckej901,millb901,fostm901,pitches,99,ltor,10,unknown,none,cloudy,143,47988,erics001,hermd001,,,,,
BAL199907180,NYN,BAL,1999/07/18,BAL12,0,8:05PM,night,true,mckej901,millb901,fostm901,craft901,pitches,94,ltor,5,unknown,none,cloudy,219,47480,yoshm001,guzmj003,benia001,,,,
BAL199907190,NYN,BAL,1999/07/19,BAL12,0,7:35PM,night,true,reedr901,clara901,younl901,tscht901,pitches,98,rtol,10,unknown,none,cloudy,177,42615,doteo001,johnj007,benia001,,,,
BAL199907200,NYN,BAL,1999/07/20,BAL12,0,7:35PM,night,true,clara901,younl901,tscht901,reedr901,pitches,85,ltor,10,unknown,none,cloudy,163,45450,ponss001,leita001,,,,,
BAL199907230,ANA,BAL,1999/07/23,BAL12,0,7:35PM,night,true,koscg901,morrd901,hicke901,barnl901,pitches,96,ltor,5,unknown,none,cloudy,159,43945,guzmj003,mcdoj001,timlm001,,,,
BAL199907240,ANA,BAL,1999/07/24,BAL12,0,4:05PM,day,true,morrd901,hicke901,koscg901,barnl901,pitches,97,ltor,8,unknown,none,night,200,48544,johnj007,hillk001,,,,,
BAL199907250,ANA,BAL,1999/07/25,BAL12,0,1:35PM,day,true,hicke901,koscg901,morrd901,fostm901,pitches,96,ltor,15,unknown,none,cloudy,219,44724,kamis001,holtm001,,,,,
BAL199907270,TEX,BAL,1999/07/27,BAL12,0,7:35PM,night,true,cousd901,brinj901,shulj901,scotd901,pitches,99,rtol,7,unknown,none,night,191,42949,selea001,mussm001,wettj001,,,,
BAL199907280,TEX,BAL,1999/07/28,BAL12,0,7:35PM,night,true,brinj901,shulj901,scotd901,cousd901,pitches,73,ltor,5,unknown,none,cloudy,194,41692,erics001,burkj001,timlm001,,,,
BAL199907290,TEX,BAL,1999/07/29,BAL12,0,3:05PM,day,true,shulj901,scotd901,cousd901,brinj901,pitches,95,ltor,10,unknown,none,cloudy,146,43711,morgm001,guzmj003,wettj001,,,,
BAL199908050,DET,BAL,1999/08/05,BAL12,0,7:35PM,night,true,mckej901,craft901,welkb901,joycj901,pitches,94,rtol,10,unknown,none,cloudy,142,40886,ponss001,weavj002,timlm001,,,,
BAL199908060,DET,BAL,1999/08/06,BAL12,0,7:35PM,night,true,craft901,welkb901,joycj901,mckej901,pitches,95,ltor,8,unknown,none,night,168,41708,mlicd001,mussm001,jonet003,,,,
BAL199908070,DET,BAL,1999/08/07,BAL12,0,7:05PM,night,true,welkb901,joycj901,mckej901,craft901,pitches,89,ltor,8,unknown,none,cloudy,159,48505,erics001,borkd001,timlm001,,,,
BAL199908080,DET,BAL,1999/08/08,BAL12,0,1:35PM,day,true,joycj901,mckej901,craft901,welkb901,pitches,87,unknown,13,unknown,none,overcast,211,44474,brocd001,kamis001,jonet003,,,,
BAL199908170,MIN,BAL,1999/08/17,BAL12,0,7:35PM,night,true,culbf901,everm901,merrd901,hirsj901,pitches,96,rtol,8,unknown,none,cloudy,200,40485,mussm001,maysj001,,,,,
BAL199908180,MIN,BAL,1999/08/18,BAL12,0,7:35PM,night,true,everm901,merrd901,hirsj901,culbf901,pitches,90,ltor,6,unknown,none,cloudy,137,38820,erics001,hawkl001,,,,,
BAL199908190,MIN,BAL,1999/08/19,BAL12,0,3:05PM,day,true,merrd901,hirsj901,culbf901,everm901,pitches,91,ltor,5,unknown,none,cloudy,164,38320,johnj007,perkd001,,,,,
BAL199908211,CHA,BAL,1999/08/21,BAL12,1,1:05PM,day,true,younl901,tscht901,reedr901,clara901,pitches,73,ltor,10,unknown,none,cloudy,182,42901,simab001,reyea001,howrb001,,,,
BAL199908212,CHA,BAL,1999/08/21,BAL12,2,7:05PM,night,true,tscht901,reedr901,clara901,younl901,pitches,76,ltor,5,unknown,unknown,unknown,220,47735,howrb001,johnd003,foulk001,,,,
BAL199908220,CHA,BAL,1999/08/22,BAL12,0,1:35PM,day,true,reedr901,clara901,younl901,tscht901,pitches,83,rtol,6,unknown,none,cloudy,170,43335,johnd003,navaj001,,,,,
BAL199908310,TBA,BAL,1999/08/31,BAL12,0,7:35PM,night,true,morrd901,hicke901,millb901,koscg901,pitches,78,ltor,10,unknown,none,cloudy,160,36223,ruper001,ponss001,hernr001,,,,
BAL199909010,TBA,BAL,1999/09/01,BAL12,0,7:05PM,night,true,millb901,reynj901,koscg901,morrd901,pitches,85,rtol,12,unknown,none,cloudy,126,37009,johnd003,wheed001,timlm001,,,,
BAL199909020,TBA,BAL,1999/09/02,BAL12,0,7:05PM,night,true,reynj901,fostm901,morrd901,millb901,pitches,86,ltor,10,unknown,none,cloudy,179,39172,erics001,arror001,,,,,
BAL199909030,CLE,BAL,1999/09/03,BAL12,0,7:05PM,night,true,hirsj901,merrd901,reynj901,roe-r901,pitches,86,rtol,10,unknown,none,cloudy,200,41521,assep001,reyea001,jackm001,,,,
BAL199909040,CLE,BAL,1999/09/04,BAL12,0,1:15PM,day,true,merrd901,reynj901,roe-r901,hirsj901,pitches,84,ltor,10,unknown,none,cloudy,174,47095,lintd001,colob001,timlm001,,,,
BAL199909050,CLE,BAL,1999/09/05,BAL12,0,1:35PM,day,true,reynj901,roe-r901,hirsj901,merrd901,pitches,81,unknown,10,unknown,none,cloudy,210,44214,browj003,ponss001,,,,,
BAL199909060,CLE,BAL,1999/09/06,BAL12,0,1:35PM,day,true,roe-r901,hirsj901,merrd901,reynj901,pitches,88,ltor,13,unknown,none,cloudy,172,40540,burbd001,johnd003,jackm001,,,,
BAL199909100,SEA,BAL,1999/09/10,BAL12,0,7:05PM,night,true,diazl901,mckej901,reilm901,meric901,pitches,85,rtol,10,unknown,none,cloudy,236,43209,reyea001,ramsr001,,,,,
BAL199909110,SEA,BAL,1999/09/11,BAL12,0,4:05PM,day,true,mckej901,reilm901,meric901,diazl901,pitches,85,rtol,10,unknown,none,sunny,160,47903,johnd003,garcf002,timlm001,,,,
BAL199909120,SEA,BAL,1999/09/12,BAL12,0,1:35PM,day,true,reilm901,meric901,diazl901,mckej901,pitches,86,ltor,5,unknown,none,sunny,140,44891,erics001,halaj001,,,,,
BAL199909130,SEA,BAL,1999/09/13,BAL12,0,7:05PM,night,true,welkb901,reedr901,tscht901,everm901,pitches,84,ltor,10,unknown,none,cloudy,206,40756,ryanb001,mesaj001,,,,,
BAL199909140,OAK,BAL,1999/09/14,BAL12,0,7:05PM,night,true,reedr901,tscht901,everm901,welkb901,pitches,84,ltor,7,unknown,none,cloudy,209,40789,mussm001,oquim001,,,,,
BAL199909231,OAK,BAL,1999/09/23,BAL12,1,4:05PM,day,true,diazl901,welkt901,iassd901,dimum901,pitches,79,ltor,13,unknown,none,sunny,182,0,matht002,molig001,isrij001,,,,
BAL199909232,OAK,BAL,1999/09/23,BAL12,2,7:35PM,night,true,joycj901,iassd901,dimum901,welkt901,pitches,75,ltor,9,unknown,none,night,195,43778,johnd003,olivo001,,,,,
BAL199909280,NYA,BAL,1999/09/28,BAL12,0,7:05PM,night,true,hirsj901,merrd901,reynj901,roe-r901,pitches,80,rtol,5,unknown,none,cloudy,200,44711,mendr001,ponss001,,,,,
BAL199909301,NYA,BAL,1999/09/30,BAL12,1,1:05PM,day,true,merrd901,reynj901,roe-r901,hirsj901,pitches,70,rtol,20,unknown,none,sunny,156,44568,mussm001,clemr001,,,,,
BAL199909302,NYA,BAL,1999/09/30,BAL12,2,7:05PM,night,true,reynj901,roe-r901,hirsj901,merrd901,pitches,70,ltor,13,unknown,none,night,233,47446,herno001,corsj001,,,,,
BAL199910010,BOS,BAL,1999/10/01,BAL12,0,7:05PM,night,true,cedeg901,barrt901,mcclt901,coope901,pitches,76,rtol,7,unknown,none,night,165,43081,ohkat001,lintd001,,,,,
BAL199910020,BOS,BAL,1999/10/02,BAL12,0,7:05PM,night,true,barrt901,mcclt901,coope901,cedeg901,pitches,77,rtol,5,unknown,none,night,159,48338,martr002,johnd003,,,,,
BAL199910030,BOS,BAL,1999/10/03,BAL12,0,1:35PM,day,true,mcclt901,coope901,cedeg901,barrt901,pitches,85,rtol,8,unknown,none,cloudy,184,47567,roseb002,timlm001,waket001,,,,
PHI199904120,ATL,PHI,1999/04/12,PHI12,0,3:11PM,day,false,nauep901,crawj901,grege901,gormb901,pitches,54,ltor,20,unknown,none,cloudy,183,37582,cathm001,ryank001,seanr001,,,,
