game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
PHI195908201,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1959/08/20,1,0:00PM,day,false,gormt101,sudoe901,(none),lands901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/10 4:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,gomer101,drabm101,,,,,
PHI195908202,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1959/08/20,2,0:00PM,night,false,sudoe901,lands901,(none),gormt101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/10 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,7929,andeb102,philt101,henrb101,,,,
PHI195908211,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1959/08/21,1,0:00PM,day,false,burkk101,venzt901,conlj102,donaa901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/27 11:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,antoj103,rober102,,,,,
PHI195908212,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1959/08/21,2,8:50PM,night,false,venzt901,conlj102,donaa901,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1995/09/27 11:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,28164,mccom103,sempr101,mills101,,,,
PHI195908220,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1959/08/22,0,0:00PM,day,false,conlj102,donaa901,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/27 7:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,9888,worta101,owenj101,joneg101,,,,
PHI195908240,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1959/08/24,0,0:00PM,night,false,donaa901,burkk101,venzt901,conlj102,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/10/30 4:17PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,10832,koufs101,keege101,,,,,
PHI195908250,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1959/08/25,0,0:00PM,night,false,burkk101,venzt901,conlj102,donaa901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1996/09/11 11:48AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,149,18140,podrj101,rober102,sherl101,,,,
PHI195908271,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1959/08/27,1,1:08PM,day,false,venzt901,conlj102,donaa901,burkk101,"""Bob Stevens""",,"""Alan Boodman""",1996/04/05 9:53AM,park,none,0,unknown,-1,dry,none,sunny,142,0,owenj101,mccom103,,,,,
PHI195908272,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1959/08/27,2,3:57PM,day,false,conlj102,donaa901,burkk101,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/28 3:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,14538,cardd101,worta101,farrt101,,,,
PHI195909040,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1959/09/04,0,0:00PM,night,false,dixoh901,smitv101,dascf901,secof101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,13136,owenj101,haddh101,,,,,
PHI195909050,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1959/09/05,0,0:00PM,day,false,smitv101,dascf901,secof101,dixoh901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,5993,portb102,farrt101,danib102,,,,
PHI195909060,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1959/09/06,0,0:00PM,day,false,dascf901,secof101,dixoh901,smitv101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,9684,rober102,law-v101,,,,,
PHI195909190,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1959/09/19,0,0:00PM,night,false,gormt101,donaa901,secof101,jackb901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,17216,buhlb101,cardd101,,,,,
PHI195909200,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1959/09/20,0,0:00PM,day,false,donaa901,secof101,jackb901,gormt101,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,13202,jay-j101,rober102,,,,,
PHI195909221,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1959/09/22,1,0:00PM,day,false,delmv901,burkk101,smitv101,sudoe901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,owenj101,penao101,,,,,
PHI195909222,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1959/09/22,2,0:00PM,night,false,burkk101,smitv101,sudoe901,delmv901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1996/04/05 1:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,8533,robih101,purkb101,meyej101,,,,
