game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,oscorer
PIT194706151,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/06/15,1,,0:00PM,day,false,barrg901,boggd901,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/03/12 8:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,0,spahw101,strin101,,,,"""280""",
PIT194706152,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/06/15,2,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/12 9:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,29062,sainj101,roe-p101,,,,"""280""",
PIT194706180,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/06/18,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""Gordon Gladman""","""Gordon Gladman""",1997/01/05 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3661,jansl101,ostef101,,,,"""30""",
PIT194706190,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/06/19,0,,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""Gordon Gladman/RWood""","""Gordon Gladman/RWood""",1997/01/06 8:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,8779,higbk101,coopm101,,,,"""30,140""",
PIT194706200,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/06/20,0,,0:00PM,night,false,gorea901,pineb101,(none),barla901,"""David W. Smith""","""David W. Smith""",2012/03/06 7:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,27683,bonht101,rowes101,,,,"""284,266""",
PIT194706210,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/06/21,0,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/06 8:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,11144,leond103,bagbj102,,,,"""284,266""",
PIT194706220,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/06/22,0,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""Stew Thornley/RWood""","""David W. Smith/RWood""",2014/11/20 9:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,224,25392,juria101,higbk101,maund101,,,"""137,140,266,119,276""",
PIT194706240,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/06/24,0,,0:00PM,night,false,stewb901,balll901,(none),henlb101,"""GORD GLADMAN""","""GORD GLADMAN""",1993/10/15 8:15PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,161,35331,branr103,ostef101,,,,"""27,32""",
PIT194706250,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/06/25,0,,0:00PM,day,false,mageg901,balll901,henlb101,stewb901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/10/15 9:10PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,119,10313,taylh101,higbk101,,,,"""27,32""",
PIT194707010,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/07/01,0,,0:00PM,night,false,jordl901,barrg901,(none),boggd901,"""David W. Smith""","""David W. Smith""",2012/03/06 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,37844,hearj102,bonht101,,,,"""284""",
PIT194707020,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/07/02,0,,0:00PM,night,false,barrg901,boggd901,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/03/12 10:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,23384,gumbh101,ostef101,,,,"""280""",
PIT194707030,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/07/03,0,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/13 10:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,8610,bagbj102,hetkj101,,,,"""280""",
PIT194707050,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/07/05,0,,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/26 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,12340,laded101,sewer101,,,,"""127""",
PIT194707061,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/07/06,1,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""David W. Smith""","""David W. Smith""",2012/03/14 8:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,bonht101,ericp101,higbk101,,,"""280""",
PIT194707062,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/07/06,2,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""David W. Smith""","""David W. Smith""",2012/03/14 8:46AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,25776,ostef101,meyer101,,,,"""280,111""",
PIT194707210,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/07/21,0,,0:00PM,night,false,barrg901,jordl901,(none),boggd901,"""David W. Smith""","""David W. Smith""",2012/03/14 12:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,12631,leond103,wolfr102,,,,"""280""",
PIT194707230,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/07/23,0,,0:00PM,night,false,jordl901,boggd901,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/06 9:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,27563,bonht101,juria101,,,,"""284,266""",
PIT194707241,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/07/24,1,,0:00PM,day,false,boggd901,barrg901,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/03/15 5:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,sewer101,schmf101,,,,"""280""",
PIT194707242,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/07/24,2,,0:00PM,day,false,barrg901,jordl901,(none),boggd901,"""David W. Smith""","""David W. Smith""",2012/03/15 5:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,15433,higbk101,rowes101,roe-p101,,,"""280""",
PIT194707250,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/07/25,0,,0:00PM,night,false,rearb901,conlj102,(none),goetl901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/12/21 12:28AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,125,42014,taylh101,queem101,,,,"""27""",
PIT194707260,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/07/26,0,,0:00PM,day,false,conlj102,goetl901,(none),rearb901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/12/21 10:30AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,124,17606,caseh101,strin101,,,,"""27""",
PIT194707271,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/07/27,1,,0:00PM,day,false,goetl901,rearb901,(none),conlj102,"""GORD GLADMAN""","""GORD GLADMAN""",1993/12/21 4:12PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,0,behrh101,ostef101,caseh101,,,"""27""",
PIT194707272,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/07/27,2,,0:00PM,day,false,rearb901,conlj102,(none),goetl901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/12/21 7:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,124,42716,gregh102,higbk101,,,,"""27""",
PIT194707290,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/07/29,0,,0:00PM,night,false,henlb101,stewb901,(none),mageg901,"""David W. Smith""","""David W. Smith""",2012/03/15 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,20186,bonht101,voisb101,,,,"""280""",
PIT194707301,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/07/30,1,,0:00PM,day,false,mageg901,stewb901,(none),henlb101,"""David W. Smith""","""David W. Smith""",2012/03/15 9:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,higbk101,barrr101,,,,"""280""",
PIT194707302,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/07/30,2,,0:00PM,day,false,stewb901,henlb101,(none),mageg901,"""David W. Smith""","""David W. Smith""",2012/03/16 11:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,12672,wrige101,roe-p101,karla101,,,"""280""",
PIT194708010,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/08/01,0,,0:00PM,night,false,pineb101,barla901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/18 2:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,28855,kosld101,queem101,,,,"""280""",
PIT194708021,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/08/02,1,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""David W. Smith""","""David W. Smith""",2012/03/06 10:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,jansl101,wolfr102,,,,"""284,96""",
PIT194708022,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/08/02,2,,0:00PM,day,false,gorea901,pineb101,(none),barla901,"""David W. Smith""","""David W. Smith""",2012/03/07 8:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,19196,ostef101,iotth102,,,,"""284,96""",
PIT194708031,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/08/03,1,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/16 3:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,0,kennm101,roe-p101,trink101,,,"""280""",
PIT194708032,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/08/03,2,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""David W. Smith""","""David W. Smith""",2012/03/16 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,26490,,,,,,"""280""",
PIT194708040,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/08/04,0,,0:00PM,night,false,henlb101,stewb901,(none),mageg901,"""David W. Smith""","""David W. Smith""",2012/03/16 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,19883,waltb102,bonht101,gumbh101,,,"""280""",
PIT194708050,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/08/05,0,,0:00PM,day,false,mageg901,henlb101,(none),stewb901,"""Greg Beston""","""Greg Beston""",2004/05/15 9:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,6229,queem101,liveb101,higbk101,,,"""130""",
PIT194708130,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/08/13,0,,0:00PM,day,false,barla901,pineb101,(none),(none),"""David W. Smith""","""David W. Smith""",2012/03/16 9:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,5111,queem101,ericp101,bonht101,,,"""280""",
PIT194708140,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/08/14,0,,0:00PM,day,false,pineb101,barla901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/01/20 5:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19197,ostef101,dickm101,,,,"""128""",
PIT194708150,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/08/15,0,,0:00PM,night,false,barla901,pineb101,(none),(none),"""David W. Smith""","""David W. Smith""",2012/03/16 9:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,35344,mungr101,bonht101,wilkt101,,,"""280""",
PIT194708160,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/08/16,0,,0:00PM,day,false,pineb101,barla901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/01/20 5:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,6435,bagbj102,burkk101,,,,"""128""",
PIT194708170,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/08/17,0,,0:00PM,day,false,barla901,pineb101,(none),(none),"""David W. Smith""","""David W. Smith""",2012/03/16 10:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,36000,hearj102,higbk101,braza101,,,"""280""",
PIT194709030,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/09/03,0,,0:00PM,night,false,jordl901,barrg901,(none),conlj102,"""David W. Smith""","""David W. Smith""",2012/03/17 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,37299,blace102,higbk101,,,,"""280""",
PIT194709040,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/09/04,0,,0:00PM,day,false,barrg901,conlj102,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/03/17 11:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,3682,gumbh101,queem101,,,,"""280""",
PIT194709060,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/09/06,0,,0:00PM,day,false,goetl901,barla901,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/21 4:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,6037,sewer101,ericp101,,,,"""127""",
PIT194709070,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1947/09/07,0,,0:00PM,day,false,barla901,rearb901,(none),goetl901,"""David W. Smith""","""David W. Smith""",2012/03/17 12:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,11930,laded101,higbk101,,,,"""280""",
PIT194709080,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/09/08,0,,0:00PM,day,false,rearb901,goetl901,(none),barla901,"""David W. Smith""","""David W. Smith""",2012/03/17 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,3936,trink101,bagbj102,,,,"""280,96""",
PIT194709090,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/09/09,0,,0:00PM,night,false,goetl901,barla901,(none),rearb901,"""David W. Smith""","""David W. Smith""",2012/03/07 8:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,20008,hartc102,roe-p101,,,,"""284,96""",
PIT194709100,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1947/09/10,0,,0:00PM,day,false,barla901,rearb901,(none),goetl901,"""David W. Smith""","""David W. Smith""",2012/03/17 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,3557,jansl101,queem101,,,,"""280""",
PIT194709111,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/09/11,1,,0:00PM,day,false,gorea901,pineb101,(none),robbs901,"""Bob Kistler""","""D Lamoureaux/Comly""",2000/11/18 7:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,0,higbk101,sainj101,,,,"""115,291""",
PIT194709112,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/09/11,2,,0:00PM,day,false,pineb101,robbs901,(none),gorea901,"""David W. Smith""","""David W. Smith""",2012/03/17 8:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,7010,singe101,lanfw101,,,,"""280""",
PIT194709120,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/09/12,0,,0:00PM,night,false,robbs901,gorea901,(none),pineb101,"""Bob Kistler""","""D Lamoureaux""",2000/11/18 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,21012,sewer101,barrr101,,,,"""115""",
PIT194709130,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1947/09/13,0,,0:00PM,day,false,gorea901,pineb101,(none),robbs901,"""Bob Kistler""","""D Lamoureaux""",2000/11/18 7:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,10721,johns103,roe-p101,,,,"""115""",
PIT194709141,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/09/14,1,,0:00PM,day,false,barrg901,jordl901,(none),conlj102,"""David W. Smith""","""David W. Smith""",2012/03/17 9:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,leond103,bonht101,,,,"""280""",
PIT194709142,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/09/14,2,,0:00PM,day,false,jordl901,conlj102,(none),barrg901,"""David W. Smith""","""David W. Smith""",2012/03/17 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,24279,rowes101,queem101,,,,"""280""",
PIT194709150,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/09/15,0,,0:00PM,day,false,conlj102,barrg901,(none),jordl901,"""David W. Smith""","""David W. Smith""",2012/03/18 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,2833,higbk101,hught101,,,,"""280""",
PIT194709160,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1947/09/16,0,,0:00PM,day,false,barrg901,jordl901,(none),conlj102,"""David W. Smith""","""David W. Smith""",2012/03/18 1:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,2568,donnb101,queem101,,,,"""280""",
PIT194709170,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/09/17,0,,0:00PM,night,false,mageg901,stewb901,(none),henlb101,"""GORD GLADMAN""","""GORD GLADMAN""",1994/04/09 1:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,132,33916,gregh102,ostef101,behrh101,,,"""27""",
PIT194709180,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1947/09/18,0,,0:00PM,day,false,stewb901,henlb101,(none),mageg901,"""GORD GLADMAN""","""GORD GLADMAN""",1994/04/09 3:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,166,15440,higbk101,kingc101,,,,"""27""",
PIT194709251,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/09/25,1,,0:00PM,day,false,rearb901,barla901,(none),jordl901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/21 5:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,dickm101,higbk101,,,,"""128""",
PIT194709252,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1947/09/25,2,,0:00PM,day,false,barla901,jordl901,(none),rearb901,"""Stew Thornley""","""David W. Smith""",2015/01/08 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,7155,stalg103,nagys101,,,,"""137,140,102,208,128""",
PIT194709280,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1947/09/28,0,,1:35PM,day,false,jordl901,barla901,(none),(none),"""DWV""","""DWV""",2014/09/09 9:18AM,park,none,0,unknown,-1,dry,none,sunny,105,33704,bonht101,liveb101,,,,"""529""",
CHN194704150,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1947/04/15,0,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,29427,sewer101,boroh101,,,,"""127""",
CHN194704170,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1947/04/17,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 10:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,9749,roe-p101,wyseh101,,,,"""127""",
CHN194704210,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1947/04/21,0,,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""D Lamoureaux""","""D Lamoureaux""",2007/12/08 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,6699,wyseh101,petek101,,,,"""130""",
CHN194704220,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1947/04/22,0,,0:00PM,day,false,rearb901,goetl901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,5464,gumbh101,ericp101,,,,"""127""",
CHN194704230,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1947/04/23,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 10:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,10562,schmj101,eraue101,,,,"""127""",
CHN194704260,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1947/04/26,0,,0:00PM,day,false,barrg901,balll901,(none),boggd901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 10:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,34922,chipb101,brech101,,,,"""127,134""",
CHN194704270,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1947/04/27,0,,0:00PM,day,false,boggd901,balll901,(none),barrg901,"""DWV/RWood""","""DWV/RWood""",2013/08/30 4:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,36839,schmj101,dickm101,,,,"""209""",
CHN194705130,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1947/05/13,0,,0:00PM,day,false,boggd901,jordl901,(none),barrg901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 7:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,11167,spahw101,schmj101,karla101,,,"""127""",
CHN194705150,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1947/05/15,0,,0:00PM,day,false,henlb101,stewb901,(none),mageg901,"""DWV/RWood""","""DWV/RWood""",2013/10/19 12:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,15784,hartc102,chipb101,trink101,,,"""127,100""",
CHN194705160,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1947/05/16,0,,0:00PM,day,false,stewb901,mageg901,(none),henlb101,"""DWV/RWood""","""DWV/RWood""",2014/11/03 7:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,11420,kennm101,wyseh101,,,,"""98,100""",
CHN194705170,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1947/05/17,0,,0:00PM,day,false,mageg901,henlb101,(none),stewb901,"""D Lamoureaux""","""D Lamoureaux""",2004/01/04 2:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,10562,kosld101,laded101,trink101,,,"""127""",
CHN194705180,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1947/05/18,0,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""Smith""","""Smith""",1993/06/24 9:12PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,177,46572,hattj101,schmj101,caseh101,,,"""27,32""",
CHN194705190,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1947/05/19,0,,0:00PM,day,false,barla901,gorea901,(none),pineb101,"""Smith""","""Smith""",1993/06/25 9:59PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,157,21875,ericp101,gregh102,schmj101,,,"""27,32""",
CHN194705200,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1947/05/20,0,,0:00PM,day,false,gorea901,pineb101,(none),barla901,"""D Lamoureaux""","""D Lamoureaux/Comly""",2004/01/04 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,5367,boroh101,raffk101,,,,"""127""",
CHN194705210,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1947/05/21,0,,0:00PM,day,false,pineb101,barla901,(none),gorea901,"""D Lamoureaux/Comly""","""D Lamoureaux/Comly""",2004/01/04 3:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,7797,laded101,juria101,kushe101,,,"""127,291""",
CHN194705240,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1947/05/24,0,,0:00PM,day,false,henlb101,stewb901,(none),mageg901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/25 7:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,22251,vandj101,wyseh101,,,,"""127""",
CHN194705250,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1947/05/25,0,,0:00PM,day,false,stewb901,mageg901,(none),henlb101,"""Greg Beston""","""Greg Beston""",2004/05/08 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,26607,boroh101,petek101,,,,"""130""",
CHN194706130,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1947/06/13,0,,0:00PM,day,false,goetl901,conlj102,(none),rearb901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/26 8:54AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7650,boroh101,schac101,,,,"""127""",
CHN194706140,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1947/06/14,0,,0:00PM,day,false,conlj102,rearb901,(none),goetl901,"""D Lamoureaux""","""D Lamoureaux""",2003/12/26 9:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,8104,wyseh101,leond103,kushe101,,,"""127""",
CHN194706160,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1947/06/16,0,,0:00PM,day,false,jordl901,barrg901,(none),boggd901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/09/24 11:03PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,132,20097,taylh101,laded101,,,,"""27,32""",
CHN194706180,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1947/06/18,0,,0:00PM,day,false,barrg901,boggd901,(none),jordl901,"""GORD GLADMAN""","""GORD GLADMAN""",1993/09/27 10:11PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,134,23313,hattj101,boroh101,caseh101,,,"""27,32""",
