game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,ump3b,ump2b
SLN193404190,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/04/19,0,,0:00PM,day,false,"""102,208,137,140""","""Javier Anderson""","""David W. Smith""",2019/03/06 12:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,1000,birkr101,hallb104,,,mageg901,barrg901,(none),(none)
SLN193404210,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/04/21,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/01 9:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3600,rootc101,carlt101,,,barrg901,mageg901,(none),(none)
SLN193404220,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/04/22,0,,0:00PM,day,false,"""111,102,208,128""","""Rob Wood""","""David W. Smith""",2019/03/02 9:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,14000,warnl101,deand102,,,mageg901,barrg901,(none),(none)
SLN193404300,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/04/30,0,,0:00PM,day,false,"""504""","""Frownfelter""","""Frownfelter""",2015/05/08 3:08PM,park,none,0,unknown,-1,unknown,unknown,sunny,149,2500,grimb101,stoua101,rhemf101,,klemb901,stewb901,(none),(none)
SLN193405010,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/05/01,0,,0:00PM,day,false,"""504""","""Frownfelter""","""Frownfelter""",2015/05/09 11:35AM,park,none,0,unknown,-1,unknown,unknown,sunny,177,1800,grimb101,johns103,,,stewb901,klemb901,(none),(none)
SLN193405020,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/05/02,0,,0:00PM,day,false,"""504""","""Frownfelter""","""Frownfelter""",2015/05/09 12:19PM,park,none,0,unknown,-1,unknown,unknown,sunny,102,2000,carlt101,freyb101,deand102,,klemb901,stewb901,(none),(none)
SLN193405030,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/05/03,0,,0:00PM,day,false,"""102,208,266""","""Jim Herdman""","""Jim Herdman""",2019/03/02 10:10PM,unknown,none,0,unknown,-1,dry,none,unknown,142,1800,deanp101,collp102,hainj101,,barrg901,mageg901,(none),(none)
SLN193405040,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/05/04,0,,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/04/09 1:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,1600,walkb101,davic103,,,mageg901,barrg901,(none),(none)
SLN193405050,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/05/05,0,,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2018/02/03 8:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,2000,deand102,moorc101,,,barrg901,mageg901,(none),(none)
SLN193405060,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/05/06,0,,0:00PM,day,false,"""208,71,163""","""Stew Thornley""","""David W. Smith""",2019/03/12 10:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,10000,franf101,hallb104,brane101,,morac102,mcgrt901,(none),(none)
SLN193405070,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/05/07,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/09 3:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,1700,carlt101,browb106,,,mcgrt901,morac102,(none),(none)
SLN193405080,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/05/08,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""David W. Smith""",2014/01/11 2:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,1500,hainj101,cantb102,,,morac102,mcgrt901,(none),(none)
SLN193405090,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/05/09,0,,0:00PM,day,false,"""102,208""","""Tom Thress""","""Tom Thress""",2019/03/03 10:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,3500,deand102,salvj101,,,stewb901,klemb901,rearb901,(none)
SLN193405100,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/05/10,0,,0:00PM,day,false,"""96,102,208""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2019/03/04 9:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,1500,moonj101,schuh103,,,klemb901,stewb901,rearb901,(none)
SLN193405110,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/05/11,0,,0:00PM,day,false,"""102,208,96""","""Rob Wood""","""David W. Smith""",2019/03/04 9:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,7000,deanp101,hubbc101,,,stewb901,klemb901,rearb901,(none)
SLN193405120,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/05/12,0,,0:00PM,day,false,"""102""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2019/03/04 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,5700,smita104,carlt101,bowmj101,,klemb901,stewb901,rearb901,(none)
SLN193405130,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/05/13,0,,0:00PM,day,false,"""367""","""Comly""","""Comly""",2012/03/20 12:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,7500,deand102,leond103,,,riglc901,stard901,(none),(none)
SLN193405150,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/05/15,0,,0:00PM,day,false,"""98,367""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/07/16 10:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,1800,lucar101,moonj101,carro101,,stard901,riglc901,(none),(none)
SLN193406050,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/06/05,0,,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/04/11 1:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,4800,deanp101,warnl101,,,barrg901,riglc901,morac102,(none)
SLN193406060,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/06/06,0,,0:00PM,day,false,"""277,111,102,208""","""Javier Anderson""","""David W. Smith""",2019/03/17 3:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,209,4700,malop103,carlt101,,,riglc901,morac102,barrg901,(none)
SLN193406070,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/06/07,0,,0:00PM,day,false,"""412,277""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",2013/04/12 3:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,3800,weavj101,hallb104,,,morac102,barrg901,riglc901,(none)
SLN193406080,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/06/08,0,,0:00PM,day,false,"""128,137,140,208""","""Javier Anderson""","""David W. Smith""",2019/03/18 12:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,2500,carlt101,frenl101,,,barrg901,riglc901,morac102,(none)
SLN193406100,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/06/10,0,,0:00PM,day,false,"""137,140,102,208,128""","""Jim Wohlenhaus""","""David W. Smith""",2019/03/23 6:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,12500,deand102,frenl101,,,riglc901,morac102,barrg901,(none)
SLN193406120,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/06/12,0,,0:00PM,day,false,"""128,102,208,71,163""","""Dick Cramer""","""Dick Cramer""",2019/3/18 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2800,deanp101,betth101,,,rearb901,stard901,(none),(none)
SLN193406130,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/06/13,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/13 7:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,2400,franf101,hallb104,,,quige901,rearb901,(none),(none)
SLN193406140,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/06/14,0,,0:00PM,day,false,"""128,102,208,71,163""","""Rob Wood""","""David W. Smith""",2019/03/19 8:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,1800,carlt101,mangl101,deand102,,rearb901,quige901,(none),(none)
SLN193406150,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/06/15,0,,0:00PM,day,false,"""102,208,71,163,165""","""Stew Thornley/RWood""","""David W. Smith/RWood""",2019/03/22 12:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,1900,brane101,moonj101,,,quige901,rearb901,stard901,(none)
SLN193406160,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/06/16,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/14 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,2900,darrg101,deand102,johns101,,mageg901,quige901,(none),(none)
SLN193406171,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/06/17,1,,0:00PM,day,false,"""102,208,128,266""","""Dick Cramer""","""Dick Cramer""",2019/3/19 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,deanp101,davic103,,,mageg901,quige901,stard901,(none)
SLN193406172,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/06/17,2,,0:00PM,day,false,"""102,208,128,266""","""Dick Cramer""","""Dick Cramer""",2019/3/19 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,8500,deand102,johns101,,,quige901,stard901,mageg901,(none)
SLN193406190,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/06/19,0,,0:00PM,day,false,"""128,102,208,266""","""Rob Wood""","""David W. Smith""",2019/03/22 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,194,1200,davic103,deanp101,,,stard901,quige901,(none),(none)
SLN193406200,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/06/20,0,,0:00PM,day,false,"""367,98""","""David W. Smith""","""David W. Smith""",2014/01/09 10:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,1500,mungv101,hallb104,,,morac102,pfirc901,(none),(none)
SLN193406210,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/06/21,0,,0:00PM,day,false,"""367""","""Comly""","""Comly""",2012/03/22 5:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,1400,deand102,zacht101,,,pfirc901,morac102,(none),(none)
SLN193406220,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/06/22,0,,0:00PM,day,false,"""367""","""Comly""","""Comly""",2012/03/22 9:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,1500,deanp101,bengr101,,,morac102,pfirc901,(none),(none)
SLN193406230,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/06/23,0,,0:00PM,day,false,"""128""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2018/02/06 11:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,2900,deand102,munnl101,,,morac102,pfirc901,(none),(none)
SLN193406240,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/06/24,0,,0:00PM,day,false,"""102,208,96""","""Dick Cramer""","""Dick Cramer""",2019/3/22 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,15000,luqud101,lindj102,bellh101,,stewb901,barrg901,klemb901,(none)
SLN193406250,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/06/25,0,,0:00PM,day,false,"""128,589,102,208,96,97""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2019/3/24 11:00AM,,none,0,unknown,-1,unknown,unknown,unknown,124,3300,hubbc101,hallb104,,,barrg901,klemb901,stewb901,(none)
SLN193406260,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/06/26,0,,0:00PM,day,false,"""412,102,104,208""","""Tom Thress""","""Tom Thress""",2019/03/24 12:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,13765,deanp101,smita104,,,klemb901,stewb901,barrg901,(none)
SLN193406270,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/06/27,0,,0:00PM,day,false,"""96,102,128,208""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2019/03/26 7:17PM,unknown,none,0,unknown,-1,dry,none,unknown,138,2700,deand102,luqud101,moonj101,,stewb901,barrg901,klemb901,(none)
SLN193407041,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/07/04,1,,0:00PM,day,false,"""276,102,208,128,111""","""Rob Wood""","""David W. Smith""",2019/03/26 6:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,carlt101,lee-b103,,,klemb901,pfirc901,(none),(none)
SLN193407042,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/07/04,2,,0:00PM,day,false,"""102,208,128,111""","""Rob Wood""","""David W. Smith""",2019/03/26 6:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,24500,weavj101,moonj101,,,pfirc901,klemb901,(none),(none)
SLN193407060,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/07/06,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/20 1:05PM,park,none,0,unknown,-1,dry,none,sunny,161,1100,brend101,hainj101,johns103,,klemb901,pfirc901,(none),(none)
SLN193407070,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/07/07,0,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 12:54PM,park,none,0,unknown,-1,dry,none,sunny,129,1850,hallb104,freit101,,,pfirc901,klemb901,(none),(none)
SLN193407081,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/07/08,1,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/18 1:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,0,deand102,derrp101,,,klemb901,pfirc901,(none),(none)
SLN193407082,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/07/08,2,,0:00PM,day,false,"""511""","""DWV""","""DWV""",2015/09/20 1:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,17000,freyb101,deanp101,,,pfirc901,klemb901,(none),(none)
SLN193408030,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/08/03,0,,0:00PM,day,false,"""128,102,208,137,140""","""Dick Cramer""","""Dick Cramer""",2019/4/08 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2000,deand102,hoytw101,,,quige901,stard901,barrg901,(none)
SLN193408040,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/08/04,0,,0:00PM,day,false,"""412,137,140""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/25 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,2400,carlt101,frenl101,deand102,,stard901,barrg901,quige901,(none)
SLN193408100,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/08/10,0,,0:00PM,day,false,"""412,277,86""","""Cliff Blau/Smith/RWood""","""Cliff Blau/Smith/RWood""",2013/04/28 7:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2900,carlt101,warnl101,,,morac102,stewb901,barrg901,(none)
SLN193408110,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/08/11,0,,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/04/29 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,3600,walkb101,lee-b103,,,stewb901,barrg901,morac102,(none)
SLN193408121,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/08/12,1,,0:00PM,day,false,"""102,208,111""","""Rob Wood""","""David W. Smith""",2019/04/10 3:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,weavj101,deanp101,warnl101,,barrg901,morac102,stewb901,(none)
SLN193408122,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1934/08/12,2,,0:00PM,day,false,"""111,102,208""","""Rob Wood""","""David W. Smith""",2019/04/10 3:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,36073,malop103,deand102,,,morac102,stewb901,barrg901,(none)
SLN193408140,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/08/14,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/29 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,1100,hainj101,moore101,,,quige901,mageg901,(none),(none)
SLN193408161,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/08/16,1,,0:00,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/04/30 1:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,0,hainj101,johns101,,,mageg901,quige901,(none),(none)
SLN193408162,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/08/16,2,,0:00PM,day,false,"""128,102,208,266""","""Tom Thress""","""Tom Thress""",2019/04/10 11:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,1800,walkb101,collp102,,,quige901,mageg901,(none),(none)
SLN193408170,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1934/08/17,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/04/30 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1300,deanp101,moorc101,,,mageg901,quige901,(none),(none)
SLN193408180,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/08/18,0,,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2013/05/01 1:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,2400,hallb104,cantb102,,,rearb901,searz901,klemb901,(none)
SLN193408191,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/08/19,1,,0:00PM,day,false,"""71,102,163,208,""","""Tom Thress""","""Tom Thress""",2019/04/17 8:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,0,betth101,deanp101,,,searz901,klemb901,rearb901,(none)
SLN193408192,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/08/19,2,,0:00PM,day,false,"""71,102,163,208,""","""Tom Thress""","""Tom Thress""",2019/04/17 8:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,11000,walkb101,rhemf101,,,klemb901,rearb901,searz901,(none)
SLN193408210,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1934/08/21,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/05/01 3:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,1300,carlt101,browb106,,,rearb901,searz901,klemb901,(none)
SLN193408230,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/08/23,0,,0:00PM,day,false,"""128,102,208,96""","""Dick Cramer""","""Dick Cramer""",2019/4/12 11:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,6000,luqud101,deanp101,fitzf101,,pfirc901,stard901,(none),(none)
SLN193408240,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/08/24,0,,0:00PM,day,false,"""128,102,208,96""","""Javier Anderson""","""David W. Smith""",2019/04/15 2:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,4900,deand102,bowmj101,,,stard901,pfirc901,(none),(none)
SLN193408250,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1934/08/25,0,,0:00PM,day,false,"""128,102,208,96""","""Javier Anderson""","""David W. Smith""",2019/04/16 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,7600,schuh103,deand102,,,pfirc901,stard901,(none),(none)
SLN193408261,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/08/26,1,,0:00PM,day,false,"""368""","""Comly""","""Comly""",2012/03/26 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,leond103,carlt101,,,stewb901,barrg901,morac102,(none)
SLN193408262,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/08/26,2,,0:00PM,day,false,"""368""","""Comly""","""Comly""",2012/03/26 6:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,7200,hallb104,munnl101,,,barrg901,morac102,stewb901,(none)
SLN193408270,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/08/27,0,,0:00PM,day,false,"""98,368""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/12/05 11:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,850,zacht101,carlt101,,,morac102,stewb901,barrg901,(none)
SLN193408280,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/08/28,0,,0:00PM,day,false,"""98,368""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/12/05 3:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,1100,deanp101,bengr101,,,stewb901,barrg901,morac102,(none)
SLN193408290,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1934/08/29,0,,0:00PM,day,false,"""98,368""","""Cliff Blau/Smith""","""Cliff Blau/Smith""",1999/12/05 10:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,1700,walkb101,babij101,,,barrg901,morac102,stewb901,(none)
SLN193409250,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/09/25,0,,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2018/02/11 7:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,87,5600,deand102,frenl101,,,riglc901,rearb901,klemb901,(none)
SLN193409260,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1934/09/26,0,,0:00PM,day,false,"""412""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/05/13 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,6000,hoytw101,deanp101,,,rearb901,klemb901,riglc901,(none)
SLN193409270,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/09/27,0,,0:00PM,day,false,"""512""","""DWV""","""DWV""",2015/10/13 9:42AM,park,none,0,unknown,-1,dry,none,cloudy,132,4000,walkb101,derrp101,carlt101,,klemb901,riglc901,rearb901,(none)
SLN193409280,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/09/28,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/07/05 7:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,6500,deand102,freyb101,,,riglc901,rearb901,klemb901,(none)
SLN193409290,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/09/29,0,,0:00PM,day,false,"""96""","""DWV""","""DWV""",1997/11/09 2:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,11500,deanp101,derrp101,,,rearb901,klemb901,riglc901,(none)
SLN193409300,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1934/09/30,0,,0:00PM,day,false,"""96""","""DWV""","""DWV""",1997/11/09 9:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,35274,deand102,johns103,,,klemb901,riglc901,rearb901,(none)
PIT193404240,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/04/24,0,,0:00PM,day,false,"""412""","""Doug Burks""","""Doug Burks""",2017/01/14 6:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,15000,chagl101,hainj101,,,pfirc901,klemb901,(none),(none)
PIT193404260,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1934/04/26,0,,0:00PM,day,false,"""102""","""Doug Burks""","""Doug Burks""",2019/03/05 2:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,1500,hallb104,birkr101,,,klemb901,pfirc901,(none),(none)
PIT193404280,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/04/28,0,,0:00PM,day,false,"""504""","""Frownfelter""","""Frownfelter""",2015/05/07 8:14PM,park,none,0,unknown,-1,unknown,unknown,sunny,132,5000,freyb101,swifb101,derrp101,,mageg901,barrg901,(none),(none)
PIT193404290,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1934/04/29,0,,0:00PM,day,false,"""504""","""Frownfelter""","""Frownfelter""",2015/05/08 10:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,20000,lucar102,shauj101,,,barrg901,mageg901,(none),(none)
PIT193404300,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/04/30,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/03 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,3000,bushg101,frenl101,,,mageg901,barrg901,(none),(none)
PIT193405010,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/05/01,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/04 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,3000,birkr101,rootc101,,,barrg901,mageg901,(none),(none)
PIT193405020,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1934/05/02,0,,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2013/06/04 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,4500,meinh101,warnl101,,,mageg901,barrg901,(none),(none)
