game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
BRO191705140,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/05/14,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""141,240,572,589,591,610""","""Rob Wood""","""Rob Wood""",2023/08/10 11:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,1500,tonef101,cadol101,,
BRO191705150,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/05/15,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""276,141,240,572,589,591""","""Rob Wood""","""Rob Wood""",2023/08/02 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,marqr102,schnp101,,
BRO191705170,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/05/17,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""141,240,572,589,591,610""","""Rob Wood""","""Rob Wood""",2023/08/13 9:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,1200,coomj101,elleh101,,
BRO191705180,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/05/18,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""589""","""Rob Wood""","""Rob Wood""",2023/08/05 3:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,1500,pfefj101,doakb101,,
BRO191705190,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/05/19,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""208,102,141,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/10 1:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,9000,cadol101,steeb103,,
BRO191705210,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/05/21,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""589""","""Rob Wood""","""Rob Wood""",2023/08/11 4:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,2500,meadl101,chenl101,,
BRO191705220,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/05/22,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""589""","""Rob Wood""","""Rob Wood""",2023/08/13 7:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,78,500,coomj101,horso101,,
BRO191705240,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/05/24,NYC15,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/10 12:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,1500,pfefj101,grimb101,,
BRO191705250,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/05/25,NYC15,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/10 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,700,cadol101,coopw101,,
BRO191705260,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/05/26,NYC15,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/06/10 8:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,6500,marqr102,millf102,,
BRO191706231,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/23,NYC15,1,0:00PM,day,false,riglc901,ortha101,(none),(none),"""71,163,141,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/30 9:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,0,cadol101,barnj102,,
BRO191706232,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/23,NYC15,2,0:00PM,day,false,ortha101,riglc901,(none),(none),"""71,163,141,589,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/30 10:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,12000,coomj101,allef101,,
BRO191706251,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/25,NYC15,1,0:00PM,day,false,riglc901,ortha101,(none),(none),"""589""","""Rob Wood""","""Rob Wood""",2023/08/31 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,marqr102,rudod101,,
BRO191706252,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/25,NYC15,2,0:00PM,day,false,ortha101,riglc901,(none),(none),"""71,163,674,141,589,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/08/31 7:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,chenl101,tylel101,,
BRO191706261,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/26,NYC15,1,0:00PM,day,false,riglc901,ortha101,(none),(none),"""71,96,141,141(2)""","""Rob Wood/RWood""","""Rob Wood/RWood""",2022/11/05 11:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,barnj102,dellw101,,
BRO191706262,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/26,NYC15,2,0:00PM,day,false,ortha101,riglc901,(none),(none),"""71,163,574,141,589,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/09/01 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,7000,nehfa101,cadol101,,
BRO191706270,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/06/27,NYC15,0,0:00PM,day,false,riglc901,ortha101,(none),(none),"""71,163,574,141,589,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/09/02 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2500,pfefj101,allef101,,
BRO191706281,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/06/28,NYC15,1,0:00PM,day,false,klemb901,brank101,(none),(none),"""270""","""Howard Johnson""","""Howard Johnson""",2016/07/27 2:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,marqr102,rixee101,,
BRO191706282,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/06/28,NYC15,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""74""","""Cliff Blau""","""Cliff Blau""",2019/06/01 1:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,8000,oescj101,chenl101,,
BRO191706301,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/06/30,NYC15,1,0:00PM,day,false,klemb901,brank101,(none),(none),"""74,591""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2019/06/02 8:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,alexg102,coomj101,,
BRO191706302,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/06/30,NYC15,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""141,591,606,99,96,266""","""David W. Smith""","""David W. Smith""",2023/09/03 9:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,cadol101,mayee101,chenl101,
BRO191707010,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/07/01,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""141,589,591,606,99,96,266""","""David W. Smith""","""David W. Smith""",2023/09/04 1:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,pfefj101,lavej101,,
BRO191707020,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/07/02,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""141,589,591,606,99,96,266""","""David W. Smith""","""David W. Smith""",2023/09/05 2:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,2000,smits102,oescj101,,
BRO191707041,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/07/04,NYC15,1,0:00AM,day,false,riglc901,ortha101,(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/01/16 1:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8000,salls101,marqr102,,
BRO191707042,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/07/04,NYC15,2,0:00PM,day,false,riglc901,(none),(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/01/16 4:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,16000,schuf102,coomj101,,
BRO191707050,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/07/05,NYC15,0,0:00PM,day,false,riglc901,(none),(none),(none),"""73,141,589,591,606,99,96""","""David W. Smith""","""David W. Smith""",2023/09/08 9:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4000,chenl101,tesrj101,,
BRO191707060,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/07/06,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/06 12:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,3500,dougp101,pfefj101,,
BRO191707070,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/07/07,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""96,99,111,141,591,606""","""David W. Smith""","""David W. Smith""",2023/09/09 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,smits102,aldrv101,,
BRO191707101,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/07/10,NYC15,1,0:00PM,day,false,harrp901,odayh101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/07 2:02PM,park,none,0,unknown,-1,wet,drizzle,overcast,105,0,vaugh101,marqr102,,
BRO191707102,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/07/10,NYC15,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/01/08 11:48AM,park,none,0,unknown,-1,wet,unknown,overcast,95,1500,cadol101,aldrv101,,
BRO191707120,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/07/12,NYC15,0,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/12 8:06PM,unknown,none,0,unknown,-1,unknown,none,overcast,93,500,carlh101,pfefj101,,
BRO191707131,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/07/13,NYC15,1,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/13 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,chenl101,jacoe101,,
BRO191707132,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/07/13,NYC15,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/13 6:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,4000,smits102,grimb101,,
BRO191707141,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/07/14,NYC15,1,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/13 8:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,coomj101,mamaa101,,
BRO191707142,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/07/14,NYC15,2,0:00PM,day,false,klemb901,brank101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/07/14 9:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,9000,marqr102,millf102,,
BRO191707160,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/07/16,NYC15,0,0:00PM,day,false,riglc901,emslb101,(none),(none),"""141,589,591,606,99,96,208,128,102""","""David W. Smith""","""David W. Smith""",2023/09/14 1:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,1500,meadl101,pfefj101,,
BRO191707170,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/07/17,NYC15,0,0:00PM,day,false,riglc901,emslb101,(none),(none),"""141,589,591,606,99,96,208,102,128""","""David W. Smith""","""David W. Smith""",2023/09/15 3:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,smits102,doakb101,,
BRO191707180,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/07/18,NYC15,0,0:00PM,day,false,riglc901,emslb101,(none),(none),"""141,589,591,606,99,96,208,128,102""","""David W. Smith""","""David W. Smiith""",2023/09/16 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2500,chenl101,amesr101,,
BRO191707200,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/07/20,NYC15,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""96,99,141,240,572,589,591,606""","""Rob Wood""","""Rob Wood""",2023/09/16 9:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1500,regam101,marqr102,,
BRO191707211,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/07/21,NYC15,1,0:00PM,day,false,byrol901,quige901,(none),(none),"""96,99,141,240,572,591,606""","""Rob Wood""","""Rob Wood""",2023/09/18 3:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,schnp101,cadol101,,
BRO191707212,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/07/21,NYC15,2,0:00PM,day,false,byrol901,quige901,(none),(none),"""96,99,141,240,572,591,606""","""Rob Wood""","""Rob Wood""",2023/09/18 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,18000,mitcc102,pfefj101,,
BRO191707230,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/07/23,NYC15,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""96,99,141,240,572,589,591,606""","""Rob Wood""","""Rob Wood""",2023/09/17 6:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,1500,tonef101,smits102,,
BRO191707240,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/07/24,NYC15,0,0:00PM,day,false,byrol901,quige901,(none),(none),"""96,99,141,240,572,589,591,606""","""Rob Wood""","""Rob Wood""",2023/09/17 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1000,elleh101,coomj101,,
BRO191708160,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/08/16,NYC15,0,0:00PM,day,false,quige901,byrol901,(none),(none),"""96,99,141,240,572,589,591,606""","""Rob Wood""","""Rob Wood""",2023/09/27 3:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,1500,tonef101,cadol101,,
BRO191708181,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/08/18,NYC15,1,0:00PM,day,false,byrol901,quige901,(none),(none),"""141""","""Rob Wood""","""Rob Wood""",2023/09/21 4:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,schnp101,chenl101,,
BRO191708182,"""version 7RS(19) of 07/07/92""",CIN,BRO,1917/08/18,NYC15,2,0:00PM,day,false,quige901,byrol901,(none),(none),"""96,99,141,240,572,591,606""","""Rob Wood""","""Rob Wood""",2023/09/21 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,smits102,regam101,,
BRO191708200,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/08/20,NYC15,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/08/12 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,1000,millf102,marqr102,,
BRO191708210,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/08/21,NYC15,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/08/12 9:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,800,,,,
BRO191708220,"""version 7RS(19) of 07/07/92""",PIT,BRO,1917/08/22,NYC15,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""Pitt. Post""","""Cliff Blau""","""Cliff Blau""",2001/08/15 6:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,255,1500,marqr102,jacoe101,,
BRO191708230,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/08/23,NYC15,0,0:00PM,day,false,odayh101,harrp901,(none),(none),"""141,589,591,606,99,96,208,128""","""David W. Smith""","""David W. Smith""",2023/10/11 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,500,packg101,smits102,,
BRO191708251,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/08/25,NYC15,1,0:00PM,day,false,harrp901,odayh101,(none),(none),"""96,99,102,141,208,591,606""","""Rob Wood""","""Rob Wood""",2023/10/03 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,pfefj101,doakb101,,
BRO191708252,"""version 7RS(19) of 07/07/92""",SLN,BRO,1917/08/25,NYC15,2,0:00PM,day,false,odayh101,harrp901,(none),(none),"""141,591,606,99,96,208,128""","""David W. Smith""","""David W. Smith""",2023/10/12 4:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,marqr102,meadl101,,
BRO191708270,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/08/27,NYC15,0,0:00PM,day,false,riglc901,brank101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/03/04 5:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,83,1000,coomj101,dougp101,,
BRO191708280,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/08/28,NYC15,0,0:00PM,day,false,riglc901,brank101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/03/05 11:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,1000,vaugh101,cadol101,,
BRO191708290,"""version 7RS(19) of 07/07/92""",CHN,BRO,1917/08/29,NYC15,0,0:00PM,day,false,riglc901,brank101,(none),(none),"""277""","""Wayne Townsend""","""Wayne Townsend""",2016/03/07 4:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1000,smits102,hendc101,,
BRO191708311,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/08/31,NYC15,1,0:00PM,day,false,klemb901,emslb101,(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/02/01 8:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,marqr102,schuf102,,
BRO191708312,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/08/31,NYC15,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""96,99,141,589,591,606""","""David W. Smith""","""David W. Smith""",2023/10/15 1:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,,,,
BRO191709010,"""version 7RS(19) of 07/07/92""",NY1,BRO,1917/09/01,NYC15,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""73,99,141,591,606""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2008/02/02 7:53PM,unknown,none,0,unknown,-1,soaked,unknown,unknown,115,2000,salls101,cadol101,,
BRO191709031,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/09/03,NYC15,1,0:00PM,day,false,riglc901,brank101,(none),(none),"""Even. Telegram""","""Cliff Blau""","""Cliff Blau""",2008/02/03 10:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,77,0,alexg102,marqr102,,
BRO191709032,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/09/03,NYC15,2,0:00PM,day,false,riglc901,brank101,(none),(none),"""73,96,99,141,589,591,606""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2008/02/03 11:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,22000,alexg102,coomj101,,
BRO191709040,"""version 7RS(19) of 07/07/92""",PHI,BRO,1917/09/04,NYC15,0,0:00PM,day,false,riglc901,brank101,(none),(none),"""74,99,141,266,589,591""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2019/06/10 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,6000,,,,
BRO191710020,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/10/02,NYC15,0,0:00PM,day,false,odayh101,brank101,(none),(none),"""141""","""Rob Wood""","""Rob Wood""",2022/11/05 4:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,450,barnj102,pfefj101,,
BRO191710031,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/10/03,NYC15,1,0:00PM,day,false,odayh101,(none),(none),(none),"""71,96,99,141,163,574,591,606""","""David W. Smith""","""David W. Smith""",2023/10/25 6:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,rudod101,chenl101,,
BRO191710032,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/10/03,NYC15,2,0:00PM,day,false,odayh101,(none),(none),(none),"""71,96,99,141,163,574,591,606""","""David W. Smith""","""David W. Smith""",2023/10/25 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,500,marqr102,tylel101,,
BRO191710041,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/10/04,NYC15,1,0:00PM,day,false,byrol901,odayh101,(none),(none),"""71,96,99,141,163,574,591,606""","""Rob Wood""","""Rob Wood""",2023/10/25 11:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,80,0,smits102,scotj101,,
BRO191710042,"""version 7RS(19) of 07/07/92""",BSN,BRO,1917/10/04,NYC15,2,0:00PM,day,false,odayh101,byrol901,(none),(none),"""71,96,99,141,163,574,591,606""","""Rob Wood""","""Rob Wood""",2023/10/25 2:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,800,nehfa101,cadol101,,
WS1191704200,"""version 7RS(19) of 07/07/92""",PHA,WS1,1917/04/20,WAS09,0,0:00PM,day,false,owenb901,dinnb101,(none),(none),"""74""","""Cliff Blau""","""Cliff Blau""",2019/05/28 8:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,7000,johnj102,ayerd101,,
WS1191704210,"""version 7RS(19) of 07/07/92""",PHA,WS1,1917/04/21,WAS09,0,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""73,222,266,408a,408,427""","""Rob Wood""","""Rob Wood""",2023/07/30 2:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2755,johnw102,johnw101,crafm101,
WS1191704230,"""version 7RS(19) of 07/07/92""",PHA,WS1,1917/04/23,WAS09,0,0:00PM,day,false,owenb901,dinnb101,(none),(none),"""286""",,"""Cliff Blau""",2016/09/07 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,1125,bushj102,gallb103,,
WS1191704240,"""version 7RS(19) of 07/07/92""",PHA,WS1,1917/04/24,WAS09,0,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""74""","""Cliff Blau""","""Cliff Blau""",2019/05/29 4:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,915,shawj101,myere101,,
WS1191704300,"""version 7RS(19) of 07/07/92""",NYA,WS1,1917/04/30,WAS09,0,0:00PM,day,false,owenb901,dinnb101,(none),(none),"""96,99,222,408,408a,427,606""","""Cliff Blau""","""Cliff Blau""",2023/07/31 4:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,18938,shocu101,gallb103,,
WS1191705010,"""version 7RS(19) of 07/07/92""",NYA,WS1,1917/05/01,WAS09,0,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""96,99,222,408,408a,427,606""","""Cliff Blau""","""Cliff Blau""",2023/08/01 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,1278,harph101,shawb102,,
WS1191705020,"""version 7RS(19) of 07/07/92""",NYA,WS1,1917/05/02,WAS09,0,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""96,99,222,408,408a,427,606""","""Cliff Blau""","""Cliff Blau""",2023/08/03 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,869,fishr101,johnw102,,
WS1191705030,"""version 7RS(19) of 07/07/92""",NYA,WS1,1917/05/03,WAS09,0,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""96,99,222,408,408a,427,606""","""Cliff Blau""","""Cliff Blau""",2023/08/03 3:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,753,shawj101,caldr101,,
WS1191705070,"""version 7RS(19) of 07/07/92""",BOS,WS1,1917/05/07,WAS09,0,0:00PM,day,false,owenb901,dinnb101,(none),(none),"""163,222,269,408,408a,427,574""","""Wayne Townsend""","""Wayne Townsend""",2023/08/01 1:34PM,park,none,0,unknown,-1,unknown,unknown,overcast,94,962,ruthb101,johnw102,,
WS1191705091,"""version 7RS(19) of 07/07/92""",BOS,WS1,1917/05/09,WAS09,1,0:00PM,day,false,dinnb101,owenb901,(none),(none),"""163,222,269,408,408a,427,574""","""Wayne Townsend""","""Wayne Townsend""",2023/08/04 3:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,shore101,dumog101,,
WS1191705092,"""version 7RS(19) of 07/07/92""",BOS,WS1,1917/05/09,WAS09,2,0:00PM,day,false,owenb901,dinnb101,(none),(none),"""163,222,269,408,408a,427,574""","""Wayne Townsend""","""Wayne Townsend""",2023/08/04 4:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,2815,shawj101,maysc101,,
