game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,innings,tiebreaker,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
CHN202008171,SLN,CHN,CHI11,2020/08/17,1,4:15PM,night,true,7,2,timmt901,bacce901,diazl901,blakr901,(none),(none),2020/08/18 06:35:56,unknown,pitches,speaa701,80,fromrf,7,unknown,none,cloudy,123,0,gallg001,hendk001,milla002,
CHN202008172,SLN,CHN,CHI11,2020/08/17,2,7:05PM,night,true,7,2,lives901,diazl901,blakr901,bacce901,(none),(none),2020/08/18 06:35:56,unknown,pitches,muelg701,79,fromrf,6,unknown,none,cloudy,153,0,unded001,webbt001,jeffj001,true
CHN202008180,SLN,CHN,CHI11,2020/08/18,0,7:15PM,night,true,9,2,diazl901,blakr901,timmt901,lives901,(none),(none),2020/08/19 06:31:47,unknown,pitches,frisd701,73,fromcf,13,unknown,none,sunny,249,0,darvy001,poncd001,wickr001,
CHN202008191,SLN,CHN,CHI11,2020/08/19,1,1:20PM,day,true,7,2,blakr901,timmt901,lives901,diazl901,(none),(none),2020/08/20 06:23:54,unknown,pitches,speaa701,79,rtol,7,unknown,none,sunny,181,0,webbt001,milla003,,
CHN202008192,SLN,CHN,CHI11,2020/08/19,2,5:07PM,day,true,7,2,bacce901,lives901,diazl901,timmt901,(none),(none),2020/08/20 06:23:54,unknown,pitches,smitm701,77,rtol,7,unknown,none,sunny,146,0,jeffj001,milla002,kimbc001,true
CHN202008210,CHA,CHN,CHI11,2020/08/21,0,7:15PM,night,true,9,2,reybd901,timmt901,diazl901,lives901,(none),(none),2020/08/22 08:53:57,unknown,pitches,speaa701,81,ltor,2,unknown,none,cloudy,174,0,keucd001,lestj001,,
CHN202008220,CHA,CHN,CHI11,2020/08/22,0,7:15PM,night,true,9,2,timmt901,diazl901,lives901,reybd901,(none),(none),2020/08/23 06:33:22,unknown,pitches,frisd701,84,tocf,9,unknown,none,cloudy,213,0,gonzg003,hendk001,,
CHN202008230,CHA,CHN,CHI11,2020/08/23,0,1:20PM,day,true,9,2,diazl901,lives901,reybd901,timmt901,(none),(none),2020/08/24 09:06:34,unknown,pitches,speaa701,88,rtol,8,unknown,none,cloudy,195,0,darvy001,ceasd001,jeffj001,
CHN202009040,SLN,CHN,CHI11,2020/09/04,0,7:15PM,night,true,9,2,herna901,belld901,littw901,bacce901,(none),(none),2020/09/05 07:54:12,unknown,pitches,frisd701,75,ltor,9,unknown,none,sunny,185,0,darvy001,flahj002,jeffj001,
CHN202009051,SLN,CHN,CHI11,2020/09/05,1,4:15PM,night,true,7,2,belld901,bacoj901,bacce901,herna901,(none),(none),2020/09/06 08:20:51,unknown,pitches,speaa701,79,fromcf,12,unknown,none,sunny,160,0,waina001,alzoa001,gallg001,
CHN202009052,SLN,CHN,CHI11,2020/09/05,2,7:50PM,night,true,7,2,littw901,bacce901,herna901,bacoj901,(none),(none),2020/09/06 08:20:51,unknown,pitches,durbj701,72,fromrf,5,unknown,none,cloudy,136,0,helsr001,rea-c001,,true
CHN202009060,SLN,CHN,CHI11,2020/09/06,0,6:08PM,night,true,9,2,bacce901,herna901,belld901,littw901,(none),(none),2020/09/07 07:04:24,unknown,pitches,frisd701,81,tocf,17,unknown,none,cloudy,197,0,hudsd002,lestj001,,
CHN202009070,SLN,CHN,CHI11,2020/09/07,0,3:10PM,day,true,9,2,lentn901,belld901,littw901,bacce901,(none),(none),2020/09/08 05:47:25,unknown,pitches,seipb701,72,fromcf,16,unknown,none,cloudy,171,0,hendk001,oviej001,,
CHN202009080,CIN,CHN,CHI11,2020/09/08,0,7:15PM,night,true,9,2,ticht901,segac901,kulpr901,gonzm901,(none),(none),2020/09/09 07:25:33,unknown,pitches,frisd701,61,fromlf,20,unknown,none,cloudy,156,0,milla003,mahlt001,jeffj001,
CHN202009090,CIN,CHN,CHI11,2020/09/09,0,7:15PM,night,true,9,2,segac901,kulpr901,gonzm901,ticht901,(none),(none),2020/09/10 06:39:25,unknown,pitches,speaa701,63,ltor,10,unknown,drizzle,overcast,174,0,bauet001,darvy001,igler001,
CHN202009100,CIN,CHN,CHI11,2020/09/10,0,7:15PM,night,true,9,2,kulpr901,gonzm901,ticht901,segac901,(none),(none),2020/09/11 06:52:55,unknown,pitches,speaa701,61,fromcf,10,unknown,none,cloudy,247,0,ryank002,grays001,jeffj001,
CHN202009150,CLE,CHN,CHI11,2020/09/15,0,7:15PM,night,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/09/16 06:16:36,unknown,pitches,frisd701,75,tocf,7,unknown,none,sunny,197,0,jeffj001,pereo002,,
CHN202009160,CLE,CHN,CHI11,2020/09/16,0,7:15PM,night,true,9,2,whitc901,carlm901,hoyej901,estam901,(none),(none),2020/09/17 06:42:25,unknown,pitches,seipb701,79,fromrf,10,unknown,none,cloudy,193,0,adamj002,matop002,,
CHN202009180,MIN,CHN,CHI11,2020/09/18,0,7:15PM,night,true,9,2,herna901,littw901,lentn901,belld901,(none),(none),2020/09/19 09:12:13,unknown,pitches,frisd701,55,fromcf,8,unknown,none,sunny,154,0,hendk001,hillr001,jeffj001,
CHN202009190,MIN,CHN,CHI11,2020/09/19,0,7:15PM,night,true,9,2,littw901,lentn901,belld901,herna901,(none),(none),2020/09/20 08:51:11,unknown,pitches,seipb701,61,fromrf,6,unknown,none,sunny,190,0,pinem001,milla003,,
CHN202009200,MIN,CHN,CHI11,2020/09/20,0,6:08PM,night,true,9,2,lentn901,belld901,herna901,littw901,(none),(none),2020/09/21 06:14:17,unknown,pitches,seipb701,66,rtol,5,unknown,none,sunny,187,0,berrj001,darvy001,,
HOU202007240,SEA,HOU,HOU03,2020/07/24,0,8:10PM,night,true,9,2,marqa901,guccc901,blasc901,morag901,(none),(none),2020/07/25 09:04:28,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,169,0,verlj001,gonzm005,,
HOU202007250,SEA,HOU,HOU03,2020/07/25,0,3:10PM,day,true,9,2,guccc901,blasc901,morag901,marqa901,(none),(none),2020/07/26 11:19:07,unknown,pitches,blour701,74,unknown,0,unknown,none,dome,173,0,mccul002,walkt004,,
HOU202007260,SEA,HOU,HOU03,2020/07/26,0,1:10PM,day,true,9,2,blasc901,morag901,marqa901,guccc901,(none),(none),2020/07/27 07:39:25,unknown,pitches,wilkt701,74,unknown,0,unknown,none,dome,221,0,altad001,devec001,willt003,
HOU202007270,SEA,HOU,HOU03,2020/07/27,0,6:10PM,night,true,9,2,morag901,marqa901,guccc901,blasc901,(none),(none),2020/07/28 06:47:58,unknown,pitches,blour701,74,unknown,0,unknown,none,dome,184,0,bielb001,gravk001,osunr001,
HOU202007280,LAN,HOU,HOU03,2020/07/28,0,8:10PM,night,true,9,2,marqa901,guccc901,blasc901,morag901,(none),(none),2020/07/29 10:15:07,unknown,pitches,blour701,81,tocf,4,unknown,none,dome,199,0,kolaa001,valdf001,jansk001,
HOU202007290,LAN,HOU,HOU03,2020/07/29,0,6:10PM,night,true,9,2,guccc901,blasc901,morag901,marqa901,(none),(none),2020/07/30 09:21:10,unknown,pitches,wilkt701,74,unknown,0,unknown,none,dome,284,0,santd003,sneec001,,
HOU202008100,SFN,HOU,HOU03,2020/08/10,0,8:10PM,night,true,9,2,barrt901,johna901,vondc901,mahrn901,(none),(none),2020/08/11 07:20:16,unknown,pitches,blour701,78,unknown,0,unknown,none,dome,187,0,mccul002,webbl001,presr001,
HOU202008110,SFN,HOU,HOU03,2020/08/11,0,8:10PM,night,true,9,2,johna901,vondc901,mahrn901,barrt901,(none),(none),2020/08/12 06:39:48,unknown,pitches,wilkt701,79,unknown,0,unknown,none,dome,232,0,gottt001,sneec001,roget002,
HOU202008120,SFN,HOU,HOU03,2020/08/12,0,6:10PM,night,true,9,2,vondc901,mahrn901,barrt901,johna901,(none),(none),2020/08/13 11:14:03,unknown,pitches,wilkt701,78,unknown,1,unknown,none,dome,205,0,greiz001,barac001,,
HOU202008140,SEA,HOU,HOU03,2020/08/14,0,8:10PM,night,true,9,2,mahrn901,barrt901,johna901,wolcq901,(none),(none),2020/08/15 07:53:26,unknown,pitches,blour701,75,unknown,0,unknown,none,dome,190,0,valdf001,cortn001,,
HOU202008150,SEA,HOU,HOU03,2020/08/15,0,6:10PM,night,true,9,2,barrt901,johna901,wolcq901,mahrn901,(none),(none),2020/08/16 07:06:12,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,150,0,javic001,margn001,presr001,
HOU202008160,SEA,HOU,HOU03,2020/08/16,0,1:10PM,day,true,9,2,johna901,wolcq901,mahrn901,barrt901,(none),(none),2020/08/17 07:32:54,unknown,pitches,wilkt701,72,unknown,0,unknown,none,dome,176,0,presr001,swane001,,
HOU202008170,COL,HOU,HOU03,2020/08/17,0,8:10PM,night,true,9,2,drakr901,eddid901,millb901,mosce901,(none),(none),2020/08/18 06:35:56,unknown,pitches,wilkt701,74,unknown,0,unknown,none,dome,170,0,bielb001,freek001,taylb004,
HOU202008180,COL,HOU,HOU03,2020/08/18,0,2:10PM,day,true,9,2,eddid901,millb901,mosce901,drakr901,(none),(none),2020/08/19 06:31:46,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,183,0,scrua001,diazj006,,
HOU202008240,ANA,HOU,HOU03,2020/08/24,0,8:10PM,night,true,9,2,marqa901,guccc901,vondc901,blasc901,(none),(none),2020/08/25 06:39:31,unknown,pitches,wilkt701,77,unknown,0,unknown,none,dome,205,0,valdf001,sandp002,,
HOU202008251,ANA,HOU,HOU03,2020/08/25,1,3:05PM,day,true,7,2,guccc901,tomln901,blasc901,marqa901,(none),(none),2020/08/26 10:05:06,unknown,pitches,blour701,75,unknown,0,unknown,none,dome,146,0,javic001,suarj001,presr001,
HOU202008252,ANA,HOU,HOU03,2020/08/25,2,6:20PM,night,true,7,2,vondc901,blasc901,marqa901,tomln901,(none),(none),2020/08/26 10:05:06,unknown,pitches,blour701,75,unknown,0,unknown,none,dome,204,0,penaf002,bielb001,,
HOU202008291,OAK,HOU,HOU03,2020/08/29,1,3:10PM,day,true,7,2,barrl901,vondc901,johna901,libkj901,(none),(none),2020/08/30 06:38:46,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,127,0,mccul002,bassc001,presr001,
HOU202008292,OAK,HOU,HOU03,2020/08/29,2,6:11PM,night,true,7,2,morag901,johna901,libkj901,vondc901,(none),(none),2020/08/30 06:38:46,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,153,0,greiz001,montf001,presr001,
HOU202009010,TEX,HOU,HOU03,2020/09/01,0,7:10PM,night,true,9,2,knigb901,muchm901,hamaa901,hudsm901,(none),(none),2020/09/02 07:02:07,unknown,pitches,wilkt701,76,unknown,0,unknown,none,dome,208,0,hernj004,taylb004,montr004,
HOU202009020,TEX,HOU,HOU03,2020/09/02,0,7:10PM,night,true,9,2,muchm901,hamaa901,hudsm901,knigb901,(none),(none),2020/09/03 06:58:10,unknown,pitches,wilkt701,75,unknown,0,unknown,none,dome,147,0,javic001,allak001,presr001,
HOU202009030,TEX,HOU,HOU03,2020/09/03,0,1:10PM,day,true,9,2,hamaa901,hudsm901,knigb901,muchm901,(none),(none),2020/09/04 06:57:29,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,191,0,greiz001,lynnl001,,
HOU202009150,TEX,HOU,HOU03,2020/09/15,0,7:10PM,night,true,9,2,hudsm901,hamaa901,woodt901,muchm901,(none),(none),2020/09/16 06:16:36,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,180,0,urquj001,goodn001,presr001,
HOU202009160,TEX,HOU,HOU03,2020/09/16,0,7:10PM,night,true,9,2,hamaa901,woodt901,muchm901,hudsm901,(none),(none),2020/09/17 06:42:24,unknown,pitches,blour701,75,unknown,0,unknown,none,dome,156,0,gibsk002,presr001,,
HOU202009170,TEX,HOU,HOU03,2020/09/17,0,6:10PM,night,true,9,2,woodt901,muchm901,hudsm901,hamaa901,(none),(none),2020/09/18 07:35:20,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,153,0,valdf001,lylej001,raleb001,
HOU202009180,ARI,HOU,HOU03,2020/09/18,0,7:10PM,night,true,9,2,muchm901,hudsm901,hamaa901,knigb901,(none),(none),2020/09/19 09:12:13,unknown,pitches,blour701,75,unknown,0,unknown,none,dome,188,0,gallz001,garcl007,crics001,
HOU202009190,ARI,HOU,HOU03,2020/09/19,0,6:10PM,night,true,9,2,hudsm901,hamaa901,knigb901,muchm901,(none),(none),2020/09/20 08:51:11,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,157,0,paree003,weavl001,presr001,
HOU202009200,ARI,HOU,HOU03,2020/09/20,0,1:10PM,day,true,9,2,hamaa901,knigb901,muchm901,hudsm901,(none),(none),2020/09/21 06:14:17,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,184,0,taylb004,guerj003,presr001,
PIT202007270,MIL,PIT,PIT08,2020/07/27,0,7:05PM,night,true,9,2,navaj901,nelsj901,buckc901,tumpj901,(none),(none),2020/07/28 06:47:58,unknown,pitches,patte701,91,tocf,13,unknown,rain,overcast,234,0,pheld001,neved001,,
PIT202007280,MIL,PIT,PIT08,2020/07/28,0,7:05PM,night,true,9,2,nelsj901,buckc901,tumpj901,navaj901,(none),(none),2020/07/29 10:15:07,unknown,pitches,soosr701,84,unknown,4,unknown,none,sunny,202,0,hartg001,wahlb001,burdn001,
PIT202007290,MIL,PIT,PIT08,2020/07/29,0,7:05PM,night,true,9,2,buckc901,tumpj901,navaj901,nelsj901,(none),(none),2020/07/30 09:21:10,unknown,pitches,webbb701,89,tocf,10,unknown,none,sunny,182,0,woodb005,musgj001,hadej001,
PIT202008050,MIN,PIT,PIT08,2020/08/05,0,7:05PM,night,true,9,2,nelsj901,buckc901,tumpj901,navaj901,(none),(none),2020/08/06 07:05:45,unknown,pitches,patte701,79,tocf,5,unknown,none,cloudy,172,0,dobnr001,willt002,,
PIT202008060,MIN,PIT,PIT08,2020/08/06,0,1:35PM,day,true,9,2,buckc901,tumpj901,navaj901,nelsj901,(none),(none),2020/08/07 14:36:04,unknown,pitches,soosr701,82,ltor,3,unknown,none,cloudy,187,0,howas002,roget001,,
PIT202008070,DET,PIT,PIT08,2020/08/07,0,7:05PM,night,true,9,2,dejer901,viscj901,welkb901,hobep901,(none),(none),2020/08/08 09:22:19,unknown,pitches,webbb701,82,tocf,8,unknown,none,cloudy,273,0,garcb001,neved001,,
PIT202008080,DET,PIT,PIT08,2020/08/08,0,4:05PM,day,true,9,2,viscj901,welkb901,hobep901,dejer901,(none),(none),2020/08/09 06:37:42,unknown,pitches,soosr701,85,torf,6,unknown,none,cloudy,202,0,novai001,holld003,,
PIT202008090,DET,PIT,PIT08,2020/08/09,0,1:35PM,day,true,9,2,welkb901,hobep901,dejer901,viscj901,(none),(none),2020/08/10 09:03:01,unknown,pitches,patte701,87,unknown,5,unknown,none,cloudy,165,0,turns003,rodrr008,jimej003,
PIT202008180,CLE,PIT,PIT08,2020/08/18,0,7:05PM,night,true,9,2,fleta901,gibsh902,may-b901,iassd901,(none),(none),2020/08/19 06:31:46,unknown,pitches,webbb701,79,tocf,11,unknown,none,cloudy,242,0,wittn001,howas002,handb001,
PIT202008190,CLE,PIT,PIT08,2020/08/19,0,7:05PM,night,true,9,2,gibsh902,may-b901,iassd901,fleta901,(none),(none),2020/08/20 06:23:54,unknown,pitches,soosr701,76,torf,8,unknown,none,sunny,176,0,civaa001,neved001,,
PIT202008200,CLE,PIT,PIT08,2020/08/20,0,7:05PM,night,true,9,2,may-b901,iassd901,fleta901,gibsh902,(none),(none),2020/08/21 06:50:51,unknown,pitches,patte701,83,rtol,4,unknown,none,sunny,204,0,biebs001,willt002,handb001,
PIT202008210,MIL,PIT,PIT08,2020/08/21,0,7:05PM,night,true,9,2,lentn901,herna901,belld901,littw901,(none),(none),2020/08/22 08:53:57,unknown,pitches,webbb701,80,rtol,7,unknown,none,cloudy,173,0,kuhlc001,housa001,,
PIT202008220,MIL,PIT,PIT08,2020/08/22,0,4:05PM,day,true,9,2,herna901,belld901,littw901,lentn901,(none),(none),2020/08/23 06:33:22,unknown,pitches,soosr701,90,fromrf,3,unknown,none,cloudy,210,0,holld003,lindj004,,
PIT202008230,MIL,PIT,PIT08,2020/08/23,0,1:35PM,day,true,9,2,belld901,littw901,lentn901,herna901,(none),(none),2020/08/24 09:06:34,unknown,pitches,patte701,80,unknown,5,unknown,none,cloudy,191,0,strac001,pheld001,rodrr008,
PIT202009010,CHN,PIT,PIT08,2020/09/01,0,7:05PM,night,true,9,2,tumpj901,navaj901,buckc901,nelsj901,(none),(none),2020/09/02 07:02:07,unknown,pitches,webbb701,82,fromrf,4,unknown,none,cloudy,250,0,jeffj001,crick001,,
PIT202009020,CHN,PIT,PIT08,2020/09/02,0,7:05PM,night,true,9,2,navaj901,buckc901,nelsj901,tumpj901,(none),(none),2020/09/03 06:58:10,unknown,pitches,patte701,75,unknown,9,unknown,none,cloudy,195,0,hendk001,musgj001,,
PIT202009030,CHN,PIT,PIT08,2020/09/03,0,1:35PM,day,true,9,2,buckc901,nelsj901,tumpj901,navaj901,(none),(none),2020/09/04 06:57:29,unknown,pitches,soosr701,70,tolf,4,unknown,none,cloudy,196,0,brubj001,milla003,,
PIT202009041,CIN,PIT,PIT08,2020/09/04,1,4:05PM,day,true,7,2,whitc901,ramoc901,hoyej901,estam901,(none),(none),2020/09/05 07:54:12,unknown,pitches,webbb701,77,tolf,9,unknown,none,cloudy,151,0,castl003,braus002,igler001,
PIT202009042,CIN,PIT,PIT08,2020/09/04,2,7:25PM,night,true,7,2,carlm901,hoyej901,estam901,ramoc901,(none),(none),2020/09/05 07:54:12,unknown,pitches,rothr701,73,tocf,10,unknown,none,cloudy,145,0,howas002,bauet001,rodrr008,true
PIT202009050,CIN,PIT,PIT08,2020/09/05,0,7:05PM,night,true,9,2,hoyej901,estam901,whitc901,carlm901,(none),(none),2020/09/06 08:20:51,unknown,pitches,soosr701,76,tolf,11,unknown,none,cloudy,203,0,garra001,willt002,,
PIT202009060,CIN,PIT,PIT08,2020/09/06,0,1:35PM,day,true,9,2,estam901,whitc901,carlm901,hoyej901,(none),(none),2020/09/07 07:04:24,unknown,pitches,patte701,76,rtol,5,unknown,none,cloudy,182,0,rodrr008,igler001,,
PIT202009080,CHA,PIT,PIT08,2020/09/08,0,7:05PM,night,true,9,2,rehaj901,mealj901,bakej902,riggj901,(none),(none),2020/09/09 07:25:32,unknown,pitches,webbb701,85,rtol,6,unknown,none,sunny,199,0,rodrr008,detwr001,,
PIT202009090,CHA,PIT,PIT08,2020/09/09,0,7:05PM,night,true,9,2,mealj901,bakej902,riggj901,rehaj901,(none),(none),2020/09/10 06:39:25,unknown,pitches,patte701,84,fromcf,5,unknown,none,sunny,188,0,dunnd001,brubj001,,
PIT202009170,SLN,PIT,PIT08,2020/09/17,0,7:05PM,night,true,9,2,ortir901,bakej902,mealj901,hicke901,(none),(none),2020/09/18 07:35:20,unknown,pitches,soosr701,70,unknown,8,unknown,none,sunny,145,0,braus002,gomba001,,
PIT202009181,SLN,PIT,PIT08,2020/09/18,1,4:05PM,day,true,7,2,bakej902,ortir901,mealj901,hicke901,(none),(none),2020/09/19 09:12:13,unknown,pitches,webbb701,65,torf,11,unknown,none,cloudy,188,0,reyea004,willt002,helsr001,
PIT202009182,SLN,PIT,PIT08,2020/09/18,2,8:01PM,night,true,7,2,rehaj901,mealj901,hicke901,ortir901,(none),(none),2020/09/19 09:12:13,unknown,pitches,muelg701,61,fromcf,9,unknown,none,sunny,139,0,milla002,kuhlc001,,true
PIT202009190,SLN,PIT,PIT08,2020/09/19,0,7:05PM,night,true,9,2,mealj901,hicke901,bakej902,rehaj901,(none),(none),2020/09/20 08:51:11,unknown,pitches,patte701,63,unknown,7,unknown,none,sunny,186,0,woodj003,howas002,cabrg001,
PIT202009200,SLN,PIT,PIT08,2020/09/20,0,4:05PM,day,true,9,2,hicke901,bakej902,rehaj901,mealj901,(none),(none),2020/09/21 06:14:17,unknown,pitches,soosr701,69,ltor,8,unknown,none,sunny,170,0,flahj002,holld003,milla002,
PIT202009210,CHN,PIT,PIT08,2020/09/21,0,7:05PM,night,true,9,2,hobep901,welkb901,dejer901,millb903,(none),(none),2020/09/22 06:39:56,unknown,pitches,webbb701,66,fromlf,5,unknown,none,sunny,178,0,lestj001,brubj001,,
PIT202009220,CHN,PIT,PIT08,2020/09/22,0,7:05PM,night,true,9,2,welkb901,dejer901,millb903,hobep901,(none),(none),2020/09/23 07:01:59,unknown,pitches,patte701,67,unknown,0,unknown,none,sunny,165,0,rodrr008,chafa001,,
PIT202009230,CHN,PIT,PIT08,2020/09/23,0,7:05PM,night,true,9,2,dejer901,millb903,hobep901,welkb901,(none),(none),2020/09/24 06:35:37,unknown,pitches,soosr701,75,tocf,2,unknown,none,cloudy,177,0,willt002,hendk001,rodrr008,
PIT202009240,CHN,PIT,PIT08,2020/09/24,0,1:35PM,day,true,9,2,millb903,hobep901,welkb901,dejer901,(none),(none),2020/09/25 06:40:32,unknown,pitches,webbb701,72,fromrf,4,unknown,none,cloudy,156,0,kuhlc001,milla003,,
LAN202007230,SFN,LAN,LOS03,2020/07/23,0,7:08PM,night,true,9,2,millb901,mosce901,eddid901,drakr901,(none),(none),2020/07/24 09:34:48,unknown,pitches,whitj701,70,tocf,8,unknown,none,sunny,176,0,kolaa001,roget002,,
LAN202007240,SFN,LAN,LOS03,2020/07/24,0,6:40PM,night,true,9,2,mosce901,eddid901,drakr901,millb901,(none),(none),2020/07/25 09:04:28,unknown,pitches,munse701,72,tocf,8,unknown,none,sunny,175,0,strir001,andet002,,
LAN202007250,SFN,LAN,LOS03,2020/07/25,0,1:10PM,day,true,9,2,eddid901,drakr901,millb901,mosce901,(none),(none),2020/07/26 11:19:07,unknown,pitches,whitj701,81,ltor,6,unknown,none,sunny,196,0,barac001,wooda002,gottt001,
LAN202007260,SFN,LAN,LOS03,2020/07/26,0,7:08PM,night,true,9,2,drakr901,millb901,mosce901,eddid901,(none),(none),2020/07/27 07:39:25,unknown,pitches,whitj701,72,torf,6,unknown,none,sunny,208,0,peraw002,gratb002,gottt001,
LAN202008070,SFN,LAN,LOS03,2020/08/07,0,6:40PM,night,true,9,2,reynj901,barrl901,hamaa901,libkj901,(none),(none),2020/08/08 09:22:19,unknown,pitches,munse701,75,unknown,6,unknown,none,sunny,196,0,flord002,samaj001,,
LAN202008080,SFN,LAN,LOS03,2020/08/08,0,6:10PM,night,true,9,2,barrl901,hamaa901,libkj901,reynj901,(none),(none),2020/08/09 06:37:42,unknown,pitches,whitj701,76,unknown,8,unknown,none,sunny,174,0,cuetj001,kersc001,gottt001,
LAN202008090,SFN,LAN,LOS03,2020/08/09,0,1:10PM,day,true,9,2,hamaa901,libkj901,reynj901,barrl901,(none),(none),2020/08/10 09:03:02,unknown,pitches,whitj701,82,torf,4,unknown,none,sunny,161,0,mcgej001,roget002,,
LAN202008100,SDN,LAN,LOS03,2020/08/10,0,6:40PM,night,true,9,2,libkj901,reynj901,barrl901,hamaa901,(none),(none),2020/08/11 07:20:16,unknown,pitches,whitj701,72,tocf,10,unknown,none,sunny,176,0,quanc001,may-d003,pomed001,
LAN202008110,SDN,LAN,LOS03,2020/08/11,0,6:40PM,night,true,9,2,reynj901,barrl901,hamaa901,libkj901,(none),(none),2020/08/12 06:39:48,unknown,pitches,dagod701,75,unknown,5,unknown,none,sunny,182,0,richg002,strir001,pomed001,
LAN202008120,SDN,LAN,LOS03,2020/08/12,0,6:40PM,night,true,9,2,barrl901,hamaa901,libkj901,reynj901,(none),(none),2020/08/13 11:14:03,unknown,pitches,whitj701,79,unknown,5,unknown,none,sunny,172,0,treib001,daviz001,,
LAN202008130,SDN,LAN,LOS03,2020/08/13,0,6:40PM,night,true,9,2,hamaa901,libkj901,reynj901,barrl901,(none),(none),2020/08/14 06:17:28,unknown,pitches,dagod701,84,tocf,6,unknown,none,sunny,165,0,uriaj001,paddc001,,
LAN202008170,SEA,LAN,LOS03,2020/08/17,0,6:40PM,night,true,9,2,wolcq901,mahrn901,rippm901,johna901,(none),(none),2020/08/18 06:35:56,unknown,pitches,dagod701,84,unknown,1,unknown,none,sunny,212,0,fergc001,magim001,jansk001,
LAN202008180,SEA,LAN,LOS03,2020/08/18,0,4:10PM,day,true,9,2,mahrn901,rippm901,johna901,wolcq901,(none),(none),2020/08/19 06:31:47,unknown,pitches,whitj701,102,tocf,3,unknown,none,sunny,158,0,treib001,altad001,,
LAN202008210,COL,LAN,LOS03,2020/08/21,0,6:40PM,night,true,9,2,drakr901,eddid901,millb901,mosce901,(none),(none),2020/08/22 08:53:58,unknown,pitches,munse701,88,unknown,3,unknown,none,cloudy,155,0,buehw001,grayj003,,
LAN202008220,COL,LAN,LOS03,2020/08/22,0,6:10PM,night,true,9,2,eddid901,millb901,mosce901,drakr901,(none),(none),2020/08/23 06:33:22,unknown,pitches,whitj701,89,ltor,8,unknown,none,sunny,185,0,jansk001,bardd001,,
LAN202008230,COL,LAN,LOS03,2020/08/23,0,1:10PM,day,true,9,2,millb901,mosce901,drakr901,eddid901,(none),(none),2020/08/24 09:06:34,unknown,pitches,dagod701,91,tocf,5,unknown,none,sunny,178,0,gonzv001,senza001,,
LAN202009010,ARI,LAN,LOS03,2020/09/01,0,6:40PM,night,true,9,2,blasc901,marqa901,moorm901,guccc901,(none),(none),2020/09/02 07:02:07,unknown,pitches,whitj701,71,tocf,7,unknown,none,sunny,166,0,uriaj001,youna002,jansk001,
LAN202009020,ARI,LAN,LOS03,2020/09/02,0,6:40PM,night,true,9,2,marqa901,moorm901,woodt901,blasc901,(none),(none),2020/09/03 06:58:10,unknown,pitches,munse701,73,unknown,6,unknown,none,sunny,191,0,jansk001,guerj003,,
LAN202009030,ARI,LAN,LOS03,2020/09/03,0,6:40PM,night,true,9,2,moorm901,woodt901,blasc901,marqa901,(none),(none),2020/09/04 06:57:30,unknown,pitches,dagod701,75,tocf,7,unknown,none,sunny,178,0,kersc001,weavl001,,
LAN202009040,COL,LAN,LOS03,2020/09/04,0,6:40PM,night,true,9,2,morag901,marqa901,moorm901,hamaa901,(none),(none),2020/09/05 07:54:12,unknown,pitches,whitj701,80,tocf,7,unknown,none,sunny,206,0,fergc001,estec001,,
LAN202009050,COL,LAN,LOS03,2020/09/05,0,6:10PM,night,true,9,2,marqa901,moorm901,hamaa901,morag901,(none),(none),2020/09/06 08:20:51,unknown,pitches,whitj701,101,ltor,5,unknown,none,sunny,165,0,almoy001,treib001,bardd001,
