game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
NYA195609090,"""version 7RS(19) of 07/07/92""",WS1,NYA,1956/09/09,NYC16,0,0:00PM,day,false,summb901,ricej901,flahr901,mckib901,"""Comly""","""Comly""",2007/05/13 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,17711,fordw101,stobc101,,,"""14""",
NYA195609280,"""version 7RS(19) of 07/07/92""",BOS,NYA,1956/09/28,NYC16,0,0:00PM,night,false,mckib901,chyln901,papaj901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,16760,larsd102,portb102,grimb102,,"""NYA""",
NYA195609290,"""version 7RS(19) of 07/07/92""",BOS,NYA,1956/09/29,NYC16,0,0:00PM,day,false,chyln901,papaj901,hurle901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/10 8:33PM,unknown,none,69,unknown,-1,unknown,unknown,unknown,262,15844,minar101,dixos101,,,"""NYA""",
NYA195609300,"""version 7RS(19) of 07/07/92""",BOS,NYA,1956/09/30,NYC16,0,0:00PM,day,false,papaj901,hurle901,mckib901,chyln901,"""D Lamoureaux""","""D Lamoureaux""",2003/05/11 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,overcast,150,18587,sisld102,morgt101,,,"""NYA""",
PHI195604200,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/04/20,PHI11,0,0:00PM,night,false,lands901,goetl901,dascf901,secof101,"""Comly""","""Comly""",2003/05/04 11:57PM,park,count,0,unknown,-1,unknown,unknown,night,190,25194,meyej101,wilhh101,,,"""123""",
PHI195604221,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/04/22,PHI11,1,0:00PM,day,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2003/05/05 12:09AM,park,count,0,unknown,-1,unknown,unknown,unknown,123,0,rober102,antoj103,,,"""123""",
PHI195604222,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/04/22,PHI11,2,0:00PM,day,false,dascf901,secof101,lands901,goetl901,"""Comly""","""Comly""",2003/05/05 12:32AM,park,count,0,unknown,-1,unknown,unknown,unknown,140,24771,gomer101,simmc101,grism101,,"""123""",
PHI195604230,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/04/23,PHI11,0,0:00PM,night,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",1996/02/17 11:58PM,park,pitches,0,unknown,-1,unknown,unknown,night,132,12690,drysd101,dickm101,,,"""Roth""",
PHI195604250,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/04/25,PHI11,0,0:00PM,night,false,donaa901,engeb902,delmv901,conlj102,"""Comly""","""Comly""",2003/05/06 11:03PM,park,count,0,unknown,-1,unknown,unknown,unknown,156,5347,law-v101,owenj101,kingn101,,"""123""",
PHI195605150,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/05/15,PHI11,0,0:00PM,night,false,gormt101,pineb101,boggd901,lands901,"""Comly""","""Comly""",2003/05/10 2:07AM,park,count,0,unknown,-1,unknown,unknown,night,146,13141,mills101,burdl101,,,"""123""",
PHI195605160,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/05/16,PHI11,0,0:00PM,night,false,pineb101,boggd901,lands901,gormt101,"""Comly""","""Comly""",2010/09/02 11:08PM,unknown,none,0,unknown,-1,unknown,unknown,night,122,11510,rober102,buhlb101,,,"""291""",
PHI195605170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/05/17,PHI11,0,0:00PM,night,false,balll901,gorea901,jackb901,craws901,"""Comly""","""Comly""",2007/01/28 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,184,8249,kinde101,haddh101,collj102,,"""20""",
PHI195605180,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/05/18,PHI11,0,0:00PM,night,false,gorea901,jackb901,craws901,balll901,"""Comly""","""Comly""",2007/01/28 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,16026,simmc101,schmw101,,,"""20""",
PHI195605190,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/05/19,PHI11,0,0:00PM,day,false,jackb901,craws901,balll901,gorea901,"""Comly""","""Comly""",2007/01/28 10:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,7605,mcdal101,rogos101,,,"""20""",
PHI195605201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/05/20,PHI11,1,0:00PM,day,false,dascf901,secof101,dixoh901,goetl901,"""Comly""","""Comly""",2003/03/31 10:19PM,park,count,0,unknown,-1,unknown,unknown,unknown,129,0,fowla101,rober102,,,"""22,123""",
PHI195605202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/05/20,PHI11,2,0:00PM,day,false,secof101,dixoh901,goetl901,dascf901,"""Comly""","""Comly""",2003/03/31 10:59PM,park,count,0,unknown,-1,unknown,unknown,unknown,144,21677,millb103,lapap102,haddh101,,"""22,123""",
PHI195605230,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/05/23,PHI11,0,0:00PM,night,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2003/05/10 6:59PM,park,count,0,unknown,-1,unknown,unknown,night,160,5795,valev101,haddh101,,,"""123""",
PHI195605240,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/05/24,PHI11,0,0:00PM,night,false,craws901,balll901,dixoh901,gorea901,"""Comly""","""Comly""",1996/02/18 10:05PM,park,pitches,0,unknown,-1,unknown,unknown,night,133,16432,rober102,drysd101,,,"""Roth""",
PHI195605250,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/05/25,PHI11,0,0:00PM,night,false,balll901,dixoh901,gorea901,craws901,"""Comly""","""Comly""",2003/05/10 7:24PM,park,count,0,unknown,-1,unknown,unknown,night,186,10407,kingn101,simmc101,mungr101,,"""123""",
PHI195605260,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/05/26,PHI11,0,0:00PM,day,false,dixoh901,gorea901,craws901,balll901,"""Comly""","""Comly""",2003/05/10 7:40PM,park,count,0,unknown,-1,unknown,unknown,night,135,4614,law-v101,mills101,,,"""123""",
PHI195605280,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/05/28,PHI11,0,0:00PM,night,false,gormt101,pineb101,boggd901,dixoh901,,"""Alan Boodman""",1996/01/07 11:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,10430,haddh101,worta101,rober102,,"""Koppett""",
PHI195605301,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/05/30,PHI11,1,0:00PM,day,false,pineb101,boggd901,dixoh901,gormt101,"""Comly""","""Comly""",1996/02/19 12:12AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,150,0,roebe101,rober102,labic101,,"""Roth""",
PHI195605302,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/05/30,PHI11,2,0:00PM,day,false,boggd901,dixoh901,gormt101,pineb101,"""David W. Smith""","""David W. Smith""",1994/06/10 7:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,221,35942,rogos101,drysd101,,,"""Allan Roth""",
PHI195606151,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/06/15,PHI11,1,0:00PM,day,false,engeb902,delmv901,conlj102,donaa901,"""Comly""","""Comly""",2003/05/11 8:58PM,park,count,0,unknown,-1,unknown,unknown,night,180,0,meyej101,lownt101,,,"""123""",
PHI195606152,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/06/15,PHI11,2,0:00PM,night,false,delmv901,conlj102,donaa901,engeb902,"""Comly""","""Comly""",2003/05/11 9:30PM,park,count,0,unknown,-1,unknown,unknown,night,200,18272,valev101,millb103,davij103,,"""123""",
PHI195606171,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/06/17,PHI11,1,0:00PM,day,false,conlj102,donaa901,engeb902,delmv901,"""Comly""","""Comly""",2003/05/11 9:59PM,park,count,0,unknown,-1,unknown,unknown,unknown,130,0,rober102,hackw102,,,"""123""",
PHI195606172,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/06/17,PHI11,2,0:00PM,day,false,donaa901,engeb902,delmv901,conlj102,"""Comly""","""Comly""",2003/05/11 10:23PM,park,count,0,unknown,-1,unknown,unknown,unknown,130,11424,jones105,owenj101,,,"""123""",
PHI195606180,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/06/18,PHI11,0,0:00PM,night,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",2003/05/11 5:33AM,park,none,0,unknown,-1,unknown,unknown,night,157,10820,lawrb103,haddh101,,,"""22""",
PHI195606190,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/06/19,PHI11,0,0:00PM,night,false,lands901,goetl901,dascf901,secof101,"""Comly""","""Comly""",2003/05/11 4:15PM,park,none,0,unknown,-1,unknown,unknown,night,141,13549,meyej101,klipj101,,,"""22""",
PHI195606200,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/06/20,PHI11,0,7:30PM,night,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",2003/05/11 4:33PM,park,count,0,unknown,-1,unknown,unknown,night,120,12272,simmc101,fowla101,,,"""22,123""",
PHI195606220,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/06/22,PHI11,0,9:25PM,night,false,balll901,craws901,gorea901,jackb901,"""Comly""","""Comly""",2007/01/31 9:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,20258,rober102,pohot101,,,"""20""",
PHI195606230,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/06/23,PHI11,0,0:00PM,day,false,craws901,gorea901,jackb901,balll901,"""Comly""","""Comly""",2007/02/01 10:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,6307,haddh101,liddd101,,,"""20""",
PHI195606241,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/06/24,PHI11,1,0:00PM,day,false,gorea901,jackb901,balll901,craws901,"""Comly""","""Comly""",2007/02/01 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,0,wehmh101,simmc101,,,"""20""",
PHI195606242,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/06/24,PHI11,2,4:22PM,day,false,jackb901,balll901,craws901,gorea901,"""Comly""","""Comly""",2007/02/01 11:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,19246,meyej101,schmw101,,,"""20""",
PHI195606250,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/06/25,PHI11,0,0:00PM,night,false,dixoh901,gormt101,pineb101,boggd901,"""Comly""","""Comly""",2003/05/11 10:58PM,park,count,0,unknown,-1,unknown,unknown,night,159,14467,buhlb101,mills101,spahw101,,"""123""",
PHI195606260,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/06/26,PHI11,0,0:00PM,night,false,gormt101,pineb101,boggd901,dixoh901,"""Comly""","""Comly""",2003/06/05 10:18PM,park,none,0,unknown,-1,unknown,unknown,night,112,23975,rober102,cronr101,,,,
PHI195606270,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/06/27,PHI11,0,0:00PM,night,false,pineb101,boggd901,dixoh901,gormt101,"""Comly""","""Comly""",2003/05/11 11:36PM,park,count,0,unknown,-1,unknown,unknown,night,163,15521,negrr101,johne101,,,"""123""",
PHI195607060,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/07/06,PHI11,0,0:00PM,night,false,secof101,lands901,goetl901,dascf901,"""Comly""","""Comly""",1996/02/26 12:36AM,park,pitches,0,unknown,-1,unknown,unknown,night,145,19372,erskc101,rober102,,,"""Roth""",
PHI195607070,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/07/07,PHI11,0,0:00PM,night,false,lands901,goetl901,dascf901,secof101,"""Comly""","""Comly""",1996/02/26 12:57AM,park,pitches,0,unknown,-1,unknown,unknown,night,166,26575,rogos101,crair101,millb103,,"""Roth""",
PHI195607081,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/07/08,PHI11,1,0:00PM,day,false,goetl901,dascf901,secof101,lands901,"""Comly""","""Comly""",1996/02/26 1:24AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,0,newcd101,mills101,,,"""Roth""",
PHI195607082,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/07/08,PHI11,2,0:00PM,day,false,dascf901,secof101,lands901,goetl901,"""Comly""","""Comly""",1996/02/26 10:50AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,26417,meyej101,magls101,,,"""Roth""",
PHI195607240,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/07/24,PHI11,0,0:00PM,night,false,conlj102,gorea901,jackb901,delmv901,"""Comly""","""Comly""",2007/02/03 6:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,16775,simmc101,mizew101,,,"""20""",
PHI195607250,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/07/25,PHI11,0,0:00PM,night,false,gorea901,jackb901,delmv901,conlj102,"""Comly""","""Comly""",2007/02/03 7:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,17024,jackl102,negrr101,,,"""20""",
PHI195607260,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/07/26,PHI11,0,0:00PM,night,false,jackb901,delmv901,conlj102,gorea901,"""Comly""","""Comly""",2007/02/03 7:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,193,15078,wehmh101,millb103,collj102,,"""20""",
PHI195607270,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/07/27,PHI11,0,0:00PM,night,false,craws901,balll901,lands901,boggd901,"""Comly""","""Comly""",2003/05/24 12:59AM,park,count,0,unknown,-1,unknown,unknown,night,158,20103,rogos101,burdl101,,,"""123""",
PHI195607290,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/07/29,PHI11,0,0:00PM,day,false,balll901,lands901,boggd901,craws901,"""Comly""","""Comly""",2003/05/24 7:39AM,park,count,0,unknown,-1,unknown,unknown,unknown,145,16972,simmc101,spahw101,,,"""123""",
PHI195607301,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/07/30,PHI11,1,0:00PM,day,false,delmv901,conlj102,gorea901,jackb901,"""Comly""","""Comly""",2003/05/24 7:56AM,park,count,0,unknown,-1,unknown,unknown,night,103,0,rober102,valev101,,,"""123""",
PHI195607302,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/07/30,PHI11,2,8:48PM,night,false,conlj102,gorea901,jackb901,delmv901,"""Comly""","""Comly""",2003/05/24 8:09AM,park,count,0,unknown,-1,unknown,unknown,night,128,20536,haddh101,hackw102,,,"""123""",
PHI195607310,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/07/31,PHI11,0,0:00PM,night,false,gorea901,jackb901,delmv901,conlj102,"""Comly""","""Comly""",2003/05/24 8:25AM,park,count,0,unknown,-1,unknown,unknown,unknown,150,13788,jones105,mills101,lownt101,,"""123""",
PHI195608010,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/08/01,PHI11,0,0:00PM,night,false,jackb901,delmv901,conlj102,gorea901,"""Comly""","""Comly""",2003/05/26 1:23AM,park,count,0,unknown,-1,unknown,unknown,night,172,7520,rober102,valev101,,,"""123""",
PHI195608030,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/08/03,PHI11,0,7:18PM,night,false,goetl901,dascf901,secof101,engeb902,"""Comly""","""Comly""",2003/05/24 10:31PM,park,count,0,unknown,-1,unknown,unknown,night,142,28607,simmc101,lawrb103,,,"""22,123""",
PHI195608040,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/08/04,PHI11,0,0:00PM,day,false,dascf901,secof101,engeb902,goetl901,"""Comly""","""Comly""",2003/05/24 10:54PM,park,count,0,unknown,-1,unknown,unknown,unknown,150,11321,rober102,freeh101,,,"""22,123""",
PHI195608141,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/08/14,PHI11,1,0:00PM,day,false,gormt101,pineb101,dixoh901,donaa901,"""Comly""","""Comly""",2003/05/26 3:33AM,park,count,0,unknown,-1,unknown,unknown,night,147,0,haddh101,frieb102,,,"""123""",
PHI195608142,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/08/14,PHI11,2,0:00PM,night,false,pineb101,dixoh901,donaa901,gormt101,"""Comly""","""Comly""",2003/05/26 3:57AM,park,count,0,unknown,-1,unknown,unknown,night,146,32873,simmc101,mungr101,,,"""123""",
PHI195608150,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/08/15,PHI11,0,0:00PM,night,false,dixoh901,donaa901,gormt101,pineb101,"""Comly""","""Comly""",2003/05/26 4:13AM,park,count,0,unknown,-1,unknown,unknown,night,152,12337,klinr102,meyej101,,,"""123""",
PHI195608160,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/08/16,PHI11,0,0:00PM,night,false,donaa901,gormt101,pineb101,dixoh901,"""Comly""","""Comly""",2003/06/05 10:45PM,park,none,0,unknown,-1,unknown,unknown,night,118,7070,law-v101,rober102,,,,
PHI195608170,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/08/17,PHI11,0,0:00PM,night,false,boggd901,craws901,balll901,lands901,"""Comly""","""Comly""",1996/03/15 4:34PM,park,pitches,0,unknown,-1,unknown,unknown,night,164,25005,negrr101,crair101,,,"""Roth""",
PHI195608180,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/08/18,PHI11,0,0:00PM,night,false,craws901,balll901,lands901,boggd901,"""Comly""","""Comly""",1996/03/15 6:12PM,park,pitches,0,unknown,-1,unknown,unknown,night,171,30168,magls101,haddh101,,,"""Roth""",
PHI195608190,"""version 7RS(19) of 07/07/92""",BRO,PHI,1956/08/19,PHI11,0,0:00PM,day,false,balll901,lands901,boggd901,craws901,"""Comly""","""Comly""",1996/03/15 6:37PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,22891,newcd101,simmc101,labic101,,"""Roth""",
PHI195609031,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/03,PHI11,1,0:00PM,day,false,engeb902,goetl901,dascf901,secof101,"""Comly""","""Comly""",2003/06/01 12:41PM,park,count,0,unknown,-1,unknown,unknown,unknown,123,0,millb103,margj101,,,"""123""",
PHI195609032,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/03,PHI11,2,0:00PM,day,false,goetl901,dascf901,secof101,engeb902,"""Comly""","""Comly""",2003/06/01 12:54PM,park,count,0,unknown,-1,unknown,unknown,unknown,168,19898,ridzs101,meyej101,wilhh101,,"""123""",
PHI195609040,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/04,PHI11,0,0:00PM,night,false,dascf901,secof101,engeb902,goetl901,"""Comly""","""Comly""",2003/06/01 1:10PM,park,count,0,unknown,-1,unknown,unknown,unknown,144,6049,surkm101,haddh101,,,"""123""",
PHI195609050,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/05,PHI11,0,0:00PM,night,false,secof101,engeb902,goetl901,dascf901,"""Comly""","""Comly""",2003/06/05 11:08PM,park,none,0,unknown,-1,unknown,unknown,night,196,6532,littd102,meyej101,,,"""291,104""",
PHI195609070,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/09/07,PHI11,0,0:00PM,night,false,pineb101,dixoh901,donaa901,gormt101,"""Comly""","""Comly""",2010/09/02 11:43PM,unknown,none,0,unknown,-1,unknown,unknown,night,125,7835,rober102,frieb102,,,"""291""",
PHI195609080,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/09/08,PHI11,0,0:00PM,day,false,dixoh901,donaa901,gormt101,pineb101,"""Comly""","""Comly""",2003/06/01 1:37PM,park,count,0,unknown,-1,unknown,unknown,unknown,165,4806,facer101,flowb101,halld101,,"""123""",
PHI195609091,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/09/09,PHI11,1,0:00PM,day,false,donaa901,gormt101,pineb101,dixoh901,"""Comly""","""Comly""",2003/06/01 1:52PM,park,count,0,unknown,-1,unknown,unknown,unknown,131,0,klinr102,millb103,facer101,,"""123""",
PHI195609092,"""version 7RS(19) of 07/07/92""",PIT,PHI,1956/09/09,PHI11,2,0:00PM,day,false,gormt101,pineb101,dixoh901,donaa901,"""Comly""","""Comly""",2003/06/01 2:30PM,park,count,0,unknown,-1,unknown,unknown,night,144,11104,rober102,narag101,,,"""123""",
PHI195609110,"""version 7RS(19) of 07/07/92""",SLN,PHI,1956/09/11,PHI11,0,0:00PM,night,false,engeb902,goetl901,dascf901,secof101,"""Luke Kraemer""","""Luke Kraemer""",2003/04/06 10:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,7609,wehmh101,simmc101,jackl102,boyek101,"""SLN""",
PHI195609131,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/09/13,PHI11,1,0:00PM,day,false,balll901,gorea901,boggd901,craws901,"""Comly""","""Comly""",2003/06/01 4:21PM,park,count,0,unknown,-1,unknown,unknown,unknown,196,0,philt101,meyej101,,,"""123""",
PHI195609132,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/09/13,PHI11,2,0:00PM,night,false,gorea901,boggd901,craws901,balll901,"""Comly""","""Comly""",2003/06/01 4:36PM,park,count,0,unknown,-1,unknown,unknown,night,166,23826,spahw101,flowb101,,,"""123 and later 31""",
PHI195609140,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/09/14,PHI11,0,0:00PM,night,false,boggd901,craws901,balll901,gorea901,"""Comly""","""Comly""",2003/06/01 7:42PM,park,count,0,unknown,-1,unknown,unknown,night,178,17016,haddh101,burdl101,,,"""123 and later 31""",
PHI195609150,"""version 7RS(19) of 07/07/92""",MLN,PHI,1956/09/15,PHI11,0,0:00PM,day,false,craws901,balll901,gorea901,boggd901,"""Comly""","""Comly""",2003/06/01 8:18PM,park,count,0,unknown,-1,unknown,unknown,unknown,179,9231,simmc101,trowb101,rober102,,"""123""",
PHI195609161,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/09/16,PHI11,1,1:07PM,day,false,balll901,gorea901,boggd901,craws901,"""Comly""","""Comly""",2003/06/01 8:36PM,park,count,0,unknown,-1,unknown,unknown,unknown,159,0,hackw102,rogos101,lownt101,,"""123""",
PHI195609162,"""version 7RS(19) of 07/07/92""",CHN,PHI,1956/09/16,PHI11,2,4:05PM,day,false,gorea901,boggd901,craws901,balll901,"""Comly""","""Comly""",2003/06/01 8:50PM,park,count,0,unknown,-1,unknown,unknown,unknown,141,7408,sanfj101,jones105,negrr101,,"""123""",
PHI195609181,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/09/18,PHI11,1,0:00PM,day,false,conlj102,lands901,jackb901,delmv901,"""Comly""","""Comly""",2003/06/01 9:11PM,park,count,0,unknown,-1,unknown,unknown,night,128,0,simmc101,jansl101,,,"""123,22""",
PHI195609182,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/09/18,PHI11,2,0:00PM,night,false,lands901,jackb901,delmv901,conlj102,"""Comly""","""Comly""",2003/05/27 9:56PM,park,count,0,unknown,-1,unknown,unknown,night,128,21224,rober102,fowla101,,,"""22,123""",
PHI195609191,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/09/19,PHI11,1,0:00PM,day,false,jackb901,delmv901,conlj102,lands901,"""Comly""","""Comly""",2003/05/29 9:36PM,park,count,0,unknown,-1,unknown,unknown,night,144,0,klipj101,meyej101,freeh101,,"""22,123""",
PHI195609192,"""version 7RS(19) of 07/07/92""",CIN,PHI,1956/09/19,PHI11,2,0:00PM,night,false,delmv901,conlj102,lands901,jackb901,"""Comly""","""Comly""",2003/05/29 9:51PM,park,count,0,unknown,-1,unknown,unknown,night,134,13614,acket101,haddh101,,,"""22,123""",
PHI195609290,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/29,PHI11,0,0:00PM,night,false,gormt101,pineb101,dixoh901,donaa901,"""Comly""","""Comly""",2003/06/01 10:05PM,park,count,0,unknown,-1,unknown,unknown,night,133,4867,antoj103,haddh101,,,"""123""",
PHI195609301,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/30,PHI11,1,0:00PM,day,false,pineb101,dixoh901,donaa901,gormt101,"""Comly""","""Comly""",2003/06/01 10:17PM,park,count,0,unknown,-1,unknown,unknown,unknown,131,0,worta101,rober102,mccaw102,,"""123""",
PHI195609302,"""version 7RS(19) of 07/07/92""",NY1,PHI,1956/09/30,PHI11,2,0:00PM,day,false,dixoh901,donaa901,gormt101,pineb101,"""Comly""","""Comly""",2003/06/01 10:54PM,park,count,0,unknown,-1,unknown,unknown,unknown,132,7406,simmc101,wrigr101,,,"""123""",
BAL195604200,"""version 7RS(19) of 07/07/92""",WS1,BAL,1956/04/20,BAL11,0,0:00PM,day,false,romme101,tabaf901,stevj901,runge901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/17 8:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,29083,wilsj104,brodd101,,,,
BAL195604210,"""version 7RS(19) of 07/07/92""",WS1,BAL,1956/04/21,BAL11,0,0:00PM,day,false,tabaf901,stevj901,runge901,romme101,"""Luke Kraemer""","""Luke Kraemer""",1998/01/17 4:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,11067,stond102,wighb101,,,,
BAL195604221,"""version 7RS(19) of 07/07/92""",WS1,BAL,1956/04/22,BAL11,1,0:00PM,day,false,stevj901,runge901,romme101,tabaf901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/17 5:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,0,besaf101,wiesb101,zuveg101,,,
BAL195604222,"""version 7RS(19) of 07/07/92""",WS1,BAL,1956/04/22,BAL11,2,0:00PM,day,false,runge901,romme101,tabaf901,stevj901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/17 5:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,21797,pascc102,moorr101,,,,
BAL195604250,"""version 7RS(19) of 07/07/92""",NYA,BAL,1956/04/25,BAL11,0,0:00PM,night,false,chyln901,papaj901,hurle901,soarh901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/06 9:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,13753,fordw101,palie101,,,,
BAL195604260,"""version 7RS(19) of 07/07/92""",NYA,BAL,1956/04/26,BAL11,0,0:00PM,day,false,papaj901,hurle901,soarh901,chyln901,"""Luke Kraemer""","""Luke Kraemer""",1994/07/06 9:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,6250,wilsj104,morgt101,zuveg101,,,
BAL195605010,"""version 7RS(19) of 07/07/92""",CHA,BAL,1956/05/01,BAL11,0,0:00PM,night,false,umonf901,berrc103,honoj901,nappl901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/15 8:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,193,12169,zuveg101,howed101,,,,
BAL195605030,"""version 7RS(19) of 07/07/92""",CLE,BAL,1956/05/03,BAL11,0,0:00PM,night,false,berrc103,honoj901,nappl901,umonf901,"""Luke Kraemer""","""Luke Kraemer""",1998/01/04 12:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,12378,garcm101,wighb101,,,,
BAL195605040,"""version 7RS(19) of 07/07/92""",CLE,BAL,1956/05/04,BAL11,0,0:00PM,night,false,honoj901,nappl901,umonf901,berrc103,"""Luke Kraemer""","""Luke Kraemer""",1998/01/04 1:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,8130,wilsj104,scorh101,zuveg101,,,
