game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location,home_avg_prev,away_avg_prev,home_OBP_x,away_OBP_x,home_OBP_y,away_OBP_y
BAL202409030,2024-09-03,BAL,CHA,3,0,5.2,7.07,1e-06,1e-06,BAL,BAL,0.3,0.4,0.313,0.273,0.313,0.273
ATL202409030,2024-09-03,ATL,COL,0,0,2.38,5.24,1071.2330338826837,1946.7466716258368,PHI,COL,0.3,0.3,0.313,0.276,0.313,0.276
CIN202409040,2024-09-04,CIN,HOU,9,0,3.1,4.53,1e-06,1e-06,CIN,CIN,0.3,0.1,0.311,0.317,0.311,0.317
BAL202409040,2024-09-04,BAL,CHA,1,1,3.7,4.49,1e-06,1e-06,BAL,BAL,0.4,0.4,0.313,0.273,0.313,0.273
MIA202409040,2024-09-04,MIA,WAS,0,0,1.5,2.6,1e-06,1e-06,MIA,MIA,0.6,0.3,0.308,0.308,0.308,0.308
SFN202409040,2024-09-04,SFN,ARI,0,1,4.75,3.65,1e-06,1e-06,SFN,SFN,0.3,0.9,0.307,0.328,0.307,0.328
CHN202409040,2024-09-04,CHN,PIT,1,0,2.91,7.84,1e-06,1e-06,CHN,CHN,0.7,0.0,0.302,0.297,0.302,0.297
TEX202409040,2024-09-04,TEX,NYA,1,0,3.8,4.31,1e-06,1e-06,TEX,TEX,0.2,0.3,0.31,0.33,0.31,0.33
ANA202409040,2024-09-04,ANA,LAN,5,0,5.19,8.52,1e-06,1e-06,ANA,ANA,0.3,0.9,0.302,0.339,0.302,0.339
OAK202409040,2024-09-04,OAK,SEA,1,0,4.38,3.53,1e-06,1e-06,OAK,OAK,0.6,1.3,0.3,0.315,0.3,0.315
MIL202409040,2024-09-04,MIL,SLN,0,2,3.05,2.8,1e-06,1e-06,MIL,MIL,1.1,0.2,0.317,0.309,0.317,0.309
TBA202409040,2024-09-04,TBA,MIN,0,0,5.1,7.61,1e-06,1e-06,TBA,TBA,0.4,0.6,0.303,0.303,0.303,0.303
ATL202409040,2024-09-04,ATL,COL,4,0,4.19,5.87,1e-06,1e-06,ATL,ATL,0.3,0.3,0.313,0.276,0.313,0.276
NYN202409040,2024-09-04,NYN,BOS,4,0,4.54,3.12,1e-06,1e-06,NYN,NYN,0.4,0.8,0.325,0.317,0.325,0.317
SDN202409040,2024-09-04,SDN,DET,0,1,2.95,3.15,1e-06,1e-06,SDN,SDN,0.7,0.3,0.315,0.299,0.315,0.299
TOR202409040,2024-09-04,TOR,PHI,2,1,3.3,3.32,1e-06,1e-06,TOR,TOR,1.3,0.4,0.314,0.319,0.314,0.319
KCA202409040,2024-09-04,KCA,CLE,0,0,3.0,3.81,1e-06,1e-06,KCA,KCA,0.1,0.1,0.319,0.299,0.319,0.299
TBA202409050,2024-09-05,TBA,MIN,0,0,4.11,4.08,1e-06,1e-06,TBA,TBA,0.4,0.5,0.303,0.303,0.303,0.303
OAK202409050,2024-09-05,OAK,SEA,0,2,5.01,2.89,1e-06,1e-06,OAK,OAK,0.7,1.3,0.3,0.315,0.3,0.315
MIA202409050,2024-09-05,MIA,PHI,0,1,5.31,3.46,1e-06,1988.7442573540511,MIA,TOR,0.6,0.5,0.308,0.319,0.308,0.319
CIN202409050,2024-09-05,CIN,HOU,0,0,3.0,3.1,1e-06,1e-06,CIN,CIN,1.2,0.1,0.311,0.317,0.311,0.317
PIT202409050,2024-09-05,PIT,WAS,0,3,4.43,4.41,660.0502267315369,1630.230113794326,CHN,MIA,0.5,0.1,0.306,0.308,0.306,0.308
SFN202409050,2024-09-05,SFN,ARI,0,2,1.91,3.21,1e-06,1e-06,SFN,SFN,0.3,0.8,0.307,0.328,0.307,0.328
ATL202409050,2024-09-05,ATL,COL,1,0,1.99,4.75,1e-06,1e-06,ATL,ATL,0.7,0.3,0.313,0.276,0.313,0.276
SDN202409050,2024-09-05,SDN,DET,1,0,2.77,6.75,1e-06,1e-06,SDN,SDN,0.6,0.4,0.315,0.299,0.315,0.299
TEX202409050,2024-09-05,TEX,ANA,3,0,3.54,3.99,1e-06,1938.7751997181072,TEX,ANA,0.3,0.1,0.31,0.301,0.31,0.301
NYN202409060,2024-09-06,NYN,CIN,2,0,2.55,5.59,1e-06,913.3322258208744,NYN,CIN,0.8,0.5,0.325,0.298,0.325,0.298
SLN202409060,2024-09-06,SLN,SEA,0,0,3.3,2.94,526.8349145670746,2789.217487399641,MIL,OAK,0.3,1.3,0.315,0.315,0.315,0.315
MIA202409060,2024-09-06,MIA,PHI,0,3,14.14,2.57,1e-06,1e-06,MIA,MIA,0.6,0.6,0.308,0.319,0.308,0.319
MIL202409060,2024-09-06,MIL,COL,0,0,4.84,4.49,1e-06,1079.4745171093869,MIL,ATL,1.1,0.3,0.317,0.276,0.317,0.276
TEX202409060,2024-09-06,TEX,ANA,0,0,4.78,4.85,1e-06,1e-06,TEX,TEX,0.6,0.1,0.31,0.301,0.31,0.301
ATL202409060,2024-09-06,ATL,TOR,0,0,3.25,3.83,1e-06,1183.2911929642491,ATL,TOR,0.6,0.8,0.313,0.313,0.313,0.313
HOU202409060,2024-09-06,HOU,ARI,0,0,2.91,4.71,1437.2452542414687,2641.7391700833814,CIN,SFN,0.4,1.0,0.326,0.328,0.326,0.328
BAL202409060,2024-09-06,BAL,TBA,0,0,4.1,3.06,1e-06,1393.7772067986984,BAL,TBA,0.5,0.5,0.313,0.301,0.313,0.301
BOS202409060,2024-09-06,BOS,CHA,0,0,3.97,2.7,306.2037667286439,578.81170796599,NYN,BAL,0.7,0.5,0.321,0.273,0.321,0.273
OAK202409060,2024-09-06,OAK,DET,0,0,4.02,3.59,1e-06,731.4285571970996,OAK,SDN,0.5,0.3,0.3,0.299,0.3,0.299
KCA202409060,2024-09-06,KCA,MIN,0,0,3.14,6.69,1e-06,1680.826511683993,KCA,TBA,0.1,0.5,0.319,0.303,0.319,0.303
LAN202409060,2024-09-06,LAN,CLE,0,0,3.65,2.72,40.86770847173621,2180.1721742734608,ANA,KCA,0.3,0.0,0.33,0.299,0.33,0.299
CHN202409060,2024-09-06,CHN,NYA,0,0,5.48,3.5,1e-06,1309.650558347085,CHN,TEX,0.5,0.3,0.302,0.33,0.302,0.33
SDN202409060,2024-09-06,SDN,SFN,3,0,2.95,6.44,1e-06,738.1265117326025,SDN,SFN,0.4,0.5,0.315,0.304,0.315,0.304
LAN202409070,2024-09-07,LAN,CLE,6,0,2.63,4.86,1e-06,1e-06,LAN,LAN,0.1,0.0,0.33,0.299,0.33,0.299
CHN202409070,2024-09-07,CHN,NYA,0,1,3.73,3.77,1e-06,1e-06,CHN,CHN,0.4,0.2,0.302,0.33,0.302,0.33
PIT202409072,2024-09-07,PIT,WAS,2,0,3.79,4.22,1e-06,1e-06,PIT,PIT,0.5,0.4,0.306,0.308,0.306,0.308
BAL202409070,2024-09-07,BAL,TBA,0,1,3.59,3.6,1e-06,1e-06,BAL,BAL,0.5,0.5,0.313,0.301,0.313,0.301
TEX202409070,2024-09-07,TEX,ANA,0,2,4.32,11.81,1e-06,1e-06,TEX,TEX,0.5,0.1,0.31,0.301,0.31,0.301
ATL202409070,2024-09-07,ATL,TOR,0,0,3.35,3.6,1e-06,1e-06,ATL,ATL,0.6,0.8,0.313,0.313,0.313,0.313
HOU202409070,2024-09-07,HOU,ARI,0,0,4.05,5.04,1e-06,1e-06,HOU,HOU,0.4,1.0,0.326,0.328,0.326,0.328
MIL202409070,2024-09-07,MIL,COL,2,0,3.0,6.94,1e-06,1e-06,MIL,MIL,0.8,0.3,0.317,0.276,0.317,0.276
NYN202409070,2024-09-07,NYN,CIN,0,0,3.75,3.35,1e-06,1e-06,NYN,NYN,1.0,0.5,0.325,0.298,0.325,0.298
PIT202409071,2024-09-07,PIT,WAS,0,0,,4.16,1e-06,1e-06,PIT,PIT,0.6,0.4,0.306,0.308,0.306,0.308
KCA202409070,2024-09-07,KCA,MIN,0,0,3.32,3.64,1e-06,1e-06,KCA,KCA,0.1,0.5,0.319,0.303,0.319,0.303
MIA202409070,2024-09-07,MIA,PHI,2,1,1.5,3.57,1e-06,1e-06,MIA,MIA,0.4,0.7,0.308,0.319,0.308,0.319
OAK202409070,2024-09-07,OAK,DET,0,0,3.81,2.58,1e-06,1e-06,OAK,OAK,0.5,0.3,0.3,0.299,0.3,0.299
BOS202409070,2024-09-07,BOS,CHA,4,2,4.08,3.58,1e-06,1e-06,BOS,BOS,0.7,0.5,0.321,0.273,0.321,0.273
SDN202409070,2024-09-07,SDN,SFN,2,0,3.47,3.47,1e-06,1e-06,SDN,SDN,0.5,0.5,0.315,0.304,0.315,0.304
SLN202409070,2024-09-07,SLN,SEA,0,0,2.8,3.23,1e-06,1e-06,SLN,SLN,0.3,1.3,0.315,0.315,0.315,0.315
BAL202409080,2024-09-08,BAL,TBA,0,0,2.92,3.63,1e-06,1e-06,BAL,BAL,0.5,0.6,0.313,0.301,0.313,0.301
ATL202409080,2024-09-08,ATL,TOR,0,0,1.95,5.59,1e-06,1e-06,ATL,ATL,0.6,0.8,0.313,0.313,0.313,0.313
SDN202409080,2024-09-08,SDN,SFN,0,0,3.88,3.88,1e-06,1e-06,SDN,SDN,0.7,0.4,0.315,0.304,0.315,0.304
SLN202409080,2024-09-08,SLN,SEA,0,5,5.35,3.61,1e-06,1e-06,SLN,SLN,0.2,1.1,0.315,0.315,0.315,0.315
LAN202409080,2024-09-08,LAN,CLE,0,0,3.17,3.47,1e-06,1e-06,LAN,LAN,0.7,0.0,0.33,0.299,0.33,0.299
CHN202409080,2024-09-08,CHN,NYA,2,0,3.27,3.41,1e-06,1e-06,CHN,CHN,0.2,0.2,0.302,0.33,0.302,0.33
NYN202409080,2024-09-08,NYN,CIN,0,0,3.66,3.04,1e-06,1e-06,NYN,NYN,0.9,0.5,0.325,0.298,0.325,0.298
MIL202409080,2024-09-08,MIL,COL,1,0,3.68,5.24,1e-06,1e-06,MIL,MIL,0.7,0.2,0.317,0.276,0.317,0.276
TEX202409080,2024-09-08,TEX,ANA,3,0,4.28,9.58,1e-06,1e-06,TEX,TEX,0.5,0.3,0.31,0.301,0.31,0.301
MIA202409080,2024-09-08,MIA,PHI,2,0,4.95,34.71,1e-06,1e-06,MIA,MIA,0.6,0.8,0.308,0.319,0.308,0.319
OAK202409080,2024-09-08,OAK,DET,0,0,4.24,4.3,1e-06,1e-06,OAK,OAK,0.4,0.3,0.3,0.299,0.3,0.299
HOU202409080,2024-09-08,HOU,ARI,0,0,5.48,3.21,1e-06,1e-06,HOU,HOU,0.4,1.0,0.326,0.328,0.326,0.328
BOS202409080,2024-09-08,BOS,CHA,0,0,3.97,3.75,1e-06,1e-06,BOS,BOS,1.0,0.7,0.321,0.273,0.321,0.273
PIT202409080,2024-09-08,PIT,WAS,4,1,4.14,5.62,1e-06,1e-06,PIT,PIT,0.6,0.4,0.306,0.308,0.306,0.308
KCA202409080,2024-09-08,KCA,MIN,0,0,3.35,4.17,1e-06,1e-06,KCA,KCA,0.1,0.5,0.319,0.303,0.319,0.303
LAN202409090,2024-09-09,LAN,CHN,0,3,5.38,2.67,1e-06,2804.824680217871,LAN,CHN,0.7,0.2,0.33,0.331,0.33,0.331
CHA202409090,2024-09-09,CHA,CLE,0,2,4.3,4.89,1365.5064971534737,2804.824680217871,BOS,LAN,0.6,0.0,0.283,0.299,0.283,0.299
MIN202409090,2024-09-09,MIN,ANA,0,2,4.9,6.7,662.9211681328137,1396.7696185124962,KCA,TEX,0.2,0.3,0.328,0.301,0.328,0.301
NYA202409090,2024-09-09,NYA,KCA,0,1,2.37,4.92,1144.129935670241,1759.8286951805926,CHN,KCA,0.7,0.3,0.337,0.293,0.337,0.293
ATL202409090,2024-09-09,ATL,CIN,0,0,4.19,3.1,1e-06,1200.4511584455877,ATL,NYN,0.6,0.5,0.313,0.298,0.313,0.298
TOR202409090,2024-09-09,TOR,NYN,0,0,4.09,4.88,1183.2911929642491,550.2922217550002,ATL,NYN,1.5,0.5,0.314,0.317,0.314,0.317
PIT202409090,2024-09-09,PIT,MIA,1,0,1.96,3.67,1e-06,1630.230113794326,PIT,MIA,1.0,0.0,0.306,0.292,0.306,0.292
BOS202409090,2024-09-09,BOS,BAL,1,1,4.49,5.2,1e-06,578.81170796599,BOS,BAL,1.0,0.3,0.321,0.316,0.321,0.316
PHI202409090,2024-09-09,PHI,TBA,0,0,2.45,3.75,1644.1190984600378,144.5656230575587,MIA,BAL,0.1,0.6,0.33,0.301,0.33,0.301
HOU202409100,2024-09-10,HOU,OAK,0,1,4.1,2.86,1e-06,2629.671879056886,HOU,OAK,0.4,1.3,0.326,0.303,0.326,0.303
MIN202409100,2024-09-10,MIN,ANA,0,0,4.08,5.19,1e-06,1e-06,MIN,MIN,0.2,0.5,0.328,0.301,0.328,0.301
ARI202409100,2024-09-10,ARI,TEX,2,0,3.65,3.8,1630.8590123845936,1401.854927086376,HOU,TEX,1.0,0.2,0.347,0.301,0.347,0.301
LAN202409100,2024-09-10,LAN,CHN,0,0,3.62,2.91,1e-06,1e-06,LAN,LAN,0.7,0.5,0.33,0.331,0.33,0.331
SFN202409100,2024-09-10,SFN,MIL,1,2,3.58,4.36,738.1265117326025,2954.3733541563483,SDN,MIL,0.2,0.0,0.307,0.333,0.307,0.333
WAS202409100,2024-09-10,WAS,ATL,0,0,3.9,3.13,305.44483751928374,874.0887985860761,PIT,ATL,0.4,0.9,0.309,0.304,0.309,0.304
PHI202409100,2024-09-10,PHI,TBA,1,0,4.09,4.46,1e-06,1e-06,PHI,PHI,0.1,0.6,0.33,0.301,0.33,0.301
SEA202409100,2024-09-10,SEA,SDN,1,0,3.53,3.31,2768.4032840088475,1711.8059777853623,SLN,SDN,0.4,0.9,0.307,0.33,0.307,0.33
SLN202409100,2024-09-10,SLN,CIN,0,0,3.78,1.17,1e-06,751.930362209131,SLN,ATL,0.2,0.5,0.315,0.298,0.315,0.298
TOR202409100,2024-09-10,TOR,NYN,0,1,4.16,2.9,1e-06,1e-06,TOR,TOR,1.5,0.4,0.314,0.317,0.314,0.317
NYA202409100,2024-09-10,NYA,KCA,0,0,4.31,3.0,1e-06,1e-06,NYA,NYA,0.6,0.3,0.337,0.293,0.337,0.293
BOS202409100,2024-09-10,BOS,BAL,0,1,4.36,3.7,1e-06,1e-06,BOS,BOS,1.0,0.4,0.321,0.316,0.321,0.316
PIT202409100,2024-09-10,PIT,MIA,2,0,4.68,5.31,1e-06,1e-06,PIT,PIT,1.1,0.0,0.306,0.292,0.306,0.292
CHA202409100,2024-09-10,CHA,CLE,0,0,4.49,3.81,1e-06,1e-06,CHA,CHA,0.6,0.2,0.283,0.299,0.283,0.299
DET202409100,2024-09-10,DET,COL,1,0,4.76,5.87,3345.164678963249,408.2632535344616,OAK,MIL,0.1,0.2,0.303,0.276,0.303,0.276
MIN202409110,2024-09-11,MIN,ANA,1,1,3.28,3.99,1e-06,1e-06,MIN,MIN,0.2,0.5,0.328,0.301,0.328,0.301
WAS202409110,2024-09-11,WAS,ATL,0,0,4.41,3.25,1e-06,1e-06,WAS,WAS,0.4,0.9,0.309,0.304,0.309,0.304
LAN202409110,2024-09-11,LAN,CHN,5,2,1.76,4.86,1e-06,1e-06,LAN,LAN,0.7,0.5,0.33,0.331,0.33,0.331
SFN202409110,2024-09-11,SFN,MIL,4,0,3.12,4.29,1e-06,1e-06,SFN,SFN,0.3,0.2,0.307,0.333,0.307,0.333
PHI202409110,2024-09-11,PHI,TBA,2,0,2.57,2.83,1e-06,1e-06,PHI,PHI,0.2,0.5,0.33,0.301,0.33,0.301
DET202409110,2024-09-11,DET,COL,6,0,2.19,8.65,1e-06,1e-06,DET,DET,0.2,0.2,0.303,0.276,0.303,0.276
SLN202409110,2024-09-11,SLN,CIN,0,0,3.36,3.04,1e-06,1e-06,SLN,SLN,0.2,0.5,0.315,0.298,0.315,0.298
BOS202409110,2024-09-11,BOS,BAL,0,0,3.13,3.32,1e-06,1e-06,BOS,BOS,1.0,0.5,0.321,0.316,0.321,0.316
HOU202409110,2024-09-11,HOU,OAK,0,0,3.49,5.01,1e-06,1e-06,HOU,HOU,0.4,0.8,0.326,0.303,0.326,0.303
TOR202409110,2024-09-11,TOR,NYN,0,0,3.21,4.54,1e-06,1e-06,TOR,TOR,1.4,0.5,0.314,0.317,0.314,0.317
SEA202409110,2024-09-11,SEA,SDN,0,0,2.89,2.95,1e-06,1e-06,SEA,SEA,0.5,0.9,0.307,0.33,0.307,0.33
NYA202409110,2024-09-11,NYA,KCA,0,0,2.89,2.67,1e-06,1e-06,NYA,NYA,0.4,0.3,0.337,0.293,0.337,0.293
ARI202409110,2024-09-11,ARI,TEX,3,0,3.8,3.54,1e-06,1e-06,ARI,ARI,1.2,0.2,0.347,0.301,0.347,0.301
CHA202409110,2024-09-11,CHA,CLE,0,2,4.32,3.75,1e-06,1e-06,CHA,CHA,0.6,0.2,0.283,0.299,0.283,0.299
PIT202409110,2024-09-11,PIT,MIA,2,0,4.43,8.1,1e-06,1e-06,PIT,PIT,1.3,0.0,0.306,0.292,0.306,0.292
SEA202409120,2024-09-12,SEA,TEX,0,0,1.94,5.7,1e-06,1793.290239503433,SEA,ARI,0.5,0.2,0.307,0.301,0.307,0.301
CLE202409120,2024-09-12,CLE,TBA,1,1,4.86,2.76,494.38381964269325,576.425945012328,CHA,PHI,1.0,0.1,0.317,0.301,0.317,0.301
SFN202409120,2024-09-12,SFN,MIL,0,0,4.88,4.84,1e-06,1e-06,SFN,SFN,0.7,0.2,0.307,0.333,0.307,0.333
SLN202409120,2024-09-12,SLN,CIN,0,0,3.84,5.46,1e-06,1e-06,SLN,SLN,0.2,0.5,0.315,0.298,0.315,0.298
NYA202409120,2024-09-12,NYA,BOS,1,0,3.14,4.14,1e-06,306.2037667286439,NYA,BOS,0.2,0.8,0.337,0.317,0.337,0.317
HOU202409120,2024-09-12,HOU,OAK,0,0,3.49,3.81,1e-06,1e-06,HOU,HOU,0.1,0.5,0.326,0.303,0.326,0.303
DET202409120,2024-09-12,DET,COL,0,0,3.15,1.46,1e-06,1e-06,DET,DET,0.8,0.2,0.303,0.276,0.303,0.276
WAS202409120,2024-09-12,WAS,MIA,3,0,2.6,4.08,1e-06,305.44483751928374,WAS,PIT,0.4,0.0,0.309,0.292,0.309,0.292
PIT202409130,2024-09-13,PIT,KCA,0,0,,4.53,1e-06,505.04779123783345,PIT,NYA,1.4,0.3,0.306,0.293,0.306,0.293
CLE202409130,2024-09-13,CLE,TBA,0,0,3.47,3.63,1e-06,1e-06,CLE,CLE,1.1,0.2,0.317,0.301,0.317,0.301
MIN202409130,2024-09-13,MIN,CIN,0,0,3.98,6.25,1e-06,750.9189277472408,MIN,SLN,0.3,0.5,0.328,0.298,0.328,0.298
SEA202409130,2024-09-13,SEA,TEX,0,2,2.23,3.0,1e-06,1e-06,SEA,SEA,0.2,0.2,0.307,0.301,0.307,0.301
ARI202409130,2024-09-13,ARI,MIL,1,0,5.04,3.68,1e-06,1050.993394248722,ARI,SFN,1.5,0.2,0.347,0.333,0.347,0.333
NYA202409130,2024-09-13,NYA,BOS,0,0,4.5,3.38,1e-06,1e-06,NYA,NYA,0.3,0.8,0.337,0.317,0.337,0.317
CHA202409130,2024-09-13,CHA,OAK,0,0,3.58,4.03,1e-06,1516.5648050119732,CHA,HOU,0.4,0.5,0.283,0.303,0.283,0.303
ANA202409130,2024-09-13,ANA,HOU,0,0,4.85,4.05,2437.087352189671,2169.9670210701,MIN,HOU,0.8,0.1,0.302,0.317,0.302,0.317
DET202409130,2024-09-13,DET,BAL,1,0,2.58,3.59,1e-06,984.732039314543,DET,BOS,0.7,0.3,0.303,0.316,0.303,0.316
WAS202409130,2024-09-13,WAS,MIA,2,0,4.16,4.95,1e-06,1e-06,WAS,WAS,0.7,0.0,0.309,0.292,0.309,0.292
COL202409130,2024-09-13,COL,CHN,0,2,4.28,3.84,1856.9068744507315,1336.5596902131042,DET,LAN,0.8,0.6,0.332,0.331,0.332,0.331
TOR202409130,2024-09-13,TOR,SLN,0,2,5.03,3.51,1e-06,1062.9448026030143,TOR,SLN,1.3,0.4,0.314,0.309,0.314,0.309
SFN202409130,2024-09-13,SFN,SDN,0,3,3.47,3.47,1e-06,1092.0187760809354,SFN,SEA,0.7,0.9,0.307,0.33,0.307,0.33
PHI202409130,2024-09-13,PHI,NYN,0,0,3.57,3.75,1e-06,539.7375980826044,PHI,TOR,0.3,0.4,0.33,0.317,0.33,0.317
ATL202409130,2024-09-13,ATL,LAN,1,0,3.35,3.65,874.0887985860761,3110.7650847781624,WAS,LAN,0.6,0.6,0.313,0.339,0.313,0.339
PHI202409140,2024-09-14,PHI,NYN,0,1,2.29,4.54,1e-06,1e-06,PHI,PHI,0.3,0.4,0.33,0.317,0.33,0.317
ANA202409140,2024-09-14,ANA,HOU,1,1,3.81,5.48,1e-06,1e-06,ANA,ANA,0.8,0.1,0.302,0.317,0.302,0.317
SEA202409140,2024-09-14,SEA,TEX,0,0,2.12,4.32,1e-06,1e-06,SEA,SEA,0.2,0.4,0.307,0.301,0.307,0.301
MIN202409140,2024-09-14,MIN,CIN,1,0,4.17,3.1,1e-06,1e-06,MIN,MIN,0.2,0.4,0.328,0.298,0.328,0.298
NYA202409140,2024-09-14,NYA,BOS,0,0,3.41,4.49,1e-06,1e-06,NYA,NYA,0.3,0.6,0.337,0.317,0.337,0.317
CLE202409140,2024-09-14,CLE,TBA,0,0,4.89,5.1,1e-06,1e-06,CLE,CLE,1.0,0.2,0.317,0.301,0.317,0.301
DET202409140,2024-09-14,DET,BAL,0,0,4.3,2.92,1e-06,1e-06,DET,DET,0.8,0.3,0.303,0.316,0.303,0.316
ARI202409140,2024-09-14,ARI,MIL,0,1,4.71,3.0,1e-06,1e-06,ARI,ARI,1.2,0.2,0.347,0.333,0.347,0.333
CHA202409140,2024-09-14,CHA,OAK,0,0,3.42,2.86,1e-06,1e-06,CHA,CHA,0.3,0.5,0.283,0.303,0.283,0.303
COL202409140,2024-09-14,COL,CHN,0,1,6.19,3.84,1e-06,1e-06,COL,COL,0.4,0.8,0.332,0.331,0.332,0.331
PIT202409140,2024-09-14,PIT,KCA,0,1,4.25,3.35,1e-06,1e-06,PIT,PIT,1.4,0.3,0.306,0.293,0.306,0.293
WAS202409140,2024-09-14,WAS,MIA,0,0,5.62,3.67,1e-06,1e-06,WAS,WAS,0.9,0.0,0.309,0.292,0.309,0.292
SFN202409140,2024-09-14,SFN,SDN,0,1,6.44,3.88,1e-06,1e-06,SFN,SFN,0.7,1.2,0.307,0.33,0.307,0.33
TOR202409140,2024-09-14,TOR,SLN,0,0,3.6,4.24,1e-06,1e-06,TOR,TOR,1.0,0.6,0.314,0.309,0.314,0.309
ATL202409140,2024-09-14,ATL,LAN,1,0,2.38,3.17,1e-06,1e-06,ATL,ATL,0.6,0.6,0.313,0.339,0.313,0.339
COL202409150,2024-09-15,COL,CHN,0,0,4.98,5.92,1e-06,1e-06,COL,COL,0.4,0.9,0.332,0.331,0.332,0.331
ANA202409150,2024-09-15,ANA,HOU,0,0,9.58,2.8,1e-06,1e-06,ANA,ANA,0.9,0.2,0.302,0.317,0.302,0.317
DET202409150,2024-09-15,DET,BAL,0,0,4.76,5.2,1e-06,1e-06,DET,DET,0.8,0.3,0.303,0.316,0.303,0.316
ARI202409150,2024-09-15,ARI,MIL,2,0,4.42,2.47,1e-06,1e-06,ARI,ARI,1.2,0.3,0.347,0.333,0.347,0.333
CLE202409150,2024-09-15,CLE,TBA,0,0,3.81,4.11,1e-06,1e-06,CLE,CLE,0.9,0.2,0.317,0.301,0.317,0.301
TOR202409150,2024-09-15,TOR,SLN,0,0,5.59,2.8,1e-06,1e-06,TOR,TOR,1.0,0.6,0.314,0.309,0.314,0.309
PIT202409150,2024-09-15,PIT,KCA,1,0,3.38,3.71,1e-06,1e-06,PIT,PIT,1.2,0.4,0.306,0.293,0.306,0.293
PHI202409150,2024-09-15,PHI,NYN,0,0,3.71,3.52,1e-06,1e-06,PHI,PHI,0.3,0.5,0.33,0.317,0.33,0.317
ATL202409150,2024-09-15,ATL,LAN,0,0,1.95,3.46,1e-06,1e-06,ATL,ATL,0.7,0.6,0.313,0.339,0.313,0.339
SEA202409150,2024-09-15,SEA,TEX,3,0,3.53,4.28,1e-06,1e-06,SEA,SEA,0.2,0.4,0.307,0.301,0.307,0.301
SFN202409150,2024-09-15,SFN,SDN,0,0,4.88,2.77,1e-06,1e-06,SFN,SFN,0.7,1.1,0.307,0.33,0.307,0.33
MIN202409150,2024-09-15,MIN,CIN,0,0,3.28,1.17,1e-06,1e-06,MIN,MIN,0.2,0.0,0.328,0.298,0.328,0.298
NYA202409150,2024-09-15,NYA,BOS,0,0,3.96,4.36,1e-06,1e-06,NYA,NYA,0.3,0.3,0.337,0.317,0.337,0.317
CHA202409150,2024-09-15,CHA,OAK,3,0,1.42,4.38,1e-06,1e-06,CHA,CHA,0.3,0.5,0.283,0.303,0.283,0.303
WAS202409150,2024-09-15,WAS,MIA,0,0,3.9,5.31,1e-06,1e-06,WAS,WAS,0.9,0.0,0.309,0.292,0.309,0.292
COL202409160,2024-09-16,COL,ARI,0,2,1.46,3.26,1e-06,942.6579354569092,COL,ARI,0.4,0.9,0.332,0.328,0.332,0.328
ATL202409160,2024-09-16,ATL,LAN,0,0,3.25,3.62,1e-06,1e-06,ATL,ATL,0.7,0.5,0.313,0.339,0.313,0.339
KCA202409160,2024-09-16,KCA,DET,0,0,3.16,1.84,1255.3811411500053,1034.95696626315,PIT,DET,0.1,0.3,0.319,0.299,0.319,0.299
ANA202409160,2024-09-16,ANA,CHA,0,3,6.7,4.49,1e-06,2786.2559450879285,ANA,CHA,0.9,0.6,0.302,0.273,0.302,0.273
SDN202409160,2024-09-16,SDN,HOU,1,0,3.31,4.53,738.1265117326025,141.8121399568677,SFN,ANA,0.7,0.1,0.315,0.317,0.315,0.317
MIL202409160,2024-09-16,MIL,PHI,0,0,4.36,3.46,2349.997873269975,1117.7982780855818,ARI,PHI,0.7,0.8,0.317,0.319,0.317,0.319
NYN202409160,2024-09-16,NYN,WAS,0,0,3.77,4.36,129.48897528262268,326.3648041771951,PHI,WAS,0.8,0.5,0.325,0.308,0.325,0.308
CLE202409160,2024-09-16,CLE,MIN,0,0,0.0,2.03,1e-06,1013.2251113855248,CLE,MIN,0.9,0.2,0.317,0.303,0.317,0.303
CHN202409160,2024-09-16,CHN,OAK,1,0,2.91,5.01,1477.450780411816,1e-06,COL,CHA,0.3,0.4,0.302,0.303,0.302,0.303
SLN202409160,2024-09-16,SLN,PIT,0,0,3.78,1.96,1062.9448026030143,898.8824563980571,TOR,PIT,0.2,0.0,0.315,0.297,0.315,0.297
SLN202409170,2024-09-17,SLN,PIT,0,0,3.84,4.43,1e-06,1e-06,SLN,SLN,0.2,0.0,0.315,0.297,0.315,0.297
SDN202409170,2024-09-17,SDN,HOU,0,0,2.83,3.8,1e-06,1e-06,SDN,SDN,0.8,0.1,0.315,0.317,0.315,0.317
BAL202409170,2024-09-17,BAL,SFN,0,1,3.7,3.12,638.3359432178316,3944.2464327611815,DET,SFN,0.5,0.4,0.313,0.304,0.313,0.304
NYN202409170,2024-09-17,NYN,WAS,0,0,4.04,4.29,1e-06,1e-06,NYN,NYN,0.8,0.5,0.325,0.308,0.325,0.308
MIL202409170,2024-09-17,MIL,PHI,0,0,4.84,2.57,1e-06,1e-06,MIL,MIL,0.6,0.7,0.317,0.319,0.317,0.319
CIN202409170,2024-09-17,CIN,ATL,1,3,3.15,3.67,973.9884963018676,595.1171397463928,MIN,ATL,1.2,0.6,0.311,0.304,0.311,0.304
